$\alpha$,$\beta$,$\gamma$,$\delta$
1.1068275,0.11668764,0.7978294,0.062077098
1.1429589,0.10776473,0.8058083,0.06295575
1.1073794,0.11125311,0.80778766,0.0645155
1.1033449,0.11348544,0.81238323,0.06669566
1.1189363,0.113188095,0.8034459,0.06432835
1.0682577,0.096985385,0.84894484,0.06820817
1.1422116,0.11399833,0.7935283,0.061577886
1.0893183,0.10441203,0.833454,0.06799309
1.0637695,0.09827516,0.85293096,0.068892986
1.1263416,0.12024277,0.7924429,0.06497523
1.0691159,0.103409745,0.836914,0.06720165
1.1023697,0.11066896,0.8156142,0.06525693
1.0786076,0.10841202,0.8379455,0.07067688
1.0784469,0.10493579,0.8309787,0.065778516
1.1171851,0.11655337,0.802681,0.065367766
1.1374496,0.10479947,0.80618644,0.061876964
1.0740651,0.09960966,0.84147877,0.06576094
1.0785567,0.102006555,0.838198,0.06724131
1.047509,0.0989967,0.85848165,0.0697171
1.0790383,0.09955144,0.83791786,0.06566981
1.0758247,0.10550012,0.83067423,0.067432344
1.1088364,0.10058909,0.825104,0.06405385
1.1195313,0.11406124,0.7968799,0.062045164
1.1118479,0.10646102,0.8194279,0.066853195
1.0845919,0.10144212,0.8313577,0.0654886
1.0850925,0.10477204,0.8297903,0.0669761
1.0947553,0.10879926,0.8177697,0.06563452
1.1140217,0.112067096,0.80534023,0.06405376
1.0998026,0.10828299,0.81873333,0.064858265
1.1104563,0.119929574,0.80215156,0.06529841
1.1041383,0.10864044,0.81744313,0.066423126
1.0772027,0.10265585,0.838674,0.068156086
1.1237983,0.10907265,0.8125546,0.06519909
1.1130118,0.1041772,0.821107,0.0645181
1.0837963,0.10862431,0.8243342,0.066028155
1.0600696,0.10165137,0.8508358,0.06956231
1.0792416,0.09904252,0.8448188,0.06761299
1.1150216,0.113756366,0.81044865,0.06712304
1.0982342,0.107716225,0.82384086,0.06594036
1.0908688,0.11417867,0.81144744,0.06497909
1.1028684,0.112184264,0.81323606,0.06458031
1.0909344,0.11099215,0.81884587,0.06584118
1.0556921,0.09989645,0.8540605,0.070244946
1.1021743,0.10662806,0.8233361,0.06521097
1.1134475,0.10648285,0.8144061,0.06432735
1.0877184,0.10904716,0.8223584,0.06697275
1.0975448,0.10825405,0.81574404,0.065096125
1.1202624,0.121605545,0.7898668,0.06218824
1.1085112,0.101294816,0.8301116,0.06671336
1.0663102,0.101077765,0.8433187,0.06767697
1.1118611,0.110940054,0.8085351,0.06363647
1.0677266,0.10228604,0.8410605,0.06720121
1.1144215,0.11087654,0.81351084,0.065393426
1.0847008,0.10242221,0.83240026,0.06626757
1.085704,0.11210098,0.81756586,0.06637655
1.1191319,0.11118091,0.80792266,0.06551068
1.0800878,0.1077777,0.8307873,0.06770866
1.0602256,0.09866695,0.84661317,0.06771562
1.1228656,0.11894029,0.7943334,0.06301242
1.1354092,0.11403163,0.7942692,0.062007558
1.093313,0.11173616,0.8174769,0.066898584
1.0465984,0.10045555,0.84656066,0.06828473
1.0812002,0.10557817,0.83221024,0.06737565
1.1341014,0.122399144,0.7874738,0.06506307
1.0751909,0.10231621,0.83603483,0.067465134
1.0973383,0.10495318,0.83327967,0.06844439
1.1163694,0.10879643,0.8113675,0.064487346
1.1349134,0.11732144,0.79302377,0.061777186
1.1191773,0.11319088,0.8032638,0.062447168
1.0987865,0.11028763,0.8160404,0.06590908
1.0915616,0.10293294,0.82626665,0.06523507
1.0999178,0.10802173,0.81935126,0.06606565
1.09917,0.10357842,0.8240301,0.06381782
1.0880914,0.10276382,0.8247659,0.06264732
1.1151807,0.1071615,0.8164581,0.064394504
1.0847818,0.108551554,0.82751304,0.06797817
1.1069314,0.11535737,0.80376554,0.06295389
1.101113,0.105439335,0.8237827,0.06511415
1.1069622,0.11056647,0.8165326,0.06616002
1.107035,0.10865961,0.80886936,0.06345997
1.1019548,0.1088334,0.8147585,0.06500362
1.1050495,0.111279346,0.81235343,0.06625588
1.0743966,0.09983736,0.84040964,0.06634323
1.1404008,0.12667997,0.7801384,0.06341481
1.0782375,0.09831568,0.844665,0.06817286
1.1062466,0.108871944,0.8144992,0.06528892
1.1084938,0.11016824,0.81107324,0.06502949
1.0730692,0.098625414,0.84193647,0.06638622
1.1163799,0.10919556,0.80939585,0.06429009
1.0916011,0.1049278,0.82590467,0.065455586
1.0782623,0.107761286,0.8251261,0.065883406
1.1299754,0.11339197,0.8012684,0.06344126
1.1285747,0.10678946,0.81107736,0.06449342
1.0932164,0.10772912,0.8247004,0.066454396
1.1049372,0.10832673,0.8176183,0.06521145
1.0827287,0.11193945,0.8250441,0.06822982
1.0870981,0.10037676,0.8373672,0.067107394
1.1283059,0.11215466,0.80594385,0.06417129
1.0930518,0.10721747,0.8193448,0.064663105
1.1317985,0.10977048,0.80585027,0.063073345
1.0983334,0.10283494,0.82799727,0.06649205
1.0997481,0.10743307,0.82054764,0.065108016
1.0763658,0.09505844,0.8497327,0.06782692
1.1045895,0.11633053,0.80852157,0.06573009
1.0857267,0.10573473,0.8287144,0.067155585
1.0900673,0.102083996,0.8319321,0.06540511
1.15504,0.12694125,0.7762454,0.06178608
1.0856031,0.10999234,0.8184876,0.06510492
1.0805321,0.10725728,0.8298601,0.06757175
1.1229084,0.11263505,0.8041403,0.06379357
1.0944604,0.110332526,0.8195589,0.06698118
1.1415416,0.11909723,0.78542125,0.062272027
1.1154908,0.1153975,0.79680717,0.062018115
1.1331925,0.117692284,0.79424864,0.06258001
1.0959294,0.09842378,0.8345723,0.065223426
1.143443,0.1176764,0.7962019,0.06447517
1.0794891,0.097953215,0.8429353,0.066776395
1.0648407,0.096657544,0.8471538,0.06630384
1.0878003,0.099229336,0.83912563,0.06682637
1.0664551,0.09774882,0.853998,0.06933631
1.1142074,0.11138236,0.8090647,0.06428436
1.1129321,0.107452646,0.81281507,0.06494748
1.0809276,0.10497843,0.832012,0.066661865
1.1417047,0.11535407,0.7997449,0.063999936
1.0996534,0.09723808,0.8353511,0.0655379
1.1228486,0.11520628,0.80191416,0.06454646
1.1342233,0.11157524,0.802392,0.063438416
1.1097685,0.11319471,0.80361956,0.06447606
1.1171137,0.10783913,0.8096993,0.06354414
1.073932,0.09676241,0.8403937,0.06516565
1.1255316,0.11036107,0.81273794,0.06456105
1.1200166,0.106191896,0.8138735,0.06385624
1.0955293,0.11345912,0.80726093,0.063864015
1.0704272,0.103514284,0.83727586,0.06694152
1.116296,0.1075909,0.80977565,0.06092012
1.1203057,0.11258858,0.8047332,0.063383006
1.0775857,0.10222906,0.83978677,0.0682693
1.1247283,0.106182076,0.8154171,0.06356034
1.0996845,0.109740615,0.81706613,0.065306455
1.1054105,0.11368115,0.8092108,0.06438589
1.083528,0.10639925,0.8280485,0.06727021
1.0977595,0.1003692,0.83009964,0.0649986
1.0659744,0.10307825,0.8442675,0.06995595
1.0813094,0.09937904,0.83560175,0.065669864
1.0986313,0.109929815,0.81135154,0.063556306
1.099648,0.105649754,0.8218504,0.0652665
1.0971178,0.108612604,0.8209146,0.06707985
1.0584551,0.11258436,0.8319158,0.069217525
1.1012679,0.10834401,0.81980616,0.06580625
1.1006491,0.11315604,0.8176732,0.06764474
1.0818263,0.104619674,0.83265615,0.0671317
1.115812,0.11735632,0.80165684,0.06477106
1.0986663,0.11221896,0.81129384,0.06522423
1.1553378,0.11998349,0.7813201,0.061116226
1.1197327,0.11295292,0.80417365,0.06287394
1.0750569,0.09876788,0.84085023,0.066229716
1.0855912,0.104293875,0.82923037,0.066818565
1.1079396,0.111748606,0.8107132,0.06476517
1.0914593,0.10267237,0.83356553,0.06725193
1.119992,0.11726201,0.79854053,0.064796664
1.0838559,0.11293579,0.81488377,0.065419674
1.1272879,0.11397887,0.7979365,0.06375132
1.1001471,0.1080344,0.8174733,0.06518597
1.1040689,0.10724321,0.8144595,0.06560866
1.0834466,0.1008663,0.8361496,0.065478794
1.0730306,0.104373276,0.8341318,0.06709164
1.1317067,0.11499262,0.79586494,0.062170096
1.0844659,0.105729006,0.82976186,0.06706721
1.0834969,0.09467284,0.84778714,0.06708239
1.1463834,0.11439445,0.79329115,0.06310795
1.1073929,0.10771317,0.8167808,0.06505534
1.1507539,0.11570156,0.78924364,0.062582426
1.0921084,0.104172006,0.8298539,0.06710331
1.1508708,0.119194925,0.7835433,0.06136912
1.0823245,0.096065864,0.841718,0.065992996
1.1271647,0.108164094,0.8088707,0.06388225
1.1360939,0.1172138,0.793714,0.06238318
1.1419326,0.11542028,0.7900139,0.060996056
1.0699677,0.09914498,0.8541822,0.071265556
1.1151159,0.11449066,0.79960287,0.06224035
1.1008524,0.10537435,0.82247686,0.06432453
1.07768,0.10749598,0.82740074,0.0660834
1.1119093,0.10523827,0.8181249,0.06435156
1.1161973,0.108251445,0.8105816,0.06465885
1.1011716,0.105274886,0.8154249,0.06365119
1.1021686,0.107431106,0.8161935,0.06467126
1.109564,0.10781561,0.8179784,0.06478888
1.0827212,0.11162382,0.8215242,0.06702701
1.0828998,0.1038638,0.8335307,0.066521764
1.1368775,0.11925479,0.7872637,0.062367655
1.0727425,0.10253489,0.8412423,0.06807143
1.0742816,0.1034477,0.8326078,0.06698662
1.1099198,0.112033516,0.81445193,0.06584172
1.1366088,0.114523605,0.7932124,0.06268409
1.08386,0.10712484,0.82903886,0.066998936
1.1241437,0.1075763,0.809465,0.06391186
1.1302062,0.1154893,0.7922302,0.06138428
1.099155,0.10188661,0.8292611,0.06557752
1.1332138,0.12532707,0.78392905,0.06288928
1.0809627,0.098254286,0.8472568,0.0688435
1.1082956,0.11929827,0.80135196,0.06624372
1.1004452,0.11352173,0.80924785,0.06440933
1.1121297,0.10882323,0.81466424,0.064852685
1.0628575,0.09944102,0.8473453,0.069180965
1.0945218,0.115954906,0.8041146,0.064371906
1.1315578,0.11096955,0.8042372,0.06353964
1.0819901,0.110151984,0.82354116,0.06731247
1.1115854,0.10353899,0.81730205,0.06314847
1.0696265,0.10468734,0.83652735,0.06845084
1.1569613,0.12228527,0.7778266,0.06072321
1.0683327,0.108993955,0.82859385,0.06678471
1.0702568,0.11056976,0.82759595,0.06822821
1.1187569,0.10789937,0.81036854,0.06367175
1.0610875,0.09936293,0.85123456,0.06923416
1.0902337,0.107375994,0.8205747,0.06550164
1.1281267,0.112389304,0.79944074,0.06195269
1.1231079,0.106714554,0.8129381,0.06403855
1.0967793,0.107912846,0.82089025,0.06490259
1.126817,0.11119095,0.8047293,0.06403106
1.1188107,0.109199025,0.80752283,0.063897885
1.0984813,0.10722018,0.82204014,0.06479022
1.0934131,0.108634174,0.8228285,0.067300886
1.1169367,0.11658433,0.7972505,0.06351401
1.0895993,0.10564729,0.8260952,0.066561475
1.1480873,0.1175688,0.78953946,0.062180016
1.1157635,0.120068446,0.7994737,0.065627255
1.0768994,0.10466176,0.83824533,0.06753582
1.1016847,0.10525681,0.82020384,0.064698
1.0982232,0.10296284,0.82623506,0.06471164
1.0929216,0.109979756,0.81291544,0.06404254
1.092293,0.11003867,0.8198013,0.06552497
1.109625,0.10154375,0.8269404,0.06595361
1.078442,0.10258766,0.83462894,0.06733457
1.0726084,0.10331152,0.83701557,0.06757878
1.1481377,0.1097492,0.7939584,0.060811285
1.1249553,0.11635414,0.7949957,0.06236447
1.1135073,0.10286547,0.8268952,0.066056326
1.1031734,0.11686817,0.80868185,0.06642791
1.062477,0.096254,0.8587726,0.070146434
1.0618625,0.10480759,0.8433294,0.0697985
1.1159112,0.12258398,0.7931165,0.06410347
1.1248612,0.10678903,0.8084068,0.063177146
1.0982264,0.107018314,0.8230099,0.06577209
1.1193535,0.109115146,0.8103368,0.063467234
1.1534716,0.11603804,0.79050267,0.063154116
1.0849866,0.11149097,0.8186545,0.06555701
1.1236328,0.11060649,0.8064063,0.06252634
1.0956882,0.11131257,0.8182692,0.06538526
1.0992743,0.115192495,0.81077284,0.06526412
1.0894458,0.10599513,0.8270293,0.06616196
1.065348,0.10517707,0.8334214,0.06684121
1.0845791,0.107377306,0.82613385,0.06631479
1.1010144,0.10552414,0.82287234,0.06594998
1.0829586,0.10613907,0.8283961,0.06689913
1.1078959,0.101715714,0.8230196,0.06461233
1.0931972,0.1081831,0.81376934,0.06312184
1.0557259,0.09739409,0.8566866,0.06982282
1.0854504,0.10941491,0.8220827,0.066577174
1.0672116,0.10405998,0.8385205,0.06863935
1.1001664,0.11321525,0.8145865,0.06565598
1.1424938,0.11792207,0.78761095,0.062074076
1.1051211,0.11336454,0.8074937,0.06396784
1.1525055,0.115152925,0.7889586,0.06064734
1.1175408,0.113447,0.8064063,0.06441285
1.0775018,0.10538008,0.83332604,0.06682537
1.0904185,0.1071825,0.8237296,0.06610228
1.1113485,0.10922871,0.8197861,0.06742561
1.1414107,0.1219929,0.784869,0.06298968
1.0949516,0.11108051,0.8207088,0.06628603
1.1227332,0.107954144,0.80969054,0.0628265
1.0598648,0.10330139,0.84076065,0.067334294
1.0753568,0.10268508,0.83694786,0.06704056
1.0948644,0.108789094,0.82347244,0.06697276
1.130279,0.12062544,0.7918118,0.06410085
1.125206,0.104111545,0.8170462,0.06414319
1.0911839,0.108419314,0.82291406,0.06647912
1.0900142,0.10803023,0.8200989,0.063649245
1.0830503,0.10810508,0.82682204,0.066967145
1.044824,0.0960967,0.85888696,0.068841904
1.1491048,0.12054617,0.7857198,0.06223022
1.1123831,0.11509937,0.8048023,0.06526398
1.1043836,0.09518114,0.8369926,0.06498745
1.0719757,0.099614054,0.84609526,0.06994515
1.1118846,0.107047305,0.8123316,0.063807204
1.0895342,0.10278935,0.8351208,0.06818975
1.1052443,0.108198345,0.81482786,0.06438847
1.1227863,0.12018135,0.7915754,0.06379034
1.1048703,0.10577358,0.8205744,0.06546629
1.0830747,0.10346173,0.835266,0.0686624
1.1081815,0.107173204,0.81533945,0.06422949
1.1214598,0.11406216,0.80617124,0.06496095
1.1027796,0.11075984,0.8073884,0.06256133
1.0872545,0.108806446,0.82163304,0.06633699
1.1178688,0.11505169,0.79750276,0.062169384
1.0733553,0.10286954,0.83762497,0.0668558
1.1010863,0.10845897,0.8215031,0.06675034
1.0853102,0.10295,0.83351487,0.06668754
1.0638084,0.10797974,0.8348092,0.067910574
1.1132904,0.10437221,0.8197636,0.065886736
1.0645155,0.092208564,0.8613614,0.06875533
1.0749665,0.10682289,0.8360587,0.06913707
1.1147326,0.1167541,0.80527824,0.06629458
1.1094551,0.10942232,0.81627595,0.0661781
1.0665042,0.102425896,0.84147614,0.068841934
1.1140902,0.11549849,0.80399215,0.06354461
1.1292646,0.10529652,0.8127089,0.06295776
1.1299738,0.106183976,0.8073539,0.06189051
1.0774229,0.102019936,0.83802164,0.067865625
1.105491,0.1120157,0.811459,0.06450989
1.0612456,0.09969039,0.85034865,0.06932884
1.0620583,0.107148066,0.8269719,0.06608303
1.1095321,0.1024822,0.826091,0.064179674
1.1268369,0.11932376,0.79754573,0.06542293
1.0946807,0.10690945,0.82496387,0.06606195
1.1130553,0.10090418,0.82229435,0.06428948
1.0865899,0.10653597,0.8279678,0.067100324
1.0934441,0.11083272,0.8146312,0.06410803
1.1381899,0.122094914,0.7817881,0.062124107
1.0577918,0.10417757,0.8401366,0.067702174
1.0502723,0.09849162,0.85476136,0.06984268
1.1191257,0.11282558,0.8055318,0.06420945
1.1555468,0.11639908,0.7857084,0.061107337
1.1149294,0.112354934,0.8071652,0.06388614
1.1066805,0.112789005,0.813657,0.06512351
1.1221327,0.112119265,0.8033217,0.06363788
1.1034534,0.10648653,0.8192628,0.064346984
1.1135943,0.115875095,0.80268127,0.0641904
1.0932425,0.10992025,0.81978655,0.0675378
1.0885624,0.103509545,0.82920754,0.06582175
1.0941156,0.10610727,0.8224309,0.0654237
1.0839199,0.106112175,0.8301622,0.06667558
1.0936161,0.10846474,0.8218404,0.06588782
1.1025484,0.09961194,0.8384022,0.06898996
1.0752428,0.10221205,0.8404037,0.068187654
1.0726022,0.102921456,0.8358383,0.06677364
1.1008157,0.10399579,0.82854205,0.066411965
1.0735404,0.09558162,0.84634006,0.067467615
1.0929848,0.10997606,0.8186613,0.0656269
1.1467804,0.116571575,0.7884219,0.061601777
1.0744855,0.10817224,0.82958025,0.0675416
1.0785408,0.10219212,0.84471923,0.06974557
1.1165973,0.117740385,0.7950184,0.063135825
1.145695,0.11408648,0.79496044,0.062369082
1.0803485,0.102699935,0.83365643,0.067102164
1.1084417,0.11311957,0.81324685,0.067371026
1.1139052,0.10735196,0.8141775,0.06399325
1.0701765,0.10377308,0.8353629,0.066986114
1.0987544,0.09890457,0.83719075,0.06614663
1.1144786,0.11810459,0.80192703,0.06561141
1.0829877,0.10628605,0.8295732,0.06888025
1.1314764,0.12644699,0.7839703,0.063416354
1.0547109,0.10205338,0.8439329,0.067560814
1.0922585,0.10750382,0.82342035,0.066187106
1.052851,0.10140188,0.84779155,0.068319134
1.0956062,0.10183789,0.82701415,0.06539258
1.0791074,0.10209366,0.83369845,0.06545925
1.0953118,0.112089194,0.8143694,0.066304125
1.108186,0.109857894,0.8131573,0.06451358
1.0956013,0.1068337,0.81697834,0.064222075
1.0618354,0.10239596,0.840856,0.06696039
1.1068733,0.10250937,0.82752764,0.06675005
1.1023395,0.1050854,0.8200732,0.06507309
1.1209506,0.11104628,0.8095844,0.06449551
1.082351,0.1017406,0.83425486,0.06646048
1.0781137,0.10104463,0.8361019,0.06545861
1.0777669,0.10355902,0.83035874,0.0658054
1.1292113,0.105767734,0.8107591,0.06376313
1.1119306,0.10939128,0.8151795,0.06470332
1.0907958,0.106317855,0.82127637,0.06365899
1.0856103,0.110372014,0.8233859,0.06725538
1.1134835,0.116029516,0.8035151,0.06479592
1.0638498,0.09603971,0.85074633,0.068524614
