$\alpha$,$\beta$,$\gamma$,$\delta$
0.8609571,0.10140831,0.5825234,0.1172791
0.8465838,0.09741436,0.58969355,0.118117936
0.84048235,0.10126123,0.5941382,0.1196079
0.8415198,0.10075504,0.5906317,0.118699774
0.8443281,0.0911132,0.60210353,0.12076831
0.8420191,0.09219274,0.60563135,0.12201044
0.82960397,0.09468843,0.5975794,0.11819713
0.85273415,0.10010469,0.5874427,0.118004076
0.8388554,0.096493445,0.59915936,0.12108546
0.84252787,0.099600755,0.59115946,0.11910996
0.8467624,0.09774018,0.5969235,0.12195242
0.8410981,0.09956006,0.59576786,0.1198911
0.84792894,0.10154196,0.58778757,0.11829769
0.8421712,0.091962315,0.6012119,0.120543554
0.8472342,0.09563651,0.5945965,0.1197178
0.84670705,0.09841805,0.59617156,0.12147103
0.83902895,0.094483964,0.6031864,0.12143829
0.8488622,0.10176966,0.5911753,0.11945401
0.84562147,0.09671734,0.5949086,0.11942938
0.84527785,0.10609543,0.5888564,0.11999533
0.8413618,0.10093479,0.5924986,0.11942488
0.8418397,0.10302462,0.5915492,0.12010616
0.8448578,0.106870815,0.5883738,0.120146625
0.8517742,0.108329885,0.5823574,0.11937893
0.84795046,0.10758441,0.58139557,0.11805377
0.8347844,0.094777584,0.60536015,0.12183095
0.8392825,0.09911147,0.59448904,0.11936351
0.85928494,0.105275586,0.58414376,0.11894865
0.8418265,0.09374401,0.6013824,0.12092724
0.82957566,0.0970785,0.6062363,0.12241038
0.85719675,0.10818504,0.58485997,0.11984691
0.84706676,0.101762965,0.59711283,0.122676544
0.8421991,0.09685217,0.593867,0.11876446
0.84723514,0.09868883,0.5978617,0.12173214
0.83571714,0.10033948,0.5994011,0.12140812
0.8336418,0.09201138,0.6100799,0.12255002
0.84847397,0.09987881,0.594565,0.121296585
0.8469018,0.092391826,0.60084754,0.12131793
0.8434768,0.106035955,0.5855977,0.11855717
0.8467393,0.09382388,0.5987279,0.1203975
0.83864117,0.09896252,0.59478575,0.119625814
0.8429921,0.09146981,0.60102487,0.119665034
0.82978094,0.09491808,0.6070593,0.122133404
0.84384966,0.10025375,0.59396803,0.1200653
0.8363282,0.08973571,0.60666835,0.12069436
0.83789223,0.09941888,0.592684,0.11954202
0.8434948,0.09962707,0.5896885,0.11847294
0.846036,0.098054245,0.5920604,0.11837536
0.8393497,0.09062857,0.6025338,0.12038034
0.8444978,0.095939934,0.5989329,0.120988406
0.8526288,0.09988769,0.588326,0.11938445
0.84282243,0.09896325,0.5919702,0.11919762
0.84659344,0.100803435,0.59383714,0.12087098
0.8394054,0.09482439,0.60055673,0.12048853
0.85960233,0.112333156,0.5746613,0.1174569
0.8387736,0.09448676,0.60357946,0.121941954
0.8341793,0.098719515,0.6015298,0.12189614
0.83895004,0.10075204,0.59683526,0.12083585
0.84435654,0.102013096,0.59681743,0.12264958
0.8461693,0.09866159,0.595839,0.120820925
0.8520793,0.10253059,0.58905596,0.11982129
0.85201293,0.105001956,0.5900265,0.12131466
0.8439919,0.096707754,0.5982197,0.12048966
0.8516933,0.10831958,0.5853877,0.11965023
0.8505289,0.10531166,0.5839088,0.118476585
0.8411559,0.09201809,0.6059302,0.121689774
0.84225875,0.09964167,0.5959627,0.12101126
0.84151787,0.09325942,0.60619694,0.122532025
0.84533066,0.09921765,0.5907915,0.11925163
0.8352216,0.08841515,0.608663,0.12156027
0.8399407,0.0908265,0.60547996,0.121472284
0.8466426,0.10234166,0.5912203,0.11994121
0.8423137,0.09607019,0.59483075,0.119416736
0.8627068,0.10705785,0.5730327,0.11480062
0.8467744,0.094838224,0.5986257,0.120767936
0.8459782,0.09877369,0.59415805,0.11979261
0.8389451,0.09633851,0.59809536,0.12082692
0.8543127,0.10353805,0.58884823,0.12028549
0.85110694,0.10200026,0.5883606,0.11940384
0.8456171,0.10402674,0.5872147,0.1184469
0.83729637,0.089315414,0.61070365,0.122304596
0.839382,0.09224298,0.6036072,0.12100681
0.8369256,0.0896932,0.6135241,0.124246135
0.8335023,0.09087829,0.6113744,0.12406554
0.8344922,0.09312586,0.5970111,0.11759588
0.8380331,0.09578737,0.6001835,0.12063303
0.8408747,0.103415936,0.5916927,0.120259136
0.8580683,0.10232597,0.5791825,0.11598267
0.84426373,0.094242714,0.59940034,0.12106493
0.84996575,0.101461954,0.5921408,0.12063628
0.85098135,0.10023337,0.5902748,0.12009184
0.8369177,0.09490466,0.6028564,0.121103816
0.8431128,0.09466356,0.5958929,0.119659044
0.85057217,0.096433416,0.5902893,0.118808866
0.8458087,0.08872077,0.6091806,0.12232659
0.85677963,0.10553614,0.5820362,0.11892228
0.84727836,0.09040099,0.60103434,0.12068887
0.8525989,0.09832574,0.589199,0.11855827
0.83330727,0.093730375,0.606978,0.12229063
0.8511274,0.0917395,0.5963335,0.11941896
0.84400636,0.096735954,0.60087323,0.12195751
0.8335624,0.087532535,0.6100219,0.12217252
0.85011536,0.104727864,0.5887811,0.120098285
0.85238516,0.10323647,0.5860584,0.11871395
0.83927,0.0957878,0.60065514,0.121042386
0.8445789,0.09681108,0.6001764,0.121862814
0.8458149,0.09657453,0.5965833,0.12048486
0.8411058,0.09422423,0.6069164,0.12361038
0.834796,0.096061334,0.60974026,0.12404691
0.8377354,0.091197334,0.60735685,0.12227524
0.8423162,0.097518235,0.5921795,0.11865781
0.8494145,0.09746096,0.59901136,0.12195727
0.8505876,0.09546333,0.593668,0.11980598
0.8517844,0.10267634,0.5856215,0.11869027
0.8342541,0.10012608,0.5973014,0.12066786
0.8430595,0.095665514,0.59651005,0.12035913
0.8438004,0.0989773,0.59189516,0.11909488
0.8445252,0.098618336,0.58907425,0.11765312
0.84081113,0.098971464,0.59613556,0.1203893
0.8504081,0.10325261,0.583232,0.11758447
0.8348712,0.09675399,0.6015682,0.12095807
0.82731885,0.08908365,0.6095087,0.12106256
0.8421425,0.09547282,0.59905005,0.1203099
0.8464233,0.10191297,0.59425056,0.1215108
0.8398205,0.0953248,0.5971975,0.11926429
0.84074396,0.09961961,0.59440285,0.11987772
0.8475184,0.0964778,0.5949353,0.119826056
0.8427778,0.09539957,0.59377927,0.11882292
0.8390747,0.093707606,0.5991235,0.12048595
0.846253,0.097154655,0.6006975,0.12234097
0.8283954,0.09115284,0.6111475,0.121977806
0.8502935,0.10084331,0.59115595,0.12074479
0.8494197,0.093597844,0.60280484,0.12249066
0.8440718,0.099025704,0.59573007,0.12049307
0.8391633,0.09197609,0.6043519,0.1205861
0.8523504,0.09106973,0.5950878,0.11801567
0.84566635,0.09542225,0.5911582,0.11804131
0.83274734,0.09095663,0.6066367,0.12108095
0.85752314,0.10389448,0.58285755,0.11878742
0.84132904,0.08708393,0.60687125,0.120437525
0.8543328,0.097672366,0.5923436,0.12025122
0.8652086,0.108125545,0.5785293,0.11850955
0.84037715,0.09363712,0.6018903,0.12061693
0.8336682,0.09880247,0.5917737,0.117666945
0.83905226,0.0965653,0.597325,0.11970071
0.85504895,0.09903539,0.5930922,0.120308295
0.84530556,0.09986248,0.5868476,0.117190965
0.84635997,0.10075106,0.5915167,0.11972525
0.8303815,0.09412568,0.6061989,0.12208435
0.84812784,0.10185312,0.5909144,0.11968966
0.84828496,0.10574234,0.59195495,0.121731326
0.8474287,0.09995768,0.5929936,0.12055129
0.8440933,0.09194969,0.59892315,0.11972308
0.8359595,0.0894643,0.60847425,0.12179296
0.83118474,0.09006884,0.60939986,0.12121454
0.8321269,0.09535337,0.60739356,0.12272317
0.8553129,0.10214635,0.5856144,0.11856955
0.8422506,0.09546995,0.5947402,0.1182219
0.8535629,0.11016414,0.5805424,0.11892452
0.8582915,0.096109554,0.5891715,0.11877856
0.83712643,0.092136264,0.6070959,0.1221415
0.8398558,0.09781648,0.5966989,0.12083487
0.8366866,0.093837395,0.6051008,0.12185552
0.8570304,0.097311765,0.58944404,0.119264714
0.8476925,0.09834189,0.59518695,0.12043957
0.8386577,0.09321962,0.59957415,0.119069494
0.83832985,0.09853338,0.6006088,0.12209198
0.85422266,0.105179094,0.5826555,0.11800453
0.84447837,0.10023074,0.59816235,0.12207864
0.8387098,0.096431166,0.5991619,0.12047865
0.8471902,0.100143604,0.59297,0.11956944
0.8370002,0.095447555,0.597259,0.11886295
0.84586203,0.094268695,0.59807557,0.12002134
0.8454519,0.09699954,0.59816974,0.120727286
0.8463181,0.10327849,0.5885419,0.11948232
0.86385334,0.106444724,0.57924056,0.11829811
0.8234144,0.091338076,0.6180743,0.12406566
0.86019194,0.10783571,0.57814056,0.11718932
0.8465021,0.09551173,0.5956804,0.119681925
0.8569924,0.09968816,0.5853317,0.11852973
0.845104,0.09333044,0.5980625,0.1195957
0.83611196,0.09773382,0.60368323,0.12315754
0.8414898,0.100128874,0.6001344,0.1228412
0.8389981,0.09709927,0.6008966,0.122008085
0.84885466,0.101360455,0.5946697,0.12155636
0.8352216,0.09521275,0.6020224,0.121313155
0.85005033,0.09937143,0.5888383,0.11820135
0.83638597,0.093535356,0.608488,0.123414025
0.8425601,0.09617974,0.59344965,0.119442165
0.8547521,0.105409175,0.582527,0.11862548
0.82480705,0.105238095,0.60689926,0.124819614
0.85010284,0.09421587,0.59586704,0.119521186
0.8399907,0.09554095,0.59874946,0.120245665
0.837202,0.0961589,0.59334147,0.117531724
0.85213786,0.10002518,0.59251565,0.120698705
0.8411047,0.10044425,0.5954502,0.12054672
0.84276336,0.093600675,0.5975942,0.118979394
0.8450139,0.09369532,0.59971434,0.120868266
0.8353009,0.09038532,0.6105439,0.12191323
0.8316311,0.09197929,0.615193,0.124355465
0.8459924,0.105899826,0.58458626,0.118133456
0.85019517,0.09804062,0.59074104,0.11893427
0.8474445,0.10024503,0.58903164,0.11804555
0.8459819,0.09672159,0.5990757,0.12103252
0.8388938,0.10257996,0.58974046,0.11841756
0.8417593,0.0948802,0.60352194,0.1233222
0.8552061,0.098904334,0.58476484,0.11730192
0.85409355,0.099942006,0.5872487,0.11926409
0.8419334,0.09204712,0.6056553,0.12218161
0.8484224,0.10569299,0.58886427,0.120303586
0.8559058,0.10648368,0.5786062,0.1165152
0.8464716,0.0977767,0.5998177,0.122088306
0.85026854,0.103366956,0.58637965,0.11886723
0.85080546,0.10158661,0.59320766,0.12099591
0.84078395,0.09368594,0.60097295,0.12010916
0.8390871,0.08884047,0.61169195,0.12255175
0.84720844,0.096883416,0.592603,0.119399115
0.84242415,0.09632765,0.5904576,0.11737012
0.83298033,0.09534239,0.60594684,0.123214364
0.84400994,0.09209928,0.6016881,0.120643154
0.84227675,0.09163256,0.59974664,0.1193928
0.83987826,0.10112643,0.59467417,0.12050669
0.8437814,0.10167682,0.59104586,0.11950489
0.848838,0.098213814,0.5919246,0.11881878
0.8507463,0.09728736,0.59156305,0.11910831
0.8565854,0.1041691,0.58139133,0.11845687
0.8426657,0.102732114,0.58850396,0.118533425
0.849831,0.10184493,0.58862156,0.11916293
0.8435249,0.09612101,0.599819,0.12162956
0.84058505,0.09377672,0.6050989,0.12237171
0.84406143,0.099897124,0.59254366,0.12004793
0.8353398,0.09319709,0.605505,0.12130599
0.8390782,0.09581256,0.598863,0.12026785
0.83481234,0.09997494,0.59889233,0.1213424
0.84534234,0.10156114,0.58666116,0.11743173
0.84324145,0.09696899,0.59850967,0.12107798
0.85162646,0.09452132,0.597441,0.12071885
0.84248316,0.097911306,0.6002116,0.12256595
0.8471949,0.09622853,0.59610975,0.11994556
0.85901755,0.10044578,0.5836916,0.11732695
0.8541701,0.103939794,0.58512974,0.11811042
0.8453621,0.10345312,0.59034216,0.11969151
0.8406344,0.09238005,0.5977212,0.11909638
0.84708184,0.09707758,0.5977118,0.122223996
0.8450758,0.092785224,0.59989995,0.11999971
0.83589435,0.09188787,0.60687774,0.12149102
0.8522737,0.09413717,0.59443367,0.11984331
0.8435471,0.09985436,0.59805113,0.121341966
0.8480003,0.09663006,0.5966944,0.12020419
0.84806836,0.09676938,0.5943282,0.11950928
0.86319697,0.10399036,0.5803484,0.11757527
0.84723103,0.09791903,0.59429795,0.11930954
0.8443827,0.096040174,0.59270936,0.11762126
0.8491042,0.100224316,0.59291065,0.119936466
0.83906466,0.097030625,0.6019244,0.122359544
0.8438599,0.10095501,0.5891285,0.11869227
0.8444853,0.09401228,0.60921025,0.12471675
0.8434403,0.09762073,0.5942355,0.119721286
0.8584414,0.10247448,0.5826379,0.1169582
0.8667315,0.10745229,0.57365316,0.115997106
0.8517973,0.10200595,0.5860236,0.11743369
0.8466763,0.09814981,0.5982363,0.12148352
0.8327765,0.093078114,0.6110624,0.123476416
0.86006266,0.09728288,0.58504,0.1175651
0.8391898,0.09076394,0.6020832,0.11954963
0.83675563,0.095395185,0.60111743,0.12044723
0.8422619,0.09912291,0.60141957,0.122806124
0.8434128,0.09796907,0.5950257,0.120159544
0.84131956,0.098089956,0.59464514,0.11924836
0.84736687,0.097244665,0.593046,0.11971797
0.84640485,0.09743181,0.59197253,0.11948674
0.851999,0.0968904,0.5906424,0.11828221
0.8511265,0.10247712,0.59476644,0.12175849
0.84160686,0.09318492,0.6052148,0.12348278
0.8595423,0.105873846,0.5799542,0.117615566
0.83848464,0.096903265,0.6035603,0.12238508
0.85755384,0.09965969,0.5886406,0.119211696
0.85594565,0.110122174,0.580977,0.118858814
0.8421841,0.097469494,0.59143144,0.11860984
0.84881634,0.10354442,0.58830976,0.12027993
0.8478446,0.094370924,0.59331316,0.1180345
0.84122217,0.10137558,0.5912078,0.11937319
0.8470579,0.09660541,0.5924208,0.1183156
0.8401763,0.09289882,0.5994745,0.11976987
0.85930955,0.09786162,0.5843008,0.11696261
0.85344833,0.105647065,0.57914424,0.11611564
0.8314542,0.08599813,0.61578625,0.12358085
0.84127223,0.09779738,0.5965437,0.12033038
0.83364403,0.09291949,0.606167,0.12171899
0.840615,0.10009966,0.59379274,0.11951247
0.8357667,0.098795995,0.60025764,0.12145534
0.8518079,0.095837444,0.591307,0.11783216
0.853612,0.095913514,0.5908342,0.11902749
0.8451643,0.09405984,0.6011949,0.121038266
0.8547234,0.10649587,0.5814108,0.11859799
0.8474615,0.09936442,0.59012747,0.11896102
0.84858084,0.09992132,0.5907358,0.11976962
0.8507427,0.09687446,0.59496737,0.120382264
0.8395079,0.09772359,0.59913945,0.12142117
0.83945537,0.095350094,0.59850967,0.11955382
0.8462388,0.099191345,0.5926479,0.11931101
0.8450795,0.10648107,0.5891643,0.12009837
0.84032845,0.098838404,0.59812087,0.12130867
0.8486396,0.098623395,0.5940306,0.12036751
0.8424607,0.096727304,0.58987725,0.1172954
0.8343184,0.096246585,0.6011532,0.12032978
0.8458983,0.1046567,0.58765525,0.118879534
0.84693074,0.09387447,0.5951745,0.119332604
0.8338443,0.09967088,0.60012406,0.121989876
0.8345888,0.09666082,0.60037965,0.12125148
0.85200745,0.103849016,0.5810152,0.117073536
0.85130256,0.10211484,0.59068704,0.11997288
0.8591022,0.10162084,0.5907194,0.120833546
0.84360605,0.10159979,0.5941153,0.12008606
0.83743113,0.09113493,0.60759234,0.121669754
0.8312108,0.09850495,0.6006177,0.12122165
0.8463468,0.10549951,0.59114224,0.121658646
0.8446943,0.0989713,0.5922771,0.11873977
0.8454734,0.09958572,0.5936107,0.11988018
0.8285421,0.09467518,0.6021965,0.11986417
0.84532887,0.10632095,0.5897444,0.12045142
0.84287125,0.09794719,0.59425867,0.11986148
0.84638995,0.08851564,0.59851265,0.119744375
0.8327458,0.09921959,0.59997463,0.121061094
0.8568763,0.108325206,0.57752883,0.11726943
0.83657366,0.09207721,0.60345787,0.12136132
0.8335921,0.090531245,0.60291034,0.11923674
0.82855344,0.0899918,0.6093693,0.12161526
0.84638786,0.108337656,0.5843098,0.11939331
0.8448773,0.09505951,0.597158,0.11981548
0.8480558,0.10191124,0.5879131,0.11826661
0.85434586,0.09912352,0.5903515,0.119773984
0.84832495,0.09760123,0.5967673,0.12191765
0.83959675,0.09036756,0.6071727,0.12141678
0.8563119,0.10193897,0.5849125,0.11810273
0.8529847,0.105083175,0.5797314,0.116894946
0.846005,0.102922186,0.5859583,0.118250005
0.8420242,0.101164415,0.5985319,0.12254958
0.8363993,0.09728234,0.6031071,0.12162657
0.85179085,0.107448086,0.58846664,0.120524734
0.8473565,0.09076355,0.602988,0.121232025
0.83492273,0.09181713,0.610539,0.12350189
0.84387696,0.09664093,0.5958214,0.12031721
0.8375072,0.09728664,0.5974338,0.119959235
0.84517837,0.096050315,0.59650564,0.11977721
0.8420975,0.09753584,0.5966394,0.12056885
0.8419326,0.09966888,0.59174454,0.11855112
0.85602915,0.10483943,0.57890207,0.11647168
0.8516304,0.10443247,0.58393,0.11776933
0.8441044,0.09630471,0.5967017,0.11996295
0.85021865,0.094928786,0.5956828,0.12017894
0.8423136,0.09401977,0.6015534,0.121382244
0.8433497,0.09904941,0.5966662,0.12077525
0.8635726,0.106308885,0.5778332,0.11731117
0.83603376,0.09605861,0.60375136,0.121972196
0.83464974,0.09088867,0.60778284,0.12165595
0.848763,0.09531366,0.5940079,0.1189463
0.84837437,0.10085931,0.5853881,0.11746359
0.8554491,0.09748876,0.5906356,0.11965419
0.84219646,0.09771544,0.5998722,0.12113353
0.8408732,0.09830307,0.59684277,0.12003568
0.84538007,0.10102736,0.58809125,0.11772279
0.8443451,0.09664778,0.596053,0.120068625
0.84386235,0.095848985,0.6016032,0.12216949
0.84990466,0.10465752,0.5911591,0.12118411
0.85009843,0.10415224,0.5879381,0.11964458
0.8485115,0.096604094,0.5906375,0.11802895
0.8461892,0.099570505,0.59182537,0.119030416
0.85071033,0.10448165,0.5903367,0.12068047
0.85705423,0.09813549,0.5814622,0.11587714
0.8490343,0.10236252,0.5851038,0.11841962
0.84609133,0.10035346,0.5935111,0.12068907
0.85050434,0.09591617,0.5874665,0.11679992
0.8553503,0.10406425,0.5928869,0.121800475
0.8515863,0.101310685,0.5884514,0.119118646
0.8440136,0.09381712,0.60748893,0.12375679
0.84808075,0.10141032,0.5863023,0.11749488
0.8460617,0.09544064,0.5937859,0.11885
0.8381009,0.09417677,0.6006674,0.12069822
0.85150814,0.097206995,0.5924188,0.11955767
0.8473269,0.09845391,0.59565866,0.12058455
0.85835236,0.09407303,0.5965258,0.1210649
0.84694093,0.104052536,0.5873138,0.11854007
0.8521152,0.10213512,0.5887018,0.11959693
0.8352393,0.091248944,0.6018879,0.11942713
0.84654903,0.09831005,0.5924363,0.11926619
0.85200995,0.10348287,0.5886601,0.120388776
0.8476173,0.103186786,0.5875667,0.119019315
0.83942235,0.09985038,0.59571666,0.120758004
0.84913933,0.093709126,0.59240854,0.11817109
0.84589744,0.09539771,0.59663314,0.11924006
0.85372317,0.0972159,0.586966,0.11776672
0.8566106,0.100562766,0.587943,0.118994914
0.84392077,0.09844178,0.59302753,0.118970975
0.843298,0.0952508,0.59936833,0.12036335
0.86516696,0.10848155,0.5742495,0.116671816
0.8526387,0.10113178,0.5897029,0.12008148
0.850684,0.09715582,0.5932709,0.12017026
0.84326035,0.09574303,0.5991713,0.120294265
0.84134173,0.09539123,0.597938,0.119924515
0.84901726,0.09946371,0.59311277,0.12031403
0.8397051,0.0974214,0.5993515,0.120643385
0.84698087,0.10545424,0.5850869,0.11847308
0.85025924,0.10028039,0.5866859,0.11747166
0.83702034,0.09766117,0.59842163,0.1199679
0.8403178,0.09233711,0.603859,0.1218747
0.840068,0.09380554,0.59915334,0.12003851
0.8480393,0.09173862,0.601005,0.12107171
0.85147005,0.10013742,0.59249085,0.12077413
0.84205836,0.09798797,0.5968803,0.12068432
0.8408162,0.09467735,0.6023003,0.121456556
0.85896647,0.10183463,0.5834246,0.11817937
0.8513231,0.10253543,0.5896884,0.1194699
0.84856135,0.110783026,0.5801488,0.11802031
0.8472478,0.096864946,0.5974561,0.12111233
0.84929526,0.094361365,0.600591,0.12123393
0.8458493,0.09113054,0.60242814,0.120754145
0.8504929,0.103119396,0.5830394,0.11737667
0.85213554,0.10683204,0.5812839,0.11848037
0.85182583,0.10057792,0.5876746,0.11855649
0.8504576,0.10023105,0.58899575,0.11920976
0.84802,0.094749495,0.59247684,0.1179582
0.84556043,0.096039966,0.59718424,0.12025157
0.8467517,0.096884064,0.5941763,0.11976662
0.8494659,0.089213386,0.5991594,0.120039314
0.84511167,0.09839769,0.59384155,0.11968595
0.8482825,0.0978776,0.593734,0.12032281
0.8640421,0.10348573,0.57601076,0.11632928
0.83433974,0.09722992,0.6011843,0.12125992
0.8457423,0.100809924,0.5933381,0.12057109
0.8527155,0.096222796,0.5896586,0.11831684
0.84362024,0.09021909,0.5996367,0.11890652
0.84543926,0.09771741,0.59704703,0.12025788
0.849703,0.098717116,0.5893918,0.11807337
0.84393144,0.1066092,0.5835819,0.11807112
0.8332498,0.08919326,0.60826284,0.12095694
0.83903617,0.10441843,0.5895552,0.11850347
0.85830444,0.101616845,0.58554536,0.11826881
0.8474131,0.09789779,0.5928126,0.11909411
0.8487928,0.10672252,0.5847889,0.118801415
0.848346,0.09787216,0.593402,0.11991811
0.8474882,0.09867076,0.59681535,0.12179455
0.8466936,0.090895824,0.60505927,0.12172007
0.8385742,0.09744914,0.5959165,0.11955097
0.84281594,0.102969386,0.58866,0.11885638
0.833186,0.09698425,0.6042621,0.121534966
0.8485566,0.101775676,0.59020835,0.119605936
0.83671117,0.095814206,0.59931993,0.120303474
0.8503967,0.09131045,0.5980739,0.119320035
0.8458796,0.09491274,0.59769183,0.120409474
0.84317285,0.103944354,0.58911455,0.11936784
0.83653396,0.08585131,0.61186624,0.12258594
0.8510672,0.09603703,0.595531,0.1198991
0.8489525,0.09323285,0.5950203,0.11874532
0.85064155,0.1069189,0.58639824,0.11929059
0.84566426,0.10077919,0.5939106,0.12052778
0.84061384,0.09202351,0.6032782,0.12057751
0.8378632,0.09826689,0.5986812,0.120406285
0.8488876,0.09351669,0.5954836,0.11972888
0.8519176,0.1087867,0.57708764,0.117437884
0.83640045,0.09268142,0.60584754,0.12277058
0.84995604,0.09722544,0.5920297,0.11920487
0.8394837,0.09883352,0.5985576,0.12049738
0.8479818,0.1019371,0.5941755,0.12194475
0.86167216,0.101255044,0.58240867,0.11815182
0.8356448,0.096346505,0.59862113,0.11988358
0.84317106,0.094880655,0.598815,0.12063924
0.8443157,0.09325359,0.60161626,0.12128198
0.84293014,0.09620894,0.597369,0.12027629
