parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10
0.92101157,-0.86524314,0.27876619,0.0920314,-0.3708272,-0.051800847,0.059596553,0.19123465,-0.7958256,-0.70051354
0.31155863,-0.99764514,0.14198211,0.37965915,-0.6068288,0.900036,0.13499479,0.6141371,-0.26098967,-0.35971448
0.59821004,-0.77483577,0.942919,-0.07547498,-0.20200425,0.56078947,-0.14470834,-0.23746383,-0.79767674,-0.76282966
0.97189623,-0.5825901,0.28258288,0.20635936,-0.9777787,0.64120835,-0.060798764,-0.1479693,-0.45060948,-0.71364886
0.53499055,-0.6882674,0.03507036,0.3416018,-0.23089966,0.9417507,-0.3578108,-0.44865492,-0.4775397,-0.6754834
0.46273425,-0.93075407,0.3435074,0.3575069,-0.72631097,0.62704027,-0.27087465,-0.17760041,-0.9133638,-0.12785178
0.89617926,-0.92245936,0.72255397,0.14489414,-0.68920267,0.5708562,0.03274238,-0.4533603,-0.27271244,-0.3070576
0.47507435,-0.9289623,-0.082062066,0.48381394,-0.51611674,0.007546425,0.14613664,0.50074726,-0.34914038,0.044210076
0.9166256,-0.8564415,0.900372,0.16643925,-0.553648,0.7958247,0.3622071,0.44781289,-0.8755617,-0.30685923
0.84669286,-0.99639523,0.42709416,0.11209354,-0.8711425,0.83551466,0.004486814,-0.0851338,-0.41632527,-0.50033075
0.5155959,-0.98474526,0.86150336,0.23327732,-0.80533344,0.36693084,-0.13650304,-0.027997762,-0.489349,-0.5796882
0.44686717,-0.965435,0.7677413,0.45651746,-0.8262301,0.8827014,0.26405948,-0.308116,-0.7278305,-0.8752814
0.3826196,-0.6311348,0.43528283,0.40750125,-0.81161857,0.885176,0.3534174,-0.009164274,-0.62599295,-0.7780762
0.5445948,-0.67116636,0.7824724,0.13772367,-0.5209918,0.73650336,-0.10392496,0.37944883,-0.3236634,-0.36286646
0.7078428,-0.7471434,0.42517146,0.23450842,-0.8363858,0.45552903,0.08620697,0.6325648,-0.6801094,-0.6233908
0.42789543,-0.878439,0.91125476,0.1453039,0.4677168,0.4191257,0.056346193,-0.5797573,-0.79829085,0.075326145
0.83395934,-0.7280385,0.742512,0.056776315,-0.61443746,-0.103277266,0.19992748,-0.3987631,-0.39073104,-0.5111034
0.98274195,-0.9836272,0.23927525,0.26223782,-0.48191583,0.68350655,-0.12639382,-0.3489732,-0.99580956,-0.77905345
0.9653909,-0.8203815,0.75134456,0.515272,-0.7519263,0.4630715,0.038057946,0.2989678,-0.92627656,-0.93530625
0.13643575,-0.9375596,0.4318173,0.4162605,-0.98867416,0.9374739,0.6837843,0.48644012,-0.39702636,-0.48966777
0.7835296,-0.60081977,0.791399,0.52562785,-0.54936993,0.69401026,0.30649143,0.22808316,-0.10675317,-0.35850924
0.76543593,-0.98264366,0.34728384,0.40071416,-0.44846067,0.7286478,-0.026938051,0.042763233,-0.91840756,-0.5785729
0.54061604,-0.76952493,0.26266795,-0.42060548,-0.760474,0.82311213,0.31535578,-0.163032,-0.8352647,-0.4433079
0.8886333,-0.96443355,-0.16332805,-0.423289,-0.68810725,0.14779568,0.47208562,0.20515561,-0.9859853,-0.658193
0.4929115,-0.96855056,0.26015255,0.1208141,-0.67380947,0.46501383,0.03729154,0.107804775,-0.30026248,-0.87581074
0.34150904,-0.8108567,0.7024268,0.23866051,-0.37465408,0.9652798,0.38106605,0.093327366,-0.38578478,-0.4688558
0.7291776,-0.9205557,0.8083426,0.04199654,-0.63195,0.9502679,-0.25674313,0.33548957,-0.68236977,-0.0011803508
0.7881076,-0.98773825,0.31857985,-0.045116767,-0.7550109,0.87803894,0.27317575,-0.515736,-0.38609913,-0.7945124
0.3358712,-0.94193786,0.91890615,0.38745582,-0.8404434,0.4604833,0.3987972,-0.043728605,-0.88342524,-0.9396323
-0.37719852,-0.45727867,0.22261229,-0.3572188,-0.4349099,0.9000938,0.074154615,0.19409117,-0.17788541,-0.8357518
0.829916,-0.7198049,0.89846665,0.4633121,-0.74262655,0.48689288,0.27224147,0.37220678,-0.7829422,-0.59643835
0.41237533,-0.344918,0.7691757,0.37422565,-0.72244483,0.29620007,-0.19261402,0.35112962,-0.7544897,-0.5241485
0.59369147,-0.88354695,0.98968303,-0.04827331,-0.6396738,0.71487814,-0.44507384,0.18945312,-0.5794623,-0.34763953
0.6278897,-0.9834151,0.5484431,0.89793015,-0.82334626,0.8461441,0.344001,-0.013821386,-0.8377608,-0.5085225
0.18431598,-0.35530382,0.9064115,-0.0051439703,-0.8430607,0.6164855,0.0018056929,0.19182506,-0.9943974,-0.5909937
0.69146794,-0.69632566,0.34142673,0.7277512,-0.76264715,-0.08011633,-0.051342428,0.13308278,-0.96769696,-0.81917274
0.79729414,-0.8601787,0.5628384,0.15348619,-0.87877893,0.26079383,0.30552727,-0.41094866,-0.42860994,-0.29382998
0.98344404,-0.58122647,0.09863272,0.16016658,-0.46549776,0.54989415,0.46142095,0.5626818,-0.61310685,-0.4238152
0.8776877,-0.5329515,0.5306683,0.011411384,-0.3892222,0.9584826,0.30183768,0.1736318,-0.44187176,-0.6476192
0.95187616,-0.75736725,0.7755653,0.39980054,-0.5145831,0.56168973,0.4203417,0.23131359,-0.8108273,-0.6305858
0.32210678,-0.84172416,0.49767202,0.5189228,-0.60685766,0.6976419,0.39655983,-0.073873244,-0.25404775,-0.780928
0.82217383,-0.69447017,0.73061013,-0.26139483,0.012783766,0.55551,0.14424597,-0.0111602545,-0.8216921,-0.598531
0.50265133,-0.34268785,0.1715608,-0.05459915,-0.77155757,0.8520738,0.0736359,-0.14414099,-0.72434825,-0.37100372
0.6256597,-0.5348595,0.70728374,-0.0025153756,-0.75338537,0.19169873,0.044978693,0.11544413,-0.5803195,-0.8804673
0.8278135,-0.95265293,0.19319609,0.07202233,-0.3617949,0.8509983,0.18959013,-0.11441127,-0.6025462,-0.7990465
0.39672294,-0.9155991,0.43356645,-0.31214795,-0.5831548,0.7902365,-0.046715647,0.070997916,-0.46662584,-0.122621536
0.61894375,-0.8285136,0.22771826,0.03316939,-0.544314,0.81215334,-0.60129565,-0.026142292,-0.746861,-0.8649438
0.5424661,-0.95286834,0.34370148,0.49728954,-0.41702032,0.4553072,0.43600428,-0.22472492,-0.41311586,-0.8450905
0.77492994,-0.9349006,0.8719846,-0.0011012107,-0.675509,0.9618869,0.38650864,0.16066635,-0.47396854,-0.019907951
0.7508273,-0.94107544,0.6809108,0.24512342,-0.6910643,0.95349157,-0.3844108,0.5193425,-0.60476094,-0.28263804
0.33366516,-0.739873,0.7966744,0.45884657,-0.6426136,0.923909,-0.48446453,0.54494244,-0.66412044,-0.7019892
0.7569979,-0.97448504,0.4108852,0.37945724,0.15947783,0.3500628,-0.085634425,0.020071097,-0.6740336,-0.693737
0.49594206,-0.99106014,0.24069065,0.75289,-0.365229,0.51233757,-0.08488247,0.26744834,-0.20087922,-0.83843666
0.8986727,-0.9737108,-0.036118746,0.037822694,-0.9151172,0.5247878,0.21938269,0.35747802,-0.9992435,-0.7850208
0.3809365,-0.6394649,0.93939805,0.5914445,-0.94250476,0.7567435,0.1112975,-0.54996264,-0.4218722,-0.73435247
0.7071254,-0.8530556,0.31848323,-0.080274135,-0.36113197,0.55750096,0.31324863,-0.28276718,0.044695914,-0.46744812
0.6408689,-0.8578727,-0.121169746,0.19615762,-0.44220364,0.5789968,0.4411716,-0.15226233,-0.59135103,-0.4937693
0.2540265,-0.99242425,0.12875372,0.34788346,-0.763714,0.13664067,0.0026901066,-0.15236661,-0.08882511,-0.9722142
0.3939975,-0.908527,0.5434624,0.20225672,-0.89036375,0.76121974,0.06975397,-0.038317256,-0.6061238,-0.40962934
0.4870872,-0.9958122,0.40912867,-0.056940764,-0.35011572,0.27654403,0.036421485,0.045414582,-0.8616599,-0.5275136
0.51371384,-0.5902863,0.46790636,-0.03289789,-0.57318157,0.8785365,0.14858131,0.049932286,-0.101343274,-0.58610696
0.46422738,-0.9456297,0.7552072,-0.079683125,-0.4945528,0.30163914,0.389323,-0.11086448,-0.6227941,-0.84322524
0.7734295,-0.96812665,0.5596637,-0.023092598,-0.60957193,0.4941743,-0.48045027,-0.20382455,-0.6748103,-0.94723415
0.6211275,-0.49902368,0.17054221,-0.15557688,-0.93151915,0.5418637,0.1500894,0.07093285,-0.6263458,-0.8847732
0.85273516,-0.995057,0.8200594,0.3658107,-0.67023224,0.6891759,-0.13791725,-0.42170525,-0.62362754,-0.98092794
0.31168586,-0.8921609,0.24018049,-0.0069033504,-0.6645186,0.20791748,0.5201697,-0.026329808,-0.989889,-0.28422463
-0.052791834,-0.977461,0.4230396,0.16290264,-0.68422496,0.9768574,0.35593662,-0.2873587,-0.5199398,-0.77179843
0.18009555,-0.999355,0.52729905,0.1879997,-0.6859437,0.8908613,0.24967825,-0.12077124,-0.94134873,-0.91912556
0.57430923,-0.87812185,-0.24539447,0.5015445,-0.87929,0.5523861,-0.114673465,0.23508424,-0.7948222,-0.28743342
0.5546935,-0.6771323,0.43805546,0.31488165,-0.19704211,0.47453272,0.6704015,0.2653341,-0.61625236,-0.1995776
0.14344269,-0.9593258,0.0013780594,0.2701449,-0.5133457,0.5487884,0.2330617,0.21655259,-0.5291848,-0.45397604
0.8890827,-0.94257605,0.15886232,0.7161834,-0.80449176,0.69532305,0.17577136,0.28534344,-0.5560394,-0.68074244
0.56907606,-0.88271344,0.3432365,0.35217488,-0.81627095,0.93685377,0.6808749,0.19524062,-0.63707936,-0.42502576
0.8356931,-0.6340804,0.68211293,0.48111877,-0.29378062,0.34779823,0.06498652,0.1106804,-0.5696659,-0.23934427
0.5049853,-0.76932365,0.21249726,0.067639366,-0.24507406,0.47377753,-0.24823257,-0.014354214,-0.7818781,-0.7800738
0.13388646,-0.9946053,0.569545,0.404441,-0.61345416,0.6784093,-0.2778526,0.1008396,-0.7877179,-0.15755045
0.119479656,-0.9846303,0.6625767,0.4239583,0.0007354617,0.6338883,0.49233148,0.09355599,-0.5099857,-0.46934605
0.9936732,-0.9498422,0.103586316,0.3363681,-0.48439088,0.79294986,0.61429185,-0.050879106,-0.98293316,-0.8593935
0.666465,-0.9261933,0.5069119,0.4188942,-0.7481226,0.40694347,0.63894343,-0.23143765,-0.5546108,-0.24526823
0.33799395,-0.9320463,0.7359764,0.35301918,-0.6095835,0.33033967,0.24952444,-0.085209794,-0.31837317,-0.97134316
0.7517932,-0.7528348,0.57001334,0.11673196,-0.81121385,0.8195134,0.53670716,-0.5246884,-0.71771145,-0.60084003
0.4761744,-0.9656188,0.33019456,-0.15818816,-0.42213643,0.75653607,0.1469129,-0.2988735,-0.86357385,-0.55231804
0.7298869,-0.5800497,0.54591143,0.29906338,-0.28987715,0.43944055,0.038876846,-0.0687144,-0.44180486,-0.60837346
0.7474338,-0.5628501,0.66005224,0.03725031,-0.944749,0.14355177,0.19137377,0.48609322,-0.46533427,-0.71419746
0.59440786,-0.73969257,0.4287981,0.24943252,-0.51461536,0.733302,-0.11903235,0.11498256,-0.75379384,-0.04896933
0.06290579,-0.9689758,0.29062238,0.5439347,-0.79904103,0.52871364,-0.2129052,0.46034765,-0.27459833,-0.98534334
0.9726427,-0.8036375,0.70179415,-0.25072783,-0.7854517,0.5521987,0.029410258,-0.11164837,-0.86839294,-0.09413487
0.41503116,-0.96371496,0.4946971,0.16259067,-0.86772776,0.7255582,0.056616634,0.25374717,0.083815634,-0.165645
0.9366927,-0.9632745,0.4159389,-0.30906266,-0.072092,0.6155551,0.467416,-0.2307283,-0.699787,-0.38415435
0.6566236,-0.8810626,0.48881516,0.54303336,-0.6019245,0.7100126,-0.14236468,0.3238468,-0.7599242,-0.5236496
0.8065804,-0.94919807,0.407858,0.28696364,-0.6429472,0.8435414,0.30033174,0.6381824,-0.11200619,-0.5433042
0.91260934,-0.93048584,0.6542091,0.17820907,-0.7560161,0.8513253,-0.00557518,0.13343182,-0.5065249,-0.5373578
0.794775,-0.9046861,0.21304941,0.6377474,-0.5598755,0.7036154,0.5032488,0.01938093,-0.6928473,-0.7710272
0.44549218,-0.66886723,0.5444988,-0.08202392,-0.43659982,0.85673964,0.3406284,-0.47871915,-0.47946483,-0.6013116
0.70771796,-0.9797833,0.6833573,-0.14261779,-0.7092466,0.7002214,0.52538425,0.59287274,-0.43462014,-0.5919833
0.61440015,-0.8455894,0.46908337,0.09113055,-0.8258747,0.14781749,-0.21443903,-0.0041553937,-0.9446853,-0.6491122
0.8373581,-0.77870405,0.5426174,-0.20453101,-0.42571867,0.19480932,0.63497984,0.5544678,-0.81945485,-0.7537198
0.7392585,-0.9716226,0.6857532,0.6773646,-0.6973684,0.9516773,0.55447185,-0.016198374,-0.21460676,-0.88479817
0.59991705,-0.8677274,0.4467942,-0.11030185,-0.92470556,0.56645685,0.11417897,-0.025810122,-0.290472,-0.72284144
0.694753,-0.9975839,0.5412684,0.113882996,-0.14695877,0.65067244,0.77448666,0.5971648,-0.49741554,-0.112360835
0.76307535,-0.81504947,0.43612054,0.049237877,-0.64290905,0.45549726,-0.28637898,0.46380237,-0.17316437,-0.6401857
0.6849573,-0.7370161,0.24374646,0.08447145,-0.6580825,0.30679858,-0.5235731,0.19346967,-0.4690991,-0.044729352
0.9955089,-0.9511726,0.2307196,0.15968977,-0.31097013,0.86333203,0.3636254,-0.060696967,-0.7824834,-0.61920923
0.6551884,-0.9879079,0.38096553,-0.3439303,-0.5663858,0.5484245,0.38971078,0.00033792108,-0.7397887,-0.9701886
0.8553027,-0.98939085,0.83919424,0.48663208,-0.8481305,0.22277665,0.28678986,0.26160088,-0.48715675,0.057024717
0.40644068,-0.91096413,0.34142977,0.32187068,-0.89470655,0.03162104,0.46240914,0.18080613,-0.70181876,-0.31261492
0.9240184,-0.94304883,0.46726906,0.36316302,0.2608226,0.30158958,0.24640411,0.3062327,-0.22958815,-0.68939334
0.7719079,-0.9023533,0.5868481,-0.15761882,-0.67087144,0.4946177,-0.14714244,-0.011903919,-0.52307385,-0.4078251
0.6128918,-0.63906276,0.6604213,0.6358154,-0.23192662,0.17248839,0.27453697,0.66513443,-0.32273516,-0.75105786
0.65449464,-0.99268067,0.6288133,0.12194598,-0.99223673,0.8946979,0.2866392,0.32659152,-0.5064268,-0.21789548
0.31520593,-0.66003394,0.90846026,0.045496732,-0.43447775,0.8443427,-0.06478518,0.532822,-0.088481784,-0.967005
0.52655005,-0.70595706,0.7436637,-0.054671645,-0.7762461,0.75719786,0.434672,-0.07165431,-0.7314332,-0.29237622
0.29390195,-0.89497256,0.76275104,0.16440713,-0.96051013,0.56204283,0.34321094,0.18294191,-0.8485916,-0.8206837
0.52701557,-0.9460344,0.06368622,-0.21283576,-0.7733923,0.25363734,0.25895318,0.109852485,-0.40228954,-0.36420754
0.8305297,-0.6240812,0.44865322,0.27719006,-0.52346146,0.5594065,0.20813143,0.5925808,-0.8369777,-0.6042957
0.13618946,-0.8510431,0.4121399,0.25526142,-0.8696854,0.74911386,0.26772666,0.2635095,-0.32230946,-0.25257263
0.7451319,-0.876928,0.9129686,-0.49849474,-0.50951517,0.5492351,-0.23018345,-0.16308728,-0.6674269,-0.6434133
0.215494,-0.99456906,0.86562514,0.1273248,-0.8310438,0.5139251,-0.031918883,-0.023590527,-0.61890846,-0.7079208
0.541512,-0.99710196,0.48535487,-0.08037913,-0.70500106,0.69319654,0.36375833,0.5090628,-0.91133547,-0.8352855
0.18819904,-0.89941514,0.28426212,0.005821869,-0.3171552,0.52214926,0.17434236,-0.37228927,-0.76838833,-0.6624076
0.87216234,-0.9662094,0.35019433,0.5035968,-0.5670158,0.75750554,0.32962495,-0.2703879,-0.42068642,-0.59607273
0.68517876,-0.74146867,0.37707365,-0.4834782,-0.3819267,0.8014536,-0.05355704,0.3888809,-0.669288,-0.702122
-0.06587303,-0.96702385,0.2054275,0.21004643,-0.7426023,0.5212283,0.32453832,0.6363545,-0.78088504,-0.6580342
0.55036736,-0.83918405,0.1827111,0.80402946,-0.66797066,0.3343238,0.34014958,-0.040158033,-0.36497927,-0.87678844
0.5544041,-0.9605319,0.74466836,-0.27332976,-0.65625215,0.6908726,0.2714095,-0.2658334,-0.66196793,-0.7107869
0.635737,-0.7070201,0.35368901,0.3173615,-0.8351057,0.40573773,0.7906777,0.27833268,-0.42740357,-0.83956844
0.802591,-0.94204533,0.9953594,0.16314277,-0.82944125,0.27565673,0.10823611,-0.14515796,-0.43815163,-0.40057635
0.591451,-0.6842898,0.6418718,0.010852233,-0.4706179,0.7514247,-0.22363222,-0.06364215,-0.9186647,-0.5830603
0.4997561,-0.7145797,0.3412635,0.62332225,-0.7632891,0.65805495,0.040798217,-0.4151029,-0.9239323,-0.41847068
0.5304763,-0.89435434,0.66850996,0.0157637,-0.5590653,0.6827809,0.24855603,-0.10912887,-0.61188984,-0.8509351
0.28048012,-0.925531,0.52636945,0.71209604,0.15826833,0.69249976,0.024651349,0.10524559,-0.70182776,-0.35897923
0.4851715,-0.7033991,0.65118873,0.19652489,-0.32819897,0.66366845,-0.24351525,0.0345065,-0.7691111,-0.46298426
0.51578486,-0.68812895,0.5117356,0.5229733,-0.5228151,0.5032618,0.21858583,-0.14776582,-0.8714716,-0.5878715
0.02806282,-0.87391883,0.58885044,0.49992028,-0.44990775,-0.13852215,0.4957291,-0.08282947,-0.45109096,-0.54624355
0.64313674,-0.8363228,0.44227552,0.26465452,-0.6513277,0.5894655,0.5332482,-0.031066567,-0.91046435,-0.9546219
0.9042497,-0.9487684,0.73320043,0.1969363,-0.6005536,0.63697386,0.2074866,0.4664998,-0.79194,-0.6064811
0.5652127,-0.989836,0.14755648,0.50324655,-0.73581415,0.40858406,0.42442915,0.17478698,-0.8202435,-0.55863273
0.09602195,-0.5701868,0.54692334,0.3788488,-0.34594578,0.35636592,0.011217505,0.06922698,-0.8502838,-0.67531055
0.56592965,-0.77089137,0.30888945,0.09539483,-0.7004369,0.62328887,0.2314493,0.70362437,-0.5466728,-0.5862774
0.07215506,-0.95498645,0.38989133,-0.05148141,-0.8948142,0.8735415,0.51179945,0.4283285,-0.5060452,-0.83354616
0.9222809,-0.9854283,0.035191953,0.53195375,-0.82957137,0.92133826,-0.3395292,-0.0015438385,-0.41020352,-0.48863822
0.49142784,-0.9942765,0.5487852,-0.38018328,-0.61031944,0.37085128,-0.23950937,-0.38258657,0.35783666,-0.47378796
0.5338468,-0.91779053,0.44571286,0.56814075,-0.7139559,0.6379587,0.12344456,-0.17609084,-0.30712488,-0.23947817
0.6028506,-0.5921226,0.49567467,-0.1991278,-0.21578792,0.23746467,0.4776543,-0.7147205,-0.7980743,-0.9127743
0.3391012,-0.88602966,0.8020874,0.44160634,-0.068130255,0.3871125,-0.15981707,0.062160462,-0.59329015,-0.32591343
0.70257723,-0.5819163,0.7358054,-0.09381965,-0.60943943,0.24306574,0.37771583,-0.06530018,-0.4224278,-0.2469505
0.3391444,-0.62739855,0.040034413,-0.32764375,-0.8836918,0.65121937,0.6101127,0.061951153,-0.78142416,-0.55760425
0.46858168,-0.6362424,0.526635,-0.06500104,-0.9675104,0.636881,0.2194512,0.12924843,-0.364789,-0.63907903
0.3650031,-0.9545844,0.49790594,0.54590154,-0.3947484,0.20851621,0.36223185,0.084734365,-0.58136904,-0.678095
0.6863461,-0.8905853,0.41656643,-0.12766394,-0.74658465,0.76913685,0.4019521,-0.27896237,-0.6975712,-0.7206905
0.27926672,-0.83088547,0.39160886,-0.28848588,-0.68854773,0.04295993,-0.22048691,0.3824675,-0.6835604,-0.9990668
0.4437946,-0.5848897,0.73928344,0.51867384,-0.62687707,0.3205186,0.09536551,0.16128528,-0.44773582,-0.2888837
0.816942,-0.8065543,0.57309705,0.39149874,-0.5513507,0.49129546,0.15705831,-0.2545802,-0.8754699,-0.5651026
0.47950166,-0.93821335,0.4997476,0.28932557,-0.31751603,0.7613845,0.13153417,0.4652349,-0.88745624,-0.44765785
0.7951038,-0.9596952,0.7062987,0.06772198,-0.59909403,0.30585352,-0.024081618,-0.2950418,-0.74848354,-0.7108058
0.971402,-0.71358186,0.016554475,-0.37593192,-0.81252885,0.7559958,0.1570243,-0.42542845,-0.80105,-0.46056864
0.669804,-0.99171174,0.9644708,-0.13679597,-0.33412126,0.19701037,-0.004768297,0.15898833,-0.98502576,-0.6330248
0.5548867,-0.8540881,0.078400135,0.23050311,-0.45084262,0.63979626,0.16792378,0.09238181,-0.2564049,-0.9976343
0.5566185,-0.90667427,0.58708686,0.6220129,-0.6779349,0.97783184,0.025497884,0.28993687,-0.93142956,-0.29259056
0.7997767,-0.5640661,0.60367,0.41964078,-0.61821085,0.35492545,0.23440245,-0.25743398,-0.21856076,-0.49093813
0.90525615,-0.20021474,0.56457335,-0.057996824,-0.20202613,0.3902131,-0.0031024367,0.39091694,-0.69800574,-0.52142704
0.9906663,-0.9173302,0.5259145,0.11251431,-0.18629575,0.35891104,0.3793762,0.6292662,-0.72696495,-0.78166133
0.9956981,-0.76206553,0.47275987,0.6926636,-0.5871648,-0.0076112747,0.2553028,-0.41489896,-0.9199309,0.23847407
0.7152584,-0.8786282,0.9510726,-0.075562745,-0.96912605,0.3410473,0.11964518,0.025009803,-0.5040668,-0.73951936
0.5952164,-0.7649287,0.73089856,-0.3991688,-0.5065716,0.86403996,0.5166737,0.8720457,-0.56784445,-0.6353804
0.7597861,-0.99881095,0.49460477,0.35391396,-0.844821,0.51989853,-0.01909922,-0.24454948,-0.702772,-0.57344097
0.6842425,-0.6166318,0.58148545,0.21876514,-0.46077937,0.96330345,-0.31068528,0.2485303,-0.99349093,-0.18141744
0.33581075,-0.9353478,0.8163384,0.100263685,-0.87291586,0.2831395,0.015087321,0.20640728,-0.5247566,-0.38568863
0.8306185,-0.7703688,0.54267097,0.34999186,-0.81320435,0.27213454,0.2945099,-0.43517846,-0.9440044,-0.5311914
