$\beta$,$\gamma$
0.2405231,0.123593256
0.23884304,0.11934652
0.24360912,0.12554076
0.23651591,0.11901733
0.23853315,0.121591315
0.24547069,0.12931317
0.23361558,0.11501886
0.23700984,0.118915506
0.24088068,0.12137602
0.2341066,0.115778
0.23835513,0.12180838
0.24117577,0.12172912
0.2399953,0.123115085
0.24372615,0.12574266
0.24028724,0.122095846
0.23947217,0.121681534
0.23837587,0.11824524
0.23784836,0.119428866
0.23066768,0.11272588
0.24323243,0.12375396
0.24285659,0.12573272
0.2347348,0.11699653
0.24158235,0.12444393
0.24442191,0.12651333
0.23900007,0.12058285
0.24201201,0.12256714
0.24323285,0.12471128
0.23827603,0.12097903
0.2463585,0.1276746
0.23752736,0.11913907
0.23991366,0.12113974
0.24949452,0.13186628
0.23605771,0.11837663
0.23880133,0.122635484
0.24925308,0.13064885
0.23842259,0.120180376
0.23694308,0.117097795
0.23685071,0.11943971
0.23830688,0.121853866
0.24245584,0.12376779
0.2362724,0.11812977
0.24205719,0.12295648
0.23452654,0.11737675
0.23959912,0.121576525
0.23620456,0.117240265
0.23911539,0.121977925
0.23685686,0.11827978
0.23281643,0.11507978
0.23622103,0.11617482
0.2494206,0.13321345
0.24412155,0.12731075
0.23706335,0.11810611
0.24485992,0.12589653
0.2389668,0.12051183
0.23829013,0.1215725
0.24781723,0.12994151
0.239746,0.12388459
0.22989051,0.11215806
0.24257211,0.12260277
0.24364763,0.1275211
0.24275315,0.1239701
0.23680243,0.12154355
0.2382261,0.12039429
0.23767394,0.11988987
0.2337255,0.1156126
0.23596725,0.1167686
0.2407764,0.12401568
0.23965469,0.12093061
0.2406814,0.122194745
0.23992097,0.12236191
0.23583333,0.11933446
0.23985246,0.121943265
0.23920777,0.11979961
0.24047855,0.12196329
0.24242269,0.12419715
0.24802125,0.1313036
0.24400035,0.12654853
0.23826496,0.11865193
0.24285723,0.12636293
0.2462999,0.12790905
0.24344204,0.12683138
0.2461629,0.12802882
0.24637812,0.12971905
0.2335521,0.11486901
0.23214927,0.11512657
0.23991624,0.12257918
0.23836346,0.118506044
0.2385516,0.1197069
0.24343891,0.12649529
0.23546386,0.1153753
0.23351285,0.11615008
0.23743914,0.118600085
0.23330176,0.11598507
0.24481994,0.12451062
0.24553198,0.1285602
0.24425402,0.12660125
0.24039184,0.123511896
0.23623182,0.1193497
0.23489408,0.11731355
0.24254389,0.12403455
0.23505926,0.11887894
0.23509337,0.118089385
0.24597335,0.12727402
0.2391382,0.122095
0.24013524,0.12274503
0.24120878,0.12203811
0.24281983,0.12690999
0.24472259,0.12590475
0.2433699,0.12448756
0.24157797,0.124822445
0.24822451,0.13151222
0.2388546,0.12154326
0.23300232,0.114839435
0.23629859,0.11895296
0.23240633,0.11429821
0.23384213,0.116103515
0.24148218,0.12428714
0.22913057,0.10890058
0.2349693,0.1168629
0.23710321,0.120418146
0.2401463,0.12103973
0.24286611,0.123772226
0.23421022,0.117773294
0.23051463,0.11527109
0.23692778,0.11940552
0.24033222,0.12139866
0.23738822,0.119199954
0.24282712,0.12610362
0.23638898,0.11893887
0.23543873,0.118501924
0.23996878,0.12487587
0.23970734,0.119154096
0.24734457,0.12960231
0.24020828,0.12343389
0.23871328,0.1203895
0.24414198,0.12694415
0.23697746,0.119353466
0.23584798,0.118505254
0.24927917,0.1317955
0.2432804,0.1238617
0.23690605,0.119358584
0.23997736,0.1227952
0.24459605,0.1258333
0.2419942,0.12460206
0.23779184,0.12022107
0.24888076,0.13170557
0.24025355,0.123262614
0.22929293,0.110518366
0.24104278,0.123515435
0.23642181,0.11850481
0.23750442,0.11834079
0.24373463,0.12593523
0.24842009,0.12942405
0.24967067,0.13404112
0.24163324,0.12287205
0.245236,0.12805775
0.23553167,0.11585603
0.23996794,0.1189482
0.23775184,0.11900743
0.24477652,0.12738696
0.24423455,0.1261524
0.23765269,0.11956075
0.23648357,0.1188351
0.23675407,0.11708029
0.24157956,0.121760555
0.24404083,0.12407548
0.23680949,0.11902048
0.23672357,0.11850376
0.23510058,0.1145826
0.24130845,0.12269277
0.23782454,0.120183095
0.23833618,0.12112458
0.24700385,0.13034976
0.24027678,0.12246683
0.23670718,0.11772919
0.23763235,0.11763062
0.24220902,0.12269813
0.24031536,0.12310693
0.24100523,0.12452069
0.23919676,0.12331764
0.23841952,0.12002632
0.2303457,0.11276464
0.24589156,0.12634872
0.23794152,0.12036886
0.23897989,0.121869
0.24038841,0.12392063
0.24145812,0.123970956
0.23808657,0.121709354
0.23958382,0.12188501
0.23632582,0.11763458
0.23487227,0.11884428
0.23686686,0.118665054
0.24070871,0.12231597
0.24031623,0.124742
0.24320082,0.1270637
0.24125473,0.123134285
0.24088602,0.12515244
0.24039106,0.12299383
0.24111174,0.12173286
0.24667074,0.12741162
0.242092,0.123710416
0.24016106,0.123754814
0.23894328,0.119886234
0.23472829,0.11722819
0.23199399,0.115696296
0.24651253,0.12703599
0.24165563,0.12394341
0.24297324,0.12511204
0.23367363,0.11498999
0.23786299,0.11875172
0.23922807,0.12232032
0.23287405,0.11623505
0.23693888,0.1192047
0.24018605,0.12316205
0.2463847,0.1281566
0.24959621,0.1330578
0.24265912,0.124128535
0.23806696,0.12044453
0.24430172,0.12745984
0.24727409,0.12795144
0.24382298,0.12805982
0.24042316,0.121663086
0.23804218,0.12131472
0.23786798,0.12108577
0.23646037,0.118802376
0.23319457,0.116082646
0.24135426,0.12501597
0.24019107,0.12131567
0.23933932,0.12145117
0.24035712,0.12132883
0.23760408,0.118847
0.24268918,0.12523897
0.23910142,0.12168852
0.2371458,0.118013926
0.24007668,0.12071295
0.24466196,0.12724306
0.2422995,0.12414117
0.23573513,0.11805679
0.23299512,0.11555584
0.23739833,0.11733257
0.24537551,0.1276102
0.23970814,0.12273739
0.23561595,0.115917176
0.23618707,0.11790326
0.23528066,0.117548876
0.2302375,0.112096384
0.23954886,0.12196071
0.23874415,0.118503675
0.2416424,0.12462428
0.23282617,0.11365698
0.24456613,0.12751389
0.23367123,0.116705924
0.2384685,0.12049373
0.24061479,0.12236798
0.23394488,0.11463908
0.23558857,0.11531491
0.24527009,0.12799859
0.2366373,0.115965575
0.24491294,0.12550034
0.23975524,0.12205664
0.24107608,0.12217963
0.23855871,0.119917914
0.23617497,0.11674458
0.24211036,0.12220765
0.23670986,0.11861287
0.23832762,0.11937119
0.23998535,0.120876364
0.24134663,0.12339525
0.23685485,0.11955947
0.237947,0.12055649
0.23438562,0.116436385
0.24481276,0.12500677
0.23572847,0.1183114
0.23770627,0.11985192
0.22978209,0.11124433
0.2356051,0.11726629
0.2430591,0.12565647
0.23690823,0.12024592
0.23565562,0.11753876
0.24165234,0.12513255
0.23961295,0.12201233
0.2432967,0.12603912
0.24494772,0.12531224
0.24300098,0.12377718
0.23913899,0.12117296
0.24147812,0.122939266
0.23849405,0.12021156
0.23666705,0.11618517
0.24296229,0.12557526
0.24577272,0.12822115
0.24057704,0.12306006
0.24480829,0.12660618
0.23308441,0.11623247
0.23622261,0.11919427
0.24298164,0.12533881
0.2423764,0.122755885
0.2473977,0.1317354
0.23809846,0.12091023
0.23192364,0.11388755
0.2485072,0.12927276
0.24260402,0.1245638
0.24473114,0.12733233
0.24752456,0.13101083
0.24070044,0.123757884
0.23811458,0.11976382
0.23891848,0.12227745
0.24129094,0.12250094
0.2430294,0.12531863
0.24241932,0.1238573
0.23235941,0.114615634
0.23890574,0.120634556
0.23908775,0.12099908
0.23601604,0.11916754
0.23971991,0.12032645
0.24325444,0.12610894
0.2315619,0.11287452
0.23691678,0.11866876
0.23465244,0.116179556
0.23270951,0.11604028
0.23393068,0.11550904
0.23673014,0.118713185
0.24182662,0.12303207
0.2441733,0.12538874
0.24095228,0.12225332
0.23682806,0.120261006
0.24222143,0.1251014
0.23283377,0.11489794
0.23729566,0.1198963
0.23362082,0.1165559
0.24309136,0.12574647
0.23855971,0.11934382
0.23623176,0.11796144
0.23584124,0.11675738
0.24410374,0.12524304
0.24872513,0.13108301
0.24111652,0.123799495
0.23448277,0.11542342
0.23317587,0.11576856
0.24898738,0.1316268
0.23655061,0.118542895
0.23637757,0.11644705
0.24453068,0.12697649
0.23506922,0.1157833
0.25005326,0.13291126
0.23071451,0.111215584
0.24098966,0.123837516
0.24261324,0.12588295
0.2323603,0.11309684
0.24175155,0.12255303
0.23658827,0.119759396
0.23206332,0.113349915
0.23479716,0.11788319
0.2359775,0.117340684
0.23912697,0.12073342
0.24578312,0.12757698
0.253299,0.13526754
0.23850341,0.12044973
0.23520327,0.11812686
0.23412542,0.1180377
0.23981336,0.123527475
0.24258305,0.1260008
0.23914748,0.12092655
0.23363015,0.11588579
0.2365568,0.116955526
0.24670415,0.12833811
0.24179608,0.12550183
0.24437219,0.12601247
0.23503733,0.11851537
0.23799443,0.12018579
0.23697573,0.11839274
0.2465562,0.12736768
0.23656091,0.11830731
0.24451019,0.12561882
0.23997313,0.122477494
0.24105987,0.123387985
0.23985069,0.122899555
0.23139584,0.11419046
0.24311234,0.12524886
0.24073267,0.12376101
0.24047023,0.12327681
0.2380096,0.122267514
0.24387635,0.12377299
0.24276565,0.12516175
0.23831876,0.11992111
0.23835942,0.12076356
0.24748656,0.13137263
0.24819587,0.12957555
0.2394461,0.12219006
0.23914495,0.12266201
0.23720634,0.12123072
0.23934902,0.12219816
0.24226253,0.121060915
0.24021603,0.1214021
0.24219793,0.124924235
0.23675029,0.11865592
0.23767614,0.117879815
0.23742573,0.11959559
0.23842816,0.12128907
0.23604724,0.117392786
0.24404803,0.12722342
0.23877588,0.11991708
0.23606482,0.11872816
0.2369385,0.12077865
0.23745339,0.1186452
0.23220287,0.113726966
0.23802641,0.12159578
0.23871382,0.12024174
0.24794717,0.13205688
0.23458216,0.11747048
0.24235901,0.12358825
0.23821613,0.11974783
0.23484455,0.11785124
0.23952302,0.11974709
0.24260882,0.124248244
0.2356496,0.11787301
0.24147919,0.1233531
0.23439138,0.11813599
0.23934363,0.121665314
0.24595895,0.12672876
0.24732888,0.1277694
0.24719648,0.13003163
0.23650424,0.11794583
0.23177281,0.1133634
0.23952605,0.12049244
0.23549636,0.117759645
0.2489414,0.13177435
0.24045989,0.12274284
0.24363415,0.12845545
0.24095067,0.12281224
0.25110456,0.1322383
0.24216849,0.124359824
0.23851888,0.120383725
0.23888376,0.12046461
0.24231957,0.12341655
0.2369902,0.119652286
0.24730854,0.13208893
0.2395736,0.12114673
0.23586814,0.117557
0.23681486,0.117897525
0.23977236,0.12164794
0.24090236,0.1222988
0.2391294,0.12001619
0.24611226,0.12729721
0.24368542,0.12840153
0.23205441,0.115020365
0.24092944,0.12312768
0.23586446,0.11897892
0.23685014,0.1174069
0.23114231,0.11271543
0.24461602,0.12736925
0.23845911,0.12105777
0.23057736,0.11423089
0.23864208,0.12143519
0.24211924,0.124549456
0.2353094,0.11796754
0.24649243,0.12851332
0.23486955,0.11794085
0.23432916,0.11663824
0.23749429,0.11790025
0.23611985,0.118663244
0.24057569,0.12362567
0.23692322,0.11787861
0.23971567,0.12262984
0.23362105,0.11531997
0.23827638,0.11852371
0.2402451,0.123456374
0.23493366,0.11625411
0.23572032,0.11816802
0.24219891,0.125531
0.23760264,0.119474776
0.23943831,0.1221844
0.24070837,0.12161227
0.24484037,0.12938598
0.23860578,0.12059861
0.24087192,0.12028606
0.24938281,0.13056375
0.24069944,0.121335775
0.24562155,0.12716086
0.23700707,0.11956094
0.2494787,0.132457
0.2419144,0.12436234
0.24446522,0.12538812
0.23759201,0.120129324
0.23850974,0.119780615
0.24049336,0.12166326
0.2314306,0.11353627
0.24163958,0.12237784
0.2387955,0.122521155
0.23435615,0.116076864
0.2437468,0.12648332
0.23674734,0.11925408
0.24046616,0.11956602
0.24467735,0.12819783
0.24150616,0.123401575
0.24167372,0.12542558
0.24024656,0.12033747
0.24171014,0.12396244
0.23739474,0.11764871
0.2342948,0.11329936
0.23843504,0.12020571
0.2484046,0.13106322
0.23682919,0.12045427
0.23441371,0.11560486
0.2406058,0.121915035
0.24120943,0.12232504
0.24016134,0.12161738
0.23634286,0.11880294
0.23504904,0.11637136
0.24330807,0.1238136
0.23573738,0.11917384
0.24941754,0.13033307
0.2455166,0.1277987
0.244854,0.12753592
0.2404129,0.12330082
0.23694248,0.11768687
0.23625767,0.116979815
0.24230178,0.123997055
0.23685794,0.11843252
0.24162878,0.120069794
0.24023156,0.12157922
0.23738483,0.118309565
0.23741749,0.119628266
0.23980188,0.12239675
0.2408661,0.12040253
0.23385409,0.11506935
0.24142867,0.12292781
0.23925431,0.1219872
0.23732111,0.117224224
0.2401393,0.12170814
0.24097517,0.12279836
0.24612328,0.12798357
0.23825246,0.12147732
0.23539677,0.11735551
0.23497981,0.11812633
0.23692712,0.12276581
0.23967068,0.12274474
0.24226068,0.124687314
0.23606083,0.114426255
0.24626386,0.13017729
0.23698,0.118100226
0.23662403,0.11787161
0.2412433,0.12283175
0.24066992,0.12166534
0.24625283,0.1298074
0.238925,0.12186906
0.23950467,0.1226955
0.24035048,0.121942215
0.23488592,0.11419313
0.23949794,0.12359255
0.24210821,0.12239307
0.2408572,0.12344678
0.23287983,0.11289788
0.23828672,0.121638194
0.23725693,0.116359964
0.24261712,0.12565501
0.23960629,0.12017095
0.2372155,0.118622825
0.24348381,0.12209821
0.24029723,0.121848606
0.24089924,0.12271427
0.2382929,0.12059918
0.2433783,0.12433448
0.24987039,0.13217683
0.2391349,0.1214965
0.23593628,0.1182623
0.23801738,0.11824084
0.2406253,0.12126183
0.24568452,0.12873869
0.24573323,0.128699
0.23686242,0.12172009
0.23582394,0.11750995
0.23811235,0.12057808
0.237175,0.11957625
0.2383362,0.12067396
0.23994327,0.1196328
0.23625243,0.11843061
0.23510142,0.11893467
0.24138717,0.123805456
0.24986592,0.13163587
0.23872836,0.11995926
0.23720323,0.11814619
0.24328487,0.1255082
0.23720741,0.1189788
0.24222912,0.12422054
0.24496768,0.1266502
0.23618843,0.1171136
0.24524848,0.12811439
0.24395768,0.1264908
0.23598959,0.11804558
0.2393756,0.121344455
0.23844957,0.11868234
0.23868755,0.11939539
0.24218595,0.12468658
0.24746378,0.12947531
0.23710501,0.11864234
0.24264136,0.1257121
0.23258774,0.11565139
0.23992813,0.11886516
0.23603956,0.11923929
0.23306163,0.11453371
0.23692898,0.11953986
0.23877008,0.119334795
0.24387006,0.12570345
0.24728799,0.13015349
0.24237224,0.12510897
0.24061275,0.12131561
0.24302627,0.12312456
0.24394748,0.123711534
0.24014987,0.121654555
0.24109344,0.123391755
0.24875066,0.1315718
0.23975556,0.12169641
0.23525642,0.11596237
0.25062293,0.13251233
0.24183537,0.122868
0.23396711,0.11493736
0.2391829,0.12271828
0.24010456,0.12116068
0.24051222,0.12405904
0.24087375,0.121635154
0.24234216,0.12418708
0.24014987,0.12234534
0.23359144,0.113951154
0.23995748,0.12083637
0.2421209,0.12408444
0.24205568,0.120444044
0.23998289,0.12361533
0.2434029,0.12693335
0.23490153,0.11800121
0.23866777,0.12171197
0.23708081,0.11890272
0.23680446,0.11830316
0.23621827,0.11716864
0.23899545,0.12168025
0.23820503,0.118698016
0.23958036,0.121751994
0.23489672,0.11706938
0.23691252,0.11669821
0.2373358,0.11943582
0.23342863,0.116524085
0.23662327,0.11867971
0.23844266,0.12051439
0.23582561,0.11657236
0.23583457,0.11599843
0.24147098,0.12261116
0.23748668,0.11934023
0.23760472,0.12089011
0.23744613,0.11952589
0.23308185,0.11333457
0.2419458,0.12330209
0.23997913,0.12413753
0.24148157,0.12183086
0.23239385,0.11416084
0.23810846,0.119284
0.24186954,0.123488314
0.24130368,0.12284249
0.23318818,0.114257015
0.24110045,0.12050031
0.23990373,0.1221056
0.24307428,0.1263959
0.23867275,0.12087619
0.2380763,0.11892755
0.23641747,0.11905655
0.2382079,0.119435415
0.23729053,0.11913339
0.23828939,0.12014571
0.23844351,0.12073975
0.24525273,0.12902614
0.23933606,0.1218801
0.24336867,0.12890977
0.24049821,0.121677615
0.24277364,0.12602353
0.23845604,0.12001908
0.23843317,0.11951432
0.24209616,0.12308394
0.23600467,0.117809236
0.23987958,0.12089196
0.2401016,0.12177545
0.24088499,0.12295354
0.23740694,0.12118342
0.2376127,0.11818836
0.24375573,0.12708825
0.23947905,0.12070501
0.23890261,0.12065506
0.24030194,0.12105994
0.23421659,0.114743724
0.23533174,0.118437015
0.23740144,0.119966865
0.23680766,0.117396876
0.24366139,0.1247227
0.23615512,0.11503899
0.23843116,0.12139944
0.23484808,0.11710238
0.24117965,0.12248955
0.24391153,0.12741126
0.23248088,0.11295157
0.24295215,0.122613
0.24436569,0.12816162
0.24287115,0.12480858
0.24497733,0.12612723
0.2421462,0.12384254
0.24251479,0.12556028
0.25216138,0.13603595
0.24404317,0.12556498
0.23606808,0.11911234
0.2415516,0.121594936
0.23598017,0.12021783
0.23698464,0.11818692
0.23920514,0.12268912
0.24503586,0.12807135
0.23697418,0.1179616
0.23731317,0.12040933
0.23556837,0.118061624
0.24275742,0.12472273
0.24092333,0.121591866
0.24058607,0.12255429
0.24020621,0.121879056
0.24045174,0.122959726
0.23235027,0.113281295
0.24091873,0.12266891
0.24120319,0.1239255
0.23631345,0.117935084
0.23610997,0.119797066
0.24404782,0.1260186
0.23828544,0.12054994
0.24036768,0.12371782
0.23666804,0.11712463
0.2404958,0.12346202
0.23228785,0.11302675
0.24281642,0.12592177
0.24032477,0.12276748
0.24013971,0.12209276
0.23264724,0.11484042
0.24050288,0.12064833
0.23590915,0.117735334
0.23954403,0.12304078
0.23927559,0.120889045
0.23055728,0.11234194
0.24241579,0.12425562
0.2391581,0.12179418
0.2380549,0.118190505
0.23650548,0.11415153
0.2398706,0.12209116
0.247811,0.13010544
0.24322087,0.12492343
0.24404497,0.1267006
0.23788296,0.121755674
0.22973889,0.113302715
0.24196948,0.124843486
0.23790927,0.12030227
0.24139304,0.12397997
0.23701073,0.11954478
0.24178769,0.12531842
0.23663929,0.11859248
0.23471995,0.11865603
0.24046765,0.121915445
0.23722593,0.12062794
0.23882963,0.12140586
0.24200326,0.12506638
0.23841287,0.12186976
0.2352821,0.11693896
0.23914915,0.121517755
0.23827618,0.12003756
0.23538171,0.11735526
0.23536144,0.11541869
0.23602696,0.11705822
0.24724074,0.12985647
0.24408247,0.12624234
0.23405777,0.11282722
0.24366,0.1259508
0.23963991,0.12115534
0.24243455,0.12489267
0.23959093,0.12059073
0.23858553,0.121319145
0.24253811,0.12576318
0.23494138,0.11445673
0.23909678,0.121482156
0.23535578,0.115835205
0.24831235,0.12763424
0.23456594,0.11833574
0.23325646,0.11302107
0.23598273,0.11791481
0.24457905,0.124814555
0.23950166,0.12183562
0.23748653,0.11825184
0.24184352,0.1243552
0.24739788,0.12993634
0.24431108,0.12614936
0.23439914,0.11609217
0.24943344,0.13234939
0.238591,0.12147422
0.24136922,0.123782314
0.24112405,0.12449323
0.24712941,0.127519
0.24427135,0.12726523
0.23642395,0.11813241
0.22774884,0.11052356
0.23718621,0.12019112
0.23698379,0.12036889
0.23829255,0.120143734
0.23945221,0.12349337
0.24639383,0.12782966
0.24054627,0.122256525
0.2345855,0.11794996
0.2388088,0.119674854
0.24044713,0.12287088
0.24215151,0.124098614
0.24615334,0.12770233
0.2343538,0.11628719
0.24110319,0.12335928
0.23737408,0.116934836
0.24166209,0.1250914
0.24247125,0.12366701
0.24376784,0.12647375
0.23765826,0.12067014
0.23481452,0.11528445
0.23871279,0.12143655
0.24324377,0.12617409
0.23505738,0.117607154
0.23950529,0.120032646
0.2335456,0.11563758
0.24276073,0.124789804
0.23878753,0.1232704
0.23613778,0.118155286
0.24231249,0.12620501
0.24490996,0.12782429
0.239024,0.12196923
0.24191463,0.12600388
0.24116412,0.12268918
0.24236761,0.12496001
0.2361304,0.117679685
0.23271942,0.112717554
0.23852238,0.117814355
0.23618238,0.11950119
0.23878032,0.12050494
0.23729566,0.11877448
0.23742372,0.117174655
0.23971038,0.12223627
0.24144697,0.121996626
0.23424046,0.11614732
0.23625812,0.11820366
0.23131497,0.11225228
0.23747098,0.119589254
0.2391144,0.12177127
0.2391096,0.1231768
0.23312981,0.11315232
0.23782086,0.119961865
0.23355223,0.114962354
0.24330702,0.124149844
0.24370942,0.1277213
0.24395593,0.12697092
0.2377455,0.118103266
0.24098092,0.12233849
0.23241307,0.1148379
0.24074653,0.12180971
0.23904546,0.12006736
0.23570307,0.11862876
0.24606696,0.12731333
0.24274719,0.12245773
0.24378362,0.12402432
0.23980717,0.12321113
0.24133484,0.12422964
0.23864336,0.120793566
0.23601232,0.118829854
0.24186812,0.124271646
0.24203916,0.12438343
0.24401337,0.123567715
0.2410108,0.12298925
0.24341169,0.12521452
0.2360352,0.11656741
0.23708925,0.11819884
0.23506165,0.11563397
0.24045946,0.12182319
0.2380855,0.11831055
0.22865336,0.109975375
0.22950894,0.109678596
0.2422806,0.12494699
0.24329415,0.12615661
0.23745896,0.11873077
0.23529428,0.11903547
0.2394587,0.12083208
0.24341384,0.1251129
0.2335136,0.115763895
0.24324849,0.12609021
0.24375427,0.12709007
0.2401958,0.12258252
0.24267939,0.12376919
0.23335782,0.11581384
0.23416047,0.1161492
0.24159661,0.12228853
0.23610589,0.11807058
0.23644972,0.12005671
0.24699576,0.13011421
0.23586339,0.11902153
0.22665575,0.109128885
0.23935027,0.12158827
0.23427841,0.11626673
0.2374953,0.119253084
0.24813156,0.12929209
0.23694071,0.11816106
0.23707816,0.119776815
0.23937261,0.124965645
0.24025762,0.12012342
0.23925248,0.12293179
0.24129929,0.122196175
0.23584458,0.11787125
0.23777236,0.11797893
0.23328987,0.114035435
0.24059309,0.123052254
0.24069814,0.12576582
0.23976496,0.12247063
0.23927884,0.12000263
0.24309443,0.12433848
0.2438947,0.12532288
0.23749134,0.11836703
0.24091661,0.122678235
0.2349543,0.11931821
0.23327437,0.11505224
0.24002093,0.123012565
0.23485993,0.1165616
0.23980226,0.12204602
0.23363298,0.11635303
0.24265686,0.12533346
0.23496029,0.11817131
0.2336267,0.115154214
0.24021979,0.12074925
0.23619938,0.12035546
0.24017306,0.12195704
0.24428725,0.12767118
0.24199222,0.12397867
0.23481125,0.116836384
0.23382905,0.115870476
0.23390988,0.116338186
0.24030915,0.1248846
0.24008046,0.12073765
0.23726267,0.11859076
0.23472731,0.11525942
0.23789181,0.1181394
0.23746969,0.12058322
0.24189104,0.122677274
0.2437913,0.12613107
0.24552372,0.12862664
0.24242711,0.124753185
0.24079889,0.12389348
0.24103671,0.12317627
0.24330656,0.12572455
0.24465737,0.12767978
0.23864058,0.12100644
0.24225877,0.12340643
0.24249174,0.1259683
0.23655556,0.119996764
0.24412613,0.12719877
0.24220628,0.12461403
0.24173504,0.12281174
0.23853731,0.117917344
0.23554707,0.11775538
0.23852977,0.12385585
0.2470374,0.12911573
0.24042964,0.121127985
0.24337484,0.12634878
0.2439094,0.12792875
0.24507634,0.12696749
0.23665208,0.11791119
0.24291894,0.12527096
0.23952699,0.12039056
0.24035749,0.12085334
0.24315935,0.12388107
0.24219368,0.12434031
0.23743561,0.12019803
0.23741771,0.1208366
0.24233307,0.12357625
0.23616095,0.11824101
0.24029861,0.12163011
0.23990339,0.12227331
0.24255066,0.12582162
0.23600453,0.1195215
0.24060176,0.12403141
0.23171525,0.11521356
0.24292603,0.1254852
0.2341798,0.11876805
0.24141333,0.123053014
0.244721,0.12721893
0.23632048,0.118117936
0.24295194,0.124971986
0.24240972,0.12466767
0.23735139,0.11731344
0.24249567,0.12610868
0.23614088,0.11669699
0.23411229,0.11566786
0.2329094,0.11711773
0.23785777,0.1224046
0.23303771,0.114917874
0.23813587,0.120752074
0.23492284,0.11742041
0.23372087,0.11573028
0.24054842,0.120878525
0.24381368,0.12361704
0.2412266,0.12372127
0.23612781,0.11904327
0.23978955,0.12401441
0.23434092,0.116028935
0.24196072,0.12545675
0.24333408,0.12508261
0.23537716,0.11942095
0.24035196,0.11938645
0.24159367,0.121391706
0.2463721,0.12692939
0.23650472,0.118615046
0.2413313,0.12369396
0.24058191,0.12258494
0.24384512,0.12548018
0.24536411,0.1288669
0.23671198,0.118384846
0.24111046,0.12276221
0.24280193,0.12498397
0.24218903,0.124838546
0.23324537,0.11519491
0.23965043,0.12026315
0.24053276,0.1234032
0.24507427,0.12865378
0.23899198,0.12030287
0.2344338,0.116784915
0.24306434,0.12431654
0.2260561,0.107561246
0.23335873,0.116253115
0.2431835,0.12590784
0.23814501,0.12029719
0.23430838,0.114040956
0.23612325,0.11744094
0.2414933,0.12299858
0.23858616,0.121157415
0.23927896,0.12243434
0.24891387,0.1309965
0.24536206,0.12690212
0.23906438,0.12126683
0.2424336,0.12389921
0.24109694,0.123904556
0.23961663,0.12375558
0.23518524,0.11768555
0.23518293,0.1186884
0.24610293,0.13040382
0.23779303,0.11966455
0.23722921,0.11837869
0.24338296,0.12478263
0.24622215,0.12760633
0.24112588,0.1230639
0.23647036,0.11733014
0.23770414,0.12057587
0.24240616,0.12288089
0.23579022,0.11770244
0.23441245,0.11700659
0.23265792,0.110753074
0.23607159,0.116679326
0.24561128,0.13094547
0.23986727,0.11803869
0.23691753,0.118997216
0.24448827,0.12714785
0.23153988,0.11319438
0.23985924,0.12220634
0.23794173,0.118248284
0.24276218,0.12707295
0.23515801,0.1172649
0.24329875,0.12606905
0.2382601,0.120442204
0.24523653,0.1274256
0.24252236,0.12715416
0.24344495,0.12609614
0.24344623,0.123754136
0.23772919,0.11835394
0.24067694,0.121702306
0.23365173,0.11622216
0.23877335,0.11943696
0.24424037,0.12717205
0.24425188,0.12518422
0.25224325,0.134132
0.23968522,0.1225554
0.23984918,0.119905904
0.24457578,0.12772983
0.23882377,0.12074551
0.2483967,0.13037194
0.24151912,0.12353154
0.23645042,0.117372945
0.2408534,0.122302614
0.23709653,0.11807086
0.2354341,0.116551876
