parameter_1,parameter_2
-0.6849025,0.47575846
-0.50033563,0.68246347
-0.4597722,0.7487147
-0.8360123,0.5609973
-0.815307,0.4919987
-0.7833482,0.47555542
-0.66120136,0.49542168
-0.70087236,0.4629815
-0.51775277,0.8188076
-0.8179983,0.54718995
-0.8187785,0.60297596
-0.48914674,0.7910353
-0.8130623,0.5323154
-0.49375767,0.79165417
-0.6277574,0.7956385
-0.7097183,0.4801404
-0.785625,0.47950485
-0.8323376,0.61880267
-0.45712253,0.70172405
-0.46768743,0.7439042
-0.5438529,0.81729555
-0.5480547,0.81660914
-0.4897308,0.8022516
-0.6084261,0.82466924
-0.46711385,0.7014259
-0.5075046,0.6724162
-0.6130302,0.8149812
-0.6904607,0.45807007
-0.47925162,0.67675114
-0.6142508,0.81461906
-0.73027533,0.46028465
-0.5712387,0.8128286
-0.47274393,0.75236267
-0.7972644,0.5190969
-0.6092832,0.8271916
-0.57363915,0.82882845
-0.49272108,0.74996173
-0.66282994,0.49841338
-0.76815796,0.46377277
-0.76219213,0.46701598
-0.81964594,0.6096414
-0.73532766,0.46373338
-0.47439322,0.7609749
-0.8134911,0.5357491
-0.48792845,0.650225
-0.4893222,0.6610154
-0.8262143,0.5823413
-0.6415504,0.81853116
-0.53220737,0.82562804
-0.5297326,0.81569064
-0.53442687,0.82350534
-0.6882612,0.4817347
-0.61712384,0.80753565
-0.47552156,0.7948594
-0.8277502,0.6029427
-0.61845756,0.81988
-0.7963208,0.51236165
-0.8032082,0.6401524
-0.5955887,0.81974614
-0.48543334,0.785761
-0.7211987,0.4730297
-0.82135904,0.5288304
-0.7763684,0.48568547
-0.51341623,0.80561095
-0.81695443,0.5099067
-0.7270045,0.46290076
-0.44984615,0.74649215
-0.608582,0.8349354
-0.8118591,0.510917
-0.7998482,0.6167593
-0.48321664,0.77605915
-0.45394343,0.7360037
-0.83423376,0.5655631
-0.80874264,0.57784986
-0.4947526,0.79071647
-0.83236814,0.54085827
-0.48303813,0.68265504
-0.48188227,0.79287463
-0.8264868,0.50657916
-0.6183439,0.8170628
-0.4755171,0.72331065
-0.77343214,0.4676814
-0.49888778,0.6710429
-0.82630855,0.58286613
-0.47657278,0.6676098
-0.82449186,0.5090263
-0.46200466,0.72187316
-0.49715275,0.7871941
-0.7536238,0.47970897
-0.82357943,0.55465627
-0.5269464,0.8253311
-0.48072374,0.7976482
-0.5989562,0.83454823
-0.8361253,0.5925943
-0.60043955,0.82096124
-0.50288635,0.8060594
-0.4673343,0.6864911
-0.6714002,0.5034994
-0.8000952,0.6085646
-0.7251183,0.47743526
-0.45836437,0.7391727
-0.49317044,0.7730488
-0.48371935,0.75679266
-0.63563675,0.81070536
-0.5825155,0.8332654
-0.6624009,0.49849242
-0.7385873,0.46724635
-0.46327126,0.68156946
-0.76560754,0.48212725
-0.5027149,0.8141967
-0.7410869,0.4698617
-0.8268468,0.5686565
-0.6697012,0.5039041
-0.79612684,0.5032133
-0.48966557,0.7388076
-0.8245462,0.56094384
-0.73684245,0.46337622
-0.8343158,0.54915035
-0.79556924,0.48380762
-0.8071348,0.4993189
-0.8047886,0.5124215
-0.4666379,0.7374422
-0.828501,0.5621635
-0.79652864,0.5057897
-0.46678996,0.7048701
-0.46888047,0.6816216
-0.7396755,0.47906637
-0.60557026,0.81520206
-0.790424,0.62591326
-0.47838384,0.7586146
-0.8259419,0.60833263
-0.4968134,0.662292
-0.49625167,0.78942704
-0.746103,0.4715522
-0.8240326,0.58505374
-0.5363077,0.81627953
-0.5528981,0.83609253
-0.82167757,0.6228955
-0.6832807,0.4958782
-0.4922548,0.65526277
-0.48810583,0.7776441
-0.46560222,0.68573195
-0.49479365,0.6649858
-0.82152903,0.59721243
-0.4613803,0.7244778
-0.82196504,0.58416015
-0.48477325,0.770537
-0.49302477,0.7836558
-0.521761,0.8230042
-0.665552,0.48295698
-0.7786341,0.48084342
-0.6357928,0.80930597
-0.49505752,0.79492563
-0.8203614,0.6350844
-0.4684193,0.7065476
-0.48463643,0.6775279
-0.4956378,0.7915658
-0.6836138,0.48185813
-0.50112045,0.82626665
-0.5818647,0.8307382
-0.7389208,0.49782085
-0.79134005,0.626154
-0.48167184,0.6969168
-0.52949816,0.8290152
-0.8452746,0.53763956
-0.76735306,0.47854874
-0.45176417,0.7103763
-0.8436309,0.55860436
-0.73594797,0.46855032
-0.79638,0.6263383
-0.77988046,0.46385163
-0.47731382,0.80153555
-0.46578526,0.6697304
-0.50679547,0.8224502
-0.5456599,0.8296766
-0.79995793,0.49941283
-0.72880733,0.46098602
-0.5870618,0.8219928
-0.46491215,0.752643
-0.7134576,0.47443077
-0.49606705,0.68144226
-0.47110248,0.76970994
-0.6853431,0.4845199
-0.8125441,0.6227156
-0.69082326,0.47936827
-0.5339183,0.81801754
-0.6767673,0.4821051
-0.80495036,0.49467734
-0.5414914,0.8267051
-0.48668972,0.6550137
-0.8202148,0.6362931
-0.7768072,0.48508954
-0.5397521,0.8161638
-0.8150724,0.6167991
-0.526862,0.82254505
-0.74303293,0.48249948
-0.80806136,0.62948096
-0.5385049,0.8354693
-0.60977316,0.8162956
-0.67587125,0.47041953
-0.8076062,0.6427386
-0.46194333,0.74071664
-0.51251316,0.8350493
-0.8197485,0.6157075
-0.5542822,0.83101773
-0.75744396,0.46504444
-0.5970522,0.82641757
-0.8157904,0.57852924
-0.76229584,0.46657395
-0.7839005,0.48799598
-0.48448002,0.6735343
-0.49208137,0.7763885
-0.47008243,0.6646459
-0.46942216,0.7466977
-0.7197196,0.46195132
-0.4766178,0.8053694
-0.48765403,0.6778423
-0.49498838,0.8012088
-0.5454264,0.8358615
-0.46790767,0.7056545
-0.5014378,0.8123317
-0.76652354,0.4796664
-0.71013695,0.47282296
-0.49235132,0.6596612
-0.6347897,0.8105711
-0.5784827,0.8245104
-0.8377361,0.60937846
-0.82708585,0.5195837
-0.69697684,0.46387202
-0.5158449,0.8126522
-0.5593175,0.8027926
-0.49410287,0.6690459
-0.48009324,0.78125143
-0.45687473,0.74193645
-0.49047756,0.6816678
-0.8057003,0.63815594
-0.46154553,0.7137384
-0.5201693,0.7965097
-0.8061891,0.49019998
-0.7552599,0.4544256
-0.7052102,0.47635853
-0.54438365,0.8274207
-0.580436,0.8296385
-0.494431,0.8082404
-0.8206955,0.5178952
-0.46312422,0.7423683
-0.66361696,0.48144895
-0.48877138,0.7979426
-0.48841035,0.7877916
-0.5036635,0.66969234
-0.46302754,0.71017176
-0.5812158,0.8118718
-0.8165352,0.52052313
-0.8082055,0.5200622
-0.48248115,0.7008097
-0.44826692,0.7401125
-0.47614482,0.7115045
-0.5323571,0.8063091
-0.65878457,0.49361795
-0.80436057,0.52560645
-0.48182425,0.71679884
-0.56672335,0.8404691
-0.8100814,0.4966529
-0.6021149,0.8373699
-0.6236902,0.82085556
-0.824548,0.5440378
-0.6148469,0.7888357
-0.6803067,0.47909537
-0.46739066,0.71391916
-0.8239267,0.5769733
-0.8133832,0.60120964
-0.7263951,0.47398466
-0.80615896,0.49743205
-0.5723193,0.8325179
-0.600652,0.8190454
-0.49004707,0.79665625
-0.48111647,0.76725847
-0.8189843,0.5176235
-0.47581264,0.79993284
-0.8010887,0.49628675
-0.46685028,0.7670901
-0.59060544,0.80790156
-0.8079892,0.5372067
-0.8068917,0.51514935
-0.7842409,0.62142426
-0.8054856,0.6258739
-0.46744663,0.71732026
-0.52102506,0.81878674
-0.8275532,0.55986136
-0.74707234,0.46776938
-0.8305385,0.53403807
-0.48788872,0.785102
-0.7907522,0.4809246
-0.5266817,0.8122173
-0.6176078,0.8179036
-0.816033,0.516893
-0.672009,0.49345624
-0.49258274,0.69827133
-0.64854217,0.8250494
-0.6686464,0.48236543
-0.6930361,0.4727025
-0.80847037,0.48903927
-0.8333553,0.55218554
-0.78124017,0.48658186
-0.82933843,0.5708692
-0.6287709,0.81348366
-0.5962897,0.8165845
-0.81479883,0.4992318
-0.4656726,0.7275913
-0.4835205,0.65196013
-0.557646,0.81756204
-0.54966295,0.79843295
-0.6012405,0.83073235
-0.8045497,0.6268045
-0.48675323,0.78099096
-0.47622597,0.67851365
-0.56562036,0.83491486
-0.4721101,0.78014356
-0.52624893,0.8139812
-0.71166354,0.4739625
-0.4776743,0.79855436
-0.66932446,0.4873971
-0.478285,0.6718363
-0.77999854,0.4898369
-0.4891087,0.66629934
-0.8175602,0.58808804
-0.816558,0.5194336
-0.8166102,0.59194267
-0.50157106,0.8117279
-0.8268078,0.5538433
-0.58671665,0.81981695
-0.80939436,0.5700935
-0.6847378,0.47892845
-0.835246,0.5390776
-0.58770096,0.8379103
-0.61257684,0.83212674
-0.4679051,0.754229
-0.78565806,0.5104448
-0.48322022,0.77344096
-0.49161917,0.7852662
-0.6319316,0.79995507
-0.48518544,0.66464883
-0.49654663,0.7921119
-0.7114612,0.46940014
-0.7893545,0.49485904
-0.8320128,0.5645802
-0.72355187,0.48437676
-0.7999692,0.5142368
-0.59974825,0.81002474
-0.46410745,0.6773899
-0.7111206,0.47615305
-0.8252246,0.5366319
-0.4945873,0.8095194
-0.8357357,0.5545788
-0.7034019,0.47933757
-0.8134305,0.6100746
-0.8383401,0.5420194
-0.44920027,0.7634553
-0.7615592,0.47121388
-0.81385124,0.51829135
-0.79157263,0.48036796
-0.6252764,0.80161446
-0.8193955,0.6026326
-0.48548037,0.6580182
-0.8069576,0.485431
-0.8234407,0.59966505
-0.4864199,0.78455937
-0.79679483,0.6350196
-0.6543743,0.49309474
-0.84543425,0.5500904
-0.4919985,0.77758616
-0.50725806,0.81559515
-0.5125107,0.8070578
-0.78338796,0.4938032
-0.4529969,0.68356365
-0.5119838,0.8068984
-0.73491746,0.46271187
-0.69469416,0.45932317
-0.79552126,0.60704195
-0.4890782,0.65952045
-0.6128391,0.82617533
-0.45592707,0.7104431
-0.78756386,0.49508494
-0.76587003,0.4628361
-0.8146682,0.53710854
-0.55942523,0.82126737
-0.53136736,0.8011921
-0.6102964,0.83718544
-0.8134676,0.52960014
-0.74483746,0.48988634
-0.82167685,0.5132457
-0.7079827,0.46012014
-0.51417994,0.81919277
-0.834537,0.53029287
-0.682562,0.47277734
-0.83081096,0.5883747
-0.50805676,0.80441797
-0.81055135,0.6031379
-0.478644,0.76978683
-0.8061039,0.51827234
-0.7995708,0.62498546
-0.5078777,0.81427145
-0.7003336,0.49106458
-0.7601707,0.4596268
-0.6043325,0.8215589
-0.4862376,0.6762695
-0.47137484,0.78277874
-0.79326653,0.4560418
-0.8404218,0.59060276
-0.7280208,0.4719976
-0.4695552,0.6781544
-0.81663936,0.6042971
-0.8178684,0.5497958
-0.60646176,0.8050281
-0.487727,0.6538543
-0.46352813,0.7082288
-0.47763902,0.7802966
-0.69873047,0.47002003
-0.80169255,0.51030415
-0.4758035,0.67942584
-0.5289275,0.8179466
-0.5514656,0.82837206
-0.4768908,0.71177316
-0.76454437,0.46583223
-0.7996357,0.5155757
-0.75421,0.45571578
-0.66862833,0.48529252
-0.8204411,0.5527946
-0.7207429,0.46662647
-0.80576056,0.6383088
-0.68221414,0.47900808
-0.75655204,0.48420304
-0.6451723,0.8104611
-0.46932885,0.70331836
-0.60465956,0.8138521
-0.82421064,0.615378
-0.8076221,0.60523236
-0.6452695,0.8109592
-0.7459538,0.45752823
-0.4861583,0.7640334
-0.7305908,0.46967617
-0.7345561,0.47463095
-0.56024426,0.8222249
-0.8247867,0.5478912
-0.8248339,0.5701609
-0.8389809,0.5459691
-0.8214892,0.60383403
-0.686211,0.48578024
-0.834015,0.5601393
-0.57273555,0.80571365
-0.54758877,0.8264436
-0.81015795,0.61501545
-0.51284206,0.79279256
-0.5122601,0.80881834
-0.566193,0.83573234
-0.48016995,0.7451616
-0.79772943,0.52270705
-0.47827286,0.68283576
-0.48754,0.7609595
-0.47387412,0.749841
-0.7655968,0.48255652
-0.8461537,0.5549676
-0.47701165,0.773551
-0.53280926,0.83525777
-0.83664054,0.5562456
-0.48462182,0.79004425
-0.82054156,0.55840605
-0.6754587,0.49044678
-0.48586464,0.70029116
-0.5952925,0.8240147
-0.82713467,0.6101096
-0.82173324,0.5758259
-0.71321875,0.46309906
-0.5198409,0.8104035
-0.7682,0.46252805
-0.46727097,0.6966944
-0.8277895,0.55757576
-0.4913211,0.78675556
-0.6689627,0.4696802
-0.5316687,0.82292217
-0.599209,0.8264975
-0.8180724,0.62491435
-0.8324195,0.5422218
-0.8094946,0.5126674
-0.5325096,0.8286889
-0.48737702,0.6593319
-0.68220836,0.48900872
-0.57517,0.8351403
-0.53360134,0.8162171
-0.5480041,0.8336844
-0.49253693,0.65787256
-0.47984958,0.6715543
-0.8283912,0.56226027
-0.5293062,0.83652985
-0.7481219,0.46831673
-0.6289908,0.8099243
-0.8251775,0.55856293
-0.48424426,0.7837887
-0.50955606,0.81170917
-0.8170852,0.6285146
-0.5957362,0.81324524
-0.62098634,0.8176489
-0.7612506,0.47116566
-0.8148197,0.5487163
-0.45790356,0.72692496
-0.68742263,0.48218048
-0.71679986,0.46526977
-0.6994299,0.48675898
-0.83169216,0.5705827
-0.568779,0.81440973
-0.4903533,0.6870236
-0.7845299,0.49927366
-0.8167453,0.6366327
-0.587976,0.8077251
-0.51984906,0.8201201
-0.8150362,0.6204448
-0.5203575,0.80809355
-0.6685577,0.49712214
-0.8094903,0.51165426
-0.4749546,0.7953298
-0.8224969,0.535313
-0.51712906,0.7997563
-0.83425546,0.5842711
-0.55472106,0.81534487
-0.53800344,0.8197651
-0.67092913,0.47541907
-0.4696607,0.7658877
-0.7639735,0.46605122
-0.79883176,0.5123574
-0.6668157,0.4862693
-0.7561001,0.46987122
-0.47281665,0.7514489
-0.79846764,0.6151011
-0.66862714,0.4760083
-0.7622462,0.47424036
-0.7389987,0.4720238
-0.8206001,0.5577305
-0.82071954,0.5694136
-0.7248398,0.455472
-0.83156145,0.6210184
-0.6373462,0.79977196
-0.5685292,0.836446
-0.74836326,0.46410823
-0.63911283,0.8002857
-0.488396,0.68876046
-0.62550616,0.8106791
-0.66340214,0.48505265
-0.46335697,0.73004246
-0.51302934,0.83544576
-0.80473113,0.6112163
-0.8352424,0.5694337
-0.834094,0.5493689
-0.67801285,0.47060072
-0.7927887,0.49153394
-0.4758644,0.74936926
-0.6076369,0.8018129
-0.82767206,0.6065429
-0.5030366,0.79580605
-0.57192826,0.81717646
-0.47280183,0.6680542
-0.47150186,0.73219144
-0.8143495,0.6042903
-0.68959713,0.46510854
-0.6044462,0.8145554
-0.8053268,0.61074543
-0.615965,0.81681824
-0.7437719,0.46042064
-0.611316,0.8024393
-0.763913,0.4490878
-0.48621726,0.6587049
-0.6740393,0.48687264
-0.46732074,0.6949275
-0.4730646,0.7489622
-0.5494139,0.8136636
-0.5287195,0.82266253
-0.6244112,0.8070513
-0.82686067,0.5272119
-0.48088348,0.7751106
-0.81375504,0.58855164
-0.5198848,0.8190714
-0.4795609,0.80274373
-0.48184863,0.7821914
-0.8101444,0.49313685
-0.8294036,0.5254037
-0.8082806,0.4941448
-0.7931777,0.49032736
-0.69354284,0.4703053
-0.8217679,0.5392722
-0.48042774,0.77032745
-0.8174792,0.5541318
-0.79611266,0.61958575
-0.81852335,0.5209437
-0.46542668,0.7682805
-0.615717,0.809974
-0.55042917,0.8310761
-0.7619418,0.47146165
-0.53282714,0.8206171
-0.66385394,0.49919003
-0.82695925,0.5540283
-0.48033738,0.78521454
-0.4816602,0.7929726
-0.81065243,0.6125514
-0.81230986,0.6127707
-0.5543079,0.83645386
-0.46878278,0.77821815
-0.50380313,0.78656673
-0.8001879,0.4980386
-0.81324863,0.6237726
-0.80932105,0.5243927
-0.48386514,0.67845917
-0.5942799,0.83024764
-0.614957,0.81583023
-0.4639884,0.730085
-0.74874854,0.47157395
-0.6884272,0.48259652
-0.81111944,0.62781453
-0.75996965,0.475735
-0.7978507,0.5013652
-0.545749,0.83050746
-0.8110935,0.5027246
-0.5718568,0.820955
-0.8098336,0.50082535
-0.81125957,0.5519442
-0.80207306,0.51340276
-0.62606996,0.7977728
-0.46630853,0.73924404
-0.47912717,0.7586435
-0.63054156,0.81649494
-0.45804012,0.7510184
-0.481231,0.6675893
-0.7712772,0.4720465
-0.8092486,0.5412467
-0.8048153,0.49896145
-0.4780903,0.7180178
-0.783767,0.4599011
-0.8274636,0.52428174
-0.47906694,0.7805035
-0.47227728,0.6986586
-0.4882516,0.68534315
-0.53421444,0.8192863
-0.6900066,0.49328184
-0.61970377,0.8244883
-0.8219978,0.5137457
-0.5083236,0.8227083
-0.7319563,0.4579199
-0.520392,0.80486923
-0.4911113,0.7817447
-0.6922467,0.47892928
-0.5363296,0.8436878
-0.78679186,0.45538563
-0.5233455,0.8074473
-0.69873446,0.48755
-0.4637011,0.71914864
-0.49197128,0.78524804
-0.8195231,0.5554651
-0.5226663,0.8178783
-0.4941821,0.797073
-0.4559081,0.7783642
-0.84128356,0.6228231
-0.5194198,0.8209611
-0.48013073,0.6848796
-0.61954725,0.81437516
-0.7220175,0.4759631
-0.81088245,0.6155672
-0.47755647,0.76108134
-0.5794761,0.8239504
-0.8053565,0.6411737
-0.45749754,0.7264938
-0.81078404,0.5219677
-0.73984057,0.47592038
-0.80800366,0.643409
-0.5466473,0.82942784
-0.7605961,0.47355014
-0.49782777,0.80954456
-0.48658028,0.65604806
-0.7896672,0.49318653
-0.5798234,0.84294915
-0.5438794,0.8277385
-0.47740895,0.7480101
-0.4770047,0.70184535
-0.5554154,0.8260504
-0.5227736,0.8326118
-0.6001386,0.8135056
-0.50074524,0.81626385
-0.81945926,0.60306627
-0.48184365,0.7717642
-0.6146505,0.82004845
-0.6751737,0.48127776
-0.61461085,0.80935913
-0.57890016,0.826552
-0.7049643,0.48749316
-0.7455531,0.4709788
-0.8205806,0.5319394
-0.544956,0.82145935
-0.7106201,0.46445137
-0.6710741,0.47035387
-0.5078116,0.8215746
-0.81719536,0.5343917
-0.4743665,0.69302684
-0.4847528,0.78770673
-0.7879539,0.48500317
-0.5880753,0.8149569
-0.4794902,0.6538538
-0.8109098,0.53599876
-0.63605267,0.7987233
-0.7703011,0.47915336
-0.54138434,0.8236985
-0.73291206,0.4515653
-0.6596848,0.46868873
-0.6723274,0.4879465
-0.8437195,0.5334462
-0.56566143,0.8324535
-0.6057608,0.8137568
-0.46878755,0.6991911
-0.62517667,0.7890873
-0.81938756,0.6229985
-0.48478362,0.66745335
-0.47390658,0.72541744
-0.532748,0.82675946
-0.6811105,0.47325218
-0.7565736,0.45863646
-0.7727284,0.49104553
-0.4818254,0.68264467
-0.4695541,0.7070863
-0.65163606,0.48843664
-0.47678238,0.7118668
-0.82278997,0.59134096
-0.82924545,0.5151402
-0.4750652,0.73751533
-0.82480705,0.59037244
-0.82586765,0.5535891
-0.7785791,0.5087441
-0.6733222,0.48155618
-0.49889904,0.8004884
-0.7172114,0.46484774
-0.8286177,0.5909728
-0.46466553,0.68573475
-0.8313994,0.5473376
-0.46048388,0.7091684
-0.6230494,0.81843996
-0.81684005,0.49877262
-0.48105028,0.6982097
-0.81115717,0.600732
-0.5564225,0.82337415
-0.61252445,0.7974797
-0.8394362,0.55607545
-0.71357,0.45780984
-0.79225194,0.50235105
-0.5012935,0.7944023
-0.5051994,0.80563194
-0.6016375,0.8290336
-0.8089309,0.58114994
-0.848156,0.51688385
-0.53292626,0.8349808
-0.61266756,0.8159293
-0.81893396,0.5026916
-0.5141393,0.79664946
-0.47530475,0.7203579
-0.45115703,0.6933393
-0.6034089,0.82694095
-0.4800598,0.659854
-0.8034085,0.6393485
-0.61191076,0.8281452
-0.5939679,0.81986415
-0.68865395,0.47666323
-0.47334445,0.75494254
-0.7932158,0.48841316
-0.57650244,0.82234704
-0.5489647,0.828363
-0.4763798,0.77449733
-0.6343286,0.7969841
-0.72245,0.45744908
-0.7532527,0.46881872
-0.66622216,0.48551768
-0.65957606,0.4839667
-0.46563745,0.68954074
-0.5770507,0.83426917
-0.7078346,0.46003497
-0.52758294,0.8216695
-0.7755379,0.5010269
-0.8260881,0.54177284
-0.7918937,0.504069
-0.706317,0.48218468
-0.51638293,0.81077456
-0.80770075,0.6156341
-0.6890087,0.47898826
-0.80387056,0.52001977
-0.65965164,0.49325085
-0.84231496,0.5702903
-0.78585196,0.49750257
-0.49946368,0.80695844
-0.45975488,0.74230176
-0.47669134,0.7957988
-0.8268636,0.5789177
-0.4529515,0.75026566
-0.80499595,0.6393015
-0.7143872,0.4561065
-0.7283807,0.46720624
-0.47531286,0.72515565
-0.7242719,0.4731816
-0.80768305,0.49926442
-0.53168166,0.82332957
-0.6648326,0.46648273
-0.7665895,0.5032538
-0.5080198,0.8117746
-0.76071167,0.46957442
-0.80921465,0.5250066
-0.5324104,0.8337096
-0.8217929,0.594227
-0.83310604,0.6276363
-0.5905242,0.81978095
-0.82078606,0.5058102
-0.8111294,0.49430865
-0.8311472,0.57350624
-0.68033046,0.48166257
-0.8051096,0.60916364
-0.8357944,0.56707436
-0.4827092,0.6608008
-0.8163966,0.52347314
-0.46439362,0.7792667
-0.69725287,0.44524273
-0.81601423,0.5618004
-0.557504,0.83633226
-0.8183062,0.6279378
-0.8046031,0.6048485
-0.50565505,0.7920933
-0.6219757,0.81261164
-0.6962946,0.47467107
-0.69908303,0.47010416
-0.48173243,0.66901094
-0.47272485,0.7564712
-0.81745034,0.5899958
-0.80685025,0.60689443
-0.46790275,0.72545683
-0.7677313,0.46340737
-0.59107834,0.81964403
-0.63630635,0.80106086
-0.8279127,0.59237325
-0.4976847,0.81788003
-0.7145589,0.48236006
-0.47014034,0.726259
-0.56036836,0.8210518
-0.7750176,0.46814358
-0.69998777,0.4714552
-0.69261986,0.49627057
-0.49741125,0.6674162
-0.66690004,0.49858665
-0.6558381,0.4922085
-0.6868601,0.49521193
-0.4939236,0.6830147
-0.4748174,0.78184247
-0.46681356,0.7211281
-0.46852085,0.7151308
-0.76890296,0.48231453
-0.58799475,0.81499976
-0.5499733,0.81733364
-0.68042755,0.4858291
-0.49203894,0.7853155
-0.80547667,0.5599905
-0.74005437,0.47283804
-0.829702,0.54068315
-0.78116465,0.48357177
-0.58105356,0.83162564
-0.4925958,0.674641
-0.8401617,0.5826036
-0.6681889,0.47613844
-0.8038654,0.596607
-0.53336155,0.816869
-0.5239199,0.8122712
-0.5186101,0.8035009
-0.68492746,0.47242033
-0.53357613,0.81819
-0.7921471,0.5100495
-0.8117442,0.5430169
-0.64345455,0.80594957
-0.61078197,0.819814
-0.46751738,0.6848004
