parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10
-1.1530559,-0.11980774,-0.75423145,-0.84457,-0.38156024,0.8605735,1.5908989,1.1062093,0.13033359,0.19565696
-1.2426186,-0.27428567,-1.2251837,-0.91102517,-0.9175635,0.32055086,1.6987795,1.264952,-0.08116541,0.15780002
-1.3101134,-0.6800495,-1.0999651,-1.0799676,-0.6134447,0.6597471,1.3349179,1.1874198,0.58030754,0.64690673
-1.3624823,-0.8157437,-0.85062915,-0.62061137,-0.60428846,0.5097716,1.3838482,1.6987052,-8.473823e-05,0.2208209
-0.8610967,-0.44991437,-1.1452259,-1.1445435,-0.8856576,0.23936662,1.5560465,1.3495288,0.24105555,-0.1264899
-1.3065611,-0.40053827,-0.94781846,-0.67861843,-0.2684579,0.83959025,1.4124082,1.0872033,0.022328695,0.5813219
-1.4042109,-0.19866659,-1.2891532,-0.8807064,-0.51427203,1.3750151,1.6173502,1.4170452,0.75609916,0.6476323
-1.2730652,-0.49015066,-0.9476058,-0.90808666,-0.8254773,0.6671255,1.7636296,1.1946883,-0.005147302,0.14111516
-1.8189088,-0.5845656,-1.1252904,-1.2299846,-0.79522353,0.73819834,2.0230434,1.5374038,-0.09073832,0.003028518
-2.0233345,-0.8210297,-1.4795545,-1.197224,-0.33291462,1.3322366,2.9910614,2.0216217,0.4926504,-0.37037653
-1.3976827,-0.49082717,-1.1496432,-1.3157673,-0.5642609,0.33235058,1.9615613,1.6502364,0.5374461,-0.06429815
-1.6411812,-0.37174213,-1.0590919,-1.349027,-0.45866522,0.93250954,1.5593562,1.2584493,0.18904601,0.38654247
-1.6537865,-0.5948033,-1.3641958,-1.5942956,-0.40750757,1.2718692,2.5726826,1.742537,0.61546934,-0.2949045
-1.8371011,-0.9153698,-1.1081922,-1.3184654,-0.409947,0.5575381,1.3741213,1.325655,0.36816,0.48475203
-1.7271726,-0.5582449,-1.6125001,-1.304749,-0.22983228,1.116317,1.9525826,1.8509741,0.08617432,-0.7151028
-1.3692892,-0.3320352,-0.51376545,-0.9561139,-0.66856354,0.13215972,1.3227202,0.98940396,0.35369727,0.27771005
-0.9429878,-0.20518923,-0.790462,-1.1363349,-0.18483306,0.5153309,1.8672651,1.2136776,0.9348611,-0.34949002
-0.7964097,-0.40057182,-0.947013,-0.7020467,-0.34779975,0.36576587,1.1118741,0.9454123,0.35543653,0.023399267
-1.1928105,-0.11182941,-0.8983214,-1.5832927,-0.7879463,0.5437309,1.419216,1.2255427,0.6649018,0.42660898
-1.3389188,-0.38449267,-0.95992905,-1.5624752,-1.0175817,0.3939314,1.742815,1.5696605,0.24527319,0.5234904
-1.3536346,-0.64279026,-1.4306701,-0.9809189,-0.46425235,0.4890047,1.0423372,1.5054693,0.5416086,0.38089204
-1.3771975,-0.59615195,-0.91172385,-1.3430412,-0.75911504,0.99301404,1.5339727,1.5874236,0.50637645,0.36265063
-1.4054149,-0.27524704,-1.3277128,-0.5015019,-0.12992293,1.0464993,1.8712368,1.3358916,0.23300414,0.34525403
-1.4455798,-0.6979495,-1.9351324,-1.9357889,-0.059950523,0.8795537,1.8127499,1.6824278,0.92263275,0.346947
-1.7411815,-0.40630496,-0.5988266,-0.7711998,-0.61216587,0.32430163,1.5685238,1.3107961,0.04191377,0.21753748
-1.0856044,-0.6408725,-1.0156868,-0.6429949,0.10607027,1.0123984,1.8669837,0.9177839,0.054699272,-0.045973696
-1.3490696,-0.22250053,-0.96764946,-0.66912633,-0.14197773,0.5101512,0.28775775,0.71031475,0.032581102,-0.4666317
-0.6864772,-0.57475656,-0.78502595,-1.1158099,-0.065232515,0.9645343,1.5856793,1.5648704,0.5287806,0.041745793
-1.8484346,-0.5126508,-1.1096653,-0.96909654,-0.45551717,0.19830409,1.2346717,1.1547911,-0.19481626,-0.037284542
-1.6033773,-0.56855714,-1.254344,-0.8732205,-0.15123403,1.0312467,1.7949338,1.2621777,0.14165218,-0.31196934
-1.3510966,-0.3264419,-1.3116415,-1.4241201,-0.82387316,0.710888,1.3306061,1.4111396,0.3965932,-0.19462588
-0.96715623,-0.33061194,-1.2119381,-0.9554285,-0.59789884,0.73712486,1.333295,1.4034234,0.5253644,0.31792685
-1.413272,-0.1120558,-0.91812533,-0.9231863,-0.613611,0.39242744,1.6811563,1.033243,0.1113582,0.086604975
-1.4657294,-0.7276355,-1.1991013,-1.3723522,-0.25939238,0.7889228,1.3491025,0.77130187,-0.14667103,-0.076269746
-1.0076791,-0.60759866,-1.5570927,-1.1921189,-0.5611735,1.1832144,1.6302671,1.966863,0.40239757,0.34556404
-1.6967301,-0.23083742,-1.0096167,-0.93816644,-0.9702032,-0.022400528,0.84656584,0.9226801,0.08557482,0.26199052
-1.9039041,-0.3182059,-0.819585,-1.0369554,-0.8953768,0.6802911,1.7133445,1.1016519,0.27100924,0.24045242
-1.4751003,-0.38293055,-1.2944146,-1.3037099,-0.6444718,0.35392174,1.6102722,1.5715908,0.5081858,-0.2847296
-1.2061793,-0.51676923,-1.004679,-1.23249,-0.6586681,0.30739504,1.6638844,1.2056733,0.3700762,0.019627526
-1.3881518,-0.2500579,-0.74740165,-0.64959526,-0.10506596,0.72803235,1.243816,1.1617525,0.09050628,0.30443916
-0.9026972,-0.8819121,-1.30795,-1.0474758,-0.86328286,0.5729927,1.729182,1.4423232,0.4480722,0.5014845
-1.2377902,-0.731991,-1.1600709,-0.7341699,-0.6664384,0.8842315,1.7595865,0.3214887,-0.14818157,0.0346669
-1.6702088,-0.6234173,-0.8214529,-0.8109592,-0.12793659,1.1141219,1.6483604,1.0259273,-0.03788618,-0.105803706
-1.3977284,-0.47873747,-1.0633672,-1.5157722,-0.85089755,1.0765784,1.6156312,1.0245502,-0.15908435,-0.25018385
-1.2566962,-0.7239728,-1.2412504,-1.1255882,-0.34095678,0.61590374,1.1791995,1.2395474,0.19222307,0.18682617
-1.4979986,-0.58654326,-1.076454,-0.774936,-0.7426827,0.7600548,1.3494165,1.024848,0.2534631,0.39327058
-1.1869439,-0.6299705,-1.1457514,-0.8992169,-0.65482235,0.7221081,1.1781168,1.0304034,0.20395164,0.016209306
-1.5901436,-0.6011383,-1.0615503,-1.3054234,-0.4381015,0.787691,1.821491,1.3305644,0.26838562,0.5901139
-1.6360768,-0.0966011,-0.9461741,-1.3152736,-0.23938909,0.43756697,1.3050109,1.1442797,0.5982828,0.22272341
-1.6863722,-0.68546206,-1.170882,-1.1219709,-0.78428584,0.8266872,1.8156519,1.581162,0.6481444,-0.34462214
-1.3199455,-1.0692902,-1.158907,-1.1383207,-0.67595327,1.1185669,2.3940737,1.4531639,0.19435963,0.08379608
-1.5237637,-0.3938385,-1.1513492,-0.81820995,-0.6128782,0.76620597,1.9971381,1.3850614,0.15075722,0.13892987
-1.5323784,-0.97332513,-1.065294,-0.8016692,-0.80335397,0.4862828,1.6282537,1.278195,-0.06686628,-0.2607769
-2.2229755,-0.34298116,-0.99369913,-1.610238,-1.0504566,0.7861497,1.837587,1.2339491,0.4556714,-0.2192388
-1.3347067,-0.43110797,-1.2362292,-0.9408176,-0.36595425,0.45320126,1.2382509,1.23942,0.058517806,-0.4883808
-0.9596378,-0.3532812,-0.8289905,-0.52489215,-0.39780295,0.43183735,1.4699807,0.8804682,0.50477725,0.6663344
-1.3890915,-0.38332582,-0.6711152,-1.2207954,-0.80015033,0.90830266,1.9186515,1.4382261,0.35677603,0.28203687
-1.1204507,-0.11279058,-0.6620078,-1.1300285,-0.59151083,0.19004664,1.3503771,0.7166902,0.009725349,0.25101748
-1.1419854,-0.1567212,-0.1988019,-0.88688856,-0.7702987,0.2990927,1.4753585,0.99329764,0.1164228,0.4057711
-1.6323324,-1.0869269,-1.2207285,-0.94782436,-0.76438624,1.111813,2.0530825,1.5610819,0.26796117,-0.32135564
-1.4532508,-0.2805774,-1.0125191,-0.78312415,-0.12188295,0.7505441,1.6412747,0.91801643,0.083030544,0.068798505
-1.4444195,0.006131027,-0.7984622,-0.599171,-0.66205597,0.3543174,1.8180991,1.5711533,-0.32352036,0.19109485
-1.4558169,-0.44191203,-1.2325866,-1.5483123,-0.69036216,1.4176917,1.9914534,1.5221218,0.17838354,-0.25158125
-1.2434473,-0.90468836,-1.0572209,-0.9359368,-0.43802682,0.35386077,1.5128958,1.2562437,0.26480773,-0.12944822
-1.2981187,-0.19882686,-1.0450921,-0.6994697,-0.33054167,0.46651495,1.027921,0.8234874,0.3381915,0.22662699
-0.8957025,-0.74347705,-0.9765735,-0.36036146,-0.7110968,0.31821316,1.5526516,1.1118464,-0.25136983,-0.2026366
-1.6708714,-0.8371333,-1.3971928,-1.1863333,-0.6346082,0.6303901,1.7703812,0.48921642,-0.3483652,0.1716717
-1.2709807,-0.5463017,-1.068525,-0.90061474,-0.6838452,0.32540327,1.7274593,0.98543036,0.2687383,0.059982646
-1.478143,-0.7315415,-1.6564829,-1.2231458,-0.5563929,1.1419729,2.0754645,1.741208,0.36964935,-0.054813325
-1.1192045,-0.84831834,-1.1760757,-0.86399764,-0.51827914,0.41826874,1.3871509,1.1838942,0.09149023,-0.16526534
-1.251835,-0.15556929,-1.136395,-1.273583,-0.5325147,0.717917,1.7155429,1.5865006,0.39041334,0.4255703
-1.429462,-0.32057387,-0.92776215,-1.1238701,-0.8501728,0.8631591,1.5324095,1.2540463,0.5259739,-0.09975556
-0.8578614,-0.2991874,-0.9965536,-0.96010983,-0.82125795,0.39933854,1.2851448,1.4829744,0.3662272,-0.27391177
-1.6416545,-0.5651219,-1.0987738,-1.1609383,-0.41031912,0.85126334,2.1216226,1.1139814,0.17926274,0.1631186
-1.4119279,-0.46742323,-1.7200305,-0.7863809,-0.24374211,0.6629519,1.5769228,1.5974681,0.34528312,0.05418826
-1.7463467,-0.30603525,-1.2274382,-1.4197663,-0.611786,0.8799258,1.2503551,0.8626847,0.52070147,0.19422011
-1.4254433,-1.0981889,-1.6073513,-1.1841241,-0.56218606,0.86472344,1.5693535,1.0251817,-0.35412255,0.041974757
-1.3378179,-0.71380025,-1.2221115,-1.1357344,-0.87322396,0.73303676,1.9640857,1.5672314,0.24796593,0.32365498
-1.3746006,-0.072782174,-1.2940911,-1.2343575,-0.5888771,0.3769076,1.0266626,0.8873402,0.38959044,-0.28656662
-1.6770637,-1.0130652,-0.8924747,-1.3072386,-0.24807431,1.1713026,1.625112,1.2750466,0.06690021,-0.007999971
-1.8737696,-0.53626466,-1.1227658,-1.0532234,-0.51117027,1.077771,1.6901029,1.2905936,0.28787625,0.054984648
-1.4990368,-0.11779185,-1.0451905,-0.8594248,-0.9536259,1.1860077,1.6882882,1.4821357,0.22541597,0.29084346
-1.6361083,-0.7844458,-1.4519119,-1.0725588,-0.05582627,0.9191657,1.7493826,1.303749,0.03394813,-0.22925822
-1.6677907,-0.49721044,-0.8643995,-0.77158326,-0.9492731,0.31183767,1.6278417,1.2998918,0.29813656,0.40259716
-1.5284027,-0.6730202,-1.1207466,-1.0351346,-0.91080004,0.22262618,1.4254404,1.4172016,0.5589895,0.54222786
-1.5678334,-0.14389354,-1.1671823,-1.1482066,-0.39069337,0.9129885,2.1396873,1.9513291,0.16592205,0.24487056
-1.424912,-0.48727712,-0.9609204,-1.4724643,-0.5843168,0.7735763,1.4075418,1.4753296,0.71745706,0.32327342
-1.4977722,-0.33064327,-1.7424567,-1.6123602,-0.6144297,0.6430602,1.3056558,1.0329493,0.37326777,-0.06682577
-0.8893695,-0.653517,-1.3934678,-1.4321723,-1.057121,0.9062317,2.2409031,1.0548149,0.49988064,0.22147146
-0.98093003,-1.047422,-1.5885258,-0.9882879,-0.779099,0.6687254,1.5711585,1.8661073,0.56978995,0.5396251
-1.3568932,-0.35157666,-0.82335913,-0.8092293,-0.6573087,0.31788087,1.2290423,0.7693304,0.13329029,0.047754537
-0.6349008,-0.32845837,-0.99854535,-0.8742142,-0.47584993,0.36308634,1.2063321,0.48302874,-0.12875177,0.3733729
-0.99099135,-0.8422905,-1.2270888,-0.8792711,-0.47646776,0.51918566,1.8744881,1.3183411,0.41328555,0.21785164
-1.515059,-0.49949363,-0.97385323,-0.9225667,-0.60796523,0.57287854,1.5376302,1.5701789,-0.14127952,-0.040848363
-1.6612303,-0.5177996,-1.2451618,-0.9817756,-0.64740014,0.7668014,1.820702,1.2762725,0.75228864,0.42439976
-1.4968228,-0.16704717,-1.1047707,-0.7258465,-0.6452306,0.5139405,1.2712604,1.2562613,-0.070119195,0.65588504
-1.0390896,-0.20315732,-0.9365088,-1.1438042,-0.49184355,0.42869934,1.632909,1.2888699,0.2687883,0.40068933
-1.6107358,-0.5310912,-1.2282525,-1.3895454,-0.8188726,0.6392416,1.9831107,1.506102,0.11173425,0.38202566
-1.4056466,-0.6980913,-0.95847636,-0.34448802,-0.2614461,0.844449,1.7215496,1.2648977,0.18203719,0.08992289
-0.5292033,-0.52866614,-0.602622,-0.5414743,-0.3368028,0.366418,1.153875,0.9125173,-0.16311878,0.5286634
-1.7008005,-0.4746097,-0.8296724,-0.7971077,-0.5579548,0.37338898,1.6016446,1.4200671,0.27541232,-0.43530288
-1.209842,-0.6616616,-1.1901641,-1.4665635,-0.9800885,0.8877361,1.6530432,1.312467,0.6298056,0.04339377
-1.6180834,-0.43860683,-1.0083231,-1.1719007,-0.7548378,0.3945546,1.8106778,1.8518828,0.5285078,0.5503465
-1.2236782,-0.4359753,-0.7253018,-0.911557,-0.79330254,0.9762846,2.1934159,1.2812332,0.06875445,-0.23820756
-1.6689135,-0.6355667,-0.7260982,-0.63033515,-0.91786915,0.5171307,1.2764618,1.1196784,-0.03442048,-0.24406745
-1.6107525,-0.74951637,-0.7255443,-0.7745856,-0.9566488,0.0694646,0.7738505,0.92196774,0.1715054,0.19021468
-1.3224188,-0.7918314,-1.3210856,-0.6797344,-0.47137716,0.58305895,1.8755934,1.4566205,0.392055,-0.050048985
-1.6315619,-0.9294042,-1.0190424,-0.9129769,-0.38831553,1.0579674,1.8805004,1.2141606,-0.009018434,-0.26076418
-1.3099703,-0.1396155,-0.41995957,-0.65786296,-0.5263076,0.6230847,1.2617799,0.87085783,0.07240315,-0.06740044
-1.2598404,-0.76957715,-0.9855432,-0.78249466,-0.52122104,0.7631752,1.5328286,1.404406,0.442342,-0.2696932
-0.9765882,-0.52002865,-1.0566717,-1.0387826,-0.40838543,0.3910765,0.9663864,0.8929581,0.15525126,0.022439951
-1.85569,-0.92962176,-1.3761146,-1.3943464,-0.49190742,0.7653849,1.500389,1.3924547,-0.002722697,-0.2877142
-1.3061924,-0.12160969,-0.85047,-1.4529815,-0.7243459,0.7296302,1.6949306,0.88042855,-0.10315924,0.4305655
-1.6434269,-0.42054135,-1.0373164,-1.1076568,-0.36397788,1.1312937,1.6229835,0.99710214,0.2917104,-0.025155488
-1.4988257,-0.73221874,-1.4038714,-1.3141396,-0.26948684,0.76629776,1.7894766,1.4313936,0.3135943,-0.39472446
-1.7443857,-0.01755626,-1.5468001,-1.7649357,-0.5116599,0.74417067,1.1608517,0.9556075,0.2200491,-0.5134018
-1.4555408,-0.773938,-1.17858,-0.87983805,-0.20433082,1.0836799,1.5799105,1.0273618,-0.13176389,-0.23247199
-0.9670481,-0.34615326,-0.75175756,-0.7183246,-0.36241403,0.8944189,1.373881,1.1631281,0.34792098,0.74634635
-1.3701644,-0.44668555,-1.4501475,-1.0853226,-0.8299657,0.89485496,1.8461956,1.6557758,0.5021496,0.764814
-1.5718491,-0.18217182,-1.1486473,-1.5551298,-0.5740577,1.0608933,1.404881,1.3387539,0.36032555,-0.11412982
-1.1051795,-0.4060393,-1.0507115,-0.697733,-0.5583052,0.8333239,1.6268156,0.8936648,-0.0008712443,0.47233352
-1.6074148,-0.70096064,-1.2219162,-1.1017175,-0.9500205,0.6609997,2.472641,2.1540098,0.7030446,0.48807576
-1.5449297,-0.563043,-0.9194669,-1.5724748,-0.60866064,0.9787856,1.4078633,0.5802319,0.32660064,0.22537735
-1.499626,-0.8224821,-1.2363492,-1.2689471,-0.96691966,0.77904975,2.019271,1.6056174,0.32555458,0.4854064
-1.7730767,-0.6495048,-1.4590484,-1.542348,-0.63252693,0.40963954,1.0636064,0.9898477,0.44116247,-0.29814634
-0.9983529,-0.5251351,-0.91457754,-0.4048085,-0.6561714,0.29438534,0.9774212,0.57651144,-0.12164209,-0.28747308
-1.97257,-0.2079743,-1.0682015,-1.1458727,-1.0875603,0.5907959,2.0375876,1.7273597,0.65840083,0.35784066
-1.5442806,-0.64723516,-1.7611237,-1.4093207,-0.45125327,0.7120676,1.9922382,1.4073968,0.040268157,-0.55246
-1.5749258,-0.5500993,-0.74545103,-1.3299465,-0.64514023,0.8881352,1.7068343,1.1604903,-0.14120512,-0.056642205
-1.7735133,-0.4356783,-1.0243045,-1.3120695,-0.5499947,0.9540276,1.5038279,1.2096319,-0.048744567,0.30592132
-0.90838075,-0.46033382,-1.1505399,-0.85483354,-0.3637008,1.0492414,1.7875216,1.3268853,0.25137186,-0.22757503
-1.421449,-0.36686808,-0.98914987,-0.69017607,-0.6246727,0.84198403,1.6066433,1.5933328,0.17725508,0.26547262
-1.2828077,-0.1798748,-1.295388,-0.94949657,-0.7891561,0.22612742,0.75868785,1.5423782,0.30745983,0.08512563
-1.4790729,-0.44662744,-1.1980941,-1.4933494,-0.689165,1.160966,1.5515109,0.8815059,0.2737425,-0.06766948
-1.6890175,-0.8392923,-1.2260709,-1.1754677,-0.4222571,0.6593202,2.523228,1.5121897,0.5286132,0.17505334
-1.3945014,-1.3475568,-1.1813354,-1.0790397,-0.23125312,1.1755785,1.9895838,1.3667766,0.5501906,0.049639717
-0.98266083,-0.5264451,-1.1203516,-0.97360146,-0.31112784,0.74705505,1.1156694,1.5445418,0.032294232,-0.3136642
-1.4603213,-0.8129363,-1.5081758,-0.867686,-0.5243949,0.83875173,1.8895204,1.570709,0.7729384,0.0023765347
-0.72364753,-0.34262013,-0.7276483,-0.48272544,-0.10036837,0.9595366,1.2747387,0.6542845,0.04000046,-0.18399972
-1.1027317,-0.34481913,-0.9239598,-0.4319778,-0.4004409,0.60111415,1.3541058,0.9024732,-0.009356794,-0.26658028
-0.6130424,-0.4194551,-1.1579679,-0.76590264,-0.07034996,0.9147508,1.727791,1.4736254,0.20253871,0.1480676
-1.2716311,-0.39745724,-1.3152872,-1.3996704,-0.72932345,1.022949,1.5603921,1.5204419,0.28717878,-0.016698217
-1.6168293,-0.25204706,-1.0380342,-1.2415111,-0.52964586,0.6955379,1.3903131,0.931605,0.6407354,0.33211234
-0.9699991,-0.15805821,-0.6951801,-0.73035514,-0.5273436,0.577783,1.2830696,0.8656215,-0.2098189,0.15172699
-1.5257037,0.06414611,-0.87473696,-0.9100222,-0.27672762,1.3445486,2.4555552,2.0371797,0.62513506,-0.2561192
-1.4931376,-0.5224953,-1.09647,-0.9571721,-1.47955,0.7143462,1.8018634,1.5184938,0.6633686,0.6463429
-1.0564057,-0.22283515,-0.9854294,-0.44509226,-0.7018882,0.8313395,1.1363175,0.6944911,-0.14179832,-0.08667743
-1.1779591,-0.5739196,-1.123046,-1.3766936,-0.2427823,1.2992936,2.017765,1.2485007,0.4585138,0.046393555
-2.394207,-0.7622425,-1.9719756,-1.5580543,-0.82649595,1.1914804,1.6282709,1.6429393,0.46513513,0.40158477
-1.4389673,-0.36304164,-1.1033105,-1.2644699,-0.8637323,0.5731706,1.1845556,0.9194218,0.16194056,-0.07968953
-0.8965667,-0.16789016,-0.6358604,-0.54767627,-0.29940113,0.78926075,1.3146731,1.0867678,-0.015358945,0.0889193
-1.3830185,-0.50521827,-1.0206964,-0.9016437,-0.66329813,0.6201942,1.6811471,1.778806,0.5929621,0.22080293
-1.4168861,-0.16771789,-0.50487244,-0.9031046,-0.58720344,0.47390628,1.5757458,1.1714985,0.11540009,0.28274164
-1.6069766,-0.51274973,-1.1160715,-1.1146108,-0.29443341,1.1209077,2.0073853,1.9300747,0.5880362,-0.16388914
-1.2113901,-0.6709195,-0.6700068,-0.83785677,-0.42394716,1.03073,1.5904814,1.3476579,0.30354947,0.051593155
-2.1412873,-0.6441445,-1.5186238,-1.4473795,-0.601913,0.92264354,2.0656254,1.6183057,-0.12194542,0.17681527
-1.6581769,-0.946687,-1.4769825,-1.4619682,-0.8492812,0.8063802,1.2261401,1.4813353,0.39300594,-0.37602562
-1.4465336,-1.158529,-0.7870919,-0.48129562,0.041851364,1.0422195,1.4873887,1.0923202,0.5447561,0.26971593
-0.55331445,-0.75918293,-1.295397,-0.5126777,-0.3677884,0.8854453,1.7521611,1.2062259,-0.08410418,0.3642566
-1.1668085,-0.6239782,-1.3009629,-1.208463,-0.5762705,0.42884618,1.4481076,0.9660262,0.16039957,0.3118121
-1.765148,-0.5023977,-0.7186928,-0.6136845,-0.67360765,0.755587,1.5212744,0.59112525,0.2596516,-0.05192117
-1.3600485,-0.4019494,-1.0469216,-1.1636846,-0.9004096,0.2963533,1.143256,0.84066415,0.40123624,0.13781604
-0.90438884,-0.1949697,-0.72952133,-0.86556786,-0.7009709,0.48937437,0.8813036,1.220083,0.2830175,0.12495142
-2.1962872,-0.35165113,-1.336049,-1.4256294,-0.82815117,1.2054238,2.3787463,1.9454653,0.63424534,0.13598706
-1.8432783,-0.7323623,-0.88258415,-1.026665,-0.5687564,0.8730159,1.4160917,1.1516649,0.5552358,0.5095483
-1.4295584,-0.62342143,-0.90753734,-0.9782547,-0.09860225,0.43290186,1.0372058,1.1700218,-0.18910745,-0.3896311
-1.4319508,-0.35643137,-0.87168455,-1.2552146,-0.23909543,0.5100889,1.9210331,1.8314368,0.87338674,0.40232366
-1.0958732,-0.8984829,-1.2190713,-0.68406314,-0.6809788,-0.15616639,0.8987359,1.289004,-0.066415206,0.138776
-1.111805,-0.20147793,-0.4517286,-0.7115702,-0.45647612,0.52580494,1.4539692,1.2476714,0.10897746,0.011717777
-1.063406,-0.85517704,-1.3236536,-1.1062198,-0.5680007,0.59255874,1.6610512,1.2392299,0.13678858,-0.09075051
-0.92518,-0.20946681,-0.7806277,-0.415567,-0.24642116,0.7287538,1.5402017,0.97838825,0.17777091,0.45481685
-0.9982879,-0.9285997,-1.1392485,-1.1263465,-0.69000053,0.72133344,1.527264,1.2700086,0.011519947,-0.21433708
-0.9757821,-0.70100373,-0.8139518,-0.89074296,-0.77423626,0.39588892,1.3922602,0.8210058,-0.16846569,-0.003463308
-1.6422775,-0.83366287,-1.2409334,-1.8115915,-1.009233,1.0058088,1.976274,1.3236233,0.706412,-0.53663665
-1.4095261,-0.7088253,-1.1120468,-1.6126251,-0.37159216,1.1593586,1.8283451,1.7462395,0.38099065,0.22763336
-1.2024759,-0.6831219,-0.52037466,-1.0888009,-0.5287302,0.8580856,1.534799,0.8079202,-0.025422908,-0.086180374
-1.4943824,-0.3645211,-1.0477046,-0.9425141,-1.0275735,1.0549809,2.2313952,1.6197613,0.5415972,0.09392783
-1.1855474,-0.590206,-1.0060155,-1.1261134,-1.075808,0.5511411,1.5374646,1.6152654,0.51885986,0.21294713
-1.6639198,-0.41715264,-0.9364156,-0.8394511,-0.7140359,0.6657586,1.5309726,1.3090298,0.17591684,0.12590854
-1.3447311,-0.5875703,-1.2237084,-0.9627145,-0.57791734,1.1009177,1.880605,1.3557357,0.36046082,-0.32226458
-1.4318112,-0.7714623,-0.9674449,-1.15735,-0.57167745,1.1647539,1.6527723,1.1443968,0.37181595,-0.2370532
-1.3709455,-0.32995927,-1.2477585,-0.8028055,-0.85802,0.57561976,1.4728792,1.0310397,0.24071829,-0.10893209
-1.0210993,-0.502574,-0.7167586,-0.52704746,-0.06560631,0.9300893,1.0923468,1.0571721,0.1724685,-0.2733207
-1.2017466,-0.7823417,-1.045074,-0.7587968,-0.58221644,0.6474103,1.6934495,1.595793,0.49702305,0.30819568
-1.1420356,-0.8999246,-0.80066377,-0.65627897,-0.3068358,0.57053816,1.648851,1.221855,-0.05449493,-0.4060442
-1.1421561,-0.36861256,-1.2259786,-0.696286,-0.94071823,0.5150572,1.2886932,1.6072147,0.584641,0.26579252
-1.2272842,-0.5201212,-1.1207117,-1.0135168,-0.36710712,0.8626895,1.9216682,1.4705378,0.7324767,0.6354581
-1.2613941,-0.23018949,-1.0205946,-0.64514667,-0.76038665,0.30680943,0.8697763,1.3792535,0.36551547,0.066861935
-1.3171598,-1.0727768,-1.2599726,-1.4921744,-0.45603362,0.63143414,1.5777963,1.0448223,0.43860748,-0.2837551
-1.3353591,-0.11633181,-1.102021,-1.7447467,-0.6895523,0.96580696,1.769373,1.0480498,0.1562061,0.418237
-2.175691,-0.4925708,-1.7099808,-1.5778742,-0.7212748,0.7551982,2.0151742,2.040822,0.58109397,0.11816876
-0.9854806,-0.75321096,-1.0355753,-1.4212248,-1.1398642,0.43980253,1.4195291,1.3872068,0.4695523,0.036880072
-2.023971,-0.5443285,-1.3035756,-1.6101134,-0.7255786,0.9915956,1.8144913,1.4454885,0.6430902,0.32687044
