parameter_1,parameter_2,parameter_3,parameter_4,parameter_5
2.2149894,-0.59674156,1.3720824,1.3064821,-2.0938375
1.8461214,0.2617287,-1.2183712,-1.2552763,-2.1445158
0.8671756,0.3276184,-2.1337526,2.1592858,-2.4850748
-1.9241949,1.4991802,2.4901917,-1.838678,-2.4057984
2.045533,0.64098066,2.272827,2.5188067,-2.6393433
2.9547741,-1.4993649,-1.5022805,1.446291,-2.0631802
1.0748696,0.84547824,1.8221214,-1.8781097,-2.281826
2.5431364,-0.84036136,1.7857947,1.4100626,-1.788737
1.7463712,-0.30452654,-1.3556472,-1.2445455,-0.9578952
2.664925,-0.49238387,-1.4621348,-1.5369669,-2.7976906
2.572535,-0.40770262,-1.7675755,1.8219609,-2.963063
1.3676116,0.3532234,-2.1773276,2.1422877,-2.6013756
0.60272825,1.9228177,-2.1837602,2.277961,-2.7128615
2.4963534,-0.959362,2.0461867,-2.0580046,-2.9567285
0.9195472,0.2540782,-1.8599194,-1.6780756,-2.3730836
2.9521587,-0.93008435,-1.4002094,-1.3804929,-2.4744356
1.2851965,0.70826286,1.6785116,1.7521276,-2.221484
2.5254073,-0.5419101,-1.879534,-1.7477845,-2.552928
2.5128858,-0.020965837,1.7526702,-1.7534301,-2.3086376
2.1114783,0.13650163,-1.3878735,-1.4654058,-2.6739955
1.8592734,-0.25420472,1.435784,1.2879156,-2.3533647
2.8182302,-0.49037477,1.1423495,1.200666,-1.1120149
2.909029,0.55248237,1.3149686,-1.5665045,-1.1203237
2.4406188,-0.12810507,1.370959,-1.4952163,-2.2909203
2.9547293,-1.1415106,1.4020145,-1.4672036,-2.7764423
2.8187227,-1.120354,-1.6616739,-1.7441006,-1.6838597
2.0807867,-0.6496671,1.5698022,1.9266106,-0.9967971
2.7464592,-0.7689644,-1.6299139,-1.6718357,-2.7797701
2.585503,-0.51278365,-2.038468,-1.9091703,-2.7482038
2.6308918,-0.4359659,-1.4350928,1.4502791,-2.704144
1.7466028,-0.098538786,-1.4214461,1.3877772,-1.1700364
2.8599732,-0.72565097,1.6241753,-1.4405774,-2.1159933
2.6261628,-0.90527225,1.5465026,1.4937987,-2.8834574
2.6301715,-1.3056425,1.617187,1.5787119,-1.6353146
1.4669447,1.9794056,2.299249,2.7137291,-2.9365115
2.4097304,-0.36257684,1.3693373,1.3241851,-2.3671038
0.47352013,1.3068545,-1.7109221,1.6524427,-2.4528723
2.697609,-0.7812495,-1.4604962,-1.4675249,-2.9985363
1.5531814,0.6358638,-1.5301497,-1.615027,-2.8411434
2.0693207,0.055690408,1.5076602,-1.5306122,-2.2754781
2.2581823,0.36440858,1.7470613,1.6362394,-1.9370865
2.017312,0.21206668,1.4810191,-1.5376524,-2.808751
2.2986937,-0.21585058,-1.3654076,-1.2845632,-0.86738086
1.9159338,-0.2042654,-1.9419165,1.8765473,-2.5008247
2.6726065,-2.8844938,1.5750682,1.9331925,-0.3791338
2.6350448,0.6036568,-1.9250865,2.1471705,-1.9650922
2.2333314,-0.13263129,-1.5959123,-1.6400247,-2.444196
1.7285345,0.42774174,1.7883402,-1.8363855,-2.8983164
1.6656984,0.8151389,1.8770789,-1.6934302,-1.8496413
2.0184379,-0.025358396,2.707184,2.5656283,-2.9300003
1.995018,-0.6665988,-2.611608,-2.73515,-2.7349699
-0.97214174,-1.0702575,-2.3317804,1.2713237,-0.8504827
2.1526546,-0.63408405,1.7267411,1.3006613,-0.42618296
0.904727,0.5046622,1.874764,1.6706868,-2.5877924
0.8962137,1.2774554,1.8080398,-1.8339186,-2.3528528
1.561758,0.57686824,-1.6557944,1.5495541,-2.1939085
2.7998059,-0.46549293,1.5368468,1.5937665,-2.6968884
2.7489786,-0.9246819,-1.726386,1.6188426,-2.825299
2.896168,-0.7166315,1.6373785,-1.8224639,-2.5130973
0.32044923,1.1290756,-2.5855443,-2.3716898,-2.372883
2.8210895,-0.9658359,-1.6859643,-1.6066059,-2.5373416
2.825828,-0.47034264,1.5207119,1.5664573,-2.3885877
2.1233299,-0.16137166,1.8285561,-1.8601533,-2.3170855
-0.41634926,2.547241,-2.14796,2.2271197,-2.814776
2.4292083,0.20848928,1.5312977,1.9539696,-1.0484434
1.3898624,0.014764601,-2.0746582,-1.9706079,-2.8251495
0.8694381,-0.07831077,-1.8117462,1.539627,-1.6995213
2.3274066,-0.14871283,1.6165546,-1.6333797,-2.9478407
1.9222534,-0.2711901,2.1562383,1.8950405,-2.9352348
1.0147078,0.39956492,2.6622112,2.282675,-2.5734892
2.014833,0.078067675,-1.8740827,-1.8827568,-2.8315768
1.7726706,0.346793,1.5368866,1.6095852,-1.9294529
1.6572423,0.23339878,2.1845226,-1.9336162,-2.647745
2.2461472,-0.32414892,-1.6377841,-1.6126934,-2.9158213
2.876194,-1.0813996,-1.4910796,-1.4613165,-2.0534964
2.3288047,0.07926365,-1.8929663,-1.9192501,-2.6462412
-2.518399,0.8505597,-2.5520444,-1.8996874,-1.0091411
2.9812856,-1.0655699,1.4141953,1.4958284,-2.4264312
2.415159,-0.52150714,-1.3716295,-1.326737,-2.1016998
1.6803324,0.42549127,-1.8765024,1.7473029,-2.4119887
2.0986621,0.20297793,1.6440154,1.4732363,-1.826672
2.7021568,-0.8798504,1.2185761,-1.1866977,-2.350273
2.4857352,-0.6278955,-1.252151,1.2324394,-2.6937943
2.0733366,-0.21063855,1.6194998,-1.6376498,-2.158904
2.4688282,-1.0035537,-1.682413,2.0125575,-1.6573242
1.1158957,1.1522356,-1.4448116,1.4625806,-2.0848515
2.7358222,-0.7736026,-1.6156434,1.753899,-1.756586
-2.3835597,-1.928603,2.7056022,-1.08284,0.057015896
2.75808,-0.3789912,-2.139137,-2.3318033,-2.6203961
2.7810793,0.81683856,-1.5048139,-2.1540465,-1.2198544
2.8545856,-0.9798315,1.3341209,1.3075721,-1.9928358
0.7043216,1.1588233,-1.6627003,-1.6490114,-2.1965923
0.7318543,0.9741917,-2.1421127,1.9767039,-2.6342866
2.4531362,-0.6926835,-1.3295115,-1.3231136,-1.9751043
2.6551764,-0.68698984,-1.9252214,2.1142173,-2.9302409
2.6892548,-0.10971371,1.5360233,1.798491,-2.223173
2.391347,-0.5956231,1.3658352,1.5324851,-1.6082336
2.0394294,-0.21109356,1.4356055,1.398284,-2.7518318
2.8873622,-0.5467251,1.3543006,1.3253131,-2.1315866
2.6093915,-0.09091263,-1.2970479,-1.4950202,-1.2702944
2.8390622,-0.8326254,-1.9071003,1.8775011,-2.6479793
2.1677086,-0.46431968,1.9458895,1.815868,-2.6907172
2.2419326,0.47261247,1.8404405,1.9540625,-2.5023694
1.1489646,0.759112,-1.8242909,-1.8689806,-2.8191075
2.4941022,-0.4936263,1.8433353,-1.8207078,-2.1760962
2.8710225,-1.261511,1.2168252,1.2517027,-1.5760849
2.8100445,-1.0316093,-1.2430446,-1.3004562,-2.2606022
2.5646138,-0.89798766,-2.6822748,-2.0189142,-2.5950656
2.8448706,-0.47910085,1.6346713,-1.6768894,-2.3367531
2.737262,-0.10485579,1.7570055,1.6523639,-1.9063106
1.7512672,0.10354838,2.046408,-2.0031128,-2.4764695
2.205449,-0.14888328,1.2284446,1.2584983,-2.7414036
-0.33532262,-1.4545112,1.4608946,1.5066109,-0.54760456
-0.28065842,1.8084166,2.0556943,-1.912058,-2.7254143
-0.00047707558,2.1855524,-2.2422712,-2.2980533,-2.8151047
1.8726308,-0.8891695,-1.4505284,1.2205157,-0.57931167
2.9975078,-0.9114709,1.3697864,-1.4366602,-2.265875
0.7821412,1.3004088,-1.4868565,1.4863833,-2.428278
-0.92568773,2.8776293,-2.1722376,-1.9855247,-1.9877423
0.2900388,1.6845514,2.3136208,2.147737,-2.5589135
0.5581394,2.4677188,-2.0951707,2.350667,-2.8476198
2.1132078,-0.53949124,1.548143,-1.458765,-2.6805317
2.830482,-0.41511342,-1.3431072,1.3655089,-2.1279426
1.3175151,-0.14764614,-1.4279369,1.3803416,-1.7499517
2.6559348,-0.98027796,-1.7047049,-1.5290838,-2.4079213
1.1237948,1.1138748,-1.4989182,1.5664388,-2.4523938
2.1705935,-0.27453122,-1.3625333,1.3075913,-1.0578083
2.711091,-1.4103384,1.424319,1.6347532,-1.5952686
1.2566313,1.2117751,2.3398478,2.4388602,-2.4994617
2.6888416,-0.92437726,1.7792697,-1.6970134,-2.2706585
0.26766264,1.2694077,-1.7622811,1.4735761,-2.056016
2.6437347,-0.39298663,1.1367717,1.2373319,-2.072892
2.3467064,-0.19693503,-1.3981175,-1.4385955,-2.8503036
2.8483105,0.46460006,1.5735068,-1.5491986,-1.5090845
2.3531966,-0.4989471,1.7717766,-1.645937,-2.5606697
2.9307284,-0.95545936,-1.4322282,1.418948,-2.8482282
1.9607105,-0.6294699,1.4680194,-1.2748935,-2.296114
1.8492956,0.16977851,1.3408941,-1.3588886,-2.7153647
2.8664846,-0.2692467,-1.4033289,1.3918093,-0.83110034
0.81738234,1.8145378,-2.8308976,2.83983,-2.9694157
2.1454601,-0.13286124,-1.6723082,1.6661967,-2.8746803
1.8385713,0.19114903,-1.7341552,1.7530999,-2.7121148
0.39084262,1.3363218,-1.701932,-1.550501,-2.4979627
1.6106664,0.36007527,1.4514947,1.399527,-2.0963817
1.520603,0.015554333,1.5949519,-1.6090292,-2.3273077
2.0193803,-0.21582468,1.5811505,1.5783087,-2.5815914
2.0059512,0.11097262,-2.0222726,-2.1211822,-2.5583894
1.4169817,1.242437,2.405943,2.3096926,-1.9782006
2.5016103,-1.4534675,1.2668705,-1.3500849,-0.8988465
2.942162,-0.3752707,1.5585272,-1.8626488,-2.445675
2.204151,-0.26104027,-1.8048224,-1.8628174,-2.4616148
2.810111,-1.225157,1.4448432,-1.589943,-1.6756532
-0.081709385,-0.99370694,2.3436747,-2.2034082,-0.90608025
2.56587,-0.08516522,1.3697445,1.5011492,-1.9187211
1.4734019,0.28546065,1.6381534,1.5927061,-2.1792052
2.1174476,-0.41202506,-1.4780748,1.4503356,-1.9747475
2.1742723,-0.30011734,-1.8119612,-2.159517,-1.7414792
2.3768086,-0.15178347,1.3956056,1.3691032,-2.548047
1.7931651,-0.31746286,-2.1106448,1.9113431,-2.1429887
2.6557934,-0.21532004,-1.6461388,-1.8700488,-2.5127156
1.6161115,0.47387978,1.788103,1.7434981,-2.9199746
1.7175367,0.48591504,1.8592799,-1.9146501,-2.5256598
2.8338294,-0.9100161,-1.4703417,1.4463216,-2.6214385
2.3661427,-0.104698546,-1.7016351,-1.7633134,-2.1444068
1.3577873,0.47845015,1.7717248,-1.8828306,-2.5674949
-0.94052476,2.2814953,1.8316848,1.7406558,-2.6746986
1.9970495,-0.9060844,-1.968497,1.5684941,-1.5199294
1.3067787,0.58694595,-1.696924,-1.6928668,-2.7841833
1.5418062,0.8916471,2.8563042,2.5251112,-1.1804895
1.8462944,-2.8037949,1.1283712,-2.2013276,-0.38862348
1.3846185,0.40579075,-1.3279959,-1.2560768,-2.1795151
1.3568014,0.098503955,2.2019835,-2.157042,-2.3013897
1.9320722,-0.29103774,-2.1319358,1.9129153,-2.767374
1.3757567,-0.99366975,-1.8932126,-1.7965261,-0.5631945
1.499291,0.67331153,1.367989,-1.4059649,-2.6414924
2.50245,-0.40715432,1.6504374,-2.0480206,-1.997982
2.5359838,-1.0464643,-1.5239916,-1.388649,-2.3165686
1.9011034,0.008739036,1.3318709,1.3098378,-0.8920201
2.5094957,-0.4164818,1.5554237,-1.3199253,-1.5819554
2.6673465,-0.5883016,1.3763053,1.5038143,-2.2806215
1.7409381,0.2422315,-2.3305626,-2.4419038,-2.3471546
2.5057578,-0.9217419,-1.2001967,-1.4142416,-0.9057362
-0.51903725,1.3415452,-2.8333669,-2.3574598,-2.4507432
2.0094786,2.969809,1.4722753,-2.1745353,-0.57508993
1.8538058,0.6746912,1.9365366,-2.270654,-2.5379686
2.6436944,-0.7172879,-1.3024435,1.274091,-1.5072198
2.1793501,0.18682273,1.9550743,-1.9946316,-2.762774
2.4669437,-0.41207868,1.6496108,1.6330006,-2.8176568
2.1696935,0.026448548,2.5259297,-2.4830353,-2.6084769
1.4736083,0.41789222,1.458061,-1.4238211,-1.5040847
2.7303772,-1.0683464,1.3082309,1.1435671,-1.2140453
2.1354992,0.38821355,1.5918263,1.636072,-2.4323452
1.5116974,-1.3109788,-1.6785249,-1.1639851,-0.77382076
2.7531898,-1.0836492,1.2608898,-1.0586271,-1.1331003
2.653917,-0.55810416,-1.3408065,1.3747789,-2.6661997
2.9491348,-1.0905856,-1.434875,-1.3643769,-2.5564249
1.7339065,2.020762,1.6249512,2.3316126,-1.8061043
2.6071532,-0.58517134,1.2774699,1.3317186,-2.3744526
2.832193,-0.87910086,1.3389373,1.2994193,-2.577731
2.5973756,-0.5447857,1.4399246,-1.2207327,-1.4587215
2.162703,-0.11383189,-1.5676628,-1.6597515,-2.5486417
2.9423082,-1.0270709,1.7550523,1.7585162,-2.8056939
1.0143567,0.29821268,2.0316412,-1.9054261,-2.09093
1.8834347,-0.004031391,-1.4332432,1.1564201,-0.8346195
1.6484306,-0.095543794,-1.6760392,-1.6663395,-2.5758603
2.7153273,-1.0670537,1.4683102,-1.333593,-1.9890577
1.9102817,-0.44150054,1.7891666,1.651195,-1.4700685
2.76663,-0.6097952,-1.632064,1.4337219,-1.4922534
2.7921715,-0.85744,1.6441092,1.6922401,-2.987236
2.915633,-0.8195069,1.5193713,-1.5192157,-2.5484834
2.5176249,-0.5944354,-1.4900403,-1.4544477,-2.891695
0.10264544,1.6596925,1.959737,-1.9695904,-2.9858992
1.4846717,1.4951428,2.3723345,2.812527,-2.750108
2.8717184,-0.9189735,-1.5543805,1.5086652,-2.1394281
1.0480733,0.7113639,1.6388268,1.5677488,-2.9608269
1.2279177,1.8686184,1.6598608,-2.310867,-0.7356156
2.7778835,-0.9392312,-1.1650846,-1.0578936,-1.7721076
1.2770207,0.94912165,1.7386128,1.7759324,-2.9049766
-0.30727714,1.751136,2.5556161,2.4030817,-2.8589177
2.9713635,-0.22890772,1.718663,-1.983027,-2.0832343
2.2338853,-0.15852371,-1.5551734,1.952215,-1.1959971
2.3378985,-1.7693129,1.7053789,1.4884292,-0.8875092
2.2922184,-0.31805113,1.682997,-1.6973488,-2.3768756
2.0016775,-0.16344815,1.3781182,1.3943181,-2.7839673
2.6858206,1.5436956,1.2969381,-1.8358278,-0.759492
1.957789,-0.081571706,1.6211408,1.5478511,-2.9035482
2.521522,-1.5765395,1.5444063,1.4323885,0.045794994
1.0194554,1.4313812,-1.9917622,2.0225394,-2.9555228
1.4228085,0.38188678,-2.839173,2.5278337,-2.7266788
2.4059775,-0.37457207,-1.4420652,1.495248,-2.6840835
1.3861597,0.43013108,-2.1450922,1.9952952,-2.787245
2.7462885,-1.372336,2.1472864,1.9754659,-2.5242465
2.902105,-1.3715636,1.8581614,1.8749099,-2.4992287
0.3615799,0.34069815,-1.7079312,1.4176531,-0.7006691
2.0057817,-0.24626628,1.980339,1.6504741,-1.7995318
2.2200663,0.29760048,1.5916837,-2.283939,-0.44798976
2.1270056,-0.83655244,-1.5825205,1.2105122,-1.7972994
2.9325151,-1.6424096,-2.564187,-2.2396302,-2.482577
2.946856,-0.6267355,1.8551813,-2.0732431,-2.7201405
2.304514,-0.32146326,2.2106047,-1.5399202,0.19788715
1.892566,0.11307537,1.16988,-1.0667486,-1.9592243
1.1972051,0.61187774,-1.7826704,-1.7414008,-2.988855
2.8482168,-0.3768652,1.6570386,1.8132755,-1.5863781
2.6838875,-0.4636131,-1.3634614,1.2826859,-1.3715217
2.2007632,0.049100842,-1.7699,1.9315006,-1.7652175
2.5279477,-0.282146,1.2065777,1.2537565,-2.0240781
0.99229044,-0.12821357,-2.4605265,-2.6003492,-2.5253127
0.3473193,0.4711518,-2.2563574,1.9247723,-2.6489248
2.0039282,-0.2591093,1.9532138,1.9647617,-2.9234207
2.6867008,-1.597714,-1.4071326,1.067421,-1.0403942
-0.051589668,1.272518,1.99492,1.888833,-1.7388686
2.9766104,-0.7094324,1.8844187,2.2038162,-1.9188693
2.453187,-0.3121423,-1.4943249,1.4330674,-2.5919132
2.4356942,-0.5144058,-1.6489671,-1.7701248,-1.8984096
2.3848267,-0.956104,-1.6594161,-1.4965624,-1.3936708
2.3639534,-0.33882523,-1.4189093,-1.4996736,-2.3846858
2.5990837,-1.2291945,-1.3362349,1.273765,-1.2517154
2.0559487,0.19474246,1.7640603,-1.7462118,-1.8514657
2.7512,-0.59958786,-1.514543,2.1779783,-1.5840389
1.1755316,0.7519586,-1.5667628,1.5253503,-2.3834689
2.0001566,-0.12906294,1.4326588,1.5402914,-1.5582023
0.5526646,1.1166698,-2.0258017,-1.7320949,-2.3304498
2.8030322,-0.95857924,1.4463015,-1.5174434,-1.2478261
2.2230136,1.0306716,-1.8663921,2.2301698,-2.6518736
2.0518725,0.042434502,-1.9975543,-2.1108215,-2.331992
1.3513768,0.790361,-1.4745888,1.7342747,-2.117023
-2.99197,1.5465981,-2.112714,1.5766156,-1.9668398
0.35227078,1.6941398,-1.5205914,1.595854,-1.7768033
2.1955712,-0.33381462,1.3950849,1.3840703,-2.6921213
1.6497958,0.54303133,1.5093598,1.5486348,-2.8504755
1.9113629,0.47591805,-1.8958024,-2.0128562,-2.8698692
2.3887067,-1.7978718,1.3315063,-2.5257726,-0.10461998
1.653005,0.6648824,-2.5926979,1.8634236,-1.1523848
2.865018,-0.75932914,-1.4206082,1.3970038,-2.3182142
1.7201111,0.32330847,1.6527758,1.6860957,-2.6521769
-0.28522736,2.6561935,-2.57662,2.605768,-1.9151886
2.0625553,0.49619618,-1.9269961,-2.18231,-2.2656283
2.666807,-1.2363808,-1.3214264,-1.3143613,-1.7891942
2.8576698,-0.86112845,1.1776075,1.1786829,-2.5982344
2.8994403,-0.949754,-1.1995842,-1.2040501,-2.5602853
1.3279047,0.7644894,1.5682082,1.6311312,-2.5736294
2.8501906,-1.3221728,-2.5780091,2.8988295,-2.72545
2.903479,-0.84349376,1.2374722,-1.2549757,-1.7954988
2.8847814,-1.1083245,1.3387431,1.303709,-0.87727916
2.021576,0.05545918,1.171886,-1.2175043,-1.674151
1.3070842,0.17798331,-2.601386,-2.018316,-2.2739563
2.605135,-0.38769275,-2.0461535,-2.0578783,-2.927084
1.7091925,-0.5951756,1.5644557,1.3099672,-1.7311448
2.6892836,-0.6384409,-1.6907587,-1.6134675,-2.8358538
2.7648807,-1.2048571,1.456525,-1.4455677,-2.3321877
-0.02762337,1.4219426,-2.1371806,2.0252109,-2.5775907
2.5987182,-0.5309932,-1.329375,1.315244,-2.7676642
2.3029766,-0.44917926,1.9065273,-1.6793932,-2.4603004
1.9015759,0.7038936,2.1735582,2.5279694,-2.8476326
2.4884226,-0.19117148,1.1761272,1.3648287,-1.1022005
2.4105945,-0.15771796,-2.5539489,-2.578075,-2.7266128
1.7992482,0.38939315,-2.0489287,-1.5421288,-0.6019918
1.5325493,-0.33118367,1.6854966,-1.4179919,-1.4885169
0.2615071,-0.3568713,-2.104398,-1.4162154,-1.415692
2.8436306,-0.50200707,-1.492255,-1.849518,-1.9614638
2.795085,-0.9946117,1.4284049,-1.3427905,-2.6306477
2.640543,-1.4442774,-2.0004766,1.4719521,-1.3283491
1.3679973,0.77976847,-2.0371203,1.9193585,-2.9552896
0.7574037,0.6873263,-2.1807728,2.2755013,-1.9303749
-2.704599,0.058408737,-2.4831595,-1.6115896,-1.0034684
1.5931045,0.21155636,-1.4005136,-1.3862154,-2.9063568
2.3513424,-0.5632264,1.4564322,1.5200554,-1.9034178
2.166689,-0.6605798,-1.9199961,1.9615265,-2.344873
2.8056269,-1.8774481,1.6882606,-1.3921427,-0.9090971
2.8862965,-1.1031867,1.3010721,-1.2734871,-2.4586406
2.9753628,-0.9115035,1.2980077,-1.3071876,-2.7814746
2.1343188,0.04515229,-1.420284,1.5583533,-1.7024639
1.8338692,-0.09320647,1.981616,1.9994786,-2.6673975
2.4359927,-0.4152636,-1.3450255,1.332937,-2.5363185
2.2862136,0.15578973,-1.3758156,1.543552,-2.676785
1.891344,0.2609537,-1.6092796,1.7256721,-2.9277294
2.295798,-0.23163682,1.5592945,1.695124,-2.6371355
2.766867,-1.0678664,-1.403435,1.2825611,-1.1202475
-0.11042845,1.3908077,-2.330765,-2.1781938,-2.8710272
1.9798543,-0.23738551,1.6334168,1.5705569,-1.5375004
2.6091394,-1.1117089,1.5769068,-1.2738848,-2.09549
2.3371093,-0.6108785,2.1600623,-1.9728903,-2.9173408
1.6865882,0.3847623,2.0042498,-2.1994302,-2.8653924
2.6419742,-0.9419802,-1.3380346,1.3784128,-2.202991
1.9069507,0.12857634,1.5772614,-1.7198834,-1.9902744
2.278892,0.67454946,1.4893548,1.7936108,-1.5695431
1.970226,-0.85253876,2.565254,-2.2860224,-2.248161
1.8889863,0.41374156,-1.774418,-1.9723703,-2.1147919
2.0444295,-0.34289646,-2.3413138,2.5854037,-2.7616897
0.2184509,0.67544127,1.4139695,1.2655523,-1.1228414
2.9925933,-2.07578,-1.4258446,1.2573323,-0.028727293
0.81727743,0.73238945,-2.20104,-1.9674319,-2.9211993
2.5128384,-0.17048979,-1.2538561,-1.2403705,-2.4484627
2.4091787,0.3513071,-1.5263653,-1.6051655,-1.9775298
2.9758596,-0.8310088,-1.4612801,1.5096478,-2.841177
2.2120879,-0.04720064,-1.4457457,1.469164,-2.3507376
2.8903675,-1.0151228,1.2341897,-1.2496148,-2.0247073
0.09270209,1.9632189,1.5890033,-1.6040133,-2.9515026
2.6665611,-1.3877381,1.9718678,1.7473187,-1.440948
2.7936635,-0.45678994,1.4891385,1.5608642,-2.8939252
2.3872743,-0.7564713,1.4033732,1.2596098,-2.2368193
2.6486938,-1.0050036,1.6013069,-1.3409853,-1.8311797
1.0591145,0.044198997,-1.9355323,-1.6183149,-1.9978456
2.6308258,-0.5459047,1.4546329,-1.4994588,-2.909662
2.389121,-0.2219901,1.4887073,-1.547692,-2.378504
2.626854,-0.38465798,-1.3815088,-1.4641671,-2.3137321
-0.13920265,1.7333702,-1.800308,-1.7109964,-2.6239793
0.59737825,1.3739388,-2.495052,2.5078044,-2.910362
1.6653619,-0.55732805,-1.9178979,1.7779379,-1.475317
0.30275106,1.8720772,1.5295634,-1.7134048,-1.4458424
0.9559225,1.268099,1.5083927,1.525056,-2.630255
2.8157842,-0.45006642,-1.4153068,-1.50353,-2.2914867
2.2677374,2.321177,-1.9607055,-2.5382419,-0.8842385
2.7824738,0.05119255,1.5945728,2.1688395,-1.8966284
2.4428027,-0.8598056,2.0847366,-1.9687988,-2.9675083
2.8074338,-0.045529757,-1.454771,1.4104156,-0.8127005
2.70056,-0.97040826,1.755013,-1.6756282,-2.1543083
2.4132583,-0.3633142,1.527428,1.5687001,-2.5031781
1.6368518,0.6927171,1.750946,-1.7703114,-2.2158406
2.2902462,-0.32935032,-1.6921643,-1.5549098,-2.1611953
2.584415,-0.75098467,1.7602661,1.6256533,-2.2546988
0.7272638,0.6275707,-1.6635015,1.62105,-1.9219687
2.9234219,-1.3507887,1.3765602,-1.4753945,-1.9445946
1.7868648,0.10564852,-1.4535041,-1.4449483,-1.5027589
2.4713247,-0.8737141,-1.1972142,1.2056277,-1.1450101
0.10504243,1.034131,-1.9119307,-1.7155879,-2.602896
2.998034,-0.71399444,1.1916571,1.2345366,-1.3949441
2.478653,-0.35292438,2.184531,2.132472,-2.515849
1.715467,0.7823341,-1.9031632,-1.8606334,-2.6835644
2.5624607,-0.5482332,-1.4089638,1.4937229,-1.5142715
2.5539255,-0.43796563,1.5070351,1.4949086,-2.9576485
1.7432315,0.5258044,-1.5692325,-1.5944605,-2.9379091
2.8269281,-0.8057115,-1.6351978,1.7446268,-2.7883792
2.2531188,0.29512566,-1.9229242,-2.0662918,-1.9535056
2.3299,-0.27368793,1.5317885,1.5471827,-2.515981
2.94655,-0.6222346,-1.8544596,-2.080781,-2.113886
1.6384559,0.29834685,1.712852,1.544476,-2.185465
2.8793921,-0.75650436,-1.7293056,-1.6891607,-2.2142546
2.7075727,-0.4524975,1.4241761,1.4157596,-2.5368974
1.4194005,0.61230016,2.1966004,2.1053226,-2.1772673
2.9157927,-1.0383866,1.0594561,1.023473,-2.1325974
2.4286506,-0.36304775,2.613634,-2.622095,-2.9994895
2.8077738,-0.729208,-1.6550448,-1.6090381,-2.3313143
-0.1413974,2.1667602,2.0180879,1.9749013,-2.9058948
2.636523,-0.333781,-1.4878827,-1.5096792,-1.8357165
2.5353725,-0.70025104,-1.4249401,1.3726379,-1.90894
2.7767725,-1.3561405,1.4784184,-1.466888,-1.8793504
2.2404978,-1.1168263,2.93681,2.8578756,-2.7658343
2.596232,-0.18428199,1.1774473,-1.3572273,-1.604495
2.3029318,-0.5845739,-1.7480446,1.6451193,-2.5115511
0.07434067,2.5213182,1.767177,1.8963202,-2.8712463
2.5592551,-0.43123817,2.599337,-2.0926013,-2.7178633
2.7561603,-0.615503,-1.4317273,1.6757673,-1.3841226
2.5931191,-0.3833432,1.7977743,1.8369914,-2.9883096
