$\beta$,$\gamma$
0.63351977,0.19313774
0.6182256,0.16550416
0.6320939,0.17385964
0.6506673,0.16870052
0.6259312,0.18385458
0.6270956,0.17981026
0.63197106,0.18216047
0.6225336,0.17313312
0.6422152,0.15072228
0.6479664,0.1586872
0.63034546,0.1671884
0.6276483,0.17491047
0.61812556,0.17786431
0.6491644,0.15826935
0.6439786,0.18178445
0.6123438,0.1825979
0.6275633,0.18500094
0.6328705,0.17734854
0.614899,0.17542826
0.6432982,0.16145283
0.61452,0.17224158
0.6448307,0.15820004
0.6303992,0.17552768
0.63140965,0.1608232
0.6439364,0.18331148
0.6405563,0.16416332
0.6285105,0.1606188
0.6146039,0.16623515
0.6407283,0.16979942
0.63824874,0.17329268
0.6362925,0.17515635
0.64187336,0.15289107
0.61921144,0.16811982
0.64613074,0.15642124
0.6325471,0.17479801
0.642661,0.16948755
0.65047276,0.14669167
0.6100281,0.177542
0.656107,0.16862439
0.6572094,0.15296328
0.63642955,0.17316991
0.65199816,0.15762873
0.6248906,0.16882022
0.6217786,0.17882025
0.62818253,0.17484862
0.6430515,0.14712499
0.6428299,0.16474655
0.62464184,0.17309839
0.6467983,0.16481179
0.6169898,0.17890337
0.6277892,0.17533724
0.64462453,0.16417174
0.60739154,0.17844449
0.6168537,0.16395915
0.6169523,0.18541414
0.6530321,0.16866572
0.6314445,0.17113347
0.6361189,0.17146288
0.6411516,0.1501495
0.61206853,0.17394456
0.6328689,0.15645376
0.63123286,0.18694231
0.61511034,0.17856094
0.61657774,0.18826014
0.65006834,0.15080684
0.62945944,0.17273192
0.6428355,0.17230208
0.6170223,0.18430518
0.6333242,0.16608602
0.6410381,0.17280017
0.6369958,0.16799754
0.61637247,0.17309588
0.6501392,0.15525846
0.62805724,0.18443535
0.62982845,0.16986455
0.6214758,0.18528967
0.63307077,0.1725635
0.6348226,0.18501715
0.6386937,0.18535055
0.6382917,0.16597547
0.635678,0.17569724
0.6416837,0.1632494
0.65425956,0.16697918
0.63952774,0.17433757
0.63628393,0.16909048
0.63611376,0.18803139
0.6151493,0.17784043
0.6202734,0.17375743
0.64780974,0.14779076
0.6448778,0.16020657
0.6512913,0.15859325
0.62882936,0.17222427
0.62982064,0.15965031
0.6394772,0.15636164
0.625701,0.18976118
0.6344434,0.18638599
0.65475756,0.16117138
0.63876206,0.16479062
0.62393844,0.16167185
0.6149075,0.18275326
0.6198207,0.1811731
0.63310945,0.15626144
0.6346572,0.14537375
0.6697295,0.15037754
0.6469257,0.15734218
0.6313996,0.1821363
0.61774635,0.17715783
0.6366874,0.15132453
0.6274627,0.1783764
0.65038836,0.16869968
0.6434024,0.19006538
0.63730663,0.18107322
0.6060178,0.17958874
0.62264895,0.17198738
0.646245,0.15376544
0.6202164,0.1675338
0.6283374,0.17440741
0.61472934,0.1831812
0.6406142,0.16170326
0.63360476,0.17186044
0.6220521,0.1812815
0.61906093,0.16300397
0.6286606,0.16634667
0.63852686,0.16397965
0.62896186,0.15302598
0.6375442,0.15047552
0.6518018,0.17097692
0.6206743,0.18158437
0.6243528,0.17100821
0.6398001,0.17367437
0.63713044,0.17500424
0.62378633,0.17044802
0.6266217,0.17910649
0.6378446,0.17567344
0.63053054,0.17612125
0.6230075,0.18535016
0.6458303,0.15867816
0.62828976,0.1763799
0.6441368,0.164461
0.617578,0.18822354
0.6312482,0.17622747
0.63519704,0.15789303
0.6272274,0.18218765
0.63973296,0.15828374
0.6619013,0.15405197
0.647109,0.17568156
0.60589075,0.17604402
0.63582605,0.18979388
0.6393198,0.16201691
0.62851125,0.17334162
0.6241614,0.19134586
0.6281093,0.16809352
0.6228134,0.16135512
0.6342226,0.18493783
0.61758846,0.1719725
0.62572104,0.16954678
0.63484955,0.16185968
0.6362508,0.15656859
0.6068472,0.17496493
0.63345766,0.17720138
0.652094,0.1681321
0.6318323,0.1678957
0.629828,0.18065338
0.6456133,0.17176834
0.6340931,0.185554
0.6283287,0.18325406
0.6039234,0.17210066
0.63566816,0.17236106
0.6321072,0.16706319
0.62912947,0.17009161
0.635338,0.17292543
0.6358384,0.17844327
0.6290788,0.18113817
0.6438493,0.16226314
0.630775,0.16134901
0.62433124,0.17474206
0.6333632,0.16489309
0.65682966,0.1461967
0.6216682,0.16455306
0.6330646,0.18942237
0.64868325,0.1637718
0.64597124,0.15562741
0.6421915,0.13746545
0.6202233,0.16976269
0.6260037,0.17577939
0.63320315,0.1570989
0.61855656,0.17478706
0.6451669,0.17753027
0.6326198,0.16875342
0.6384757,0.1718295
0.63247347,0.16682275
0.63718194,0.1564344
0.6332415,0.17731597
0.63025,0.1884231
0.6478788,0.16655572
0.643326,0.16688775
0.6334702,0.17646359
0.64519876,0.14479405
0.64532745,0.17691399
0.64381814,0.18219435
0.63037807,0.18278009
0.65058136,0.16764773
0.6249621,0.15728971
0.5988888,0.1766442
0.6377387,0.1647109
0.625712,0.17720446
0.64430195,0.16365181
0.60667396,0.17253858
0.6416065,0.16277853
0.6375079,0.15229851
0.62346107,0.16347396
0.62178606,0.17814623
0.62912685,0.1750288
0.650967,0.14122145
0.62594455,0.17343907
0.6476187,0.13917466
0.6354045,0.17942294
0.6172919,0.17787842
0.66156495,0.18666604
0.6493288,0.14520246
0.65116227,0.15790091
0.6383052,0.17181262
0.65947974,0.14987908
0.63915807,0.16757037
0.647282,0.19087692
0.6626379,0.14404546
0.61493826,0.1612513
0.6268271,0.18609071
0.611743,0.17631525
0.6242157,0.16649686
0.63036203,0.17523915
0.62944573,0.1582904
0.6358078,0.18084961
0.63578176,0.16721788
0.63315827,0.16448854
0.6464514,0.1620286
0.630946,0.1730114
0.62186635,0.17459267
0.6295736,0.1806075
0.63332546,0.17832176
0.63706195,0.17599331
0.62399995,0.15766199
0.6408566,0.17240089
0.65642005,0.14589453
0.63176405,0.18530874
0.6380702,0.17737822
0.6148162,0.17918873
0.6558146,0.15633091
0.65041107,0.16543473
0.6366302,0.16227819
0.6316232,0.18105832
0.62235224,0.173472
0.650429,0.14197381
0.65028256,0.15365574
0.61035967,0.17001125
0.6073602,0.18009572
0.6435241,0.15286453
0.6409726,0.178506
0.6530946,0.16098182
0.6267733,0.19316411
0.6077066,0.18081419
0.64885914,0.15806806
0.6284924,0.16253392
0.61829185,0.16673951
0.6277338,0.17606786
0.6342893,0.1578214
0.62120664,0.16818094
0.6308591,0.17543247
0.61003864,0.1729824
0.6533715,0.1481293
0.6215282,0.18459703
0.62309206,0.17674406
0.63010573,0.16945001
0.634854,0.15969688
0.62950194,0.17825246
0.6111252,0.18344055
0.6409588,0.1599079
0.6391494,0.16350842
0.62890995,0.16867857
0.6370469,0.15965496
0.64650226,0.15259126
0.6335591,0.17710896
0.6342924,0.18191564
0.6520217,0.16430417
0.62992233,0.16829158
0.6259318,0.17620632
0.63173044,0.17900851
0.64485687,0.16369662
0.62821573,0.18047348
0.6517719,0.16162722
0.62866247,0.17463736
0.64383173,0.1658292
0.6181467,0.18087001
0.6291033,0.18357742
0.6676106,0.14423572
0.62442434,0.17717786
0.6367386,0.17530552
0.6167891,0.17640668
0.5989759,0.1675933
0.65014774,0.15700762
0.62612253,0.1689578
0.6148449,0.17948318
0.6326731,0.1726337
0.60702854,0.17050108
0.62527883,0.18598698
0.6494891,0.17862087
0.6443063,0.16286364
0.62541735,0.16858861
0.631494,0.1714086
0.62814933,0.18169272
0.6299212,0.18460326
0.6553731,0.16542281
0.6096007,0.17447278
0.6341982,0.17219362
0.60478705,0.16962714
0.6296784,0.15472618
0.60649246,0.16582234
0.6273603,0.17037335
0.6371467,0.17465706
0.63656247,0.17818622
0.6363939,0.17220877
0.6104805,0.16989644
0.6492629,0.18005484
0.63565284,0.17829163
0.6396148,0.16808754
0.6213268,0.16650261
0.6256157,0.16302878
0.6379053,0.16834976
0.63586205,0.15962483
0.6624509,0.15452246
0.6132207,0.17520463
0.62391114,0.18649524
0.6239794,0.16539514
0.63945305,0.1861125
0.62690216,0.17641595
0.6026687,0.16799998
0.6177155,0.15964161
0.62845165,0.17343923
0.6312495,0.17553128
0.6548043,0.16468874
0.6418895,0.15202573
0.62676126,0.16843303
0.639068,0.18948185
0.6284517,0.17814474
0.614156,0.1752901
0.6400999,0.15711251
0.62153965,0.18333672
0.62654763,0.18262157
0.649867,0.15039255
0.6188235,0.16840737
0.62240285,0.18638694
0.63448536,0.17864107
0.6271165,0.18259029
0.64982367,0.17396942
0.63599133,0.16413744
0.62785476,0.19882642
0.6522425,0.15916663
0.61749655,0.17794049
0.6041567,0.17542376
0.6257178,0.16042513
0.6342965,0.16379379
0.6305675,0.18886706
0.64987236,0.15009429
0.63120484,0.18249618
0.6355791,0.17701323
0.635674,0.16773151
0.64561737,0.13759638
0.617559,0.16988009
0.6289763,0.16726956
0.6261795,0.15712513
0.61737645,0.18757458
0.62859446,0.17498857
0.61358815,0.17158775
0.65109396,0.15209202
0.64436376,0.15388583
0.63437486,0.16432677
0.643283,0.16573225
0.64598316,0.16550519
0.6295308,0.1749566
0.60828716,0.16951223
0.64062697,0.17016014
0.64119977,0.15710929
0.64279616,0.16370612
0.6458837,0.1692365
0.63119596,0.17105885
0.6126821,0.17449798
0.6126284,0.16892092
0.61520624,0.16939959
0.6255857,0.1730202
0.6085471,0.17908439
0.637922,0.1790652
0.64481807,0.15843944
0.64289284,0.15507407
0.6409469,0.15454127
0.6593892,0.14539482
0.66997695,0.13324368
0.6161565,0.17360763
0.64441454,0.15209976
0.64681864,0.15779826
0.62675893,0.1583558
0.64506686,0.16433391
0.6468433,0.15104505
0.6314634,0.1857075
0.63475776,0.15023246
0.6163599,0.18580893
0.6197714,0.17381658
0.61492443,0.17100199
0.6395949,0.14728905
0.6212227,0.17151617
0.62209374,0.17795861
0.6293878,0.18291777
0.64938086,0.1585223
0.6003262,0.17353389
0.63646877,0.17698874
0.6055586,0.16529451
0.6189121,0.18179034
0.66284746,0.14437895
0.640022,0.17857012
0.6242253,0.1822768
0.6436946,0.15448083
0.6218513,0.17443852
0.63652575,0.1709978
0.6437939,0.16200079
0.63789594,0.16155772
0.64450306,0.1680623
0.6414719,0.1508798
0.61770767,0.18708022
0.6173869,0.16813816
0.63165075,0.16944158
0.63949853,0.17359866
0.6205695,0.16892031
0.64638704,0.16109441
0.6162476,0.17184515
0.6350226,0.1555311
0.61202854,0.17523229
0.64086956,0.14666933
0.6224949,0.17626739
0.6522591,0.16286366
0.6338834,0.17280339
0.6429181,0.15416689
0.6313296,0.17249857
0.62773997,0.1782893
0.64005935,0.15689941
0.6184047,0.18534125
0.63914585,0.16987671
0.6407221,0.15910812
0.6220201,0.18474175
0.62018496,0.18073899
0.6500856,0.14476632
0.6079338,0.17281848
0.64845,0.15589726
0.6175447,0.17318729
0.63661325,0.17298672
0.6123302,0.17931612
0.6546702,0.15789744
0.6203831,0.18936755
0.6357995,0.17804198
0.6293113,0.1743654
0.645952,0.16189419
0.6209112,0.17140138
0.6320153,0.18019675
0.65012544,0.16047925
0.6380443,0.16641746
0.604038,0.17442636
0.6349597,0.17255297
0.6348096,0.16256791
0.64587456,0.15697677
0.63849944,0.16825074
0.63196695,0.17368567
0.6447148,0.16122715
0.62980956,0.17647488
0.6391949,0.18539016
0.6302736,0.17910056
0.6344515,0.1668076
0.6333682,0.16941807
0.6535199,0.13568968
0.6178322,0.1839141
0.6449471,0.17854294
0.6215085,0.16353017
0.6329823,0.1737766
0.63594127,0.16006413
0.63320297,0.17838143
0.63992274,0.1634809
0.63375866,0.16705793
0.6278793,0.17668664
0.63042593,0.17962593
0.6068969,0.16564453
0.6524037,0.14305314
0.627704,0.1580901
0.63165796,0.19355962
0.63036335,0.17586091
0.62216336,0.16637044
0.6356438,0.16964453
0.6476868,0.14471905
0.6161465,0.1798445
0.60975146,0.17562833
0.63990575,0.14954592
0.62026745,0.16796684
0.6267905,0.1896936
0.6175658,0.18167472
0.62088853,0.17711842
0.6255213,0.16832446
0.64188945,0.17890882
0.63260096,0.16410053
0.63111055,0.1750151
0.64782125,0.17074077
0.63642985,0.15869802
0.62908167,0.1568352
0.6396129,0.1664603
0.6397393,0.17786188
0.61164093,0.17492177
0.6342917,0.17516525
0.6472065,0.15348609
0.6481593,0.15336066
0.6122867,0.18114275
0.61240554,0.18639997
0.6419167,0.16837962
0.6222153,0.17079514
0.62610614,0.17077237
0.63844854,0.16659877
0.63041705,0.17206952
0.61744845,0.17083043
0.6304162,0.17816517
0.6565122,0.16596676
0.6270747,0.16973202
0.63853407,0.16988413
0.6237896,0.16845718
0.6421441,0.14715432
0.6213077,0.16691783
0.62328124,0.17205496
0.6401589,0.16010562
0.65493846,0.15197372
0.6432989,0.16362219
0.6297973,0.16783394
0.6476677,0.17577446
0.63205755,0.18128166
0.62655294,0.19957551
0.62307847,0.17595197
0.654485,0.16448168
0.63570833,0.17808646
0.6057495,0.16821872
0.6356689,0.17649801
0.6371664,0.15006487
0.6334807,0.16411611
0.6160544,0.18456778
0.6513589,0.16075651
0.63841224,0.15907732
0.62590396,0.17695582
0.63146853,0.1742661
0.62092894,0.16805817
0.6391866,0.17336302
0.6517104,0.15140568
0.6367021,0.15793686
0.6310389,0.17129791
0.63149214,0.18368688
0.6209067,0.1705157
0.642938,0.15568253
0.6396384,0.15829347
0.62085,0.15461166
0.6299728,0.14875326
0.61752903,0.17522283
0.6406163,0.16205575
0.63659495,0.16070233
0.63152117,0.15980081
0.65223145,0.15421435
0.63321036,0.17777415
0.6260508,0.17943352
0.6432661,0.15977114
0.62902206,0.17462504
0.6316592,0.17059836
0.628617,0.18747705
0.6261415,0.16866098
0.6293453,0.17147525
0.6567286,0.14190327
0.6574204,0.15727086
0.61569357,0.18265906
0.6188192,0.17943136
0.6105467,0.17584386
0.6059707,0.16768236
0.64217,0.16304037
0.61710155,0.17697921
0.6388567,0.13907336
0.6283554,0.16904578
0.63047457,0.19065146
0.6270668,0.17860633
0.6363233,0.16564296
0.61337256,0.1818144
0.64698035,0.16141488
0.62200236,0.1775485
0.6154531,0.17957705
0.66085964,0.15561378
0.6528001,0.14768986
0.6060492,0.17657621
0.6315079,0.15421344
0.6522907,0.15982549
0.6363228,0.18682535
0.6341921,0.18430759
0.6451656,0.17397231
0.6342164,0.1881179
0.64103997,0.1640204
0.65487874,0.17145433
0.6205895,0.16755795
0.6369261,0.1423648
0.6011016,0.17176215
0.6274182,0.1727166
0.63298494,0.1850786
0.6381359,0.15009895
0.650421,0.15251401
0.6288511,0.17037152
0.63672066,0.16025828
0.63565195,0.15413266
0.6543426,0.14040926
0.6494402,0.1557671
0.6239776,0.16622584
0.63467485,0.1788087
0.6180486,0.16098472
0.6188035,0.16851623
0.6196367,0.17996727
0.6238108,0.18391782
0.6302914,0.18823783
0.6471408,0.14854649
0.61794746,0.17156944
0.64663726,0.15467335
0.6296175,0.17273726
0.63472545,0.15988989
0.65822154,0.1401778
0.6362071,0.17697576
0.62631595,0.17390971
0.62764883,0.18757667
0.6279738,0.18191463
0.6043248,0.17695676
0.635054,0.15997219
0.6219174,0.18409584
0.6073261,0.17378242
0.6340963,0.17658304
0.6353262,0.17777687
0.6217827,0.18084097
0.63839644,0.173031
0.64350325,0.17419517
0.6478927,0.1546242
0.6465829,0.14777775
0.61504483,0.16988012
0.63111687,0.17312254
0.64960617,0.15583056
0.64210236,0.16786385
0.6226274,0.18198761
0.64736354,0.15599515
0.6273433,0.15777303
0.64427817,0.16062383
0.63345546,0.18215862
0.6390561,0.1468561
0.6431572,0.13456246
0.63189757,0.17966849
0.6239809,0.17361145
0.63422346,0.17933287
0.6571455,0.1425737
0.6197324,0.19067332
0.6299574,0.18973847
0.62735385,0.16331518
0.61266863,0.17946622
0.61963433,0.18117855
0.6362958,0.17779027
0.6217021,0.18380375
0.6107967,0.17640983
0.6408503,0.15948924
0.6414382,0.14790475
0.6309019,0.14829618
0.6364162,0.15446743
0.6372067,0.1600107
0.6162635,0.17097567
0.65077144,0.16526332
0.6448725,0.16858858
0.6401035,0.1801775
0.6303762,0.16943723
0.6112721,0.17593735
0.63076055,0.17817025
0.63498104,0.16296121
0.6265983,0.16726148
0.61806315,0.1665866
0.6557225,0.14042437
0.6349465,0.14780106
0.62788165,0.1738388
0.62591314,0.18239702
0.6213032,0.18912905
0.63087463,0.14449008
0.6372376,0.17986836
0.6390518,0.1531697
0.6300321,0.1896906
0.63011646,0.18925229
0.6579312,0.16628404
0.6339905,0.17712845
0.6420506,0.14831905
0.6329535,0.19194911
0.6145501,0.17679025
0.6356791,0.1747015
0.640151,0.17309275
0.6300671,0.17061326
0.6372106,0.17287166
0.623151,0.17395005
0.62819165,0.1674501
0.6403479,0.1755284
0.6440577,0.18098801
0.64152217,0.14947753
0.59884,0.18217437
0.62627906,0.16671708
0.6402076,0.18775512
0.6263324,0.16477339
0.6396734,0.1656782
0.63976187,0.18232068
0.64163065,0.16011694
0.6183686,0.18797262
0.60659575,0.17708649
0.6421535,0.18336514
0.6120414,0.17681594
0.63558155,0.1702586
0.6128298,0.16997728
0.648485,0.17052576
0.6322578,0.16148698
0.60951835,0.17640439
0.61369205,0.1759248
0.65715,0.15438256
0.6534398,0.15215793
0.63576496,0.16297896
0.63957506,0.16691291
0.6414023,0.182572
0.60839635,0.16542736
0.65407807,0.14916888
0.6184309,0.17162721
0.6353644,0.16143006
0.6151537,0.16737223
0.63927925,0.17385063
0.61226267,0.1729699
0.6296335,0.18244901
0.6435987,0.17563158
0.6458333,0.165517
0.632286,0.17166163
0.6399978,0.16687717
0.62572175,0.17005871
0.6362484,0.15438947
0.65494084,0.17089568
0.6168513,0.17192222
0.6327924,0.17594223
0.63658917,0.17196494
0.62994075,0.18254252
0.6645662,0.14918461
0.6313748,0.17370935
0.63984305,0.17956972
0.62573254,0.17032287
0.6253628,0.17289236
0.65392506,0.14835323
0.6326135,0.1702279
0.64194816,0.17051601
0.6371179,0.16692092
0.6115537,0.17964745
0.642383,0.16978857
0.6232752,0.18327488
0.6368755,0.17780678
0.6589998,0.15902822
0.60310364,0.17761023
0.6307662,0.18801983
0.64048696,0.18809366
0.64615816,0.1532329
0.65166306,0.14878865
0.61382043,0.16892858
0.6475835,0.16073172
0.63939756,0.17568693
0.6179582,0.17926618
0.61456674,0.16576062
0.62006503,0.17141439
0.62920773,0.1697241
0.6108068,0.17208242
0.633101,0.18833664
0.6507252,0.14848858
0.64123887,0.1646897
0.6244236,0.17483878
0.624454,0.18995036
0.6420616,0.16525652
0.6226985,0.17277724
0.6266867,0.15267013
0.62507737,0.1826921
0.6278624,0.16794057
0.6482961,0.1506103
0.6297403,0.18341629
0.64603794,0.16299286
0.64528316,0.18735988
0.6566396,0.14955108
0.6494415,0.14437515
0.6348639,0.16488773
0.636324,0.18272461
0.62770975,0.1763864
0.6185475,0.16970688
0.61473453,0.18101084
0.6226579,0.1802813
0.6270997,0.16636391
0.63345474,0.17057993
0.6404464,0.14657411
0.6273696,0.17875572
0.62866294,0.17996773
0.6560106,0.15678199
0.62365997,0.18321711
0.63430864,0.15700983
0.6272139,0.15586391
0.633747,0.15575223
0.61091334,0.1632141
0.6264828,0.18643449
0.6409265,0.15719797
0.6570665,0.16233478
0.6292795,0.17922227
0.63440084,0.1767456
0.62887466,0.16612963
0.6232232,0.17672314
0.6345429,0.17480646
0.6336036,0.16972257
0.6332285,0.16815472
0.6367481,0.16035204
0.614594,0.17950256
0.66036403,0.13252077
0.6245145,0.18241958
0.66425973,0.14627273
0.6368987,0.16266952
0.6319518,0.15590182
0.65476066,0.13834769
0.6283475,0.15274973
0.6309367,0.18334734
0.6298194,0.18158348
0.64336014,0.171101
0.63521343,0.17002271
0.6390257,0.17813206
0.6544773,0.17086299
0.6093286,0.16889073
0.6461286,0.1535841
0.65823704,0.16114658
0.6442608,0.17312157
0.62318563,0.19090636
0.6434739,0.14775881
0.62527007,0.18050973
0.6421531,0.1610173
0.64589787,0.17046684
0.6275876,0.15918194
0.63877505,0.16458283
0.63749254,0.1567348
0.59439915,0.16895872
0.62313396,0.18052402
0.631476,0.14868568
0.65458345,0.17631432
0.6127409,0.17090167
0.63340265,0.17186187
0.6250364,0.18072014
0.6344028,0.17547792
0.61698574,0.18430175
0.6373065,0.18922777
0.642506,0.14904654
0.5977681,0.17473322
0.6304716,0.16307472
