parameter_1,parameter_2
-2.5913787,-7.975289
-1.7330714,-9.887034
-3.0973115,-8.733636
-3.15752,-8.136329
-2.9392164,-8.754155
0.13608074,-8.698877
-3.0949788,-6.3605747
-2.9020085,-8.632246
-2.8706622,-8.43214
-3.0201664,-8.666777
-3.0036037,-8.82147
-3.0121896,-8.623194
-4.4944344,-8.207049
-2.2067046,-9.487262
-2.9557624,-8.63015
-4.362157,-9.957531
-2.5422983,-5.468009
-1.7598509,-8.714095
-2.026228,-9.634001
-5.4882145,-7.4745045
-3.2800648,-9.6056
-3.0260487,-8.75697
-2.863395,-8.818541
-2.9759402,-9.481498
-1.9904245,-8.597501
-2.957301,-8.718998
-3.0241365,-8.775165
-2.8596103,-8.601968
-2.994987,-8.779109
-3.038162,-8.661747
-2.886935,-8.772309
0.14538527,-9.256095
-3.0002286,-8.751075
-2.871263,-8.691241
-2.879958,-8.980072
-2.7443688,-8.588255
-3.596324,-8.7027445
-3.3060446,-9.487954
-2.9388573,-8.782714
-3.0946047,-8.685207
-3.7975814,-8.074023
-3.420668,-8.333546
-3.0502408,-8.559837
-2.0049663,-7.9468155
-2.873436,-8.8643875
-3.0237243,-8.775366
-2.8622847,-7.4040775
-1.9997725,-9.008405
-3.0806022,-8.717306
-2.9440918,-8.60092
-2.67464,-9.230852
-3.0591805,-8.514848
-3.4764078,-8.686979
-2.8926528,-8.797744
-3.7665493,-9.671623
-2.8412564,-8.798701
-2.9571939,-8.7091675
-2.9368079,-8.519624
-2.6977894,-8.796921
-2.8987868,-8.760605
-2.7736573,-8.638281
-2.7536187,-9.526928
-3.0778537,-8.58907
-3.5982122,-8.692371
-2.626194,-9.487716
-2.8915539,-8.789159
-4.5869393,-9.256086
-2.8645349,-8.561896
-1.4290676,-8.580903
-0.82144666,-7.665629
-2.553285,-7.756886
-3.588586,-7.6256695
-1.9993823,-8.742956
-4.9949293,-9.383075
-1.9847368,-8.388427
-2.8504555,-8.639267
-2.3429027,-7.442228
-2.978015,-8.616335
-2.9762304,-8.710225
-1.7377751,-8.745404
-2.8086164,-7.7813835
-4.469646,-8.026853
-3.0021162,-8.707146
-3.3600993,-7.842688
-1.6840458,-9.326915
-1.4638344,-8.148006
-3.956943,-8.961283
-2.49831,-8.732705
-2.914551,-8.611964
-2.7599244,-8.471748
-2.7391715,-8.696522
-1.8634119,-8.113994
-1.6533201,-9.871051
-3.2497272,-8.826785
-2.9185202,-8.593052
-2.8092775,-8.689365
-2.9648995,-8.5920925
-4.183976,-8.189422
-3.0385609,-8.511669
-2.926027,-8.559807
-2.2868912,-9.38766
-2.982916,-8.691847
-2.8386698,-9.125191
-2.890684,-8.747428
-2.8830001,-8.622009
-2.816869,-8.58846
-2.815381,-8.657263
-2.9250414,-8.582121
-3.4977186,-9.093211
-3.9892304,-7.1632566
-2.9168012,-8.513755
-3.720396,-9.389247
-2.4982667,-8.098931
-3.459692,-7.6205215
-2.9896293,-8.73161
-3.0587966,-8.992054
-3.08282,-8.664736
-4.8232694,-8.057475
-2.9196231,-8.548958
-2.8096101,-8.687339
-2.8597298,-8.672576
-1.82567,-7.626065
-2.9482021,-8.829662
-2.8843808,-8.682373
-2.8930132,-8.529688
-4.665656,-9.906037
-2.95583,-8.794901
-2.9176044,-8.767854
-2.6340332,-9.255701
-2.7434194,-8.78467
-3.9010518,-9.887068
-3.0167506,-8.602214
-2.921184,-8.5727215
-3.5812263,-8.539595
-2.903907,-8.720341
-2.8540008,-8.775649
-2.2702107,-9.94029
-3.1981144,-8.712874
-2.716007,-8.726867
-2.8937604,-7.633972
-1.741966,-9.56561
-1.8595506,-7.983219
-3.0838544,-9.036112
-2.8935883,-8.688028
-2.7981706,-9.426789
-2.4796717,-8.958093
-1.984946,-7.65629
-2.6452732,-8.778248
-2.9514346,-8.581481
-2.0470257,-6.959282
-3.721091,-7.667598
-2.7314572,-7.9457083
-3.0162382,-8.56263
-2.3574555,-9.910883
-4.999627,-9.6023445
-4.1650686,-8.129126
-2.8553166,-8.865194
-3.822413,-6.284193
-2.906095,-8.579055
-3.901656,-8.828964
-2.9871218,-8.795364
-2.9909043,-8.710311
-2.841435,-7.484421
-2.824312,-8.722284
-3.0792027,-8.517076
-3.0148206,-8.619328
-2.942069,-8.669325
-3.2710357,-9.059001
-3.4318657,-9.357268
-2.8703485,-8.695247
-3.905243,-7.2913294
-2.8457947,-8.682284
-2.876893,-8.564685
-2.9150238,-8.693739
-2.9480803,-8.651528
-3.7710733,-7.615295
-3.9261875,-9.341162
-3.089696,-8.727324
-2.7496145,-8.857407
-2.7830145,-8.572704
-3.0626717,-8.444817
-2.9584994,-8.832282
-4.0539665,-6.63057
-2.8577604,-8.702311
-3.3509414,-8.652798
-2.9314399,-8.491498
-2.301813,-8.804137
-0.91944814,-9.562812
-2.8866138,-8.622409
-3.024018,-8.698087
-2.8679671,-8.813213
-2.6477106,-6.504797
-3.0726151,-8.650622
-2.9423878,-8.769884
-2.972657,-8.712538
-2.9184363,-8.640635
-2.8431377,-8.809081
-3.0265813,-8.8387165
-4.154357,-8.206919
-2.9640868,-8.706513
-2.5116665,-7.161356
-2.6674156,-8.63462
-3.070041,-8.648965
-3.008574,-8.853085
-3.724618,-8.169665
-2.533952,-9.155428
-1.7449507,-6.950882
-2.851928,-8.779159
-2.9468086,-9.604323
-2.65772,-9.634625
-2.9772763,-8.700849
-3.0003636,-8.73787
-3.699055,-8.185747
-2.885988,-8.741975
-3.7406423,-8.407909
-2.862996,-9.7657995
-3.4581273,-7.4939666
-3.6219234,-9.047281
-3.9416077,-9.599257
-2.8134806,-8.677361
-4.504674,-6.820341
-3.7240734,-6.893273
-2.5299883,-9.282126
-2.843316,-8.766487
-1.3671813,-9.879501
-2.9641209,-8.48531
-2.864795,-8.612924
-3.0108209,-8.650242
-2.9669757,-8.731935
-2.7663364,-8.802614
-3.9077654,-9.132179
-1.3284785,-7.900505
-2.8312016,-8.650194
-1.8974262,-7.402528
-1.4934683,-8.871163
-2.9738948,-8.748362
-2.9736195,-8.614738
-2.9254954,-9.197598
-1.4951308,-8.631504
-2.7891963,-8.870037
-2.9031112,-8.731279
-2.892589,-8.639227
-2.9187899,-8.5838585
-3.0230262,-8.744328
-2.8008168,-8.736052
-3.0013945,-8.7076845
-0.28340912,-8.998154
-3.5053716,-6.9494333
-2.5562387,-9.5504055
-3.0399733,-8.740679
-3.030694,-8.529841
-2.950415,-8.7427635
-3.088863,-8.6340275
-2.9926305,-8.528076
-2.9749532,-8.826294
-2.8885772,-8.733542
-2.8887494,-8.717331
-2.8598766,-8.707763
-2.2406216,-8.643441
-2.1553473,-8.143715
-2.947015,-8.712859
-2.9627194,-8.558744
-4.0909657,-9.353802
-0.8634639,-8.574251
-2.9898837,-8.68049
-2.825138,-8.835742
-2.8539975,-8.60291
-2.3005888,-7.360797
-2.8703983,-8.608334
-1.4625762,-7.2769732
-3.0862103,-8.261669
-2.9524317,-8.453587
-2.6110387,-7.081021
-2.9727879,-8.566413
-2.7946498,-8.218431
-2.8362432,-8.73534
-1.9573802,-8.129476
-3.0284321,-8.55483
-2.8265681,-8.052522
-2.8739648,-8.681083
-3.2520595,-8.825406
-2.825378,-8.852369
-2.784834,-7.726007
-2.9311838,-8.780293
-2.9938438,-8.770084
-2.876345,-9.983015
-2.9071286,-7.9756217
-2.8654902,-8.691318
-3.8064015,-7.9663625
-2.9734805,-8.65403
-3.0194724,-8.66415
-4.6804523,-8.893265
-2.702782,-6.746463
-3.8188622,-8.161767
-2.9735742,-8.562064
-2.814689,-8.665485
-2.9708557,-8.55243
-2.842156,-8.7509575
-3.0841112,-8.951129
-2.9123347,-8.8695545
-2.8455694,-8.677694
-2.9236994,-8.653691
-4.088732,-8.257019
-2.80846,-8.574746
-1.5312184,-7.8772497
-3.0269291,-8.6024065
-2.9522972,-8.725064
-3.424204,-9.185345
-3.2288795,-8.525984
-2.3342707,-7.8068194
-2.8822064,-8.6079
-2.899621,-8.778921
-3.013712,-8.60808
-2.9510763,-8.801056
-2.831098,-8.6798935
-3.0336208,-8.715897
-4.1351886,-7.8265815
-3.1882272,-9.616099
-2.8923922,-9.551318
-3.044598,-8.546218
-1.6700357,-9.815867
-2.6753824,-8.737051
-3.0186343,-7.5415254
-3.66399,-9.150361
-3.072656,-8.734721
-2.771683,-9.578016
-2.8391352,-8.706124
-3.2122226,-9.029352
-2.9940453,-8.651119
-3.012795,-8.742212
-2.8407092,-8.69375
-2.980879,-8.429742
-2.907081,-8.827085
-3.151183,-8.435633
-2.939021,-8.700557
-3.3821592,-7.588334
-2.831847,-8.870539
-2.967705,-8.7620125
-3.040879,-8.864503
-3.033283,-8.660496
-3.3146782,-7.992769
-5.4342303,-9.92734
-2.921613,-8.729817
-2.849865,-8.772501
-2.9980662,-8.473483
-3.19474,-8.700789
-3.2208793,-8.705268
-2.9025931,-8.766878
-3.0033505,-8.625072
-3.595283,-7.6277475
-2.9853415,-8.787928
-4.2543783,-9.343574
-3.0119975,-8.569907
-2.8317542,-8.719899
-2.8713393,-8.680204
-2.7467015,-8.580059
-3.1109624,-7.3265734
-2.8864405,-8.599703
-1.4939382,-9.483227
-2.8877828,-8.63482
-3.626505,-9.691084
-3.3607857,-7.937342
-2.471648,-9.183101
-2.8500357,-8.67182
-2.298764,-9.626442
-0.7722876,-8.75415
-3.0025487,-8.55637
-2.8540728,-8.599508
-2.7828312,-8.721609
-1.7830837,-9.524225
-3.7374957,-7.974574
-2.890113,-8.631901
-2.8054948,-8.639532
-4.1362123,-8.089569
-2.8412733,-8.708902
-2.8782513,-8.738931
-2.9686713,-8.570362
-2.9863136,-8.676176
-1.9480027,-9.4375725
-2.9519594,-8.681411
-3.0151863,-8.611873
-2.7470546,-8.588747
-2.1744504,-8.774971
-2.5730827,-9.158592
-3.7378004,-8.605346
-2.887419,-8.604226
-2.3075995,-6.394562
-2.888541,-8.746763
-2.9898076,-8.767786
-3.0245507,-8.8906975
-0.086752415,-9.796561
-3.3000596,-8.704705
-1.8648273,-7.359731
-2.768307,-8.678014
-2.9445767,-8.775063
-3.1262052,-8.750627
-2.9626508,-8.613935
-2.7324307,-8.822569
-2.9937184,-8.700713
-1.7496462,-8.266337
-3.7382815,-9.455506
-2.6261609,-9.704935
-3.111284,-8.65141
-3.5017052,-8.040334
-2.9270945,-8.375643
-2.939418,-8.5150175
-3.0152853,-8.197101
-4.232354,-8.708423
-2.8402817,-8.740922
-2.9548094,-8.463609
-3.0676343,-6.553096
-3.039213,-8.564431
-3.061439,-8.748418
-3.1541808,-8.651307
-2.3793771,-9.356413
-2.9734116,-8.690842
-2.859304,-8.685062
-2.8363695,-9.197266
-2.9677527,-8.71232
-3.1160216,-8.606792
-1.7107486,-7.200572
-2.8104336,-8.643795
-1.9186956,-8.799981
-4.467313,-7.9078307
-2.5482152,-9.060862
-2.897688,-8.62382
-3.7985597,-7.8748317
-3.8608549,-8.6232
-2.9048574,-7.039487
-3.7118974,-7.2212443
-3.5028958,-7.928874
-3.0370114,-8.784062
-1.7231845,-8.277166
-3.3176918,-7.935291
-3.0652654,-8.690891
-2.957421,-8.631316
-2.8778393,-8.730859
-2.9056184,-8.860175
-4.704418,-9.78104
-2.373116,-7.3591957
-3.3741176,-8.492024
-2.8990211,-9.598781
-3.102699,-8.566285
-2.1040258,-9.399603
-2.9291968,-8.811569
-2.989799,-8.6410475
-2.8431177,-8.632199
-2.8898458,-8.847241
-0.59117866,-9.012262
-2.472387,-8.9375925
-2.917535,-8.9550085
-3.8642485,-9.312483
-3.4530625,-7.0518727
-2.8498182,-8.680662
-3.0344684,-8.619585
-3.277243,-6.2978334
-2.858852,-8.965711
-3.0256786,-8.809158
-3.0320265,-8.54682
-3.879974,-6.726861
-2.8864713,-8.7835455
-2.9571867,-8.542461
-2.4337718,-9.217745
-3.1338475,-8.7051935
-2.4989762,-8.335968
-2.641044,-8.755597
-2.957665,-8.610597
-3.2323241,-9.437679
-2.2613215,-8.972975
-3.0972147,-8.71331
-3.0787766,-8.661551
-4.006168,-8.117965
-2.7777705,-8.703878
-2.9464974,-8.792242
-2.6295912,-7.656599
-2.762063,-8.762337
-2.9386733,-8.639297
-2.9049554,-8.698685
-3.1160622,-9.655326
-1.7986912,-8.844828
-3.2376938,-8.596849
-3.0588095,-8.7385845
-3.0342896,-8.706092
-2.1485252,-9.514621
-1.4225675,-9.157413
-2.9167366,-8.700016
-3.074,-8.092288
-2.996032,-8.576204
-2.9527986,-8.901472
-2.9680216,-6.873398
-2.1590285,-9.626328
-3.0454786,-8.507655
-2.947905,-8.686711
-2.987348,-8.704425
-2.8587334,-8.704689
-3.0138175,-8.751947
-2.4971812,-7.92854
-3.080699,-8.97876
-2.7703793,-9.058618
-2.8511674,-9.390165
-2.83209,-4.766349
-2.949096,-8.729224
-2.920631,-8.818088
-2.5245042,-8.820175
-4.0987644,-9.597512
-2.8337483,-8.4828615
-3.6926644,-8.736327
-3.6952014,-8.297784
-2.729824,-8.734348
-2.5319746,-5.8870106
-3.033761,-8.762695
-2.803454,-8.661976
-2.9367912,-8.78017
-3.0770974,-8.613253
-2.9067616,-9.406005
-3.150903,-9.276032
-2.947997,-8.685034
-2.8118455,-8.778129
-2.9020326,-9.005689
-3.4900672,-7.3788843
-3.0013828,-6.8218303
-2.928195,-8.644581
-2.999216,-8.655658
-2.9276247,-8.831911
-2.9162838,-9.745743
-2.9165435,-8.800584
-2.8850052,-8.781725
-2.962706,-8.565972
-2.7885494,-8.486494
-2.923402,-8.679459
-2.8335752,-8.03284
-2.9146714,-9.305252
-4.562117,-8.177698
-3.7346485,-7.293428
-2.7213407,-8.585481
-2.7813582,-8.71429
-4.270703,-8.863735
-2.998072,-8.584342
-3.0785873,-8.514022
-1.97064,-9.620968
-2.9878778,-8.712645
-3.5348613,-6.301033
-3.972886,-8.756552
-3.0911586,-8.8686495
-2.8394613,-8.774624
-2.9383738,-8.660257
-3.7698767,-7.761657
-2.3707168,-9.461492
-2.8619013,-9.113509
-2.8926003,-8.865441
-2.8510551,-7.332047
-2.678347,-8.568966
-1.6933364,-9.859108
-3.3733149,-8.387699
-2.964848,-8.774035
-2.6709552,-7.511255
-2.8236623,-8.443819
-3.2600887,-8.892634
-3.0962486,-8.600112
-3.857714,-9.249665
-2.1703515,-8.97663
-3.0548148,-8.702718
-1.1615232,-9.434644
-2.890402,-8.787743
-3.0490744,-8.538391
-2.9164686,-8.613559
-2.73323,-9.12496
-3.1259332,-8.633847
-3.579323,-7.390594
-2.8156114,-8.683388
-5.162949,-9.2286625
-3.0371034,-8.777021
-2.9568925,-8.637959
-3.2902522,-8.655552
-2.907949,-8.556682
-3.0082123,-8.875791
-3.0026739,-8.648558
-2.9613156,-8.803341
-2.816823,-8.69199
-1.3049476,-7.254222
-3.0233862,-8.584466
-2.9594085,-8.516779
-2.9993777,-8.899305
-1.6965476,-9.12093
-3.1630244,-8.249054
-2.8710215,-8.812724
-2.234029,-8.981683
-2.9652705,-8.584384
-0.6914501,-8.802658
-2.6835666,-9.05529
-3.2628193,-6.7073927
-2.915405,-8.543773
-1.0962218,-7.4113865
-2.9388008,-8.587697
-2.497935,-9.175687
-2.95266,-9.85779
-3.0005162,-8.82807
-2.6685328,-9.819959
-2.971223,-8.862913
-2.7015285,-8.759363
-3.0255885,-8.682512
-2.9062562,-8.562411
-2.887606,-8.705382
-3.0107746,-8.717769
-3.06239,-8.713012
-3.4296188,-7.6139917
-2.891612,-8.588243
-1.3569853,-8.300099
-1.6285586,-9.796394
-3.1349685,-7.078372
-2.9723883,-8.751144
-2.9323554,-8.49003
-5.268735,-7.9537854
-3.0543728,-8.950147
-2.2904851,-9.193393
-3.5611916,-9.43177
-0.97210026,-8.65423
-2.7691917,-8.765737
-2.3125932,-7.7592716
-3.0268238,-8.253393
-3.0693512,-8.777606
-2.8556058,-8.5995035
-3.914086,-9.938741
-2.9897044,-8.736151
-4.3093224,-8.290253
-2.285983,-8.422238
-2.9476347,-8.897646
-2.8423338,-8.803456
-3.6243339,-6.645196
-2.932033,-8.496824
-2.8057904,-8.62036
-3.009365,-7.8059664
-3.086592,-8.831776
-3.1288326,-8.838117
-2.9909844,-8.63307
-2.9964137,-8.881215
-1.5825773,-8.4777775
-3.0751007,-8.706356
-2.924669,-8.657421
-5.8089285,-7.077552
-3.0411634,-7.6456156
-2.8467855,-8.69858
-3.0107327,-8.654621
-2.7290611,-9.485651
-2.8873959,-8.639855
-0.5334308,-9.157306
-2.8001573,-8.795732
-2.7871337,-8.813545
-2.7930593,-8.893266
-4.230439,-8.719185
-3.4594474,-8.698146
-3.4400206,-8.590947
-4.9496303,-8.314809
-3.0795026,-8.756447
-3.0670605,-8.648579
-2.8231251,-8.559629
-3.0982215,-8.490596
-3.549623,-8.646805
-3.0861535,-9.029869
-4.070755,-8.390288
-2.9365368,-8.735433
-2.8375769,-8.645268
-2.793754,-8.688115
-3.187658,-9.745309
-2.8726883,-8.762009
-3.3224003,-8.980439
-2.9502652,-8.839164
-4.943224,-8.120313
-1.7237968,-7.9008484
-4.7461023,-9.120044
-2.8652236,-8.636787
-3.2655027,-8.628098
-2.8969097,-8.794237
-2.9222262,-8.5327015
-3.0914657,-8.3490095
-3.1930282,-9.1893635
-2.919907,-8.695392
-4.3805327,-9.176234
-3.2151473,-9.793188
-2.6900783,-8.645333
-2.9606767,-8.787401
-0.27936077,-8.245522
-2.6818833,-8.606537
-3.0086994,-8.283601
-4.8604407,-7.47012
-2.8479347,-8.651535
-2.8351574,-8.694589
-2.9798462,-8.583544
-3.1217575,-8.651544
-2.9761763,-8.653252
-1.9244275,-9.070457
-2.9142292,-8.762611
-0.76051736,-7.973782
-2.94288,-7.538781
-2.6758423,-9.09407
-2.9096994,-8.492235
-2.930987,-8.862921
-2.329011,-8.969072
-2.2120004,-9.62831
-2.8806674,-9.148013
-2.8355205,-8.731065
-2.8441257,-8.874056
-4.8351564,-8.697733
-2.043995,-9.513514
-2.9003124,-8.597802
-2.923571,-8.862989
-4.934962,-8.168117
-3.537403,-7.09227
-3.2761788,-8.95855
-3.0491436,-8.78077
-3.0804906,-8.629913
-2.9687207,-8.799717
-3.6916056,-8.611082
-4.596244,-7.8461237
-3.705844,-8.15597
-3.550971,-9.793714
-2.9145703,-8.727199
-3.0544157,-8.623278
-2.9642222,-8.598083
-2.9646478,-8.745276
-3.1651437,-8.545938
-2.6819637,-7.9959316
-2.7899547,-9.656713
-2.9268136,-7.7058563
-2.7049928,-8.673235
-3.0225978,-8.721728
-3.1136224,-8.810399
-2.0792243,-8.586873
-2.932195,-8.667584
-2.9259274,-8.664673
-2.8441944,-8.516051
-3.0234504,-8.680791
-1.141453,-8.578678
-1.5323225,-7.2305093
-2.9712152,-8.775371
-2.0058084,-9.495847
-3.0022364,-8.740931
-2.947305,-8.780785
-2.0075507,-9.236148
-2.8528123,-8.574391
-2.9870327,-9.128961
-3.4264894,-7.6627865
-2.9785397,-8.73509
-2.8096235,-8.852915
-3.1397412,-9.048779
-1.7037802,-8.5532055
-1.7407801,-5.916026
-3.1064117,-9.416494
-2.7096848,-8.666665
-1.2329009,-7.010957
-2.9490058,-8.649336
-3.0185258,-8.810707
-3.6781933,-8.020985
-3.1218004,-8.617573
-2.9449093,-8.787657
-3.9636536,-9.395955
-3.15187,-8.8749895
-2.9411607,-8.622485
-3.1696458,-8.665717
-3.1767988,-8.544537
-2.967727,-9.188928
-2.8979774,-8.765745
-2.9020138,-8.657873
-2.8682034,-8.8127
-3.360946,-9.496994
-3.0504458,-8.785162
-2.7478693,-8.663882
-2.8521743,-8.662541
-1.8247377,-8.657897
-1.4323374,-6.5294743
-2.3845954,-9.915
-1.0570645,-8.694667
-3.5357614,-9.342332
-4.6161556,-8.740681
-4.046237,-7.6548495
-3.0541224,-8.586563
-3.0985568,-8.977269
-2.9260159,-8.70942
-2.9531333,-9.417044
-1.5388551,-9.76862
-2.704481,-8.835388
-2.9456322,-8.614822
-4.391951,-7.1551027
-3.5832353,-8.659012
-2.9347737,-8.585931
-2.904773,-8.565912
-2.9839582,-8.50224
-2.905032,-8.599403
-2.9320374,-8.78158
-2.9180498,-8.52807
-2.8679578,-8.703489
-2.9087605,-8.79327
-2.4614887,-6.922944
-2.81981,-8.5888605
-2.915296,-8.664997
-4.111289,-9.038823
-2.9968588,-8.660268
-4.1058145,-7.983029
-3.0776885,-8.74107
-3.188109,-8.07318
-2.9844913,-9.226895
-2.7986438,-8.505482
-3.023915,-8.648796
-2.9039416,-8.533283
-2.932079,-8.627904
-2.8869522,-8.869885
-3.0610585,-8.725714
-2.7753673,-8.765028
-3.886654,-9.18329
-3.1544547,-9.132791
-3.1976075,-9.306457
-2.3383949,-9.777512
-2.8494864,-8.732688
-2.8882847,-8.834699
-2.868087,-8.591047
-2.9198797,-8.875266
-2.8174248,-8.558303
-2.8157017,-8.876467
-2.1263192,-9.128784
-2.301043,-8.9123955
-2.988527,-8.659496
-3.6012254,-7.939749
-2.9769847,-8.689172
-1.5124525,-7.8514066
-0.7990203,-6.905917
-2.9546902,-8.660999
-1.4036639,-8.957978
-3.2851503,-8.824061
-3.2091522,-8.621379
-2.8902287,-7.2880344
-2.8389132,-7.9784665
-2.8856943,-8.787285
-1.3470582,-8.396803
-2.723208,-8.029815
-2.9755435,-8.820808
-3.1029887,-9.770223
-2.8430536,-8.840003
-1.6321228,-8.946413
-2.9980497,-8.832484
-3.0783064,-8.664832
-2.3501167,-9.70439
-2.942678,-8.701084
-2.8635411,-8.646559
-2.826342,-8.8316345
-4.2588353,-8.969146
-2.8903673,-8.425037
-3.0812397,-8.517433
-3.5898843,-9.653375
-1.945852,-8.893742
-4.772938,-9.170168
-2.7268379,-8.494386
-3.288783,-7.950897
-2.990833,-8.650553
-2.952697,-8.60031
-4.2783713,-8.915904
-3.0030928,-8.550649
-3.0819392,-8.578276
-2.9226615,-8.6610155
-2.9254556,-9.278397
-2.6470098,-7.2776737
-2.8740008,-8.656228
-3.8818707,-8.939984
-1.6638299,-9.679131
