parameter_1,parameter_2,parameter_3,parameter_4,parameter_5
0.76063734,2.0555472,-2.5723076,1.9998102,-1.4413202
-0.21088928,-2.7717776,-2.6908622,2.9523356,-1.0291574
1.3762691,2.9791672,-2.7218726,-1.8772908,-1.9541306
1.4968476,2.878655,2.4558911,-1.8469145,-1.4793091
-0.8300794,1.8820816,2.834583,-2.1371787,-1.30619
0.27730638,2.9681609,-2.5511174,1.6428257,-1.3905131
1.8540672,2.2307172,2.7552378,-1.9641529,-0.6604323
2.0746965,2.0752463,2.7672698,2.0765805,-1.5380623
1.5534129,1.8781694,-2.829791,-2.0720863,-1.0022423
1.3005173,2.4805126,2.987105,-2.3127453,-1.1648833
-0.3109277,2.8781247,2.9689312,-1.8953098,-1.0947226
-1.363816,1.0626678,-2.6750875,2.8249192,-1.0375192
-0.50755906,0.36751387,-2.8347569,2.7175252,-1.4588627
-1.06693,2.0575523,-2.1639354,-2.1251817,-1.1356658
-1.8079966,2.9946082,2.6353922,2.1737854,-1.2107675
-1.31177,-1.8446773,-2.649731,2.625607,-0.97697484
-2.6297617,0.061316364,2.4087238,2.298904,-1.0037352
-0.55195206,1.7819217,-2.497489,-2.2031722,-0.9182501
0.83107066,2.3635209,-2.633349,2.02824,-1.8753421
-2.456944,2.9275446,2.1373527,1.5482209,-0.29519445
-1.8500855,1.3529286,1.9974998,2.5091274,-0.3506406
0.8890866,2.7564256,2.7824435,1.9787613,-1.6608793
-2.7138515,2.04976,2.9174945,-2.4957042,-1.7479235
-1.173738,1.587759,2.2947085,2.1983223,-0.79348534
2.599997,1.5834155,-2.8583672,-2.38196,-1.748225
0.7119958,1.3904332,2.7910593,2.780003,-1.2287278
-0.8316243,1.0200964,-2.1023057,2.6467714,-0.67163
0.34450394,1.5517919,2.454233,-2.346911,-1.6630232
-1.9607953,2.1982617,-2.775591,-2.6685057,-1.4175282
-1.9116683,0.2737771,2.1757286,-2.5896647,-0.43250835
-2.0537226,0.056899182,2.607475,2.3790805,-1.0476967
0.91833836,1.8032871,2.9548042,-1.9621599,-0.510133
0.44523126,-0.2765571,-2.373135,2.6274517,-0.7239226
-1.3982656,1.9566959,2.885709,2.189496,-1.1048371
-0.5368239,2.8291306,2.3566422,1.9469883,-1.0801992
-2.2548325,2.5402026,2.8689392,2.349714,-1.76674
-1.4284586,2.9605732,-2.5556893,2.2850065,-1.4435581
0.5582565,1.0733961,2.6326666,-2.127945,-1.1493253
1.6115446,2.8049257,-2.4770262,2.2353752,-1.2235597
-0.19954242,2.0101204,2.938317,2.4743857,-1.1987478
-0.7937098,2.9815497,2.681482,2.1982877,-1.6117108
1.2802898,2.653179,2.9095843,2.3951228,-1.101556
-1.1078161,2.9789667,-2.6891127,1.9528493,-1.7852237
2.0228567,0.45590967,-2.9773445,-2.508666,-2.2926009
0.27941108,1.1562554,2.656322,-2.657448,-0.6902402
-1.2236755,1.9906826,2.6590135,2.325972,0.0722215
0.18617886,2.7458072,2.8618643,-2.1431456,-1.3868787
-2.3894165,2.9615204,2.7989361,2.3755438,-1.8890634
0.41880584,2.733541,-2.382204,1.6493838,-1.1499693
0.047207266,2.5472217,-2.4091876,-1.7637459,-1.2996547
0.34430614,0.4785971,2.6102185,2.590894,-1.2643533
1.701931,1.3776956,2.8971856,2.4137635,-1.2165813
-1.5238532,1.3435856,2.4763439,2.2407186,-0.449653
1.7019751,1.8394115,2.6200097,2.01837,-1.5641904
-1.9418176,-2.0685809,2.240519,-2.2693632,-0.51339173
-2.3397818,2.501075,2.6396394,2.2233005,-0.17193222
2.928234,1.3737386,-2.776495,-1.9909118,-1.5663686
2.049974,2.9969754,2.8286395,-1.931074,-2.4913514
-1.4284596,1.512007,-2.8570132,-2.243177,-1.3261333
-0.73056686,2.02091,2.7545846,1.9761617,-0.4234116
0.9486767,2.6252816,-2.8325186,-2.019186,-1.4114413
1.2197773,-0.061120994,2.9839,2.6710253,-1.5219097
-0.42393637,1.9352821,2.9636836,-2.0925813,-0.9801048
0.8739505,2.6494641,-2.2130575,1.7991767,-1.3810766
-0.75738764,2.3592913,2.5116525,2.586843,-0.70335835
-2.2021124,2.381424,2.7851543,2.4833755,-1.986262
-2.6488018,0.35708332,-2.0808406,-2.2660408,-0.090557255
1.5362495,2.6065834,-2.9414506,-2.1493595,-2.2560701
0.36836988,2.0968516,-2.8263881,-2.1226075,-1.871085
-0.79243964,2.269191,2.274078,-1.8450222,-0.52800417
2.1626213,2.246448,-2.7299876,-2.0651944,-1.7532701
2.6255205,2.97873,2.740928,1.7555147,-1.4776809
-1.1880556,1.7022226,2.4180195,2.4661512,-1.4487674
2.3754199,1.4320781,-2.63511,-2.0524945,-1.9861045
1.8206545,2.6033466,2.9971247,2.060367,-2.2628038
0.92856103,2.7835202,2.9056344,1.8534437,-1.4967495
0.14010975,2.031405,-2.4152071,1.7556021,-0.8488313
-2.5544133,1.5187114,-2.665907,-2.5205748,-1.1413084
0.23936611,2.985214,-2.7515016,-1.9699018,-1.5905721
-1.1910884,2.5962164,2.3354712,2.3385885,-1.1253719
0.60864335,2.737128,-2.56031,-1.8446542,-1.7287397
0.7510049,1.6215992,-2.616593,-2.431047,-1.1120193
0.4514408,0.71373475,-2.817577,-2.48042,-1.2974675
-2.1444986,1.5402328,-2.6446414,-2.485438,-0.5193318
-0.80023247,0.47138587,-2.7330675,2.6519148,-0.57670325
1.7485434,1.4026797,2.619825,-2.499559,-1.030135
2.6248162,2.9347541,-2.6063375,1.7416552,-1.756883
-0.39893457,2.2615445,2.8273656,-2.4337957,-0.7821894
0.9816404,0.8810955,-2.7404945,-2.3395321,-1.1945168
1.1521069,2.4727378,2.4619408,-2.0150936,-0.89878094
-0.8292532,2.605501,-2.9082522,-2.639308,-1.5438732
1.0354624,2.6541033,2.9301853,-2.21543,-2.2829294
1.5259166,-0.042355895,-2.5060878,-2.1810832,-1.2195375
1.9971015,2.0380633,-2.8416314,-2.1420596,-1.2828335
2.3228083,2.9407356,2.9518287,1.8558083,-2.1242867
-2.8795314,-0.16741611,-1.8892509,2.522541,-0.09395802
0.5974525,2.061943,2.7328649,2.0116422,-1.6477426
-2.3389525,2.0738647,2.7522645,-2.764981,-1.3920009
0.7511851,2.5684817,2.527016,-1.8733839,-0.26517284
-2.1852646,2.7030075,-1.8880254,2.0842633,-0.5089654
-1.7754936,1.4309034,-2.5912428,-2.3236818,-1.1056042
-1.7722832,2.7105346,2.8583632,-1.9489238,-0.888238
-1.9785566,2.4642391,2.444109,2.0710318,-1.1064451
-0.84557295,0.17262039,2.5114746,2.5219631,-1.2321281
-0.22368829,2.7170494,2.781385,-2.0341325,-1.1205395
1.2394676,2.586048,-2.509613,1.8074486,-1.1553009
-0.3911724,-1.8881471,2.7475085,2.4708548,-1.254226
-0.2340208,2.2406352,2.7240002,2.2320194,-1.6974621
-2.0476604,2.5216985,-2.6502128,2.8718712,-0.82275563
2.56101,2.2940335,2.8400075,1.6212901,-1.4997668
-2.062089,2.4700427,2.928512,2.4372692,-1.1767533
1.196391,1.3877667,2.8305416,-2.4714024,-1.7225944
2.0136511,1.2670465,-2.8255038,-2.4432578,-1.3901249
1.8396336,2.4938095,-2.9040544,-2.2276406,-2.2021174
-2.1827478,2.6047986,-2.880781,2.1125998,-0.96747524
1.0782624,2.8798485,2.611563,1.8140792,-1.0791721
0.69299203,1.5976093,2.9182055,-2.9419222,-1.3127775
1.4675922,2.9513743,-2.7587707,1.7561648,-1.6593021
2.8752766,0.2516607,-2.6239104,2.4043555,-1.5385271
1.3597803,2.7791867,-2.9012775,-2.280578,-1.6187797
-1.1774354,0.098365985,-2.7411435,2.686216,-0.95910156
0.1449444,2.69136,2.724431,-1.9471635,-1.0405853
-2.0247965,2.8509557,-2.835785,2.628325,-1.2154958
0.07681608,2.8733213,-2.9817355,2.241988,-1.9301105
-1.9938216,2.1450412,2.1943617,-1.9790725,-0.8620329
-0.64830333,2.971842,-2.168113,-1.7435744,-1.3829312
-1.5328765,2.9223251,2.766235,-2.5958169,-1.331756
-0.7982422,0.9684851,2.5333796,-2.8222835,-0.37796044
0.9156003,2.8744245,2.9992065,-1.8852232,-1.5586923
-2.4530523,-0.60625404,-2.3378139,-2.8381684,-0.9686792
-0.5825951,2.990237,2.6419046,-1.9685681,-0.21974391
2.5152884,2.4897203,-2.7366097,-1.8905519,-1.4910344
-2.8425174,1.8905196,-2.7415845,-2.81671,-0.41956642
0.62467796,2.5275223,2.650892,1.5745276,-1.1763902
-2.1699648,2.6556458,-2.6216543,2.0563958,-1.5043836
0.19363394,2.2128732,2.9060307,-2.278638,-1.3879026
-2.8288815,-1.026293,2.1046116,-2.471624,-0.29285514
-1.3765336,1.149957,-2.5955532,2.5115342,-1.3830559
-0.8073514,2.4265528,1.9497064,-1.7987806,-0.7658949
-0.4716893,2.1337783,2.3947685,2.2365606,-0.9293781
-0.49047396,2.4520993,-2.733464,-2.0040243,-1.1007935
0.48244882,2.0151696,-2.688577,2.7208254,-1.8109636
-1.01055,1.4206475,-2.8558834,-2.6933465,-1.745594
-1.4005698,2.6817493,-2.2753446,-2.020292,-0.89086246
0.81618774,2.1387112,-2.8826516,-2.134382,-0.9191233
0.1895575,1.1414593,2.3646479,-2.1198387,-0.55682594
-1.9945437,2.4317973,-2.4557588,2.0338788,-0.77780956
1.6605593,2.2493188,2.5486143,-1.843427,-1.2845598
2.0923808,2.5474317,2.8889134,-1.8620079,-1.6897424
-0.58394814,2.5732584,2.63256,2.14486,-0.43812296
0.38703126,2.2401376,2.61,2.1917703,-1.766363
0.16845137,2.2009075,2.8738906,2.1655092,-1.497763
-0.59042776,1.3274744,2.8286488,2.8785183,-1.6462085
1.671931,2.6784155,2.9545195,-2.1405036,-1.7893683
-0.020767897,0.53338647,2.2680385,-2.096665,-0.81113195
-0.48822126,0.26863125,-2.8577287,2.459794,-0.16410923
-2.092911,1.6970072,2.861068,2.4991417,-1.6102571
-2.8786905,2.8527696,-2.8119805,2.6012805,-1.3383061
0.63678545,-0.24376434,2.9685671,-2.9537308,-1.786212
-0.3725978,2.440826,2.7493129,2.525488,-1.6522444
1.9526875,2.8146029,-2.3127425,-1.5577768,-1.60473
0.8282614,1.4880548,2.0802221,2.236331,-0.070427895
-1.2007989,0.4011324,2.876298,2.839426,-2.087916
-1.1942565,2.1799881,2.593525,-1.9108945,-1.3744178
0.60590327,-0.42291817,2.1750455,2.308773,-1.3276104
0.23597705,2.8326397,2.7607467,1.8421086,-1.4329628
1.450254,2.5613928,2.8620384,-2.1086938,-1.8372226
2.9044776,1.9310292,2.9102998,2.0000465,-1.0810077
-1.7702899,2.7873483,2.5209792,1.8715366,-1.2324646
-0.63808084,1.0467997,-2.9683475,-2.3310375,-1.1073824
0.1973409,1.250005,2.5067346,-2.1667893,-1.3888015
-1.7782408,1.6058159,-2.6275902,1.9651252,-0.3113504
2.913681,2.4876797,-2.7589216,-1.7104759,-1.8032687
1.6503794,2.9507377,-2.4020126,-1.6568564,-1.5152416
-0.70144606,1.9810097,-2.3591332,-2.066851,-1.2096382
1.5368924,2.3323994,-2.943693,1.9830947,-1.143092
2.4908056,2.5692084,2.4029257,1.6056861,-1.3834014
-0.7609525,1.2780601,-2.2910461,2.4736671,-0.62946624
-2.7007794,2.5743415,-2.3248506,2.4631875,-0.5084211
2.1978326,1.8556184,2.8536038,2.0830238,-2.06027
0.9302844,1.4151247,-2.6457627,-2.3038158,-0.9416914
-2.6182253,2.3719845,2.5171843,-2.4669273,-0.77701014
-1.0113223,1.7385256,-2.5346408,2.4953206,-1.0978417
-0.65332913,0.8228839,-2.948148,2.9823449,-1.83817
1.9117479,2.768875,2.850068,1.7890447,-1.7060477
0.20819005,2.164412,2.8067296,2.1622326,-1.4590538
-1.6161463,2.9535499,2.9969366,-2.3824883,-2.1186974
-2.8848274,2.5532718,2.7927897,2.4223218,-1.9579155
1.8897729,2.2107856,2.9780455,-2.7755573,-1.3870367
1.9960878,1.5949667,2.7323625,2.1821394,-0.94434685
-1.7308714,0.05986879,2.6481242,-1.9997346,-0.21815291
-2.4232564,2.4513452,-2.923802,-2.4500844,-1.2944428
-0.41516194,1.1989269,-2.2798092,-2.3973064,-0.3357494
-1.4788045,1.5506865,2.6486187,-2.7365901,-1.4740775
-1.728182,2.5872402,2.856617,2.7387786,-0.88304317
1.2846506,2.5381646,-2.616529,2.4058046,-1.3463496
2.1550956,2.2427397,-2.5149968,1.8346604,-1.9753146
-0.5627862,2.0355606,2.4974859,2.4210024,-1.1431433
0.994179,2.6072435,-2.4491212,1.6831784,-1.1586471
-1.4009867,1.6181502,-2.4182656,2.023659,-0.7909376
-0.9727721,2.059975,-2.9176605,-2.5287585,0.0958896
2.677993,1.3005126,-2.644218,-1.9798442,-1.9780662
0.6162874,2.975929,2.9332738,2.001445,-2.0450277
0.77309823,1.9648585,-2.8723018,-2.288634,-1.8310821
-1.0780491,2.068253,2.990036,2.4112945,-0.85693896
1.2500591,2.0573516,-2.4779546,1.8354982,-1.3528857
-0.66056967,2.0632794,2.8985693,2.3906255,-1.2345543
-0.86194474,2.6387548,-2.9878755,-2.315161,-1.0442381
-0.12244207,2.0782464,-2.719831,-1.9656295,-0.7606215
-0.21487439,1.0221673,2.9559543,2.714021,-0.41074753
0.04064372,2.5947394,-2.838144,-2.6011167,-1.7890865
-0.6280395,-0.14407808,-2.40194,2.6885996,-0.8018439
0.088911414,2.0260432,-2.9114153,2.1048002,-0.67057735
0.54300773,2.9578903,2.7580872,1.9430208,-1.208524
2.451678,1.8172055,2.8937864,2.3822112,-1.4429339
1.0269561,2.6013284,-2.6129832,-2.7815955,-0.321379
1.5031769,2.9170747,-2.8162642,-1.9929968,-2.072668
1.7188264,-0.5538041,-2.2968447,2.1206834,-0.5973493
-0.50989115,2.0806248,2.7536874,2.0430532,-0.6144275
0.1053555,1.7663621,2.9441206,2.4039023,-1.509676
0.7315196,2.2230415,2.9504433,2.352413,-2.3529153
-2.833949,2.4873796,2.7148538,-2.421236,-1.2838689
-0.440543,1.676916,-2.153872,-1.9721258,-1.3080939
-2.6203232,-0.69672805,-2.9278815,-2.9520211,-0.1949871
1.0250342,1.609644,-2.6972547,2.3114588,-1.7615933
-2.529765,2.8489523,2.3007843,1.9852488,-0.994565
0.5313501,2.4985566,-2.8419867,2.040794,-1.8575206
1.6302316,1.9214448,2.8397284,2.0449939,-1.5434237
0.66256666,2.3276446,-2.803446,2.2636862,-1.741409
1.8985944,2.1532216,2.8094883,2.1592598,-2.2518697
2.1404839,1.6467749,2.8673332,2.2605133,-1.7494886
-0.86501944,2.6581035,-2.4956553,-1.7565494,-0.19989231
1.401211,2.3038828,-2.4043522,2.0250766,-1.5257733
1.4404335,2.966925,2.5318267,-1.798676,-1.4378524
1.4374145,1.5573071,-2.6782074,2.257671,-1.3187916
-2.4026592,1.4186666,1.9494514,-2.0256364,-0.5836338
-0.005230814,2.2523482,-2.959055,2.1228833,-1.4661418
1.1906233,0.97355735,-2.9300854,-2.0776503,-0.9335369
2.7789125,0.7199866,-2.9176364,2.5263543,-1.661889
-0.020122588,2.7780569,2.7509034,-2.950225,-1.6852787
2.3607795,2.7171488,-2.910977,-1.9002006,-1.8966407
-2.6806622,2.2808313,2.4307735,1.771202,-1.097051
0.044149876,2.6249352,-2.9328759,-2.1434562,-2.147738
1.788757,2.7678404,2.9289525,-2.1637142,-1.7721992
-2.1017873,2.800111,-2.550872,1.9465963,-1.0287302
2.188427,1.8731167,2.3911033,1.9830843,-1.3417436
1.3700573,0.56984794,2.5764358,2.3851712,-1.0567237
-2.8412862,2.1615846,2.3957505,2.7551546,-0.20981088
-2.362982,1.512396,-2.7735746,-2.5259376,-0.60798395
-2.4567306,2.3662856,2.1827257,1.9006506,-0.52721786
-0.9800216,2.110716,2.5261748,2.3664908,-1.1428101
2.757412,2.6640482,2.6705806,-1.6969179,-1.403434
-1.051017,1.7285038,2.3134732,2.298539,-1.6402653
