parameter_1,parameter_2,parameter_3
2.7492616,1.8875036,-2.0688896
2.3454065,1.5525856,-1.7072848
1.8335816,1.7632132,-1.6230484
2.132259,1.773789,-1.750565
2.7799287,2.3614273,-2.3595486
2.4279191,2.387536,-2.237706
2.8809717,2.214338,-2.327701
2.1616254,2.108208,-1.9492182
2.0497956,2.0425422,-1.860032
2.3704093,2.485861,-2.2883582
2.3984866,2.2533112,-2.149434
2.9183872,2.5714047,-2.562514
2.237398,1.8538721,-1.8328342
2.136859,1.6756701,-1.7170787
2.7688377,2.2014832,-2.2764237
2.4094975,2.885514,-2.5468624
2.7586706,1.6006663,-1.9195118
2.9374912,2.909685,-2.7690048
2.7621772,2.4684727,-2.4267693
2.9140165,2.0244088,-2.2371411
2.0267005,2.627817,-2.2296932
2.5149271,2.4937072,-2.3383968
2.4017665,2.4312863,-2.257714
2.1716213,2.5066304,-2.1834655
2.2270906,2.3107867,-2.1110904
2.5454476,2.601404,-2.4040303
1.9882916,1.9126563,-1.7684097
2.9659078,1.7100627,-2.0431473
2.501511,2.1406553,-2.1086278
2.8986244,2.2145536,-2.339708
2.6946983,2.2810752,-2.3031812
1.8525064,2.11326,-1.8235459
2.6341004,2.413959,-2.345084
2.53434,2.2109492,-2.1766002
2.5942473,1.9587677,-2.054629
2.1314025,2.2177987,-2.0161266
2.1888213,2.609658,-2.2676945
2.3076205,1.973008,-1.9491526
2.1336854,1.8344964,-1.7859491
1.8026999,1.9945049,-1.7324847
2.881125,2.8085816,-2.6911407
2.9280944,1.2053428,-1.7626058
2.3815792,2.522186,-2.2937758
2.173408,1.7874794,-1.7619802
2.6174726,2.4719722,-2.3717186
2.1254265,2.0223627,-1.890617
1.6161928,2.0351505,-1.6930739
2.4498465,2.8658242,-2.5354264
1.6616796,2.1273293,-1.7541976
2.6013193,1.8778609,-2.0222583
2.2321322,2.8877358,-2.456743
2.4920528,2.4603708,-2.3231053
1.947548,1.7157634,-1.6391906
2.970308,2.664917,-2.6244702
2.3559659,1.952161,-1.9456881
2.8418634,2.185513,-2.2998996
2.741301,2.9070446,-2.680896
2.3658166,2.0586772,-2.0124836
2.7448244,2.2329996,-2.2866807
2.2987432,2.615445,-2.326051
2.1305728,1.5542395,-1.6192546
2.7412393,2.158436,-2.2450378
2.992447,1.9968878,-2.2524853
2.885643,2.7743163,-2.6832974
2.2196348,1.9547786,-1.8907195
2.3764129,1.8745465,-1.9356333
2.2826917,2.8304946,-2.432636
2.5417633,2.523167,-2.3795235
1.9711607,1.9241672,-1.767046
1.5351835,2.5720313,-1.9595885
2.6070964,2.2603977,-2.2342021
2.6436622,1.8833464,-2.0402005
2.952959,2.366452,-2.4393475
2.693859,1.6001077,-1.9018426
2.7389681,1.8648691,-2.067022
2.2356539,2.6700902,-2.3317516
2.677175,1.884724,-2.0433748
2.0349536,1.8456253,-1.7622664
1.9501984,1.5495999,-1.5330715
2.0915344,2.3424778,-2.0758088
2.3666797,2.0901358,-2.0420856
1.6654228,2.104144,-1.7384846
2.4529824,2.0321448,-2.0539792
2.686473,2.3814583,-2.3598392
2.728839,2.148522,-2.2263799
2.411646,1.9666624,-1.973677
1.880003,2.0774124,-1.8146416
2.753398,2.2140815,-2.2649696
2.6382282,1.8907036,-2.0357378
2.470291,2.182625,-2.1343331
2.107465,2.7173212,-2.298469
1.5224595,1.6786555,-1.4239836
2.269623,2.4230175,-2.1852546
2.7082627,1.8841404,-2.0652606
2.4239182,2.0376205,-2.0358927
2.7000687,2.0268073,-2.1448684
2.5608892,1.9558933,-2.0437849
2.8548748,1.993784,-2.2055187
2.790459,2.2533906,-2.3309684
2.1369574,2.2602174,-2.0586922
2.827067,1.9371284,-2.145817
2.4431608,2.2060974,-2.1408966
2.444908,2.0419757,-2.0229914
2.8696375,2.5306504,-2.5237794
2.5841076,2.2590487,-2.2385278
2.4138079,2.5462832,-2.3119526
2.6022668,1.9670192,-2.0703661
2.1609426,2.39496,-2.1315496
2.8656685,2.1987088,-2.3179336
2.6490986,2.3837311,-2.3311381
2.4504652,2.1599731,-2.1229296
1.8531327,1.4907101,-1.4571339
2.9453583,2.6354635,-2.614492
2.9105594,2.2648547,-2.364219
2.028514,2.277899,-1.9980656
2.8256817,2.4448144,-2.4511926
2.2079813,1.7751392,-1.7834777
2.949269,2.281793,-2.3874745
2.6019673,1.490125,-1.8008312
2.6164958,1.9571195,-2.075028
2.8133984,2.108118,-2.24381
2.7155766,2.3134968,-2.3179245
2.1628215,1.8282261,-1.7875245
2.678823,2.0041635,-2.1178045
2.3242927,1.68661,-1.7930707
2.4309034,2.7218783,-2.4369295
2.5838137,2.5451672,-2.412444
1.5281379,2.631527,-2.0011005
2.8358462,1.6947961,-2.0206616
2.6881232,2.3501332,-2.3254824
2.341602,1.933419,-1.9404984
2.4133055,2.2926702,-2.1717563
2.9058526,1.6675361,-2.0309632
2.4194245,1.6119418,-1.780206
2.5606773,1.8385895,-1.9731333
2.868384,2.0953262,-2.2556005
2.9039214,2.2838266,-2.384511
1.2570593,1.4591553,-1.1930075
2.3690608,2.7318535,-2.4109085
2.561718,2.462805,-2.3401768
2.6942797,2.456798,-2.383364
2.4871945,2.3930588,-2.2757528
2.5664105,2.1227853,-2.1233177
2.6623147,2.1662953,-2.2140274
1.7030934,1.6526868,-1.4916136
2.4154952,2.3516164,-2.2187953
2.57114,2.655427,-2.4567404
2.9177704,2.0778205,-2.2643533
1.6328267,1.5145203,-1.3857067
2.386777,1.9027553,-1.9218494
2.8775253,2.6553836,-2.5910246
2.2053778,2.4362628,-2.1612058
2.9495716,2.5176435,-2.5412176
2.7342148,1.9953729,-2.1332326
2.1057732,1.5406135,-1.5793052
2.723479,2.1110237,-2.1934698
2.581261,2.144332,-2.1726363
2.1125057,1.9716873,-1.8539962
2.8759847,2.7639182,-2.6403518
2.50786,2.0080082,-2.0486398
2.3866844,2.3261516,-2.2040448
1.9994336,2.0513666,-1.8515656
2.6363118,2.131725,-2.1799777
2.91573,2.3972173,-2.4522016
2.4152527,2.2579253,-2.1536562
2.5442681,2.5874457,-2.3997843
2.6794963,2.6248024,-2.4835975
2.6536927,2.415476,-2.3433669
1.8452427,1.2357628,-1.3021535
2.7575283,2.66579,-2.5624201
2.8964512,1.5564977,-1.9533551
2.1649857,2.8966334,-2.4328997
2.235585,2.1413891,-2.0223343
2.0397751,1.8302087,-1.7365328
1.4142964,1.679365,-1.3984679
2.3014581,1.5089036,-1.6520623
2.7792442,2.3052542,-2.3394082
2.1165922,2.4659219,-2.1298738
2.3114636,2.2422786,-2.1108232
2.7876964,2.50868,-2.4675066
1.7391548,2.9733105,-2.298129
2.3801084,2.2551935,-2.1469448
1.8531673,2.286703,-1.9235464
2.506947,2.3226979,-2.2334664
2.2993636,2.8430066,-2.4445772
1.9323423,2.6295059,-2.157501
2.929633,2.555061,-2.5403068
2.4096942,2.5560274,-2.3289511
2.059572,2.5578778,-2.1765537
2.9106588,1.9790037,-2.2094936
1.4024279,1.4004502,-1.2151358
2.7516031,2.3141174,-2.3379047
2.8215213,2.3988955,-2.4214163
2.51827,2.0838902,-2.0941405
2.1001246,1.903284,-1.8139485
2.9800816,2.9388764,-2.7969215
2.5070438,2.121581,-2.106344
2.6683407,2.8501635,-2.6072686
2.6034,2.1292799,-2.1599214
2.0843837,2.2181034,-1.9925746
2.334684,2.6556914,-2.3623996
2.5306695,2.180833,-2.1563702
2.0968447,2.3390424,-2.0734189
2.5382767,2.2954838,-2.2434394
2.9156165,2.437592,-2.4681482
2.9659958,1.8478775,-2.1426754
2.263377,1.607046,-1.706275
2.1448607,2.1844347,-1.9918108
2.9401956,2.3410828,-2.4380236
2.8880105,2.4353123,-2.4654276
2.941187,2.9325857,-2.7925653
2.9249978,2.2947674,-2.3926427
2.8527064,1.9418907,-2.1568484
2.5550294,2.7827156,-2.5326622
2.9349308,2.524572,-2.5338964
2.5479567,2.1713727,-2.1500435
2.5926042,2.0176399,-2.0932658
2.6724865,2.8253062,-2.6123683
2.3997188,1.8792083,-1.9188732
2.4209497,2.634201,-2.3992543
2.8652842,2.124294,-2.2751615
1.6598593,2.2380192,-1.8269781
2.9834478,2.6234336,-2.6279
2.8612106,2.705209,-2.6123066
2.172722,1.8254567,-1.7928784
2.6245854,2.4363184,-2.349579
2.5843625,2.2496564,-2.227218
2.912839,1.5659062,-1.9604101
2.2821033,2.0226495,-1.9857764
2.9346383,2.3349156,-2.422762
2.9765759,2.0917358,-2.2872324
2.691979,1.8959063,-2.0592227
2.1423419,2.0995715,-1.9479431
1.7883418,1.8737017,-1.6420368
2.4626405,1.4779744,-1.7378248
2.7814395,2.41317,-2.3910875
2.826215,2.2103462,-2.331179
2.3456361,2.0682616,-2.0150495
2.6697168,2.2463133,-2.2645812
2.2506437,1.8816879,-1.8687263
2.3161137,1.8660239,-1.8778287
2.7013075,2.1987598,-2.2464921
2.3317387,2.3013134,-2.1578798
2.6590557,2.5736694,-2.4578974
2.2090073,2.3540175,-2.11275
2.4817612,1.8588535,-1.9636803
2.2635567,2.02571,-1.937947
2.607259,1.9325801,-2.0452056
2.651327,1.9816992,-2.1021564
2.3317947,1.6870781,-1.7830678
1.6852932,2.5008016,-1.9878184
2.82391,2.30874,-2.3661256
2.8775034,2.6377594,-2.5862339
2.010521,2.1228805,-1.8969193
2.903917,1.9244472,-2.1784012
2.146061,1.6953571,-1.7136414
2.5096009,2.7498326,-2.4817762
2.3709593,1.9327214,-1.9384216
2.6293588,2.3559103,-2.3204556
2.99067,2.4667842,-2.507455
1.6645508,1.7028252,-1.5048246
2.9231048,2.2429504,-2.3842545
2.2192876,2.5484107,-2.2409823
2.6547008,2.182214,-2.2434664
2.6917465,1.7619336,-1.9836065
2.5507164,2.186285,-2.1602151
2.3074095,1.8997834,-1.8845981
2.8664718,2.538255,-2.5073354
2.105188,1.9556925,-1.836357
1.876531,2.2155514,-1.8777591
2.6669335,2.4820898,-2.4189405
1.7989169,1.7321665,-1.5863597
2.8773804,2.3673587,-2.4245682
2.7283072,1.6816487,-1.9446892
2.0913997,1.8979598,-1.792578
2.7049382,2.0189362,-2.152966
2.5049965,2.2669306,-2.2045958
2.2622602,2.2016518,-2.077102
2.5741034,2.1271367,-2.1605475
2.1819289,2.2454224,-2.0593681
1.866949,2.0119395,-1.780177
2.8269868,1.7244679,-2.0282774
2.294285,1.7472185,-1.8011806
2.02478,1.9283452,-1.7805371
2.7863786,2.274651,-2.321082
2.0250833,1.7886511,-1.722923
2.3624277,1.7415746,-1.8343127
2.2721117,2.2532704,-2.0933752
1.5084068,1.5971985,-1.3727281
2.818027,1.7568029,-2.0242198
2.309709,1.839101,-1.847873
2.3499677,2.2562072,-2.1301262
2.6097248,2.1134276,-2.1669595
2.6236548,2.4422948,-2.3659172
1.8484013,2.028816,-1.7853078
2.7323866,2.961556,-2.7302072
2.9192908,2.3732195,-2.4325433
1.7960998,2.2429004,-1.8975769
2.6834302,2.4207551,-2.3704038
2.9943585,1.9756498,-2.2387965
2.7451916,2.2036197,-2.2814705
2.5433333,1.7892051,-1.9369364
2.4809866,2.0313158,-2.0514557
2.8931427,2.1477385,-2.2858438
2.0717883,1.4417071,-1.5058119
2.3687644,1.980223,-1.9900053
2.0315065,2.288672,-2.0118494
2.3540497,2.273433,-2.1218653
2.7965539,2.4774368,-2.45752
2.0868945,2.6878777,-2.2802937
2.1962264,2.1546931,-1.9977655
1.7562035,2.1894572,-1.8172487
2.3022625,2.781486,-2.4309702
2.7010515,1.9186921,-2.0806599
2.3605087,2.3866394,-2.2303147
2.8913379,1.6811507,-2.0145936
2.7814124,2.6151407,-2.5390792
2.538131,2.3083045,-2.2475936
1.7818738,2.1983488,-1.8250937
1.6230134,1.6878468,-1.4945381
2.9487581,1.9181259,-2.1973453
2.9248807,2.677861,-2.6208053
2.9740767,2.0374925,-2.2540123
2.2502604,1.5583984,-1.6876448
2.586171,1.887913,-2.0022483
2.5724049,2.3776155,-2.2760563
2.5393624,2.8692048,-2.580057
2.9257054,1.825728,-2.1150773
2.3125327,2.4164407,-2.1966405
2.1851568,2.1996963,-2.0328155
2.7480226,2.575509,-2.471651
2.8047333,2.09936,-2.231303
2.6575625,2.8972301,-2.6486657
1.8838798,2.0690038,-1.8160834
2.872524,1.9927329,-2.1992264
2.7110646,2.2503867,-2.2747087
2.0160956,2.026431,-1.8362641
2.9766703,2.0401282,-2.2685692
2.970621,2.3457406,-2.448098
2.2948856,2.4725096,-2.2324936
2.6991498,2.079522,-2.1886327
1.8569458,1.4251277,-1.465624
2.918703,2.5265338,-2.527166
2.672486,2.2341032,-2.2490926
2.182245,2.015983,-1.9279897
2.1208797,2.2661686,-2.0249925
2.8849316,2.48228,-2.489587
2.8251395,2.017423,-2.2069776
2.9383228,2.5042946,-2.5316565
2.7216194,1.9874952,-2.120494
2.6896384,2.0994883,-2.1794455
2.0696657,1.6401454,-1.6472613
2.7040868,2.0406225,-2.1519911
2.6505191,2.8061278,-2.5870025
1.8897619,1.9788263,-1.7458221
2.853324,2.420938,-2.45003
1.9708743,1.7637877,-1.6736474
2.70725,2.559819,-2.4690697
1.828476,1.7050074,-1.5652635
2.2610552,2.401107,-2.1770818
2.1921768,2.0121436,-1.9241596
2.7120965,2.1288655,-2.1903517
2.310517,2.733593,-2.3922431
2.3619053,1.9548601,-1.9566065
2.721883,2.5598123,-2.4703443
1.2791603,1.8406496,-1.4460204
2.5090795,1.7508473,-1.9232574
2.3772376,2.1001866,-2.0716696
1.976871,1.86937,-1.7372804
2.5502331,2.879943,-2.5978322
2.3790517,2.5273876,-2.2941537
2.1136837,1.9183561,-1.8273318
2.7024417,2.2733595,-2.2896807
2.5996678,2.289958,-2.2660198
2.9420135,2.5026996,-2.5365226
2.9376917,2.906648,-2.7815957
2.276719,2.0981681,-1.9942411
2.6793115,1.9840757,-2.1200392
1.8992687,1.7734644,-1.6515962
2.8041265,2.3011115,-2.3463833
1.8363552,2.2874897,-1.9208671
2.099175,1.7148417,-1.6970495
2.361173,2.0168157,-2.0026646
1.670293,1.8779022,-1.6162013
2.665849,2.180735,-2.2123845
2.5854695,2.5765517,-2.4095912
2.6111767,1.9509945,-2.058906
2.4620876,2.267093,-2.1708758
2.819558,2.2226815,-2.3189404
2.387736,1.7651045,-1.8532842
2.5155456,2.7910597,-2.5111346
2.5607183,2.2361298,-2.1899931
2.0359428,2.1031082,-1.9060074
2.9149623,2.9938016,-2.8080182
2.6898649,2.960485,-2.6878755
2.546247,2.6908672,-2.4653902
2.663282,2.642404,-2.49115
2.839168,2.3189545,-2.374308
2.9622598,2.0195508,-2.2560365
2.74125,2.7276514,-2.561022
2.7838356,2.095716,-2.221236
2.7349517,2.5241914,-2.434685
2.748951,2.116324,-2.2232385
2.9775412,1.4808984,-1.9289548
2.9182081,2.1240003,-2.2765234
1.684002,1.6138264,-1.4672686
2.4427507,2.2971435,-2.1677616
2.9602575,2.2808979,-2.4183993
2.2589264,2.6201882,-2.2939634
2.4138286,2.0857148,-2.071714
2.5686405,2.625807,-2.4482553
2.9582016,2.6937783,-2.670355
2.0669546,1.8134681,-1.7466027
2.621255,2.6200235,-2.4670289
2.6739247,2.6497216,-2.5054188
2.554371,1.6691115,-1.8755893
1.5712744,2.0301182,-1.6662303
2.717936,1.7344333,-1.9604433
2.5325236,1.7388103,-1.9173676
2.3142095,1.9105672,-1.9073489
2.825209,1.7054219,-2.0182636
2.2856905,2.1469555,-2.0385764
2.7879953,2.9289215,-2.711487
2.1186812,1.3220468,-1.4713161
2.370099,1.8223572,-1.8683554
2.1441855,1.8971517,-1.8215208
2.9762974,2.2728083,-2.4141808
2.9621298,2.7000988,-2.6587126
2.4205003,1.8248745,-1.9056207
2.184145,1.2949786,-1.4892709
2.9936688,2.2386389,-2.4108007
2.0132432,2.191388,-1.9523942
2.2790956,2.8396776,-2.451566
2.3115077,2.01631,-1.9659686
2.484412,1.7271085,-1.8775243
2.0269067,1.7184086,-1.6600459
2.6836953,2.3269656,-2.3118103
2.4244292,1.9649304,-2.0027728
1.9993867,2.3893535,-2.0745268
1.8949244,1.477979,-1.4694395
2.2904692,1.8106617,-1.8509765
2.1445603,2.3248916,-2.0625257
2.6324973,2.1347413,-2.1828504
2.982328,2.4325147,-2.499157
2.9942544,2.4310148,-2.500699
2.277174,2.673332,-2.349672
2.0836933,1.8641874,-1.774812
2.3491154,2.041252,-2.0116367
2.8711326,2.3525891,-2.422896
2.2862756,2.0825956,-2.0017729
2.4571152,2.3248062,-2.2132185
2.9557166,2.2269206,-2.3710563
1.924249,1.5943329,-1.5545528
2.4159276,2.2441297,-2.1315918
2.373207,2.255459,-2.1332774
2.72923,2.0844913,-2.1906662
2.8286693,2.7009537,-2.5841682
2.9721787,2.4528248,-2.5349858
2.80346,2.4077053,-2.394522
2.5027394,2.219372,-2.1785128
2.2665021,1.873893,-1.8778703
2.9029276,2.4695423,-2.491093
2.3720348,2.8737378,-2.5134234
2.962768,2.357554,-2.4582334
2.912084,1.9388622,-2.1789846
2.6899066,2.4365032,-2.3876696
2.577639,2.0691433,-2.1198106
2.98382,2.5497181,-2.583344
2.32768,2.0605736,-1.9985092
1.7439612,2.1545277,-1.7942134
2.2977128,2.1436133,-2.0298514
2.5341089,2.5385597,-2.3796139
2.9600017,2.1243749,-2.3078952
2.2765732,2.1755884,-2.0522673
2.4282072,2.136778,-2.0973537
2.3923323,2.191492,-2.1025033
2.8899477,2.1841397,-2.3233008
2.7488284,2.642187,-2.5285904
2.7295842,2.3820252,-2.353659
2.4649053,1.846822,-1.9338211
2.8340259,2.7643814,-2.6613133
2.250769,1.2274392,-1.486288
2.4904993,2.2419968,-2.1721776
2.8175085,2.5161047,-2.4991972
2.388664,2.6631947,-2.388992
2.5283291,2.4896286,-2.3372517
2.8139122,1.7222446,-2.0144427
2.5420737,2.3918955,-2.2877643
1.9588826,1.5614358,-1.5431024
2.7108939,2.9054904,-2.660253
2.7460198,1.9147587,-2.1074586
2.4665432,2.2531588,-2.1862452
2.712692,2.2680092,-2.2926588
1.4478501,1.9284047,-1.5499588
2.575351,1.4946544,-1.7882572
2.227877,2.9227548,-2.4721014
2.4522707,2.370694,-2.2489634
2.9160056,2.5399435,-2.521556
2.5965466,2.027489,-2.1076157
2.3877046,2.2795002,-2.1313152
2.1368566,2.0291445,-1.9053954
2.157055,2.0954113,-1.9628842
2.2135854,2.6768954,-2.320384
2.8330379,2.4425359,-2.4407413
2.9857917,1.8730342,-2.1627417
2.5867705,2.7088695,-2.4912946
2.9515216,2.0905294,-2.2892716
2.3124125,2.1216931,-2.0374973
2.5759413,2.426866,-2.339544
2.2215197,2.1352978,-2.0073514
2.7712326,2.5987945,-2.5320272
1.4183707,2.044977,-1.6055367
1.9274889,1.9280226,-1.7525245
2.309762,2.9076407,-2.5104632
2.7488,2.2451413,-2.2831328
2.4395428,2.8450613,-2.5183423
2.7552683,1.8371933,-2.0431395
2.7308981,2.500942,-2.4301434
2.5935075,2.4539285,-2.3417423
2.0304186,2.3798172,-2.0430162
1.8430935,1.4967618,-1.4518828
2.5370967,2.3936896,-2.3003466
1.9937754,1.8642697,-1.7338985
2.6124144,2.5636182,-2.420642
2.927402,2.5491393,-2.5571084
2.7924192,2.6389506,-2.5252762
2.31824,2.273965,-2.1297534
2.09208,2.1674414,-1.9749117
2.5019026,2.5079277,-2.3447263
2.6053884,2.2247267,-2.2105863
2.7104855,2.3384347,-2.3320105
2.399938,2.4596925,-2.26945
2.9188852,2.314054,-2.4142742
2.3535006,2.2225134,-2.1018353
2.0014966,2.4225426,-2.0606177
1.773087,1.7171543,-1.5513245
1.9244941,2.0465772,-1.8384691
2.4389417,2.4155118,-2.2517636
2.2400608,1.8318034,-1.8163459
2.507241,2.7182477,-2.4526134
2.0480103,2.0449917,-1.8695883
2.681258,2.522582,-2.4110734
2.0023918,2.0688982,-1.8685747
1.8467829,1.9952517,-1.7726551
2.1025982,1.3562932,-1.4934479
2.5479832,2.9042454,-2.6027665
2.8984375,2.5703597,-2.5467536
2.335166,2.376775,-2.1774526
2.951523,2.71852,-2.6612241
2.207028,2.0685399,-1.9494623
2.938326,2.1987128,-2.335831
2.6305623,1.9621899,-2.060848
2.5036247,2.5416512,-2.3477147
1.8557594,1.7632097,-1.6170992
2.087405,1.3969486,-1.4884607
2.2006423,1.8673363,-1.8220847
2.9398742,2.3525014,-2.4328363
1.4501547,1.671817,-1.3852044
2.6814902,2.7431316,-2.5666735
2.2734432,2.4960146,-2.2435145
1.6844414,2.2098007,-1.8333492
