$\alpha$,$\beta$,$\gamma$,$\delta$
2.8892946,0.027014164,0.4534089,0.1209878
2.9057777,0.026728814,0.4510526,0.11607116
2.9009717,0.026617214,0.45340762,0.119371705
2.8882952,0.025537957,0.45612532,0.11999644
2.9006515,0.026361287,0.45207754,0.11619983
2.900263,0.025464935,0.4558655,0.119186915
2.9034314,0.027171593,0.45088822,0.118389755
2.9074364,0.03051059,0.44578683,0.122184284
2.8832555,0.025362713,0.45609534,0.11931824
2.888636,0.026574818,0.4542231,0.12082303
2.9151316,0.029611329,0.4470114,0.120377846
2.8966496,0.02763176,0.45155165,0.121084996
2.8855038,0.027967008,0.4523328,0.12400149
2.8885126,0.02623638,0.4545173,0.1202723
2.8956492,0.027304228,0.4529002,0.12185128
2.9004352,0.027006797,0.45151284,0.117858715
2.8956308,0.025531199,0.45424366,0.116301075
2.9019055,0.026369257,0.45177805,0.11564886
2.8836057,0.02561782,0.45498872,0.118679516
2.9007497,0.024969006,0.45657033,0.1181838
2.880585,0.026037874,0.4563222,0.12283063
2.903917,0.02634336,0.45197144,0.116608635
2.885003,0.025891796,0.45692003,0.1219856
2.900939,0.025907097,0.454126,0.11752707
2.900004,0.026944239,0.4542108,0.12254862
2.885167,0.025505513,0.45594227,0.11958791
2.8854802,0.027259236,0.45334813,0.12268426
2.8782372,0.024930561,0.45864195,0.121385515
2.8971622,0.025927866,0.45309213,0.115586534
2.8997796,0.02668759,0.45230442,0.11819814
2.879412,0.026841592,0.45485532,0.122771606
2.8887084,0.027215227,0.454366,0.1240318
2.9106507,0.027491182,0.4491541,0.11584562
2.8996308,0.027340537,0.45320955,0.12246245
2.894232,0.026366504,0.45301646,0.11792128
2.9075248,0.028222755,0.44934162,0.11943727
2.8900604,0.026054187,0.45532557,0.12069975
2.8910234,0.0268173,0.45291507,0.12003754
2.8911886,0.026960451,0.4540852,0.12248681
2.9073646,0.027175993,0.45071143,0.1178493
2.8660195,0.026114542,0.45703706,0.124415636
2.8951042,0.026430046,0.45326895,0.11872423
2.8879867,0.024932172,0.45790964,0.11977747
2.893229,0.028079934,0.45163813,0.122847
2.8975356,0.028608404,0.45042533,0.12314541
2.901077,0.027427437,0.45201302,0.12068921
2.8830109,0.025011618,0.45783016,0.11954618
2.9017015,0.024796419,0.457041,0.11769905
2.8835907,0.027990736,0.45165098,0.122531205
2.9017217,0.027910542,0.4498139,0.118959375
2.9086423,0.027075002,0.4502351,0.11616202
2.8995483,0.026276112,0.45317543,0.11760671
2.8780406,0.024582466,0.45877767,0.120396554
2.8844426,0.025173469,0.4578291,0.12144761
2.9004095,0.025092904,0.45489183,0.115599625
2.8931923,0.026980978,0.4521654,0.11909635
2.8913944,0.026119411,0.4537427,0.118052736
2.907091,0.028041413,0.45023376,0.119790465
2.883446,0.0244873,0.45711243,0.11722341
2.8969278,0.025869355,0.45451996,0.11901586
2.8868964,0.027097074,0.4531941,0.12149991
2.8912783,0.025759328,0.45406783,0.11691867
2.9051812,0.029215781,0.4475416,0.12051988
2.9148622,0.028838834,0.44821414,0.11988726
2.8940935,0.026237035,0.45425698,0.11918916
2.9043114,0.028985243,0.44866142,0.121594995
2.903704,0.026915507,0.451694,0.118417166
2.9033217,0.027125599,0.45041278,0.11668486
2.8973663,0.027832495,0.4502414,0.11988847
2.9076593,0.027454732,0.45132816,0.119002916
2.9057815,0.029182846,0.4462212,0.11715133
2.8882153,0.026370408,0.45495462,0.12132921
2.9093587,0.02719538,0.451224,0.118668504
2.8873084,0.026560074,0.45546678,0.12322579
2.9036124,0.027103515,0.45075315,0.11706196
2.891759,0.028276375,0.45226926,0.124880195
2.8907871,0.026697263,0.453296,0.11967114
2.8878715,0.024935804,0.4563886,0.11724267
2.8981328,0.028683307,0.44905055,0.12026748
2.9015737,0.026678938,0.4532648,0.11991165
2.9005356,0.028407654,0.450043,0.12168414
2.900868,0.026219295,0.45373484,0.118806824
2.904266,0.02813502,0.44972754,0.1194082
2.8948853,0.027671374,0.45111805,0.12117267
2.9050248,0.026495611,0.45250127,0.11793767
2.9023373,0.028226092,0.45100227,0.12271846
2.9021542,0.0281535,0.4498805,0.12024423
2.8917005,0.025270194,0.45510715,0.11676172
2.8977776,0.027565302,0.45060283,0.11918759
2.9057364,0.02757242,0.4492225,0.117214605
2.8988628,0.027165174,0.4533828,0.12223055
2.9144983,0.025374355,0.45220086,0.1121222
2.9085245,0.02779151,0.44881168,0.11620731
2.8879533,0.028223347,0.45142776,0.12289173
2.9062068,0.026853243,0.45286983,0.11949774
2.9041352,0.029329807,0.4486457,0.12296653
2.8941562,0.024477195,0.45655525,0.115562424
2.8921344,0.0269012,0.45409226,0.12173713
2.9061832,0.028915461,0.44769943,0.119743064
2.9050639,0.026520493,0.4518577,0.116159365
2.8896224,0.027548278,0.45193925,0.12151318
2.8848221,0.026537899,0.45398122,0.12019734
2.9009423,0.026676375,0.45310256,0.1195616
2.8926876,0.027682235,0.4527577,0.12307881
2.8812668,0.02753577,0.45471647,0.12521094
2.8799882,0.026036315,0.45481184,0.12060139
2.9020445,0.028978659,0.448176,0.119751655
2.905197,0.026645292,0.452305,0.11825497
2.8906276,0.024496881,0.4588745,0.119386904
2.8736901,0.025466746,0.4574626,0.12213105
2.8996663,0.027212821,0.45131427,0.11804032
2.8993363,0.026781447,0.45278153,0.119585976
2.8964593,0.026043603,0.45425195,0.1185393
2.884948,0.025559137,0.45488873,0.117641956
2.892463,0.027909476,0.45116392,0.12149803
2.8944597,0.025448924,0.45621833,0.11909224
2.8902485,0.02679222,0.4534636,0.121086694
2.912719,0.027497627,0.44965857,0.11722777
2.8963282,0.028943796,0.45107564,0.12485387
2.8943849,0.027081186,0.452051,0.12021038
2.8851347,0.026022725,0.45497918,0.12018972
2.886814,0.028498257,0.45203024,0.12523423
2.8910425,0.024624964,0.4572524,0.11756404
2.8872669,0.026244286,0.45424876,0.120181374
2.889888,0.026293885,0.45481765,0.121010736
2.8923333,0.026924165,0.45274916,0.1201193
2.9012191,0.028628657,0.44931224,0.12113691
2.8915925,0.031111525,0.4473582,0.12702823
2.9167721,0.027082846,0.4480674,0.11229875
2.8858886,0.02639891,0.4539289,0.11931738
2.8994515,0.027852701,0.45105663,0.120725475
2.8967402,0.025005894,0.45460173,0.11435207
2.899027,0.026891897,0.45154703,0.11810814
2.8994045,0.027102424,0.45159644,0.118289396
2.8956053,0.026652027,0.45225975,0.117772
2.898365,0.026096722,0.4539847,0.11831004
2.8951724,0.025649814,0.4557367,0.11976385
2.8841805,0.02455857,0.4578301,0.11832449
2.8953981,0.027229901,0.45244086,0.12042558
2.8927865,0.02670869,0.45339462,0.12042724
2.885867,0.027747257,0.45143485,0.12166885
2.9008932,0.027757453,0.45016843,0.11880249
2.9033542,0.02687133,0.45181853,0.11814985
2.904815,0.027855199,0.450614,0.119958915
2.8992264,0.026694724,0.45214033,0.11848542
2.901413,0.027837053,0.45124573,0.12113385
2.9049003,0.026924795,0.45243886,0.119257495
2.894956,0.026657453,0.453614,0.12031191
2.9033883,0.026034106,0.4530034,0.116432555
2.8706648,0.027659938,0.45551965,0.12755977
2.9021199,0.027582316,0.45087817,0.119881004
2.8980167,0.025226166,0.45579377,0.11805741
2.887321,0.027186537,0.45437646,0.12375608
2.882817,0.027475044,0.45509985,0.12659556
2.904689,0.025916964,0.45300004,0.11613563
2.887934,0.025934853,0.4555983,0.12052856
2.8994694,0.027700266,0.44980645,0.11791568
2.8983462,0.025956888,0.4533482,0.11615319
2.8923244,0.026939152,0.45321766,0.12089
2.8899646,0.02520694,0.4561322,0.11791029
2.898042,0.027474016,0.44996375,0.11750642
2.8903046,0.02707477,0.45328543,0.121110916
2.894697,0.025608929,0.4543601,0.11688528
2.8870745,0.027117057,0.45254302,0.120678194
2.9087808,0.026206696,0.4527389,0.11649623
2.9076245,0.027504262,0.45040825,0.117912985
2.905422,0.025305422,0.45415735,0.115656555
2.8986583,0.026528727,0.45210785,0.117187835
2.8953066,0.027434198,0.4524795,0.121385254
2.8959606,0.02762668,0.4517672,0.1210387
2.8970087,0.026887683,0.4542713,0.122637644
2.881746,0.025757689,0.45700416,0.12170666
2.884232,0.025745753,0.45716524,0.122404106
2.8888521,0.02484335,0.4561595,0.11738666
2.9092526,0.028846197,0.44757468,0.11870105
2.8990874,0.026666531,0.45319661,0.11944818
2.885066,0.027171684,0.45301586,0.121545665
2.888141,0.027094781,0.45310208,0.12157951
2.8905327,0.027219601,0.45256677,0.12128574
2.8969738,0.025999606,0.45364943,0.11704278
2.9024372,0.027221294,0.45286447,0.12090268
2.898512,0.027321374,0.45055315,0.118543856
2.8953354,0.026683416,0.45278746,0.11887117
2.8962798,0.028514044,0.4503874,0.122118995
2.897626,0.026846975,0.45249718,0.119016595
2.9002628,0.027498191,0.45253494,0.12165595
2.8855515,0.025605729,0.45640036,0.12132409
2.8996978,0.02568047,0.4553411,0.1181207
2.8874302,0.027205463,0.45171773,0.12017507
2.8939116,0.026491765,0.45334503,0.1197166
2.8916757,0.027021373,0.45312673,0.121632256
2.8935697,0.026816666,0.45401797,0.12191204
2.8914526,0.028757855,0.45082378,0.12460729
2.8973596,0.028687026,0.45050958,0.123472326
2.894454,0.027600663,0.45169237,0.12118451
2.8966663,0.027727436,0.45135722,0.12116611
2.9077792,0.02771246,0.45048812,0.11902565
2.9150965,0.0277654,0.44883588,0.1164043
2.8860335,0.027008265,0.45391083,0.12178602
2.890518,0.025919126,0.45384437,0.11739374
2.8886447,0.026687572,0.4532458,0.1197763
2.885693,0.026741926,0.45327708,0.12069575
2.881397,0.02735991,0.4544617,0.12529922
2.8953598,0.026730536,0.45454893,0.12212406
2.8913884,0.027140025,0.452084,0.11990102
2.8914132,0.026250858,0.45345643,0.118574865
2.907661,0.027745847,0.44948062,0.117378905
2.892676,0.026457042,0.45312065,0.11891621
2.8871636,0.026166664,0.45562586,0.121524625
2.894062,0.025932899,0.45264262,0.115393735
2.903163,0.02793875,0.4504673,0.12029504
2.8904486,0.026720366,0.453382,0.12042388
2.88802,0.026881767,0.45350978,0.12144703
2.8939855,0.026622191,0.45245993,0.11844701
2.8956916,0.029729238,0.44854382,0.124491505
2.9062903,0.028073208,0.45035946,0.12036544
2.889973,0.025931662,0.45507562,0.11931306
2.900368,0.028008914,0.44881555,0.11794459
2.896759,0.026997238,0.45215204,0.11956192
2.892332,0.026771463,0.45260605,0.11903873
2.9019542,0.025895802,0.4535082,0.11626797
2.894512,0.027486458,0.45283568,0.12250529
2.8805094,0.024792848,0.45764264,0.119288854
2.8896844,0.026077187,0.45322695,0.117521636
2.888797,0.024226075,0.45931217,0.11880252
2.902694,0.026742578,0.4517835,0.11658561
2.8834436,0.027632214,0.454126,0.124723054
2.9052293,0.0263569,0.45305926,0.11780387
2.9043515,0.0272097,0.45071104,0.11749665
2.901152,0.027078139,0.45242637,0.12018797
2.897716,0.02594687,0.45603722,0.12139359
2.9090083,0.027412923,0.4498329,0.11673567
2.9064798,0.02741557,0.44937232,0.11621036
2.9032633,0.026160164,0.45393604,0.119150914
2.8906865,0.025600504,0.4550368,0.11836345
2.8854616,0.028295426,0.45256516,0.12551704
2.8777335,0.024729172,0.45861396,0.11998818
2.8890235,0.026740218,0.4534789,0.12075328
2.8925796,0.026564639,0.45311907,0.11941864
2.8882751,0.027682843,0.451925,0.121765375
2.904084,0.026839603,0.45228848,0.11905712
2.8935034,0.028728148,0.4496639,0.12259216
2.8740273,0.026677532,0.4576145,0.12769511
2.8953278,0.026486706,0.45240605,0.11797983
2.891908,0.027400214,0.45121244,0.11970798
2.9017246,0.028182667,0.4513507,0.1226499
2.9011068,0.026306488,0.45277968,0.11722852
2.9029453,0.027599268,0.45044363,0.11873892
2.9039137,0.025549522,0.45408502,0.11604454
2.9038599,0.027434565,0.4518913,0.12063024
2.9028504,0.02683254,0.45101398,0.11685273
2.8936915,0.025545478,0.45421433,0.11662751
2.8829396,0.027582914,0.45259622,0.122635454
2.8980968,0.029014172,0.45050606,0.12448613
2.8995645,0.027403789,0.45002255,0.11725603
2.8944721,0.027270893,0.45297736,0.12207693
2.8812134,0.025715785,0.45693615,0.121977225
2.9205587,0.028207634,0.4472476,0.11515723
2.9007483,0.026851796,0.452681,0.11915569
2.9032674,0.026945459,0.45242098,0.119077615
2.8786876,0.026358478,0.45610145,0.12399844
2.8962538,0.02791251,0.45049956,0.12083234
2.8695045,0.02562394,0.45861405,0.12519345
2.9048612,0.027199613,0.4512651,0.11870807
2.888593,0.025258942,0.45476803,0.11595222
2.8971202,0.026037525,0.4541352,0.11820062
2.9012387,0.02770444,0.45108512,0.12013961
2.9010522,0.025181165,0.45472136,0.11528437
2.8941224,0.027971376,0.4521723,0.12301656
2.891711,0.026834624,0.45378152,0.12101126
2.881952,0.02668411,0.4554712,0.123662494
2.8988297,0.026095765,0.45416278,0.11907642
2.8873534,0.025948819,0.4556401,0.12109195
2.8859477,0.02496819,0.45585114,0.116613604
2.895056,0.029080179,0.44882533,0.12229661
2.9089818,0.027734345,0.44998872,0.118100986
2.9054067,0.028562987,0.45025343,0.122625895
2.8940074,0.027608776,0.45266595,0.12269263
2.9006693,0.027351374,0.45068938,0.11826077
2.899942,0.028141836,0.44924617,0.11856073
2.9002001,0.026257975,0.45399556,0.11894159
2.9003344,0.02814715,0.45018002,0.12071088
2.89931,0.027249724,0.45301393,0.1209726
2.899056,0.02674706,0.45335186,0.12034341
2.886612,0.027917283,0.45256817,0.12342847
2.901592,0.027432257,0.45201436,0.120935254
2.8818812,0.026882896,0.45336154,0.12082072
2.8995275,0.026740192,0.4534229,0.12046926
2.8940985,0.026810989,0.45301652,0.11975762
2.9076364,0.025601046,0.4536803,0.115440376
2.9114413,0.027147746,0.45096132,0.11739847
2.901264,0.026824722,0.45205727,0.117712826
2.912559,0.027356701,0.44860953,0.11457178
2.8975124,0.027408198,0.45160377,0.12045834
2.8890684,0.026912048,0.45511404,0.12438099
2.8859742,0.026248349,0.4549752,0.12029062
2.8906558,0.026128866,0.4557726,0.121842794
2.8969147,0.028730579,0.44909352,0.12059277
2.9045305,0.026645597,0.45310655,0.11942813
2.892998,0.02611222,0.4548765,0.12003748
2.8878524,0.025921995,0.45513335,0.11940723
2.9059002,0.027119333,0.45145687,0.118748344
2.8889303,0.026511062,0.4545112,0.1211173
2.9081178,0.026173072,0.45204255,0.11542163
2.88927,0.028113449,0.45141813,0.12226941
2.901927,0.02702694,0.45094964,0.1175484
2.8790507,0.026208172,0.45648694,0.12404472
2.9035146,0.025988685,0.45216325,0.115030184
2.8953657,0.026094252,0.45494047,0.12015857
2.8973513,0.027855404,0.45175076,0.122068286
2.8926785,0.02576111,0.4545035,0.117846884
2.8837583,0.025929332,0.45647195,0.122875445
2.8856785,0.026619202,0.45471317,0.12208237
2.8810918,0.026723195,0.45570844,0.12473376
2.9159932,0.029063419,0.44701052,0.11851189
2.8887982,0.026859518,0.45241472,0.11960762
2.9048643,0.026062295,0.4520283,0.115275465
2.8984737,0.026607355,0.45147964,0.11684886
2.905476,0.028010443,0.4498536,0.11964664
2.880647,0.025967935,0.456784,0.12271419
2.9040372,0.026887061,0.4523685,0.119296566
2.8956335,0.028227944,0.4509759,0.122397535
2.9004602,0.027392285,0.45111936,0.118750244
2.8920457,0.026779475,0.45375577,0.121115565
2.914384,0.027366618,0.4500239,0.11693456
2.9029768,0.02771755,0.4506722,0.11960217
2.8982232,0.026532693,0.45311064,0.118967146
2.8962488,0.02754837,0.45204517,0.12064056
2.9096806,0.028039861,0.44944996,0.1193461
2.9033113,0.028029602,0.45152575,0.12220089
2.8895113,0.025507549,0.45428568,0.11694716
2.903841,0.02711594,0.45145488,0.11820327
2.8969574,0.026349315,0.4528384,0.11754747
2.8956742,0.027103445,0.45254394,0.12017041
2.8887944,0.025138684,0.45591986,0.117233224
2.8838987,0.025349202,0.45695716,0.11979201
2.8918686,0.025589488,0.45496285,0.11764566
2.8732092,0.027087513,0.45504096,0.1244937
2.9007347,0.02614187,0.45323268,0.11724088
2.901687,0.028163455,0.4490326,0.11862209
2.9092844,0.027023524,0.45117733,0.11744808
2.8941717,0.026536476,0.45300728,0.11893873
2.9142404,0.028139858,0.44812363,0.116454236
2.894607,0.02668595,0.45368782,0.12052781
2.9031792,0.026153004,0.4529975,0.1170962
2.908969,0.029268092,0.44583082,0.1180531
2.893544,0.025913652,0.455117,0.11902843
2.8884878,0.028254284,0.4512508,0.123324044
2.8803766,0.02642764,0.4542205,0.120783344
2.8920577,0.02854756,0.44999698,0.122126944
2.8903143,0.025723549,0.4539962,0.11695458
2.9082606,0.02908585,0.44704583,0.11872989
2.900161,0.028073562,0.45090595,0.12185613
2.8848867,0.024451904,0.45759904,0.11709685
2.9051497,0.026334558,0.45259124,0.117007904
2.903872,0.025823975,0.4543469,0.11783284
2.9084902,0.027261024,0.4525204,0.12064957
2.8990197,0.027402965,0.45131683,0.11938514
2.8965955,0.026942184,0.4533014,0.12115557
2.892541,0.026700452,0.45475677,0.12294272
2.8877044,0.027620029,0.45224658,0.121677704
2.905454,0.026329603,0.45162493,0.11539629
2.8994584,0.027015802,0.4526946,0.12060703
2.8869538,0.02629587,0.45582783,0.122205645
2.8908792,0.02614149,0.45497194,0.12029005
2.8995001,0.02532412,0.45653164,0.1189927
2.9016259,0.02771264,0.45096862,0.120092325
2.907787,0.02806347,0.4492962,0.118757404
2.899272,0.02711998,0.451152,0.118196815
2.8950768,0.02529743,0.45623595,0.11854606
2.8913789,0.026025094,0.45477888,0.119872004
2.9021044,0.028390368,0.4495245,0.12076673
2.8904414,0.026430588,0.45423615,0.12042455
2.8887045,0.026670275,0.45237568,0.11828034
2.8879154,0.02667897,0.45280668,0.11942098
2.9066815,0.024799084,0.45415527,0.11283236
2.893276,0.02499433,0.4564304,0.11821922
2.8996124,0.026636202,0.4528225,0.11864531
2.8927996,0.025851574,0.45571432,0.12053425
2.8917131,0.027792132,0.4521586,0.12260859
2.8971307,0.026314266,0.4537714,0.118751295
2.8856506,0.026511231,0.45402208,0.120361514
2.8973765,0.027413126,0.45054656,0.11864404
2.8822956,0.025589917,0.45671928,0.121566154
2.8889213,0.026598988,0.45458722,0.1218862
2.8887033,0.026919646,0.45528722,0.124156505
2.9050374,0.027648887,0.45025775,0.11872887
2.894417,0.026687577,0.4531275,0.11945376
2.900002,0.026036756,0.45324177,0.1169944
2.9038067,0.024442416,0.4572981,0.11628256
2.90258,0.026195008,0.45414752,0.11890578
2.8961751,0.028317394,0.45024222,0.12158453
2.909999,0.026070248,0.45275214,0.11606917
2.9029016,0.02727361,0.45151496,0.11904466
2.901337,0.026806712,0.4516275,0.117688075
2.9015105,0.027796652,0.45133784,0.12115612
2.895584,0.026830563,0.45353594,0.12069575
2.8784149,0.02651007,0.45520428,0.122821435
2.9005432,0.025898965,0.45367444,0.11685446
2.8962858,0.025542902,0.4562612,0.11918219
2.9046443,0.027227117,0.45178562,0.119700275
2.8866544,0.02756295,0.4540952,0.12500957
2.9049122,0.028272586,0.44971338,0.119530104
2.9029546,0.02814701,0.44911796,0.11918916
2.893464,0.026096623,0.45444784,0.11892089
2.8857803,0.027547266,0.45289958,0.123369806
2.8914118,0.028418174,0.45119137,0.12348764
2.908142,0.027177108,0.45075712,0.11782531
2.876668,0.025590831,0.45769668,0.12232224
2.895459,0.028046982,0.4503016,0.12062777
2.8963866,0.02730072,0.45275468,0.121307574
2.897167,0.028633667,0.4498736,0.1222609
2.8818085,0.026145099,0.4550684,0.12058541
2.8878508,0.02803543,0.45240057,0.1242182
2.8861427,0.02784887,0.45242652,0.1239195
2.9162333,0.0284916,0.44698805,0.11652742
2.8961158,0.026121011,0.45443693,0.1193268
2.8975074,0.029552903,0.44940236,0.12447548
2.8978364,0.026576314,0.45282993,0.11864415
2.9012022,0.026829923,0.45173773,0.11809059
2.8985398,0.026783675,0.45149466,0.11745452
2.9132755,0.027906995,0.44987032,0.11920595
2.9058058,0.027133413,0.44964787,0.11576094
2.9117894,0.028875317,0.4478693,0.11986757
2.905369,0.025556272,0.45313665,0.11443572
2.897837,0.028022986,0.45189786,0.123246506
2.890479,0.027168887,0.45306176,0.121327534
2.8805926,0.026874462,0.4540431,0.12242836
2.8858602,0.028240101,0.45228714,0.12456006
2.8918383,0.026650444,0.45230213,0.11831052
2.8891714,0.02680877,0.45447484,0.12276795
2.8793447,0.025758427,0.45585608,0.120758265
2.907159,0.028364517,0.4472277,0.11717865
2.9067533,0.028834984,0.44887108,0.12093494
2.903865,0.026761845,0.45243487,0.11842982
2.8920484,0.02777328,0.4517673,0.12185273
2.898905,0.026426151,0.4534846,0.119452246
2.8988535,0.026373696,0.45335463,0.1184711
2.887455,0.026352111,0.4560089,0.123184875
2.895347,0.025586048,0.45427236,0.11731467
2.9002464,0.026802411,0.45396042,0.12093081
2.8916776,0.025280155,0.45593768,0.11824961
2.8982828,0.024518115,0.45638704,0.11508316
2.9011354,0.028090963,0.4504989,0.120652385
2.8965273,0.02699693,0.45264247,0.12005983
2.8874428,0.025526123,0.4569024,0.121008225
2.8955884,0.02658111,0.45246607,0.11805214
2.8958879,0.025804441,0.45349935,0.116650395
2.8934531,0.026820995,0.45223734,0.118456274
2.8927016,0.026025956,0.45424366,0.11891216
2.8866837,0.026438428,0.45479834,0.12159018
2.9073257,0.028458605,0.44986558,0.12130069
2.8952687,0.026398262,0.45284653,0.117567934
2.8949318,0.026233627,0.4536033,0.11839184
2.9105785,0.027062377,0.4515174,0.117791265
2.8965404,0.026235847,0.45442164,0.11999608
2.8992462,0.026359696,0.45299685,0.11856729
2.886871,0.02612197,0.45410013,0.118667856
2.8950806,0.0276548,0.45060372,0.11950947
2.880757,0.027241142,0.4529818,0.12220617
2.8879025,0.026174132,0.4558945,0.122332536
2.9049628,0.026764933,0.45195487,0.11863798
2.8838983,0.02490695,0.45824113,0.12143206
2.9224405,0.028301863,0.4481663,0.117000766
2.8934374,0.025856635,0.4547069,0.11904747
2.8978157,0.028198125,0.45114145,0.122378394
2.878593,0.025792213,0.45617554,0.12135123
2.886934,0.026880646,0.4542496,0.12231002
2.8930209,0.027162248,0.45290813,0.12123769
2.889637,0.02507415,0.4563479,0.11801114
2.8868592,0.0278032,0.45361814,0.12509774
2.8911202,0.026888048,0.45277125,0.120441146
2.8890486,0.025200775,0.45662206,0.11962262
2.9021862,0.027649157,0.4510606,0.11948993
2.8970182,0.024939228,0.45446327,0.11445965
2.8882277,0.025729166,0.45431852,0.11741837
2.890812,0.02545585,0.45562345,0.11850319
2.885809,0.02640873,0.4537085,0.11986603
2.8950047,0.026110651,0.45339978,0.118110985
2.893525,0.025966834,0.4550768,0.120224304
2.8981392,0.027632762,0.45065898,0.11909664
2.8832183,0.026626876,0.45363727,0.119982
2.8887684,0.02457407,0.45775366,0.11805321
2.8971696,0.027770882,0.45109016,0.12017608
2.897795,0.027131788,0.45232165,0.11979769
2.8887901,0.026102336,0.45518583,0.120212354
2.9020145,0.026658801,0.45355725,0.12053603
2.907484,0.027624566,0.4504398,0.11929375
2.8915074,0.025663026,0.45500052,0.11883504
2.9023857,0.027090427,0.4505274,0.116736256
2.9020193,0.02960002,0.44664794,0.12060036
2.900717,0.027985116,0.4503305,0.12021531
2.8864365,0.026237931,0.45404005,0.11882334
2.9044507,0.02584395,0.4539556,0.11719195
2.9019217,0.026773544,0.45151326,0.116669424
2.8950205,0.024875557,0.45685032,0.11730849
2.9008489,0.02747095,0.45245597,0.121549286
2.8941245,0.027539413,0.45191517,0.12073394
2.8895032,0.027585834,0.45185918,0.1215696
2.884508,0.024557319,0.4573474,0.118054114
2.8929386,0.0277783,0.45160764,0.12158337
2.8890917,0.025787294,0.45528507,0.11974132
2.90279,0.027890945,0.45072287,0.12080845
2.9012382,0.02774285,0.45112646,0.12014324
2.8999035,0.029654384,0.4484673,0.12422256
2.8919156,0.025970208,0.4550361,0.12037133
2.8931313,0.026160195,0.45445812,0.11957269
2.904675,0.0273026,0.45080137,0.118194364
2.8924835,0.026634114,0.45290864,0.11939283
2.8958504,0.02781747,0.45154423,0.122059815
2.8794074,0.02717793,0.45506504,0.12475292
2.8961895,0.026897654,0.4522784,0.11910584
2.8937135,0.026723145,0.45422596,0.1218921
2.8860083,0.02550201,0.4583015,0.1236395
2.8849566,0.025421897,0.4556742,0.11857085
2.8856924,0.026122805,0.45539206,0.12119394
2.9029846,0.026655382,0.4522683,0.11782306
2.896873,0.02544568,0.45633268,0.11955179
2.8845174,0.026331933,0.4549126,0.12176224
2.888456,0.024661815,0.45594332,0.11574137
2.892387,0.027030079,0.45331067,0.1215443
2.886052,0.02601763,0.45551,0.120983474
2.9007976,0.02721284,0.45141193,0.118494235
