parameter_1,parameter_2
8.437854,-9.218091
8.879128,-8.54239
8.41594,-9.316587
8.410991,-9.6584
8.57497,-9.243093
9.141473,-8.635937
8.311955,-9.225084
8.385293,-9.065824
8.618468,-9.414899
8.236967,-9.420858
6.22374,-9.497607
8.519406,-9.269166
8.467435,-9.222639
8.374893,-9.105567
7.9185286,-8.478098
8.976969,-9.476827
8.3342285,-9.201203
9.411475,-6.8959093
8.42291,-9.306584
8.610668,-8.421195
8.393356,-9.063665
8.522844,-9.223541
9.470948,-9.28693
8.380553,-9.196452
8.401616,-9.529931
8.583239,-9.399427
8.502602,-9.019548
8.321543,-9.712034
8.439715,-9.239243
8.437249,-9.201855
9.547247,-9.834122
8.534141,-9.19653
8.528531,-9.271902
8.442833,-9.086441
8.289306,-9.113912
8.428283,-9.405004
8.194644,-9.204923
8.437085,-9.175682
8.361061,-9.225852
8.427957,-9.359433
8.419362,-9.235676
7.3346405,-8.861166
8.45918,-9.169984
8.578255,-9.168669
8.467426,-9.121083
8.913863,-9.852447
8.94856,-9.909533
7.7255692,-8.668637
7.230536,-7.2686424
8.616796,-9.313623
8.897787,-9.071444
8.4377165,-9.134032
8.555765,-7.8511014
8.264858,-9.227736
7.1400113,-8.712743
8.331502,-9.200662
9.046486,-8.101125
7.8645735,-9.335976
8.277703,-9.303614
8.466947,-9.260023
8.543855,-9.185725
9.532465,-9.005687
8.595846,-9.288748
8.486913,-9.357529
8.543387,-9.275111
8.991749,-9.557377
8.987541,-7.291479
8.548417,-9.263444
8.572777,-9.189596
8.575617,-9.337005
7.5791655,-7.5757174
9.234628,-8.111513
8.356098,-9.245844
8.265736,-9.65979
8.420738,-9.243356
9.720641,-8.880024
8.428913,-9.1886215
8.5073,-9.227411
8.403398,-9.223952
8.825177,-9.644429
8.42754,-9.197859
8.510523,-9.070423
8.317205,-9.071991
8.466539,-9.130643
8.036214,-8.261327
7.863969,-9.744042
8.444125,-9.136032
8.389038,-9.1422
8.5975485,-9.210105
8.344813,-9.235502
8.302243,-9.337989
8.164223,-9.463534
7.7269373,-9.710984
8.508908,-9.093597
8.637918,-9.292804
8.42979,-9.221708
8.453877,-9.132865
8.5354,-9.262396
9.794987,-9.211318
8.552964,-9.042235
8.577353,-7.1303606
8.492911,-9.144122
9.739931,-9.007046
8.373786,-9.481247
8.490882,-9.180842
8.732107,-8.589837
8.408974,-9.35508
8.525341,-9.182845
8.218704,-9.298215
9.129729,-9.626616
8.35748,-9.261593
7.467878,-8.772596
8.545007,-9.201483
7.7729044,-8.867388
8.685121,-9.082867
8.716395,-9.239041
8.450124,-9.116842
8.477072,-9.171352
7.769476,-7.640221
8.453269,-9.182704
8.538693,-9.347782
7.4736624,-9.487584
7.556528,-8.481207
8.478161,-9.155838
8.328665,-9.273698
8.529567,-9.057469
8.585257,-9.186095
8.531289,-9.215311
8.408474,-9.421175
6.7357183,-7.6777563
8.329372,-9.127191
8.529867,-9.9439535
6.879978,-9.317152
8.458705,-9.161938
8.430231,-9.359836
8.584197,-9.649264
8.468398,-9.395443
8.494717,-9.0547495
8.354885,-9.070402
9.328463,-9.369911
6.5418315,-9.837654
6.7018538,-7.7647424
6.659567,-9.404418
8.450554,-8.332541
8.578216,-9.162306
8.195264,-9.309658
8.403434,-9.286763
9.109254,-9.195114
8.8475485,-8.998411
8.414409,-9.056738
8.45971,-9.266026
9.26635,-9.511574
8.435088,-9.055243
7.8500094,-6.339576
8.273138,-9.18953
8.60239,-9.30078
8.461303,-9.086105
8.457396,-9.166847
8.491712,-9.217132
8.554205,-9.314023
7.294762,-9.363088
8.495068,-9.163563
8.471425,-8.979484
8.328451,-9.800302
8.320367,-9.127892
8.532083,-8.997694
8.578451,-9.106404
8.541883,-9.115551
8.617843,-9.204278
7.573587,-9.062134
9.795141,-7.500213
8.721523,-9.627542
8.399635,-9.0243225
8.461131,-9.15638
8.631639,-9.158959
8.629025,-9.273078
8.274084,-9.546182
8.440399,-9.244461
8.202706,-9.109465
9.265416,-8.152479
8.435849,-9.124797
9.185323,-8.848211
8.463489,-9.174275
8.427872,-9.307155
8.364925,-9.183028
8.431235,-9.160474
8.429149,-9.2129965
9.779239,-7.231301
8.444832,-9.06589
8.521198,-9.354402
9.193904,-9.835001
8.040465,-9.296415
8.850668,-9.721853
8.532676,-9.220806
8.93979,-9.005076
8.538543,-9.004102
8.306455,-9.2007675
9.207997,-9.713745
8.633139,-9.159397
9.8918,-9.1608305
8.70857,-7.422493
8.617543,-9.088333
8.538409,-9.249654
8.64054,-9.208661
8.515147,-9.055231
8.651294,-9.34574
8.499116,-9.1786585
9.39941,-8.854067
6.9091253,-9.625017
8.516012,-9.167449
8.63972,-9.264241
8.392923,-9.458848
9.619151,-9.639962
8.491205,-9.308289
8.331003,-9.240294
7.5208864,-9.16711
8.54942,-9.027655
9.766963,-7.9025316
7.783211,-9.385008
8.347815,-9.286963
6.9916935,-9.610261
9.028007,-8.276048
8.433919,-9.176952
8.834826,-9.946
7.8154106,-9.062001
8.487346,-9.175886
8.416831,-9.194902
7.828374,-8.258917
8.547264,-9.3176985
9.156595,-8.719254
8.406976,-9.186442
7.8095555,-7.454254
8.419979,-9.050693
8.469013,-9.1440735
7.7130938,-8.559161
7.1679907,-9.13033
8.30545,-9.30392
8.506995,-9.24314
7.4437337,-8.312178
8.550167,-9.054857
7.5433993,-8.073904
6.9138675,-9.789313
8.432801,-9.277124
9.180643,-9.438664
9.55648,-9.008013
8.530205,-9.154173
8.362353,-9.322802
8.350138,-9.102871
8.458166,-9.161216
8.52575,-9.201881
7.654352,-8.195512
8.603696,-9.15202
7.2697997,-8.173505
7.951582,-9.253115
8.556632,-9.156975
8.342633,-9.260199
7.659216,-9.544301
8.354469,-9.18894
9.225879,-8.813331
8.425468,-9.043346
8.337225,-9.193396
7.429694,-9.2479105
8.492088,-9.234119
8.431761,-9.7526865
9.882328,-8.253361
6.2864847,-9.04439
8.495644,-9.1757965
7.427643,-9.049272
8.535348,-9.181083
8.415187,-9.337938
8.0255,-8.000973
9.5058975,-8.604036
8.470326,-8.931702
8.074741,-9.1812935
9.120966,-8.278464
8.842559,-9.444526
8.635216,-9.345674
8.520641,-9.137127
8.314874,-9.200429
7.911718,-9.208944
9.313333,-9.540994
8.416926,-9.23534
8.356382,-9.015733
8.427081,-9.165936
8.441782,-9.205685
8.261361,-9.152633
8.427104,-9.127344
8.945293,-8.821716
7.5308104,-9.005963
9.980893,-9.935549
8.408846,-9.330721
8.303658,-9.171061
8.464983,-9.083717
8.480117,-9.200449
8.292763,-8.942026
8.563209,-9.193274
8.563693,-9.243977
9.745319,-8.342846
8.357248,-9.2303095
8.500343,-9.134657
8.332672,-9.126953
8.400109,-9.427207
7.52219,-8.8932495
7.571866,-8.849256
7.9790154,-9.943127
9.034097,-8.237161
8.395585,-9.02148
8.479266,-9.280979
6.8048944,-9.709607
9.704266,-8.8552475
8.063177,-8.661542
7.0564113,-8.474584
8.414308,-9.237212
8.448262,-9.231751
8.529038,-9.299134
8.4199,-9.116046
8.319816,-9.148741
8.323914,-9.17191
8.533976,-9.1121025
8.599078,-9.109745
7.9502187,-9.389933
7.8563156,-9.456521
8.422169,-9.144955
8.119812,-7.861114
8.524724,-9.240935
8.767861,-7.609737
8.539606,-9.394129
8.303772,-9.201951
8.334161,-9.275272
8.442839,-9.153503
8.417807,-9.87278
8.543792,-9.27013
8.358518,-9.2109785
7.006147,-7.5759077
8.464338,-9.166248
9.085967,-8.768226
8.333037,-9.11922
8.437932,-9.222118
5.8457794,-8.560672
8.618914,-9.021944
8.531714,-9.417277
7.735737,-9.513562
8.903942,-9.001903
8.317915,-9.206924
8.528988,-9.00505
8.606752,-9.112429
7.4822083,-9.039529
8.634729,-9.563485
8.502135,-9.137465
8.534193,-9.126328
9.58501,-9.262028
8.397647,-9.229161
8.464302,-9.137679
8.500622,-9.602897
8.524155,-9.313125
8.893314,-9.362243
8.392915,-9.268015
9.706965,-8.031102
8.474277,-9.270833
8.582704,-9.076417
7.6574883,-7.3036566
7.3680325,-9.785813
8.474033,-9.250444
8.453304,-9.034904
8.396221,-9.221282
8.3106365,-8.89807
8.419821,-9.208582
8.364372,-9.403574
7.4921455,-8.4498825
8.594748,-9.340973
8.469992,-9.124328
8.215511,-9.286792
8.44606,-9.186221
8.416108,-9.780071
8.414926,-9.160135
8.48016,-9.222541
8.10447,-8.336661
6.9496727,-9.271946
8.142947,-8.016059
8.525381,-9.256163
7.836908,-8.134959
8.546217,-9.138424
8.418813,-9.201273
8.512553,-9.247603
8.232904,-8.366171
8.562169,-9.149671
8.641613,-9.2269945
8.585383,-9.348055
8.405379,-9.124268
8.884584,-7.8610926
8.538163,-9.097462
8.5092325,-9.251562
8.268805,-9.239255
7.789856,-8.951534
8.358509,-9.382387
8.411006,-9.241664
7.9782457,-9.741966
8.294667,-9.073984
8.379855,-9.27166
8.751723,-8.584823
8.996172,-9.253148
7.3515735,-8.9213915
9.985599,-9.892094
8.603444,-9.470709
8.667344,-9.13668
8.466969,-9.80993
8.577311,-9.313201
9.286031,-8.3036585
8.428091,-9.391348
8.419836,-9.314812
8.5569,-9.4115305
8.482746,-9.247763
8.358957,-9.1549225
8.59706,-9.234974
8.434041,-9.348755
8.377198,-9.14207
8.369252,-9.252089
8.472157,-9.424676
9.178767,-9.815088
8.407965,-9.494512
8.411237,-9.304988
8.458547,-9.176225
8.409938,-9.201333
8.490796,-9.179774
8.548259,-9.389427
8.31517,-9.372718
7.257983,-9.794214
8.36991,-9.243473
8.4354105,-9.209976
7.2941885,-8.938745
8.479366,-9.126674
8.708849,-9.203732
8.541912,-9.147133
8.464845,-9.149435
8.478786,-9.214345
8.473151,-9.110703
8.474797,-9.247192
8.352014,-9.347212
9.399885,-9.235795
8.5932665,-9.300963
8.517582,-9.074598
7.43934,-7.9636893
9.574585,-8.989491
8.468189,-9.162167
7.8343763,-7.7100396
8.283371,-9.274241
7.536653,-9.955715
8.657329,-9.377049
8.565407,-9.240153
8.28022,-9.358307
8.484028,-9.095021
8.500519,-9.195509
8.483293,-9.784868
8.49118,-9.019143
8.3930645,-9.126838
8.514234,-9.239789
8.482356,-9.141767
8.338806,-9.224581
7.8703675,-9.208645
8.336291,-9.295423
8.572337,-9.237334
8.445028,-9.330296
8.1302395,-9.879444
8.648978,-9.323904
8.530958,-9.008853
8.439728,-8.574087
8.448948,-9.275875
6.181163,-9.313196
9.274668,-8.349676
8.4909525,-9.188298
8.171727,-9.111892
7.465687,-8.061247
8.454739,-9.20805
8.443759,-9.237322
8.425224,-9.29576
8.452762,-9.278881
8.467385,-9.258822
8.388586,-8.625481
8.311405,-9.27761
8.565029,-9.181472
8.379376,-9.223586
9.082327,-8.90175
8.578902,-9.344098
7.067217,-8.0884
9.939692,-8.389746
8.233539,-9.25592
8.574002,-9.196856
8.321919,-9.198284
8.289658,-9.269635
8.557689,-8.764327
8.333972,-9.2111
8.445904,-9.215964
8.554532,-9.253064
8.399306,-9.297199
8.59663,-9.142519
9.709632,-8.064208
8.35023,-9.121949
8.487991,-9.167035
8.382236,-9.233646
8.476941,-9.371823
8.57443,-9.137384
8.486118,-9.038449
8.653229,-9.173526
8.580161,-9.93242
8.468646,-9.198707
8.934257,-9.895546
8.46569,-8.923832
7.8891654,-5.8238587
8.475037,-9.352644
8.656377,-9.37106
9.052731,-7.6354294
8.578296,-9.34841
8.584105,-9.266786
8.4791355,-9.039738
9.00875,-6.9076757
9.377631,-7.545618
8.4728775,-9.247115
8.44576,-9.348818
8.332289,-9.264112
6.9916463,-9.504624
8.428628,-9.144359
7.9770756,-9.54485
8.681545,-9.124299
9.555295,-7.3133416
8.475416,-9.277545
8.362337,-9.2459545
7.606963,-9.586689
7.704431,-8.3477
8.5201845,-9.278671
7.780062,-8.279882
8.445927,-9.177854
8.355487,-9.085675
6.998847,-9.645158
6.708409,-8.490775
8.882672,-9.454362
8.9145975,-8.738496
8.362681,-9.247063
8.609772,-9.320571
9.31561,-7.8374166
8.486846,-9.120676
8.526237,-9.187165
8.286245,-9.199357
8.420345,-9.230209
8.44943,-9.191679
8.38755,-9.383964
8.506788,-9.365893
7.5029144,-8.113309
8.479617,-9.141749
8.359656,-9.80205
8.901041,-8.039099
8.466117,-9.30157
7.748508,-8.140779
8.266339,-9.224278
8.419889,-9.074634
8.514843,-9.193451
8.483404,-9.062316
9.254357,-8.702816
8.25645,-9.256826
8.397552,-9.173894
7.9501457,-9.435119
8.453012,-9.182335
6.7680817,-8.581011
9.148651,-9.903574
7.3032804,-9.611981
8.25612,-8.885478
7.8305526,-9.354268
8.286535,-9.280194
8.318212,-9.129744
7.5614333,-9.335863
8.489325,-9.054284
8.267043,-9.223908
8.529728,-9.283615
6.7527213,-9.747715
9.2436695,-8.745358
8.467962,-9.231869
8.53488,-9.266174
8.5501795,-9.105281
8.97598,-8.806334
9.666001,-9.418438
8.357027,-9.221866
9.076261,-8.909313
8.453204,-9.181343
8.524544,-9.121061
8.473209,-9.251432
8.426017,-9.16453
8.647701,-9.2233
8.607318,-9.334256
8.355898,-9.199195
8.462424,-9.243444
8.513477,-9.390498
8.532846,-9.318559
8.439676,-9.088053
8.4026,-9.202875
8.430921,-9.817649
8.651421,-8.342588
8.414255,-9.137076
8.508544,-9.13812
8.58255,-9.203152
6.6035423,-7.978075
8.521013,-9.098089
8.493358,-9.076882
6.7611437,-8.467155
8.477675,-9.24371
8.291941,-9.13983
9.702612,-7.995931
8.379243,-9.146092
9.889017,-9.153215
8.566955,-9.252024
8.434546,-8.977812
7.7858105,-8.743184
8.494719,-9.224796
9.314893,-8.092918
8.437491,-9.409133
8.611887,-9.209586
8.385113,-9.262986
8.436623,-9.226019
8.458553,-9.168799
8.508963,-9.017417
8.335912,-9.363882
8.429499,-8.989514
8.501177,-9.115772
8.556679,-9.417198
8.475477,-9.19775
8.438461,-9.414186
8.321271,-9.366629
8.405077,-9.41683
8.520186,-9.419762
8.3549185,-9.164676
8.405037,-8.444958
7.9569135,-9.352236
9.4088125,-9.169604
8.501567,-9.27643
8.301739,-9.20474
9.003471,-9.275217
9.112424,-8.944514
8.055223,-8.8424635
8.949249,-9.860582
8.665931,-9.281636
8.567323,-9.353936
8.376725,-9.2786045
8.304567,-9.146825
8.675032,-9.101785
8.352177,-9.267483
9.477663,-8.582878
8.487325,-8.4086275
7.2145495,-8.515923
8.36053,-9.216143
8.453823,-9.30416
9.38034,-8.394643
7.516795,-7.535165
6.7256546,-8.110239
8.502042,-9.345131
8.220911,-8.074359
8.612129,-9.153981
8.229066,-8.597103
7.362076,-9.187802
8.558482,-9.054454
8.61536,-9.216341
8.246382,-9.584234
8.5173645,-9.348066
8.300451,-9.783945
8.52309,-9.058632
8.459683,-9.031385
8.45896,-9.203856
9.717215,-8.281506
9.225723,-7.1698956
8.7105465,-9.308187
8.1218815,-7.847518
8.317218,-8.798729
9.137482,-8.150698
8.334846,-9.118915
8.078246,-9.783517
8.467759,-9.334748
8.518071,-9.120384
8.584426,-9.396272
7.476844,-8.866658
8.4985075,-9.36198
7.246441,-7.3166537
8.903364,-9.528934
9.024896,-7.4004593
8.326022,-9.055419
8.582867,-9.175288
9.686756,-9.405992
7.949192,-7.034569
9.807997,-9.265631
8.476395,-9.174985
8.432918,-9.151417
8.620016,-9.516206
8.627493,-9.186762
8.2303705,-9.23038
8.43094,-9.512434
8.616014,-9.281756
8.311031,-8.744283
8.375349,-9.286236
8.593508,-9.194129
8.5395355,-9.228223
8.457268,-9.108165
8.511203,-9.256703
8.582212,-9.136455
8.523833,-9.027255
7.583155,-9.07063
8.404467,-9.108703
8.418354,-9.345248
8.39219,-9.121895
8.578644,-9.088305
6.8917437,-7.3473153
8.687033,-9.192703
8.444012,-9.079058
7.005786,-9.710312
8.603899,-9.216082
9.886055,-9.658536
8.189575,-8.679425
8.486162,-9.104801
7.984496,-8.469179
6.869669,-8.828616
8.6156435,-9.232377
8.428718,-9.242048
7.0341196,-9.756471
8.55054,-9.317595
8.599202,-9.287982
7.627686,-8.693433
9.406883,-9.801784
8.424406,-9.079669
7.261981,-9.899698
8.373078,-9.124792
8.442918,-9.15213
8.445178,-9.0906925
8.577287,-9.279707
8.55503,-9.430959
8.453026,-9.140097
8.326971,-9.31888
8.222079,-8.895462
8.408441,-9.226322
8.877822,-7.5956135
8.219079,-9.051894
7.616769,-9.491755
8.351057,-8.977137
8.611712,-7.8562365
8.561923,-9.137574
8.204817,-8.405951
8.242714,-7.933701
9.117602,-6.800336
8.446787,-9.334956
8.960961,-8.032986
8.452146,-9.15374
8.5680065,-9.32384
8.460368,-8.722659
8.3028,-9.169149
9.957583,-8.19565
8.472717,-9.311589
8.413635,-9.003055
8.521643,-9.11196
7.49675,-9.702217
7.387392,-8.257469
7.8865747,-9.935516
8.929662,-7.4234705
8.404177,-9.209801
6.882452,-8.016184
7.5499215,-7.520356
6.803944,-8.072195
8.583299,-9.247693
8.4356785,-9.20102
8.349076,-9.233121
8.536701,-9.2270155
7.6277585,-8.533635
8.955072,-8.944663
8.56036,-9.335172
8.846392,-9.431755
8.455412,-9.280384
8.554151,-9.226526
8.301205,-8.59209
8.392518,-9.059157
8.14651,-8.349983
8.269473,-9.305871
9.980783,-9.793273
8.143464,-7.342075
7.502639,-8.673331
8.524887,-9.301813
8.382782,-9.110352
7.2183948,-7.8257084
8.37915,-9.202557
8.5548725,-9.203678
8.4829445,-9.416341
6.515451,-9.0016165
8.415148,-9.270753
7.407702,-7.5699196
8.306045,-9.093732
9.793837,-9.384859
8.292871,-9.270668
8.472289,-9.128333
8.422665,-9.245903
8.660781,-9.239725
7.5248575,-7.7746353
7.1003494,-8.400935
8.374795,-9.245303
8.702322,-8.974465
8.546262,-9.253575
8.282433,-9.190308
8.72584,-9.449068
8.736644,-9.306913
8.936739,-9.383786
8.473713,-9.194539
9.447061,-9.736046
8.748537,-9.250062
7.957549,-9.624092
8.474316,-9.205416
8.450978,-9.263984
6.1693244,-9.588408
7.529753,-8.599538
8.5009575,-9.185247
8.501626,-9.134998
8.559724,-9.150532
8.610589,-9.055155
8.535127,-9.236247
9.007415,-9.367843
8.575844,-9.230277
9.305677,-9.736192
8.479021,-9.183039
5.7341385,-8.567435
8.662036,-9.5125885
9.995075,-9.777468
8.464958,-9.234329
9.591682,-9.915193
8.435568,-9.177205
8.255385,-9.930981
8.631013,-9.402001
8.328404,-9.281304
8.252237,-9.004656
8.654489,-9.205351
8.683739,-9.5103445
8.419151,-9.236638
8.837932,-9.253877
7.1056175,-8.77726
8.436179,-9.15914
9.617534,-9.96779
8.964045,-8.8688755
8.495685,-9.036004
8.709016,-8.631096
8.425505,-9.244766
8.422873,-9.368277
8.623341,-9.240595
7.8695984,-9.799909
8.458851,-9.185842
8.630477,-9.136757
8.479304,-9.43522
8.377398,-7.691023
8.621953,-9.249591
8.404901,-9.158891
9.170294,-9.698665
8.368675,-9.239249
8.297568,-9.21335
8.436657,-9.139408
8.595134,-9.11643
8.596467,-9.276316
8.377569,-9.165628
8.226727,-9.567234
8.444446,-9.168663
8.479693,-9.238158
9.646575,-9.062994
8.290833,-9.09838
8.595938,-9.190326
8.572858,-9.245581
8.461104,-9.21054
8.374251,-9.383167
8.407829,-9.187805
8.925078,-9.054135
8.93688,-8.907532
8.403932,-9.401878
8.622003,-9.104486
7.9247484,-8.915693
8.528047,-9.086682
8.556542,-9.207451
8.266507,-9.050008
9.153759,-9.09346
8.295668,-9.181368
8.837284,-7.9245186
8.3945,-9.23095
8.521501,-9.230856
8.494668,-9.153282
7.8621206,-8.134409
8.336726,-9.089367
8.341493,-9.199531
8.487901,-9.353707
7.957208,-9.872848
7.6218767,-8.853899
6.99463,-8.530386
8.35781,-9.202107
8.588425,-9.149967
8.494169,-9.21075
7.8211565,-8.9494915
8.515499,-9.342616
8.5612755,-9.085783
8.549565,-9.184564
8.474321,-9.215947
9.474729,-9.353226
8.291629,-9.199466
8.493289,-9.28603
8.431521,-9.428054
8.511679,-9.293677
9.798809,-8.664164
7.546438,-8.941591
7.41141,-8.883658
8.65207,-9.252839
8.454347,-9.114988
8.067108,-9.388375
8.478308,-9.3052435
8.728514,-8.923963
8.545182,-9.194901
8.4632435,-9.113477
8.455145,-9.207734
8.49093,-9.252472
8.520902,-9.268424
8.095998,-8.345087
8.567859,-9.170076
8.794078,-7.9043565
7.878866,-9.773433
8.415924,-9.491269
8.586902,-9.198397
8.338323,-9.085994
8.742762,-9.64679
8.13865,-7.1267786
8.373419,-9.315221
8.476455,-9.109088
7.1243715,-9.893347
8.555166,-9.301013
6.5956993,-9.58036
8.522787,-6.9107933
8.479403,-9.254684
7.419668,-9.080308
8.461599,-9.278478
8.43927,-9.266072
8.528357,-9.398781
8.341478,-9.043796
8.073472,-8.375666
8.425945,-9.097637
8.385962,-9.120507
8.430822,-9.317482
8.563159,-9.303398
8.448223,-9.355972
7.472335,-9.490592
8.332682,-9.284465
5.5256,-9.341613
8.396443,-9.131252
8.381708,-9.20448
8.179521,-8.263949
8.390362,-9.272414
6.78326,-9.312293
8.437027,-8.968759
8.265092,-9.188911
8.581759,-9.259255
8.607919,-8.995832
7.5494885,-8.425721
9.657911,-9.08618
8.131951,-9.903651
8.38562,-9.297887
8.399795,-9.457691
7.6392674,-9.340455
6.972014,-9.932181
8.614119,-9.212545
8.339831,-9.377956
8.795097,-9.30632
7.1978874,-9.37097
8.5162945,-9.151931
8.550815,-9.260321
8.524032,-9.099847
8.492961,-9.329034
8.519288,-9.142531
7.15422,-8.975919
8.552072,-9.818201
8.576893,-9.148438
7.198099,-8.59044
8.375915,-9.269027
9.670879,-8.160224
9.0677395,-7.9588847
8.49308,-9.442232
8.427636,-9.216253
8.50691,-9.131113
9.044189,-7.3376365
8.420466,-9.327542
8.489877,-9.250731
8.698697,-9.232381
8.404336,-9.087683
9.401649,-8.464161
9.799751,-8.232993
8.431455,-9.359303
9.591205,-9.499678
8.492563,-9.194913
7.2452087,-9.932154
8.445981,-9.254588
9.186107,-9.2076435
8.419239,-9.266961
8.757413,-9.907463
8.412526,-9.30251
8.306814,-8.868723
8.6318245,-9.227848
8.185305,-8.439592
8.339847,-9.240281
9.360535,-9.755542
6.8625665,-6.3275175
9.205756,-9.703119
8.491226,-9.281931
8.460763,-9.187812
7.5598907,-9.628615
8.55321,-9.839718
7.640832,-9.646246
8.494459,-9.1775055
8.645261,-9.222447
7.6482186,-7.9732
8.845227,-8.8146925
8.900166,-8.093479
9.393887,-9.432686
8.88117,-9.235655
8.314601,-9.174517
8.120362,-9.932349
8.415806,-9.094483
9.936072,-7.2113314
8.614955,-9.28226
8.578384,-9.247102
8.532546,-9.086399
8.442114,-9.217359
8.586224,-9.742398
8.553132,-9.136771
8.260195,-9.098809
8.012414,-9.392119
7.0217285,-9.346465
8.103298,-9.335296
8.346486,-9.0703125
8.455028,-9.476596
8.539608,-9.270273
8.420019,-9.184322
8.696604,-8.914684
8.577801,-9.228297
9.190931,-7.5237412
7.266788,-8.915771
8.548395,-9.262547
8.469443,-9.123957
8.728398,-9.393553
8.506787,-9.083879
7.9130316,-9.24862
7.6554217,-9.312127
8.652775,-9.407494
8.4823675,-9.167715
8.44493,-9.116928
8.981784,-9.1051235
8.397577,-9.329857
8.541694,-9.476458
8.908043,-9.306907
7.9448195,-8.110403
7.400296,-7.626891
8.60136,-9.094755
8.402692,-9.214239
9.940582,-9.406968
8.538791,-9.163166
7.0226483,-9.112132
8.324861,-9.125417
7.485406,-8.558564
8.236532,-9.069734
7.4032946,-9.259622
8.507709,-9.263955
6.400338,-8.859904
9.105077,-8.536097
9.24339,-9.542948
7.7824807,-9.069303
8.103483,-8.971431
8.432859,-9.397284
8.483039,-9.195561
8.352348,-8.877864
8.576546,-9.16809
8.572766,-9.160063
8.548898,-9.319356
8.468863,-9.313723
8.5411825,-9.169349
7.7846274,-9.624889
8.503319,-9.42322
8.331275,-9.202352
8.435596,-9.242402
8.504251,-9.264259
