parameter_1,parameter_2
-6.113092,7.699647
-5.6351914,7.601363
-6.1716003,9.679742
-6.6366024,7.7896523
-5.1861825,8.435093
-6.7816596,7.818223
-7.4257975,7.711066
-6.7840667,7.886236
-7.497441,5.847505
-8.049738,8.482689
-7.69553,6.213088
-6.3050675,8.074528
-7.645174,7.031929
-4.885042,6.126363
-6.7591205,7.7733583
-8.862236,7.590758
-6.4192734,6.410307
-6.2615123,7.7634735
-4.690769,8.418882
-6.7993565,7.820485
-6.8183284,7.8704815
-6.52452,7.5037155
-6.7110033,7.8150806
-6.7000895,7.7960215
-7.766553,9.605562
-6.3832,8.23457
-6.0976286,6.9650345
-5.615838,7.795555
-6.639476,7.836054
-6.6372576,6.726003
-6.9296927,7.6513724
-6.865717,8.065868
-6.643625,9.01984
-7.140495,7.670976
-6.824024,7.893919
-5.790811,5.837981
-6.873703,7.835068
-5.4222813,7.8818793
-6.7779284,7.941398
-6.848967,7.858295
-6.4496427,8.271638
-6.7213507,7.954264
-6.18349,8.440589
-6.9264073,8.337786
-6.3678203,7.1642685
-7.9407716,8.158026
-6.4073954,5.4385138
-5.93147,7.323489
-6.072028,7.1672883
-6.849554,7.704791
-6.905043,7.8625193
-6.6668043,7.8886023
-7.4900208,7.3804345
-6.901893,7.8528256
-6.8871684,7.925065
-6.6029334,8.132114
-5.5593057,9.718101
-6.770787,7.886081
-7.009439,8.952345
-7.234343,7.3972306
-4.727686,9.024272
-7.937502,7.6960855
-6.203765,8.086642
-6.8281517,7.745455
-6.7804513,7.914781
-7.2846565,7.7225294
-6.905514,7.8014107
-6.492151,6.2452435
-7.3767705,8.336366
-6.674528,7.9125752
-6.778966,7.558603
-6.8855166,7.746691
-6.395276,7.659407
-6.78896,8.059551
-7.754989,9.97978
-7.1387053,8.342028
-6.6944,7.837311
-6.7269955,7.806127
-7.5769486,6.6240673
-6.7567043,7.7743764
-7.791237,6.9972277
-6.8685226,7.9217653
-6.7910514,7.9231477
-6.7294927,7.706342
-6.2583838,6.482421
-6.4250274,8.200593
-5.6699953,8.950066
-6.468581,6.6667175
-7.4051976,7.5327687
-7.444192,7.311219
-6.884118,7.8916483
-6.7021146,8.047662
-7.736212,6.9187384
-6.7437773,7.8291364
-6.681919,7.684307
-6.772474,6.6256123
-8.587437,7.942004
-7.8914557,6.838778
-6.7708497,7.6903405
-7.923485,6.6611614
-6.8853426,7.6987667
-6.712739,7.7452703
-6.7748675,7.871108
-6.8190994,7.7961636
-6.804887,7.6940975
-5.878749,7.027244
-6.704431,7.9350634
-8.506231,8.704395
-7.708084,8.444204
-6.829978,7.9835496
-6.4338846,8.050744
-9.167339,6.4108157
-6.551947,6.6014132
-6.8383565,7.9849114
-5.849893,7.8854876
-5.3905544,6.771467
-6.611591,9.810608
-6.8857217,7.69763
-6.84849,7.801858
-7.411561,8.835572
-6.7901993,7.5931497
-6.99803,7.576256
-7.7037673,7.0541778
-6.809233,7.764753
-7.3679166,7.135275
-6.819234,7.8304954
-5.371359,7.8170676
-6.743996,7.7790766
-7.177718,7.34846
-6.775736,7.8903475
-7.1023903,9.421874
-6.740064,7.801449
-6.718842,8.08209
-6.868419,7.9379053
-6.6700983,8.259497
-6.872075,7.6093974
-6.88644,7.8161526
-8.018686,8.060487
-6.110833,8.867943
-6.85205,7.92281
-5.934605,6.7771573
-6.6370416,7.770692
-7.130018,7.5812645
-6.8431125,7.881371
-6.784592,7.8367386
-6.669816,7.789219
-6.570054,6.491393
-6.6812034,7.847943
-7.364974,6.341193
-6.760076,7.831988
-6.912401,7.90614
-5.94475,7.608508
-7.000238,7.7997413
-6.7536144,7.995023
-6.6786222,7.9167595
-7.2519097,7.4971437
-6.9643173,7.7625933
-6.622163,7.750819
-7.427062,4.9041204
-6.9242883,7.65028
-6.7767916,8.061352
-6.6779466,7.8993754
-5.385513,8.1404705
-6.932951,7.8645525
-6.824667,7.8595815
-6.7856812,7.829172
-7.8905525,6.199977
-6.0699577,9.735483
-6.716372,7.842056
-4.741988,5.283527
-7.8615856,8.444678
-6.657967,7.8509693
-8.107931,8.180017
-6.676537,7.7484503
-6.825698,7.707164
-6.29974,8.146439
-6.7450547,7.7454677
-6.797621,7.86789
-8.408686,7.5763245
-8.551655,7.916971
-8.125345,8.2090645
-6.7936363,7.8903556
-7.799279,7.514977
-7.313498,6.9838758
-6.7228518,7.850719
-6.7541566,8.101219
-7.2692685,8.048866
-7.087051,7.9889083
-6.871161,7.7978272
-7.3049407,6.968714
-6.8257008,7.7032604
-6.2599697,7.98739
-7.006825,7.6929855
-6.570785,8.769385
-6.054256,7.53528
-6.9989977,6.5701056
-6.7530637,7.8873453
-6.15982,9.170965
-6.8971605,7.926476
-6.708611,7.706852
-6.078847,9.718155
-6.919749,7.9264765
-7.314464,7.516593
-8.332769,6.0765467
-5.3979735,9.915037
-6.646221,8.147719
-6.6371093,7.0240765
-6.868982,7.8108835
-6.477332,7.8450665
-6.9057317,7.7226987
-5.9263954,8.116199
-6.796411,7.956828
-8.4540615,7.0268664
-6.946045,7.998792
-6.7209024,7.8353815
-6.1470413,7.3888264
-7.6893377,7.5262923
-6.5977745,7.859123
-6.841899,7.8367743
-6.639598,7.2346797
-6.9719253,7.7084556
-6.8596206,7.841943
-6.7326684,7.7110357
-6.694664,7.9801702
-6.909177,7.7876925
-6.805738,7.730205
-6.8159256,7.8721204
-7.333079,8.285548
-6.95513,7.763697
-6.8149014,7.8624253
-6.667615,7.6238317
-6.28012,8.111451
-6.7688346,7.8782854
-7.4150605,9.308472
-6.8810344,7.8098755
-6.928419,7.681422
-7.8181257,8.092114
-6.7902865,7.8708014
-7.858484,7.075047
-6.8016458,7.895784
-5.692989,8.864856
-5.881609,8.82822
-7.078278,7.737945
-5.055444,6.8052435
-8.603384,7.9681487
-6.229522,7.6856437
-6.776459,7.67718
-6.952597,7.69463
-6.780937,7.775652
-6.9348464,7.671483
-6.6771975,7.581632
-5.936819,7.990159
-6.9152665,7.743603
-6.8458543,7.880003
-7.0347476,5.8004847
-6.8532324,7.907824
-6.9345803,8.611708
-6.8087087,7.890832
-6.847576,7.952153
-4.1914773,7.1040726
-6.8009644,7.845423
-6.8780923,7.7058454
-7.3739886,8.468983
-6.677219,7.80437
-6.9451723,7.829442
-5.8890166,7.6556516
-6.754562,7.7593737
-6.7881083,7.9213605
-6.863615,7.8495917
-6.948921,7.779277
-6.772416,7.8029284
-6.722451,6.543288
-6.713359,7.7788525
-5.484126,7.5400767
-6.7439914,7.883307
-6.8385806,7.9506373
-6.731466,7.7829494
-6.709552,7.997458
-6.8936796,7.80143
-6.7747493,7.7974935
-6.856075,7.831065
-6.0864367,7.011025
-6.9184775,8.189731
-6.884503,7.7979803
-6.8124065,8.060267
-6.776423,7.740269
-6.700084,7.604037
-6.5948954,7.772488
-5.9367685,8.694076
-6.945536,7.8839107
-7.6356416,7.775988
-6.856377,7.6730924
-7.0587273,8.634436
-7.387185,8.725897
-6.7962017,7.739881
-6.7875085,7.7985616
-6.6434393,7.866784
-5.3528767,8.420278
-6.997059,7.8607717
-6.9017835,8.268214
-6.7710724,7.869927
-6.8718204,7.7033424
-6.713523,7.8186927
-6.896489,7.964801
-5.7043104,6.623927
-6.8083453,7.6528525
-6.7050757,7.777332
-6.7595267,7.6420307
-6.6765103,7.7997494
-7.593801,8.949182
-6.3436737,7.6111174
-6.902413,7.7436295
-6.752459,7.8329835
-6.816769,7.804674
-6.8268285,7.3966527
-8.030928,9.222275
-7.883153,7.4884753
-8.466593,7.58218
-6.5822906,6.998437
-7.0148735,5.1369123
-6.6407795,6.5646524
-6.506857,7.705433
-6.734141,7.8663616
-6.792717,7.8395214
-6.22125,7.606271
-6.8126316,7.5922823
-6.922132,7.349382
-6.68095,7.822082
-5.8093586,5.444249
-6.9616723,7.621589
-6.8505497,7.966274
-6.073417,9.888164
-6.7454424,7.795173
-6.033998,7.4705324
-6.0408134,8.739633
-7.3788686,7.2896624
-6.7933984,7.924303
-7.239452,7.7281117
-8.564066,7.141157
-6.866197,7.953744
-7.0762825,7.6987705
-5.8174696,7.640158
-7.051064,7.355494
-6.8732753,7.812206
-6.770034,7.74783
-6.3642883,7.852124
-5.6218534,6.994913
-6.884643,7.962072
-6.594008,7.653196
-6.6946588,7.7121587
-6.5340276,9.41213
-6.759776,7.78495
-4.4924746,8.8159685
-6.792535,7.7896357
-6.0032797,7.631748
-7.1121798,9.166512
-6.9708834,7.077357
-7.326215,8.942587
-6.8252974,7.721702
-5.4132657,7.621934
-6.885589,7.8104773
-9.321959,8.760023
-6.7457833,7.763222
-7.1694713,9.860055
-7.6160398,8.262159
-5.6228695,9.140368
-6.2759004,8.029636
-6.8782125,7.8091865
-6.6421857,6.7000017
-7.1138916,7.9714584
-7.6075706,5.3127584
-7.0461793,7.6763754
-6.820019,7.749807
-7.3334494,6.1250224
-4.3772364,9.024799
-6.909187,7.7193737
-6.9798503,6.531272
-6.856599,7.794588
-6.785359,7.972028
-8.365278,7.871846
-6.648875,7.9688115
-6.7298594,7.8794384
-6.888102,8.061882
-6.7938385,7.8306828
-8.729773,8.019953
-5.8153005,8.641499
-6.8026447,7.899622
-6.8030806,7.6655974
-6.500554,7.7610893
-6.745446,7.7690473
-6.823189,7.7624793
-6.903027,7.7966356
-4.629101,6.7691226
-7.438133,8.368924
-7.476347,7.447342
-6.947902,7.901669
-7.3617253,7.3749485
-6.818548,7.820671
-6.2667327,9.037575
-8.305457,6.577403
-6.9262023,7.7954617
-6.9490466,7.6569147
-6.7757955,7.9970465
-6.8461127,7.874623
-6.648302,5.9723935
-7.3212013,7.150232
-6.8583937,7.797553
-6.610824,7.761823
-7.4544687,5.9094763
-6.9459014,7.634972
-6.9004273,7.888969
-8.314944,6.3503394
-5.634281,6.592267
-6.8016467,7.7566633
-6.2574196,6.5087924
-6.7962694,7.895942
-6.9484067,7.7979918
-7.9493866,7.8433623
-6.8897634,7.946575
-6.8735485,7.859835
-6.645073,7.6833615
-6.8745446,7.8366537
-6.752461,7.9326863
-7.170102,8.518192
-6.5113616,8.067496
-7.8862996,9.251308
-6.8121457,7.90481
-6.7904296,7.7490387
-6.694183,7.8242006
-6.713894,7.7848287
-5.2124114,9.266411
-8.330014,9.20396
-7.6645885,7.6163177
-6.9084296,7.834019
-6.8308477,7.8042965
-8.407173,8.787632
-4.899995,6.6393404
-6.7222133,6.7856913
-6.630801,7.7700887
-6.624305,7.870512
-6.7188187,7.9385242
-5.841662,7.2496653
-8.0498905,8.976314
-6.6873307,7.7055864
-5.115111,7.377768
-6.7740912,7.7082562
-6.8589783,7.6355166
-6.8092756,7.6155276
-6.800435,7.7888374
-7.11003,7.958998
-7.6179223,9.432541
-5.329768,8.085726
-6.169157,8.211007
-6.735555,7.9193363
-6.7091966,7.761184
-7.3556595,8.526323
-6.77468,7.894754
-8.18969,8.611897
-6.7118526,7.798924
-6.975385,7.7729
-6.8473845,7.703257
-4.581625,7.686883
-7.936909,7.9555063
-6.8686233,7.898902
-6.848221,7.8816853
-6.783488,8.032515
-7.2196555,8.573519
-5.9240394,8.946912
-6.8335266,7.6012077
-6.830905,7.8390455
-6.852097,7.8527703
-5.767968,7.8229437
-6.703245,7.6031804
-7.558271,8.657736
-7.148302,8.619552
-7.538495,8.363781
-6.746033,7.9654074
-6.8394694,7.848811
-6.67081,7.745755
-7.251125,9.230789
-6.832322,7.6290216
-6.745256,7.611527
-6.7755337,7.8476586
-6.858045,7.886045
-6.6804767,8.111222
-6.676317,7.7108006
-6.9171576,9.179096
-7.744666,7.7837343
-6.82412,7.696666
-6.983903,7.8905973
-7.4454083,7.3274503
-8.938237,8.914653
-6.7937818,7.8022094
-6.9558177,7.8872013
-6.8890257,7.831667
-8.2388115,8.425342
-6.7346945,7.730488
-6.6541357,7.7887816
-6.8090634,7.793235
-6.876837,7.7010193
-7.086361,7.9402003
-7.667561,7.695627
-6.3313074,9.667238
-8.051078,6.884335
-9.239826,7.1117954
-6.755034,7.978633
-6.80029,7.8021264
-6.765039,7.151849
-6.782501,7.781392
-4.119157,6.399356
-6.0912843,5.6677012
-6.386211,7.20452
-6.6783304,7.275964
-6.8858438,7.836007
-5.1618457,6.7595196
-6.777231,7.900268
-5.442574,8.351142
-6.8406844,7.676864
-7.635189,8.316964
-5.611458,7.9715595
-6.7954736,7.720632
-5.900617,9.515271
-6.1004105,7.5047216
-6.7486386,7.7057285
-7.0094085,7.8948526
-6.9590487,9.597996
-8.966259,6.852401
-6.011511,9.14385
-6.0310974,7.303306
-6.7978053,7.8067374
-5.4253616,8.200111
-8.109676,6.8129826
-6.7744164,7.692921
-7.778042,7.1361203
-6.1185308,7.9644465
-6.341261,6.8362064
-6.1376724,9.382558
-5.609666,6.8909454
-6.659221,7.7453346
-6.3013434,8.985193
-6.7897115,7.8778653
-6.760283,7.670097
-6.9081964,8.2079315
-6.379525,8.928959
-6.8078947,8.020234
-5.372054,8.013207
-6.9931726,8.102396
-6.702275,7.966636
-8.224773,7.7058663
-7.8958797,8.353963
-6.8924904,7.6245556
-6.7193265,7.8099155
-7.822808,5.9345074
-6.7558203,7.9730515
-6.8288913,7.9075394
-6.918707,7.9190645
-6.5766,7.9661074
-5.086506,8.708951
-6.915973,7.9807463
-6.542114,6.0910397
-6.8353977,6.8961177
-7.097094,8.550251
-6.8410196,7.8822236
-6.853466,7.8951945
-6.8035874,7.8143864
-6.319332,8.162256
-6.625248,6.8796597
-6.884954,7.8734484
-6.8618426,7.885079
-7.6744933,8.37833
-6.875955,7.802239
-6.844392,7.767758
-7.7227793,7.452778
-5.899223,7.742487
-6.6327176,7.910704
-8.712608,7.987617
-7.9429245,8.055636
-5.9957395,9.035172
-6.6100297,7.813967
-6.9384995,6.486137
-6.2384253,7.4399223
-6.544484,7.2875147
-6.842477,7.9382157
-7.1913037,7.258165
-6.738251,7.607671
-6.7542596,7.8661857
-5.68659,8.740476
-6.858101,7.8806787
-6.5431557,7.898894
-6.6427045,7.761205
-6.358717,8.768275
-6.0022273,9.599836
-6.324132,6.7800107
-7.019685,7.704531
-6.7636304,7.87367
-6.9084783,7.862925
-8.59561,9.175381
-6.6049857,7.733766
-7.433104,9.2560005
-7.005238,7.826314
-5.1619296,8.530452
-6.34228,7.8258834
-6.8535275,7.8990693
-7.3710604,9.390641
-6.8827686,7.944532
-6.9234424,7.6933765
-5.679558,7.1575875
-6.574493,7.0959044
-6.7026114,7.6320734
-6.98554,6.053681
-6.661918,7.7668633
-6.579157,6.7375393
-6.4241595,7.3452997
-6.639733,7.767523
-7.8465953,7.492967
-6.8079057,7.8062773
-6.696271,7.6974287
-8.287477,9.152801
-6.7460823,7.6629233
-6.9062285,7.800203
-6.6170983,7.7955675
-9.883955,8.421285
-6.8383183,7.9399486
-6.894196,7.8388824
-7.585791,7.989504
-5.692804,8.695711
-6.753549,7.7307863
-7.026584,7.799875
-5.5500016,6.465747
-6.736393,7.891654
-6.94345,6.8547707
-6.9300833,7.8129992
-6.8419967,7.223062
-6.8087063,7.7978153
-6.705936,7.752013
-6.98529,7.9974732
-7.0707784,5.8992743
-6.852439,7.809375
-6.660215,7.8534055
-8.40679,6.567253
-6.9526663,7.7807255
-6.833637,7.8335423
-6.6659427,7.8773403
-6.42561,7.0591536
-6.870647,7.7925844
-5.6646404,7.0072374
-6.7460656,7.8786135
-6.1031704,4.6105614
-5.717569,7.491473
-6.8296556,7.9030867
-9.950447,7.3993006
-6.81818,7.796411
-6.754835,7.986837
-6.7328873,7.9914637
-6.48764,8.805408
-6.180671,7.8839016
-6.684198,7.870888
-8.318358,9.911989
-6.6471086,7.5613966
-6.379251,9.024543
-6.7184863,7.7758155
-6.5283732,6.5176353
-6.5629926,8.012951
-5.8703218,6.7385597
-7.5409446,7.1059704
-4.837967,6.4928293
-6.3032413,6.6540055
-6.9439373,7.9022965
-6.3028812,9.168035
-6.9581113,7.769069
-6.936728,8.149318
-6.7859535,7.761377
-7.022846,8.099816
-6.797359,7.993459
-6.555507,6.7643547
-6.2087126,8.274794
-6.8050966,7.74011
-6.8425364,7.7741065
-6.87824,7.7366953
-6.750048,7.863428
-6.724907,7.943548
-5.9460325,7.058189
-6.717641,7.8242955
-6.736542,7.976923
-6.884869,7.7982283
-7.61272,7.0393314
-6.781378,8.059835
-6.8917527,7.8422704
-7.276703,7.5995317
-6.8523774,7.788211
-6.809161,7.853613
-6.6837487,7.8296933
-7.5517173,7.8298244
-6.465868,7.144684
-6.765961,7.897627
-6.862795,7.9245744
-6.75406,9.018698
-6.981655,7.9503207
-6.948407,7.7542887
-6.868383,7.19619
-6.996918,9.476275
-6.7433286,6.930296
-6.9067163,7.848885
-7.641501,7.0754914
-4.7438855,8.116548
-6.8916173,8.221331
-6.912125,7.9895267
-5.7520432,8.695525
-8.164407,7.6300383
-8.228402,8.940687
-6.7573767,7.8550143
-6.506429,7.5592604
-6.8478017,7.774332
-6.766323,7.630485
-6.885181,7.876764
-6.867439,8.070212
-6.765852,8.020388
-6.548397,7.771951
-6.8763256,7.717825
-6.8846555,7.621894
-6.9983244,7.891982
-6.8620687,7.8466935
-7.4727817,7.269725
-6.2926593,8.618315
-4.840923,8.496369
-6.7928762,7.843143
-7.115053,7.11366
-5.644206,8.166068
-5.2010074,6.959262
-6.73505,7.836613
-6.729019,7.9738708
-8.655742,9.466538
-6.7686667,7.814356
-6.717743,7.695769
-5.626341,7.765738
-6.7998004,7.6980424
-6.835671,7.9690514
-6.723919,7.9053054
-5.947539,8.044321
-6.6925583,7.7882886
-6.547987,7.684534
-8.333044,7.396595
-6.93025,7.9338307
-6.6617045,7.909947
-7.764625,8.451147
-6.738224,7.9538074
-6.795438,7.8623085
-6.6847653,7.013203
-6.8150234,7.8294573
-6.781509,8.026853
-6.8407936,7.625248
-7.211786,7.364376
-6.7152424,7.7596993
-7.631107,8.398213
-6.8849263,8.002877
-7.7146015,8.57624
-6.936689,7.947486
-5.6645355,8.136138
-6.276124,9.278147
-5.366897,7.3124413
-5.569038,8.313625
-6.1206293,9.295999
-6.7501035,7.78839
-6.336402,9.273008
-6.8642545,7.9176545
-6.8404164,7.669512
-6.9153786,7.9785924
-6.8320837,7.629495
-5.627078,7.9084797
-7.3009396,7.6721454
-7.9034815,7.688254
-5.50696,9.265892
-6.7286987,5.6352773
-7.0429964,8.6335
-6.7152843,8.074459
-7.309843,8.521197
-6.981745,8.035605
-6.9455724,7.7508826
-5.820233,9.079712
-5.943016,8.019245
-7.296065,7.8190355
-6.832344,8.035832
-6.726385,7.8659167
-7.1358514,7.4689555
-5.621188,9.815871
-7.6160703,8.147233
-5.871652,7.432605
-7.414981,8.069026
-5.8694425,7.3186274
-6.6557918,7.876828
-7.0910063,7.469941
-6.3635864,7.854084
-6.8404784,7.8641844
-6.743192,7.939958
-8.720784,7.382021
-6.858184,7.839958
-6.7293253,9.2665415
-6.8041134,7.7849784
-6.9393015,7.1437483
-6.970692,7.841515
-6.6446295,7.8399415
-6.8503637,7.866251
-6.9094377,7.9289355
-7.2533684,7.600474
-6.897456,7.861964
-6.699005,7.926831
-6.8788314,7.919426
-6.8640275,7.815327
-5.7533293,9.659922
-5.441717,7.5886364
-6.82477,7.8715816
-5.810677,8.526278
-6.851611,7.850314
-7.5828323,9.229166
-7.2051125,7.6487627
-6.761491,8.681213
-5.7834606,8.141536
-6.372659,5.9459877
-6.683658,8.035538
-7.08393,7.384342
-6.7645335,7.9222536
-6.267872,7.375602
-7.9039207,7.7680416
-6.7336226,7.8314548
-5.704489,6.698582
-8.218264,7.887768
-7.0430264,7.9579406
-7.4190817,8.282176
-7.0071054,7.101977
-7.3296437,8.151666
-6.9288044,7.8256564
-6.7448173,7.830152
-5.5786767,7.5780587
-6.01984,7.6986766
-6.7496276,8.10316
-6.8178577,7.93971
-5.1784186,6.372815
-7.6571193,7.66827
-6.9542503,7.866993
-6.8764725,7.844219
-6.834843,7.942174
-6.9415617,7.841002
-6.7256384,7.627965
-6.906427,7.706799
-8.7796335,8.936157
-6.4633846,9.410296
