$\alpha$,$\beta$,$\gamma$,$\delta$
0.7205311,0.021788845,0.24997586,0.10505439
0.7630876,0.023550374,0.24681619,0.10071486
0.7405911,0.022319708,0.25055924,0.10471885
0.7305879,0.023184761,0.24778359,0.10374468
0.7593798,0.024535283,0.24470174,0.10083076
0.74319035,0.022470262,0.24784935,0.102303036
0.7420959,0.022784857,0.25012198,0.10483201
0.7524824,0.024791168,0.24554883,0.10218961
0.7205544,0.022069303,0.24935144,0.1055012
0.7382602,0.020799719,0.25088072,0.10364117
0.7472994,0.02340486,0.24776699,0.10314999
0.7251278,0.021946067,0.24995416,0.10512457
0.7540065,0.023517841,0.2471338,0.10160659
0.7332759,0.022275962,0.24889553,0.10367787
0.73620987,0.022613183,0.24797091,0.1036003
0.7302846,0.022285666,0.24873406,0.10379233
0.76183003,0.02262791,0.24801974,0.10104707
0.75205404,0.023699276,0.24698257,0.10257132
0.7534514,0.023259511,0.24879526,0.102839455
0.7573721,0.023687193,0.24504131,0.09992745
0.75840265,0.02202288,0.2490873,0.10189642
0.74822944,0.022800144,0.24861227,0.103367865
0.7574387,0.023307063,0.24641995,0.10099006
0.7112383,0.021360518,0.2528382,0.108154625
0.74426746,0.022967214,0.24934812,0.10400767
0.76804596,0.025130317,0.24424507,0.10033712
0.7342362,0.02240215,0.24845949,0.10349758
0.75763535,0.02334557,0.24525857,0.10009135
0.7378656,0.021415878,0.24994826,0.103272825
0.77914655,0.024757259,0.2458929,0.09982322
0.7506388,0.023352083,0.24607892,0.1013322
0.76155126,0.024308117,0.24523246,0.10093633
0.7417287,0.02196277,0.2516153,0.10481774
0.73036385,0.022637818,0.25017196,0.10512051
0.7432205,0.022707555,0.24865107,0.10365224
0.75984293,0.022849288,0.24481772,0.099785365
0.71710634,0.021660207,0.25115862,0.10668797
0.7400354,0.021573426,0.25015047,0.10321309
0.73404557,0.024550006,0.2475893,0.10475403
0.738367,0.022572864,0.24907656,0.10392114
0.73028505,0.023020698,0.24988735,0.10556224
0.74226886,0.023580184,0.24663171,0.10310971
0.7241425,0.022374049,0.24970965,0.10534928
0.73619676,0.023071842,0.24757768,0.103709094
0.7776361,0.024368001,0.24424632,0.09874958
0.7702224,0.024120975,0.24469206,0.09920204
0.7271133,0.022431226,0.24878609,0.10457943
0.75197524,0.022142066,0.24956848,0.10205368
0.76391506,0.023442222,0.2461871,0.09991051
0.7871371,0.024298951,0.24271251,0.09657844
0.7579387,0.0226758,0.2464668,0.10080848
0.774427,0.02380921,0.24406353,0.098424666
0.7280377,0.024613619,0.2464745,0.10506406
0.72419876,0.022621918,0.24945197,0.10553652
0.7508623,0.023818396,0.2466979,0.10222765
0.7361476,0.022860236,0.24840716,0.10445045
0.7759091,0.024677197,0.24223824,0.098124385
0.751747,0.023453264,0.24717373,0.10258568
0.7531572,0.02206321,0.24918294,0.10201981
0.71994495,0.023811588,0.24869275,0.1068232
0.7300705,0.02309841,0.24854743,0.10522419
0.7429109,0.022608196,0.2480963,0.1024404
0.72675997,0.022756647,0.24848984,0.10461244
0.7750755,0.022437312,0.24630144,0.0983948
0.73228925,0.022956887,0.24798231,0.1034346
0.7320618,0.023225365,0.24647965,0.10354761
0.7462446,0.021823788,0.24972302,0.10319291
0.76215243,0.022605376,0.2486828,0.1010099
0.757199,0.024337541,0.24643435,0.10193615
0.7651996,0.023154434,0.24547982,0.100187354
0.75437593,0.022851964,0.24603903,0.10062701
0.7080829,0.02150066,0.2486426,0.10541558
0.72984606,0.02155424,0.2525501,0.105706476
0.7568478,0.021807114,0.24916348,0.10171668
0.7322098,0.023203796,0.24741788,0.10402577
0.7487153,0.02315009,0.24792707,0.10248428
0.7546831,0.024168903,0.24631302,0.10191593
0.7351554,0.02408701,0.24647668,0.10369792
0.7788933,0.024669543,0.24383506,0.098439194
0.7141285,0.021884182,0.25312287,0.107816175
0.7283514,0.022579161,0.24877156,0.10440603
0.7688992,0.02399434,0.2438267,0.09908538
0.7424954,0.022445226,0.24963358,0.10351283
0.7477098,0.021723913,0.2515931,0.10379604
0.72674954,0.022586888,0.2503192,0.10484341
0.76531214,0.022561587,0.24787697,0.09981527
0.74611133,0.023211371,0.24620003,0.10214557
0.720796,0.023942504,0.24861763,0.106559925
0.73478335,0.02371629,0.24614953,0.10328669
0.73613834,0.022172833,0.24800558,0.10280744
0.7760834,0.025465986,0.2447898,0.10024099
0.74660426,0.024284061,0.24711399,0.103839405
0.7415357,0.023002965,0.24654815,0.10247731
0.7776047,0.023638118,0.24623157,0.09905421
0.78392756,0.024364213,0.2434987,0.09732252
0.7504784,0.024098074,0.2447366,0.10206183
0.73600394,0.022348553,0.2497564,0.10427145
0.73291487,0.02211393,0.24885322,0.103863746
0.7284138,0.021465745,0.24961382,0.104264766
0.7325085,0.023150085,0.24867189,0.104701
0.76102203,0.024089234,0.24578719,0.10102785
0.7612314,0.023265151,0.24694338,0.10163649
0.7415147,0.023460584,0.24802376,0.10364092
0.77199084,0.02630349,0.23989293,0.09809374
0.7609473,0.022920737,0.2482743,0.1015353
0.75940055,0.022776525,0.24817833,0.10147003
0.76477575,0.024086403,0.24494602,0.10017185
0.7466579,0.023965102,0.24473158,0.101407416
0.7285527,0.02251191,0.25021094,0.10561687
0.73499656,0.023094142,0.24957985,0.105249815
0.73142046,0.02290968,0.2469791,0.10387907
0.73593605,0.021636784,0.24993514,0.10378211
0.74742156,0.023679785,0.24651723,0.10237958
0.7571052,0.023849275,0.24559608,0.101523995
0.7147596,0.022175847,0.25128135,0.10737848
0.72581494,0.022258284,0.24973829,0.10574506
0.7404457,0.023899313,0.24597305,0.102513306
0.7669597,0.023517791,0.24705106,0.10063342
0.72566146,0.022439731,0.24974273,0.10525455
0.74630934,0.023037251,0.2476944,0.10287732
0.7440934,0.02393696,0.24716061,0.10364349
0.7584511,0.023121236,0.24882175,0.101835825
0.7633205,0.024018109,0.2455871,0.100829326
0.73375595,0.02369007,0.24954797,0.10574963
0.7397218,0.023084067,0.24765493,0.10381965
0.75712204,0.023460545,0.24592523,0.100690395
0.7666649,0.021840034,0.24955603,0.101449326
0.74457425,0.022372063,0.24681468,0.10135282
0.74584883,0.022567317,0.24902095,0.10326827
0.76571786,0.023673864,0.24574919,0.100341134
0.74656093,0.023162661,0.24659829,0.10193661
0.7391031,0.022777036,0.24808326,0.103308804
0.73998773,0.023506042,0.24599998,0.10269871
0.7322099,0.0217709,0.2509268,0.104893714
0.75371933,0.023076171,0.24670191,0.10115506
0.72383237,0.023272213,0.24824724,0.106043585
0.7692041,0.022372954,0.24706753,0.099104054
0.7210475,0.021941086,0.24955203,0.10502667
0.78495145,0.022902345,0.24687628,0.098469265
0.7668142,0.024191901,0.2451316,0.10034795
0.72816277,0.021416899,0.24871,0.10391878
0.7555125,0.023333617,0.2475196,0.101942055
0.73608905,0.022894233,0.24775529,0.10315353
0.7433909,0.022446146,0.24872714,0.103093244
0.73993623,0.023281004,0.24615057,0.10217682
0.76240665,0.024820758,0.2447347,0.100937895
0.7311871,0.022610217,0.24959138,0.10482061
0.73491895,0.022845313,0.24916306,0.10427098
0.7713073,0.022463154,0.24738611,0.099305876
0.73097,0.022777926,0.24868825,0.104226634
0.73691624,0.02136791,0.2517192,0.1049816
0.75287294,0.022875333,0.24725936,0.10115679
0.7126702,0.021433996,0.2511014,0.10626583
0.7455867,0.02177025,0.24947591,0.10267962
0.7367806,0.02315386,0.24683584,0.10309563
0.7336332,0.021537056,0.25013396,0.10369265
0.71959895,0.0218497,0.25398725,0.10824915
0.7318773,0.02250831,0.24848612,0.10422281
0.7692288,0.02525304,0.24500428,0.10111908
0.7164174,0.02252768,0.24890701,0.10598639
0.7562922,0.023115415,0.24772248,0.10169888
0.77042836,0.022592774,0.24646243,0.099225625
0.78096664,0.023643015,0.2462638,0.09922955
0.752332,0.02215502,0.2484365,0.10194983
0.75539875,0.022500515,0.24928853,0.10224086
0.77231336,0.023179494,0.24543917,0.09939963
0.75082415,0.024615908,0.2450232,0.10232511
0.7412529,0.022112928,0.24895257,0.10317136
0.72822785,0.022141227,0.24979341,0.10488351
0.773623,0.02517578,0.24264216,0.09899837
0.7434997,0.022635503,0.24966557,0.10378854
0.7346645,0.021372113,0.2510477,0.10425646
0.72882354,0.02211885,0.24748951,0.103114605
0.72598714,0.02349785,0.24594799,0.104069605
0.74983793,0.024980975,0.24463847,0.10198939
0.7262731,0.021843819,0.2500482,0.10498296
0.7415937,0.022319997,0.2495403,0.10317549
0.7656675,0.024610702,0.24260792,0.098921575
0.7412238,0.022910614,0.24818699,0.10345642
0.73507595,0.02348564,0.24688897,0.10353075
0.7535389,0.0246933,0.24357615,0.10125751
0.74588716,0.024204934,0.24667056,0.10273339
0.7273764,0.02240838,0.24962834,0.10505521
0.73113537,0.021856697,0.25073248,0.10536601
0.70544815,0.023000656,0.24888612,0.107187435
0.7328375,0.023115288,0.2488356,0.10454228
0.7741955,0.022593927,0.24731465,0.09879312
0.74147373,0.023258619,0.24642536,0.10313324
0.74244046,0.024167584,0.24493195,0.10190072
0.73527133,0.022288399,0.24908078,0.104302205
0.70200366,0.021937262,0.25213504,0.108749054
0.7647223,0.023198418,0.24564181,0.09965919
0.7800048,0.023292769,0.24389723,0.09746152
0.7618868,0.023994695,0.24413316,0.09909543
0.7457495,0.024020847,0.24570853,0.10203397
0.7319241,0.022416294,0.24799547,0.10352245
0.7642384,0.023624117,0.24636167,0.10041152
0.7279753,0.021623015,0.25171828,0.10576708
0.7222269,0.023325391,0.24866593,0.105947204
0.72920936,0.022119552,0.24995732,0.10494464
0.73608685,0.022369519,0.24774006,0.10361162
0.7366597,0.022790894,0.24897197,0.10428793
0.7800606,0.02672208,0.24063767,0.09832602
0.7211649,0.022557644,0.24946286,0.10635619
0.743695,0.023235876,0.24678215,0.10239699
0.77937704,0.024735712,0.24461912,0.098949336
0.7522681,0.022641623,0.24876985,0.10216028
0.7282465,0.021509562,0.24962968,0.10420646
0.7375572,0.02250413,0.24956746,0.10358022
0.74135476,0.02239151,0.24894802,0.10357956
0.7556449,0.022199444,0.24878699,0.1017379
0.7504064,0.023858817,0.2457373,0.10189997
0.7460605,0.023422267,0.24580105,0.102279335
0.74557525,0.024179716,0.24621332,0.102969415
0.7338038,0.02280919,0.24738084,0.103154466
0.7656722,0.02387371,0.24341723,0.098939165
0.7511606,0.022918394,0.24781086,0.102605544
0.7323191,0.022308834,0.24834213,0.10384691
0.73357177,0.023540432,0.24911623,0.105330296
0.7583632,0.024724321,0.24775246,0.102948524
0.7287905,0.022757722,0.24915718,0.10563236
0.74587435,0.022612708,0.24952924,0.103668176
0.76280075,0.024765052,0.24468195,0.10088061
0.74409556,0.021092443,0.25187752,0.10341268
0.74468803,0.02459551,0.24667917,0.103832945
0.73161894,0.02314349,0.24914126,0.10510287
0.72558224,0.023326475,0.24898316,0.10579598
0.7279138,0.02214467,0.24868007,0.10396255
0.7640462,0.02450655,0.24446738,0.09977204
0.7432532,0.023018874,0.24817827,0.10341152
0.7144447,0.022486323,0.2503604,0.10767707
0.73699296,0.022471044,0.2481228,0.10346178
0.7326534,0.022224171,0.24852657,0.10367562
0.7387015,0.024040379,0.24616548,0.10358008
0.71810967,0.020182574,0.25523725,0.10728584
0.76877075,0.025167648,0.24392536,0.099856734
0.70084155,0.02161503,0.24944557,0.10721895
0.73739797,0.022380834,0.24879597,0.10364623
0.76982135,0.025846075,0.24245012,0.0996585
0.7424832,0.022772014,0.24801974,0.103472166
0.7601229,0.022680502,0.2502034,0.102952525
0.7391426,0.02313148,0.24784745,0.103439435
0.74574125,0.023278357,0.24946523,0.10411812
0.74317974,0.023689814,0.24753483,0.103482895
0.7637508,0.022735482,0.24565312,0.099236764
0.7264504,0.023544014,0.24720152,0.10458471
0.74034846,0.022302363,0.25025094,0.10407
0.74775785,0.023693677,0.24650665,0.10206808
0.7681174,0.024272999,0.24482012,0.10026738
0.7558826,0.021731663,0.24960785,0.10099817
0.71974784,0.022242384,0.25009963,0.106174655
0.74978554,0.023639848,0.24797767,0.10258299
0.7327623,0.022716627,0.24734159,0.103497356
0.7343573,0.02259626,0.2482261,0.10380765
0.7578897,0.021702677,0.24779499,0.10020009
0.7100859,0.022612019,0.25007573,0.10782296
0.76489574,0.025246931,0.24425521,0.10083723
0.7417922,0.022774044,0.24865727,0.10341342
0.73857427,0.023577768,0.2470187,0.103507005
0.77507323,0.02338128,0.2463548,0.09888858
0.73974174,0.023257509,0.24710482,0.103184424
0.7335585,0.023235207,0.24639004,0.103836186
0.7590375,0.023268275,0.24706203,0.10121049
0.74624366,0.022919213,0.24769083,0.10221546
0.74831533,0.022041023,0.2481441,0.10130972
0.74882096,0.023313187,0.24790832,0.103662446
0.7966463,0.024489371,0.24485137,0.097400546
0.7771206,0.02337797,0.24721228,0.099109866
0.7761324,0.023619093,0.2451721,0.09824213
0.7644494,0.023145884,0.24549559,0.099202394
0.72476643,0.022674814,0.247877,0.104126915
0.7364046,0.022000603,0.24841963,0.10268811
0.75885755,0.023525821,0.24713649,0.10118923
0.73789036,0.02253345,0.24961063,0.10469281
0.7385002,0.023887902,0.24544933,0.102390885
0.7246394,0.021986738,0.2513332,0.10649501
0.72783214,0.023114782,0.24919975,0.10559051
0.7137162,0.022856476,0.24928097,0.106379725
0.73885393,0.023042195,0.24688676,0.10272614
0.77393526,0.022802839,0.24593939,0.09837904
0.7386999,0.022137774,0.24881996,0.102844946
0.74797237,0.0211789,0.25163284,0.10340077
0.77591723,0.02392381,0.24544324,0.09946575
0.705672,0.021956313,0.25214994,0.10825336
0.71455014,0.021674769,0.25179115,0.10772971
0.7308472,0.022881715,0.24747597,0.1040573
0.7375888,0.02220341,0.24826795,0.10320339
0.72810173,0.021223225,0.25297666,0.10641498
0.7346589,0.022569269,0.24779417,0.10316587
0.74258876,0.02426329,0.24618323,0.10296684
0.72186184,0.024367088,0.24762407,0.106395476
0.74720323,0.023464018,0.2473216,0.103069894
0.75838953,0.023781966,0.24533942,0.1002989
0.73643714,0.022052366,0.2486519,0.10355553
0.76426506,0.024709146,0.24319327,0.09976151
0.7421315,0.023976447,0.24567895,0.10243413
0.7189182,0.022683222,0.2503379,0.10623082
0.7378466,0.02385305,0.24592854,0.103420146
0.73028356,0.02112991,0.25194168,0.10532442
0.73915976,0.023025023,0.24770647,0.1035226
0.767326,0.02312648,0.24686424,0.09998865
0.7507646,0.024331862,0.24625506,0.10254103
0.74853754,0.024164474,0.24707548,0.10291537
0.7717691,0.024086839,0.24353571,0.098706245
0.7556112,0.024023712,0.24675764,0.10223913
0.7762412,0.023065802,0.24737358,0.09957889
0.72394454,0.023066007,0.24933662,0.10653323
0.72186506,0.022032544,0.25167984,0.10687869
0.745711,0.022892192,0.24861097,0.103272386
0.7492935,0.023063432,0.24662034,0.102062896
0.7603793,0.02233662,0.24792512,0.1009287
0.71560675,0.022628121,0.25082546,0.107493006
0.755341,0.023977978,0.24669962,0.10168509
0.7681179,0.022860998,0.24726981,0.10017608
0.73951864,0.022394525,0.2499724,0.10385218
0.7422576,0.023913072,0.24649446,0.10294396
0.7253321,0.02148155,0.251469,0.10527903
0.73154974,0.024929045,0.24500823,0.10376484
0.7347713,0.022431498,0.247997,0.103476286
0.7479315,0.022129336,0.24919301,0.10273785
0.76032704,0.02564102,0.24298322,0.10055617
0.7428665,0.021007657,0.2507054,0.102821946
0.7280408,0.022237167,0.24886496,0.10448968
0.72930354,0.022332856,0.2505812,0.105912805
0.7188543,0.021993622,0.24949795,0.10568566
0.7421881,0.022612773,0.24967337,0.10364539
0.7410051,0.021484258,0.25157836,0.10399775
0.7289223,0.021806369,0.24952465,0.104452565
0.75429684,0.023071837,0.24836369,0.102543525
0.77317095,0.023541942,0.24506767,0.099352576
0.757154,0.023936972,0.24604133,0.10127745
0.7702626,0.024290709,0.24346462,0.098936856
0.7283177,0.021930777,0.2507298,0.10500503
0.7001306,0.021477006,0.25135356,0.10730575
0.7491752,0.022940878,0.24621877,0.10151403
0.7754147,0.024623275,0.2434724,0.09786894
0.7320252,0.023317033,0.24734141,0.10414444
0.73870176,0.02297137,0.24893273,0.10395003
0.72742754,0.022992937,0.24870606,0.10465026
0.72392803,0.022236096,0.24959144,0.10524248
0.7631172,0.024152152,0.24484758,0.10055385
0.7749729,0.024386216,0.24465922,0.099064626
0.7302119,0.021769539,0.25180018,0.10607841
0.7223475,0.02255162,0.24882676,0.10519916
0.75312316,0.023069719,0.24756625,0.10176493
0.7392165,0.023052564,0.2495434,0.10415204
0.7342001,0.022365354,0.24799997,0.103206515
0.7490256,0.023074301,0.24770202,0.10303225
0.7566249,0.022854846,0.24753164,0.10094497
0.76989996,0.023090865,0.24890798,0.101120256
0.74209434,0.024760902,0.2454146,0.10341845
0.7377949,0.023045218,0.24630958,0.103061095
0.7056979,0.02164088,0.2529535,0.10830385
0.7657148,0.023504354,0.2455634,0.09960096
0.7452359,0.022085773,0.24922152,0.102378674
0.7506541,0.022798665,0.24918787,0.1035578
0.7341668,0.021970505,0.2503837,0.104857504
0.7256901,0.023514533,0.2487307,0.106149346
0.7294435,0.022284105,0.2516654,0.10603494
0.7342525,0.021897286,0.2511454,0.104774214
0.74992716,0.023784688,0.246255,0.10177228
0.753915,0.02255728,0.24843635,0.10245557
0.7599571,0.023294913,0.24818048,0.10173262
0.75536644,0.024534589,0.24404678,0.10121339
0.73990715,0.023728162,0.24606526,0.10313518
0.73056763,0.02255853,0.24969703,0.104884036
0.73991704,0.023602858,0.24620275,0.10217884
0.7198461,0.022202011,0.25143537,0.1071904
0.73593277,0.021118795,0.250369,0.103277236
0.72957534,0.021763323,0.24888366,0.103649616
0.7496671,0.023124605,0.24625294,0.1013964
0.74787873,0.022637473,0.24937692,0.10322908
0.74014986,0.023703894,0.24713308,0.10347221
0.7667701,0.023210336,0.24556598,0.09984498
0.76433957,0.024222836,0.24757266,0.10202263
0.75901854,0.023632882,0.2460823,0.10107562
0.7308871,0.022142457,0.24992801,0.104723215
0.7314762,0.021896675,0.24964298,0.10387568
0.74095225,0.022654956,0.25108173,0.10510237
0.77293116,0.023016801,0.24742565,0.09988357
0.7136872,0.02399208,0.2472884,0.10677373
0.76597124,0.021998048,0.24922533,0.100539416
0.7459721,0.023012295,0.24748431,0.10244604
0.75900376,0.0232951,0.2458698,0.100404836
0.73367673,0.021456866,0.2517141,0.10487321
0.71806926,0.02253929,0.24924982,0.10558985
0.74070466,0.023155378,0.24857111,0.10377951
0.7241861,0.02213047,0.2524863,0.10690032
0.7473321,0.023707014,0.24635081,0.10266204
0.7408961,0.021547785,0.25032237,0.10371868
0.7418631,0.022730306,0.24871522,0.103352755
0.74342924,0.024034642,0.24673559,0.10384773
0.74014926,0.022155274,0.25013188,0.10341672
0.71226656,0.022018952,0.25039282,0.106412575
0.76119673,0.024433728,0.2466805,0.10198027
0.7736199,0.02311078,0.24611722,0.09924119
0.71330214,0.021165406,0.25193596,0.106431626
0.76098883,0.022521961,0.24621661,0.09925707
0.7301106,0.023270061,0.24765472,0.105169296
0.7508032,0.023122173,0.24760336,0.102084726
0.7744723,0.023757773,0.24680783,0.10034821
0.72764796,0.02193914,0.25146815,0.10554679
0.7527983,0.022867873,0.2475522,0.1014455
0.75748533,0.023152266,0.24825086,0.10189079
0.7202224,0.02247426,0.24866284,0.10514513
0.728824,0.022183217,0.24863824,0.10441497
0.73989564,0.022320192,0.24901631,0.10379181
0.73690766,0.022675788,0.24943936,0.10420601
0.74867946,0.02276353,0.24957523,0.10347883
0.740838,0.022849245,0.24981023,0.10473508
0.76131123,0.025077706,0.2432094,0.10038564
0.7856721,0.02434927,0.24402946,0.09827254
0.7316246,0.021876263,0.24990107,0.104445994
0.7490766,0.022385158,0.24785355,0.10198752
0.75202805,0.02481419,0.24471752,0.10174504
0.7360031,0.02260989,0.24897811,0.10394832
0.7383556,0.023938747,0.24830449,0.104441606
0.7344896,0.023497507,0.2483962,0.10478686
0.7470164,0.022952909,0.24819389,0.10320681
0.7858688,0.023829728,0.24628022,0.098224446
0.74337494,0.023610782,0.24837378,0.104038246
0.7514762,0.02340056,0.24695596,0.10231467
0.712297,0.022723446,0.2500598,0.10715197
0.76022065,0.023386745,0.24408221,0.099701636
0.73030293,0.02210127,0.2501349,0.10461362
0.7296286,0.022771193,0.25044134,0.10584255
0.7499403,0.02290055,0.24550572,0.1012486
0.71009195,0.021225156,0.2516688,0.10626626
0.7521945,0.023186337,0.24631031,0.10162186
0.758638,0.023782426,0.24635321,0.10099097
0.7275895,0.023229351,0.24886948,0.10584952
0.7481799,0.022642585,0.24810657,0.10219891
0.72907853,0.023132363,0.24689627,0.103980094
0.75849694,0.023443827,0.24666403,0.100794666
0.7220361,0.021768948,0.24767025,0.103586964
0.74495035,0.022116594,0.2492332,0.10244204
0.74662864,0.023207393,0.24812408,0.10293613
0.7465826,0.022335242,0.2502579,0.10317879
0.75439006,0.023827126,0.24658783,0.101351485
0.74202365,0.023001933,0.24972895,0.104735
0.7536215,0.023619972,0.2468141,0.102285065
0.77309287,0.023329195,0.24574122,0.099412456
0.75778735,0.023761483,0.24568316,0.100545384
0.7422938,0.021496672,0.25264433,0.10443884
0.7264617,0.023376057,0.24787045,0.10490179
0.7339415,0.022363653,0.2496926,0.10360458
0.76285875,0.023715217,0.24713422,0.10151967
0.72683996,0.023355786,0.24950357,0.10648907
0.7126806,0.0214016,0.2542516,0.10824097
0.72387016,0.022374656,0.25098845,0.1063742
0.7073175,0.021010416,0.25335592,0.10814924
0.737663,0.023068449,0.24640006,0.10256352
0.7261629,0.022098925,0.25065967,0.10506549
0.7129602,0.021911047,0.25137207,0.10715626
0.7219495,0.023177749,0.24830687,0.10590904
0.71481526,0.021727165,0.2520687,0.10693675
0.75631654,0.022547342,0.24767362,0.10115831
0.7285721,0.023068866,0.2494433,0.10581144
0.77550995,0.024440609,0.24487703,0.09896201
0.743733,0.022707578,0.24722998,0.102703586
0.7315875,0.022444567,0.24888861,0.103983894
0.7469076,0.0229825,0.24654548,0.10156007
0.74160194,0.022353873,0.24836457,0.10287933
0.7433826,0.02294973,0.2480565,0.10313509
0.73785424,0.022693403,0.24750632,0.10250607
0.7303278,0.023012104,0.24938744,0.105454825
0.7498656,0.023100022,0.24685495,0.101461254
0.7652963,0.023824546,0.24666436,0.10100776
0.7222102,0.021955423,0.2494333,0.10493741
0.75427073,0.021938324,0.2496938,0.101950295
0.7441791,0.021987798,0.2489775,0.1026677
0.7543934,0.023472099,0.24773625,0.10265595
0.77088904,0.023660593,0.24557672,0.09935125
0.78126645,0.025427654,0.24321255,0.09894754
0.738896,0.023204686,0.24820536,0.1036025
0.752473,0.022371754,0.24648887,0.10054881
0.7484251,0.02259029,0.24696302,0.1014561
0.72696835,0.021802839,0.25038698,0.105587386
0.7707193,0.024723496,0.2449257,0.100055754
0.6825807,0.021117184,0.2529778,0.11005819
0.7540137,0.022852656,0.24652651,0.10099093
0.7667247,0.024488939,0.2428666,0.09865752
0.75372094,0.022606574,0.2473914,0.10145208
0.7489316,0.022944275,0.24813534,0.10309949
0.7301835,0.023125762,0.2466337,0.10369774
0.7350934,0.021775307,0.24650677,0.10117633
0.76380336,0.023685386,0.24729365,0.1012205
0.77156794,0.02231922,0.24786747,0.098455295
0.760316,0.024124581,0.24570276,0.10106063
0.7362659,0.021707831,0.2487316,0.10267147
0.754819,0.022407541,0.2476895,0.100518346
0.74101955,0.02253519,0.2504975,0.10450076
0.75065184,0.025436739,0.24600062,0.10316371
0.73680997,0.023587827,0.2463339,0.10375101
0.7851321,0.026286287,0.24049987,0.09712582
0.72821397,0.02407694,0.2482985,0.10546285
0.7419688,0.022875447,0.24898669,0.10417829
0.73269784,0.023357907,0.24793705,0.1049278
0.76152754,0.02444122,0.24599822,0.10162287
0.772727,0.023305317,0.24502485,0.09851808
0.74835414,0.022248924,0.25079048,0.10388655
0.7502856,0.023734204,0.24650797,0.102464
0.7391366,0.023638586,0.24814333,0.10455031
0.76021075,0.022970729,0.24755129,0.10103444
0.7300041,0.022801677,0.24879615,0.10460127
0.7249532,0.02250596,0.24844246,0.10431494
0.75234956,0.023819532,0.24636905,0.102488965
0.7206636,0.022021158,0.2516212,0.106462866
0.7565146,0.023340382,0.24531093,0.10056147
0.7646846,0.023855366,0.24629003,0.10116832
0.7597292,0.023483416,0.24558437,0.10044475
0.7523325,0.024196573,0.24391456,0.10013938
0.7504233,0.023674615,0.24753533,0.102779575
0.74343956,0.023724305,0.24725324,0.10350873
0.7595188,0.022750724,0.24581435,0.099932596
0.7437979,0.0218078,0.24950784,0.10291556
0.7736126,0.02490017,0.24288827,0.09863536
0.7489065,0.02328674,0.24828453,0.10298036
