$\alpha$,$\beta$,$\gamma$,$\delta$
1.099602,0.03012966,1.0028133,0.064824626
1.0757449,0.02793193,1.0348259,0.07226462
1.1048217,0.031041093,0.999411,0.06742818
1.1072266,0.029730102,1.0033387,0.0663657
1.1085278,0.031966407,0.99429506,0.06724253
1.098428,0.030418541,1.0033733,0.067432314
1.0728867,0.027000308,1.0357777,0.07105231
1.0904859,0.02911433,1.0170853,0.069523826
1.0710742,0.028937545,1.0269725,0.0699846
1.1098237,0.034045655,0.9809753,0.06580862
1.0838555,0.030434864,1.0073264,0.06787108
1.0852456,0.027499167,1.0268099,0.06891603
1.027273,0.02495361,1.0675014,0.07321375
1.0786701,0.02545091,1.0459808,0.07043535
1.0646762,0.028998245,1.0284901,0.07230095
1.074859,0.027457919,1.0337162,0.07203681
1.0457188,0.028815452,1.0369864,0.07151595
1.1176815,0.036432303,0.9684134,0.06476021
1.0892067,0.028093355,1.0243706,0.067484535
1.0935581,0.02829577,1.022167,0.06877969
1.0852352,0.027552687,1.030845,0.06943388
1.1305153,0.0308242,0.9899439,0.06633925
1.0942998,0.0300955,1.0121422,0.06955014
1.0929254,0.02972429,1.0120281,0.06752775
1.0617248,0.025158457,1.0589721,0.07418929
1.0508126,0.02625325,1.0497651,0.0734899
1.085172,0.031392083,1.0051236,0.06746171
1.09349,0.029188879,1.0168115,0.06951266
1.1111689,0.033224773,0.9872849,0.066129155
1.1163477,0.03108407,0.9944176,0.0672464
1.0833127,0.030587502,1.0086523,0.068157725
1.0907454,0.028440643,1.020398,0.06763334
1.085249,0.03127755,1.006007,0.06903789
1.0781223,0.028280366,1.0260772,0.069735676
1.085278,0.027112693,1.0369027,0.07172162
1.0621723,0.026121385,1.0471594,0.07200841
1.0802768,0.030153174,1.0149227,0.06975317
1.0932316,0.031778052,1.0036052,0.06888865
1.0850013,0.028051758,1.0209876,0.06826985
1.0972935,0.028961923,1.0168118,0.067000374
1.0814767,0.028796729,1.0242027,0.069520295
1.063858,0.026842853,1.0435923,0.07300183
1.083741,0.029713485,1.0122259,0.06881337
1.1174182,0.031600103,0.996227,0.06608208
1.0810393,0.028461305,1.0258391,0.06935375
1.0675266,0.027622143,1.0356224,0.07089329
1.0909722,0.0293063,1.0143781,0.06645635
1.1075203,0.030860517,0.999027,0.065874845
1.0869272,0.031134862,1.009501,0.068337575
1.0682833,0.030861922,1.015483,0.071145125
1.075468,0.029673642,1.0159961,0.0687986
1.0699947,0.030769248,1.016888,0.070137806
1.0603063,0.026490299,1.0439044,0.07292169
1.0814589,0.03053882,1.0089947,0.06830977
1.0813508,0.028764492,1.0211308,0.06908892
1.0714865,0.03139151,1.0086071,0.06867723
1.0780035,0.029805737,1.0157915,0.0692219
1.1103249,0.032011885,0.99192303,0.067726776
1.0660524,0.02971668,1.0220304,0.069657825
1.056875,0.027753357,1.0420687,0.07364435
1.0527226,0.026493723,1.047517,0.07297881
1.0761114,0.03042195,1.0198923,0.07131119
1.0923847,0.03150122,0.99922115,0.067416124
1.0850859,0.032400973,1.0006202,0.07000128
1.1235365,0.03323155,0.9851317,0.067380294
1.0754887,0.027672825,1.0327682,0.071097866
1.0818242,0.02904216,1.0218866,0.06893194
1.0726502,0.026187958,1.0407649,0.069977656
1.0959096,0.030773107,1.0040537,0.06661519
1.1041522,0.03290386,0.9874583,0.06539498
1.076938,0.027940229,1.0275738,0.06873014
1.0674098,0.025932046,1.0474194,0.0722563
1.0873854,0.029198233,1.0222951,0.07067279
1.0716394,0.028013568,1.0296165,0.07030962
1.0700057,0.0271911,1.0362456,0.06988607
1.0889175,0.028728737,1.02239,0.07033586
1.0756574,0.026325135,1.0400465,0.06941475
1.0926158,0.02721077,1.0291785,0.06816119
1.0769233,0.027150968,1.0336518,0.07013106
1.0706203,0.028102808,1.0293503,0.06829886
1.1103953,0.03187921,0.9931575,0.06709149
1.0906581,0.029237906,1.0175915,0.06917258
1.1080451,0.031844612,0.995988,0.067042
1.1022797,0.028749162,1.0118327,0.06771872
1.097091,0.032105334,0.9991524,0.06737104
1.0895431,0.029534081,1.0156066,0.06953105
1.118453,0.030402532,0.99924386,0.06662758
1.0669581,0.027176758,1.0375638,0.06922079
1.062283,0.027391626,1.0351682,0.06969999
1.0893011,0.028753515,1.0213476,0.068498366
1.0772351,0.029403394,1.017026,0.06770422
1.0795714,0.029957756,1.0165266,0.068926156
1.082529,0.031487145,1.008231,0.067837186
1.0791485,0.02739896,1.030754,0.06908625
1.0869713,0.02902136,1.017814,0.06910734
1.0714599,0.029537616,1.0179605,0.06951524
1.0967721,0.028630478,1.0143627,0.06634708
1.0983151,0.028941642,1.0175617,0.069363624
1.0792458,0.030157344,1.0092869,0.0682345
1.0844611,0.028895702,1.0222843,0.06976348
1.0797743,0.029463736,1.0182468,0.069651544
1.0780808,0.02729179,1.0341412,0.06978213
1.0809625,0.02853706,1.0232961,0.06905643
1.1129781,0.032802075,0.9868136,0.06718979
1.1049316,0.027987592,1.014584,0.06648847
1.0840513,0.030675987,1.009279,0.0679591
1.0842433,0.02705172,1.0303489,0.06974723
1.0736372,0.029083984,1.0208188,0.069452524
1.0873463,0.032201402,1.0006611,0.067221805
1.0876824,0.02874398,1.0213492,0.068607025
1.0961919,0.030979382,0.9994121,0.067252204
1.112596,0.028840648,1.0106287,0.06598065
1.103373,0.03076459,1.0057234,0.06941531
1.0857522,0.029643936,1.0196862,0.06944307
1.0686529,0.026734723,1.0380106,0.07037398
1.0893366,0.029827718,1.0120624,0.06827898
1.1113523,0.030617679,1.003642,0.068214744
1.0608213,0.026049882,1.0481186,0.07066472
1.1015193,0.032543518,0.9918602,0.067343496
1.089978,0.028036432,1.0213972,0.06765262
1.1097736,0.030775843,1.0012429,0.06726775
1.0855253,0.028004305,1.0287807,0.07120155
1.1064838,0.030200005,1.0001777,0.06422895
1.0604934,0.0277367,1.0336668,0.06848499
1.0874817,0.02783118,1.0252525,0.06927179
1.053152,0.026540918,1.0481155,0.071281664
1.0720414,0.027557626,1.0269529,0.06893759
1.0964165,0.028404383,1.0198655,0.06789604
1.0689136,0.027187224,1.03733,0.07077313
1.0840188,0.03027049,1.0097047,0.069251396
1.0882543,0.028899444,1.0176173,0.06920351
1.0820669,0.02980276,1.0171812,0.06924943
1.1032834,0.028290117,1.0151243,0.06695964
1.1019552,0.02768625,1.0243514,0.07028574
1.1049787,0.030821428,1.0008774,0.065855324
1.100018,0.028037615,1.0153142,0.06682002
1.0827706,0.028194556,1.023637,0.06847293
1.0845059,0.029322334,1.0179725,0.06865105
1.1044464,0.031169474,0.99408555,0.065357156
1.1099144,0.02866143,1.015799,0.06677625
1.093746,0.030276705,1.0069335,0.06643
1.0951672,0.027607119,1.0222787,0.06912965
1.086109,0.029032419,1.0216019,0.06956968
1.1126459,0.031133045,0.9941566,0.06584453
1.0922083,0.029474711,1.0168389,0.06933049
1.0956488,0.030361352,1.0093575,0.068267666
1.0747544,0.026394838,1.0440339,0.07214463
1.0800703,0.026923658,1.0358094,0.07063334
1.1053243,0.030643597,1.0030286,0.06686594
1.1056519,0.027183063,1.0240552,0.06731442
1.1016381,0.033670086,0.9892193,0.06691918
1.093477,0.027703589,1.0242534,0.06855959
1.0791559,0.028437063,1.0290444,0.070798494
1.0858567,0.028905591,1.0186948,0.068463296
1.0793225,0.027968755,1.0249852,0.06981141
1.0845888,0.029589692,1.0133653,0.06766637
1.1034752,0.027839515,1.0185857,0.06803647
1.0904036,0.03111533,1.006291,0.06836622
1.0723839,0.02887549,1.0219377,0.06845274
1.0781821,0.02897289,1.0210869,0.0683865
1.100834,0.028943265,1.0067921,0.06598074
1.0988476,0.030418228,1.0052372,0.06761201
1.0894872,0.02811245,1.0214019,0.06873099
1.0843318,0.029036447,1.0168582,0.06896269
1.0661514,0.028196491,1.0315183,0.069833875
1.0676734,0.027916437,1.0363563,0.07046386
1.062347,0.028077586,1.0351156,0.07116928
1.1011448,0.029523395,1.0075032,0.06566387
1.103926,0.029312707,1.0090462,0.066374876
1.0752413,0.02909925,1.0213927,0.06911558
1.0571549,0.029542258,1.030193,0.071990214
1.0820699,0.029385459,1.0189847,0.070444286
1.0938239,0.030826587,1.0030652,0.067556046
1.0891328,0.02871068,1.0203011,0.06879393
1.0734109,0.02727986,1.0420558,0.07124172
1.0799382,0.027503928,1.0313689,0.07011652
1.0611681,0.02732981,1.0397059,0.07207749
1.0862935,0.02945781,1.0165191,0.06928669
1.0665894,0.025127592,1.0459471,0.07007738
1.0723611,0.024036063,1.0540262,0.07032112
1.1033819,0.031285357,0.99688804,0.06767566
1.0842203,0.028230703,1.0227346,0.069171034
1.0916613,0.028468153,1.0228533,0.06951025
1.0828917,0.028523292,1.0209196,0.06758931
1.0636384,0.026161978,1.0462939,0.07275049
1.0742507,0.027826801,1.0306473,0.06973343
1.0951115,0.028094668,1.0241807,0.06963034
1.0982246,0.02874849,1.0153178,0.06898472
1.0822124,0.028615635,1.0302422,0.071549274
1.0920365,0.030520651,1.0093832,0.06854024
1.1169822,0.030199824,1.0002747,0.06619036
1.0687277,0.025920393,1.0457796,0.07184945
1.0778115,0.027075615,1.0324628,0.07065041
1.0606114,0.027805354,1.0403383,0.071522735
1.1037221,0.028512746,1.0154546,0.06839392
1.0840864,0.030714057,1.0137689,0.06901569
1.0820324,0.027317446,1.0285541,0.069144785
1.113286,0.031467542,0.9964417,0.067307234
1.0963173,0.029734135,1.0099784,0.0688773
1.0900877,0.033042986,0.9963528,0.067498714
1.0715469,0.02864167,1.026177,0.06972899
1.0619905,0.026038768,1.0464268,0.071821384
1.0969076,0.02886204,1.0149924,0.06860135
1.0840948,0.027588438,1.0275327,0.068808146
1.0852968,0.028421082,1.0215024,0.06858542
1.0680997,0.026185267,1.0436594,0.07117388
1.0575761,0.029204687,1.0305526,0.07220188
1.0724428,0.027320474,1.038235,0.072204754
1.109629,0.030626418,1.0037537,0.06902288
1.0656267,0.028158527,1.0324545,0.07069672
1.0830592,0.032363135,1.0032793,0.07090385
1.0870718,0.0306964,1.0145609,0.06876102
1.0786016,0.02872388,1.017622,0.06819192
1.0780976,0.027613813,1.0323939,0.06941013
1.0843229,0.02646072,1.0336834,0.06821175
1.118392,0.033388525,0.98084104,0.064088285
1.0881861,0.033352777,0.9901271,0.06714068
1.0674721,0.026035093,1.0449365,0.070123695
1.0676329,0.028888104,1.0280308,0.07022836
1.0846996,0.027217545,1.0341225,0.070783675
1.086481,0.030682322,1.0100489,0.0696162
1.1078838,0.03278613,0.98729515,0.06511806
1.0869293,0.029729579,1.0135376,0.06793322
1.0931313,0.029198568,1.016764,0.07133608
1.0839255,0.029510953,1.0169529,0.069246426
1.0887306,0.026870029,1.0316671,0.069091626
1.1190945,0.031647075,0.9986857,0.06900646
1.1069493,0.031925566,0.9910639,0.06506873
1.0750353,0.030028043,1.0163565,0.06891934
1.0692589,0.026317742,1.0403568,0.0681093
1.0891663,0.027277466,1.0303366,0.07067757
1.0391518,0.027473086,1.0439686,0.07253666
1.0744019,0.03028456,1.0142175,0.069303885
1.057415,0.024790175,1.0540627,0.07257064
1.0891081,0.029665174,1.0140766,0.06807598
1.1249242,0.030654792,0.9982794,0.066648975
1.059392,0.027278285,1.0443233,0.07196571
1.101757,0.030210122,1.0120438,0.06926876
1.098892,0.02849711,1.0188289,0.068010464
1.0823201,0.032486904,1.0014976,0.06961268
1.0670519,0.028619245,1.0270246,0.070635274
1.0893518,0.02733952,1.0298694,0.06884282
1.1005718,0.03076247,0.9985233,0.065290935
1.0781618,0.02816335,1.027501,0.07004969
1.0834985,0.030806286,1.0096265,0.068708576
1.0895586,0.028120857,1.0246611,0.07055433
1.1274962,0.035411235,0.9700333,0.06596701
1.0702509,0.026561314,1.0422457,0.07120095
1.0727717,0.03125961,1.0082301,0.069456644
1.0953081,0.03225856,1.0009749,0.06945259
1.0750154,0.026996523,1.0363158,0.069055736
1.0824509,0.025211917,1.0440373,0.07074526
1.0762999,0.02904189,1.0218489,0.07039254
1.1049639,0.03015533,1.0035945,0.06633928
1.1016778,0.031463776,0.9953586,0.065771475
1.0971265,0.028476523,1.0174086,0.068207294
1.084995,0.027519932,1.0336388,0.07253443
1.0649782,0.024892733,1.0557464,0.0716439
1.1180258,0.0288648,1.0038645,0.06457338
1.1242756,0.03251521,0.9852522,0.064922936
1.0709344,0.025010653,1.0468397,0.06854243
1.0873407,0.030949032,1.0077347,0.06829073
1.1036103,0.030607885,1.0027293,0.06706707
1.0358762,0.026818078,1.051564,0.0731796
1.0829421,0.032078117,1.0071027,0.07070041
1.089073,0.030896112,1.0089757,0.0662955
1.0832719,0.029323068,1.0174787,0.06951579
1.1256328,0.032258026,0.988357,0.0646295
1.0810349,0.030717338,1.0117619,0.069506064
1.0518284,0.025560878,1.0511552,0.07198429
1.0907364,0.031051397,1.0037732,0.06647636
1.087903,0.027633809,1.0226207,0.06779977
1.0859149,0.02963393,1.0178754,0.0691949
1.0737165,0.028589286,1.0279125,0.070470795
1.1002555,0.03245261,0.9964698,0.066761896
1.0947447,0.03186939,0.9968557,0.067315966
1.1113276,0.030299913,1.0002642,0.06598354
1.0816917,0.027961986,1.0239496,0.06852476
1.0756891,0.028522177,1.0239266,0.069969416
1.0691601,0.026776811,1.0390632,0.070803106
1.0817841,0.029034926,1.0229796,0.06956555
1.0929856,0.029752886,1.0164367,0.068703726
1.0947676,0.030558193,1.0061561,0.06813727
1.0663619,0.027935507,1.0323586,0.07140124
1.1272558,0.031134231,0.98966885,0.06489881
1.0847974,0.028850585,1.017227,0.0699153
1.0636417,0.029026529,1.0313075,0.07185935
1.0695642,0.02759282,1.0325283,0.06991565
1.094176,0.030622037,1.0079844,0.0684388
1.1240401,0.031265404,0.990809,0.064048186
1.0661988,0.027829183,1.0335566,0.07049209
1.082714,0.031203372,1.0090142,0.067305855
1.1026764,0.028011505,1.0177639,0.06734579
1.064158,0.028036138,1.0258268,0.06993579
1.0843014,0.02954385,1.0208983,0.06894599
1.0856454,0.030156596,1.0103481,0.06720859
1.0814303,0.032027584,1.0045477,0.06979522
1.0808003,0.03085945,1.0109698,0.06870407
1.061416,0.028909236,1.0347145,0.07024042
1.1035368,0.028119335,1.016965,0.06645254
1.0861979,0.030270822,1.0066886,0.06799422
1.1083261,0.029472463,1.0116034,0.068897866
1.0957862,0.030377172,1.0055816,0.068067014
1.1276546,0.03141612,0.98933375,0.06257906
1.096142,0.028437356,1.0197829,0.067493856
1.0816205,0.030548671,1.0153266,0.07035337
1.1038494,0.030148804,1.0067439,0.06823125
1.061859,0.026356434,1.047798,0.07170592
1.0890144,0.02767115,1.0248628,0.06831044
1.0897659,0.026737623,1.034844,0.070166625
1.0666188,0.029551916,1.026669,0.07128428
1.0727247,0.030108742,1.0187728,0.070555
1.091685,0.030468434,1.0122619,0.06875171
1.0669959,0.02871576,1.0235606,0.06912688
1.0561475,0.02743883,1.0430216,0.07205789
1.0902473,0.029100526,1.0189337,0.069101505
1.1146164,0.031493355,0.99424136,0.067978404
1.066912,0.02958115,1.0210173,0.070689805
1.0782534,0.02863628,1.023423,0.068808705
1.0540651,0.025204837,1.0583432,0.07381989
1.0924042,0.029708363,1.0152186,0.06874705
1.0755033,0.027743425,1.0325661,0.070735395
1.0845456,0.028766885,1.0190789,0.06870274
1.1003606,0.02855528,1.0179021,0.06885758
1.0788608,0.029772725,1.0187112,0.06960435
1.072954,0.027737461,1.031609,0.06914938
1.1055104,0.030176815,1.0041351,0.06584608
1.0897056,0.029126987,1.0185586,0.06923464
1.0702946,0.02772306,1.0338691,0.06997681
1.0669982,0.026441384,1.0412955,0.06975566
1.0919008,0.029399062,1.0172273,0.07023472
1.0554253,0.028829256,1.032214,0.07191235
1.0631541,0.028261473,1.0306334,0.07167718
1.0771959,0.03204391,1.0011562,0.06844968
1.099348,0.032695558,0.9947022,0.06694056
1.1117414,0.030904599,0.99962753,0.06670037
1.1102775,0.028397435,1.0087326,0.06656479
1.0588323,0.026331775,1.0434631,0.07111064
1.0631377,0.028165592,1.034468,0.071160376
1.0993401,0.030349715,1.0052079,0.06678376
1.0686091,0.030478446,1.020267,0.07134491
1.0991185,0.028927453,1.0158347,0.068398915
1.1001723,0.029533159,1.0100969,0.067364484
1.0991596,0.02880635,1.011863,0.06772392
1.0876317,0.028814264,1.013045,0.067344494
1.0699259,0.027229285,1.0365568,0.071460076
1.0778812,0.02662808,1.0343606,0.06831945
1.0894127,0.028724326,1.0201403,0.06891613
1.0894995,0.029643688,1.0175873,0.07069414
1.1297458,0.032893978,0.9810204,0.064977944
1.0870225,0.02784571,1.0300366,0.07104364
1.095055,0.029604694,1.0091153,0.06811083
1.0793086,0.02912146,1.0221486,0.06957221
1.0973978,0.029702118,1.0113711,0.06900282
1.1057881,0.029645795,1.0118734,0.06806095
1.1452653,0.03399798,0.9699985,0.06097028
1.0645473,0.026969086,1.0430999,0.07185368
1.0376389,0.025481675,1.0604423,0.07196409
1.1297466,0.033081967,0.97963357,0.065415196
1.0681924,0.03127265,1.0150442,0.07105157
1.0950642,0.027918488,1.0199645,0.067009896
1.088762,0.027924545,1.0225496,0.06790549
1.077826,0.027394406,1.034459,0.070741884
1.1194947,0.032771736,0.98607516,0.06496207
1.1010886,0.03064026,1.003702,0.06740293
1.0717659,0.028698834,1.0300103,0.06902716
1.0722809,0.028251778,1.0322145,0.07077224
1.0841151,0.027178397,1.030058,0.06722583
1.0554131,0.025792686,1.0501524,0.07139055
1.0757197,0.02909585,1.0217141,0.06954925
1.0865471,0.027241876,1.0302753,0.06811608
1.0597141,0.027475104,1.0405918,0.0722844
1.0859503,0.028173463,1.0238608,0.06903921
1.0646856,0.0285404,1.0299217,0.07044917
1.1064302,0.031206474,0.99910736,0.06657226
1.0802293,0.031704474,1.0053576,0.06911966
1.0765728,0.029264595,1.0226804,0.06938695
1.064649,0.030864844,1.0164443,0.07082634
1.0468138,0.027314203,1.042489,0.07134925
1.0836083,0.029704971,1.0197496,0.06953649
1.0822221,0.028096369,1.0263771,0.06980301
1.0928521,0.03168935,1.0006218,0.0673017
1.0911448,0.02999701,1.0149931,0.0681234
1.0768387,0.0283,1.0276976,0.072963275
1.0742382,0.028583137,1.0273082,0.07041407
1.0842279,0.027716756,1.0298382,0.068662055
1.0802021,0.028539822,1.0243952,0.07049822
1.1000317,0.030116618,1.0088154,0.067695215
1.0759051,0.028664779,1.0236602,0.06856724
1.0890673,0.029801844,1.0142651,0.06912955
1.0842296,0.029707031,1.0142881,0.06859724
1.0893216,0.029185379,1.0173659,0.06843966
1.0799075,0.028565807,1.0213008,0.069394544
1.0737346,0.028571066,1.0265793,0.07030637
1.0782588,0.029468767,1.0203958,0.070468694
1.0733788,0.027261954,1.0367248,0.07071828
1.0660362,0.02912314,1.0247071,0.06964097
1.0968769,0.03049677,1.002477,0.06715427
1.1062518,0.032003682,0.993616,0.06729662
1.0815692,0.02707917,1.0314386,0.06918772
1.0707216,0.027848631,1.0320185,0.06802959
1.0849326,0.029275775,1.0200394,0.068335414
1.0847739,0.028955273,1.0178498,0.068143606
1.0798306,0.026393574,1.0396322,0.07120491
1.1259172,0.032734737,0.9853828,0.065888435
1.084162,0.027992297,1.0247818,0.06870946
1.0854381,0.02943808,1.0181298,0.069342
1.094936,0.027718455,1.0249115,0.0700475
1.0976037,0.031385805,1.0044507,0.067362815
1.0962354,0.029740402,1.0125773,0.07075057
1.0936506,0.028726285,1.0225351,0.06854821
1.077347,0.03055678,1.0123134,0.068568885
1.0724593,0.0281215,1.0309305,0.070097186
1.0458121,0.02875431,1.0371916,0.07375313
1.0921732,0.03018057,1.0105296,0.06905183
1.10189,0.029209765,1.0095123,0.066806875
1.0860274,0.029610666,1.0192429,0.06984503
1.1034042,0.028273819,1.0128262,0.06591002
1.0955958,0.02702502,1.0276939,0.06781529
1.095174,0.02838783,1.0195514,0.0691257
1.071371,0.028571963,1.0247809,0.06925724
1.0724292,0.027898254,1.0342554,0.071772285
1.0733229,0.02975529,1.0211575,0.07120832
1.096589,0.029229527,1.0163182,0.067783885
1.1097804,0.027639758,1.0191137,0.067735516
1.0690161,0.026628615,1.0384827,0.07065907
1.0683389,0.026611313,1.037399,0.07063041
1.083003,0.028986778,1.0201889,0.07094401
1.0609596,0.027043924,1.041975,0.07122282
1.0703249,0.027232777,1.0396644,0.06998186
1.0489329,0.026795255,1.0469483,0.072107896
1.0795075,0.02947282,1.0215229,0.06916226
1.1072521,0.0306126,1.0005757,0.0677434
1.1007186,0.03208055,0.99574715,0.06717163
1.077615,0.027714424,1.0280027,0.06825076
1.1135007,0.031964622,0.9913203,0.06633957
1.1272854,0.02970228,1.0022324,0.06608289
1.077484,0.02830274,1.0283666,0.0708032
1.0819446,0.030009026,1.0107054,0.067969635
1.067388,0.027511116,1.0314102,0.06974808
1.0847474,0.02905642,1.0251858,0.070657305
1.0728474,0.029562542,1.0185968,0.068364695
1.0889617,0.029163107,1.0168395,0.0698236
1.0500262,0.027015446,1.0437734,0.07164587
1.0848767,0.028381422,1.0219729,0.06841229
1.0929097,0.028720547,1.0186754,0.06733295
1.0592037,0.029469049,1.0260283,0.070160635
1.0875133,0.029385256,1.0146028,0.068921916
1.0913033,0.027978005,1.0230387,0.06701937
1.1036389,0.031260908,0.99933827,0.06670595
1.1071423,0.029044334,1.0087323,0.065788835
1.128848,0.03166386,0.98680544,0.06453782
1.0546322,0.02719488,1.0397924,0.06995335
1.0931697,0.029641526,1.0115018,0.067685425
1.1057063,0.028619401,1.011583,0.06737793
1.0687969,0.030059839,1.0184728,0.0703586
1.0922788,0.029158928,1.0184152,0.067905165
1.08561,0.029224573,1.0176562,0.068049684
1.0786794,0.027525995,1.0324342,0.07129249
1.1170443,0.030010778,0.9996658,0.06531274
1.0610948,0.025420466,1.0532826,0.07348063
1.0730736,0.027257437,1.0358313,0.07128279
1.0979518,0.027996534,1.0196916,0.067901835
1.0660937,0.026253624,1.046119,0.071603954
1.0734055,0.027814537,1.0309465,0.0691571
1.092887,0.030137844,1.0070649,0.06791059
1.0743113,0.025685271,1.0445011,0.069019936
1.1052045,0.031758133,0.99508667,0.06469788
1.1076249,0.03326972,0.98619694,0.066224754
1.1038533,0.032354392,0.9912857,0.066293724
1.1174653,0.028421555,1.0092468,0.06690042
1.0721133,0.028536012,1.0298647,0.06942352
1.0501691,0.027997604,1.0431473,0.0722125
1.0652184,0.029037882,1.0247029,0.07077739
1.095315,0.029304972,1.0109149,0.06745952
1.0914202,0.028083196,1.0239571,0.06847159
1.0946481,0.030581895,1.0051427,0.066240214
1.0743434,0.028355915,1.0264332,0.06928707
1.1446633,0.034325667,0.9672351,0.06300852
1.09394,0.032172795,0.99519235,0.06703588
1.0706712,0.02707513,1.038667,0.07130305
1.0788965,0.030008255,1.0139347,0.06972151
1.0763282,0.02884802,1.0295076,0.07122275
1.1203634,0.033081163,0.9823753,0.06470123
1.1416763,0.032672018,0.9801959,0.06333159
1.0856687,0.030896975,1.0076867,0.067955196
1.0832746,0.028983489,1.0216506,0.069679484
1.0900149,0.03024936,1.0067408,0.0678836
1.0640812,0.027091699,1.0374464,0.06923961
1.1009623,0.029130591,1.0128653,0.06792157
1.1025745,0.0306916,1.0012946,0.06529565
1.1049721,0.027243474,1.0185839,0.06767593
1.0910552,0.029235996,1.0167322,0.06849394
1.0883037,0.028824355,1.021375,0.06829417
1.0866956,0.030575223,1.0094917,0.0675126
1.081555,0.030059423,1.0140517,0.068084076
1.1092355,0.027956082,1.019396,0.06765825
1.0884446,0.030624703,1.0104624,0.069042616
1.0783753,0.029557187,1.0205059,0.07026772
1.0993884,0.026617812,1.0286149,0.06784865
