$\beta$,$\gamma$
0.6885533,0.092687346
0.68726635,0.09073276
0.6758681,0.09633036
0.68246764,0.091870956
0.6830518,0.09477046
0.6816308,0.09417127
0.6580255,0.10341485
0.68333834,0.09415665
0.6735832,0.090232596
0.70044,0.092738934
0.680119,0.09320887
0.671741,0.09725649
0.66955775,0.09255745
0.69528496,0.08850007
0.6689299,0.09600537
0.6750942,0.093915485
0.68731683,0.08985755
0.67582816,0.091708116
0.6840652,0.09164224
0.67019355,0.09709917
0.69178385,0.095038295
0.6774435,0.099524885
0.6802059,0.0915825
0.6804331,0.09570681
0.69168234,0.09491595
0.6828842,0.09351707
0.6855045,0.097765096
0.6755766,0.09415796
0.6985777,0.09201256
0.6770391,0.094339386
0.6655869,0.09854358
0.6864179,0.09134923
0.6665728,0.10014272
0.68713176,0.09230588
0.6937332,0.09583171
0.684813,0.08915121
0.6868933,0.0931339
0.7019027,0.093361534
0.65944374,0.10383881
0.6778573,0.096409254
0.6855341,0.09307449
0.67451614,0.09520614
0.68623435,0.091951005
0.6956852,0.094789855
0.6813204,0.09287763
0.6957375,0.09291271
0.6920717,0.09083187
0.67268825,0.091349706
0.68267596,0.09627479
0.6834477,0.09631403
0.6806657,0.091856085
0.6686132,0.09522179
0.67947096,0.09249507
0.68594444,0.09543104
0.67682475,0.08811255
0.6866747,0.09541812
0.6703442,0.0968867
0.6891168,0.09220195
0.69153696,0.09289504
0.6896685,0.09424941
0.6721296,0.09738401
0.67883444,0.092115134
0.6813463,0.0948312
0.67966324,0.09399554
0.67591673,0.09403634
0.6769674,0.09551428
0.6767863,0.09644926
0.68994063,0.09139132
0.6739881,0.09758836
0.6709454,0.09514231
0.68144697,0.094965
0.69273776,0.09066737
0.6847329,0.091878384
0.69970876,0.090079255
0.69289654,0.099131346
0.67658913,0.0932156
0.67156965,0.0947246
0.6764871,0.09523902
0.6740717,0.08952282
0.6852314,0.091117986
0.68741816,0.091626815
0.6805834,0.091618165
0.69417316,0.09121963
0.6801593,0.09266534
0.6868397,0.09346244
0.68294233,0.09082804
0.6730057,0.09148222
0.6835598,0.09693769
0.669601,0.09594272
0.68303615,0.093250036
0.6780446,0.09498697
0.6977793,0.092113376
0.68776006,0.0995894
0.6823256,0.09502171
0.68180037,0.09292304
0.6804722,0.0920975
0.7080713,0.08858759
0.68669283,0.091815405
0.6840333,0.08937778
0.677837,0.09722672
0.6784848,0.09422771
0.68247736,0.097655
0.6896468,0.09498758
0.6903219,0.09113386
0.6853385,0.09385012
0.67403895,0.094747305
0.67643106,0.0962674
0.6771581,0.0900406
0.6933763,0.09378043
0.68411785,0.09311147
0.6831615,0.08971232
0.69270927,0.09263152
0.67526877,0.09586555
0.6697909,0.10011498
0.6686324,0.091442056
0.6804278,0.0927361
0.6837463,0.0951495
0.6759576,0.09568545
0.6901374,0.08982777
0.6871554,0.08912091
0.6948042,0.09034943
0.6799851,0.09521643
0.67729956,0.098834015
0.6883302,0.09271546
0.6873354,0.09480676
0.6897403,0.09466661
0.665299,0.09790614
0.68402797,0.090128705
0.6804473,0.095664516
0.6738581,0.09290914
0.68517554,0.09549147
0.69902533,0.09402652
0.6842817,0.097066395
0.672084,0.091602564
0.6839944,0.09356781
0.6856388,0.093015864
0.68114126,0.09806213
0.67610806,0.09493976
0.66824925,0.09501229
0.6792567,0.098294914
0.6777795,0.093310215
0.69431055,0.08757169
0.66928583,0.095549405
0.67760956,0.09243781
0.6942786,0.09574636
0.68568844,0.096571624
0.68933856,0.09957407
0.6764807,0.09351262
0.66288614,0.096003175
0.6842981,0.094667956
0.6906914,0.093630336
0.69170576,0.09374323
0.6966066,0.090837374
0.67458844,0.09405916
0.66836584,0.09635696
0.67528915,0.089736305
0.6754622,0.09928874
0.67277795,0.095057376
0.67568016,0.09159416
0.69307244,0.09303578
0.6830713,0.09851055
0.6811399,0.092383966
0.67001474,0.09675911
0.6812143,0.087554865
0.69973,0.086804375
0.681681,0.09133043
0.6759203,0.09765751
0.6937461,0.09123583
0.685832,0.09244524
0.7025436,0.09075195
0.689162,0.09631492
0.69354486,0.09637945
0.6818121,0.09094817
0.68161327,0.09404246
0.6810894,0.09610344
0.6806729,0.093974076
0.67831945,0.09846464
0.6877327,0.09441677
0.6860713,0.09551002
0.67389196,0.096513465
0.6843908,0.103248656
0.6767592,0.091006696
0.6689473,0.097291626
0.6928113,0.095781066
0.6730646,0.09847473
0.68124515,0.08984938
0.6892489,0.09550135
0.69108456,0.09457048
0.6862277,0.096281245
0.68369746,0.0961592
0.6676984,0.09682897
0.6813712,0.0960459
0.69249684,0.09113426
0.7006345,0.095639564
0.6771658,0.09845997
0.7016159,0.087085925
0.6786928,0.09557738
0.6858607,0.099814296
0.677537,0.095971294
0.67667127,0.09381627
0.68835086,0.09438712
0.6780991,0.091039814
0.6895312,0.09368849
0.68137276,0.09676982
0.6699826,0.09574894
0.67818373,0.090053335
0.6974636,0.09402986
0.68627465,0.09318227
0.6896605,0.08864144
0.66993433,0.09257723
0.6935799,0.098643996
0.6942464,0.08880055
0.67629844,0.10289456
0.68493176,0.09301739
0.68264127,0.092767686
0.6719551,0.10082206
0.6741624,0.09657156
0.6738065,0.09337631
0.6785339,0.09696874
0.681555,0.09735808
0.6793697,0.0981893
0.6713032,0.10721852
0.7006639,0.09675738
0.6970727,0.0927264
0.6797163,0.09583831
0.67299867,0.095036395
0.67831814,0.09092825
0.68670374,0.09077701
0.68897724,0.09297981
0.685846,0.09462976
0.6685947,0.09804156
0.6841033,0.09255752
0.6814105,0.09185291
0.6816823,0.09073339
0.660804,0.093885124
0.6837077,0.09050174
0.69286156,0.09229995
0.66369927,0.09812785
0.683191,0.09067521
0.68682826,0.094819054
0.6806816,0.09303026
0.6844177,0.094384916
0.6851407,0.09244319
0.68125594,0.092620276
0.675023,0.09884516
0.67808175,0.098894075
0.6923261,0.092491694
0.6694516,0.09676661
0.685175,0.09242534
0.68056315,0.097570285
0.6859181,0.09191116
0.6819283,0.092815384
0.6742406,0.09235245
0.68312,0.0909522
0.6864257,0.09779393
0.69060683,0.095601514
0.6775173,0.09751361
0.669788,0.094494574
0.6781951,0.0970349
0.69713545,0.09067941
0.6695872,0.09573831
0.69709194,0.09288122
0.6848848,0.10184479
0.69203293,0.09422304
0.68351454,0.09640668
0.6672366,0.10027596
0.6774371,0.09242014
0.6851869,0.09285819
0.68400836,0.099844076
0.68453157,0.09129645
0.6758352,0.09863426
0.6774588,0.09033691
0.673919,0.09741039
0.6799518,0.09157765
0.68748677,0.09480558
0.68922913,0.096790306
0.69464713,0.09135868
0.6868956,0.09330999
0.6819367,0.096621394
0.67743784,0.09344174
0.6672604,0.102296256
0.66599524,0.093741015
0.6942381,0.09415481
0.6850684,0.0963293
0.6854719,0.08885373
0.67703015,0.09258131
0.67916673,0.09497295
0.69228125,0.09586087
0.6747927,0.09912428
0.68443507,0.085125506
0.6740411,0.10333573
0.67600435,0.10273707
0.68939143,0.09212436
0.6942015,0.092917606
0.67913103,0.09340094
0.6874948,0.09418879
0.67596346,0.09603745
0.6867587,0.09451679
0.68122864,0.08986697
0.6912826,0.08999785
0.6859237,0.095628984
0.66843563,0.098462336
0.6959075,0.09256277
0.69777733,0.094932154
0.6937502,0.09282138
0.6921715,0.09392253
0.69184965,0.09055216
0.6987422,0.091977865
0.69368786,0.09716288
0.6834338,0.0929856
0.6764523,0.10045847
0.6864031,0.09189157
0.6806144,0.09805142
0.67612654,0.098173715
0.6715894,0.09849033
0.68644553,0.09004625
0.6718899,0.096251704
0.695702,0.09477385
0.68522847,0.09423676
0.682931,0.09424881
0.6763286,0.0939508
0.6812754,0.08796535
0.68645436,0.08837246
0.6909515,0.091845945
0.70422393,0.088190876
0.6905655,0.08822133
0.68980825,0.09390263
0.68994737,0.092147335
0.6774726,0.09463806
0.6933264,0.08970657
0.6893496,0.08554685
0.6849646,0.095963284
0.70277846,0.09334412
0.69688714,0.09421045
0.68114156,0.09174667
0.6766146,0.09551581
0.6752962,0.09737268
0.69368255,0.09369876
0.69838214,0.096505776
0.6794573,0.09780099
0.6866464,0.09990496
0.69564605,0.09323723
0.6859107,0.092146456
0.6934093,0.088786304
0.6941605,0.089222364
0.67833716,0.095641345
0.6786674,0.09456721
0.69367725,0.09466175
0.68004227,0.099752754
0.67084587,0.0977899
0.67479235,0.097347796
0.6868384,0.09504591
0.6898621,0.09832578
0.7004722,0.09279239
0.6864318,0.093834706
0.67915004,0.09762769
0.68766195,0.09349554
0.6819654,0.09919341
0.674447,0.09638634
0.69503987,0.092213996
0.6785325,0.093205914
0.7013066,0.089862004
0.67726505,0.09798456
0.6775669,0.09737043
0.6810984,0.09089281
0.68409944,0.09137785
0.67920697,0.09475923
0.6808806,0.092700295
0.6809064,0.09629993
0.67061234,0.09891
0.68561745,0.093874425
0.68525296,0.09461877
0.69109404,0.09154362
0.6765503,0.093046494
0.686015,0.09576248
0.6752221,0.089977644
0.6700901,0.09599855
0.68965876,0.0897337
0.6833461,0.09337065
0.68252057,0.09319431
0.680619,0.096929535
0.6710665,0.094761334
0.6751626,0.095657304
0.6819962,0.09314151
0.6806627,0.09139596
0.67471576,0.09301052
0.6940125,0.09297822
0.6890115,0.093441874
0.67794204,0.099726595
0.68766236,0.08872164
0.6773514,0.09307221
0.68293285,0.09443295
0.6816617,0.09206294
0.6729766,0.09942734
0.68287283,0.09715966
0.68228805,0.09528701
0.6865582,0.093536764
0.69154465,0.095647
0.6726044,0.09941236
0.6861179,0.09353529
0.684474,0.09384144
0.68086034,0.08873694
0.69030756,0.09355012
0.68210846,0.09625349
0.6832523,0.08988398
0.7017621,0.08496713
0.69241655,0.094317704
0.6808927,0.095726006
0.6748167,0.09306371
0.66774046,0.099191725
0.6689007,0.09979129
0.6771812,0.095960975
0.6729422,0.10028933
0.69363016,0.089961596
0.68453395,0.09505541
0.6891555,0.097352974
0.68563145,0.09233975
0.6930945,0.094655186
0.6887114,0.09333843
0.6868,0.0896133
0.6940862,0.09526409
0.6810822,0.09796225
0.6908345,0.09189271
0.66997707,0.09472079
0.6814324,0.09185917
0.7034327,0.09257853
0.6889794,0.089231744
0.6710882,0.09506366
0.6791841,0.09188009
0.6788281,0.09613655
0.68626034,0.09423625
0.6894519,0.09282372
0.68496096,0.08884462
0.68396276,0.092014425
0.69237226,0.092147425
0.6802192,0.09801
0.6818566,0.09433765
0.6809222,0.09407085
0.6831586,0.09067636
0.6906249,0.09257822
0.67686987,0.093704864
0.67258286,0.096939124
0.6796975,0.09856519
0.67978203,0.098020844
0.7029272,0.091167964
0.6875233,0.09481304
0.68733054,0.08893391
0.68104035,0.09527336
0.6797579,0.0926595
0.68772733,0.09026257
0.6878302,0.09549868
0.67442876,0.09336211
0.69475657,0.09182017
0.678758,0.09245064
0.68640494,0.09690301
0.6786548,0.0995065
0.6998938,0.092477955
0.6820206,0.09208252
0.67942405,0.09311964
0.6857654,0.09260321
0.6873729,0.094862156
0.68966424,0.09487156
0.6849311,0.09567268
0.687373,0.090015575
0.67957795,0.09884639
0.6809841,0.08953952
0.68163854,0.09242968
0.67274207,0.099444695
0.6706322,0.093070924
0.677221,0.09557077
0.679307,0.094664864
0.67902875,0.094529435
0.6721296,0.09674191
0.6830744,0.093476884
0.679146,0.09628223
0.67858267,0.09204822
0.67453593,0.09819022
0.69703054,0.09544319
0.67775536,0.09138711
0.6839904,0.09761319
0.68275684,0.101189256
0.6875878,0.0973225
0.6778915,0.09735743
0.6917819,0.09508859
0.6680485,0.10139477
0.68308395,0.09976526
0.67917347,0.099387616
0.6850827,0.09402639
0.6790313,0.099234186
0.70046234,0.09292211
0.68046457,0.09208294
0.6747123,0.094477385
0.6689737,0.09045163
0.67311907,0.10132539
0.6762769,0.094966635
0.6777114,0.09706487
0.6713686,0.0996498
0.6847144,0.091571406
0.68211377,0.09438339
0.6841799,0.08559267
0.688657,0.09355367
0.67632806,0.099900626
0.67651105,0.09305096
0.6889458,0.090102606
0.68704087,0.09351339
0.67538714,0.096813545
0.68777746,0.091055505
0.6779637,0.0994694
0.6922796,0.09880876
0.67967004,0.09092623
0.6727828,0.09482364
0.6586348,0.10220771
0.65416706,0.0990535
0.6863781,0.09441152
0.68899566,0.09789011
0.6741592,0.09853937
0.68567693,0.09342535
0.6808233,0.09946779
0.69118255,0.088609934
0.68357086,0.09209669
0.67038244,0.09568667
0.68668634,0.09098333
0.6825707,0.0884968
0.6620522,0.09566422
0.68159544,0.091432765
0.6952273,0.09665607
0.6725779,0.0985827
0.6666283,0.10005048
0.68135613,0.09677526
0.7023447,0.09483366
0.6966222,0.0911491
0.66543174,0.094270766
0.688945,0.091075286
0.6858713,0.097664334
0.6736795,0.09348212
0.6767554,0.09712101
0.67434126,0.09928516
0.6830702,0.09788512
0.68055177,0.09793654
0.67197126,0.099159524
0.6888427,0.09133658
0.6957162,0.09433302
0.68751156,0.093802765
0.6886607,0.09374971
0.69172007,0.09299553
0.66930205,0.092588305
0.68139905,0.09049555
0.68299127,0.096555166
0.68959814,0.094822675
0.666279,0.091752924
0.6653308,0.098867886
0.6959597,0.09018513
0.69165045,0.09243923
0.69151556,0.0924754
0.69047195,0.10030339
0.6716058,0.09330414
0.69230795,0.090173475
0.68937874,0.09600368
0.68853873,0.090788655
0.6800885,0.09238703
0.69146895,0.096348844
0.687644,0.09133736
0.6901286,0.09164543
0.6901506,0.09357216
0.679728,0.09295574
0.6878322,0.08774915
0.6839168,0.091185614
0.678096,0.0938676
0.6779622,0.09213279
0.69602245,0.093355164
0.6949398,0.09388949
0.6680113,0.09747739
0.6750214,0.08938091
0.6818095,0.09322154
0.6706475,0.098892875
0.67835665,0.09553694
0.66753477,0.096178666
0.6928933,0.08943003
0.6923981,0.09784498
0.6927251,0.09169067
0.6901746,0.09619226
0.6884847,0.09867368
0.69192505,0.09147559
0.6897366,0.09135284
0.68806684,0.09543106
0.68924075,0.088442184
0.67932314,0.09646352
0.6706374,0.0951571
0.67224246,0.097387075
0.67965114,0.098964155
0.6861291,0.09288536
0.6672217,0.09083129
0.6805896,0.09482943
0.6934415,0.0914346
0.68523335,0.09379293
0.68684715,0.09612548
0.68738043,0.093393475
0.6960496,0.09083832
0.6829636,0.093023956
0.6788098,0.10218903
0.69109493,0.097268246
0.68539715,0.0945339
0.69033796,0.09253832
0.6995704,0.09134189
0.68306285,0.09896019
0.67041934,0.0931825
0.6829926,0.0931043
0.6770995,0.09889889
0.66129917,0.09499424
0.68731517,0.09523413
0.68444383,0.08932815
0.6906376,0.09035035
0.68047917,0.091305636
0.67820793,0.10005415
0.6848364,0.09170543
0.69877964,0.093751565
0.6756228,0.09732378
0.6812841,0.092208475
0.69547486,0.09513499
0.6842755,0.09780876
0.68443656,0.092816934
0.6663831,0.10123929
0.68521327,0.09170175
0.68247217,0.0940524
0.68512416,0.09286293
0.68697995,0.094275035
0.6711481,0.09939091
0.67649204,0.09469211
0.6979528,0.09087305
0.6853872,0.09498525
0.6886858,0.09178257
0.6785659,0.09489873
0.6840502,0.09592754
0.6683285,0.098354295
0.6737191,0.09663204
0.67710435,0.092250586
0.6771129,0.09579269
0.6885193,0.09698423
0.6768639,0.10023576
0.6859894,0.093420334
0.6613923,0.09399888
0.6765495,0.093922675
0.68611664,0.09840679
0.694878,0.09251207
0.66970503,0.09920159
0.6715254,0.09614764
0.6769233,0.09355742
0.6752386,0.09654036
0.6987572,0.0901072
0.6780765,0.09539617
0.67300785,0.097749196
0.67878747,0.095008485
0.68141854,0.09630916
0.6703676,0.09668889
0.6745106,0.09876305
0.6825111,0.09567574
0.6903908,0.08981721
0.68765336,0.095342346
0.6767032,0.095772415
0.68783826,0.09494307
0.67529637,0.096177794
0.6713731,0.09364032
0.6737675,0.09326807
0.69435,0.09592607
0.6828052,0.09462962
0.67194545,0.094031096
0.6688874,0.09544899
0.6647547,0.09705978
0.69132495,0.097930215
0.67581075,0.09800512
0.69154143,0.09233755
0.67382455,0.092864916
0.67446595,0.09872688
0.67781985,0.1005176
0.68051845,0.094927065
0.68252033,0.093823835
0.68943346,0.091741554
0.69831,0.09088042
0.6886184,0.09547735
0.6981415,0.09420969
0.6883084,0.093728594
0.676854,0.091521755
0.67571414,0.091912955
0.6800351,0.09306673
0.68123376,0.09062823
0.6925703,0.0926491
0.6773973,0.09772487
0.6859629,0.09056731
0.6784268,0.09346933
0.69512093,0.093371056
0.6726327,0.09297642
0.69643795,0.09080249
0.6825115,0.088940844
0.67542726,0.099753395
0.6664139,0.098975785
0.66869795,0.09361242
0.68138415,0.08680961
0.67787564,0.09240247
0.6745552,0.09525235
0.6840295,0.09864333
0.67057216,0.0999127
0.6943244,0.09088772
0.6888605,0.09620926
0.67741656,0.09710561
0.69041365,0.096211694
0.67332894,0.092422985
0.67253375,0.09211074
0.6801985,0.092912555
0.692947,0.09214081
0.68094724,0.10387841
0.6814274,0.09958003
0.6910762,0.08878639
0.6913528,0.09548901
0.6889563,0.092815936
0.6727483,0.095695496
0.6706711,0.09858738
0.66513604,0.0965629
0.6930944,0.10114688
0.6887687,0.09084402
0.6801091,0.091654405
0.6841045,0.09570528
0.69087434,0.097110726
0.6789802,0.0977134
0.6843689,0.09252557
0.6750691,0.09646952
0.6831051,0.098071545
0.674692,0.09742997
0.67648506,0.09572016
0.69602543,0.09678955
0.67940974,0.09209662
0.6835978,0.09277894
0.6640903,0.09699364
0.6768905,0.09349253
0.6803681,0.09353551
0.68337065,0.09257862
0.6711423,0.10484038
0.6844939,0.09360074
0.6752305,0.0929291
0.691974,0.09093742
0.69233894,0.09005907
0.7042558,0.088222444
0.6743452,0.09695172
0.6819147,0.096456
0.6920066,0.0907182
0.6874486,0.0916978
0.6763236,0.09207289
0.6702654,0.09473529
0.67670953,0.097661816
0.67468834,0.09834074
0.67902,0.09336267
0.69638544,0.094269074
0.68596363,0.09424919
0.6790597,0.092778675
0.68765205,0.10112694
0.68359804,0.093351826
0.6965951,0.0976747
0.6929509,0.09131215
0.67160845,0.09662812
0.6915805,0.089315325
0.6726743,0.09634995
0.689582,0.09020089
0.68805814,0.091813825
0.6752437,0.09582549
0.6944675,0.09198267
0.6731049,0.09534107
0.6940053,0.09224194
0.6958113,0.09076693
0.6839544,0.09600503
0.6855129,0.09074689
0.67119753,0.10275144
0.6914636,0.09698855
0.69738257,0.09146281
0.67656666,0.0978357
0.6893383,0.0947981
0.6737611,0.10337565
0.6762278,0.09828388
0.68021077,0.09717842
0.6813833,0.09616465
0.68335044,0.09708723
0.685484,0.091465145
0.6661249,0.09526888
0.66399455,0.092944264
0.6821186,0.09535519
0.67932147,0.09360003
0.6703376,0.09789093
0.67846143,0.09437628
0.6880652,0.09347111
0.67055136,0.095742255
0.6910115,0.09394466
0.67485774,0.09340083
0.6767083,0.09827629
0.68548095,0.09765374
0.6987642,0.09129408
0.6936982,0.093948826
0.6775366,0.09247747
0.68203837,0.09206584
0.69011414,0.09433543
0.67173684,0.09856916
0.6808862,0.09214112
0.6727264,0.096990585
0.6866704,0.09311747
0.6808654,0.09451345
0.6797035,0.09597292
0.676154,0.09518249
0.68863875,0.092677005
0.6894847,0.091483265
0.6809522,0.10021903
0.67341,0.09747214
0.6664831,0.09458519
0.6928857,0.08770506
0.69059795,0.09504519
0.696526,0.09091474
0.6657047,0.09555968
0.68698585,0.09610124
0.6915008,0.09533162
0.69427764,0.09230055
0.70253813,0.09284595
0.6962505,0.09100235
0.68411404,0.09573424
0.6881972,0.0930252
0.6688003,0.10054548
0.67836374,0.09983834
0.6739634,0.09245452
0.6838075,0.09878294
0.6755374,0.10111631
0.6969443,0.08793261
0.6805491,0.09382652
0.67738944,0.09231206
0.6960888,0.097633764
0.673337,0.09561784
0.7014275,0.09221758
0.69648063,0.08839798
0.68419236,0.099071875
0.6709926,0.098129556
0.6723587,0.098275885
0.6874109,0.098634444
0.6976257,0.093511656
0.67013514,0.09950942
0.68334347,0.09118438
0.6765102,0.095881164
0.6935668,0.09912953
0.6868115,0.09817472
0.6680916,0.09884361
0.68398106,0.09570663
0.6731386,0.09632896
0.6788106,0.09321514
0.6772291,0.097081184
0.6823274,0.09425445
0.6905101,0.096318096
0.6835577,0.095522776
0.686077,0.0945634
0.68363667,0.09484311
0.67464566,0.096021034
0.67349654,0.094525106
0.693416,0.09306207
0.70455974,0.0916748
0.69914114,0.08732798
0.6798303,0.09550485
0.6605449,0.10591573
0.68947196,0.09402264
0.69204485,0.09129673
0.67376685,0.09392863
0.6904088,0.09745028
0.672963,0.094320714
0.6725759,0.09552701
0.6708061,0.09747612
0.68110836,0.097329415
0.6715304,0.101005785
0.6771725,0.09996557
0.6831411,0.090702504
0.69426215,0.088880174
0.6863478,0.09724775
0.69139135,0.09167786
0.6972448,0.09864498
0.68367326,0.08771424
0.66848195,0.092299186
0.688886,0.09168494
0.68157715,0.09168669
0.68921345,0.0940204
0.69308686,0.09811849
0.669849,0.10036685
0.6767204,0.09532339
0.7005867,0.09273639
0.682343,0.09700985
0.69072425,0.09663694
0.6735686,0.09488147
0.6895895,0.09295191
0.67433256,0.0927881
0.7018042,0.09001592
0.6962771,0.09352392
0.6766191,0.09637488
0.6791647,0.09568192
0.68575186,0.095064946
0.69810027,0.093325675
0.69804543,0.08831384
0.68055123,0.09317132
0.6832726,0.09438078
0.6829857,0.09520258
0.6743605,0.09394027
0.6783457,0.09821922
0.6928638,0.091777235
0.68812037,0.09191484
0.69871336,0.08639678
0.66351026,0.09728355
0.6798369,0.09208169
0.67319506,0.0936618
0.6883485,0.09495821
0.6928147,0.09370888
0.6768574,0.09915539
0.68731457,0.09668869
0.68235666,0.09538352
0.6767854,0.09675482
0.67642754,0.09450347
0.6859018,0.09201318
0.65243125,0.09909425
0.68873,0.09438528
0.66994804,0.09988962
0.6986078,0.09476251
0.6820463,0.0969942
0.6737582,0.09350833
0.6780124,0.089416
0.69091487,0.08918561
0.6919415,0.09110599
0.68572366,0.09490495
0.6802459,0.09417012
0.6801515,0.09014863
0.68062395,0.09501661
0.67862254,0.090119
0.67857516,0.09311034
0.6838889,0.09898777
0.67575955,0.09031923
0.69852406,0.0949516
0.6771489,0.09652073
0.68749404,0.09048802
0.66904926,0.09936312
0.6817974,0.09286326
0.69701123,0.09199122
0.6934612,0.09539216
0.67200094,0.09347084
0.67882097,0.093652576
0.68957937,0.09093332
0.67874795,0.097449064
0.6786164,0.0959282
0.6782308,0.094220586
0.70073485,0.09346467
0.68765885,0.08955188
0.6867396,0.090001866
0.66844547,0.09786733
0.66921306,0.09326411
0.6859309,0.10015046
0.6817133,0.09879875
0.6695319,0.099576585
0.6803555,0.09245315
0.6932321,0.099227205
0.70098203,0.093464136
0.66930825,0.09436071
0.6864671,0.092545606
0.6837622,0.09104298
0.68403465,0.09243684
0.6858338,0.09073834
0.6843093,0.094469815
0.68837786,0.093295686
0.6795163,0.097515166
0.68238336,0.0940482
0.67412406,0.09499598
0.68506944,0.09916198
0.67138106,0.09870678
0.6957001,0.09500953
0.68763304,0.09116701
0.67947197,0.090997644
0.68578,0.08891016
0.7025607,0.09509859
0.6848584,0.09792552
0.69088185,0.09170449
0.66932535,0.09375588
0.6819676,0.09413309
0.6957852,0.09367466
0.6762083,0.10148634
0.6734803,0.09364052
0.6820642,0.09190702
0.68036455,0.09600576
