$\alpha$,$\beta$,$\gamma$,$\delta$
0.18460767,0.0952407,1.126487,0.04761002
0.18942203,0.10001516,1.101648,0.046763062
0.2246736,0.11262804,0.9273557,0.040372953
0.22001483,0.114267424,0.94391054,0.041435577
0.20268352,0.105399676,1.0308253,0.044357456
0.26884362,0.1367385,0.7771738,0.036002606
0.2021403,0.10217355,1.0287877,0.04494256
0.19818258,0.10351342,1.0638598,0.045521524
0.24096696,0.11640591,0.86585134,0.037282765
0.20940676,0.10762202,0.98255277,0.04190098
0.20882984,0.10180223,0.9996354,0.043585464
0.1999373,0.10211109,1.0517337,0.045050032
0.22719339,0.11679357,0.91044295,0.04102542
0.20253022,0.10546353,0.9994844,0.043129463
0.22913799,0.12037414,0.9039847,0.040387847
0.2064219,0.11125181,0.98958117,0.043582022
0.24319723,0.12571625,0.87372357,0.03892447
0.2259298,0.11673871,0.91404843,0.041585065
0.20023039,0.10491332,1.0119394,0.04352239
0.23082694,0.12516955,0.864883,0.038264792
0.22943778,0.11400825,0.92838025,0.039766736
0.24142355,0.12528664,0.85746026,0.038491238
0.22434554,0.117908485,0.91185415,0.04134895
0.24041706,0.12499389,0.86841065,0.038198333
0.24937399,0.12937462,0.87561435,0.0377961
0.20174891,0.10848408,0.99907535,0.041828237
0.19256823,0.09802721,1.1101158,0.046879
0.18528415,0.09742165,1.104463,0.047230743
0.2049935,0.108954385,1.0207219,0.043559555
0.19591822,0.101517946,1.0509536,0.045872033
0.21298093,0.1066201,0.96251494,0.041600347
0.24954866,0.13056882,0.8536308,0.037848752
0.21232355,0.108082786,1.0074044,0.042871755
0.2129315,0.108914755,0.9824101,0.04261261
0.22298238,0.11668021,0.9304292,0.041803107
0.26521635,0.14563935,0.7887218,0.03522983
0.20874391,0.11320022,0.9682251,0.041650802
0.26173997,0.1362888,0.8161353,0.036373682
0.21188708,0.11237028,0.9340192,0.041594952
0.20839024,0.106752016,0.9968416,0.042356737
0.22779334,0.11860662,0.92184615,0.03987088
0.22881469,0.12337793,0.93484616,0.040592056
0.24561569,0.12637788,0.8698257,0.037581053
0.20499328,0.10713629,0.9954937,0.04283979
0.22469808,0.11425476,0.95026934,0.042102233
0.18511645,0.09839792,1.0896636,0.04678627
0.20904037,0.10622591,0.9966063,0.04252288
0.19339146,0.09876823,1.0655491,0.04627704
0.2506621,0.13583522,0.82242286,0.03740301
0.24836197,0.12626061,0.86633897,0.038773727
0.19929668,0.10029215,1.0328591,0.04369673
0.2374047,0.12422031,0.8843411,0.03951247
0.23824002,0.12405773,0.8561935,0.038969666
0.2495608,0.13017184,0.8519094,0.03606655
0.19081123,0.10247118,1.0332273,0.04496198
0.26573843,0.14490645,0.7982397,0.035774175
0.21976928,0.1124364,0.942841,0.041427467
0.2013589,0.10653841,1.0253706,0.044095576
0.19813336,0.10967975,1.02648,0.04404783
0.24024579,0.12429206,0.8574284,0.03787846
0.20817788,0.113141745,0.99081564,0.04353581
0.22192058,0.116938576,0.91856194,0.039708592
0.25314844,0.14033331,0.81618816,0.036829285
0.22093205,0.11221479,0.94184774,0.040293485
0.21720889,0.108792126,0.95218086,0.040607177
0.1862028,0.10162767,1.1094207,0.046407558
0.21408129,0.111986324,0.9350489,0.04159744
0.21564572,0.111027084,0.9353196,0.041144893
0.21801606,0.111484565,0.9648567,0.041407697
0.22711633,0.119307205,0.9303018,0.040372018
0.22792415,0.11900607,0.89444035,0.03923906
0.20965888,0.1064811,0.964247,0.040737554
0.19897732,0.10165154,1.0612142,0.04577077
0.24365664,0.13217601,0.89236146,0.038533326
0.21479778,0.11342253,0.9629675,0.04194089
0.20882078,0.11573795,0.96221524,0.042891618
0.22454786,0.1169456,0.9440159,0.041150093
0.20858856,0.11020612,1.0200521,0.043017853
0.23389253,0.11665354,0.9084413,0.039203748
0.24153665,0.13057315,0.8738848,0.038442556
0.20898943,0.11080926,0.9675619,0.041911412
0.23435517,0.118296534,0.88436544,0.039208554
0.19518448,0.10189883,1.0366179,0.044995386
0.22279692,0.11400607,0.94274294,0.041732013
0.197862,0.10160148,1.0283083,0.044622306
0.22841272,0.119980626,0.89513314,0.04088006
0.16323611,0.08039437,1.2434882,0.05435252
0.18495704,0.09740995,1.0890203,0.047036268
0.18661344,0.098241754,1.1067852,0.04738096
0.23583972,0.12737317,0.8891739,0.03880394
0.2158039,0.11116246,0.95071554,0.041665137
0.21744037,0.11836602,0.9410758,0.04170682
0.22983839,0.119125634,0.89845306,0.04033621
0.23992965,0.12529895,0.8481921,0.03765834
0.23227048,0.123638615,0.9138791,0.039452262
0.24120978,0.1230382,0.86585295,0.03786534
0.20616648,0.113680154,0.97090566,0.042559374
0.22802791,0.11812222,0.9180156,0.039756507
0.21441935,0.108889826,0.95508605,0.040625546
0.2019898,0.104824714,1.0571496,0.045671806
0.2270226,0.11692182,0.93068254,0.0400596
0.18560368,0.09255988,1.1196152,0.04760155
0.25728172,0.1318066,0.8135723,0.035964355
0.24126256,0.12026579,0.86530966,0.03897693
0.2418449,0.13355996,0.84652096,0.036751974
0.22947061,0.12602362,0.90638334,0.040629268
0.23656154,0.11756849,0.89197564,0.039398883
0.19148438,0.10234036,1.0679111,0.04498617
0.19568393,0.09570647,1.0493654,0.043923914
0.20912519,0.1060312,0.9942206,0.043367952
0.19494712,0.10100956,1.0396309,0.04371401
0.21334428,0.11073296,0.9388013,0.0411481
0.2052289,0.10899694,1.0320064,0.043880373
0.2525068,0.12822247,0.86821663,0.03860509
0.24262244,0.12668644,0.8492202,0.03823663
0.25809237,0.13212223,0.84041834,0.037454028
0.21661218,0.11420486,0.9422075,0.041285813
0.23166025,0.12454239,0.8836172,0.039632924
0.23398413,0.11624752,0.8740883,0.039546106
0.20124307,0.10490727,1.0663627,0.04546538
0.191857,0.09395528,1.0854785,0.045319885
0.20761341,0.106238015,1.0035675,0.043837614
0.21352579,0.10826193,0.9666381,0.043173227
0.20513174,0.10039074,1.0173274,0.04456825
0.20486487,0.10700875,1.0119891,0.044755854
0.22695252,0.119315736,0.9306442,0.04030664
0.20229995,0.09998171,1.0146126,0.044302307
0.1966498,0.108886324,1.0234514,0.04442035
0.23324595,0.11470757,0.9184143,0.04011887
0.22895445,0.124932244,0.89838547,0.039164472
0.19499637,0.10356622,1.0459132,0.045651544
0.2699043,0.1359168,0.80854654,0.03583287
0.18804315,0.0970897,1.103781,0.046893656
0.17518926,0.093003444,1.1695855,0.04949068
0.1922639,0.100752085,1.1083359,0.046635613
0.18773288,0.104794726,1.0799251,0.046744805
0.2122988,0.111443214,1.006567,0.042840805
0.21644004,0.10923024,0.93805504,0.04121505
0.22941801,0.1230671,0.9208464,0.040064707
0.19845831,0.10241139,1.073551,0.0461191
0.22236452,0.11281948,0.9533617,0.0415083
0.21653828,0.11383645,0.968161,0.041779123
0.26263374,0.13707203,0.8300888,0.036670383
0.24326117,0.12749062,0.8862924,0.038283464
0.21912532,0.11151176,0.95610344,0.04149417
0.20009026,0.10686926,1.0369147,0.045138497
0.20561993,0.110662885,0.9757426,0.04300208
0.23989393,0.12825403,0.8741973,0.03947894
0.21552943,0.12199857,0.95299,0.042150926
0.22343978,0.118005455,0.9256464,0.040514555
0.2204747,0.11689275,0.93924683,0.040862035
0.23340705,0.12306549,0.8688555,0.038634047
0.20831418,0.10729311,1.0009316,0.04403736
0.1958807,0.108147174,1.0633497,0.045723982
0.23213933,0.12715043,0.89522874,0.0400376
0.19501488,0.10382376,1.0479265,0.045514423
0.18392284,0.09462601,1.1250964,0.04791766
0.24514437,0.13691545,0.8335468,0.037350588
0.23311439,0.1226904,0.89836764,0.039159816
0.21667095,0.112034425,0.9417065,0.040552814
0.19569965,0.10270481,1.1019889,0.045855675
0.2679007,0.13364163,0.807328,0.03531667
0.20387289,0.101941496,1.0438541,0.044591732
0.2441882,0.12707227,0.8750851,0.038205966
0.19118261,0.09919158,1.0721029,0.046150185
0.24735366,0.12746483,0.8217778,0.03664092
0.19716887,0.098622195,1.0693673,0.046807703
0.25251934,0.12964162,0.8583789,0.037533406
0.20225076,0.107933916,1.0367069,0.044906218
0.22654507,0.1196912,0.9095402,0.039167836
0.23368368,0.13354757,0.8845766,0.039641988
0.21130438,0.10943132,1.0091742,0.042067263
0.17139852,0.09520186,1.1613649,0.049307454
0.23449115,0.12096692,0.92818403,0.0392961
0.21665297,0.11420325,0.9590622,0.040982667
0.21784605,0.11508058,0.9411054,0.04068186
0.23635429,0.12507512,0.8754246,0.039014336
0.22701013,0.12062135,0.9432069,0.041209254
0.21485637,0.10625805,1.0135018,0.044615168
0.20607224,0.113027,0.9948257,0.04316451
0.2099099,0.114002705,0.98371285,0.04216188
0.22148968,0.11580041,0.9624497,0.04254412
0.21758236,0.1129031,1.01426,0.04214822
0.19700874,0.096311755,1.0350156,0.0453713
0.2404375,0.12682246,0.8563229,0.037700493
0.20953402,0.11894556,0.9775301,0.04284596
0.22956768,0.11769616,0.9268751,0.040085644
0.21259354,0.10690481,0.9956401,0.045136258
0.23577659,0.12218974,0.88012314,0.039497692
0.228155,0.11470404,0.8863547,0.039479822
0.19742005,0.10665873,1.0213261,0.044732235
0.2408143,0.12664096,0.8693203,0.03873096
0.23822841,0.12207713,0.8792134,0.03917938
0.211201,0.108654484,0.97816825,0.04197084
0.23366368,0.11845082,0.8922872,0.039373443
0.18311714,0.09559931,1.1127486,0.047179453
0.22885022,0.11622862,0.9067474,0.04079164
0.1844564,0.094554946,1.1133854,0.04774827
0.1828844,0.09371306,1.1069819,0.04762372
0.20207313,0.104693085,1.0224043,0.04430653
0.19842154,0.106159195,1.0041677,0.04459151
0.22751935,0.12619139,0.8755834,0.0393569
0.2312114,0.12494976,0.8924412,0.03989756
0.20159522,0.1035945,1.0043383,0.04331874
0.21006578,0.112974055,0.9753778,0.043036215
0.227762,0.12557489,0.8909089,0.03881387
0.20739056,0.10188352,1.0035974,0.044218764
0.21937932,0.11456176,0.9347839,0.040609967
0.20256482,0.108817935,1.0227692,0.043291595
0.2567154,0.14384367,0.79660434,0.03524616
0.21722999,0.11521142,0.9462858,0.041494813
0.21858843,0.114445075,0.945923,0.040952552
0.22509551,0.11714842,0.9093933,0.04092773
0.24721487,0.13868865,0.8433539,0.037453465
0.22912335,0.115861006,0.91313165,0.04093386
0.1723248,0.08757436,1.1690774,0.050105013
0.18867671,0.092173286,1.1373792,0.04964581
0.19210237,0.10147652,1.0997959,0.046865746
0.26722685,0.13880485,0.7938851,0.03561681
0.2081752,0.11322788,0.9548741,0.042345297
0.22197573,0.11778641,0.94601613,0.04072526
0.23000988,0.121602446,0.8820293,0.03886248
0.24794757,0.13481554,0.83908975,0.03712896
0.2305049,0.11860549,0.9076789,0.04051269
0.17079806,0.0888047,1.1844783,0.051222153
0.23906204,0.12699965,0.8554086,0.03941566
0.23461905,0.1245736,0.87838376,0.038879313
0.2266815,0.122968145,0.9151019,0.039866783
0.20841223,0.103841014,0.9837547,0.04369142
0.21938226,0.11396909,0.95554703,0.041148197
0.21129753,0.107973605,0.9516628,0.041895278
0.23915704,0.12697133,0.89130056,0.039060444
0.23477864,0.124131374,0.8775286,0.03925577
0.19726758,0.09711746,1.1032536,0.04681258
0.20916167,0.109598584,0.9663076,0.041863766
0.20123306,0.10325212,1.0075364,0.044383004
0.21694678,0.10792628,0.94320846,0.040954467
0.2204822,0.112268604,0.9471457,0.04220132
0.1860087,0.09998684,1.0874206,0.046066057
0.24384196,0.12686928,0.8777844,0.03763311
0.2247652,0.11188513,0.9403407,0.040741585
0.24148351,0.12755986,0.86273575,0.039388165
0.1962297,0.1030986,1.0692923,0.044861265
0.19511653,0.104334764,1.0709089,0.045227423
0.22168985,0.1174658,0.9827811,0.042291902
0.22309019,0.11975505,0.9121846,0.040011138
0.2276182,0.12172369,0.89682966,0.040390678
0.2368829,0.1262451,0.88853526,0.03812937
0.20379654,0.10966406,0.9947523,0.043776378
0.19086233,0.098229244,1.1367251,0.047615446
0.22854675,0.10946102,0.9103306,0.04083935
0.21049696,0.11043558,0.969653,0.042441145
0.23543155,0.12275106,0.8819032,0.039349128
0.21551996,0.11495701,0.97386444,0.043001987
0.2436756,0.13469332,0.83794874,0.036834214
0.22741115,0.12640135,0.8962079,0.04051313
0.21685693,0.11659053,0.9576346,0.04158606
0.23534872,0.12604511,0.88392085,0.03881374
0.21122698,0.11170684,0.9783421,0.04201926
0.20992868,0.109289326,1.0117495,0.043035198
0.19378662,0.10375386,1.0443944,0.04509892
0.21216203,0.11477582,0.9792965,0.04255269
0.21751815,0.11896368,0.9721605,0.042630676
0.24177878,0.12976606,0.8903963,0.03906201
0.18881492,0.09841958,1.0673797,0.046042085
0.22715142,0.11473714,0.9023482,0.039621335
0.2386898,0.1170107,0.878664,0.038833965
0.2096347,0.10631048,1.0067128,0.04314961
0.18636952,0.09969253,1.0909033,0.046914805
0.21229702,0.109619804,0.9660947,0.042519234
0.22332059,0.11254832,0.9499886,0.041298267
0.22935587,0.12521853,0.87476665,0.039302934
0.21820752,0.112299606,0.9455361,0.041491102
0.270449,0.13791473,0.8010875,0.03633171
0.21388294,0.110558614,0.9703346,0.04231971
0.24607708,0.13275339,0.85861397,0.037371315
0.2015902,0.103007205,1.0327464,0.044108707
0.23702674,0.12526044,0.89153606,0.03955101
0.21404801,0.11988449,0.95331675,0.041770726
0.24484001,0.12885605,0.8693571,0.03817854
0.22061221,0.11466686,0.9256053,0.040259242
0.20945308,0.10723426,0.98238695,0.043733418
0.18604457,0.098347776,1.1082754,0.047491003
0.20610163,0.10074068,1.0179659,0.043843947
0.24073946,0.13342857,0.87855566,0.03887327
0.23399505,0.12316176,0.8994478,0.0397099
0.21148822,0.11480376,0.9578651,0.040912922
0.19691119,0.09983793,1.0418347,0.045568377
0.24568352,0.12774393,0.8428814,0.037727106
0.19800699,0.10415939,1.0417007,0.04495625
0.22364342,0.12161445,0.9482374,0.041344896
0.22240075,0.111363165,0.9553462,0.042146474
0.2201728,0.11607924,0.95172966,0.041080553
0.29312184,0.14500809,0.7375243,0.03275723
0.25663263,0.13201319,0.80420786,0.035417203
0.20258944,0.10406571,1.0288,0.044844944
0.23648547,0.12642469,0.88717145,0.037635464
0.20514818,0.10911363,0.9848731,0.04256098
0.21729967,0.11652214,0.9380998,0.04034958
0.19831479,0.0974162,1.0346879,0.04560492
0.23986581,0.12365121,0.85644853,0.03794132
0.18704242,0.09006699,1.0646123,0.04637432
0.20608121,0.1021995,0.9962622,0.04264203
0.2119801,0.10939757,0.9881697,0.043640707
0.21347527,0.102304354,1.0271357,0.043545328
0.21454412,0.1099008,0.9573814,0.04259599
0.2270618,0.115742944,0.8983922,0.03936068
0.21938178,0.115245156,0.9430912,0.04150249
0.2157738,0.11367814,0.93056643,0.041119453
0.20798233,0.1100734,1.0060949,0.04338995
0.21044026,0.10934771,0.9791277,0.043804966
0.21786234,0.11273749,0.9665145,0.043033887
0.22375113,0.11931508,0.95435697,0.04099589
0.18019167,0.09392126,1.1139013,0.04873914
0.22064874,0.122046895,0.9061428,0.041104447
0.22421847,0.11272768,0.9502431,0.042064127
0.20662488,0.104200594,0.9975794,0.043328676
0.22072774,0.11526447,0.96060133,0.041085664
0.24025045,0.1329967,0.8649955,0.03847019
0.22182754,0.116530865,0.88988036,0.039048404
0.1829119,0.097643375,1.021011,0.04434367
0.27527505,0.14669338,0.7742329,0.03354341
0.22699694,0.11581787,0.9480713,0.040674627
0.22419792,0.11828711,0.9148318,0.041062366
0.21008617,0.104048096,0.9681376,0.04336214
0.2141558,0.1113608,0.9811197,0.041840576
0.2266279,0.11752926,0.9372807,0.040342722
0.25619626,0.13335228,0.79676133,0.035676796
0.21498327,0.109286435,0.9307754,0.04112611
0.22989705,0.1153126,0.8995911,0.04009155
0.23241559,0.12917063,0.8883458,0.03923195
0.18569377,0.097198814,1.1121783,0.047458857
0.19734773,0.1002779,1.0098349,0.04347539
0.19832003,0.10040821,1.0976148,0.047416244
0.22659905,0.121400945,0.91212696,0.040733047
0.22359835,0.11708272,0.9301197,0.040116496
0.23838377,0.12204407,0.8578051,0.03798036
0.24927044,0.13346335,0.84078354,0.0370379
0.22665568,0.1173145,0.9126171,0.039574225
0.21831433,0.10772337,0.93577623,0.04056376
0.2178741,0.11369189,0.962737,0.04150644
0.29640418,0.15742637,0.7051784,0.032349642
0.20014353,0.10592912,1.0185623,0.043711133
0.21065453,0.10549237,0.9694701,0.04286842
0.22896793,0.115854874,0.9078297,0.040341325
0.19989629,0.111196995,1.0042326,0.04460066
0.26089346,0.13851117,0.8203303,0.035295658
0.2085716,0.107215784,0.98081625,0.043584913
0.19942865,0.099499024,1.007649,0.044686038
0.22538443,0.117219776,0.93789446,0.041125905
0.21907517,0.10946477,0.9081827,0.04094902
0.24144706,0.12878476,0.8699346,0.03927032
0.25255936,0.13720341,0.81121886,0.036112588
0.20949672,0.10297886,1.0127282,0.043628182
0.2313034,0.11100281,0.93755996,0.040071618
0.22317469,0.11786189,0.9524393,0.042036835
0.21385616,0.11510733,0.98884284,0.042423878
0.22738624,0.11467341,0.89027506,0.03978294
0.21114859,0.11060531,0.9897108,0.043518748
0.22360176,0.1125995,0.90363353,0.039391376
0.24650815,0.1312635,0.8287178,0.036752384
0.21427076,0.113485605,0.95254034,0.04094231
0.23362865,0.118072405,0.9127345,0.039815288
0.21777748,0.10746889,0.96707994,0.04262392
0.21719092,0.11010233,0.942581,0.04125716
0.20201321,0.10069335,1.0536613,0.045179226
0.21131992,0.11328891,0.95672894,0.04172681
0.23972258,0.12395413,0.8499704,0.038635015
0.22354308,0.12029983,0.9176961,0.04071365
0.21542409,0.10919605,0.9668085,0.041035257
0.19153385,0.100060284,1.0351082,0.045230225
0.23415673,0.118234806,0.89583796,0.03998317
0.16701838,0.088320896,1.1694374,0.05019994
0.23809943,0.13148431,0.87521875,0.038513727
0.23426989,0.12009934,0.91516274,0.04058125
0.23615506,0.12784405,0.8713571,0.038877252
0.220183,0.11854199,0.9645002,0.043017574
0.2238725,0.114043646,0.9084052,0.039760362
0.2067103,0.103512555,1.0341692,0.044487644
0.23014623,0.12312694,0.90675396,0.039952304
0.22110711,0.117587216,0.9126316,0.040154353
0.22691219,0.117316656,0.9669766,0.04097245
0.2095945,0.109435365,0.9887599,0.044437405
0.2003928,0.10700701,1.0497024,0.045076605
0.25765425,0.13820048,0.80106586,0.036221717
0.27102533,0.13643688,0.7771198,0.03482212
0.20979264,0.10594061,0.9916477,0.04315925
0.21559848,0.11290518,0.93054265,0.041577484
0.213161,0.10476497,0.95635426,0.04162265
0.21645696,0.11987629,0.94248486,0.041286357
0.21533766,0.11485568,0.98053294,0.04269557
0.24269754,0.13061179,0.8139191,0.036235306
0.2277827,0.12001255,0.8917056,0.038913466
0.23351094,0.11753671,0.8981665,0.03922554
0.23502125,0.124816015,0.8745999,0.038374726
0.21300891,0.11465764,0.9459374,0.042492356
0.2721681,0.1446385,0.7951613,0.035894506
0.20414343,0.1061536,1.0153745,0.04452668
0.19609553,0.104289524,1.0497729,0.04422334
0.20262434,0.09699688,0.9962052,0.044076048
0.2079653,0.10688307,1.0160054,0.044286232
0.20560923,0.10050615,1.0161432,0.04403904
0.20253018,0.098954976,1.0163805,0.044073347
0.23142423,0.12864992,0.8866653,0.038645
0.20938292,0.10757294,0.9747902,0.042595666
0.23286012,0.12445174,0.88742906,0.03891572
0.23930822,0.12524474,0.889145,0.039780173
0.20848969,0.10291277,0.9822287,0.043195795
0.21216092,0.10659217,1.0025946,0.043536067
0.20665927,0.110830024,0.96500754,0.042932164
0.2319705,0.12385624,0.91867423,0.03888569
0.22075292,0.10984312,0.9518233,0.04110274
0.20751612,0.1042362,0.95344037,0.041811448
0.26966786,0.13968982,0.7898025,0.035192646
0.22190686,0.1240538,0.95023376,0.04034747
0.21384826,0.10969411,0.98849666,0.04318198
0.19020644,0.102869496,1.0986598,0.046220638
0.22627474,0.117901295,0.9685736,0.041178446
0.21184418,0.11885054,0.9592684,0.042311307
0.19402419,0.105241835,1.0636051,0.045871902
0.22812092,0.11369888,0.9176813,0.040838536
0.17678158,0.09427108,1.1319906,0.048461948
0.19581775,0.09400368,1.060312,0.04618687
0.26237878,0.13626851,0.8106378,0.036459222
0.22059314,0.112845115,0.95510435,0.042437606
0.19017057,0.09635103,1.1017294,0.046392314
0.19772439,0.10403845,1.0510712,0.045813363
0.20884913,0.11214795,1.0540543,0.04350882
0.20732835,0.10819917,1.0180746,0.04301582
0.20417067,0.10527009,1.0547396,0.04619295
0.2294606,0.120621614,0.9183194,0.039059084
0.2155117,0.10889801,0.965484,0.04283245
0.2212211,0.11425143,0.91568136,0.04129198
0.21680813,0.11047035,0.9739073,0.042523168
0.220101,0.11549783,0.9104156,0.040717725
0.24465597,0.12878704,0.8413013,0.037239164
0.19161487,0.10027228,1.073311,0.045521803
0.17700744,0.09574406,1.1410098,0.04815922
0.24471828,0.13308738,0.8388407,0.037238274
0.2529117,0.13087404,0.8346512,0.03735452
0.25902915,0.12979388,0.82595307,0.03655312
0.23572464,0.121677265,0.894813,0.03917099
0.20901617,0.116039425,0.98951,0.042761974
0.19731793,0.102473505,1.0207444,0.044452444
0.18991458,0.09850778,1.1317314,0.048781026
0.19810802,0.1027257,1.0737089,0.04628664
0.21064788,0.11171901,0.95358187,0.04234643
0.21957576,0.11569982,0.9271319,0.041200217
0.21226747,0.11336748,0.97806054,0.04229872
0.23618147,0.114675574,0.89892113,0.03981657
0.23739576,0.12813367,0.87665904,0.03925027
0.25941384,0.13604322,0.79733187,0.035563394
0.19447243,0.106790684,1.0123055,0.045022234
0.23746663,0.121162094,0.87019086,0.039375704
0.2336612,0.12115829,0.8926142,0.0397532
0.20654763,0.10342313,0.979869,0.042713728
