parameter_1,parameter_2,parameter_3
0.2585277,0.42037547,-0.42261127
1.2427416,1.382179,-1.3631327
0.67869776,1.9847443,-1.4154453
0.14776403,2.3638575,-1.4462336
2.7386103,1.9974622,-2.1959722
0.926524,2.3423295,-1.8326194
0.48704302,2.3188324,-1.6551484
0.13288973,2.5024369,-1.5630659
2.4891694,2.177306,-2.2614803
2.8235524,2.7985857,-2.7345066
2.4539788,2.1567745,-2.3636622
2.0839415,2.9834414,-2.6844637
1.9792392,2.39718,-2.412897
0.6703102,2.9729,-1.995241
1.1433469,2.018418,-1.6624453
0.33230713,0.7725727,-0.5509442
1.2891015,1.3696331,-1.315262
2.5992396,2.1600158,-2.348763
1.093419,0.17099744,-0.70256513
1.61211,2.5249727,-2.1200988
0.33663437,1.7713166,-1.1382571
1.7132753,2.5365298,-2.2447863
0.98651934,2.1821382,-1.7294867
2.493553,2.5229528,-2.5492444
0.6829059,2.6338878,-1.8177497
2.9479167,2.3538792,-2.6619782
2.2742386,0.6971387,-1.4480436
1.8563321,2.112835,-1.9913137
0.8114995,2.30657,-1.6629996
1.9026628,2.5956042,-2.4916766
1.1473116,2.463218,-2.0315776
0.2672784,1.8808831,-1.202636
2.0237048,2.5308406,-2.2634063
1.4694128,1.2739071,-1.373022
1.9866475,0.60509205,-1.2862777
0.3645566,2.6941621,-1.7895908
0.6371874,0.7406493,-0.7448877
1.9152868,1.6616023,-1.8329619
0.667663,2.050559,-1.440798
1.8703918,2.372446,-2.2555523
1.0119745,2.2993758,-1.7888558
2.6823123,1.5824986,-2.0285466
1.6180912,2.3871903,-1.9606009
0.11254709,2.0896919,-1.2934959
2.3139555,1.9664052,-2.189403
2.4725878,2.1334124,-2.2799568
2.785477,2.873135,-2.7887099
0.82039505,2.7987463,-2.071691
2.728951,0.7750757,-1.8139838
2.8110452,2.671249,-2.8576326
0.8240045,0.95474476,-0.89171445
1.357416,1.8591274,-1.7934335
2.2963762,2.1752996,-2.2555513
1.1976889,2.7094834,-2.105097
2.1253486,2.77557,-2.4159927
2.1224244,1.1393616,-1.6612344
0.11256177,2.8079982,-1.65129
1.3474528,1.1237917,-1.3241737
1.6837397,0.9305082,-1.382935
2.0833633,2.425495,-2.1110222
0.6978182,1.9013162,-1.454407
1.2629143,2.3085537,-1.8885326
0.7694326,2.231304,-1.5793997
0.6239017,1.6995413,-1.1856954
1.6961635,0.99784493,-1.3603873
0.3124026,0.16212407,-0.34296066
0.93144256,1.9697863,-1.5134312
2.7712595,2.3760746,-2.6600566
1.636929,2.3641114,-2.10546
1.0946372,2.6710184,-2.0598624
1.6508868,2.9033425,-2.3660462
0.29096276,0.8436899,-0.6195074
1.3508108,0.14838058,-0.7101928
1.0908219,2.4509788,-1.8730166
1.6969049,2.20162,-1.9909981
1.4479661,2.5025802,-1.9947096
0.4600086,0.8221111,-0.6328553
1.7917019,2.4666572,-2.1616116
2.782265,2.453094,-2.6577377
1.109589,2.102505,-1.7732565
1.389669,2.2076328,-1.8271894
1.9511958,2.880446,-2.548697
0.16764931,1.8594558,-1.0611844
0.47008127,2.1868498,-1.5386547
1.8123946,2.5461764,-2.326226
1.169726,2.4420784,-1.9770182
2.1401827,2.4146857,-2.1991558
2.3597283,1.7133478,-1.9881059
1.2707053,1.4227875,-1.4704604
2.7296412,0.7854456,-1.703145
0.15633363,2.101714,-1.2913132
1.6884189,2.0399022,-1.8346426
1.5592083,2.6864004,-2.3328958
1.8984613,2.548315,-2.176904
0.3871885,2.1570024,-1.4039937
2.094512,2.8927436,-2.4939983
0.43665585,1.9217647,-1.480846
0.09254194,2.393124,-1.422422
2.0245478,0.86785597,-1.6080416
0.7449203,2.77252,-2.0441897
0.80380434,2.3524036,-1.7327974
2.908729,2.4403381,-2.809819
0.21680415,2.946172,-1.8110206
1.1356511,2.2309659,-1.9353511
1.4612828,0.8389964,-1.2334138
2.1135592,2.5526288,-2.4170368
2.0744495,1.6708542,-1.8555275
2.8364253,1.6927574,-2.1002235
0.6410282,1.7392843,-1.2867397
1.8140807,2.6809468,-2.4148717
0.24997394,0.86728865,-0.7214278
1.535017,2.270493,-1.9856356
2.8295703,1.6512474,-2.216891
1.9833099,1.5937221,-1.759969
1.6778213,2.7128305,-2.1674473
0.08771259,1.8473436,-1.1404707
0.010692133,2.4097764,-1.5202181
2.7976642,2.3698385,-2.5558152
1.8022611,2.7495115,-2.2992046
1.2393551,2.3612278,-1.9100735
2.3853679,1.9532747,-2.093901
1.4079763,2.717053,-2.2115445
1.9276243,2.3854537,-2.2013228
1.3317745,2.0239375,-1.7471279
1.9949816,2.6373956,-2.4777412
0.2881331,1.8461167,-1.2763103
1.6764297,1.827483,-1.8215092
1.5573713,2.0144277,-1.9057709
2.2918491,2.3488066,-2.388235
1.6340526,1.5433725,-1.6174453
0.18841094,2.2566524,-1.4093002
0.11920408,1.0641595,-0.82894945
0.8138524,2.761084,-1.9416353
0.85124695,2.8993351,-2.0078554
1.2819949,2.708441,-2.1982594
1.2145758,2.6702309,-1.9658835
1.6345083,2.9291704,-2.5896819
2.9762452,0.9617927,-1.829503
0.05500552,0.8367382,-0.4417109
0.79474545,2.7345705,-2.017227
2.8144007,1.3258072,-1.9596792
0.78935355,2.990242,-2.0503397
2.5876474,1.128645,-1.7086422
1.0126771,2.3852046,-1.9852481
2.365021,2.7615266,-2.5682864
1.5014287,1.1178592,-1.4080296
0.8187492,2.666649,-1.9336519
1.0238588,2.273526,-1.8284705
1.4688069,2.1638463,-1.8941027
0.8785397,2.8963609,-2.112079
0.4973151,0.5606988,-0.6102768
2.6660886,0.9581667,-1.7268682
2.8034005,2.8497608,-2.9679787
1.4088064,0.9840329,-1.1906617
0.8783793,1.252328,-1.1562138
1.5362254,2.2511241,-1.9257785
2.0084004,2.7075205,-2.501949
0.041933157,1.9556066,-1.1110948
0.74108094,2.617093,-1.9154882
2.0810204,0.22752306,-0.9844415
1.3692644,2.9531405,-2.4004478
2.456603,1.7143041,-2.0308874
1.2212319,2.0742228,-1.7900302
1.1506618,0.48109248,-0.7113457
0.5659478,2.6968641,-1.8807214
0.40093157,2.833245,-1.713536
1.8413916,2.7465713,-2.4147348
1.9069916,2.6895382,-2.3926258
0.94489485,1.9015001,-1.5395799
0.85396093,2.4900186,-1.7689493
2.06013,2.883145,-2.5245004
0.011648796,2.8530853,-1.7357967
0.5958507,2.584288,-1.7405287
1.5116704,1.9653709,-1.747107
1.1330383,2.553349,-2.051858
1.5148361,2.8204527,-2.385153
1.0309799,1.4131911,-1.3004566
1.4010504,2.3342342,-2.0542772
0.9684471,1.503753,-1.2651093
1.8677049,0.9009532,-1.324494
1.6234096,1.6361792,-1.6964782
2.8660924,1.7313594,-2.307027
0.5776345,1.940348,-1.4224832
1.3328053,2.0229654,-1.7221533
1.9377494,0.76102793,-1.2998228
1.7826838,1.7538726,-1.793273
1.5695685,2.5141943,-2.221027
0.049141303,0.9856915,-0.590139
2.2898452,1.6594263,-2.0108693
2.3198755,2.5273366,-2.4109552
0.31767648,1.8625195,-1.282496
1.4782094,2.9472013,-2.3315833
1.4090605,1.4006283,-1.5292445
0.5155296,2.8354108,-1.9323666
0.11029832,2.7791278,-1.5444176
2.6767833,1.9470316,-2.2956972
1.600874,2.2634773,-1.9911003
2.2860684,0.5969702,-1.3366829
2.7266004,2.319748,-2.5417864
0.61719686,2.7241278,-1.9086891
0.46438587,2.9078107,-1.818967
1.9749675,2.0014157,-2.0506432
2.6576135,2.790234,-2.871234
2.2568958,2.4499822,-2.4512107
0.22555748,1.6197634,-1.1501448
1.0309645,1.7097179,-1.3461912
0.51218677,2.6382298,-1.9100586
0.28548226,0.10450449,-0.3043077
1.8670353,1.5402973,-1.6259689
2.1879077,1.4306434,-1.7696762
0.116851844,2.6256988,-1.7717284
2.7684624,2.6944392,-2.8460171
0.66744417,2.8680649,-1.9267174
0.8620051,2.373393,-1.7118552
0.74152243,0.16358605,-0.4479778
0.6884608,2.673702,-1.8827026
1.2765715,2.965117,-2.3646965
0.5587017,2.9298222,-1.999964
1.9064555,1.6217415,-1.8515631
0.5169485,1.770437,-1.2934549
0.9981835,2.5684183,-1.8972039
1.3209413,2.5848465,-2.1410162
2.6430955,2.8518305,-2.7880604
0.29467395,1.2518927,-0.9263751
0.7784109,2.6110063,-2.013862
2.7220557,2.6706333,-2.7614965
0.34873164,2.853229,-1.7951696
1.6170746,1.5292151,-1.5804261
1.2289501,1.4902043,-1.4154831
1.0630939,2.048125,-1.6175916
2.7331204,2.8414102,-2.8685834
0.2660636,1.6896707,-1.1350508
2.4058576,2.1627908,-2.4036283
0.7459008,2.8666804,-1.9580816
2.526688,2.8736784,-2.8015442
1.8163499,0.97109956,-1.266876
1.0489614,2.3241205,-1.8096881
0.3014319,2.971246,-1.9152102
0.7477218,0.94094396,-0.94840974
2.0292532,1.9500036,-2.0110264
1.9604511,1.0078975,-1.4372246
1.1225718,2.6498694,-2.1318676
1.8019664,1.8329247,-1.914246
1.3959402,1.9053599,-1.692599
2.454179,2.2454317,-2.2729833
1.3136804,1.4891493,-1.3708056
2.424381,1.9137418,-2.324082
2.858295,2.949729,-2.7963185
2.5164287,2.8406525,-2.6535492
0.6741016,1.0183209,-0.9326691
1.4362746,2.711254,-2.2040093
0.288132,2.3153028,-1.47187
0.2876776,1.6472162,-1.0577846
0.28814924,2.8080003,-1.891538
2.7311401,2.4541981,-2.6083796
0.43247312,1.5983804,-1.2791163
1.9789289,2.5428665,-2.210543
1.3960568,1.4605885,-1.412636
0.459723,1.9888157,-1.3510672
2.0529957,2.0148807,-2.1042008
1.5402175,2.9448702,-2.3292203
0.5548896,2.8308718,-2.0051568
2.8595757,2.5428343,-2.6533399
1.839303,1.9972677,-1.9754761
1.3950396,2.8254874,-2.343549
0.39682803,2.5820627,-1.691781
0.31696892,2.260174,-1.4674119
1.1161138,2.3958204,-1.8358328
1.5985625,0.8950412,-1.1461283
0.34705007,2.559885,-1.6614114
0.32839844,1.9154469,-1.2354038
1.9198785,1.2837569,-1.61748
0.2850398,2.322261,-1.403678
0.94879854,2.078695,-1.5661703
0.122789115,1.5257115,-0.87963706
0.56041354,2.7859745,-1.999909
2.3573472,2.680596,-2.593859
1.0892422,1.9603524,-1.6439973
0.38283414,1.4717203,-1.1125252
0.6751643,2.2654428,-1.6367455
1.2748023,2.7746308,-2.2972639
0.012170439,0.58200437,-0.35499117
0.16507533,2.630673,-1.5617845
1.8495946,2.932981,-2.5976574
0.74179924,2.8982217,-2.0732493
1.2974274,1.1172074,-1.292592
1.606072,2.219467,-1.9429582
2.7935412,2.8805432,-2.8582408
1.077772,1.8921602,-1.3735923
1.4787687,0.6558628,-0.967355
0.6306144,2.1494672,-1.4822685
0.40460643,2.2463136,-1.5504608
0.12704793,2.4068334,-1.4262794
0.8768856,1.8179914,-1.4196237
1.4684799,2.1880076,-1.9571513
2.6408374,2.1399436,-2.362191
2.415398,1.7302985,-2.1583328
0.54718876,0.9235638,-0.70283437
1.6045877,2.5651486,-2.1665926
0.5597716,2.8753753,-1.9194573
2.0317283,1.7270776,-1.8278885
2.1718454,2.4987366,-2.5183132
0.092393614,1.8653553,-1.1472379
0.5010067,2.8886652,-1.785794
0.56824803,2.395999,-1.583817
2.4016747,1.336891,-1.8077046
0.07228205,1.7786723,-1.1046045
0.44813207,1.6230391,-1.2098329
2.4393091,2.0769558,-2.298327
2.6538005,2.4058692,-2.3866458
1.0088073,1.1295838,-1.0829469
2.0165863,1.4499043,-1.7198293
0.5916383,2.373854,-1.6578428
2.451083,1.9536556,-2.2099278
0.6361316,1.3954127,-1.0983355
2.7030702,2.2966967,-2.3852012
1.1034985,2.3618257,-1.8442496
1.9688184,1.8021872,-1.9173454
1.5255527,0.71373254,-1.1957589
2.207512,1.7697779,-2.118216
0.25725758,2.043986,-1.2169377
0.1926448,1.748404,-1.1495522
0.1771659,0.4256592,-0.3416498
2.1192193,2.1635287,-2.1317606
0.7869404,0.5843771,-0.73200524
2.6623237,1.7421963,-2.1989775
2.6872532,2.2685328,-2.382847
1.7342373,2.7758138,-2.5025482
1.4298034,1.3340008,-1.453961
1.9078187,2.3875837,-2.189588
0.58488315,2.3032231,-1.6081208
2.1181986,1.2158037,-1.5757958
2.2172256,1.2959535,-1.698203
2.23751,1.7396709,-2.0117466
0.38566864,2.9352076,-1.8339697
2.8240142,1.9860296,-2.4131894
1.7065246,2.3378336,-2.1746733
1.9129975,1.6276275,-1.8668077
1.5693098,0.4490116,-0.9484666
0.18383946,2.594848,-1.6133361
0.57276314,2.9720323,-1.9515518
0.5313682,0.9259274,-0.8148185
2.9255474,0.9336222,-1.8815895
0.21695273,1.1938659,-0.83487034
1.204701,2.0332398,-1.6077163
2.7757201,2.1855288,-2.4989827
0.2844262,2.3970568,-1.5759372
2.1892111,2.260935,-2.2654843
2.6652474,2.852337,-2.8092213
2.0019855,1.1236492,-1.5158439
1.3809428,0.124931104,-0.81582755
0.067555144,1.3376071,-0.8120429
1.9058474,2.757876,-2.3379884
2.5154126,0.32854247,-1.3324132
1.5262672,2.4427695,-2.12888
2.0424886,1.8161556,-1.9026985
1.6827763,1.1301634,-1.5143147
0.76869076,2.2509012,-1.713664
1.2701297,1.580112,-1.4418867
0.80875236,2.915548,-1.9179091
1.2769084,1.4372416,-1.4590096
0.3073463,2.7690005,-1.8843597
2.2189891,1.8675492,-2.126366
0.19281729,2.592562,-1.5049446
0.14181124,2.43767,-1.4812307
2.4664893,1.8661337,-2.0507145
0.40961745,2.613441,-1.7214808
2.6516554,2.5062976,-2.7946217
0.66685724,2.7688444,-1.9579241
1.1463481,1.9802753,-1.6804944
1.0729642,2.369331,-1.9083618
0.1301309,2.3917258,-1.3581147
0.720319,2.3688881,-1.7193164
2.3570318,2.0394714,-2.156863
1.5492601,1.0399333,-1.33326
2.793054,2.556554,-2.7809322
1.1402081,2.523439,-2.0988684
1.39918,2.788941,-2.0820835
2.9844022,2.7601695,-2.9777455
0.06594828,2.2792068,-1.2897362
2.9020135,1.477446,-2.139232
0.23535898,1.9633675,-1.300927
0.3279546,2.1860185,-1.2631022
0.07963372,2.1655207,-1.3479505
2.1774065,1.3379412,-1.8639925
2.297207,2.3146622,-2.2808747
0.78581667,1.1806968,-1.0365555
1.4952271,2.3652093,-2.0877342
0.72567576,1.2349962,-0.9899439
2.2989254,0.9441671,-1.6710026
0.14514808,2.986845,-1.9996685
0.6546899,2.0963678,-1.4512662
0.76120365,2.98793,-2.0910666
2.473647,2.6124392,-2.4959247
1.8250048,1.4712492,-1.5493475
2.8197548,2.5177264,-2.674211
0.47553766,1.7947743,-1.213952
2.7382007,2.0372767,-2.4083622
2.5789154,2.4357994,-2.4737563
1.4112554,1.4220091,-1.4461437
2.025413,2.709787,-2.415232
1.289955,1.9642947,-1.6430671
0.8461682,1.664034,-1.4016945
0.8383827,2.3152795,-1.7547822
2.4343448,2.7173898,-2.6280282
0.6301503,2.4144428,-1.7135907
0.30105552,2.5841184,-1.737895
2.3062997,2.5889785,-2.376339
1.4339584,2.358653,-2.0055492
0.7518337,1.3372717,-1.1878144
0.23142184,1.5866966,-1.0212069
1.7497461,2.221836,-1.9438385
0.26885784,1.711079,-1.1974413
0.29499975,2.282907,-1.489215
2.0149353,2.5900636,-2.4773388
0.5861853,2.2534595,-1.5579548
1.2907423,1.5204725,-1.3961227
2.2029204,2.9452372,-2.6215243
1.2055306,1.8304616,-1.5838636
1.8382058,2.3788,-2.266768
0.79642946,2.769827,-2.0638235
2.8551037,2.5462673,-2.6665678
1.6817856,0.7167037,-1.2311649
0.25972235,2.8138986,-1.8524079
0.18050347,1.6690133,-0.9944833
1.7989318,2.4296162,-2.3389695
2.0980937,2.6801105,-2.4630024
2.2735617,2.1284254,-2.2481253
1.7264831,1.8594913,-1.8371286
1.2100543,2.581207,-2.0668344
2.1954784,2.1762836,-2.2363327
1.9708292,2.6475453,-2.2925153
1.8709036,1.5185475,-1.7220068
2.3374307,2.3689888,-2.4124475
1.4991976,0.9640936,-1.1761
0.7093554,2.6959343,-1.8585967
2.3477867,1.1387594,-1.6502047
0.71082336,0.36141258,-0.5318208
2.7688262,2.08595,-2.3413975
0.632074,2.7809725,-1.9198844
1.0213413,1.008961,-1.0564137
0.015170947,2.3883884,-1.397916
2.140873,2.929028,-2.7245755
1.1767087,2.4507897,-1.8745155
0.54424655,0.69254506,-0.62412566
0.6975388,2.3980458,-1.7335975
1.8686116,1.8480134,-1.8868161
1.5123826,1.9576143,-1.8212019
0.39278176,1.9867662,-1.4250299
0.5206018,2.9536555,-1.9009001
1.2256542,2.909612,-2.2504203
0.7045946,0.56399816,-0.65798753
2.20075,2.5287657,-2.3271112
2.4761775,1.9215492,-2.2983932
0.43933928,1.6534365,-1.2971448
0.82885003,2.081242,-1.6356543
1.3319277,1.3915288,-1.3095778
0.96608377,1.4855372,-1.3824292
2.5014725,2.3385365,-2.5689697
1.2629243,0.47565588,-0.9981129
0.44345164,0.9082976,-0.72221005
0.6947303,2.886291,-1.9685829
0.53190744,0.7963988,-0.67574537
2.5322633,2.510349,-2.3601606
1.4658952,1.56013,-1.5913664
0.3346548,2.3670318,-1.6294563
1.3080171,0.7649254,-0.9823095
1.1949903,1.7947468,-1.6212095
1.4023994,1.2137061,-1.3097713
0.7016208,2.7051196,-2.0092375
2.5763338,2.8936405,-2.759069
0.6227851,1.4880207,-1.1460521
1.048547,2.8725312,-2.1573625
0.7788429,2.8875096,-2.033529
0.82427937,2.9466667,-2.2774215
1.0458755,2.8462315,-2.129679
1.4627035,1.3665065,-1.5176227
0.17330031,2.9628851,-1.7807161
1.0429636,2.7703831,-2.2277532
0.15412143,2.926877,-1.8177892
0.4784371,1.4202124,-1.2085454
0.891873,1.6640627,-1.3159615
1.8354281,2.4339516,-2.2784855
2.827001,2.8874393,-2.8140438
1.931993,2.5086634,-2.1538181
0.3467654,2.1666734,-1.44597
0.044955667,0.7980821,-0.53078026
2.7346787,2.0463645,-2.2551165
0.8954358,2.6388912,-1.8707355
0.78870916,1.68241,-1.3384582
0.7487031,1.5965886,-1.252191
0.11478864,1.4370923,-0.94597936
2.270455,0.19228162,-1.1054568
1.7824107,1.7258917,-1.806384
0.9544007,2.1629739,-1.6939303
0.85216886,1.2212157,-1.0847975
1.4492915,0.930687,-1.2166437
0.35380802,2.9534802,-1.8922087
1.019361,1.7116413,-1.4894277
2.1868026,2.2543256,-2.2080204
0.73059595,2.307343,-1.7723802
0.3050609,1.7333361,-1.1561651
1.4013184,2.6262472,-2.2181644
1.8525151,2.1437478,-2.0525677
0.010492772,0.7807578,-0.6273341
1.9610032,2.743181,-2.5547845
2.6805515,2.8001747,-2.7948318
1.2090112,1.1851472,-1.2399726
0.31407398,2.9084253,-2.0010288
0.4758554,1.585566,-1.1012042
1.5666376,2.2984717,-2.03684
0.019529201,0.6490893,-0.49377123
0.50127083,1.8305287,-1.2693721
2.4470608,1.3126478,-1.8654007
0.024407007,0.4550459,-0.32726035
0.2646377,1.2303729,-0.8750349
0.65901524,0.4929096,-0.65785974
0.31068167,1.0174637,-0.79321647
0.79800886,0.4764497,-0.6364127
0.5399599,2.6603763,-1.7585723
1.4264492,2.8352149,-2.2724028
0.7727804,2.008849,-1.4603517
1.7527896,1.2145803,-1.5770098
1.7370986,1.5487896,-1.594469
1.1127546,2.2758887,-1.8193679
0.5139395,2.7292893,-1.8006109
1.5850751,2.4164193,-2.1199238
2.8539941,2.620935,-2.842824
1.2151511,1.8898302,-1.5220609
1.6299956,2.216455,-1.9176539
2.021236,2.9748955,-2.62939
0.7054313,2.680812,-1.970545
0.63965636,1.1384262,-1.06489
0.2970596,1.2424515,-0.96785414
0.61379516,1.7408302,-1.2005725
1.2745547,0.66595185,-0.9406669
0.049086772,2.7766082,-1.6883634
1.7561079,2.512879,-2.23134
1.7709187,2.4182816,-2.2695246
2.777556,2.174364,-2.419093
0.36275592,1.689374,-1.1555845
2.6450768,2.9208865,-2.8236372
1.7601163,2.3602202,-2.1175659
0.9961403,2.8969243,-2.1132836
1.1990789,2.1157618,-1.662935
0.82349443,2.8936775,-2.1832511
1.3234553,2.3690572,-2.011022
1.3741632,2.8504837,-2.3364213
0.45348012,2.4074588,-1.4684678
1.6961265,2.3879662,-2.1520538
0.41896608,2.60471,-1.7243059
1.6732838,2.8187582,-2.4965913
2.2538457,1.5724813,-1.9226387
1.1603347,2.8049295,-2.188473
0.3071813,1.732451,-1.2786862
0.23212026,0.92633367,-0.7498666
1.3880563,1.4553263,-1.4150463
1.8331561,2.9327278,-2.4460769
0.17008454,1.2687914,-0.7949919
0.7547048,2.6593592,-2.0045104
2.2348418,2.923961,-2.774901
0.5941613,2.08943,-1.5603282
0.35698023,0.9665691,-0.69301474
2.10253,2.7348533,-2.523948
1.8428866,2.622512,-2.298403
1.4093487,2.2643075,-1.9379767
0.46700796,0.65167964,-0.5453722
1.9631456,1.2066004,-1.6190734
1.3830333,2.9460223,-2.2954113
1.3818195,2.0208142,-1.7318826
1.8496673,2.9272513,-2.497832
1.9572399,2.43901,-2.2495556
2.6841593,1.2954211,-1.8543203
1.4263645,2.3006876,-1.9061074
2.8862286,1.7463098,-2.2886732
1.6073575,2.040754,-1.7911127
1.4428269,0.8617947,-1.1623839
0.4182667,2.4538023,-1.6675968
0.1387577,1.7755988,-1.0843515
0.6876696,1.9729706,-1.5445734
0.9539799,2.2139118,-1.728283
2.9945395,2.067589,-2.48489
0.3781518,1.8026564,-1.2402849
2.5703163,2.4565117,-2.6099255
2.382175,2.9531536,-2.8888252
2.7546394,2.4929497,-2.5605783
1.0762482,1.7808783,-1.473475
0.14926174,1.7966936,-1.2114779
2.53162,1.643391,-2.0561354
0.21498266,1.9817244,-1.3007056
1.6943659,2.9315815,-2.5008984
0.8539124,2.2323012,-1.7826611
0.15243268,1.1633697,-0.7660215
1.9267066,1.8250008,-1.9336904
0.17403288,2.8283596,-1.7054887
1.6391374,1.2200325,-1.4149839
0.7216775,2.9199233,-1.9315941
1.2003102,1.8068526,-1.5098299
0.86161214,2.7487698,-1.9256546
2.8682096,1.781212,-2.3083708
1.7928833,2.6073513,-2.24863
2.614814,2.5178788,-2.5976884
1.193018,2.9336696,-2.2005458
1.1177839,0.7417848,-1.0366884
1.7545946,2.6904216,-2.4118092
0.3863523,2.3311265,-1.5124863
1.5394285,2.9491904,-2.3448567
1.3046881,2.850717,-2.2836697
0.19944444,0.6700495,-0.51976246
2.9558284,2.0711524,-2.5080159
0.22931069,0.8475746,-0.73059374
2.5109239,1.9502962,-2.3230708
0.41099897,2.0508204,-1.3212535
1.4874723,2.6965928,-2.0444393
2.0569718,2.0439107,-2.0249176
