$\beta$,$\gamma$
0.54528147,0.1231391
0.5563724,0.125163
0.560509,0.11501472
0.5446511,0.116442025
0.5570817,0.124248356
0.54724705,0.11744178
0.5451695,0.11930854
0.5568798,0.1223461
0.538511,0.119122766
0.56016105,0.12875627
0.55150205,0.12896767
0.55281425,0.12117449
0.54970866,0.12444106
0.5567306,0.12835139
0.55969733,0.12290211
0.5556235,0.12102536
0.557396,0.11991591
0.5411454,0.12088809
0.5534255,0.12466517
0.5579872,0.116063744
0.56165975,0.12743405
0.5533986,0.12520342
0.5501416,0.11828911
0.5568179,0.120563276
0.5515317,0.12532754
0.54462373,0.1257997
0.55227834,0.122033246
0.5539906,0.12580828
0.55869734,0.11949329
0.55665916,0.12875016
0.55536467,0.12345867
0.5589377,0.12270155
0.5534373,0.12957321
0.54873484,0.11960568
0.5669679,0.12843744
0.555587,0.12427046
0.54488295,0.12346199
0.549273,0.12685762
0.56103086,0.121040195
0.572443,0.1298879
0.5468361,0.1286655
0.56141984,0.11779155
0.5474406,0.12217479
0.5472355,0.120659985
0.5442355,0.113734126
0.55501837,0.12487525
0.5542859,0.12159233
0.56118333,0.124212965
0.5690888,0.1304471
0.5455222,0.120139524
0.571073,0.12603395
0.55483705,0.1263198
0.56528604,0.13184711
0.5515057,0.12353375
0.5473363,0.12133948
0.5543365,0.1259552
0.5556796,0.12861076
0.5571459,0.11900062
0.55311936,0.116842344
0.54715145,0.11949349
0.5369925,0.12037202
0.5437776,0.120773986
0.54600257,0.12521449
0.5536018,0.12192855
0.5465953,0.1163239
0.55795777,0.12343474
0.54209375,0.11841293
0.5431567,0.116498224
0.53977156,0.11707251
0.54980963,0.11970573
0.5494555,0.123037525
0.5549336,0.122624315
0.548989,0.124080926
0.5703612,0.12026998
0.55287397,0.1220096
0.5503221,0.12149064
0.5602995,0.12716872
0.55119026,0.12476567
0.55637026,0.12263361
0.5500746,0.124290906
0.5540614,0.12656857
0.55468905,0.11776341
0.5590267,0.12415792
0.55086,0.120619915
0.55069155,0.12575966
0.5582231,0.118815266
0.55072725,0.11697262
0.55000263,0.12445812
0.5581376,0.12621348
0.5594168,0.1224862
0.55202675,0.12462862
0.5538844,0.11665863
0.54947,0.1210884
0.55387163,0.12323193
0.54978013,0.124953665
0.55201805,0.12378382
0.5518838,0.12330608
0.56359917,0.12065705
0.5603969,0.12584622
0.55602443,0.118108645
0.5412183,0.11768639
0.55823386,0.12547915
0.553442,0.12158497
0.56877124,0.121310204
0.5435128,0.11820037
0.5540519,0.119463384
0.5519192,0.12219702
0.5547267,0.12285813
0.56875426,0.1271682
0.56402147,0.11786034
0.5553991,0.123196304
0.5480085,0.11910263
0.55759865,0.11963101
0.5532277,0.12329118
0.5575975,0.12702182
0.5503358,0.118586935
0.5495506,0.11743027
0.54932517,0.124204494
0.555778,0.12683491
0.54465127,0.117653765
0.55144984,0.12046386
0.56577003,0.12603185
0.5601763,0.12043173
0.55272055,0.12375753
0.5589013,0.12518449
0.56169486,0.12373764
0.5517082,0.12311391
0.5512412,0.11952164
0.5625279,0.12931098
0.55205804,0.12086319
0.54945546,0.12413241
0.5551274,0.12487159
0.55359626,0.123678684
0.5458505,0.12130376
0.5484579,0.12658215
0.5643816,0.124666035
0.5559459,0.12174436
0.54362106,0.1238074
0.5537383,0.11756902
0.54791266,0.121092066
0.5373709,0.115196034
0.5534846,0.12410841
0.5566266,0.11721262
0.55398154,0.12411877
0.55472404,0.13029578
0.5546872,0.12062242
0.5583283,0.12445284
0.5513043,0.11939821
0.55793786,0.11928038
0.5497241,0.114201814
0.5582871,0.1241689
0.55422837,0.12821104
0.5578825,0.12355092
0.55030745,0.124678135
0.5455117,0.116134994
0.5569265,0.13206762
0.5549217,0.12591493
0.5577536,0.12257021
0.54578006,0.12509099
0.5508231,0.1202676
0.5558333,0.1266435
0.55105025,0.124514095
0.54557914,0.12080261
0.5538626,0.119830854
0.55713886,0.13157344
0.5532932,0.13147557
0.5571843,0.12412566
0.55599934,0.12368349
0.554095,0.123035826
0.54840165,0.12024807
0.5461809,0.120711684
0.5520755,0.12108029
0.54890996,0.12157873
0.56621194,0.12462128
0.55145705,0.121920675
0.55018646,0.120240994
0.556545,0.126088
0.55434465,0.12791966
0.5741162,0.12441703
0.55546325,0.12520541
0.5575753,0.12194803
0.5586527,0.12842177
0.54713887,0.12281265
0.56244826,0.12525065
0.55542356,0.12802611
0.54316264,0.122825444
0.5516489,0.12039558
0.5460625,0.116901726
0.6241916,0.10091619
0.5466383,0.1164975
0.5642357,0.1193342
0.5493992,0.12218997
0.5391042,0.11592104
0.5480482,0.11867999
0.553309,0.12197405
0.5484828,0.12065541
0.561489,0.11996815
0.5483975,0.12015061
0.5439022,0.12075587
0.54951906,0.119618
0.5554454,0.12785093
0.5392715,0.116613165
0.56025213,0.112954535
0.55277747,0.12670758
0.5501952,0.117408745
0.57001734,0.12511837
0.54693544,0.12402097
0.56116664,0.12549075
0.56446296,0.11958991
0.55991656,0.12332469
0.5514594,0.12128664
0.55036944,0.119790465
0.55249053,0.12246315
0.5657162,0.12260947
0.5575682,0.114422485
0.5580522,0.12239465
0.54443216,0.12073935
0.5504147,0.12471351
0.55167246,0.123257145
0.56449366,0.11793719
0.5656839,0.12589769
0.54796124,0.12623207
0.5602111,0.11853591
0.56816643,0.12248266
0.56488466,0.12377978
0.5530287,0.122292235
0.5600267,0.12578356
0.547515,0.12131926
0.5497581,0.11753192
0.557017,0.12433848
0.5469276,0.123323195
0.5559306,0.11644774
0.5742164,0.11913825
0.55858755,0.11650131
0.5463625,0.11733369
0.5625756,0.12947029
0.5399368,0.114751905
0.5551214,0.121693194
0.5510413,0.12544116
0.5591491,0.12520428
0.5636581,0.13350198
0.5531772,0.12255896
0.55181116,0.11984877
0.5537947,0.11765388
0.5601794,0.12300037
0.5602864,0.12120945
0.55163443,0.120183036
0.53981185,0.11721481
0.56807894,0.12661327
0.570218,0.12524536
0.5590517,0.11610377
0.5605749,0.12846221
0.5564503,0.13142066
0.5584468,0.1248581
0.5592555,0.1245575
0.548583,0.120937794
0.55006045,0.117799774
0.5548665,0.12232396
0.5509931,0.12464
0.5530014,0.11677637
0.55404735,0.12918621
0.5623075,0.12532324
0.54480153,0.12561552
0.5469315,0.121653974
0.56448793,0.13090244
0.54603565,0.11866822
0.54638815,0.121373996
0.55195343,0.12332208
0.5342338,0.11442312
0.54419833,0.1173847
0.5436876,0.12494589
0.5457215,0.117061004
0.55292267,0.12428661
0.53991354,0.11596812
0.55419517,0.12437622
0.5582056,0.1266168
0.5745998,0.12049508
0.57024294,0.13099718
0.55666983,0.12741904
0.55373913,0.12585048
0.5481117,0.118054815
0.5607132,0.12785167
0.5434325,0.1174088
0.5493549,0.12577562
0.55847055,0.12603182
0.55276376,0.124932155
0.54556257,0.11922272
0.5431732,0.116700694
0.54873866,0.12625287
0.54502124,0.115020424
0.561471,0.1277256
0.56378406,0.1231105
0.5550808,0.119637676
0.5617319,0.13532357
0.5600406,0.1269575
0.56354636,0.12138166
0.5551941,0.122849606
0.56351393,0.12308999
0.53898615,0.12182122
0.5552609,0.12261952
0.5452448,0.12034272
0.558301,0.12382267
0.53951323,0.12222924
0.55900747,0.12049218
0.5630173,0.12082182
0.5480042,0.12243218
0.5595883,0.12027075
0.55555654,0.122094944
0.5522043,0.12592183
0.5829972,0.11163814
0.561068,0.12722927
0.5467542,0.12501371
0.5484179,0.11886196
0.5509266,0.12127122
0.54666096,0.1210899
0.54993194,0.11782829
0.54252684,0.1177565
0.576919,0.12311934
0.55770564,0.12457292
0.55426705,0.12442284
0.5528544,0.122896776
0.55005217,0.12871094
0.5744321,0.12275656
0.555184,0.121828504
0.55788517,0.12116814
0.5494071,0.1276289
0.5477482,0.11865954
0.573665,0.11629473
0.55146146,0.12063944
0.55501246,0.123841204
0.55263627,0.1212984
0.54504985,0.11926986
0.56002253,0.124965735
0.5504464,0.12553415
0.5483502,0.12392834
0.5564635,0.11921124
0.5593975,0.12193201
0.5525639,0.12519231
0.55410486,0.12083455
0.55274683,0.120377526
0.57936853,0.12590607
0.54092705,0.118656255
0.5554317,0.12691917
0.5572321,0.12549648
0.5476646,0.118514046
0.55749303,0.124044456
0.54748195,0.11669335
0.5681129,0.12805799
0.56021404,0.12928542
0.5401758,0.11378173
0.54823947,0.12625085
0.5547098,0.116967514
0.5468313,0.12150652
0.56167895,0.12163266
0.5562368,0.12082614
0.5604116,0.12624113
0.5576898,0.12549235
0.55342394,0.115745984
0.5395866,0.115647726
0.55916697,0.12183992
0.5559367,0.119677395
0.55278075,0.122930735
0.5538133,0.11943166
0.53772616,0.11461965
0.55185336,0.12668909
0.5543709,0.11931118
0.549704,0.11705565
0.55245054,0.12298213
0.5663773,0.12750728
0.5502454,0.12276098
0.559331,0.118694596
0.55900043,0.11892849
0.5570536,0.12784913
0.541622,0.122303985
0.5561686,0.119581215
0.54342204,0.11422196
0.55277705,0.122280866
0.55513436,0.12698309
0.54943633,0.11926639
0.5550333,0.12196263
0.5546046,0.12768227
0.554425,0.124431506
0.5554069,0.1276018
0.5532411,0.12302371
0.5526339,0.12278185
0.5573011,0.11700456
0.55731404,0.113420635
0.5528876,0.122349106
0.5587352,0.12520999
0.55133826,0.12636688
0.5497536,0.12071747
0.5621289,0.1243949
0.5486399,0.12495161
0.563952,0.12402833
0.5701179,0.12347374
0.5529592,0.119783126
0.542482,0.11882606
0.5718826,0.12745765
0.5573401,0.12739424
0.55598545,0.122291274
0.54921746,0.12237352
0.5473468,0.12448759
0.5551118,0.12127513
0.5572566,0.11857781
0.5539267,0.13119456
0.5648954,0.12447379
0.5552886,0.12662743
0.54137695,0.11736206
0.5564996,0.13127583
0.54943925,0.12637655
0.549463,0.118191205
0.55586094,0.12053071
0.56881905,0.12880838
0.55819535,0.12927891
0.55065316,0.118260436
0.5768311,0.12421895
0.55469203,0.12664315
0.5536533,0.12320021
0.5539315,0.122776374
0.5581776,0.12453912
0.5615219,0.12361289
0.5575514,0.1252704
0.5456045,0.12208543
0.5493713,0.118722275
0.55629736,0.122710764
0.55276597,0.12212022
0.5394962,0.11542986
0.56013334,0.12558028
0.55047804,0.123122305
0.5563447,0.12099651
0.55157155,0.12292576
0.54849136,0.124639496
0.5602534,0.12837
0.5523598,0.11796768
0.53779644,0.1192271
0.5591309,0.11056676
0.55615187,0.11620008
0.5537633,0.12544514
0.55477166,0.12171101
0.5724856,0.1349268
0.5406507,0.11856633
0.5585535,0.11797533
0.5479291,0.12205903
0.55506194,0.122400194
0.5491485,0.12219014
0.55339676,0.116315134
0.54970723,0.12137865
0.55632997,0.11837536
0.5552055,0.1284458
0.56783396,0.123241924
0.5565313,0.12154363
0.5508729,0.119599916
0.5619869,0.1262398
0.5569905,0.12168887
0.56414014,0.13147168
0.55120325,0.121965185
0.54912955,0.12035738
0.5561591,0.12110041
0.5603627,0.121190526
0.55678916,0.12274576
0.56042683,0.12040887
0.552642,0.12531717
0.5429035,0.11927251
0.552191,0.12409178
0.5451867,0.11990559
0.5591016,0.12491682
0.56329334,0.120202556
0.5547606,0.118207246
0.5539467,0.12186665
0.55728966,0.122909255
0.55538124,0.12913491
0.5583616,0.1215565
0.5604051,0.119899414
0.55395406,0.12682194
0.5579375,0.12096507
0.5703632,0.12992847
0.5719551,0.12615658
0.55003774,0.12663184
0.55007124,0.12195007
0.56016743,0.12560172
0.56436497,0.12279485
0.5448517,0.12014826
0.56416917,0.121342376
0.5595624,0.11831893
0.5507584,0.11931907
0.5534374,0.123213544
0.56208086,0.12900563
0.55262125,0.12016006
0.55081844,0.12167129
0.5563861,0.11678597
0.5654033,0.1299233
0.5555907,0.12331049
0.5393706,0.11881793
0.55829763,0.12222038
0.554329,0.1265593
0.5553699,0.11895611
0.5552309,0.12348275
0.54504836,0.12335531
0.547305,0.12213652
0.5556427,0.1157695
0.5560782,0.12843432
0.5526791,0.12099556
0.5516777,0.121685445
0.551946,0.12169131
0.54564065,0.119104676
0.5494588,0.12519208
0.55185145,0.11667994
0.5514485,0.12525827
0.5629112,0.1274437
0.55839294,0.124627404
0.55443656,0.12342936
0.55382377,0.12619042
0.5610937,0.12548909
0.5448176,0.11610734
0.56464505,0.12429787
0.5671149,0.12424228
0.5651665,0.116544984
0.55588806,0.11760334
0.5590429,0.11402214
0.5648024,0.12740132
0.547274,0.12167863
0.55067164,0.119321115
0.5521709,0.121427685
0.5571063,0.120040625
0.5600294,0.1262977
0.5440607,0.11655407
0.5457871,0.12517068
0.5572909,0.13092531
0.55205107,0.123837516
0.56346387,0.13171229
0.55184597,0.121873185
0.553011,0.1209072
0.54934245,0.12088002
0.5614345,0.11938969
0.5611273,0.12729728
0.5477085,0.124252655
0.5661939,0.12517276
0.555567,0.12636387
0.55328673,0.12520267
0.5614085,0.12355867
0.5426789,0.113179676
0.54506737,0.123685494
0.55345756,0.12450252
0.55925775,0.12470706
0.5486674,0.11765954
0.5627376,0.11954216
0.5453671,0.12116854
0.56206524,0.13544089
0.55354357,0.11964447
0.55095273,0.12374198
0.54378366,0.1221747
0.5614836,0.12272791
0.557627,0.120212756
0.5488937,0.1213039
0.5494828,0.121410236
0.551192,0.13036822
0.5584934,0.124051966
0.5495716,0.122613326
0.55714756,0.12461409
0.5429312,0.11929397
0.5525142,0.12160981
0.5542544,0.12429283
0.54849344,0.119452134
0.55194265,0.12031802
0.55391335,0.12526517
0.5478678,0.12489889
0.55801094,0.12409282
0.5598771,0.12360148
0.55335355,0.12603693
0.56192774,0.13103852
0.5503001,0.115582645
0.5460771,0.117651045
0.5517604,0.12087792
0.5524995,0.12642893
0.55101615,0.11955496
0.55623966,0.12462892
0.56270945,0.11772992
0.5454155,0.11819518
0.5453222,0.12199046
0.5547507,0.12987003
0.56275463,0.117848426
0.55732054,0.12514241
0.5629945,0.1260895
0.5561366,0.12337384
0.5574293,0.1199003
0.54717314,0.12270249
0.5555562,0.12632266
0.5451061,0.11702626
0.55419403,0.12446503
0.54925245,0.124137975
0.54734,0.12130052
0.55791354,0.12396457
0.5509022,0.1247172
0.54468054,0.12214249
0.5501187,0.12456151
0.551932,0.12009711
0.5493815,0.12427019
0.54831094,0.122482516
0.55494493,0.122396864
0.5517287,0.12241277
0.5613769,0.11841496
0.55920815,0.12064773
0.55860734,0.12430741
0.5572884,0.12210106
0.5664716,0.1228309
0.5544353,0.12415168
0.5486975,0.11829295
0.56435066,0.12392763
0.5536235,0.12783612
0.5486096,0.11756676
0.6101752,0.098261505
0.564052,0.124081336
0.55328095,0.12228466
0.5575393,0.1209739
0.5527148,0.12105087
0.5458697,0.12213856
0.54920775,0.12523992
0.55444604,0.1257412
0.54890716,0.12346353
0.55428004,0.12683891
0.56193775,0.12931058
0.55060923,0.1234403
0.55219483,0.12631929
0.5586307,0.12142581
0.54690814,0.11659518
0.53932285,0.117364995
0.5614395,0.12741059
0.5591297,0.12271785
0.5540536,0.12452621
0.5437823,0.1272621
0.5517913,0.11994825
0.5532249,0.11916077
0.5514987,0.12565804
0.5531731,0.122995235
0.56221193,0.12873359
0.54636437,0.12199165
0.55834734,0.12175849
0.5656582,0.1236602
0.55101836,0.12292303
0.5637036,0.12670574
0.5560809,0.12324266
0.55669796,0.1317019
0.5488962,0.1252991
0.5428955,0.120025
0.54920965,0.120961644
0.5520617,0.12555256
0.5427441,0.11755055
0.55678654,0.12353189
0.5579967,0.11982117
0.55159324,0.124204375
0.56532663,0.12253743
0.5627887,0.12535127
0.5555221,0.120497495
0.5567924,0.12840603
0.5526859,0.12029312
0.5365376,0.11451921
0.5532772,0.12303295
0.55629593,0.123102084
0.5570578,0.12159699
0.556978,0.120315894
0.5583845,0.12122723
0.5559138,0.12475369
0.5408717,0.11587681
0.5499297,0.119056925
0.5494882,0.120248616
0.55239445,0.12597294
0.55730885,0.12738891
0.5563709,0.12420373
0.5667066,0.1285732
0.554962,0.12182772
0.5528919,0.118587814
0.5541154,0.123012625
0.5565117,0.1251944
0.541712,0.11904648
0.55414003,0.12610729
0.5413736,0.1146038
0.56132156,0.12697825
0.5512254,0.12073961
0.5563859,0.12227084
0.55877227,0.1258066
0.55586237,0.1211437
0.5534537,0.12275688
0.5627854,0.12472386
0.5608688,0.12089207
0.5711189,0.12424128
0.5675571,0.129079
0.55205524,0.12754463
0.5542002,0.12428788
0.5569893,0.1252163
0.5547239,0.11874999
0.5622338,0.11992898
0.55399615,0.12287023
0.56122243,0.12627466
0.5471053,0.12343465
0.5492987,0.12191216
0.5470007,0.12109368
0.5600893,0.123392515
0.5477217,0.12037833
0.5511322,0.1263113
0.5622816,0.12360761
0.5570297,0.11882082
0.55614007,0.11687023
0.5423762,0.11594429
0.5561144,0.118209444
0.5599624,0.12738025
0.54280806,0.11879017
0.5499818,0.1199437
0.5552288,0.12624101
0.55537915,0.12938485
0.57046133,0.10895688
0.56034434,0.12712501
0.5406339,0.12239917
0.55562484,0.13106683
0.55992436,0.11827766
0.5434332,0.117279015
0.55027604,0.12398224
0.55545557,0.12119168
0.553893,0.12192079
0.55612004,0.12266575
0.5558543,0.12505092
0.55480504,0.12091724
0.55573493,0.12073822
0.54695725,0.12354809
0.5563269,0.1248131
0.55439264,0.12223111
0.55512744,0.12962611
0.5611954,0.119388096
0.544711,0.11972237
0.5613435,0.1223382
0.54872346,0.120839395
0.5634974,0.11881365
0.5720901,0.11933255
0.557334,0.12773369
0.5575845,0.1262058
0.54648376,0.1167953
0.55135304,0.12241049
0.5452267,0.115810685
0.55082047,0.12414599
0.54553485,0.116296224
0.5587038,0.12526669
0.5576342,0.119130574
0.56178373,0.13065362
0.5565242,0.12409648
0.56016904,0.13071337
0.55681664,0.12647752
0.5443782,0.11911515
0.5562591,0.13039772
0.5593558,0.12924911
0.54770255,0.12392491
0.5541683,0.12219882
0.5488531,0.123611294
0.54453933,0.120126314
0.55106366,0.122033566
0.54401445,0.12325609
0.55496526,0.12978943
0.55503255,0.12185526
0.5486784,0.121130094
0.55186456,0.12648238
0.5562013,0.12562792
0.56805646,0.12638885
0.5541785,0.12063746
0.5412641,0.122134134
0.559707,0.12198126
0.5578645,0.13039175
0.545153,0.11480992
0.5533518,0.11828426
0.5565109,0.123395756
0.54967904,0.12233563
0.5513797,0.12536125
0.5469474,0.12226186
0.555492,0.123166434
0.5569488,0.11610576
0.5562289,0.12239447
0.5497445,0.12063047
0.5659394,0.12117331
0.5530856,0.13066134
0.55310553,0.12188283
0.55204177,0.12307866
0.56101996,0.12602466
0.5471577,0.114054576
0.5515709,0.12873012
0.5537936,0.12489395
0.5468607,0.11648729
0.55100375,0.11930513
0.54576373,0.12143
0.5438861,0.12067385
0.551934,0.1204628
0.5669413,0.12069166
0.5481669,0.12184466
0.55288684,0.118959315
0.5549967,0.13028125
0.56171453,0.114122555
0.54681194,0.119538456
0.55614394,0.12231066
0.5508175,0.12315322
0.5469267,0.12007738
0.54400146,0.118773066
0.55127275,0.12533638
0.55238307,0.117951505
0.5541467,0.12384242
0.55026233,0.12321639
0.55574036,0.120060466
0.5569916,0.12531403
0.54799366,0.12009313
0.5430062,0.118783206
0.55735713,0.12708849
0.56040335,0.12191739
0.55551165,0.11981794
0.555637,0.12875342
0.5482461,0.12129838
0.56245226,0.12749574
0.5521227,0.12459956
0.55297816,0.12985761
0.5555789,0.122007534
0.5421636,0.115379125
0.57119584,0.122634545
0.56819725,0.12697582
0.54188347,0.11743503
0.5713601,0.12773065
0.5555744,0.123277396
0.55282325,0.120981395
0.5483133,0.12173594
0.54771554,0.118904844
0.5623047,0.1278377
0.5505846,0.12288383
0.55185926,0.11670581
0.54812485,0.118323185
0.56033397,0.12643668
0.55088717,0.123751834
0.5469729,0.12043718
0.56002843,0.122942224
0.5548831,0.12399188
0.55183023,0.12210697
0.55665034,0.1231864
0.5541368,0.12296946
0.553398,0.12045524
0.56339675,0.12659615
0.55229807,0.11837118
0.5475637,0.122806765
0.55686533,0.12600243
0.5593549,0.123969294
0.55547494,0.124944136
0.5551316,0.12666342
0.5412162,0.11977616
0.5475266,0.119643524
0.553314,0.12406773
0.5422325,0.12312025
0.5439663,0.12221922
0.5564994,0.119312406
0.54579824,0.120502464
0.5650322,0.12831144
0.548892,0.124939814
0.5553932,0.12428658
0.5365379,0.11790975
0.5515091,0.12375528
0.55293524,0.12287442
0.55011404,0.11870591
0.55058026,0.12072688
0.55155087,0.12645106
0.5630913,0.12429701
0.5476489,0.12114315
0.55690885,0.12209349
0.54432404,0.12340684
0.5650994,0.13116911
0.5573102,0.12191143
0.55080783,0.11703491
0.5534655,0.124894634
0.54959315,0.12356927
0.55868894,0.11836477
0.5560346,0.12402792
0.5687835,0.12802242
0.55136544,0.13363723
0.55673796,0.12333363
0.5514512,0.118744075
0.5611196,0.12249834
0.5546619,0.12563325
0.5466204,0.123414084
0.54427576,0.11537453
0.5546886,0.11978498
0.5586144,0.12923361
0.5630466,0.12001836
0.56032354,0.12336683
0.5559371,0.12064963
0.5476138,0.119313486
0.5534895,0.122480065
0.5626021,0.12472746
0.5619833,0.12381499
0.5559932,0.120589435
0.55078644,0.122224696
0.55315447,0.118348636
0.54898685,0.122268476
0.55142957,0.12769549
0.557781,0.12560552
0.5546205,0.1303663
0.5493976,0.1174569
0.55102336,0.12470831
0.5596956,0.120725185
0.55245185,0.12988445
0.5634788,0.12249078
0.5459033,0.11848613
0.55554384,0.1257247
0.5487047,0.12452235
0.5326846,0.114407405
0.5509027,0.11843908
0.54604113,0.13028638
0.5542152,0.12404028
0.5553588,0.12551862
0.5678275,0.11857195
0.5594435,0.12929322
0.5689554,0.12640156
0.54923874,0.11789042
0.55969876,0.1288568
0.5562157,0.12324366
0.5490343,0.11469576
0.5664149,0.13449648
0.5496593,0.119917914
0.5670698,0.12829416
0.56011325,0.12685055
0.5621125,0.1208863
0.54953843,0.11949879
0.5417149,0.12211579
0.5517573,0.1296798
0.55080026,0.123439185
0.5580616,0.124502815
0.55490613,0.12301832
0.5622689,0.12042297
0.54729635,0.12312131
0.5454405,0.11464824
0.553845,0.12810583
0.54945046,0.12027388
0.55213135,0.116761975
0.55655855,0.12350945
0.5884926,0.117850594
0.5597721,0.12809978
0.5492837,0.124383986
0.55738235,0.120429344
0.57320446,0.12496153
0.54635346,0.119199954
0.54449666,0.11820521
0.5498106,0.12177124
0.5441931,0.12155978
0.55296665,0.122185394
0.56767374,0.1244178
0.54921454,0.122703455
0.56204766,0.11602335
0.553544,0.11913745
0.54564565,0.11695731
0.5529275,0.12208298
0.5595869,0.1240995
0.576068,0.120029464
0.54792994,0.12211689
0.5543503,0.123011306
0.5478113,0.121253096
0.5534032,0.1177624
0.55896735,0.12281643
0.5530161,0.12128814
0.5532952,0.1185946
0.5670112,0.123341575
0.5441296,0.11770806
0.55024356,0.124108054
0.5643817,0.12551646
0.55010885,0.12170509
0.56129235,0.12077658
0.5468588,0.12293258
0.55426574,0.119299464
0.55775905,0.123447575
0.5493358,0.119618855
0.56299675,0.13246587
0.5626104,0.12702172
0.56288546,0.12481551
0.5647015,0.1258077
0.55540276,0.12214575
0.5546995,0.13122404
0.5541189,0.12034401
0.5494948,0.12476567
0.55297303,0.12079584
0.54816824,0.12198068
0.55781287,0.11998031
0.56069314,0.124069534
0.553436,0.119266815
0.5519811,0.12682813
0.5595962,0.1257433
0.5500821,0.121192575
0.5639942,0.11956631
0.572217,0.12653218
0.54649985,0.124030285
0.54699254,0.12635612
0.5518241,0.12161428
0.54588664,0.12394072
0.551439,0.12098221
0.54217327,0.12035959
0.5538141,0.12181851
0.5611108,0.12690815
0.5498399,0.12440685
0.55638546,0.12679815
0.54719937,0.118569866
0.5569663,0.12313343
0.55324405,0.11899736
0.55386543,0.12659639
0.5473253,0.11682212
0.55983734,0.12464021
0.5597964,0.1332333
0.5553134,0.13145989
0.5504023,0.12156247
0.55615646,0.12732685
0.54759943,0.122819476
0.54642665,0.1230573
0.5447411,0.117681816
0.5593171,0.12300893
0.56991184,0.13360187
0.55145913,0.123405725
0.5528844,0.11824727
0.55526894,0.12521353
0.55249447,0.12567115
0.5529425,0.1187631
0.54838204,0.117431976
0.54416764,0.11941067
0.5603058,0.12015456
0.54437363,0.11389455
0.5529666,0.12460093
0.5460108,0.11840285
0.55756235,0.12804733
0.56126493,0.12839907
0.555627,0.12054434
0.55456775,0.12377942
0.5537973,0.11949549
0.55830157,0.12043841
0.56794167,0.11993704
0.54588354,0.119402245
0.55320495,0.12865134
0.5362187,0.112725936
0.554966,0.12693223
0.54941183,0.11802085
0.55588573,0.12046871
0.5519048,0.12588857
0.5570031,0.12230749
0.54389024,0.114477225
0.559378,0.11854677
0.55051994,0.118709
0.5600412,0.12634775
0.5498898,0.11687366
0.54052466,0.11965893
0.5486647,0.120628946
0.552286,0.12113705
0.5597463,0.12279455
0.55193925,0.12315058
0.5395144,0.11770766
0.56783223,0.12815179
0.5577243,0.12571506
0.5612421,0.118100986
0.54197663,0.12236751
0.550616,0.11699259
0.5519621,0.11981389
0.551594,0.124269925
0.54396105,0.11608386
0.56230795,0.11960748
0.5486418,0.12258357
0.5490069,0.118221134
0.547306,0.11615922
0.5552976,0.12591435
0.5534768,0.1281048
0.5594539,0.12500644
0.5455123,0.12232399
0.55218613,0.12324689
0.54796654,0.12018625
0.5469213,0.12370817
0.54546875,0.12717035
0.55442125,0.12551413
0.55065763,0.12105284
0.56602544,0.1316574
0.56088084,0.12525707
0.5572727,0.1284791
0.55489427,0.12241108
0.5568503,0.12404105
0.54559636,0.116175786
0.5498833,0.12353169
0.55777925,0.12136141
0.560169,0.123937584
0.5516188,0.12236728
0.55718774,0.124589376
0.54829973,0.11508151
0.54762536,0.119202144
