parameter_1,parameter_2
-3.4105897,-0.37722263
-4.7699685,-0.3562668
-4.949557,1.370249
-7.30459,-0.16161457
-4.5616226,-0.43884546
-4.5389447,-0.47650188
-4.6260777,-0.31334618
-4.8361397,-0.6238448
-4.7322373,-0.45267117
-3.94626,1.3104953
-4.2064633,1.1967434
-4.7509146,-0.31957877
-4.570899,-0.29305464
-4.8045053,-0.38895354
-4.580314,-0.3395254
-3.702259,0.64954996
-4.698908,-0.45418411
-4.6241817,-1.525299
-4.5743356,-0.46139058
-5.637355,-0.090330034
-4.6773334,-0.5962374
-3.462791,0.28682956
-5.3724313,-1.7908009
-4.2589116,-0.46269822
-4.3793354,-0.40145504
-4.8286395,-0.22046503
-4.667194,-0.4228393
-4.6196733,0.61064684
-2.9426074,-0.63427603
-4.232771,-0.014095992
-4.8779855,-0.5773007
-5.6968637,-3.214436
-4.944455,-0.3728541
-4.8033056,-0.3380929
-4.727566,-0.2488706
-4.7306175,-0.29037878
-3.625167,-1.314325
-4.729377,-0.40442815
-7.1369505,-0.43259802
-5.0039926,-0.8329344
-4.7078323,-0.37730283
-4.6056643,-0.32055774
-4.6958246,-0.293181
-4.7277064,-0.3492831
-4.4635572,-0.8526381
-3.0592856,-0.05822116
-4.7307763,-0.47318244
-5.37692,-1.9832976
-4.7389565,-1.1562432
-4.735015,-1.4783902
-4.5943837,-0.3591426
-3.3287773,0.14027485
-4.569085,-0.23147447
-3.6077938,-0.1549085
-5.1586504,0.28118077
-4.615123,-0.31286323
-4.935889,-0.28769192
-2.5536778,0.8899441
-4.784725,-0.89980125
-3.781617,0.8675511
-3.594236,0.8410593
-4.773762,-0.4597294
-4.530785,-0.5156857
-5.2194066,0.24050811
-4.6261334,-0.39162856
-5.1064305,0.3321708
-4.797173,-0.20626771
-5.564949,-0.75281775
-4.6000075,-0.33228874
-4.581224,-0.34354633
-7.0464125,-1.49392
-4.781612,1.1912636
-4.609843,0.03703308
-4.7090645,-0.37651786
-3.5631518,-0.12281689
-4.57984,-0.2391899
-4.974352,0.5099889
-4.4444294,-0.2891123
-4.65462,-0.19946365
-4.2848787,-0.09522939
-4.699688,-0.41346714
-4.5711956,-0.38968673
-2.7459972,0.7796123
-4.7949243,-0.8662528
-3.0943246,0.33703718
-4.7478123,-0.48384425
-4.7787447,-0.48767233
-4.6678543,-0.31316656
-4.6896515,-0.5549196
-5.461213,0.20588222
-3.4509745,-1.9361413
-4.5992026,-0.49182588
-4.7568903,-0.3732539
-4.60121,-0.40108746
-3.7643187,-0.43505964
-4.5930185,-0.5235196
-4.6415086,-0.20449266
-4.7491775,-0.3187278
-4.7057447,-0.29995793
-4.6165133,-0.3842831
-4.81279,-0.3786052
-4.6317043,-0.4692944
-2.7119083,0.2879884
-4.700554,-2.3530931
-4.665631,-0.4284922
-4.6361203,-0.34814847
-4.600057,0.40070638
-3.6594167,-0.34512004
-5.7644296,0.15939924
-3.0797958,1.6974905
-4.904323,-0.2070149
-4.7262926,-0.22683613
-3.664915,0.03678739
-4.6640286,-0.23368296
-4.717828,-0.45853925
-4.646894,-0.43685174
-5.1986094,-1.9423547
-4.7876744,0.940277
-4.843635,-0.3576044
-4.683264,-0.35598332
-5.2358885,0.90913796
-4.3778973,0.06656051
-4.59249,-0.46098015
-4.756783,-0.43269816
-3.3614721,0.23231837
-4.770736,-0.37585747
-4.808563,-1.1986165
-4.603641,-0.36481062
-4.6192055,-0.52032137
-4.6675797,-0.37630352
-3.5017114,-0.33191803
-3.7562475,-1.2351336
-2.7036843,0.2970325
-4.8601904,0.023074925
-6.135595,-0.42408273
-4.5932403,-0.35869586
-4.883653,-0.12785551
-4.6137958,-0.3028769
-2.7505255,-0.051169902
-6.09587,-1.1764333
-4.8324785,-0.449098
-4.643092,-0.23077418
-4.6496105,-0.352694
-3.7060301,-0.4442562
-4.631621,-0.29397538
-5.81827,-0.55032897
-4.731732,-0.5501065
-4.6069937,-0.40509367
-3.137012,0.266955
-4.7911882,-0.43768716
-4.351501,-0.7017633
-3.7901084,-0.95589054
-4.55347,0.7113446
-6.102352,0.83408046
-4.879531,0.85800683
-4.8023934,0.3461803
-4.7561774,-0.2755059
-5.029651,-0.39048883
-4.5287194,-1.128469
-4.6101856,-0.25248227
-4.5461802,-0.51987195
-4.819535,-0.39936748
-3.4343078,1.3281548
-4.800647,-0.20414016
-5.713478,0.21585956
-4.7613974,-0.47684258
-3.210186,0.51518714
-4.7898817,-0.44082195
-5.2465954,0.8680457
-2.339714,-0.7539669
-5.7135253,-0.39886358
-4.6922483,-0.46133563
-3.3459103,-1.3216058
-4.667785,-0.3757101
-5.6746225,0.21746334
-4.698339,-0.39659676
-3.651335,0.5003905
-4.570325,-0.22414564
-4.722062,-0.59213626
-4.4649196,-1.1972067
-4.7642326,-0.23083864
-4.6504707,-0.3137325
-4.658275,-0.32191467
-5.006005,-0.7280699
-4.5990224,-0.39022937
-4.796164,-0.34581682
-4.67225,-0.48417708
-4.5305405,-0.30990165
-4.667411,-1.1643376
-2.4665804,-1.923242
-4.5748434,-0.24215767
-4.6066694,-0.5034484
-4.1793666,-2.6993728
-4.1058583,0.33982018
-4.677396,-0.30247444
-4.740883,-0.25824058
-4.6843896,-1.5845982
-4.694092,-0.30879572
-5.734182,-2.552448
-6.12782,-0.44899532
-6.52468,-0.11516857
-4.8103266,-0.7572409
-5.168233,-0.014400125
-4.4052105,-0.4568293
-4.6143804,-0.26897824
-4.6462684,-0.3777886
-4.957363,0.28661343
-3.9871118,-1.1356146
-4.5830474,-1.8826488
-2.250491,0.86838555
-4.7610335,-0.34458452
-3.813839,-0.4131317
-4.9020343,-0.48436093
-3.0232882,-0.21270797
-4.6429863,-0.40890455
-4.7895594,-0.30692568
-4.7688746,-0.3153013
-4.6929274,-0.4157182
-4.6459804,-0.27776283
-4.571203,-0.34857368
-4.044099,-0.33246732
-4.7244463,-0.3357474
-4.7214465,-0.36962965
-3.3455646,-2.0754054
-4.666034,-0.25828558
-4.8815107,-0.50325984
-4.6345487,-0.1225816
-4.8714633,-0.4350452
-4.686781,-0.40898845
-4.846566,-0.26491225
-4.419787,-1.380991
-4.7540054,-0.39079925
-4.30654,-1.7475984
-4.7916737,-0.19053736
-4.731015,-0.67965126
-4.584047,0.0460791
-4.6668053,-0.38418177
-2.5471513,-0.1421674
-4.630571,-0.32631016
-4.7462826,-0.37927014
-4.2587667,-1.3344465
-5.0507183,-0.55593693
-4.7072983,-0.5594498
-4.5239377,-0.30731863
-4.9380274,0.87434435
-4.9616904,-0.4250672
-4.649286,0.8866528
-4.6919465,-0.36567765
-4.9242353,0.6714076
-6.4558764,0.2949684
-3.8495595,-1.5351949
-5.699492,-0.838534
-3.6661706,0.5561676
-3.9811103,-0.29668418
-5.013648,0.90729547
-6.3594513,-0.1574886
-7.3116803,-0.60418767
-4.727165,-0.62672335
-4.5791698,-0.33633307
-4.7529798,-0.5287738
-4.827653,-0.9394628
-4.6934223,-0.52138007
-4.6078787,-0.42999578
-7.1077886,-0.67674506
-4.0536914,-0.65958095
-4.696425,-0.56869996
-4.5728827,-0.4827017
-4.5582957,-0.16647603
-4.0070753,-1.9793324
-3.6259391,-0.8971554
-4.7012463,-0.38763767
-4.639351,-0.33983016
-4.656117,-0.18867826
-4.4936767,-0.23496358
-4.638228,-0.5746857
-4.7011023,-0.6485146
-4.6862335,-0.20710512
-4.9821124,0.5172039
-4.3357396,0.50405455
-4.6323524,-0.2545028
-4.809225,0.21081594
-4.7184367,-0.31894523
-5.513896,1.1821959
-5.0118985,-0.02979073
-6.0105295,0.6478746
-4.0859118,-0.59567416
-6.089744,-0.2662619
-3.5239313,2.5491126
-3.3348317,-1.5936859
-6.110727,-0.055190504
-4.8633976,0.15560201
-4.722601,-0.19734383
-4.9643517,-0.11565882
-4.649297,-0.40081182
-4.1707797,-1.6641052
-4.7089524,-0.51393044
-5.455289,0.13534644
-4.13898,1.0529295
-4.8435655,-0.3692361
-3.8042645,-0.7961851
-4.509091,1.4236611
-4.526061,1.415299
-4.5170326,-0.44134438
-3.41938,1.2506208
-6.286828,-0.989895
-4.4306827,-0.67316353
-6.6366663,-0.26856074
-4.6998844,-0.44402587
-4.8487577,-0.14263639
-4.888777,-0.2633117
-4.6478405,-0.374161
-5.5716915,-0.40922487
-4.988061,-1.4530048
-4.857527,-1.3106742
-5.46807,0.093511224
-4.916769,-0.24256983
-4.7649198,0.26461157
-5.783723,0.072272
-4.7041316,-0.5002257
-4.9138436,1.1803365
-4.4852753,-0.5175137
-4.7080564,-0.4037547
-4.7332473,-0.36021274
-4.305148,-0.14502932
-4.7398014,-1.4240478
-4.767711,-0.37085432
-4.780729,-0.35617393
-4.5972877,-0.28799215
-4.120224,0.1276845
-4.582732,-0.5177438
-4.710713,-0.1365348
-4.7783084,-0.37251076
-4.7266006,-0.53667593
-4.5313764,0.51840806
-4.737807,-0.455474
-4.7214217,1.5523022
-4.6196694,-0.5596993
-4.2676105,-0.58446395
-5.8307037,-0.5025562
-4.604372,-0.45638484
-4.439053,-0.19623841
-4.5858283,-0.34932443
-4.819548,-0.41660535
-4.6653094,-0.3315579
-4.716239,-0.39047524
-4.7406573,-0.4262414
-4.8058257,-0.34823915
-3.616385,-0.19609316
-4.5614057,-0.31584492
-4.6858788,-0.4442503
-4.8008027,-0.23212773
-4.7021317,-0.49997362
-4.5465446,-0.58266294
-4.0094404,0.31518212
-4.717415,0.99863493
-4.800592,-0.39226255
-4.715343,-0.41381133
-4.023218,-0.7564938
-2.6449342,-0.6487173
-4.7029366,-0.36674666
-5.128543,-0.7741819
-4.7175264,-0.36539456
-4.7540565,-0.15983957
-4.537088,-0.52168745
-4.6403933,-0.38056308
-3.4569833,-0.19113626
-4.723083,1.3474078
-5.5582666,-1.5548046
-4.6943274,-0.37543476
-4.576273,-1.4351735
-4.674725,-0.36678752
-4.7388773,-0.32878357
-5.410205,-1.0603994
-4.8896217,-0.93193936
-4.6375628,-0.37545183
-4.6998677,-0.19137251
-4.6814966,-0.35471207
-4.6240005,-0.432402
-4.9586234,-0.26917058
-4.8043427,-0.50929505
-4.8882065,1.0318472
-4.649764,-0.2737326
-3.600842,-2.3770337
-4.8483505,-0.48838624
-5.1135874,-0.57264936
-4.692546,-0.37835345
-5.310589,-1.1242234
-4.8200946,-1.5122684
-4.823975,0.38987294
-6.2078137,-1.2622616
-3.482286,0.3632857
-3.7289586,-1.2262224
-4.7276926,-0.54679346
-3.6865249,-0.9217551
-4.735103,-0.5631465
-3.6330361,1.3425996
-4.656863,1.4180274
-3.7646298,-1.1763347
-4.578567,-0.37155867
-3.7511396,-1.009584
-5.546535,-0.65252864
-4.72463,-0.39491627
-5.4341154,0.8331114
-4.861716,-0.7520367
-5.335774,0.71939766
-3.4492943,-0.11357468
-4.244993,-0.7818067
-4.4707885,-0.40641505
-5.482349,-1.1223427
-4.643638,-0.31985837
-4.5836334,-0.42033044
-4.614064,-0.36921653
-4.9231415,-2.3171644
-4.742622,-0.29538077
-3.5231462,-1.7785478
-5.0335083,0.9776468
-4.5557065,0.5745516
-3.6830833,1.1026913
-4.7175956,-0.38114256
-4.6636086,-0.37316728
-4.661389,-0.43984824
-3.830954,0.077572435
-4.678968,-0.5999193
-4.7872577,-0.30324236
-4.806187,-0.5416775
-5.817375,-0.39230266
-3.705685,-1.2194124
-5.3569784,1.006014
-5.6331377,0.75223315
-4.696278,-0.28117904
-3.2945037,-0.7558688
-6.128459,0.5685878
-4.5920935,-0.42938122
-4.590682,-0.18231851
-5.541767,-1.855805
-4.7807565,-0.42887384
-4.701173,-0.5006081
-4.758519,-0.4045688
-4.682074,-0.52818966
-4.5990205,-0.32376465
-4.83082,-0.43489456
-4.292169,-0.2729369
-4.7233806,-0.3456777
-4.8203015,-1.3267232
-4.6947966,-0.4767565
-4.7215614,-0.37240377
-5.948357,-0.11114788
-5.423587,-1.6102813
-4.150014,-2.2080514
-4.8148365,-0.2405619
-5.0504885,-0.14040993
-4.9773765,-0.5070536
-4.414108,-0.3934745
-4.8289733,-0.45383143
-4.731191,-0.28253302
-4.691642,-0.28809422
-4.569683,-0.34531564
-4.4835467,-1.8369797
-4.2692695,-0.65628344
-4.6015778,-0.4405271
-4.582543,-0.2961653
-3.3012314,1.0043969
-4.949556,-0.37467936
-3.6104765,0.049919367
-5.454523,-2.3488886
-4.702178,-0.21451437
-4.770054,-0.4086047
-6.8657913,1.7603109
-4.9346642,-1.1129165
-4.6978664,-0.4101871
-4.752885,-0.1414087
-5.959681,0.17022935
-4.719863,-0.42321727
-4.788459,-0.32023844
-4.567135,-1.4746205
-6.0574474,-0.061286896
-4.6355653,-0.29289225
-5.6066866,0.17029211
-4.7323475,-0.15065648
-5.5516305,-0.39419845
-4.3386745,-0.73035824
-4.77475,-0.45827213
-3.3668466,-0.117723584
-4.7116246,-0.30864662
-4.7420382,-0.27680615
-4.8279266,-1.0082937
-4.8605475,-0.47087228
-5.2438145,-1.7899212
-3.8610446,-0.19562429
-3.7689173,-1.5386103
-4.8062034,-0.35840392
-4.675532,-0.20687197
-4.116169,-1.1048379
-4.810849,-0.12244311
-4.8437786,-0.2567587
-4.615513,-0.40444297
-5.506978,0.10637367
-6.7119923,-0.8161764
-4.7052193,-0.74001026
-4.237941,0.016939193
-4.767457,-0.26786178
-4.794051,-0.38901332
-5.460542,-0.13735291
-5.730909,1.2633463
-5.188953,0.09643781
-4.6700706,-1.6735548
-3.919184,0.4578381
-4.646578,-0.48086482
-4.294197,0.57422864
-4.7407217,-0.4036523
-4.1824284,1.1184652
-4.548751,-0.92907774
-4.829393,-0.008136392
-4.776836,-0.36482334
-4.0523267,-2.5993297
-4.718259,-0.20012368
-4.907915,-0.45543313
-4.752797,-0.32988906
-3.768177,2.1464105
-4.6437044,-0.29419282
-4.825139,-0.36898303
-4.694947,-0.35233665
-4.6361537,-0.29062998
-2.593684,-1.1300268
-4.7280426,-0.35829303
-4.6154757,-0.28870797
-4.302126,-0.12395245
-4.9795637,0.0010109246
-4.304784,-0.49553803
-5.714595,-1.6095798
-5.8501186,-0.6859147
-5.3143864,0.18313846
-4.5769444,-0.40053624
-2.792088,1.0333134
-5.801231,0.6496713
-4.6770606,-0.35825402
-4.9778695,-0.4834017
-4.7151766,-0.35409537
-4.677671,-0.24136661
-4.627443,-0.38226283
-4.6618867,-0.21182778
-3.4418964,-0.25085536
-4.5860014,-0.483086
-3.8173723,-0.5797927
-4.645825,-0.50830096
-4.946189,-1.1618574
-5.7403665,-1.0786813
-4.6717453,-0.23985173
-3.7105289,-1.3250926
-5.002591,-0.8736654
-3.1318977,-0.14387412
-4.8293805,-0.4528232
-4.5683637,-1.5704322
-4.6100025,-0.37370253
-3.3284802,-0.5784243
-4.7171335,-0.40180779
-5.077742,-1.3195448
-4.8045087,-0.4394423
-4.679271,-0.47813419
-4.6147394,-0.28734916
-3.733044,0.36515138
-3.8969684,0.24607065
-6.182634,-0.13677123
-3.2623725,-0.6202122
-4.7394404,0.40306482
-4.5197134,-1.2016467
-4.6395226,-0.34734696
-4.841805,-0.17270295
-4.4266906,-0.49366656
-4.39382,0.17589888
-4.749518,-0.28324997
-3.7341483,-0.8439026
-4.8032594,-0.20074596
-4.70207,-0.49784973
-3.4211528,1.5646853
-4.5323133,-0.27401847
-3.9884694,-1.2891917
-6.0006084,-1.5063021
-5.118078,-1.6137303
-5.7914324,-0.15811805
-4.728135,-0.5344883
-4.765688,-0.33075476
-4.5514708,-0.4906968
-4.614481,-0.25349003
-4.732012,-0.26257047
-5.6138334,-0.2864369
-3.3802342,-0.49133667
-4.720331,-0.5151993
-4.762132,-0.4170428
-4.8436966,-0.26583937
-4.506024,-0.47107404
-4.669986,-0.29143152
-5.6350055,-0.87561584
-6.2921705,0.3585296
-4.675757,-0.2528581
-5.039372,-1.1820086
-4.671111,-0.3134339
-4.699076,-0.434304
-5.7560654,1.5074981
-5.4378943,0.37873313
-5.0566993,-0.23379613
-4.808005,-0.24227081
-4.5399,-0.36079317
-4.5897107,-0.37928838
-4.151352,1.2913204
-4.6117735,-0.35914817
-4.675537,-0.45519763
-4.5808845,-0.3651591
-4.812448,-0.34947184
-4.842664,-0.33597142
-4.3856688,-1.3963295
-4.763885,-0.3049437
-4.458743,0.3937547
-3.5292034,0.43940166
-4.00606,0.5125927
-3.002501,-0.9833791
-2.365611,0.59910667
-3.7494767,1.8494542
-4.430474,-0.39448273
-4.8171263,0.8940574
-4.8515415,-0.37114224
-6.9619336,-0.60586894
-6.0321608,2.654768
-4.4682665,-0.42040896
-4.583057,-0.30751845
-4.881034,-0.45025632
-4.792332,-0.5515253
-4.664802,-0.46639732
-4.722757,-0.40069243
-4.7106795,-0.5957707
-4.689885,-0.026658416
-4.781371,-0.31256586
-4.8833466,-1.1007403
-4.8146625,-0.2611302
-4.0076494,-0.69420516
-4.5281954,-0.65795064
-6.090595,-0.81388414
-4.759647,-0.3719108
-4.7582355,-0.3490422
-4.7811956,-0.25085494
-3.9528697,-1.3899975
-2.7486176,0.44693437
-4.4382567,-0.3766839
-3.481976,-1.1959759
-5.9711285,-0.4789107
-3.8883228,-0.4632581
-4.6595516,-1.2072663
-4.071151,-1.8162676
-5.904051,-0.003035307
-4.656209,-0.41505456
-3.7664227,0.49160996
-4.6864123,-0.48827723
-3.5973046,0.04746589
-4.613704,-0.3351053
-4.4904075,-0.31466776
-3.0221033,1.3953805
-4.648156,-0.32049155
-3.1849337,-0.1942101
-4.7272058,-0.42662734
-4.512494,-0.3991818
-4.433265,0.14955029
-5.503607,-0.10588345
-5.9840217,-0.1576061
-4.9934316,-1.9049711
-5.9357224,0.60012937
-4.244127,-0.41614413
-5.3560314,1.9159324
-4.5040317,-0.4491765
-4.7557416,-0.32907337
-3.7040882,0.23838457
-3.4506211,-0.3008204
-2.5142736,-1.4761575
-4.655247,-0.34936464
-4.3165445,-1.1371177
-4.633447,-0.5156486
-4.5331492,-0.19946639
-4.8714023,-0.3804985
-4.754601,-0.23031811
-6.1768064,-0.455865
-5.2491097,-1.9123365
-5.5018697,-0.52863526
-5.5015545,-0.6486952
-4.7057695,-0.42203125
-4.143554,0.90449846
-4.5983906,-0.83450335
-4.8999853,-0.5981213
-4.8769417,-1.1792688
-2.87806,-0.6895813
-4.6283736,-0.38225028
-4.266095,0.23712263
-4.706908,-0.40459943
-5.660148,0.06496096
-4.739765,-0.3332207
-4.710942,-0.4915348
-4.6058803,-0.25445655
-4.661775,-0.29449376
-4.47789,-0.47778958
-4.68535,-0.22439514
-5.7979927,-1.1186608
-4.61465,-0.28713098
-4.5938253,-0.22026658
-5.198395,-0.42922252
-4.4746666,0.41943708
-4.769204,-0.48609203
-4.646573,-0.48596957
-4.5582347,-0.1277759
-4.5896816,-0.5463584
-2.6219108,-0.20471482
-4.470326,-0.4722114
-4.730722,-0.3462408
-4.297265,-1.7693621
-3.959601,0.4693512
-4.675518,-0.50356287
-4.7924466,1.1145926
-4.722063,-0.3157248
-4.7903786,-0.5861423
-5.1718483,-0.8327903
-4.4489346,0.025896043
-6.3780293,0.4570162
-4.7498226,-0.31896448
-4.698285,-0.611886
-6.4273033,-0.4564765
-5.2473273,1.7560718
-4.87172,0.8903761
-4.796967,-0.39118138
-4.7908554,-0.3661157
-3.4602876,-0.94913435
-4.687526,-0.41815764
-3.7596207,-1.6004686
-4.7132745,-0.48134327
-4.7171087,-0.33420426
-3.5724127,-0.28705803
-4.6327605,-0.28872153
-4.4361205,-0.44986376
-4.6414056,-0.21810885
-4.756297,-0.3542563
-5.8396564,0.19308391
-4.713134,-0.5095467
-4.8047557,-0.41696578
-6.9262156,-0.93735313
-2.549441,0.042357683
-4.648442,-0.4325908
-4.630932,-0.36973882
-4.6298046,-0.23065089
-5.0847664,-3.2796602
-5.93885,-1.5173447
-4.9434056,-1.1310143
-5.137713,0.9396105
-5.493213,-0.9207603
-3.9873405,-1.090005
-4.6234255,-0.3672608
-4.6704707,-0.3673201
-4.3602743,-0.31568277
-4.8952084,-0.4008647
-2.7210531,-0.9562204
-3.9272075,0.90951836
-4.722081,-0.2887507
-4.6292014,-0.29857486
-3.027483,-0.6267508
-4.6217313,-0.4011446
-4.609651,-0.46625227
-4.666105,-0.43136987
-5.035202,0.40152684
-4.379841,-2.0536654
-5.5569167,-0.078362316
-6.0576634,0.2596207
-4.751391,-0.22885369
-7.175662,1.9417639
-4.875505,0.14726874
-4.2319,0.5667428
-6.588728,-0.5702785
-2.2160382,-0.0067687035
-4.7402325,-0.46599102
-5.625682,2.1169827
-4.364512,0.5020596
-4.7605867,1.638757
-6.2679043,-2.2136574
-4.569076,-1.8988246
-4.8198977,-0.16642255
-4.640455,-0.25291684
-4.6646037,-0.3728102
-5.1007915,-1.8536686
-5.713645,0.15792331
-4.832677,-0.4626716
-4.68837,-0.312617
-4.636192,-0.35046354
-4.8399835,-0.4914013
-4.797408,-0.35490596
-4.7868166,-0.35213602
-4.608172,0.8479276
-4.6567426,-0.41853985
-4.008562,-0.26933652
-4.7841043,-0.30408618
-5.6128883,-0.19483775
-3.514629,-0.95925784
-4.598701,-0.40789163
-4.611686,-0.44342467
-4.9289236,-0.26533264
-4.9244456,-1.9350871
-4.8225365,-0.53723794
-4.6126018,-0.82451415
-3.8735828,1.4402235
-2.6836905,0.79997647
-4.163012,-1.8000075
-4.824083,-0.31476936
-4.668814,-0.5084479
-4.6564984,-0.78696495
-4.6511383,-0.5367594
-4.3889065,-0.6162168
-4.716492,-0.29713807
-4.7281413,-0.45395133
-4.594097,-0.5473681
-4.559983,-0.5057977
-6.2831454,0.38293746
-4.7494454,-0.42823827
-4.6857905,-0.4239438
-4.8301134,0.8928213
-5.4789414,1.1147765
-4.7177153,-0.3190212
-4.8150992,-1.5225936
-4.152856,-0.41285
-4.641495,-0.38231012
-3.3936338,-2.263023
-5.294922,-0.7366228
-4.564172,-0.38945726
-2.343399,0.9437494
-6.2144556,0.47810784
-4.8093104,-0.49666065
-4.6325965,-0.3151239
-5.650776,-0.32585353
-4.814764,-0.3339142
-4.805429,-0.3489647
-4.6338196,0.6907929
-5.095781,-0.95630014
-3.9936976,0.9546479
-3.918276,1.3123509
-4.219892,0.25488344
-4.201011,0.7482995
-4.8109097,-0.92897964
-4.539367,0.12985244
-5.9946313,-1.958649
-4.823811,-0.3160844
-4.1280365,-1.3814025
-4.1517763,0.088251084
-3.2945368,-0.11858466
-4.5252924,-0.1902805
-4.5822034,-0.53256494
-4.8775187,-0.8376645
-2.724084,0.04385963
-4.4242864,-0.41547194
-4.7839947,-0.48162845
-4.5733867,-0.4230302
-4.6696,-0.3335495
-3.2232022,-2.3260818
-4.549195,-0.32016173
-4.703483,-2.717916
-4.5545864,-0.44592273
-4.710164,-0.471903
-5.108312,-1.291605
-4.818705,-0.46172693
-4.814177,-0.45818007
-4.6454597,-0.26394123
-4.5813484,-0.59202355
-3.908888,-0.635337
-4.746584,-0.57604706
-5.681563,-1.0628756
-1.956872,-0.33399695
-4.6555405,-0.38897026
-5.0716934,0.14071688
-4.767488,-0.22791468
-5.1484323,-0.552742
-3.4367654,0.036073804
-4.5466056,-0.24632943
-4.6677527,-0.16527651
-5.1112976,0.035922796
-4.6839137,-0.33010283
-4.5159044,-2.2783456
-4.643601,-0.57237864
-4.768815,-0.8402368
-4.7428207,-0.47403228
-5.423109,-0.88502014
-6.0259275,-0.4502741
-4.770534,-0.35473147
-4.664255,-0.14549154
-6.3629084,-1.0949286
-6.219305,-0.9130478
-4.891606,-0.339988
-6.2339287,-1.1398985
-4.4765167,-0.45344096
-4.668976,-0.36314243
-4.237907,0.020618528
-4.702902,-0.3275238
-4.507008,-0.14143966
-5.320957,-0.5162487
-2.3588943,0.11216891
-4.3923,0.13022795
-4.83306,-0.30203953
-5.9467974,-1.101498
-4.345586,1.073855
-4.1186604,-1.971722
-4.610212,-0.47532272
-4.7206283,-0.5706452
-4.808395,-0.24007045
-4.5776477,-0.40434438
-4.3044,-0.45153385
-4.54746,-0.4943172
-5.1439,1.3086649
-5.4378595,-1.565552
-5.741115,-0.46559578
-5.313589,-1.1814338
-4.5911126,-0.25316903
-4.552965,-0.43773374
-3.85437,-1.439356
-4.7577415,-1.2063121
-4.6337194,-0.38375676
-4.580384,-0.54122734
-5.9314566,1.1107424
-4.586913,0.34986869
-4.7596536,-0.37645063
-4.8205466,-0.32994825
-4.84567,-0.3294084
