$\alpha$,$\beta$,$\gamma$,$\delta$
0.58865994,0.029922636,0.3055122,0.066348694
0.58130115,0.027302092,0.31435508,0.06848458
0.61876017,0.032165922,0.29940677,0.06388113
0.6075987,0.03039558,0.3046531,0.06582808
0.6145378,0.032257844,0.30082268,0.06453044
0.59757096,0.030298347,0.30737638,0.06665007
0.554448,0.026258757,0.31480482,0.07009254
0.5882178,0.030569714,0.3026735,0.06630343
0.5818888,0.029241662,0.30913934,0.0682374
0.59028786,0.026386091,0.3142364,0.067555755
0.59758955,0.030151585,0.30486953,0.06614599
0.57604736,0.02841886,0.30639228,0.0668354
0.58461773,0.028829299,0.3088614,0.06795299
0.60465634,0.029339585,0.30621505,0.065645374
0.58326036,0.029762648,0.3083268,0.067250855
0.5811509,0.028763369,0.3059728,0.066846564
0.59226924,0.030254278,0.30261147,0.06566475
0.6088897,0.03057056,0.30164233,0.0640648
0.5819843,0.029789057,0.30832282,0.067810684
0.6123095,0.031578474,0.3008939,0.064266786
0.6019363,0.030345995,0.30510363,0.06571389
0.5911486,0.03133934,0.29928756,0.06566944
0.5881576,0.02852968,0.30544353,0.06571594
0.6019888,0.030329127,0.3033267,0.06538836
0.5907178,0.030035375,0.3021242,0.065134645
0.5842966,0.028715637,0.3076214,0.06752986
0.60678285,0.031726792,0.3003278,0.06413521
0.5747324,0.027611786,0.3128238,0.068383396
0.61654043,0.03117626,0.3040334,0.06504579
0.605116,0.031154176,0.30314744,0.06572557
0.60267526,0.033311334,0.2938944,0.06354152
0.5721676,0.027150892,0.31238833,0.068339564
0.62820494,0.03246421,0.29737654,0.06161037
0.5946431,0.029106384,0.30694535,0.06603403
0.60586244,0.033322223,0.2962438,0.06412813
0.6012318,0.031628475,0.302348,0.06525233
0.5986977,0.031575922,0.3011386,0.065014265
0.60266566,0.031464454,0.2993041,0.064143114
0.58378226,0.029049722,0.30872974,0.06764755
0.6112134,0.029046135,0.30734676,0.06529567
0.611268,0.030184535,0.3027023,0.06427105
0.6095474,0.028788155,0.30644646,0.06485684
0.61067206,0.032534588,0.2984697,0.06361805
0.5824963,0.031490352,0.3046492,0.06769262
0.5949866,0.029559739,0.3083695,0.066921666
0.61133856,0.029906524,0.30300623,0.0641927
0.6092887,0.030935818,0.3023915,0.06517047
0.5908909,0.029869705,0.3053405,0.066218965
0.6171649,0.03098122,0.3004455,0.063047044
0.5948833,0.030312832,0.30342242,0.065938294
0.5831355,0.028237468,0.3079882,0.06680979
0.6005691,0.033040393,0.30008715,0.06579417
0.60764456,0.031413242,0.3021387,0.06508751
0.59832627,0.027377352,0.30901068,0.06504675
0.6143034,0.031203305,0.30082574,0.06330568
0.57723707,0.028283933,0.30842048,0.067736454
0.61940306,0.030242797,0.30209872,0.06406339
0.58705795,0.030324232,0.3048429,0.06707155
0.59795266,0.03045065,0.30535555,0.06609599
0.5840107,0.029808672,0.3019864,0.06526651
0.5696361,0.027786613,0.3099288,0.068736464
0.5867224,0.027653806,0.31153628,0.0680165
0.5855748,0.029051641,0.30329025,0.0654013
0.6139924,0.030471442,0.30281124,0.06377304
0.5844446,0.029086841,0.30445474,0.06591942
0.62185514,0.032468837,0.29945016,0.06345887
0.6095315,0.03185036,0.30022633,0.064575255
0.626542,0.030459406,0.29853764,0.06154897
0.60673386,0.031120004,0.30214244,0.06519633
0.6006853,0.030416938,0.30586788,0.06597445
0.6005036,0.031183336,0.30338183,0.06534319
0.59848934,0.030602565,0.30480906,0.06622804
0.59259725,0.030426476,0.30408803,0.06592734
0.6024656,0.031307608,0.29978105,0.06383741
0.5867817,0.028279388,0.31124553,0.06790798
0.6064789,0.030435022,0.3020581,0.064153604
0.6149574,0.033170376,0.2978607,0.06421967
0.58531356,0.029608103,0.30781052,0.067744076
0.6096522,0.030772394,0.30239514,0.06432841
0.59957576,0.030964583,0.30209705,0.06471741
0.6371673,0.032858297,0.29884434,0.0628597
0.60997474,0.030724186,0.3011161,0.06356793
0.58859956,0.028235408,0.30875483,0.06638953
0.58170086,0.029196292,0.30682278,0.06713957
0.5928444,0.029262753,0.3096015,0.066995665
0.6030169,0.029633697,0.30638164,0.065242894
0.57358915,0.028484467,0.3101472,0.06864151
0.5939569,0.03127454,0.3038877,0.066860735
0.5631122,0.028390896,0.31136182,0.06938594
0.59482193,0.028381651,0.30491874,0.06493592
0.58996093,0.028778987,0.30754676,0.06687824
0.64665955,0.03418044,0.29433772,0.061366457
0.6000174,0.030768778,0.30351436,0.06515662
0.597019,0.029446194,0.30965212,0.067786776
0.6083147,0.030466197,0.30369413,0.064621165
0.6015187,0.027787415,0.30813676,0.065495595
0.60245323,0.030564422,0.3030942,0.06568356
0.5949316,0.028821945,0.3084528,0.066326626
0.62233764,0.03057109,0.3032093,0.06382051
0.5894266,0.029138107,0.30596876,0.065805495
0.6183199,0.030117093,0.30278164,0.06325275
0.59880716,0.029863205,0.30420014,0.06524784
0.5848976,0.030377425,0.30243403,0.06594907
0.5958465,0.028479619,0.30750224,0.06554323
0.6278166,0.03314879,0.3005822,0.06352797
0.5759516,0.028766345,0.3071499,0.0672526
0.5824657,0.030205268,0.30502447,0.066859126
0.6136123,0.02836081,0.305332,0.06315389
0.5905152,0.030341655,0.3055998,0.066444546
0.58996487,0.02736911,0.31005958,0.066157386
0.6062791,0.02944682,0.30428708,0.06458716
0.6056354,0.031965334,0.30029786,0.06472871
0.6137488,0.029716318,0.30400681,0.064104006
0.6127679,0.030291181,0.30476546,0.064606026
0.57329404,0.02743974,0.3091937,0.067052856
0.61118513,0.03056043,0.3023836,0.06474647
0.58916855,0.029886601,0.3032304,0.06610129
0.5928487,0.03197012,0.3005921,0.06560473
0.61037976,0.031556662,0.30278593,0.065145686
0.5947316,0.028793318,0.30580336,0.0656445
0.59459144,0.029350402,0.30689067,0.06618081
0.5894939,0.029971944,0.303614,0.06617439
0.57188106,0.027599076,0.3090617,0.066815495
0.6205399,0.032324113,0.299792,0.06345452
0.62406576,0.031504422,0.3003313,0.06354526
0.60881984,0.03113657,0.3002193,0.06445228
0.6146761,0.029486941,0.30248046,0.063284345
0.6026832,0.028536536,0.3054029,0.06460197
0.61321735,0.029925147,0.30279997,0.06366662
0.58481705,0.02881484,0.30616257,0.06682027
0.6218859,0.030584658,0.30160847,0.06323854
0.5937191,0.030454498,0.30528224,0.06664781
0.57014376,0.026729088,0.31007496,0.06751653
0.6030524,0.03077067,0.30276614,0.0647451
0.60729164,0.030115405,0.302889,0.06450129
0.59074324,0.03083124,0.30249032,0.06608794
0.58924365,0.030421145,0.30785772,0.06750874
0.5976579,0.031476103,0.30158013,0.065527335
0.58687437,0.029779881,0.30487722,0.06612771
0.58852434,0.030587392,0.30534014,0.067071676
0.60850734,0.031232703,0.3004886,0.06429785
0.5932359,0.027321126,0.30600068,0.06566647
0.604426,0.031526927,0.30432665,0.06571945
0.6167589,0.029944446,0.30400696,0.0639666
0.6101586,0.030214379,0.30435917,0.065643065
0.60023004,0.029467361,0.30744976,0.06559678
0.6162405,0.03279725,0.2975144,0.06320155
0.59935987,0.03023726,0.3039132,0.06595036
0.5851289,0.029112928,0.30697894,0.06681497
0.5932896,0.030224135,0.30321863,0.065347
0.60909915,0.030556502,0.30373752,0.06503484
0.591473,0.029287867,0.30690148,0.066440836
0.57551354,0.030063216,0.30599093,0.06705466
0.5984674,0.031223703,0.300707,0.06440067
0.5730308,0.028891178,0.30653888,0.06704566
0.59990615,0.030140337,0.3071702,0.06679572
0.5914575,0.028686302,0.3088791,0.066762485
0.61259115,0.032884248,0.29880258,0.06398533
0.60460854,0.028776305,0.3077613,0.06632599
0.5985957,0.029353103,0.3062474,0.065961786
0.6069666,0.03027021,0.30175337,0.06386962
0.6066004,0.027803743,0.30970025,0.06554793
0.5919308,0.030724311,0.30481914,0.06689773
0.6098162,0.02947668,0.30565754,0.06480273
0.6099982,0.02902316,0.30466238,0.06401451
0.59884286,0.030695558,0.30424312,0.06553729
0.6106603,0.03121524,0.30282715,0.064778514
0.59812593,0.031025238,0.3021639,0.06543237
0.5771957,0.02911224,0.3088062,0.06826783
0.5938232,0.02891968,0.30795848,0.06655622
0.6105023,0.031711224,0.3010353,0.06425281
0.58396983,0.028899493,0.30676666,0.0664422
0.61478573,0.032677937,0.30202645,0.06496069
0.5869684,0.028884757,0.3069591,0.06662299
0.5829328,0.0307849,0.30162507,0.06594377
0.6090323,0.031884454,0.30093622,0.065102726
0.5956673,0.03179431,0.3022864,0.06622979
0.58842504,0.03186996,0.29872802,0.065296166
0.5912543,0.029359402,0.30626404,0.065942556
0.60099584,0.030416163,0.3035266,0.06507343
0.6175771,0.03153434,0.29998505,0.062950574
0.5874208,0.027277317,0.31160673,0.06727783
0.5960913,0.032876182,0.3025794,0.06668657
0.60770243,0.031161575,0.2996869,0.06363538
0.60422176,0.031253755,0.3023841,0.0649212
0.6235525,0.03317516,0.29510716,0.06196377
0.602421,0.029595314,0.30778655,0.06604169
0.59949833,0.030880036,0.30231848,0.06497083
0.59858584,0.02972237,0.30495074,0.066094026
0.5977328,0.02918254,0.30733114,0.06634271
0.5832037,0.027824001,0.30943456,0.06728894
0.60010797,0.029971387,0.30345103,0.06527373
0.58902925,0.030184865,0.30235985,0.065319486
0.6379208,0.032040656,0.29987383,0.062136445
0.59021825,0.031677965,0.30369496,0.06714106
0.6155364,0.03051285,0.30507845,0.0647591
0.59205943,0.028798576,0.3078537,0.0667431
0.5842378,0.029893115,0.30568886,0.06646224
0.6071393,0.02910562,0.3053185,0.065254115
0.58886415,0.02942383,0.30970746,0.06763385
0.6134518,0.029240249,0.30651826,0.06570078
0.5911531,0.029600218,0.30507132,0.065831855
0.59804827,0.030282885,0.30372334,0.066273026
0.5836558,0.030697936,0.30370003,0.066491544
0.5881977,0.0299954,0.30339488,0.065540664
0.61842155,0.030892886,0.30289176,0.063679725
0.5813223,0.02830143,0.30937326,0.06800753
0.58480906,0.029004669,0.31036323,0.068352014
0.5891247,0.028401986,0.3078287,0.06666359
0.58467406,0.028648492,0.31216514,0.068882294
0.58542955,0.030051233,0.3051804,0.06728455
0.5877226,0.028054286,0.3104726,0.06698225
0.57160074,0.028250923,0.3101214,0.0683306
0.6046734,0.030416967,0.3045397,0.06512559
0.6036443,0.029586172,0.30425847,0.06499973
0.610895,0.031343676,0.3004224,0.06401013
0.590641,0.030238153,0.30663887,0.06712696
0.6179438,0.030942835,0.30347174,0.06441953
0.6038271,0.031553622,0.30410844,0.066524416
0.6121103,0.031036794,0.30425337,0.064982824
0.60699606,0.031379946,0.3056732,0.06634477
0.56317884,0.026588393,0.31487155,0.0703033
0.62106955,0.03210291,0.3004437,0.06378743
0.5924893,0.029814351,0.30580544,0.06703989
0.6029467,0.030937906,0.30330148,0.06492651
0.60849136,0.032931473,0.2986648,0.063875236
0.60321146,0.02990423,0.30708483,0.06607362
0.6204825,0.032509264,0.2979211,0.06348835
0.58970565,0.03056481,0.30382177,0.06622656
0.6103884,0.029343223,0.303735,0.06475808
0.6210851,0.032649163,0.30090117,0.06462947
0.59376806,0.030924529,0.30270824,0.065678485
0.5930261,0.029119585,0.3085172,0.06689285
0.57933146,0.030491957,0.30701247,0.06787979
0.5935103,0.03076049,0.3007141,0.065501936
0.59529823,0.031080803,0.30628985,0.06678985
0.5939955,0.028997596,0.30512315,0.065364294
0.6164137,0.029926568,0.30359635,0.06383788
0.61713773,0.029261595,0.30524337,0.0641509
0.60411566,0.030393595,0.2999597,0.06368123
0.5931239,0.030019911,0.3088417,0.06778579
0.58833814,0.028841013,0.30552745,0.06599803
0.5987152,0.032766473,0.2991685,0.06498611
0.6169297,0.03134847,0.2988722,0.06301116
0.56687367,0.027404122,0.30872172,0.06735978
0.60692245,0.029536264,0.3037485,0.06511687
0.6058589,0.029619668,0.30633914,0.065559976
0.6114668,0.032354493,0.29911596,0.06402693
0.61875445,0.032691162,0.29749203,0.06269648
0.60917515,0.029892404,0.30428153,0.064937614
0.60599744,0.028294649,0.30735463,0.065397374
0.6252878,0.03185822,0.30207962,0.06368265
0.60015476,0.029403828,0.30532697,0.06507009
0.60064006,0.027144166,0.30738005,0.06544103
0.5836127,0.029041689,0.30701348,0.067326516
0.5823034,0.02812136,0.30468446,0.065868504
0.59015405,0.029463982,0.30490693,0.06642251
0.58968455,0.030515412,0.303458,0.06589269
0.60561043,0.031107334,0.30315414,0.06606743
0.583679,0.029810818,0.3082237,0.06712336
0.62389314,0.031264003,0.3004662,0.06319462
0.5949098,0.030452363,0.30495313,0.06615429
0.59732175,0.030564182,0.3044587,0.06624794
0.61483204,0.03071982,0.30120167,0.063457035
0.6018248,0.030938253,0.30249253,0.06520225
0.6080988,0.031191204,0.30614978,0.0660645
0.61250067,0.032126274,0.3002916,0.06440904
0.55201983,0.027376661,0.3103599,0.069655895
0.6037051,0.029432345,0.3033471,0.0641433
0.59685403,0.03007809,0.30521217,0.066262394
0.6062964,0.031229235,0.3021514,0.065592214
0.5960158,0.031144923,0.3017332,0.065581754
0.62303114,0.02916312,0.30378625,0.06254536
0.58774394,0.028793324,0.3066154,0.066228874
0.60805684,0.03213353,0.29972672,0.06395167
0.6266356,0.03091852,0.30208293,0.063196726
0.61682814,0.031438936,0.30217764,0.06491545
0.58923835,0.028707614,0.3087085,0.0669116
0.6019947,0.030947866,0.30219713,0.064520776
0.6077305,0.030252373,0.3046421,0.065196246
0.5953802,0.030477319,0.30220294,0.06540574
0.607702,0.030825432,0.30270618,0.06488201
0.61593926,0.03278218,0.30120853,0.064499326
0.62467825,0.03130435,0.30005395,0.063328706
0.60299414,0.03095244,0.30475533,0.06599577
0.60074276,0.030329475,0.3041364,0.065709434
0.62021387,0.031434078,0.3032586,0.06372331
0.6076375,0.03060341,0.3058404,0.06567152
0.5834384,0.028957311,0.3070475,0.06699202
0.6051104,0.032135867,0.30357254,0.0657811
0.59913886,0.030607177,0.30259523,0.06478835
0.5889945,0.028889835,0.3063315,0.06633591
0.5963006,0.029116968,0.3036288,0.064442694
0.6051517,0.032523993,0.29932806,0.06484245
0.5944845,0.031337548,0.30167046,0.06580578
0.603063,0.031677876,0.30150405,0.06531327
0.58165246,0.027826218,0.30798692,0.06698517
0.57766795,0.026832974,0.31063354,0.067342356
0.61451954,0.032205135,0.3010369,0.06470511
0.6171642,0.032294102,0.29960847,0.06361904
0.6100066,0.034197703,0.2984502,0.06495067
0.611482,0.03314665,0.29603314,0.06365712
0.6057569,0.03247058,0.2969566,0.06422846
0.61938727,0.030813191,0.29989287,0.06278495
0.6220921,0.0318375,0.29952255,0.06291476
0.60908824,0.029836018,0.30433384,0.06489109
0.6198455,0.0298665,0.30473006,0.06466352
0.5765291,0.028371347,0.3057662,0.0671696
0.61369246,0.032067146,0.30264118,0.065581284
0.58984107,0.031487055,0.3025015,0.06624209
0.58750284,0.029921615,0.3059791,0.067181975
0.58472186,0.030064205,0.30833456,0.06784274
0.61607546,0.031746008,0.29940298,0.064180516
0.5875542,0.028549248,0.3092712,0.06743816
0.5976253,0.030134697,0.30605108,0.06635636
0.5891611,0.027902305,0.30880266,0.066209204
0.6095412,0.02948775,0.30643997,0.06498857
0.6210428,0.03181658,0.30057067,0.063871585
0.5761102,0.028760768,0.30595866,0.06756611
0.59819746,0.03235177,0.29947108,0.06556937
0.60465366,0.031312194,0.30579504,0.06645633
0.5840531,0.028407248,0.3101477,0.06777122
0.60222733,0.03130566,0.30342117,0.06545108
0.59647405,0.028770309,0.3040457,0.0658986
0.62931645,0.029727204,0.30137128,0.06206366
0.59629595,0.028522307,0.31050134,0.06722224
0.59076315,0.030196706,0.30540228,0.066315524
0.60785615,0.030522615,0.3043748,0.06445222
0.6166853,0.030576201,0.30251497,0.06334935
0.605927,0.030152837,0.3029744,0.06474508
0.614158,0.032606885,0.29635698,0.06319311
0.6109263,0.031860273,0.30299214,0.06535273
0.5925109,0.027097454,0.31106284,0.066764295
0.6093741,0.030655054,0.3013679,0.064718924
0.6230236,0.030134905,0.30294928,0.06350072
0.5941464,0.029792394,0.3061466,0.06593223
0.60839117,0.03062977,0.29995948,0.0638147
0.59644663,0.027844675,0.30739194,0.06515232
0.59830225,0.029862605,0.30107975,0.064667314
0.59098536,0.03094766,0.30272558,0.06608493
0.58852625,0.0278675,0.30985343,0.06650689
0.61745375,0.032280777,0.30172005,0.06464244
0.59647816,0.02984874,0.30676386,0.065950386
0.60061616,0.029092744,0.30473322,0.06471469
0.60218704,0.029467229,0.3044156,0.06487261
0.60834956,0.02954318,0.30385834,0.0631954
0.58721024,0.028893808,0.31087548,0.06829867
0.5895659,0.032102503,0.30093017,0.06608159
0.60509586,0.030204311,0.30310792,0.06467275
0.58414525,0.02951673,0.310083,0.06798949
0.61969405,0.029367242,0.30235034,0.06321383
0.6017312,0.028954562,0.30743045,0.065340295
0.59737474,0.028222937,0.3100174,0.066636585
0.6072742,0.031388633,0.30289766,0.06532343
0.6015362,0.031462133,0.30215418,0.065410204
0.5976769,0.029627662,0.3091311,0.06729727
0.62320036,0.031998646,0.30021963,0.06302975
0.5882612,0.0287452,0.30932453,0.06699368
0.60153204,0.031525154,0.29899234,0.06440204
0.6139144,0.03199912,0.298596,0.063675046
0.5999805,0.030326337,0.3021917,0.06528935
0.58012605,0.028142514,0.30984464,0.0674584
0.588743,0.028608786,0.30714244,0.066379875
0.6320761,0.033093672,0.29704246,0.06270587
0.6049187,0.031363193,0.30147356,0.06511044
0.630953,0.033112787,0.29847613,0.06258056
0.611858,0.02982456,0.30556387,0.06514288
0.6110092,0.029205453,0.30522493,0.06463628
0.5922879,0.03148346,0.30290872,0.066089615
0.6057237,0.03097622,0.3005163,0.063788034
0.5902675,0.028825147,0.3088911,0.06722657
0.6121738,0.031792868,0.3008924,0.06453879
0.598355,0.031074386,0.30373743,0.06606682
0.5976217,0.031547997,0.3027787,0.06628559
0.5920989,0.02941011,0.30734104,0.06636617
0.6052496,0.0311027,0.29983243,0.064275995
0.59841764,0.030576674,0.30374882,0.065421045
0.5922615,0.027950242,0.30822095,0.066122115
0.5712934,0.024608385,0.32054675,0.06970675
0.59385943,0.031865235,0.30304047,0.0665624
0.5759088,0.028957235,0.30632108,0.06716853
0.5890236,0.030163702,0.30306274,0.0662177
0.58363074,0.029459108,0.30571967,0.06690712
0.57493615,0.028657371,0.3076065,0.06778257
0.6270927,0.03270979,0.29738742,0.06296336
0.5858985,0.028648492,0.30986226,0.066901855
0.605103,0.02980124,0.30845287,0.06569888
0.6108238,0.032423373,0.3006789,0.06423474
0.6082024,0.030692594,0.30436006,0.06495466
0.614391,0.0310351,0.30194324,0.06448518
0.60620505,0.030748889,0.30425662,0.06521015
0.61406505,0.033094715,0.29730904,0.06387134
0.6120536,0.032588605,0.30078888,0.06441572
0.60155255,0.03069918,0.30412617,0.065721594
0.5952002,0.031029366,0.30518404,0.0666186
0.5740105,0.02826394,0.30812806,0.067181595
0.57770646,0.02925817,0.3085421,0.068621874
0.6008782,0.031320345,0.30137834,0.06503135
0.5857792,0.02929958,0.30898565,0.06790049
0.58531535,0.029083762,0.30547994,0.0660539
0.58321774,0.029735858,0.30542234,0.066968136
0.59891313,0.02788324,0.31267723,0.06724228
0.6010067,0.029771015,0.30510408,0.065833524
0.6018947,0.029315041,0.30653572,0.06607666
0.6052914,0.028918618,0.30623907,0.06488783
0.57642055,0.028666653,0.30504924,0.06721161
0.60334873,0.03132195,0.3017037,0.06494291
0.6304129,0.031322546,0.3001373,0.062935114
0.5933656,0.029390525,0.30703786,0.066071965
0.6016134,0.030283108,0.3027278,0.064641014
0.6043632,0.032019254,0.30067345,0.064838275
0.6185648,0.030458389,0.3007262,0.063061886
0.5995111,0.031467356,0.2993824,0.06507097
0.6034574,0.03166086,0.30162308,0.06465697
0.6033776,0.027951077,0.31024516,0.0662945
0.63312054,0.03493402,0.29651713,0.06294476
0.60522413,0.02961051,0.3069899,0.066106126
0.5900766,0.03270399,0.29766023,0.06501975
0.59038895,0.029559448,0.30805054,0.0674399
0.58989334,0.029016864,0.3093218,0.067141816
0.5796456,0.027562397,0.3124477,0.06787338
0.61458385,0.027681846,0.30805802,0.06411292
0.6166502,0.03083104,0.30662695,0.06599902
0.6081357,0.030311497,0.29915887,0.06344379
0.61319274,0.02921597,0.30505455,0.06433251
0.5967081,0.030079369,0.30484238,0.06605346
0.6086259,0.02963687,0.30284464,0.06384331
0.61921746,0.03081898,0.3014598,0.063099094
0.5880407,0.027904207,0.31208062,0.0664947
0.6040801,0.029488102,0.30354133,0.06403138
0.621468,0.033525813,0.29734543,0.06324914
0.5902701,0.029181335,0.30761874,0.06687629
0.6186644,0.031544212,0.29986787,0.063170634
0.5990682,0.02962791,0.3050108,0.06465369
0.5992582,0.029497067,0.30623597,0.06613542
0.58728105,0.0301015,0.3024447,0.0650808
0.59963566,0.030775638,0.30212831,0.06538863
0.59920543,0.029484741,0.30584532,0.06582083
0.5835241,0.0278018,0.3104437,0.067730285
0.59928036,0.030823404,0.30333474,0.06615052
0.58420837,0.029451994,0.3072533,0.06730589
0.5945947,0.029170915,0.3069743,0.06661234
0.61154467,0.029894328,0.30661318,0.06480406
0.5965424,0.03155129,0.2983346,0.06436414
0.6049841,0.030441873,0.30536035,0.066017136
0.59921134,0.028213888,0.3089271,0.06621631
0.59638536,0.029945288,0.30478644,0.06542671
0.62803006,0.030866316,0.30248052,0.06331915
0.6191489,0.031275924,0.30090767,0.06350792
0.59866184,0.031271175,0.29884058,0.06425903
0.61406887,0.031120377,0.3004269,0.06329569
0.59994745,0.03193414,0.30145693,0.0654708
0.61914116,0.029985525,0.30368996,0.06352072
0.6102608,0.031775832,0.30477792,0.0657724
0.60423994,0.031758595,0.29958692,0.064054616
0.5908186,0.028571732,0.30833256,0.066819
0.61013925,0.031503282,0.30070284,0.06413605
0.62014925,0.033150285,0.29789248,0.06321154
0.60228616,0.02829884,0.3086928,0.065755494
0.6003142,0.029329073,0.30568948,0.06566869
0.5936026,0.029016158,0.30309024,0.06501352
0.6061678,0.02893969,0.30442336,0.06475056
0.5692939,0.02780782,0.31063673,0.06905304
0.55987215,0.02869713,0.30996287,0.069603324
0.60484767,0.027979258,0.30725527,0.0653917
0.5949414,0.03157166,0.30334148,0.0665221
0.62626123,0.030929167,0.30077258,0.06271109
0.58000565,0.028485214,0.3078857,0.06745207
0.6030447,0.030660648,0.30284712,0.065471284
0.58255553,0.029530203,0.30860344,0.06807065
0.6152371,0.027892355,0.30721092,0.06437502
0.59998167,0.029435469,0.30572233,0.06560401
0.6060722,0.034377508,0.29515892,0.064202935
0.60567707,0.030148638,0.3017296,0.06431376
0.6170676,0.032154836,0.30110884,0.063711405
0.60878944,0.030979507,0.3005754,0.0638483
0.6197219,0.029601058,0.3040339,0.06337831
0.5939338,0.030528365,0.30591494,0.066497825
0.59322363,0.02924457,0.30265316,0.06498037
0.611554,0.030566769,0.30582288,0.0658256
0.6151402,0.03187354,0.2991495,0.06348735
0.60596704,0.028262071,0.30662414,0.06519278
0.6139292,0.02922789,0.306184,0.06457803
0.6162811,0.030711867,0.30437368,0.06495985
0.5958766,0.030194245,0.3024618,0.064393826
0.602298,0.03187883,0.2983498,0.064342305
0.5841462,0.029629499,0.30616626,0.06717293
0.57368857,0.029056711,0.30706653,0.06853478
0.61939895,0.032461576,0.29932025,0.06421777
0.61461616,0.03042493,0.30316564,0.06414307
0.5882468,0.028583657,0.30568913,0.066112936
0.6027473,0.031076875,0.30145106,0.06440992
0.6005996,0.030239502,0.30572948,0.0661475
0.5809372,0.028474677,0.30650777,0.066893384
0.61749446,0.03231801,0.3013605,0.06388324
0.5767842,0.026678054,0.31158543,0.066846326
0.6029357,0.02957321,0.30666837,0.06640514
0.5877633,0.02808862,0.30745906,0.066132456
0.6021259,0.030317409,0.30187774,0.06482766
0.59085053,0.028154634,0.30900025,0.06718683
0.60746574,0.03226305,0.2994831,0.0647816
0.5827515,0.028995868,0.30708122,0.06677329
0.6196375,0.030966332,0.30196938,0.063433
0.5766193,0.026682792,0.31421208,0.068585694
0.6338357,0.033001866,0.29618475,0.061370336
0.6054491,0.030694628,0.30091986,0.06494156
0.5926286,0.029420776,0.30618936,0.0661801
0.59322906,0.03062741,0.30345765,0.06580054
0.5778234,0.028503109,0.30869812,0.067752875
0.5990416,0.029617352,0.30621058,0.06548334
0.6154492,0.03176494,0.30020085,0.06382398
0.63303536,0.03355908,0.29493475,0.06183682
0.6101208,0.031726144,0.29892805,0.06333479
