$\alpha$,$\beta$,$\gamma$,$\delta$
1.5112585,0.027447926,1.9904226,0.08595285
1.4796973,0.026397765,2.019512,0.08765947
1.529823,0.025863145,2.0005293,0.08795123
1.5245479,0.02476093,2.019246,0.08432069
1.4842675,0.025367634,2.0356894,0.09012882
1.5585084,0.026677387,1.9767566,0.08207416
1.4841089,0.023347162,2.0612166,0.08954526
1.4810075,0.026268695,2.0236251,0.091923565
1.5390602,0.025411492,1.9970466,0.085046396
1.516536,0.028100824,1.9811044,0.08434145
1.5201042,0.025871396,2.0082495,0.086581625
1.5020244,0.02511126,2.027165,0.08728021
1.5157418,0.026940385,1.9936558,0.08604225
1.4877186,0.026694648,2.013156,0.08986727
1.5167788,0.026435213,2.0029848,0.0835458
1.5193228,0.026491271,1.9997926,0.08639913
1.5196375,0.024940928,2.016017,0.08683536
1.5335838,0.028486893,1.9667608,0.08309668
1.5666853,0.026211532,1.9777718,0.0805373
1.5686061,0.029322542,1.9403907,0.07985968
1.5365032,0.027921364,1.9717817,0.08659812
1.554763,0.027509527,1.9699689,0.081839874
1.5021138,0.025988642,2.0163665,0.087125
1.520641,0.025993617,2.0042193,0.087878704
1.5049459,0.025807505,2.0111318,0.083013296
1.5286634,0.02713862,1.9795178,0.084490165
1.4719204,0.025846956,2.0341914,0.0907942
1.5212747,0.025057852,2.0196807,0.0852036
1.5077716,0.025047036,2.021658,0.08707465
1.4800894,0.026602026,2.0175369,0.08856138
1.5402746,0.025799064,1.9969863,0.08560293
1.4983004,0.026683798,2.0042357,0.08697584
1.5165979,0.02602677,2.0013397,0.087276526
1.5272866,0.026280072,1.9939967,0.08710849
1.536534,0.027028777,1.9847299,0.08435957
1.5019501,0.02426734,2.040001,0.0908108
1.5854167,0.02923727,1.932893,0.07916566
1.4773813,0.026110962,2.0260623,0.08818457
1.5148267,0.028314788,1.9775826,0.0836477
1.5083985,0.026601532,2.0012875,0.09043132
1.5333802,0.025815431,1.9971658,0.084416635
1.4777516,0.027331302,2.005001,0.09056466
1.4706068,0.025319599,2.039738,0.09018752
1.5467145,0.028313031,1.9634455,0.08476313
1.518274,0.026288105,2.0034585,0.08656464
1.617035,0.032326903,1.8902001,0.07371196
1.473979,0.02540275,2.0380712,0.08534018
1.5194501,0.026655057,2.000002,0.089417234
1.5735966,0.02854803,1.9487678,0.08018373
1.5135516,0.027519368,1.985346,0.087291926
1.5459443,0.027523326,1.9745041,0.08245257
1.5341041,0.026331218,1.989022,0.08314105
1.5645646,0.027845962,1.9591372,0.08428903
1.5520313,0.027197253,1.9685082,0.08356816
1.5086939,0.025222125,2.021112,0.08919669
1.5303717,0.028626533,1.9711214,0.08336209
1.5100517,0.028520212,1.980991,0.08477993
1.5152894,0.024752768,2.0247025,0.08844284
1.4966897,0.027881496,1.9953418,0.090782985
1.5185572,0.027231246,1.9862026,0.08524493
1.5299071,0.02617452,1.9951439,0.08666692
1.5270998,0.026986111,1.9868717,0.08662513
1.532418,0.028680967,1.961922,0.08704009
1.5033095,0.022691494,2.05645,0.09164184
1.4968988,0.027302776,2.0037923,0.08880989
1.4802651,0.025497207,2.0273952,0.09159838
1.5050199,0.023843896,2.0408778,0.08874383
1.5260507,0.0251238,2.0106723,0.08372641
1.5344139,0.028929887,1.9612945,0.08465866
1.5076264,0.025745269,2.0165133,0.08881756
1.5228299,0.027165506,1.9873083,0.08765577
1.5389887,0.02415634,2.0207074,0.086440645
1.5088776,0.026028525,2.00542,0.087574385
1.5145433,0.024444817,2.0283246,0.08493096
1.5955411,0.029756894,1.9248006,0.082405366
1.4945652,0.024423542,2.0372837,0.0859936
1.4947965,0.024473578,2.0381043,0.08924046
1.544928,0.026053218,1.9942391,0.08279439
1.5524073,0.028636439,1.9567777,0.08395087
1.4718834,0.025002616,2.0445993,0.09453142
1.5520952,0.026151035,1.9864714,0.08447534
1.5121081,0.027172074,1.9926237,0.085674785
1.4752723,0.023031034,2.0784671,0.0889675
1.4618058,0.024319392,2.0608873,0.0913902
1.5087924,0.024702037,2.027215,0.09049818
1.5589516,0.026527481,1.97961,0.080632
1.5137471,0.025964221,2.010099,0.08863707
1.5197049,0.025950847,2.0016563,0.08582427
1.5348637,0.028231606,1.9726076,0.0809285
1.4790252,0.02449725,2.0503187,0.08838224
1.5121813,0.026292274,2.0051932,0.08980681
1.4808229,0.022774136,2.0656312,0.09339809
1.5403954,0.027345335,1.9764408,0.0858149
1.4823158,0.025915857,2.0270479,0.0917915
1.508706,0.023638124,2.0417213,0.08961296
1.4707489,0.024218297,2.0514853,0.09028732
1.5060023,0.028728332,1.9748571,0.08538394
1.5084099,0.026063766,2.0085294,0.08893902
1.5394511,0.028042477,1.9691795,0.08099988
1.5311345,0.026350629,1.995187,0.085556805
1.5233774,0.022194078,2.0574865,0.08498445
1.5029604,0.028490417,1.9794382,0.08568649
1.5075318,0.026848031,1.9988215,0.08732196
1.5497204,0.0268871,1.9768556,0.08316415
1.5328945,0.026935587,1.9891397,0.083872646
1.5036609,0.024668979,2.0327308,0.08821748
1.5424842,0.027268317,1.9727368,0.084107794
1.4757301,0.026652262,2.0170293,0.08987402
1.5404611,0.026535243,1.9861546,0.082496814
1.515792,0.024827885,2.019054,0.087013654
1.5298848,0.026877968,1.9809964,0.08460234
1.5326887,0.026382249,1.9958138,0.08324048
1.5116109,0.025720293,2.0110867,0.08674746
1.4644395,0.025158523,2.0467446,0.08974142
1.5177875,0.025292061,2.0121193,0.08262242
1.525246,0.025031704,2.020978,0.084384695
1.5545505,0.02796952,1.9612454,0.08216338
1.5270439,0.02517574,2.0127234,0.08484039
1.5455332,0.02713144,1.9788606,0.085499644
1.5621138,0.028551297,1.9500315,0.08149423
1.5429384,0.025500277,1.9980046,0.081870124
1.5036821,0.02533377,2.0229611,0.08855382
1.5094739,0.024870403,2.0259893,0.08551034
1.5319391,0.026582677,1.9911013,0.08507533
1.5106033,0.025453646,2.0171428,0.085502334
1.4976255,0.025188291,2.030263,0.089859046
1.5363828,0.027375499,1.9748894,0.08012707
1.5257144,0.025657637,2.010213,0.08730006
1.5227312,0.02710943,1.9897633,0.08717302
1.5242091,0.025953546,2.002862,0.085296735
1.5386798,0.028491743,1.9703897,0.08297697
1.4907416,0.023773713,2.0498297,0.09124544
1.5454834,0.025005173,2.0050726,0.081473805
1.5313466,0.027215648,1.9849126,0.08426176
1.5160128,0.025541343,2.0135205,0.088752255
1.4996649,0.027887333,1.9883568,0.089315265
1.4992107,0.02366891,2.0496767,0.086743385
1.5198601,0.026756978,2.0001087,0.08255533
1.5390996,0.023735726,2.02834,0.08134646
1.4813882,0.02499007,2.0328302,0.088291295
1.4993247,0.024729302,2.03315,0.08916454
1.5110679,0.025048427,2.019355,0.08832418
1.5161824,0.02632265,2.00568,0.08566235
1.4993372,0.027354393,2.000933,0.08725834
1.5462731,0.02831865,1.9619375,0.08331907
1.5121531,0.027484858,1.9896722,0.084607445
1.5400016,0.028008906,1.9749554,0.0853988
1.5198442,0.026485594,1.9973122,0.087754674
1.5410476,0.028122894,1.9666799,0.08321607
1.5314823,0.027651563,1.9751816,0.0859729
1.5407239,0.028986923,1.9561069,0.08237826
1.5285462,0.025806945,2.0010412,0.08534346
1.5239791,0.026610577,1.9957726,0.08270665
1.5183012,0.025016235,2.0171402,0.08743698
1.5464357,0.02685316,1.981165,0.08585268
1.5388829,0.030265056,1.9476897,0.08173015
1.5573137,0.026333967,1.9810051,0.08118905
1.5188677,0.025010265,2.0137649,0.08706915
1.4855741,0.025127897,2.0356889,0.09100116
1.5450958,0.026617805,1.9877328,0.08230205
1.5145477,0.025165921,2.0180373,0.08531307
1.5118097,0.02673167,1.9959528,0.08869776
1.525084,0.02568794,2.0050228,0.08344142
1.5268483,0.023636505,2.0399334,0.08429236
1.5230685,0.02616256,2.0024524,0.084600024
1.5653582,0.026659563,1.9758201,0.08079985
1.4765041,0.025633754,2.0332394,0.089985855
1.5120733,0.025962662,2.0076785,0.08759769
1.5303354,0.026883587,1.9831996,0.08427886
1.4974428,0.025274351,2.0219424,0.085825995
1.5437768,0.027265254,1.9791895,0.081211835
1.5115997,0.025612159,2.0161974,0.085737765
1.5560142,0.02836194,1.9635972,0.08118503
1.4893492,0.02755467,1.9955063,0.088888586
1.5252416,0.025551107,2.007852,0.086656176
1.53002,0.025780164,2.000127,0.08303956
1.5495874,0.02580161,1.9947276,0.0833898
1.5049014,0.027959375,1.9911007,0.08502245
1.5014697,0.027747488,1.987466,0.08531194
1.4722508,0.024060477,2.0537105,0.08893353
1.5372331,0.02449113,2.0172994,0.08381867
1.5190725,0.02582096,2.0060797,0.08831837
1.4808364,0.024051638,2.0492108,0.08985227
1.5678327,0.02728183,1.9665681,0.07913413
1.4467463,0.024713676,2.0601616,0.09729956
1.5219736,0.027003797,1.9897004,0.08286623
1.4970086,0.0266372,2.0098255,0.08682696
1.4816755,0.026348092,2.0211341,0.08995851
1.5590608,0.026024306,1.9817626,0.0832637
1.4703354,0.022782734,2.0726268,0.09336469
1.5338688,0.027555307,1.9785439,0.08451231
1.5159754,0.02417854,2.0321503,0.08361151
1.4816476,0.02538279,2.0289786,0.09048733
1.5447114,0.026037358,1.984925,0.086047456
1.5064358,0.026264668,2.007361,0.08726275
1.5337251,0.026197506,1.9952352,0.08638434
1.5148281,0.027194854,1.990758,0.08554709
1.5332457,0.028323889,1.9755063,0.08295774
1.5183352,0.028638896,1.971989,0.08774388
1.5143738,0.026058206,2.006493,0.08613555
1.5499723,0.028213464,1.9627771,0.08167576
1.528782,0.02650414,1.9982322,0.085565835
1.5072533,0.02769853,1.9904233,0.0897092
1.4782718,0.025693754,2.0280194,0.09072435
1.4943258,0.023213306,2.055193,0.088807076
1.5577443,0.02914293,1.9484748,0.08242014
1.5157769,0.026367113,2.0038655,0.08652929
1.523161,0.02805357,1.9779601,0.08238034
1.5655547,0.029197844,1.942435,0.08193548
1.5379875,0.027125081,1.9805251,0.08439913
1.5211779,0.026815483,1.9862651,0.08825937
1.5065304,0.025063695,2.020571,0.08860457
1.4778609,0.024319792,2.0449278,0.088916525
1.542696,0.025384841,2.0014296,0.083980136
1.5220515,0.030179346,1.9504645,0.080637075
1.507401,0.023653118,2.0421598,0.08908418
1.5811248,0.030154755,1.9266193,0.080295816
1.509463,0.025952091,2.0092788,0.08514603
1.5210699,0.023051009,2.0489686,0.087244466
1.5115256,0.027987659,1.9819369,0.08865243
1.5403215,0.02861908,1.9634876,0.08490931
1.553057,0.027556589,1.9693781,0.08187779
1.5252284,0.02593212,2.001925,0.0834273
1.5727111,0.028435417,1.9471469,0.07962344
1.5161802,0.025871705,2.0016308,0.08426974
1.5052065,0.025159484,2.01957,0.088247776
1.4804446,0.025831161,2.0282145,0.09000781
1.5239604,0.027500046,1.9854823,0.08638368
1.5451463,0.025957208,1.9918907,0.08602163
1.5373147,0.02881765,1.9633695,0.0876445
1.4961716,0.024969637,2.0294163,0.08577375
1.4815423,0.022512486,2.072062,0.08957082
1.5011854,0.026998525,1.9999275,0.08742733
1.4680014,0.025720838,2.0367348,0.09180759
1.5345026,0.026134549,1.9939098,0.08339928
1.5343235,0.02748598,1.9811285,0.08343303
1.5084028,0.02590522,2.0124745,0.08852562
1.5792427,0.02719248,1.959029,0.081459396
1.5288516,0.027032237,1.9881945,0.08418263
1.4976302,0.026399339,2.010032,0.08784498
1.5767145,0.027734676,1.957218,0.0805344
1.5327713,0.026780732,1.9825186,0.08353737
1.5051996,0.02692163,2.0019057,0.08659965
1.5276104,0.026317177,1.989692,0.08410306
1.5470115,0.025283271,1.9990308,0.08302412
1.5381011,0.025662873,1.9985325,0.08276425
1.5298142,0.02713758,1.9892745,0.08162986
1.523031,0.025139349,2.015412,0.08487197
1.5042306,0.027797718,1.9894086,0.08880074
1.532771,0.029403772,1.962299,0.08691964
1.4677966,0.023115387,2.0754607,0.09525478
1.511886,0.025910156,2.0133715,0.0836863
1.5676138,0.026664866,1.9715897,0.0808689
1.5249715,0.024848912,2.015227,0.08451922
1.4911269,0.02458883,2.0423012,0.08862524
1.5099105,0.028072437,1.9861608,0.08754902
1.5657681,0.026790088,1.9707828,0.08179937
1.4619447,0.024565492,2.0577047,0.09100225
1.536221,0.025428934,2.005084,0.0863384
1.5166068,0.027923707,1.9830505,0.08637771
1.5319682,0.028910236,1.9622377,0.083001
1.5072867,0.026376167,2.0076075,0.088204734
1.5486789,0.026441934,1.9832212,0.08024438
1.5052413,0.028321262,1.9838549,0.08579887
1.4864504,0.024492962,2.0378902,0.09039485
1.5087125,0.029177189,1.9670836,0.08523765
1.4793768,0.02553811,2.0345628,0.091970846
1.5468712,0.027655639,1.9709692,0.084440045
1.522517,0.026476111,1.9966836,0.082832076
1.4998823,0.026328888,2.0147402,0.0881207
1.4932433,0.024186721,2.0450704,0.08661751
1.5215958,0.026494285,1.9930212,0.08462742
1.4888265,0.02410563,2.0441206,0.0862258
1.5039233,0.024964416,2.023156,0.087331705
1.5168117,0.026761578,1.9974475,0.085631184
1.5060457,0.024934674,2.0228157,0.0891365
1.5502527,0.02563335,1.9925966,0.08297943
1.524406,0.028264074,1.9774356,0.085524745
1.5172865,0.027261252,1.9922407,0.08558408
1.5512546,0.028043332,1.9650748,0.08354171
1.4991384,0.02451019,2.0374007,0.08707691
1.5371333,0.026613522,1.9877293,0.085298054
1.5050026,0.023229966,2.051534,0.08824163
1.5249298,0.02460903,2.0195768,0.083671935
1.5323558,0.02970614,1.9508657,0.08393846
1.5026783,0.02593123,2.0174482,0.08576843
1.5241581,0.026443874,1.9986167,0.08361008
1.549477,0.029076511,1.9507422,0.08132622
1.4745598,0.023832774,2.0601459,0.09322047
1.512304,0.0262383,2.0073423,0.08597663
1.5092856,0.028009875,1.9861317,0.0875174
1.5471897,0.02855257,1.958839,0.08266466
1.4720687,0.023195188,2.0733187,0.08881618
1.4822304,0.023953615,2.0557497,0.09116175
1.5074534,0.028436873,1.9807031,0.08539666
1.5023131,0.026132617,2.009614,0.09031128
1.4858121,0.02655062,2.0134046,0.08854071
1.4570457,0.022462137,2.082109,0.09109037
1.51868,0.027623257,1.9838641,0.08506158
1.5292203,0.025329415,2.0098438,0.085994236
1.54644,0.025543742,1.9984971,0.083346285
1.5235003,0.027070096,1.9950551,0.08429578
1.5215396,0.027601045,1.9869461,0.08487072
1.5342501,0.027232401,1.9785067,0.08241582
1.4846137,0.023267709,2.0589373,0.088729255
1.5235307,0.026738018,1.9943054,0.083502896
1.5645688,0.027514376,1.9651942,0.08158378
1.5283778,0.025910996,2.002234,0.08687272
1.5129062,0.026832635,1.9939694,0.08738609
1.4941809,0.025260424,2.026173,0.088007994
1.5229319,0.023901006,2.0304573,0.08396298
1.5023091,0.026646804,2.002877,0.08993749
1.4567496,0.025518931,2.0445714,0.09249586
1.5006614,0.026921378,2.0060995,0.08823609
1.5234032,0.026316356,2.0005093,0.083040416
1.535826,0.026199494,1.9941182,0.08319826
1.5063778,0.024259483,2.0342648,0.086040996
1.5484211,0.028256346,1.9660861,0.08220827
1.5542976,0.025779678,1.9901767,0.08181209
1.4704138,0.02385101,2.062246,0.092269346
1.5381732,0.025687402,2.0038037,0.0857013
1.5114669,0.026532724,1.9969723,0.085007064
1.5433708,0.026554704,1.985072,0.082980685
1.5234544,0.026855478,1.9954258,0.08290475
1.4993979,0.026192842,2.0130067,0.087864965
1.477936,0.02749507,2.0074775,0.089159206
1.4898552,0.024774246,2.0322442,0.090255834
1.5915104,0.027361086,1.9546033,0.07990649
1.5782316,0.028690385,1.9462649,0.08004508
1.5129007,0.027293794,1.9876704,0.0871592
1.5395145,0.027875142,1.9704905,0.08392771
1.4936779,0.02740316,1.9978815,0.088892356
1.4857099,0.02416347,2.0451474,0.09244013
1.5114955,0.025993641,2.0046973,0.08675658
1.5198189,0.025491044,2.008489,0.08744905
1.4315674,0.023040213,2.1007915,0.09687947
1.5299381,0.026140274,1.9984487,0.08755345
1.5392298,0.027113935,1.9812145,0.08224681
1.5331781,0.026328605,1.990916,0.084383935
1.5434486,0.026138468,1.9947623,0.080801696
1.5200372,0.025678976,2.0105636,0.08413609
1.5124063,0.024765452,2.0209146,0.08585872
1.4682107,0.026244162,2.0282736,0.093488045
1.5221486,0.024131576,2.0257583,0.0879344
1.4818712,0.026392786,2.0196733,0.08755601
1.5049939,0.025232537,2.0224526,0.08973498
1.493958,0.025212355,2.0293999,0.08806092
1.5078924,0.027110714,1.9955451,0.0904228
1.5198038,0.026753845,1.9986993,0.08833153
1.5283688,0.026696328,1.9897879,0.084301464
1.5054034,0.026025528,2.0098846,0.08711076
1.5250442,0.024545101,2.019028,0.08512492
1.5287935,0.027645677,1.9796218,0.08568216
1.5582517,0.028334033,1.9554411,0.08394038
1.5018666,0.028343769,1.982983,0.08950309
1.538656,0.02668556,1.9857627,0.08332012
1.454866,0.024650447,2.0563698,0.09176999
1.5073323,0.023937972,2.0396676,0.09012366
1.5081196,0.024730429,2.028066,0.0883372
1.5079625,0.024876855,2.0231457,0.08637085
1.5241954,0.025938129,2.0016212,0.08538369
1.4926491,0.02656336,2.0132086,0.084300645
1.4930651,0.025086617,2.028373,0.08708274
1.5201808,0.02471396,2.0228467,0.08467045
1.4898534,0.026819926,2.010934,0.08671764
1.524422,0.025902867,2.0033393,0.08344801
1.5141706,0.025240755,2.0187137,0.08717504
1.512743,0.023980998,2.0379422,0.08751492
1.5160705,0.02614333,2.0016081,0.08688182
1.5335531,0.026744733,1.9842452,0.085217826
1.489722,0.02522346,2.036687,0.09021047
1.4672291,0.02371953,2.0694082,0.08876488
1.5061003,0.024798818,2.0287526,0.085389964
1.5173002,0.026168872,1.997828,0.0863531
1.5042446,0.027334783,1.9988832,0.08870571
1.5045195,0.024106877,2.0410662,0.086758055
1.4862738,0.02474141,2.0377564,0.08991372
1.5433497,0.0288338,1.9616569,0.08057842
1.5234636,0.027429758,1.9883896,0.08471
1.4942327,0.024100574,2.0458035,0.088562414
1.496516,0.024911815,2.0302546,0.08713745
1.5134609,0.028486934,1.9741168,0.08512023
1.5610352,0.02811747,1.9561676,0.08197663
1.532314,0.027671395,1.9764762,0.08600828
1.5328972,0.028211493,1.9683402,0.08443753
1.4777377,0.025207127,2.0366096,0.09252976
1.516852,0.02800886,1.9843645,0.08651159
1.4708556,0.023194576,2.0701926,0.09078846
1.5041012,0.024075545,2.0383186,0.08918376
1.4365894,0.024167411,2.0799043,0.093329616
1.5360993,0.028157312,1.9724308,0.084255174
1.4908473,0.023583412,2.054445,0.08576109
1.5395683,0.026641157,1.9870499,0.08270628
1.5315849,0.025679618,2.002677,0.08432201
1.5350975,0.02778338,1.9749292,0.08575788
1.5650896,0.02624395,1.9779668,0.0827578
1.5152059,0.026201755,2.0050042,0.08690311
1.5003499,0.025058288,2.0242965,0.08659255
1.4826863,0.02325059,2.063322,0.086697325
1.5085963,0.023836888,2.0419524,0.087561734
1.5084741,0.026388181,2.0023243,0.08532718
1.5094894,0.0256017,2.014654,0.08610141
1.5101722,0.026913658,1.9963756,0.08911133
1.5605115,0.026208783,1.9863126,0.081051774
1.4840899,0.024070155,2.0516336,0.08949709
1.5026388,0.025617795,2.0201056,0.08607341
1.4836303,0.026570098,2.011017,0.088605694
1.4972783,0.023485579,2.0473454,0.08788667
1.541397,0.027646283,1.9767694,0.08132005
1.5132922,0.024134792,2.024047,0.08598347
1.5009999,0.027794808,1.9931192,0.08468757
1.520903,0.030033778,1.9545505,0.08481586
1.5482646,0.026573736,1.9829224,0.08509055
1.5175127,0.024953991,2.020158,0.08362784
1.4982808,0.02476677,2.033443,0.08898576
1.5565484,0.029279865,1.9460123,0.0821604
1.5528728,0.025236284,1.9938611,0.081449784
1.5449593,0.029180808,1.9546627,0.08323756
1.5601215,0.028010076,1.962534,0.0795531
1.5197128,0.025432676,2.0075471,0.08504007
1.5055281,0.023668367,2.0404825,0.0884884
1.4945598,0.02619376,2.013363,0.08857464
1.5017864,0.02500949,2.0272427,0.0902352
1.5545048,0.026022036,1.9893985,0.08286001
1.52745,0.027021624,1.9832871,0.08611254
1.4717321,0.026082696,2.0304098,0.09139356
1.5315307,0.025954034,2.000896,0.084430136
1.4931653,0.026560148,2.007872,0.0870469
1.5411,0.031247586,1.9303857,0.08561098
1.4936212,0.027796326,1.9961665,0.08811742
1.5375684,0.025139516,2.004956,0.08363334
1.5075558,0.027931944,1.9890329,0.08793695
1.5404916,0.02923311,1.952492,0.0832643
1.5075873,0.025093244,2.0220225,0.08612052
1.4577351,0.024514835,2.0597959,0.092587225
1.5410249,0.029138211,1.9537042,0.08315485
1.4947706,0.02600356,2.0199091,0.08927219
1.4959766,0.023322387,2.0524998,0.08770843
1.5035008,0.026245376,2.0079288,0.0889419
1.5033067,0.02659741,2.0066202,0.08780421
1.5148747,0.023089759,2.0409617,0.087876655
1.5217847,0.027093992,1.9893702,0.08716799
1.4979837,0.025415484,2.0273285,0.08636941
1.5367798,0.027259568,1.9813355,0.08229657
1.4815902,0.023758316,2.055313,0.090260096
1.5014741,0.025726657,2.0150082,0.087287515
1.5425406,0.025278376,2.0028381,0.08547058
1.5324701,0.029223027,1.9617634,0.08540241
1.5517465,0.025251115,1.9979752,0.08329541
1.5196985,0.026452886,2.0017416,0.08679235
1.5364844,0.024912005,2.0138254,0.08478545
1.5167843,0.025586732,2.0116322,0.084640756
1.5189855,0.024350565,2.0304527,0.0851165
1.5049305,0.023670962,2.0461578,0.08894771
1.5030155,0.023664096,2.0412211,0.08919848
1.5294685,0.024790945,2.0210295,0.085916035
1.509444,0.02433373,2.0342388,0.08517168
1.5187596,0.026657168,2.0010753,0.08613919
1.5517097,0.025854975,1.9887258,0.08037628
1.5173774,0.028499657,1.9782228,0.08666234
1.5305653,0.024644164,2.0192633,0.08486167
1.5183681,0.026547158,2.0032632,0.08412899
1.4708956,0.02230206,2.0785747,0.09093776
1.4860377,0.027323054,2.0060532,0.088874936
1.5138359,0.025407784,2.0162327,0.08579029
1.5244892,0.025757609,2.0046017,0.08481827
1.54977,0.03067097,1.9374787,0.08130561
1.5174053,0.026714072,1.9952494,0.088911645
1.4956357,0.027494343,1.9981686,0.08777926
1.5105076,0.025325328,2.0215335,0.0872181
1.5374116,0.02761353,1.9740727,0.085074924
1.4886804,0.026003592,2.0174732,0.089325845
1.5070943,0.026905403,2.0031338,0.085706905
1.483694,0.026187977,2.0196059,0.0881552
1.502631,0.024931774,2.0269296,0.08552364
1.5495138,0.026517263,1.9853005,0.085138194
1.555851,0.027089393,1.9736094,0.082707144
1.544837,0.027787864,1.9714204,0.08366086
1.5124805,0.024550691,2.027188,0.085186355
1.4813296,0.027060455,2.0132492,0.089153
1.5683593,0.027510682,1.9596732,0.0838054
1.4858779,0.026111597,2.0215619,0.088702135
1.5697473,0.028835919,1.9477887,0.08057245
1.5095705,0.02613701,2.0082805,0.08258728
1.4909359,0.025112253,2.033103,0.09118342
1.546132,0.026770959,1.9840492,0.08320153
1.5176643,0.02826958,1.980476,0.08519824
1.5270954,0.024721786,2.019067,0.085587464
1.5241036,0.027668288,1.9852397,0.084001884
1.5027308,0.02384181,2.0444553,0.086941965
1.5667721,0.02780515,1.962995,0.081952475
1.5597318,0.025223153,1.9993757,0.080649436
1.5974456,0.030322952,1.9168994,0.07929759
1.4807833,0.024810132,2.0436854,0.08778767
1.5631049,0.027171088,1.970627,0.0785727
1.5052872,0.02521681,2.0226884,0.0901987
1.5298629,0.026356641,1.9932263,0.08545774
1.4635121,0.023526736,2.073328,0.09619031
1.465897,0.025468986,2.038775,0.08947622
1.5777364,0.030594504,1.9245859,0.08114321
1.5174406,0.023535931,2.0457106,0.084944464
1.5263644,0.024465783,2.0157392,0.086137936
1.5542883,0.025251644,1.9986471,0.08036379
1.4781443,0.025784055,2.0276093,0.08904529
1.4808211,0.02663821,2.018459,0.09040931
1.5328457,0.025776997,1.9945589,0.08958694
1.5015002,0.023885455,2.0449975,0.08593711
1.5333959,0.026580554,1.9910412,0.08599967
1.5579414,0.027313245,1.973447,0.08023412
1.5296812,0.025414908,2.004126,0.08939304
1.4782993,0.024278851,2.0455995,0.088252276
1.5600176,0.028422043,1.955234,0.08210418
1.5197803,0.029059455,1.9696445,0.08505769
1.5706682,0.028470712,1.9489636,0.08083125
1.5308499,0.025326982,2.0081446,0.08539027
1.5451331,0.028312972,1.9641263,0.08309402
1.5328834,0.029472709,1.9541259,0.083809756
1.4806012,0.025824923,2.0262597,0.090934075
1.5017569,0.025837617,2.0127382,0.08798789
1.5360007,0.027226344,1.9765666,0.084414415
1.5080004,0.023441149,2.0451343,0.08794362
1.4982693,0.02558467,2.0186045,0.0888403
1.4926833,0.024615286,2.0339677,0.08939814
1.5189433,0.027003933,1.9901831,0.08682334
1.4699605,0.028964464,1.9930282,0.088614374
1.5000161,0.024384808,2.0358396,0.08685205
