parameter_1,parameter_2,parameter_3
1.7157712,1.9139723,-1.8095372
2.9726481,1.0127767,-2.0188968
2.8033903,1.122562,-1.8829502
2.2023292,0.17808437,-1.3191566
0.7316387,2.4813392,-1.8061874
0.7305887,1.0273882,-0.9578004
0.93871015,1.5121498,-1.5116591
2.9365497,1.5336585,-2.2128406
1.9792469,0.28924116,-1.148292
1.627403,1.7155243,-1.7486061
2.933838,1.5953265,-2.489206
0.8051565,0.8305185,-0.8152394
2.769849,2.7832935,-2.843235
2.6105835,0.14171238,-1.265732
1.4041183,0.84892446,-1.3144536
2.3216076,1.4356301,-1.970545
1.0979434,0.20170666,-0.76838565
1.8203444,1.2952592,-1.640542
2.0363505,1.3205088,-1.5785459
2.84869,1.8399684,-2.4015117
2.5361996,2.2126982,-2.4100149
1.9413114,0.2668325,-1.1288544
2.4118333,2.743804,-2.722134
2.2122993,0.7575439,-1.459831
1.923329,0.6320416,-1.4374352
1.5526123,2.0037405,-1.8752058
0.92000824,1.5428327,-1.3324656
2.037071,2.9436224,-2.6212456
1.0215359,0.17591546,-0.6656354
2.0393782,1.3773094,-1.7444015
2.6641548,0.25354823,-1.3128487
1.1341122,0.5278004,-0.817506
1.3351572,1.2699006,-1.4407877
1.4343792,1.0992846,-1.3940878
1.7081333,2.5792904,-2.285105
0.49951452,0.27303073,-0.4080073
1.8967882,1.824649,-1.8736956
0.7590081,0.67042065,-0.8113608
2.2371736,2.5409992,-2.3667173
0.21415599,0.48593065,-0.5450615
2.9194171,1.2806592,-1.9499688
2.7415974,2.2902544,-2.6211276
1.697233,2.363784,-2.2707932
2.092752,0.858877,-1.5310122
2.410607,1.2149864,-1.7809188
1.4428878,0.8572174,-1.1257427
2.4005215,1.3020847,-1.964124
2.9924204,2.0833006,-2.673101
1.824696,1.6404194,-1.8999295
2.8131828,0.3853692,-1.6675566
2.3063796,1.9109151,-2.1564229
2.255946,1.4290478,-1.8407193
1.7994294,1.2011219,-1.477455
1.4190608,0.10647853,-0.79309857
2.8397696,1.7391186,-2.1447773
0.75758505,0.18099417,-0.5684325
2.5073524,0.91446155,-1.7475857
2.0062106,2.0058463,-2.1839206
1.1801963,0.16064546,-0.55062675
1.6694692,0.9278878,-1.2785829
2.7946577,0.093533106,-1.4370238
1.0171329,1.8569012,-1.6534
2.3311186,2.505396,-2.5446181
1.4813161,1.0378457,-1.3359137
1.1650229,0.9810978,-1.1467973
2.6873708,2.7047305,-2.912855
2.425881,2.1139143,-2.246121
0.73589,0.51913166,-0.7188275
1.5544535,2.9072747,-2.449409
2.75895,0.868227,-1.720678
1.0619745,1.6833686,-1.6733646
0.76779246,1.5077281,-1.2567304
2.487605,0.23391502,-1.5041208
1.8177187,1.7129573,-1.7300323
1.4129704,1.8089765,-1.5629399
2.6793406,1.0279919,-1.8863044
2.2997875,2.6341138,-2.5743492
2.3855665,2.0105834,-2.257528
1.16313,0.5601634,-0.98232883
0.6401574,1.5977701,-1.3161631
1.9786818,0.8288129,-1.5063177
0.29499015,2.6114688,-1.7610726
1.4287786,0.8429259,-1.1956824
1.8181825,0.1638855,-1.0690645
1.6185638,1.5347518,-1.7635769
1.7998914,0.9611619,-1.4814278
2.5662072,2.3894155,-2.4622405
0.5217337,1.347325,-1.1122315
0.5640457,2.988881,-2.356144
0.9830864,0.55743617,-0.7987415
0.23439007,2.2582195,-1.632563
1.7951024,0.2245535,-1.0954524
2.7478037,0.47527483,-1.4793019
1.0582415,2.1591733,-1.7967714
2.368896,1.7924057,-2.161522
1.8045225,0.22934175,-1.0123745
0.7901846,0.2022733,-0.47112206
2.8580108,0.641111,-1.677818
2.7570145,1.8787237,-2.2394695
2.0407126,2.8407273,-2.9419866
0.15347865,2.1060863,-1.3815799
2.5845509,1.5340768,-2.122648
2.8040028,0.6363316,-1.6484239
2.7161508,0.98928815,-1.9497125
0.77377146,0.055915207,-0.52903795
2.7025259,0.88291,-1.6281317
2.6548347,0.65012926,-1.714342
1.5668026,1.7459487,-1.8596426
0.8443087,2.595594,-1.8570045
1.5476654,1.9504123,-1.8040864
2.2340527,1.6776246,-1.9455218
0.9345477,2.670526,-2.1004148
1.3104398,1.2274641,-1.33396
0.40611914,1.6808984,-1.1587392
1.42731,2.7941272,-2.4172657
2.4424148,2.4137952,-2.7108307
1.01192,0.93710893,-0.967928
1.7649456,1.1147896,-1.4286529
2.546786,0.38698238,-1.4129711
2.7198386,0.53491527,-1.6516436
1.7229065,2.5751653,-2.3977797
2.9325163,1.6260501,-2.1690552
2.359855,0.7628172,-1.5106539
2.65714,2.0256155,-2.5232003
2.521695,0.97132677,-1.7938187
1.0387365,1.8472486,-1.5989716
0.6934394,0.9866801,-0.9119311
0.8887739,1.0582262,-1.1519873
0.9369022,0.6828233,-0.8871058
2.8140435,2.4634557,-2.662445
2.912095,1.3035055,-2.2010808
1.3522767,0.5659217,-0.8950702
0.4163759,0.52870345,-0.7339555
2.3310416,2.4872189,-2.5911083
1.5629255,0.28065708,-0.90958214
1.0900244,0.96930915,-1.0777512
1.4940857,1.2767708,-1.3713404
1.7664962,1.9930552,-2.1177423
0.80267024,1.4320599,-1.4774569
2.45001,2.9063437,-2.785962
0.41830742,2.3421962,-1.5653833
1.8051704,1.7880598,-1.8897839
2.1402931,1.1360604,-1.7270869
2.8935611,2.5107439,-2.759512
2.8973486,1.2703692,-2.0046804
1.2942921,1.9955702,-1.7334197
2.9173481,0.5991396,-1.6597495
2.18695,2.515891,-2.5183136
0.24675646,1.3007987,-0.8633204
2.0547879,0.32785213,-1.1250309
2.2126749,1.4490352,-1.9916819
2.1567636,1.707603,-1.9414443
2.9487867,1.4469396,-2.0001733
1.9386728,0.41020772,-1.1646047
0.035598014,2.0908895,-1.3515204
2.0467317,0.4827713,-1.2158293
0.018769097,1.974146,-1.3202072
2.95547,0.3994594,-1.4701709
1.3795028,0.8342494,-1.2993891
2.49341,0.22080025,-1.2278063
1.3008196,0.5017616,-0.9015748
1.9625669,0.8982147,-1.5053931
1.0735445,2.6005695,-1.9770666
2.5392363,2.612096,-2.6911194
0.7123244,2.0043616,-1.6407194
0.69523746,1.8300235,-1.5315608
0.2949769,1.0095834,-0.6924951
1.1054342,0.8750903,-1.2039351
2.7442777,1.9287429,-2.3416896
2.9191494,2.7605574,-2.9996762
1.9619722,0.5496202,-1.2784872
2.5893638,0.052498788,-1.3287675
1.3379767,0.96744156,-1.242225
2.3907995,1.4523267,-1.9232794
0.72348773,1.8894633,-1.6085668
2.259418,1.5127463,-1.8481095
0.08589861,0.017232705,-0.124424435
0.2028902,0.2675187,-0.5108468
2.879102,1.405198,-2.1465771
2.6887412,0.86018276,-1.7078435
0.48043686,0.99612224,-0.8246893
1.6148576,2.0270662,-1.9499996
2.912691,2.6379135,-2.8316574
1.426673,1.694665,-1.5504667
0.5500366,1.4594162,-1.1689664
2.7496066,2.0137582,-2.4274905
2.4146338,1.2296482,-1.9117151
2.1826313,2.9823253,-2.7912934
0.5032075,2.2001593,-1.5955426
1.864204,0.2344014,-0.9709046
0.01758804,0.84463626,-0.5300852
2.88025,1.3784467,-2.101941
0.1322547,1.9346211,-1.3041855
2.803288,1.3786476,-2.1542342
2.7499988,2.7603993,-2.8232436
2.5154676,1.9849845,-2.3157794
0.92813915,1.109211,-1.0738845
0.7017594,1.4700054,-1.2473546
2.566236,2.6732428,-2.7434633
1.7165668,1.2005835,-1.7084746
2.9812095,2.5286357,-2.9581237
2.4838552,0.32488975,-1.2306676
0.1430449,0.22728702,-0.23861237
2.480091,0.29245543,-1.3999947
2.4971433,2.1967072,-2.3743746
2.3339245,2.436127,-2.4396477
2.9036355,2.3700154,-2.6746
2.2545705,0.49387184,-1.3923187
2.662881,2.151824,-2.5316236
2.2064672,0.91151845,-1.5917917
2.5313637,2.5639513,-2.6244156
0.8844309,0.60700166,-0.74432844
2.4966114,1.8117031,-2.1762402
0.4241275,2.086636,-1.3913069
2.5089643,0.9095443,-1.7255887
2.0494564,0.11768466,-1.0704573
2.7281647,1.8687283,-2.42357
2.1656048,2.390169,-2.3495548
1.1534501,0.36092272,-0.85904914
1.0277227,2.0225224,-1.702589
1.5601376,2.0144415,-1.8875408
1.9076658,0.9674369,-1.5610372
2.5616393,1.6377004,-2.155864
2.8901849,2.834284,-2.9724703
0.7427081,1.7277511,-1.3878134
2.5060775,1.1160231,-1.7484094
2.8913355,0.018138697,-1.323421
1.7739235,1.6973878,-2.0176063
1.2891456,1.0013936,-1.2080874
2.0215876,1.9524913,-2.1733117
0.4795895,0.18039635,-0.6296265
2.6986303,1.2726119,-2.1570039
1.5434191,2.501345,-2.1847463
2.980456,2.30854,-2.8595576
1.0348374,0.79793316,-1.0539883
1.5861462,2.2247753,-2.0448012
1.2877718,2.988661,-2.3822541
1.9679084,2.3949175,-2.3441818
1.3145308,0.9055294,-1.2029084
2.8676603,1.5804656,-2.4259076
1.1185055,0.52035236,-0.9216644
0.7427591,1.0153133,-0.8869814
1.9930408,1.0282009,-1.6972226
1.6675014,1.8645389,-1.77982
1.1282262,1.6928037,-1.537289
1.6582273,1.2897571,-1.4852086
1.529889,1.7307307,-1.6708865
0.6239481,2.722118,-1.9923071
2.8684046,1.967155,-2.4866683
1.4928436,1.5933143,-1.9782084
2.2201512,0.25767154,-1.1519796
0.30782682,0.58161706,-0.6627094
2.576394,1.5106773,-2.168608
1.1417181,0.88557905,-1.2025726
0.86571443,0.6013583,-0.7113545
2.0528023,1.7051218,-1.8853229
0.5115314,2.036403,-1.4289325
1.9475678,2.6925087,-2.3861933
1.7900485,2.6263201,-2.3009005
0.47564122,2.7275043,-1.9500173
1.4484525,1.3893648,-1.4661778
0.79568905,0.6052143,-0.8083098
1.4390409,2.6487765,-2.2077835
2.037011,2.6235964,-2.4704437
2.9835598,1.8116046,-2.3898134
2.8880978,0.96915156,-1.8509156
2.5661619,1.3822997,-1.9491403
1.5850002,1.1946881,-1.4808072
2.293886,1.8064857,-2.098752
2.950406,0.8576218,-1.795603
1.4418191,1.2168312,-1.3715466
0.1423306,1.7483002,-1.143538
0.24273127,1.8675067,-1.37716
0.84419996,0.5052453,-0.74108773
2.3939655,2.2848558,-2.4446487
2.1476274,2.9000769,-2.6256638
1.687623,0.9124225,-1.3522688
2.238621,1.5790522,-1.986897
1.9593816,0.11486232,-1.2078015
1.0514091,1.3997787,-1.2416358
1.777739,1.4582847,-1.5406955
2.476438,1.6544572,-2.0947804
1.3261037,2.8800871,-2.2520173
0.52554417,0.9615455,-0.8869131
2.9638026,1.5052294,-2.3478968
1.8939146,2.3720317,-2.3301857
1.8441578,0.8144969,-1.3178732
1.0654018,2.884749,-2.0850377
2.7480447,1.5957472,-2.1300251
1.1124978,0.29193854,-0.6302376
1.8438388,2.8148084,-2.4663568
0.34531516,1.6416144,-1.074117
2.3188324,1.0058564,-1.7212803
2.7735922,0.2167936,-1.4894114
0.47278172,0.6238993,-0.6810415
2.1930342,1.0744522,-1.652916
1.2007934,0.19164346,-0.78716284
1.9043753,2.9497027,-2.6151278
1.8849331,2.4943535,-2.3410664
1.9592936,0.8856349,-1.4487715
1.233457,2.4159386,-1.9666802
0.91164166,2.6032407,-1.9392247
0.7871184,2.9765165,-2.1197784
1.6207775,0.4419133,-1.071596
1.9716746,1.3710723,-1.6237838
1.5447661,1.0306176,-1.3961805
0.2740892,2.7510467,-1.7930952
2.465201,1.837835,-2.1845114
0.69220924,1.898625,-1.4940764
2.3732593,0.29426852,-1.2350476
1.506629,2.2508502,-2.1173744
0.5650369,1.2905214,-1.0883034
2.926414,2.3333817,-2.708984
1.2698711,2.3312206,-2.0381122
0.8323332,0.51978767,-0.90726995
1.7646604,1.4149358,-1.5427899
2.360929,1.0303037,-1.6061869
1.0742137,2.660826,-1.9730293
1.542868,1.8531713,-1.7353013
0.4879397,0.8315653,-0.786151
0.8640308,1.267459,-1.1214015
1.7859621,1.9153427,-1.9656769
2.5222006,1.971834,-2.2517755
1.8721268,1.759485,-1.8782061
1.722732,2.6380877,-2.3483052
1.1290233,2.003322,-1.627708
2.2628665,2.0412726,-2.304948
0.85599655,0.01047809,-0.49507064
2.1570582,1.7432771,-2.1789336
0.11661191,0.74270177,-0.53059286
0.44271937,0.51725554,-0.6581778
2.3622968,2.9626653,-2.6564198
2.316987,1.1788446,-1.9489943
0.9089909,0.77491766,-0.8775026
1.7960905,1.7504939,-1.9063224
2.7941282,2.629232,-2.72096
2.5856411,0.35620186,-1.4234251
1.457248,2.270906,-2.0021303
1.6583661,0.595896,-1.3373398
2.875217,0.28407627,-1.5753132
0.57296973,1.6073368,-1.1512917
1.0650982,2.8449626,-2.2188058
1.4470699,0.97917974,-1.3796164
1.6260129,1.0547428,-1.4048183
1.7102684,1.2070268,-1.5778513
2.6654646,1.1523482,-1.8666754
1.2242965,1.2864763,-1.3576777
2.4372401,2.77514,-2.7578497
1.2890263,2.2363534,-1.814309
0.7009101,0.49705464,-0.6356587
2.5784385,0.021210002,-1.1911122
1.7112037,2.4764063,-2.3167198
1.7235345,2.6779292,-2.3349395
2.1471927,1.0872571,-1.734877
2.2463553,2.8639355,-2.6443758
1.3937331,0.2339091,-0.90675586
2.4677343,2.30467,-2.4157336
1.0885772,2.5983765,-2.0476162
2.2731788,2.7068264,-2.6784945
2.0727663,0.521386,-1.2909604
2.6651828,0.3383858,-1.4596429
2.29887,1.1065928,-1.8075621
1.1768309,1.5048628,-1.4446349
2.5702658,1.424755,-1.9766198
0.8191178,0.6888813,-0.71046805
2.4209602,0.55552256,-1.5866637
0.3424053,2.3980153,-1.7003284
2.434475,2.0883129,-2.3212473
1.835367,1.946453,-2.082935
1.1891847,0.3906185,-0.9444637
1.5907497,2.73166,-2.4263484
2.543005,1.4224267,-2.0780003
2.7190464,1.0937504,-1.8335685
1.0536416,0.11038294,-0.7224851
1.889566,0.76260453,-1.2743001
2.7431448,2.170503,-2.589291
2.9854627,1.8716221,-2.346976
1.0654962,0.45382386,-0.7784534
2.9344094,1.6038438,-2.206384
0.6070498,1.8697065,-1.4351621
0.4858673,0.14626586,-0.45928437
2.230898,2.2398198,-2.2862253
0.2820949,1.2004753,-0.88737553
0.92842424,2.2788107,-1.7715033
2.5839891,2.6035814,-2.7062166
1.7455814,1.3236718,-1.5411674
2.046033,0.8983181,-1.4256138
2.9675598,2.4259188,-2.6711845
1.2534478,1.2026216,-1.2991933
0.7605589,1.7376982,-1.4240186
1.4616153,1.5214636,-1.490168
1.6662323,1.8691864,-1.9269758
1.1237227,1.3303102,-1.1977817
2.2652578,2.7954202,-2.6602778
2.644014,2.81335,-2.7209973
2.5168953,1.4749645,-2.0951896
2.9801881,0.7332672,-1.7880348
1.2351811,1.1808987,-1.3120601
1.2143145,2.659011,-2.101693
1.2555919,1.9856801,-1.6889447
1.5680602,0.3405629,-0.91817254
1.7671458,2.3913581,-2.1207993
1.8550518,0.8737044,-1.366583
2.5929239,0.3208802,-1.2969773
0.5125116,1.5098677,-1.196812
2.1267831,2.453243,-2.4868693
1.8521779,2.6639264,-2.4587996
2.0436108,1.6938708,-2.0221086
2.3322284,1.4701825,-1.9544923
1.6929412,0.1028265,-0.81808627
2.9276366,1.5655063,-2.188278
1.4362847,2.8606431,-2.3548346
2.0148807,0.20455554,-1.1474353
2.4630952,1.6045527,-1.974721
0.57826674,0.9363349,-0.88650024
2.1982172,1.7090867,-2.0425994
2.5018582,1.0256618,-1.690114
1.2537242,2.295197,-1.8984045
2.4065182,2.668135,-2.7241023
2.9522252,0.80836594,-1.7988265
2.9055486,2.062298,-2.6587925
1.6784097,0.96298844,-1.3939159
2.0744035,0.19293216,-1.0894119
1.0805032,2.1950173,-1.7679679
1.9763715,0.9018734,-1.4375052
2.8601756,0.05145699,-1.4716375
1.5923865,0.9028525,-1.3665007
0.88398486,0.48350307,-0.8263646
1.6719357,2.5329456,-2.219627
2.2024307,1.9995631,-2.260014
0.9527039,0.13007279,-0.7177907
1.9895185,0.27806115,-1.0222243
1.9953963,1.9608461,-2.043301
1.3131068,1.7362086,-1.7646959
2.8115156,1.2882805,-1.9644002
2.2229478,2.5511463,-2.3941076
2.2832944,2.4973733,-2.6054063
2.1472473,2.8839502,-2.6913152
2.6918378,0.54360193,-1.538836
2.7966802,0.6683708,-1.8503383
2.529669,0.47976303,-1.480932
2.4437728,0.14507787,-1.1527419
1.2885286,2.4979918,-2.1540918
1.7692362,2.1651816,-1.9767089
0.5560059,0.17858589,-0.44815448
2.9323342,1.993025,-2.4876437
1.5366014,2.8702345,-2.6295774
1.2869567,0.490336,-1.0243678
0.33209488,1.2450646,-0.9436487
2.0284505,2.9042294,-2.7487626
0.99884754,0.19420992,-0.6794596
2.578486,2.783624,-2.9483755
2.0650916,0.8701174,-1.3222289
0.6240076,0.5801645,-0.57051
1.8884563,2.1358027,-2.201525
2.929947,1.5689696,-2.2256312
1.8339151,1.6434613,-1.8139552
0.77064013,0.6650554,-0.7895699
2.3685105,1.3837038,-2.0671463
1.0741192,2.7382064,-2.1571746
2.7143292,0.36812007,-1.5290055
2.4241579,1.5016584,-1.9843543
2.526926,2.5838838,-2.7351434
0.56358373,2.2921228,-1.6206481
0.34197274,0.36611202,-0.5587306
2.6632686,2.0299597,-2.414548
1.7587304,2.9160855,-2.5528483
0.98915744,0.13034284,-0.69778436
2.5432827,2.9584048,-2.8838537
2.7044697,0.4660628,-1.3826421
1.3605392,1.0573131,-1.3061838
1.5269231,0.39236408,-0.9267674
1.9484973,2.0487566,-2.0374668
2.0019004,1.4121791,-1.8078402
1.4559036,0.21997476,-0.9035861
2.4407566,0.7032035,-1.4646131
1.5300475,1.5310915,-1.584454
2.9112518,2.578234,-2.9138787
1.7131218,2.9184637,-2.6608167
2.458435,0.9990244,-1.7485365
0.6818473,1.4635329,-1.1940815
2.7566185,0.5295083,-1.5726722
2.3908086,2.7221253,-2.5860412
0.29243127,0.67755944,-0.61400115
2.53827,2.642685,-2.6593294
0.31582844,0.37536556,-0.42269486
2.9775467,1.1670308,-1.9829878
2.399047,2.4380407,-2.8049061
0.06325015,0.5203337,-0.34025872
2.725588,1.3489912,-2.092747
0.5140022,0.84869534,-0.788722
2.3219523,0.2812693,-1.2377713
1.4284866,1.6437663,-1.656968
1.9625857,1.3107227,-1.6557627
0.8268359,1.4992753,-1.2190646
0.60278887,2.5356035,-1.7720011
1.3807113,2.0002916,-1.9007361
2.9984593,1.8963306,-2.589252
0.33439723,1.0463848,-0.85623676
1.7982894,2.9475863,-2.4558141
2.9743104,2.5148993,-2.761256
0.27698448,1.0610956,-0.76905924
2.5863426,2.1095073,-2.2959402
2.2105317,1.0556443,-1.63367
1.2357496,2.457434,-2.0017347
1.5999517,1.294963,-1.3910451
2.9367616,0.3668113,-1.5996326
2.8112648,0.7301691,-1.7533115
0.21474232,2.5952394,-1.6293495
1.3434432,2.5955818,-2.2308245
2.6252565,1.6971238,-2.1122522
1.4789739,2.705844,-2.292905
2.5196304,1.9124315,-2.2670088
2.2378633,0.5892642,-1.2675321
0.10120313,2.051234,-1.4557617
2.320291,2.6471934,-2.560281
2.6701827,0.4582117,-1.7721738
1.9435408,1.3690288,-1.9091192
1.7601085,1.5881873,-1.8053026
2.335932,1.3877213,-1.9083924
2.2324219,1.4838793,-1.8681774
0.03359028,0.67277604,-0.6432837
1.780954,0.7324325,-1.3649273
2.407366,2.0756204,-2.323256
2.3918085,0.33273703,-1.3731445
2.8595488,1.4344639,-2.058968
2.4530535,2.9105742,-2.7223902
1.7572992,2.4872382,-2.3179877
0.08888829,2.411406,-1.4342504
2.2298331,1.5915328,-1.8926468
2.458608,1.8288176,-2.3003361
1.5398754,2.018853,-1.9372666
0.17877458,2.3175356,-1.4062762
2.6392658,0.8734871,-1.7671282
2.4431357,1.2349813,-1.8857254
1.6575855,1.1745608,-1.5475309
2.3258457,0.21468201,-1.2129331
1.4521805,2.2787335,-1.9792773
2.9256055,1.488524,-2.2395997
2.5170507,1.8051131,-2.0976028
1.0880226,2.2442555,-2.077881
2.09595,2.3059313,-2.1563134
2.2645824,1.3344996,-1.8068948
2.0317235,0.8012916,-1.3227149
2.9590447,0.75605786,-1.774493
1.3410257,1.6807519,-1.4860108
2.1164916,1.6666327,-1.9520309
2.2644577,1.2506377,-1.9083045
1.1789234,1.9778786,-1.7874653
1.8351461,0.3239867,-1.0027454
1.598263,1.7155426,-1.6572595
2.1273725,1.2614233,-1.7168158
0.5929019,1.643396,-1.5087917
1.6298703,0.43461138,-1.156974
2.573635,0.5347611,-1.4838324
2.411255,0.87324363,-1.7115886
1.9572316,1.0728961,-1.6157894
1.192611,0.94818634,-1.2158097
2.941241,1.7862267,-2.3593822
1.219193,0.3233875,-0.80667514
2.103698,0.73690856,-1.433699
1.1323657,1.6078409,-1.4086933
2.2382925,2.124285,-2.2249532
1.566888,1.8233354,-1.849922
2.0947504,0.8458064,-1.5168866
0.017368037,0.829572,-0.52393776
0.6237976,0.6841235,-0.8314258
2.7095075,2.862692,-2.9190793
1.546448,2.8508308,-2.6026258
2.1899018,1.5303707,-1.8495339
1.5292441,0.4153817,-1.027629
1.7831511,0.21270303,-1.0743771
2.2750506,1.4789536,-1.859752
1.6271274,1.1314034,-1.4713215
1.2367364,0.4123402,-0.9695718
2.7951963,1.6554518,-2.2280128
1.5963426,1.935308,-1.9547479
2.5844326,2.5758991,-2.6163657
1.9607769,1.6328671,-1.7094215
2.140887,0.9622182,-1.4837698
0.041545525,1.24266,-0.90345263
2.9803646,0.9872452,-1.843185
0.8762576,0.70916235,-0.99239916
0.5725894,1.0617226,-1.0436772
2.1247473,1.8548863,-2.0776184
0.7077434,2.6927598,-2.0458982
0.10732098,0.8490393,-0.70391685
1.1369109,1.9337801,-1.7394767
2.4997253,2.219204,-2.4175076
0.61864966,0.34850955,-0.60155493
0.26713228,1.2457904,-1.1321863
0.89174473,1.8548046,-1.5255426
1.8878993,0.54306245,-1.2952522
1.5896682,1.3636507,-1.5317147
2.587994,1.9754922,-2.346346
1.6080801,1.3586832,-1.5405157
2.2117043,1.3340042,-1.8867383
2.8478827,1.482886,-2.1252909
2.619212,0.2355042,-1.2804657
0.87253803,0.96044147,-1.0204736
2.1679082,0.45857093,-1.221952
0.8072811,2.5507367,-1.9537402
1.3157965,1.4502711,-1.4973003
2.8490613,1.7518114,-2.321391
1.7671547,2.0514584,-2.0673459
1.5057174,0.23115577,-0.8820777
0.30029985,1.5658413,-1.1259422
0.034218814,0.6066289,-0.39639053
2.217099,1.5363681,-1.9443668
2.4459674,0.8537341,-1.7062836
1.0351384,2.0487344,-1.7497336
2.1694555,0.58959705,-1.3135463
0.99744624,2.2340105,-1.9484581
0.30039665,2.912163,-1.8949065
1.2630612,2.473396,-2.0762496
2.7358894,2.262783,-2.5435412
2.482861,0.5745893,-1.624213
0.2541965,0.8342029,-0.626692
1.4542912,0.48067415,-0.9220449
0.33089274,1.3654512,-0.95762825
0.74288744,1.1143203,-1.0334235
2.8243954,0.100514695,-1.287785
2.0779216,1.4752809,-1.8924595
2.9138682,2.6766763,-2.86517
0.56083226,1.056927,-0.92918265
2.0008276,0.40504658,-1.3691682
2.6447785,1.9008827,-2.2954004
2.3809638,1.9654341,-2.2342625
2.0717642,1.6127299,-1.840976
1.68625,1.5310866,-1.7049959
0.79153866,1.2173109,-1.1077571
1.5154446,2.5538294,-2.2464213
