$\beta$,$\gamma$
0.33505034,0.099306256
0.332474,0.093851715
0.33415163,0.09157931
0.33398253,0.09608797
0.33435887,0.09660666
0.33765477,0.10184107
0.33653462,0.099614
0.33692375,0.099658735
0.33790806,0.099471964
0.3368789,0.099830955
0.33529082,0.096280254
0.3350203,0.09658763
0.3405428,0.10359601
0.33727232,0.10420934
0.33505213,0.09929423
0.33660677,0.1004768
0.3349879,0.09735235
0.33625323,0.09800166
0.3357397,0.09966183
0.3307561,0.09156326
0.33714738,0.099941626
0.33254346,0.09783334
0.33449784,0.09664075
0.33276534,0.095020674
0.33670995,0.10086399
0.33795124,0.09679236
0.33634135,0.0962096
0.33417425,0.09745967
0.3357718,0.09948347
0.33340275,0.094632685
0.33674544,0.10241808
0.33807597,0.10219531
0.328363,0.0948917
0.33446136,0.0987254
0.33563858,0.09710422
0.33434317,0.09921855
0.3378143,0.09814448
0.3378904,0.099820055
0.33004352,0.092594154
0.33306828,0.09893464
0.33524004,0.09754151
0.33256605,0.09995771
0.33990663,0.10127569
0.33580408,0.09603948
0.33561373,0.09742423
0.33512807,0.09717884
0.3302421,0.099444814
0.3283698,0.09495821
0.33550084,0.099918894
0.33312413,0.09423888
0.3345447,0.10008128
0.34134722,0.10432678
0.33498204,0.09626931
0.33257878,0.0956844
0.3339568,0.09909817
0.33615804,0.0990903
0.33217022,0.09474367
0.33632594,0.09739448
0.33043006,0.093505524
0.33457828,0.09751875
0.33127096,0.0966823
0.33764672,0.100886814
0.33718738,0.095600605
0.33932418,0.10256629
0.33276567,0.09620992
0.3391331,0.10092052
0.33549866,0.096735194
0.331823,0.09641234
0.33157384,0.097656764
0.3288709,0.097446725
0.3355304,0.100146614
0.333584,0.09644213
0.33314177,0.093475744
0.3396397,0.10323462
0.33111954,0.091632076
0.3369228,0.0995358
0.3411071,0.1021072
0.334798,0.09886199
0.33243164,0.09170155
0.33420226,0.09890943
0.335786,0.09759676
0.32894388,0.09217139
0.3363251,0.09901109
0.33426917,0.09696874
0.3334431,0.097226694
0.33034748,0.094211355
0.33000603,0.09780027
0.33830902,0.09767735
0.33942458,0.10244084
0.33876914,0.102596
0.33495018,0.09764352
0.3367729,0.10050406
0.3330791,0.0955295
0.33087945,0.09132571
0.33030388,0.094746016
0.33100054,0.0959373
0.33264202,0.10208368
0.331384,0.09926237
0.33423513,0.09739936
0.33786267,0.09661004
0.33611763,0.098252766
0.3330597,0.09701823
0.33227825,0.09679891
0.3372276,0.09833786
0.33568496,0.10064683
0.33652002,0.09625147
0.33885214,0.10455891
0.33632508,0.10141641
0.33505118,0.09823381
0.33285037,0.09727713
0.33502445,0.09731025
0.3290386,0.0895601
0.3375237,0.09824611
0.33600092,0.10159296
0.33539423,0.09719893
0.33737612,0.09696104
0.33459738,0.09825846
0.3379719,0.1002026
0.33152413,0.09545516
0.33658558,0.09960066
0.33986822,0.10596779
0.33318824,0.093272984
0.33497897,0.100064054
0.3357494,0.09898775
0.33682123,0.10107834
0.33438188,0.09807279
0.34303585,0.10328743
0.3341741,0.09687236
0.33727595,0.10024898
0.33294347,0.099939816
0.3371498,0.09782077
0.33584833,0.09790101
0.33587512,0.099847026
0.3349701,0.09725227
0.33075607,0.095546484
0.33764467,0.09658634
0.33668646,0.10259783
0.32983074,0.09671317
0.33125305,0.09714099
0.33482143,0.09728977
0.33420596,0.09763146
0.3344657,0.09781725
0.33648518,0.100886814
0.33715487,0.097826995
0.3393844,0.10317746
0.3334184,0.0946618
0.33588067,0.09849288
0.33519953,0.09535271
0.33527604,0.1003614
0.33558914,0.09783227
0.3328294,0.09322267
0.3258601,0.09417909
0.33534244,0.10007508
0.33739054,0.10357489
0.3329074,0.096846074
0.33251464,0.09255794
0.33608922,0.09836895
0.33528873,0.09692454
0.3319986,0.09502337
0.33380634,0.09528467
0.3341255,0.09566235
0.33719546,0.09782177
0.3356944,0.10247802
0.33900774,0.10533717
0.33222604,0.0967182
0.33376637,0.093715966
0.33774036,0.102453955
0.33524197,0.09821782
0.3322879,0.09559017
0.3377016,0.10040979
0.3352756,0.09686134
0.33593988,0.09774545
0.33739296,0.10461736
0.33461913,0.09775104
0.331805,0.09712223
0.3354424,0.10338102
0.33508128,0.1003585
0.33987203,0.102605395
0.33174822,0.09710866
0.33352646,0.09471654
0.33215594,0.092720434
0.33653295,0.09700958
0.33268848,0.09787877
0.33331123,0.09455204
0.33620918,0.100545384
0.33111858,0.09395806
0.33037177,0.09465392
0.3368714,0.0975374
0.33265063,0.093812294
0.335967,0.09935689
0.3337094,0.09507327
0.33902523,0.10237934
0.33444214,0.09929196
0.33644518,0.09937236
0.34004313,0.104014665
0.33320707,0.09830129
0.32926375,0.0918632
0.33499613,0.09785616
0.32795593,0.09153565
0.33073634,0.09661794
0.3331291,0.09588206
0.33247796,0.09447509
0.3331737,0.09571623
0.3375215,0.101410195
0.332254,0.09346868
0.33493242,0.09960942
0.33039954,0.09603779
0.33718544,0.10028496
0.3367562,0.103687435
0.3342109,0.10098165
0.3332246,0.09720424
0.33318233,0.096155025
0.3375729,0.09610353
0.3308054,0.09541646
0.33599007,0.096637405
0.3334768,0.09449561
0.33673888,0.0999948
0.33213553,0.09817058
0.33430758,0.09961322
0.33207336,0.092416435
0.33374977,0.09832424
0.33499134,0.097968325
0.33333945,0.09598823
0.3297534,0.096231855
0.32978073,0.09352267
0.33775353,0.10167207
0.33469677,0.10107634
0.33261928,0.09484727
0.33414274,0.10053917
0.33485296,0.09871309
0.33451277,0.10242206
0.33156815,0.093408175
0.33650213,0.10196182
0.332802,0.09777518
0.337847,0.100097895
0.33403632,0.09783134
0.33641064,0.10336658
0.33384043,0.097643964
0.34269318,0.10704044
0.33390594,0.09725561
0.3349523,0.099851355
0.3330259,0.09855187
0.33632088,0.10150463
0.3343536,0.09814532
0.3355866,0.09922054
0.32886937,0.09046345
0.33381298,0.10003167
0.3381267,0.103934124
0.3300783,0.094539665
0.33101514,0.093346775
0.33098164,0.09229577
0.33689916,0.099297255
0.33402035,0.095738605
0.33587697,0.09985862
0.332729,0.0977781
0.3341404,0.09552528
0.333126,0.09359706
0.331877,0.09704853
0.33236286,0.09453737
0.3293249,0.09642629
0.33729276,0.09924713
0.33457392,0.096616305
0.3339996,0.09531541
0.33822417,0.10098368
0.33488727,0.09920249
0.33456057,0.09696078
0.3309965,0.09229267
0.3359547,0.10033999
0.3389886,0.103903644
0.33721817,0.10030396
0.33611855,0.095681965
0.3355299,0.09799411
0.33323497,0.09595432
0.33316433,0.09760723
0.33372396,0.095273815
0.33628014,0.102340266
0.33255368,0.09592655
0.33495685,0.09817483
0.33057392,0.09556093
0.3291412,0.09370857
0.3334523,0.09845537
0.33223808,0.0965728
0.33613476,0.10074592
0.33221486,0.09616777
0.33446723,0.096447624
0.33174345,0.093486756
0.33672324,0.09862332
0.328837,0.09230457
0.3313235,0.09337364
0.33382952,0.09833891
0.33539444,0.099264
0.337074,0.098670505
0.33094573,0.09437225
0.32675797,0.09048469
0.33142814,0.09376033
0.33327195,0.096709155
0.33045796,0.092468366
0.33447987,0.09548712
0.3354987,0.09976802
0.337593,0.09776479
0.3343389,0.09611217
0.33481956,0.09642841
0.33197203,0.09406273
0.3349846,0.10114346
0.33217564,0.09739065
0.33467534,0.10159436
0.33763883,0.09887253
0.33233747,0.095267996
0.33346745,0.094378956
0.3307028,0.094279975
0.33480582,0.0985894
0.33532247,0.096653216
0.33072254,0.09243171
0.33016026,0.09207247
0.33114415,0.09517664
0.3307313,0.094156206
0.3352061,0.095778964
0.33493313,0.09937926
0.3284218,0.09818684
0.3368447,0.098062545
0.33667657,0.09954456
0.333271,0.09752093
0.33278906,0.09475553
0.33654663,0.09784613
0.33481735,0.099977754
0.33267054,0.09558643
0.33081394,0.09464512
0.33844084,0.10121136
0.33781293,0.098041505
0.33226103,0.09656095
0.33400977,0.100357905
0.33106726,0.09624032
0.33135876,0.0959225
0.32990083,0.09358296
0.32965362,0.095032
0.3341396,0.09767702
0.33072948,0.09246515
0.3291579,0.09608293
0.3345298,0.094633795
0.33650628,0.098860085
0.33457363,0.09837261
0.3272389,0.09005166
0.33913392,0.10232419
0.33282238,0.09560272
0.33144525,0.09526579
0.3324227,0.09296767
0.335626,0.09970967
0.33432615,0.101287566
0.33564302,0.10356652
0.33295727,0.098141976
0.3301197,0.09318212
0.3301957,0.0910392
0.3372451,0.10073599
0.33524674,0.10095012
0.32916245,0.09128102
0.33856845,0.10159027
0.33499917,0.10151056
0.33415103,0.09600345
0.33879888,0.10247802
0.3378959,0.098868735
0.33264223,0.09344406
0.3342594,0.1012711
0.33644593,0.097889125
0.33487827,0.09858392
0.33264878,0.09305976
0.33322382,0.096590005
0.33245134,0.09816409
0.33753413,0.10459117
0.33390048,0.09959268
0.33198458,0.09676603
0.33249664,0.0943231
0.3326807,0.09775983
0.3317111,0.09640257
0.3412336,0.10174334
0.33478713,0.09815927
0.33540547,0.10015346
0.33578682,0.09342499
0.33788735,0.10111537
0.33638254,0.09692607
0.33443713,0.09777386
0.33194843,0.09670717
0.3332998,0.09393468
0.33282176,0.09577529
0.33171424,0.09562315
0.33257625,0.10275997
0.3318885,0.09698321
0.3371016,0.101651005
0.33592695,0.099009916
0.3303253,0.09433621
0.33382532,0.0972454
0.33230188,0.099598356
0.33084893,0.09621995
0.33875147,0.103874445
0.33711126,0.10038468
0.3418463,0.10701449
0.3367235,0.102421425
0.33241427,0.095072836
0.3335595,0.093734756
0.33596322,0.099696144
0.33415735,0.09864475
0.33152682,0.097669505
0.33155376,0.09209772
0.33341452,0.09578632
0.3401001,0.10373221
0.34102753,0.104368225
0.33455083,0.09791282
0.3313404,0.092830054
0.33216134,0.0970647
0.3318745,0.09615466
0.33815873,0.09931587
0.3401374,0.102410465
0.33866563,0.101027675
0.3366795,0.099497296
0.3303644,0.09957691
0.3342682,0.09887241
0.33188838,0.095929295
0.33439085,0.09852781
0.33251536,0.09679573
0.33586857,0.10436213
0.33386436,0.09877642
0.3343813,0.09757668
0.33399755,0.09656269
0.33641478,0.098829
0.33715498,0.100271136
0.3361189,0.09741418
0.3364856,0.10028775
0.33213928,0.09656154
0.3405774,0.10976827
0.33691815,0.0963211
0.33878222,0.10408581
0.335887,0.09894683
0.33373153,0.097657695
0.33131522,0.09423479
0.33291337,0.094543114
0.33321056,0.09728225
0.3332424,0.09612385
0.33481592,0.10004166
0.3326067,0.094399236
0.33868647,0.10333433
0.33030057,0.09317843
0.3353015,0.096036896
0.33751047,0.10017331
0.338925,0.1013294
0.33807153,0.10594635
0.33650595,0.100524984
0.3289392,0.09163249
0.3272344,0.08908396
0.33361462,0.09439005
0.33316317,0.09331028
0.33490083,0.09783229
0.33525428,0.09688647
0.33283362,0.09715831
0.33365852,0.09815379
0.3334998,0.09569387
0.33107737,0.09757182
0.33684942,0.097407974
0.33957738,0.102989204
0.33412176,0.09596448
0.33154935,0.09538061
0.3372699,0.09819422
0.33216205,0.09531721
0.3378488,0.10301911
0.33259642,0.09803796
0.33475414,0.09904242
0.33408046,0.098624475
0.33480108,0.09513875
0.3346604,0.0989374
0.3348273,0.09488871
0.32991686,0.09063726
0.33163896,0.09449054
0.33662727,0.103491016
0.33314645,0.097968206
0.3316581,0.096859075
0.33818924,0.100013226
0.33677903,0.096531525
0.33503017,0.09599762
0.3320521,0.097724564
0.33663595,0.09844377
0.33971784,0.10115908
0.33308378,0.09781506
0.3319073,0.09610353
0.33510265,0.09476052
0.33680916,0.099175766
0.3374638,0.09968267
0.33349496,0.10041839
0.3374016,0.10080305
0.33313426,0.0965502
0.33456314,0.100639805
0.33232987,0.093140356
0.3388183,0.099874645
0.3320272,0.09329638
0.3349055,0.09906951
0.33874008,0.1027583
0.33278653,0.098511204
0.33868852,0.10168892
0.33375266,0.096096285
0.33396837,0.09720797
0.3369625,0.09950451
0.3366548,0.09854376
0.33822462,0.10024451
0.3356991,0.09880673
0.3373909,0.0990504
0.33235878,0.098708645
0.3334428,0.09952726
0.3337937,0.10088804
0.33801615,0.10172893
0.33712187,0.09670803
0.3332227,0.09611203
0.33314547,0.09709971
0.33479768,0.0954791
0.33862582,0.09692542
0.33123875,0.09749978
0.33758184,0.10189618
0.32875985,0.09211296
0.3341464,0.10131358
0.33967566,0.10040477
0.32838768,0.097261384
0.33089444,0.09787165
0.3321175,0.09364425
0.3355527,0.09415189
0.33320373,0.09694795
0.33413255,0.099382475
0.33426633,0.09732025
0.33739275,0.10204156
0.33440486,0.09923461
0.33433285,0.0965795
0.33640426,0.097954474
0.330727,0.09700728
0.33236852,0.095395416
0.3348197,0.10049989
0.33912057,0.10147552
0.3289278,0.09297099
0.3357788,0.09200285
0.33623162,0.09615968
0.3365867,0.10059389
0.33560133,0.09975028
0.3320409,0.09747077
0.33303377,0.099363334
0.33295402,0.09342918
0.33290702,0.095025405
0.33140397,0.09415679
0.33044654,0.09470826
0.33714968,0.10053997
0.33716637,0.1002213
0.3344341,0.09748692
0.33577478,0.10032025
0.33134237,0.090523474
0.33624473,0.09954046
0.33365494,0.09876043
0.33856097,0.103738695
0.33094564,0.0917208
0.33765188,0.10095157
0.33354464,0.097373426
0.33659902,0.09837031
0.33390525,0.095346004
0.3374337,0.1017825
0.33648083,0.10117937
0.3301363,0.09517242
0.33701822,0.099213466
0.33130762,0.097800344
0.3359484,0.1004163
0.32853457,0.090176016
0.3333121,0.09775808
0.33712873,0.097228736
0.34288776,0.10910864
0.32877976,0.09571019
0.32911435,0.092368044
0.33762595,0.10265683
0.3310489,0.096820354
0.33373278,0.0945761
0.33786753,0.09786498
0.33383104,0.09510612
0.32623237,0.08834143
0.33655405,0.10403862
0.3390469,0.10388913
0.3324066,0.09472328
0.3378359,0.09885518
0.3422223,0.10644117
0.33292198,0.09477916
0.33659014,0.098637454
0.33537492,0.099391624
0.33471543,0.09906996
0.3375247,0.10218264
0.3358325,0.10232197
0.33359167,0.09833537
0.3327905,0.09740017
0.3371542,0.09794793
0.33284867,0.09623509
0.33646944,0.09748457
0.3331511,0.09427537
0.33513322,0.09702692
0.33725902,0.10063203
0.33348686,0.09822246
0.33642268,0.10354089
0.33540243,0.1008424
0.33685014,0.09601867
0.33690953,0.09789973
0.33182475,0.09812317
0.34043697,0.10053491
0.33515748,0.09705193
0.3298171,0.09040455
0.33780146,0.10067501
0.33601254,0.099663466
0.33296213,0.09726994
0.33236906,0.09765811
0.33183956,0.091755725
0.33673078,0.09881053
0.33882126,0.09982296
0.33028015,0.09715213
0.33660808,0.098828055
0.3365406,0.1012521
0.33687797,0.101929784
0.33286843,0.09610932
0.33905336,0.10402165
0.3343936,0.09739472
0.3338166,0.095913924
0.33597657,0.09734077
0.33452213,0.0982099
0.3333632,0.09798816
0.33585444,0.09688952
0.3342911,0.0977002
0.3329125,0.09776372
0.3364199,0.10276798
0.33857417,0.09685935
0.33530784,0.09979709
0.33056036,0.0924965
0.33565468,0.09871415
0.32945475,0.09329976
0.33264342,0.0973135
0.33471575,0.09844584
0.3347885,0.09552086
0.33629712,0.09930597
0.33221722,0.09236223
0.33566535,0.095920786
0.33076218,0.09698132
0.335687,0.09359383
0.33328968,0.09697591
0.33368105,0.100814395
0.33585083,0.09954359
0.33408198,0.09624645
0.33251843,0.097176805
0.3308314,0.0984047
0.33288547,0.09700021
0.3365439,0.09953001
0.33789554,0.100407474
0.33396,0.098374836
0.3328349,0.09447459
0.33431885,0.09764997
0.33849108,0.10215524
0.33098605,0.09324979
0.33320466,0.09917853
0.33678067,0.09916267
0.3318354,0.092710905
0.33557406,0.09603786
0.3337658,0.09786591
0.33167714,0.09597518
0.33625403,0.0985292
0.33317044,0.099211074
0.33075547,0.09161362
0.33687854,0.10224539
0.33443102,0.097397156
0.3359173,0.10025488
0.3338522,0.098389216
0.32953334,0.0948522
0.33532417,0.09885299
0.3327845,0.098317765
0.33304515,0.098409325
0.3343187,0.10026212
0.3357389,0.094753854
0.33414105,0.09590096
0.3360158,0.09858213
0.33090177,0.09471006
0.33500305,0.09807908
0.33891696,0.09947718
0.33018577,0.09437059
0.3333927,0.09570989
0.33380938,0.09898773
0.33859357,0.10234149
0.33615404,0.097689554
0.33383256,0.09777563
0.3350951,0.09681265
0.3350796,0.09726131
0.33376983,0.09813381
0.33443058,0.097296916
0.33543238,0.09851294
0.33057037,0.0949705
0.33605438,0.09964538
0.33130297,0.0962238
0.33468777,0.0974833
0.333426,0.09477042
0.33631536,0.100586645
0.33358544,0.099338815
0.33178222,0.09626836
0.33336443,0.097140245
0.3323567,0.096743286
0.33382422,0.09339063
0.33490318,0.09601423
0.33507824,0.097476974
0.33107996,0.095980175
0.3350581,0.097274296
0.3412516,0.1039592
0.33176762,0.09679607
0.33452094,0.09732114
0.3284597,0.09153109
0.33406204,0.09614164
0.34127975,0.10490659
0.33356956,0.09687314
0.33322674,0.09753375
0.3361781,0.09585136
0.3346335,0.09645915
0.3328661,0.092686854
0.33809945,0.09678034
0.33619362,0.1009929
0.3348463,0.09443525
0.33517486,0.10055385
0.33582497,0.09672292
0.3316851,0.09458548
0.33545253,0.09845286
0.3396352,0.10035996
0.32771048,0.0901373
0.33933046,0.09944688
0.33225825,0.096723065
0.33602202,0.098149516
0.3347772,0.09513152
0.33092523,0.09592129
0.3355188,0.09624408
0.3343966,0.09721666
0.33664232,0.10019755
0.33386052,0.09471756
0.33286527,0.09940947
0.33433205,0.09596317
0.33946043,0.10806699
0.33695772,0.0988553
0.3355459,0.09723476
0.33564746,0.099024124
0.3308715,0.09331562
0.33325914,0.0975932
0.3354458,0.099415295
0.33553872,0.097015105
0.33368275,0.092994355
0.3327662,0.09436473
0.3381687,0.104084045
0.3387092,0.1019953
0.33400974,0.0957897
0.33114052,0.09667285
0.3377816,0.10041015
0.3321235,0.09660907
0.33734417,0.104183756
0.33295813,0.09225936
0.33606917,0.09799203
0.34211427,0.10611268
0.33019915,0.093974255
0.33511788,0.100894295
0.33023217,0.09732826
0.33343238,0.09697027
0.33626148,0.09859431
0.33432359,0.0996742
0.3344696,0.099323235
0.3308781,0.09649119
0.3339372,0.09614409
0.33945376,0.09857558
0.3363076,0.10045725
0.33461666,0.09561164
0.3360335,0.10091838
0.33670917,0.09876236
0.33579418,0.09804438
0.33488038,0.10006411
0.33008245,0.093158394
0.33071724,0.09241915
0.33367,0.09497954
0.3343186,0.09472097
0.3361916,0.09529112
0.3378998,0.0986244
0.33460537,0.09960154
0.33343422,0.09918562
0.33590412,0.10183519
0.32952094,0.09668998
0.32915068,0.09426387
0.3364077,0.10044001
0.329345,0.09198012
0.33329237,0.09894551
0.33703634,0.09929037
0.33510405,0.10165634
0.3390795,0.10421742
0.3334274,0.094455585
0.33974203,0.09970102
0.33467817,0.09648433
0.33158544,0.095118046
0.33340088,0.09896517
0.3343656,0.0971924
0.33699995,0.100597076
0.33141562,0.09696564
0.33605635,0.10103004
0.33434105,0.098749556
0.3320648,0.09480246
0.33536234,0.103082746
0.33204967,0.09667815
0.33222616,0.095277876
0.3284608,0.09349335
0.33252925,0.09613967
0.33870512,0.10054334
0.33191016,0.09461604
0.3340535,0.09845175
0.3336556,0.094256155
0.33668423,0.09829084
0.33738238,0.0992239
0.33706424,0.09729234
0.33645132,0.10045993
0.33345437,0.097771525
0.33667403,0.09799863
0.33297306,0.09820649
0.3305814,0.096208826
0.33503368,0.09646497
0.33682135,0.09937778
0.33783963,0.097474396
0.33323237,0.093744524
0.34008148,0.10194444
0.33412933,0.09980604
0.33477813,0.09805212
0.3370647,0.10439344
0.3372468,0.09897449
0.33455718,0.09967827
0.3353368,0.101510294
0.3335697,0.094627835
0.3386466,0.10077174
0.3339952,0.09465106
0.33215365,0.09381941
0.34114423,0.10450201
0.34071687,0.10275309
0.3330714,0.09661145
0.33713692,0.10061788
0.33459663,0.10071834
0.3337787,0.098569
0.33686343,0.09913522
0.332777,0.09845621
0.3335669,0.09569634
0.3353147,0.0957119
0.33409822,0.0958605
0.33424258,0.10259872
0.3366441,0.100436635
0.33525264,0.10027683
0.33826092,0.10504542
0.3344531,0.098190986
0.33074751,0.095689125
0.33689126,0.096667066
0.33932698,0.10164994
0.33823815,0.10381072
0.33389398,0.09665856
0.33538094,0.10012489
0.3344701,0.098663494
0.33869138,0.10416992
0.33598912,0.097653925
0.33662754,0.10453164
0.3304362,0.09560601
0.33733267,0.10070449
0.33148038,0.09542605
0.3336487,0.09410793
0.3303303,0.09353201
0.340375,0.10353519
0.34099534,0.10534195
0.33244973,0.093143515
0.33797613,0.103070974
0.33807346,0.09967901
0.3325869,0.09855128
0.33546382,0.0965644
0.3368676,0.097391695
0.3396823,0.10174661
0.33543658,0.095073655
0.33284202,0.09923747
0.33776516,0.098067574
0.33723086,0.09880803
0.33451906,0.0982359
0.33340463,0.096098006
0.33819687,0.10095739
0.33344382,0.097211815
0.33669245,0.09981246
0.3369029,0.096966654
0.3278317,0.091257036
0.33752182,0.10285863
0.3343081,0.09826389
0.33411896,0.09964396
0.3353819,0.10039976
0.33267194,0.09748311
0.33282977,0.09593984
0.33130446,0.0957494
0.33445737,0.099645
0.33429512,0.1005953
0.33359426,0.09764703
0.33633944,0.099338435
0.33223203,0.09710109
0.33519796,0.09582305
0.33149958,0.09621146
0.33552402,0.10001914
0.33690247,0.09909214
0.333306,0.09477652
0.3394184,0.10105793
0.32973883,0.09476081
0.33682922,0.103184424
0.33312887,0.09739472
0.33009896,0.093981154
0.3339428,0.100759394
0.332907,0.09313265
0.33537462,0.0970065
0.3393186,0.10241967
0.33070344,0.09356482
0.33503526,0.09726606
0.3351329,0.098196305
0.336827,0.095564805
0.33356786,0.100674264
0.33771282,0.100488104
0.33527303,0.1012775
0.33114475,0.09037862
0.33244908,0.09817114
0.33475357,0.0967381
0.3320274,0.09211823
0.3393332,0.10095484
0.33470172,0.10072435
0.33531776,0.09880332
0.33116496,0.09281195
0.33411542,0.09717194
0.3382857,0.10041154
0.33415505,0.09873395
0.3356072,0.09878054
0.33463305,0.09649857
0.3353489,0.096977524
0.33832544,0.09911384
0.33234093,0.09401412
0.3412077,0.102299914
0.3354845,0.09612924
0.33206663,0.095512256
0.3343263,0.09568628
0.33494455,0.09992802
0.33137327,0.094055265
0.3337812,0.0964749
0.33847496,0.09935462
0.33495152,0.09533943
0.33157358,0.09325555
0.3349079,0.09590729
0.33212698,0.09903883
0.33919007,0.10347964
0.33103696,0.096067354
0.33360747,0.092287496
0.3376662,0.09715737
0.33097324,0.09163531
0.33302417,0.09759899
0.33671755,0.09960816
0.33487025,0.099460505
0.3339114,0.09715021
0.33124322,0.093829185
0.3335305,0.09803739
0.335237,0.10033362
0.3285142,0.092116624
0.33466744,0.096480496
0.33506396,0.10036051
0.3402276,0.10055787
0.33587673,0.09514542
0.33463052,0.09557766
0.33485487,0.102503434
0.33538833,0.100699015
0.33452716,0.09910807
0.33324075,0.09971649
0.33635455,0.100840695
0.33225283,0.09687679
0.33137414,0.09771881
0.33514038,0.0995668
0.33886582,0.1021405
0.328177,0.09178588
0.33603412,0.099985905
0.33866155,0.098305106
0.3287975,0.09560099
0.335362,0.09549709
0.3334746,0.1005672
0.3328648,0.09755551
0.33896995,0.100820474
0.33272415,0.099434905
0.33446857,0.10311721
0.33242452,0.09263187
0.3328449,0.09951787
0.33083892,0.095625065
0.33300835,0.096474305
0.33692577,0.09907391
0.34202895,0.10678078
0.33428776,0.09766135
0.33070245,0.094421335
0.3316211,0.09933038
0.3324534,0.09422906
0.33782652,0.09982396
0.33714935,0.10001785
0.33196777,0.09751637
0.33143434,0.09256292
0.3421747,0.10185751
0.33596835,0.10007782
0.34025002,0.10350962
0.3355251,0.098097205
0.3379169,0.09820986
0.34023115,0.0990365
0.33544174,0.09466164
0.33189464,0.09511898
0.33019856,0.09328699
0.3367215,0.10575578
0.3323585,0.09613171
0.3326024,0.09517659
0.32928386,0.09359913
0.33983877,0.100331135
0.33565482,0.09842096
0.33567405,0.09630689
0.33742306,0.1006404
0.33682522,0.09936556
0.33179817,0.09301759
0.33323443,0.09888087
0.33422205,0.09843983
0.33441895,0.0967752
0.33318803,0.09794847
0.32727584,0.089520626
0.33687824,0.09706223
