parameter_1,parameter_2
-0.5943086,0.8017597
-0.8474136,0.6197863
-0.66729736,0.856122
-0.797575,0.60338354
-0.5995624,0.7458956
-0.845486,0.7439464
-0.7426205,0.61156946
-0.72627395,0.8765531
-0.7397516,0.86127126
-0.6883189,0.8862073
-0.6894306,0.8611735
-0.6156711,0.81549126
-0.6131372,0.7344772
-0.72888595,0.58555776
-0.6708998,0.863077
-0.65478265,0.8602445
-0.89650255,0.68389875
-0.7079881,0.86847764
-0.760907,0.8590396
-0.649277,0.867157
-0.84082156,0.64000255
-0.7079024,0.61846167
-0.8642168,0.65020335
-0.7161073,0.60295767
-0.850284,0.659109
-0.6569108,0.8711487
-0.8460977,0.763489
-0.59349906,0.7730439
-0.71710753,0.87077665
-0.7429077,0.8544226
-0.8374783,0.6200199
-0.70224154,0.61747265
-0.84087354,0.6653152
-0.5969769,0.8174944
-0.84969187,0.62723756
-0.60266745,0.8393593
-0.7180715,0.62628716
-0.65393317,0.85678804
-0.6086024,0.7955438
-0.7714686,0.59837455
-0.87415224,0.65793806
-0.89051354,0.7008828
-0.644172,0.84719163
-0.8608299,0.64739054
-0.866908,0.6864646
-0.61175054,0.7515281
-0.85762185,0.737565
-0.8073984,0.60247475
-0.6177899,0.7071833
-0.86177915,0.6922992
-0.5955803,0.7612038
-0.8136844,0.5922119
-0.84636295,0.64022124
-0.7413194,0.6062875
-0.76023555,0.8536155
-0.72851324,0.6254189
-0.60857964,0.82647836
-0.6291404,0.82927775
-0.7154684,0.86531734
-0.75535005,0.8548065
-0.8210861,0.6127259
-0.6023508,0.82976645
-0.8737761,0.6509377
-0.8802934,0.6661907
-0.77469003,0.59313416
-0.7590258,0.8453176
-0.7697794,0.59453326
-0.86361575,0.6137264
-0.7656486,0.6042057
-0.6703811,0.8609236
-0.83868337,0.6622443
-0.5917407,0.79078484
-0.76349664,0.6052537
-0.86895305,0.7476451
-0.8704277,0.73821676
-0.7470961,0.8304489
-0.82632434,0.6037308
-0.86261636,0.69475895
-0.66439325,0.8677755
-0.86125326,0.7415234
-0.8717498,0.6716979
-0.7189287,0.6225078
-0.7798198,0.5834343
-0.6171431,0.8092775
-0.6197388,0.83966327
-0.74639237,0.60765564
-0.67192525,0.8675168
-0.8750295,0.73200136
-0.77370864,0.59543747
-0.7336451,0.8652743
-0.84432733,0.6247331
-0.5956779,0.7806825
-0.76799214,0.85421216
-0.8708374,0.7205865
-0.6699777,0.8676904
-0.76240337,0.59161615
-0.71216017,0.8733161
-0.8614388,0.65571314
-0.7651896,0.59668285
-0.832231,0.74995404
-0.72671854,0.87769103
-0.6694298,0.88887644
-0.76194805,0.6058696
-0.60808253,0.7711475
-0.71130407,0.62536085
-0.7219808,0.87069964
-0.64631575,0.847758
-0.7475603,0.8449169
-0.6053068,0.7211824
-0.83650625,0.6460799
-0.6528891,0.88021594
-0.6188397,0.8331453
-0.62606317,0.84760875
-0.8511745,0.74711514
-0.60551417,0.81478524
-0.6661324,0.8615753
-0.72580564,0.863842
-0.7096349,0.8898933
-0.8929555,0.7110658
-0.8116376,0.60954064
-0.76023257,0.85775864
-0.60294265,0.77887577
-0.5993807,0.77669126
-0.6797409,0.8756491
-0.7223248,0.62606066
-0.8430129,0.6162087
-0.770334,0.8502413
-0.860669,0.64539933
-0.61627746,0.7098154
-0.66399217,0.8705375
-0.7091551,0.87507105
-0.59265673,0.79069114
-0.6805829,0.8675382
-0.70781034,0.86398095
-0.8690676,0.7074792
-0.8736128,0.64541036
-0.8451382,0.60809493
-0.75800794,0.579426
-0.8576244,0.69912314
-0.8842461,0.68821824
-0.7628707,0.8674019
-0.716921,0.8851677
-0.62255305,0.72883934
-0.86710465,0.658836
-0.82476425,0.61406267
-0.7281623,0.61638284
-0.73896843,0.6107561
-0.7488296,0.60531425
-0.6008568,0.73035157
-0.8502883,0.7668886
-0.62030536,0.8246036
-0.87260854,0.6875956
-0.60345066,0.7419132
-0.6700847,0.86141646
-0.7160291,0.87087125
-0.8036276,0.60904944
-0.8812741,0.7339568
-0.80634993,0.59404236
-0.8046908,0.57843035
-0.8667699,0.73035
-0.84735715,0.610548
-0.844578,0.76449335
-0.63583714,0.84452456
-0.76894796,0.6066278
-0.8438122,0.6177521
-0.7252243,0.62847894
-0.6043715,0.7264562
-0.7384402,0.86156315
-0.86255705,0.71174836
-0.8927802,0.6906568
-0.7195068,0.87861246
-0.6218476,0.8665253
-0.6108738,0.78755736
-0.8589264,0.7072741
-0.6339985,0.837957
-0.59576946,0.7722917
-0.5950305,0.79494447
-0.76485676,0.58833724
-0.59979695,0.73780555
-0.7709069,0.8494022
-0.59959537,0.7388895
-0.59344584,0.79534906
-0.75646085,0.8559963
-0.5890506,0.76113087
-0.7276849,0.60292023
-0.7226658,0.86832154
-0.8582221,0.6373316
-0.64029473,0.71878463
-0.77974254,0.61274976
-0.6104389,0.80443615
-0.8337318,0.6276574
-0.60337347,0.790006
-0.8712729,0.72411716
-0.7211026,0.5972431
-0.624598,0.71546924
-0.8616236,0.65519017
-0.64904815,0.85242134
-0.6026728,0.7380345
-0.86389434,0.6594119
-0.73793596,0.85306484
-0.87093914,0.676453
-0.8892324,0.6741823
-0.71515524,0.6224226
-0.7265994,0.6292605
-0.7586794,0.5920311
-0.70552045,0.6114754
-0.6041059,0.8345707
-0.818389,0.62516516
-0.7304202,0.61504143
-0.838985,0.62357503
-0.8705535,0.6776992
-0.76815635,0.6022447
-0.8676601,0.68979686
-0.61251,0.74919444
-0.87162036,0.71247166
-0.76277065,0.60507417
-0.5984477,0.75534666
-0.60768276,0.7770249
-0.72305727,0.85999537
-0.6016742,0.6958351
-0.89125526,0.66800654
-0.61603546,0.6945336
-0.6029245,0.767335
-0.82992184,0.5990493
-0.75570077,0.5918034
-0.60194784,0.8354246
-0.7838078,0.5925165
-0.83287156,0.5989995
-0.62356424,0.7168206
-0.838614,0.75589716
-0.9028498,0.7243873
-0.6699333,0.8541336
-0.8695792,0.75593555
-0.6111586,0.7118584
-0.6179076,0.8291097
-0.59994245,0.78108394
-0.6919369,0.891036
-0.6593256,0.8410373
-0.7116787,0.6198179
-0.601264,0.82396185
-0.72716534,0.61257315
-0.8622185,0.75646377
-0.6078569,0.7596515
-0.8069756,0.6033925
-0.68642306,0.8659885
-0.81032234,0.6069017
-0.749598,0.8635093
-0.7495371,0.85573936
-0.7484269,0.86179876
-0.87800205,0.67588663
-0.8684132,0.72178686
-0.59348893,0.77964294
-0.618892,0.7531702
-0.71782756,0.8610058
-0.8804418,0.67995775
-0.8641323,0.7413821
-0.6930513,0.8676576
-0.72465,0.6050048
-0.8878066,0.6630624
-0.7764511,0.6141008
-0.7186264,0.87988305
-0.6154593,0.6997287
-0.75744385,0.8454817
-0.69895464,0.61207753
-0.8626724,0.6358798
-0.6213584,0.7092105
-0.6371143,0.8455541
-0.58993363,0.75837576
-0.7950076,0.60542953
-0.85749704,0.6391768
-0.85779965,0.6373632
-0.86852455,0.7147223
-0.7194125,0.8737065
-0.8809507,0.729391
-0.61209077,0.7004121
-0.88072026,0.66025615
-0.63259953,0.858591
-0.8740046,0.7197454
-0.72606874,0.5981673
-0.74514943,0.8567129
-0.6061974,0.77734
-0.6106561,0.7074565
-0.8463211,0.6104038
-0.8209828,0.5974759
-0.7556194,0.8489381
-0.8461406,0.63112867
-0.87974244,0.7213935
-0.87817514,0.72012365
-0.76229197,0.8472006
-0.88181347,0.68277746
-0.8600589,0.6445743
-0.69180167,0.8831394
-0.64241815,0.8616656
-0.80420005,0.6017884
-0.8891884,0.7248062
-0.7255248,0.8753406
-0.6068207,0.788862
-0.5907081,0.8064354
-0.8630923,0.6637435
-0.5945264,0.7693424
-0.7282877,0.8692275
-0.87026805,0.733391
-0.61262304,0.85116833
-0.85461986,0.7654793
-0.81611645,0.60744035
-0.6581245,0.86311287
-0.79328597,0.6015512
-0.8135146,0.62835455
-0.7907409,0.60690063
-0.6416466,0.85552037
-0.8858415,0.68078387
-0.61710376,0.8446571
-0.8870825,0.691513
-0.59046173,0.7582048
-0.6670107,0.8831604
-0.7481687,0.86283684
-0.61668694,0.7532966
-0.67943877,0.8756966
-0.62492436,0.83272594
-0.85136145,0.6280585
-0.74103403,0.61464477
-0.68423796,0.8626269
-0.71020806,0.86418915
-0.5950505,0.80365807
-0.8247373,0.60411227
-0.76848334,0.59299976
-0.797196,0.59728307
-0.6818073,0.8666558
-0.7872639,0.608382
-0.802998,0.5953273
-0.73398834,0.88917464
-0.8625679,0.69237685
-0.71927077,0.59773296
-0.7861528,0.6054755
-0.59587896,0.7767768
-0.8867848,0.68351316
-0.59682536,0.7881968
-0.8695893,0.6720742
-0.5984957,0.77639484
-0.59550434,0.76388735
-0.82738185,0.625185
-0.8817946,0.7351129
-0.76844484,0.59011585
-0.5977206,0.8346617
-0.7265778,0.8688262
-0.8842268,0.7118453
-0.613024,0.83873045
-0.651253,0.85797775
-0.744992,0.6033093
-0.79338586,0.6015022
-0.8584965,0.6899777
-0.8360416,0.7547459
-0.64551294,0.8423389
-0.74571913,0.59854704
-0.8780859,0.7737927
-0.868113,0.7403404
-0.7241337,0.86377543
-0.7564571,0.8457997
-0.8857057,0.7260115
-0.8034088,0.5892554
-0.6977899,0.8691368
-0.7713757,0.8558822
-0.6783836,0.88066626
-0.8725974,0.6731426
-0.8791846,0.6694243
-0.87329024,0.73034996
-0.8685999,0.7107017
-0.7319481,0.6186792
-0.6418928,0.865116
-0.8856105,0.6738679
-0.7817751,0.5969509
-0.8787072,0.70666623
-0.76130116,0.61001253
-0.6080897,0.76511264
-0.7494373,0.8420293
-0.58904815,0.73542416
-0.63570005,0.8225178
-0.8643544,0.6311451
-0.6469976,0.86787903
-0.7745847,0.8537267
-0.7516483,0.84974253
-0.85277617,0.76170707
-0.6163119,0.83138156
-0.6147564,0.8391052
-0.6656284,0.851932
-0.75016516,0.8472486
-0.6643369,0.86333597
-0.6511509,0.87349206
-0.7507745,0.8450867
-0.87443227,0.7084946
-0.87055564,0.6813601
-0.6519269,0.8710277
-0.860912,0.70285267
-0.76283747,0.5857236
-0.86824346,0.6564909
-0.8563617,0.76299626
-0.7122043,0.61989707
-0.59789973,0.7855392
-0.6893369,0.889925
-0.8710716,0.6649072
-0.74002254,0.58650374
-0.6002658,0.73118335
-0.752783,0.60230917
-0.8748134,0.7042232
-0.6976661,0.6149588
-0.6248949,0.7070721
-0.8562062,0.62493694
-0.88265914,0.7210111
-0.85110664,0.63483155
-0.7189183,0.88348913
-0.8427129,0.7525897
-0.8356148,0.7513354
-0.8584435,0.7048304
-0.6162616,0.83390033
-0.89254344,0.70441735
-0.871849,0.7528835
-0.804763,0.59004337
-0.6261438,0.8300743
-0.6173949,0.82127845
-0.8743862,0.7227205
-0.7005154,0.8660015
-0.8639493,0.72330046
-0.80651855,0.5790529
-0.720155,0.6304076
-0.69760424,0.85685295
-0.7191671,0.8816128
-0.83303356,0.6162902
-0.85660183,0.7480993
-0.5789416,0.77844644
-0.6782083,0.8522832
-0.6146012,0.69926184
-0.8101955,0.6091419
-0.86387724,0.7228853
-0.8792392,0.6609396
-0.8584641,0.63929796
-0.7669719,0.59811026
-0.8558971,0.65297836
-0.8762772,0.684268
-0.86253256,0.6627752
-0.7035216,0.6190001
-0.71619964,0.8702197
-0.6927715,0.87500256
-0.7205752,0.873235
-0.6250396,0.8478621
-0.7485311,0.855821
-0.758649,0.5931083
-0.5985905,0.79587626
-0.6033794,0.7891663
-0.7920417,0.605889
-0.6026092,0.7967003
-0.59787875,0.8182592
-0.8688439,0.7302338
-0.645924,0.8504616
-0.6055986,0.7983261
-0.75471216,0.86722416
-0.6072347,0.81854963
-0.7910477,0.6075151
-0.6405529,0.8490143
-0.5996335,0.80309445
-0.78059053,0.600415
-0.63876855,0.87033355
-0.6069248,0.8205062
-0.8115066,0.61286044
-0.62244594,0.7187327
-0.85920024,0.72875726
-0.86431754,0.71635413
-0.827417,0.5844635
-0.6108965,0.73257726
-0.5945343,0.734303
-0.7091358,0.8611647
-0.8758251,0.698013
-0.68342113,0.86223304
-0.8801368,0.73353213
-0.6034734,0.8449415
-0.8816281,0.7254842
-0.7047963,0.8857161
-0.79891604,0.6021188
-0.7397696,0.60880697
-0.77749705,0.60658836
-0.618492,0.8520942
-0.85233116,0.5948634
-0.6206284,0.84314793
-0.7355348,0.6201775
-0.7282784,0.8546065
-0.6917082,0.8664541
-0.63292116,0.8516807
-0.77756953,0.6007941
-0.7506055,0.8470321
-0.6906421,0.8682413
-0.7934455,0.6169037
-0.7556654,0.85776603
-0.60057247,0.7368368
-0.8559938,0.62202495
-0.888175,0.710601
-0.68050665,0.86307544
-0.8841989,0.74129915
-0.7858283,0.59995335
-0.8243147,0.59840024
-0.7303676,0.8661532
-0.6109159,0.7423966
-0.7257773,0.62525314
-0.60598075,0.81590533
-0.646555,0.86090606
-0.64479333,0.88037604
-0.783711,0.593831
-0.85399604,0.63814604
-0.5907898,0.7513373
-0.86821413,0.67235816
-0.8788733,0.7117875
-0.5947402,0.80368835
-0.8619967,0.71946484
-0.60095733,0.7443028
-0.85729593,0.62402326
-0.8673962,0.6344152
-0.7358369,0.8525055
-0.8433609,0.7550583
-0.62659234,0.83504874
-0.8821506,0.7071788
-0.6676451,0.8688942
-0.72847503,0.6219649
-0.7199088,0.8624256
-0.59152657,0.7564346
-0.79245955,0.5988732
-0.6130716,0.7165975
-0.82801336,0.61225027
-0.5906366,0.74780107
-0.7422746,0.8682017
-0.63338614,0.8532392
-0.63461417,0.857884
-0.63387966,0.842391
-0.59684885,0.77794635
-0.8684131,0.7197739
-0.8671899,0.66597235
-0.8201225,0.6300701
-0.7294875,0.8617607
-0.74561006,0.8689558
-0.59440076,0.74889696
-0.7356766,0.8752213
-0.6157137,0.7279321
-0.67385364,0.8642683
-0.5911059,0.7946269
-0.8322144,0.6102782
-0.8321173,0.7519597
-0.69722575,0.860197
-0.7817408,0.5995121
-0.60242426,0.73765016
-0.72628665,0.86992896
-0.6694108,0.8740598
-0.6560591,0.869692
-0.6112305,0.73038435
-0.86418897,0.728486
-0.6278428,0.8401375
-0.70528466,0.60982853
-0.67651045,0.8802142
-0.82594836,0.62269914
-0.7341034,0.6025917
-0.5804467,0.7852787
-0.7571909,0.61683184
-0.7547598,0.6028261
-0.8658163,0.7009564
-0.77382004,0.5968666
-0.58463734,0.7812453
-0.7674111,0.61415064
-0.61989784,0.84202564
-0.79611135,0.60109174
-0.8584386,0.66048527
-0.6633048,0.86122155
-0.8667696,0.6356711
-0.7804241,0.5893419
-0.86811006,0.65660965
-0.8722743,0.72008896
-0.8351155,0.5978829
-0.85690695,0.6669325
-0.77213705,0.6029178
-0.71971446,0.884571
-0.8232292,0.6111759
-0.7098709,0.8507971
-0.82980436,0.61410147
-0.7399866,0.84226424
-0.6000097,0.70364916
-0.7451816,0.85082775
-0.7340082,0.8737538
-0.8752149,0.7298376
-0.6357083,0.8776576
-0.7737594,0.60996705
-0.73483694,0.6130178
-0.7487972,0.6037046
-0.8904987,0.72179943
-0.7217043,0.61490005
-0.7641209,0.8594288
-0.69981176,0.88798016
-0.59667087,0.7948719
-0.6704454,0.8650754
-0.7344149,0.8626155
-0.64868104,0.861408
-0.8846476,0.7211729
-0.8675857,0.7454328
-0.6018543,0.7219397
-0.8649661,0.7425949
-0.60308874,0.7316245
-0.6075016,0.81250024
-0.80851454,0.60547525
-0.7433646,0.86358047
-0.86914855,0.709953
-0.61159074,0.78836405
-0.8692266,0.71222806
-0.58924776,0.81824607
-0.835008,0.60687697
-0.866598,0.62686527
-0.61802274,0.7066025
-0.59873533,0.7971846
-0.785737,0.6105462
-0.83964115,0.6084878
-0.85428166,0.76080346
-0.82843995,0.6242784
-0.6587113,0.86364543
-0.8638351,0.7414094
-0.6179236,0.8361044
-0.8110801,0.6155764
-0.8480223,0.7665108
-0.6236677,0.7038791
-0.61315596,0.78546476
-0.71958476,0.8605109
-0.8640946,0.6806674
-0.84813243,0.74666554
-0.67187065,0.85745114
-0.7654019,0.8625882
-0.6337746,0.8500748
-0.7127352,0.88071537
-0.58574665,0.7971406
-0.8759817,0.6923256
-0.7291472,0.8710537
-0.7660155,0.5975894
-0.6220394,0.8626073
-0.85242593,0.75472176
-0.69144607,0.87928605
-0.72807306,0.8758505
-0.61618984,0.8226272
-0.5915108,0.7324338
-0.83824444,0.623415
-0.7570473,0.5860826
-0.62706363,0.87006474
-0.5978718,0.7506963
-0.8177145,0.61865896
-0.85706973,0.659888
-0.5689785,0.8078323
-0.6994187,0.6157852
-0.5812628,0.79432607
-0.7268598,0.6250346
-0.6049389,0.7957123
-0.8290555,0.6277012
-0.8255551,0.6232506
-0.5828322,0.77618515
-0.59904724,0.7656223
-0.87216944,0.66218466
-0.79856944,0.58721805
-0.5986824,0.74758065
-0.7565874,0.5964323
-0.67465025,0.8772461
-0.7286414,0.8734021
-0.85733455,0.6462812
-0.72665447,0.8798258
-0.6737981,0.87792134
-0.8414536,0.63074976
-0.61030215,0.7301609
-0.6468495,0.85789263
-0.72362906,0.6123422
-0.81846213,0.6099721
-0.71733165,0.6197257
-0.88582915,0.7057447
-0.6015809,0.8642984
-0.7981981,0.6041012
-0.846218,0.6244832
-0.7064948,0.8604506
-0.72521275,0.6002402
-0.6269091,0.72393006
-0.6076302,0.8033288
-0.75622874,0.83910006
-0.7485828,0.62593216
-0.6264026,0.8320607
-0.84312624,0.6280039
-0.5829684,0.73976535
-0.60573524,0.73181885
-0.73102516,0.8599835
-0.71281815,0.61206603
-0.82606035,0.6198395
-0.8626489,0.66621894
-0.8005112,0.60462695
-0.8598364,0.70461255
-0.8124266,0.6019978
-0.72427684,0.8893376
-0.86625016,0.73355496
-0.59479916,0.8118112
-0.84219646,0.7407137
-0.8369814,0.61521184
-0.8634323,0.7055588
-0.87255824,0.64371204
-0.8479401,0.74768496
-0.7567899,0.59176254
-0.74850583,0.85620415
-0.7506424,0.8393152
-0.8649383,0.64180285
-0.61544174,0.73176116
-0.72361493,0.8893994
-0.64527243,0.85728985
-0.5880583,0.77773076
-0.718338,0.86820376
-0.6217377,0.86817884
-0.80772835,0.6102007
-0.7144846,0.86776006
-0.82599926,0.61208546
-0.6582963,0.8566269
-0.768358,0.8501425
-0.86510634,0.6593902
-0.8523441,0.6190236
-0.83047044,0.6176779
-0.67728424,0.8650303
-0.6951591,0.8598223
-0.8175475,0.58990425
-0.86043686,0.7461243
-0.69726676,0.87511295
-0.78691864,0.5984063
-0.791344,0.58942026
-0.7392555,0.6135873
-0.76725584,0.57150406
-0.60590756,0.8339615
-0.80351293,0.59959984
-0.6198321,0.83659047
-0.6084123,0.8310564
-0.611968,0.81959575
-0.8785044,0.7056304
-0.8293064,0.596569
-0.6732553,0.8690789
-0.62634796,0.7080378
-0.59875995,0.7996978
-0.84354705,0.7511371
-0.59172076,0.7792714
-0.59328103,0.804899
-0.8460671,0.629658
-0.8761468,0.6942301
-0.8792786,0.7550438
-0.7680229,0.5877962
-0.8608126,0.7584979
-0.7631542,0.8676674
-0.7544452,0.8511946
-0.8456477,0.7584206
-0.71051556,0.8719533
-0.60328275,0.79141897
-0.77366984,0.605597
-0.59665006,0.77616316
-0.77809495,0.5926443
-0.63181484,0.8238604
-0.63093454,0.82977945
-0.6072003,0.791845
-0.7418626,0.60771126
-0.8784688,0.7467932
-0.784711,0.59748375
-0.6061323,0.76954716
-0.6550403,0.86694676
-0.8658642,0.6522979
-0.595722,0.81832534
-0.8949968,0.692931
-0.6128435,0.8082715
-0.6139199,0.8110613
-0.74042046,0.6187613
-0.68304855,0.87472945
-0.62238216,0.77045095
-0.77589726,0.58929086
-0.8035086,0.6159944
-0.7147545,0.6317951
-0.8469136,0.74999857
-0.8481307,0.65130055
-0.8539285,0.7633899
-0.85844004,0.6382139
-0.8572942,0.6696104
-0.7484218,0.599885
-0.8498431,0.763663
-0.8746009,0.7150824
-0.8667527,0.6291501
-0.62412375,0.72913975
-0.8685776,0.7038611
-0.8744875,0.71394336
-0.7382503,0.6043187
-0.87050116,0.6869161
-0.7386613,0.60671353
-0.7359426,0.61179554
-0.8822704,0.636085
-0.8254216,0.60434234
-0.59662443,0.80453664
-0.75462353,0.5894779
-0.86075544,0.6594118
-0.60995585,0.7943842
-0.8457521,0.71794903
-0.87631863,0.7236069
-0.84788585,0.7674912
-0.62103635,0.72264105
-0.73230237,0.6122115
-0.8365687,0.6189209
-0.79242355,0.60067683
-0.587738,0.7630674
-0.58556795,0.74491537
-0.83103,0.6227989
-0.6987042,0.8640767
-0.7140206,0.6267203
-0.7204625,0.6173858
-0.8493649,0.63516045
-0.8748042,0.65617234
-0.64706385,0.87977684
-0.8684882,0.6570264
-0.6686879,0.8640494
-0.5871081,0.75848395
-0.85323554,0.763802
-0.7188967,0.60542554
-0.6139587,0.7256186
-0.67524296,0.8850303
-0.875648,0.709322
-0.853625,0.7684478
-0.6498492,0.8784362
-0.85562503,0.6578684
-0.69833213,0.86651117
-0.6056535,0.71133673
-0.879315,0.69570255
-0.8862413,0.7140615
-0.8513863,0.6439457
-0.7349716,0.8655539
-0.6085849,0.79381895
-0.63982356,0.8594395
-0.70040125,0.86872333
-0.7538541,0.85419816
-0.72146773,0.615958
-0.6059636,0.8297106
-0.70671076,0.8563079
-0.7198925,0.6166215
-0.6071179,0.7813343
-0.6792761,0.8787942
-0.6725694,0.86515975
-0.6063918,0.83882713
-0.86588657,0.64109313
-0.8802705,0.7459607
-0.87237906,0.7367945
-0.6261017,0.7222163
-0.87883633,0.7160668
-0.6062593,0.8126219
-0.5900853,0.76014024
-0.87195814,0.6552273
-0.5992379,0.73057926
-0.6082787,0.73884887
-0.8612195,0.7343092
-0.76509196,0.8615882
-0.7601255,0.5835047
-0.8704456,0.72742355
-0.739638,0.60135126
-0.61050534,0.7302165
-0.7263885,0.6210454
-0.8636898,0.6846509
-0.86392224,0.6613778
-0.6721123,0.8599872
-0.6047473,0.8158717
-0.6113579,0.83175147
-0.65579945,0.8757656
-0.82512164,0.59200454
-0.71852595,0.8623306
-0.6531757,0.86473286
-0.6383719,0.853905
-0.5936093,0.7760971
-0.62155473,0.8430551
-0.6087741,0.7599376
-0.84678423,0.645213
-0.6104777,0.7163515
-0.73731816,0.8703747
-0.87255573,0.66505396
-0.6951734,0.86525583
-0.57348686,0.76910025
-0.79053247,0.61079025
-0.78797233,0.57134426
-0.70614594,0.87686926
-0.8569381,0.6318575
-0.5961249,0.78898
-0.71307164,0.8830897
-0.6833844,0.8719877
-0.6747683,0.8535501
-0.6181006,0.69799715
-0.59943193,0.7554473
-0.6693935,0.85372764
-0.647872,0.86812556
-0.652074,0.8568653
-0.72414947,0.6125765
-0.6175089,0.710497
-0.6421889,0.84650075
-0.8525224,0.759987
-0.69415945,0.8659927
-0.6006888,0.7828711
-0.8915307,0.70137924
-0.76610714,0.85577506
-0.76533616,0.59960246
-0.8700085,0.7383525
-0.8685588,0.64758116
-0.6210274,0.7144318
-0.66734153,0.87388474
-0.70494866,0.8753035
-0.6040667,0.7630315
-0.87255603,0.72838384
-0.8591425,0.70442015
-0.7585935,0.8542511
-0.6230328,0.7198423
-0.67114633,0.86871976
-0.69904274,0.86500233
-0.6073488,0.76745605
-0.8569994,0.7189864
-0.6812272,0.8653487
-0.7960216,0.6022178
-0.69728875,0.86362326
-0.7574993,0.5964995
-0.82813483,0.636733
-0.8807081,0.69534194
-0.7387174,0.60161334
-0.72340417,0.629321
-0.5958384,0.7345625
-0.6486172,0.8612228
-0.7185503,0.88669026
-0.78528434,0.6067477
-0.6423879,0.8524267
-0.75292337,0.62202966
-0.81896037,0.6106122
-0.8629974,0.64799535
-0.61527604,0.80318373
-0.61768913,0.72236514
-0.84754676,0.619147
-0.7239566,0.60401106
-0.7996,0.6088023
-0.73465794,0.606607
-0.86077046,0.7513205
-0.70595026,0.61153495
-0.6096619,0.7266435
-0.62285614,0.82163656
-0.8705549,0.72720563
-0.8373116,0.753598
-0.60246205,0.7785108
-0.5898955,0.78409994
-0.7046918,0.88284856
-0.7373545,0.5968803
-0.72876745,0.61443466
-0.7216226,0.60232544
-0.72251755,0.86781996
-0.60286605,0.77823174
-0.7372612,0.86068785
-0.6252547,0.70838934
-0.80187184,0.5949444
-0.7205238,0.86302584
-0.6032707,0.7422039
-0.57204074,0.7845647
-0.8289334,0.6167205
-0.61828816,0.80797064
-0.8167533,0.61936885
-0.75395066,0.5734611
-0.7544989,0.85122615
-0.744936,0.6247866
-0.6200931,0.8505788
-0.75620186,0.6072855
-0.7756108,0.87053514
-0.7436017,0.6042572
-0.62517625,0.7137148
-0.864195,0.6369604
-0.6151885,0.83298934
-0.59471357,0.7823473
-0.81704307,0.61445796
-0.85111207,0.62615937
-0.8315646,0.6057392
-0.6049159,0.8058564
-0.8320379,0.74860847
-0.86362916,0.7586605
-0.7784897,0.61675763
-0.6081691,0.7870852
-0.6498243,0.8470046
-0.8422833,0.7567027
-0.6160544,0.85296583
-0.59376496,0.7010743
-0.7548077,0.8577025
-0.8248436,0.60415155
-0.8478722,0.63279074
-0.6128229,0.8017516
-0.7322187,0.6092084
-0.84176064,0.60963047
-0.878377,0.7536178
-0.7051664,0.8581138
-0.86720073,0.7271012
-0.84839207,0.7462571
-0.8675086,0.66441363
