parameter_1,parameter_2,parameter_3,parameter_4,parameter_5
-0.08989215,-1.4856663,2.7697241,-0.798059,-0.9862077
2.6080976,-1.4308897,2.7663953,-0.55633223,-0.2009452
2.1272209,-1.4377382,2.9369135,-0.5901896,-1.6073058
0.82940495,-1.1578827,-2.5794525,0.63552845,-0.57508135
2.215925,-1.5060334,-2.8554428,0.5714329,-0.68529105
2.2989357,-1.5015882,-2.9761336,0.5641149,-1.6489407
2.5477858,-1.5245204,2.8782296,-0.55997056,-1.354959
2.170785,-1.636325,-2.962746,-0.5596064,-1.6295437
2.922852,-1.5248736,-2.7556462,0.53556025,-0.84470546
2.3659463,-1.6165254,-2.7988245,0.58159286,-1.3113878
1.6821842,-1.4418718,-2.762395,0.5829604,-1.1979231
2.764035,-1.5101243,2.9277186,-0.45275316,-1.4176437
-0.4421083,-1.3576821,-2.9940486,0.6299449,-1.5354007
2.315731,-1.4816817,-2.9687324,0.9113355,-1.1657746
0.8636885,-1.4452686,2.7720807,-0.61045206,-1.0072696
1.3743681,-1.5097786,-2.6555953,0.47751468,-1.535542
-1.1544656,-1.534161,2.9476514,0.53464127,-1.432522
1.4798621,-1.4208126,2.830452,0.6715362,-0.9377172
1.3053546,-1.508057,2.980639,-0.5718181,-1.8329047
0.7287987,-1.4964778,-2.8160617,-0.56668943,-1.105973
0.4834231,-1.4861969,2.8359256,-0.5018604,-1.467447
2.2919462,-1.4242237,2.9655406,0.5949856,-1.588808
1.3132252,-1.7430902,2.9692044,0.6367417,-0.5365905
-1.0379466,-1.4440392,-2.8710852,-0.49168563,-1.2019883
-2.3219573,-1.3727866,2.9699163,0.5373897,-1.8947321
2.0035079,-1.5056825,2.5569623,-0.5527094,-1.109912
-1.4052663,-1.3999045,2.8635118,0.51293427,-1.4856048
1.6649901,-1.4401629,-2.862104,-0.5562194,-1.6840909
2.8711736,-1.4865752,-2.9714646,-0.6865449,-1.3678925
2.9872305,-1.5242223,2.8273783,0.56363297,-1.3348484
1.3266948,-1.3659073,-2.9301095,-0.6757801,-1.6249973
-1.1429387,-1.2986165,-2.68276,0.5179393,-1.6555517
2.8753097,-1.5428132,-2.9722073,-0.53280663,-1.7539166
2.7265487,-1.4007858,2.697918,-0.51995915,-0.8630705
-2.4164326,-1.4537262,2.8995433,0.5639516,-1.3393307
-0.5451431,-1.3738436,2.8382425,-0.52338487,-1.7233927
1.9495738,-1.5085496,2.7638376,0.49297518,-0.5000616
-2.1028569,-1.3498385,2.667339,-0.47576988,-1.786221
1.0727704,-1.417123,-2.9365308,0.5775824,-1.6989057
1.970709,-1.4780625,-2.7519243,0.5288902,-1.385381
0.93232584,-1.5395797,2.9559047,0.5463215,-1.0629404
2.7245915,-1.5272293,2.6087918,0.4723072,-1.2511635
0.39336047,-1.4183273,2.4363465,-0.4670234,-2.0839667
0.2654094,-1.4554284,2.8540342,0.5861687,-1.6016241
2.5016656,-1.8484511,2.6856325,-0.67372584,-0.30894983
1.487048,-1.5513039,2.986359,0.60094297,-1.3595557
1.2299867,-1.5312829,2.786019,-0.48266283,-2.1156132
2.3217163,-1.5510103,-2.5045867,-0.4987846,-0.7648164
-2.0624785,-1.349193,-2.8416595,0.5208176,-2.0746665
1.6973287,-1.4709113,2.7553515,-0.57187706,-1.2005
2.7144666,-1.0415246,2.7533844,-0.9230639,-0.15874645
0.62999433,-1.5149604,-2.9084606,0.51459026,-1.6655279
-2.2110682,-1.5014446,2.886604,-0.4604445,-0.47140196
1.8110056,-1.4786005,2.9690287,0.61877865,-2.124681
1.4820791,-1.6229426,-2.8621473,0.49559167,-1.8285556
2.807518,-1.5395977,2.7554717,0.55460775,-1.2653334
-0.047456138,-1.4436862,2.9836574,0.5655209,-2.0006266
2.6266756,-1.5591075,2.6881256,-0.49256432,-1.5995992
1.0170684,-1.5850409,-2.7203863,-0.69433546,-1.1104829
-1.7746133,-1.0969403,-2.9621768,-0.6173536,-0.6306631
0.14983614,-1.4385238,-2.9869077,-0.5770771,-1.8586287
0.29999137,-1.3617811,-2.8908134,0.6130286,-1.1929879
-0.6714978,-1.5853482,2.958528,0.80492693,-0.19973858
0.15758328,-1.372248,-2.6339767,-0.55285865,-1.4362345
2.4171922,-1.3761724,-2.795093,-0.5378031,-1.7181096
2.5560095,-1.5381219,2.9956112,0.5877922,-1.7089629
1.5901688,-1.5864185,2.9224863,-0.5468476,-1.6606765
1.1861697,-1.3942267,-2.8931797,0.5401436,-1.6541713
2.8801236,-1.5828525,-2.9746637,-0.56973124,-1.6872761
2.9340367,-1.5455484,2.7404327,0.52282006,-1.7153419
0.010778464,-1.3348297,2.980592,0.54973096,-1.6556175
0.3398204,-1.3851597,-2.91868,0.54658824,-1.641973
-0.43396312,-1.2447762,-2.7640762,0.7527032,-0.7525412
1.4074883,-1.444894,2.999883,-0.6108726,-1.4629061
-0.27763408,-1.3390648,2.9383607,0.54282945,-1.7779346
1.6322949,-1.4964844,2.940181,-0.56379104,-1.9638917
1.4847015,-1.4592994,-2.512404,0.48175806,-0.6539026
-0.9172189,-1.5168185,2.9098814,-0.47639477,-1.5205864
2.3063245,-1.6078416,-2.764669,0.5383467,-1.6749191
1.1114339,-1.5737542,2.979856,-0.53042704,-1.9158983
2.2482135,-1.572272,2.96849,0.60249734,-1.6396967
1.9088714,-1.5278171,2.7073119,0.52084225,-1.0825144
2.0355601,-1.5216428,-2.8847222,-0.52093834,-1.5258945
0.3334797,-1.3970068,2.8538022,-0.54781896,-1.6241095
1.7973876,-1.5524218,2.895741,0.61137074,-1.1522535
2.1197467,-1.4883705,2.9753418,-0.5509821,-2.263693
2.7724192,-1.2245629,2.5434253,-0.6210207,-0.6843422
2.8760948,-1.8901011,2.9176717,0.871341,-0.9065347
2.6153848,-1.509071,2.9715996,0.52172315,-1.5434105
2.7954268,-1.5982554,-2.963701,-0.5014238,-1.3048966
2.9689002,-1.559852,-2.9376664,-0.51492935,-1.6918516
0.74145883,-1.4241092,2.7104719,-0.5010083,-1.744877
1.8767871,-1.4119698,2.8760219,0.55729866,-1.2932466
1.353996,-1.4981339,2.94957,-0.5680826,-1.8644617
2.6809947,-1.3893995,-2.9110248,-0.5254831,-0.95558393
2.792242,-1.5241802,2.8856428,0.5021863,-1.6558918
0.71812916,-1.4629399,2.9271197,-0.533004,-0.41786703
1.7232612,-1.4827867,2.6634104,-0.53610903,-1.1531563
1.1057012,-1.5080278,2.8487737,-0.5286118,-1.2147746
1.5210359,-1.3492366,-2.925492,-0.559923,-1.3265445
1.9550382,-1.4834336,2.9344218,0.5609455,-1.6458844
0.81585836,-1.5792323,2.8936584,-0.5175847,-0.64150655
2.1804175,-1.5293337,2.8613465,0.4998407,-1.5215232
0.510708,-1.3668597,-2.903079,0.6474108,-0.49227166
2.0017817,-1.4770137,-2.9510462,-0.59058815,-1.8602691
-1.5904702,-1.4438789,-2.9848478,0.5629056,-0.6128771
2.3670447,-1.4783454,2.7642207,-0.5228737,-1.1379482
0.74945813,-1.4787292,2.9496312,0.5477968,-2.0206947
2.8963563,-1.5421356,2.8902617,0.51649106,-1.989893
-1.9501898,-1.185756,-2.7616851,0.64183676,-1.0347798
2.8097093,-1.8859951,2.9575565,0.674047,-0.74112046
2.9023478,-1.5103577,-2.9450638,0.58957505,-1.475387
1.0947069,-1.4366213,2.890992,-0.56403124,-1.53736
1.0682852,-1.4323059,-2.7788236,0.48837218,-0.7966788
1.5921052,-1.5030094,-2.6817253,0.49053612,-1.6992676
1.1226692,-2.9864373,-2.8806603,1.5965242,-0.034368753
1.1378443,-1.2713968,-2.6676812,-0.7390342,-0.93150043
1.1229101,-1.4232293,2.9437766,0.5302558,-1.8713881
2.3630521,-1.5059712,-2.8143797,0.49561515,-1.0998311
1.7139463,-1.4380417,-2.7577398,-0.5518091,-1.7536192
-0.41468227,-1.2968341,2.890626,-0.64252365,-0.7402117
2.3342783,-1.5740656,-2.8886821,-0.5387592,-1.6784228
-0.26781857,-1.5099769,2.7860935,0.5377387,-1.3835472
-1.1515497,-1.4138474,2.7894404,0.5188066,-1.7579182
1.6568179,-1.4711639,2.9040518,0.62726873,-0.8063818
-0.3822738,-1.4800595,-2.811851,0.5431819,-0.82433057
1.6982707,-1.4574635,2.9080894,0.55559933,-1.7923447
-0.46666363,-1.4579209,-2.9956496,-0.56383723,-1.4281869
1.5704578,-1.5110911,-2.9346378,-0.5476327,-2.294082
1.3261071,-1.4902337,2.9439375,-0.58024037,-1.3540678
-1.4615171,-1.4278761,-2.949691,-0.52095264,-1.7790937
2.5798872,-1.5986558,-2.4552608,-0.47668162,-0.7522057
2.367816,-1.4256829,2.941306,-0.6700477,-1.8654326
1.6328487,-1.5271294,2.9614472,0.6040241,-1.4646583
1.151717,-1.5007391,-2.840978,-0.508376,-1.611929
-1.1629934,-1.3931469,2.8091714,-0.56163317,-1.3645308
2.6238198,-1.6386614,2.6638548,0.44035015,-1.1657053
2.9564228,-2.4474525,2.7925801,0.9552002,-0.42319822
1.156112,-1.4730626,2.9958622,-0.5752096,-1.6530249
1.949239,-1.3746765,-2.9092941,-0.6938289,-1.6857717
2.1294854,-1.5923564,-2.8075268,0.55999386,-1.0483129
-0.83689386,-1.4306296,2.647749,0.5552721,-1.4789546
0.024936568,-1.3698369,-2.9628158,-0.5719245,-1.854055
0.566055,-1.3889393,2.9110553,0.5678616,-1.8444284
2.986856,-1.5447066,2.9592302,0.58807814,-2.0136046
1.2212448,-1.5330913,-2.7531085,0.51138365,-1.5086983
2.8763967,-1.3047612,-2.8133924,-0.5863046,-1.2505219
2.4034266,-1.6534439,2.9599555,0.45931816,-0.67396903
2.2611856,-1.5789444,-2.852526,0.5391638,-1.4290929
1.1363611,-1.4700873,2.7477674,0.5154319,-0.9647095
1.6928978,-1.3772777,2.8163612,0.59556645,-1.2724586
2.9431114,-1.5191355,2.5543084,-0.48075423,-1.4524025
2.3040836,-1.5345017,2.981025,0.5244875,-1.5161066
1.8522574,-1.5427463,2.8307455,-0.4791446,-0.9910882
0.63680756,-1.3771422,-2.9043636,0.56950516,-1.911454
-1.1273856,-1.3479642,2.7837112,0.77724844,-0.42165643
1.0986878,-1.4217196,2.8927467,-0.5605116,-1.3113225
-2.1758664,-1.3921335,-2.9914663,0.5359213,-1.6328664
0.7291429,-1.4734993,-2.8707566,-0.5440286,-1.0216291
-0.21875182,-1.4278871,-2.9601836,0.61743116,-1.7000377
2.9108927,-1.5821469,2.8631248,-0.4966442,-0.6784335
2.2690136,-1.2575688,2.9233196,0.6195993,-1.3320149
-0.85770684,-1.1909044,-2.9227228,0.67528063,-0.9666875
2.7989647,-1.4563478,2.6264148,-0.57879585,-1.463361
0.8642864,-1.9583498,-2.9940474,-0.81848276,-0.49643955
2.126548,-1.5610344,2.9303188,-0.53960645,-1.6460806
1.3061509,-1.5268372,-2.982432,0.54287046,-1.5592438
0.87696207,-1.3268033,-2.9480352,-0.57818156,-1.0817786
0.39073476,-1.3594955,2.6579087,-0.5796859,-1.2400826
2.503329,-1.5291975,-2.9942355,-0.6180604,-1.7869129
2.0997744,-1.3520515,-2.9352782,-0.6061627,-1.5660665
2.3552709,-1.5085436,-2.863221,0.50688076,-1.6426839
1.8347753,-1.3501217,2.6630213,0.54623526,-1.4477725
-2.7791142,-1.3444456,-2.9301958,0.74960774,-0.82966083
1.7960923,-1.5175216,2.9000423,0.5019033,-2.3072703
1.246891,-1.3681026,-2.7764244,-0.58701175,-1.2887506
2.7994072,-1.5135847,2.7337046,0.60709405,-0.99139434
2.354294,-0.81886214,2.9144416,0.8512298,-0.7486559
2.636758,-1.544645,-2.96253,-0.6366522,-0.96908987
2.8426213,-1.6110559,2.774237,0.6413327,-0.93269825
1.3980012,-1.3888209,2.9701357,0.6625646,-1.2859267
-2.5455225,-1.5217963,-2.9727745,-0.7548052,0.22026739
0.90740275,-1.4975979,-2.765428,-0.49566132,-1.8399385
-0.5403826,-1.3849708,-2.9634213,-0.55385107,-2.0607777
2.6911285,-1.51596,2.901882,0.557097,-1.3519609
2.480984,-1.5527974,2.8494513,-0.5945131,-0.9237999
2.1978464,-1.5470781,2.9985552,0.5676385,-2.3331413
-0.28525898,-1.4933261,-2.9737916,-0.61303127,-0.63369286
2.2997162,-1.492499,2.9526572,0.55205876,-1.4918219
2.6828005,-1.4800801,2.8037333,0.5637503,-1.9353516
-2.2598107,-1.1460569,2.9109912,-0.69275695,-0.738374
-1.1927965,-1.523871,-2.8837698,-0.5074197,-1.1492082
1.6924397,-1.7119335,-2.9621315,-0.56242096,-1.1766145
2.4375262,-1.5549073,-2.9019768,-0.53226364,-1.358608
2.2356048,-1.0472649,-2.9732594,-0.729684,-0.9124656
-2.3956134,-1.2680118,-2.9270477,0.59879994,-1.2857932
-0.6794578,-1.4868262,-2.8112545,-0.4505568,-1.2816709
-0.50043577,-1.3595688,2.9320211,0.5149108,-2.0848799
-0.0021158122,-1.3654426,2.848742,-0.5362933,-1.9198573
2.6573703,-1.4854263,-2.871663,-0.59771127,-1.1890073
2.63004,-1.3843107,-2.7806664,-0.6604279,-1.156753
0.56061417,-1.4191759,2.8658278,-0.60279065,-1.4289443
2.6942754,-1.5595614,2.9701385,-0.5484929,-0.7538471
1.9992435,-1.5775337,2.8861215,0.6110749,-0.5863006
0.12852144,-1.4637877,2.8309333,-0.51830894,-1.4264464
2.615892,-1.5303652,-2.9015892,-0.5713863,-0.92464256
1.5191453,-1.3944833,2.9690397,0.64280885,-1.4275677
-2.6084166,-1.1334206,2.9466884,0.684285,-1.7181529
2.084055,-1.5339372,2.8533247,0.55778617,-1.3695371
2.4639597,-1.5060807,2.9377577,0.55556524,-0.9799811
-1.5325028,-1.2328554,2.9349701,0.6297702,-1.4947114
1.3087506,-1.4994109,2.912631,0.5422947,-1.6901225
-0.52596736,-1.3970134,-2.9152052,-0.54128903,-1.7730818
0.8672161,-1.4697504,2.9048746,0.5568485,-1.929229
1.0551338,-1.7258948,-2.9389637,-0.5485667,-1.0407716
2.5472596,-1.5001332,-2.879176,0.5408212,-1.9622475
0.74595493,-1.7864716,-2.9892063,-0.53167295,-0.7555401
1.3702745,-1.4600582,-2.8691432,0.5522418,-1.6786858
2.6580954,-1.5726699,2.8894327,-0.5341437,-2.3022647
0.4730153,-1.290166,2.9646692,-0.6042573,-1.3771937
2.459093,-1.5788624,-2.9359214,0.4956682,-1.2008483
1.7802262,-1.4552019,2.6227834,-0.5320556,-1.5777533
0.9587309,-1.5244828,2.8686218,0.6066412,-1.6911545
2.6350195,-1.5514436,2.9886189,0.5850147,-1.9315244
2.169129,-1.8100843,2.7840679,0.63314915,-0.6888234
-0.86778533,-1.5315278,-2.745784,0.5159235,-0.9574157
2.5697362,-1.4886509,-2.8878937,0.62800676,-1.493219
0.02987536,-1.3866576,-2.6174386,-0.5331409,-1.3257241
-0.38943896,-1.3994693,-2.8348434,-0.5308614,-1.3121876
-2.3743024,-1.1874788,-2.709555,-0.59495234,-0.93232405
-0.31868863,-1.3618542,-2.9876094,0.558661,-2.2800484
0.9343046,-1.1079348,2.8443518,0.72339594,-0.35900941
-0.8426741,-1.4723862,-2.8685877,0.6311693,-0.43781462
-1.8172271,-1.5396764,-2.8204572,-0.47129896,-1.173285
1.0931983,-1.3610657,2.915383,0.56398803,-1.3594762
1.9835402,-1.3849695,2.9815612,-0.6044038,-1.0306609
0.85854983,-1.4080285,-2.9972303,0.66304344,-1.2927041
-2.567232,-1.1933342,-2.7906554,-0.5535046,-1.8862107
-2.3262792,-1.2993993,-2.8668218,0.5575528,-1.7892872
1.5434736,-1.5000947,-2.6036348,0.4577815,-1.5159856
0.78246075,-1.5107138,-2.9280252,-0.5197907,-1.5572423
2.7154748,-1.4611022,2.7686164,-0.56895864,-1.3014977
0.9270915,-1.7364844,-2.7584949,-0.60176194,-0.54759324
2.6392016,-1.4568689,2.8388257,-0.5290307,-1.7619466
2.8995702,-1.6113951,-2.991417,-0.55473447,-0.7708337
2.0209088,-1.4601724,-2.8673651,-0.5758816,-0.7168423
1.1311992,-1.598488,2.9960487,-0.49972063,-1.1722292
1.2322282,-1.4877635,2.9596605,0.49534136,-1.6277344
2.572356,-1.3192892,2.7500277,0.56090266,-1.2982318
0.9956035,-1.5023545,-2.9725564,-0.5508714,-1.7244577
2.5401673,-1.4632537,2.860435,0.54120827,-2.3596363
2.749157,-1.507196,2.7819366,-0.47694245,-1.4861943
2.59479,-1.5125911,2.9361174,-0.59881175,-1.8931576
1.6448717,-1.5125189,2.9744763,-0.4764508,-0.9700793
1.3517629,-1.3924531,-2.8478844,-0.59988165,-0.99541175
2.7005956,-1.5568112,-2.709671,0.5410615,-1.6935129
-1.0478975,-1.3552556,2.9926662,0.614505,-1.2731721
0.9606578,-1.7101653,2.577604,0.53661895,-0.50946724
1.2451801,-1.3070486,2.802429,-0.58869267,-1.4370313
2.2904449,-1.5128925,2.9486234,-0.52778655,-1.7295563
2.0107536,-1.5015757,-2.9619963,0.5173629,-1.6574693
2.8718607,-1.6696582,2.7395988,0.5039682,-0.9212227
2.3375342,-1.6415241,-2.9602523,0.49333665,-0.6864128
2.6149592,-1.506069,-2.8047614,-0.5453186,-1.9042366
2.1080372,-1.7077789,-2.7378232,-0.8630228,-0.36371037
1.0125251,-1.3199354,-2.654817,-0.5397879,-1.2843889
2.275969,-1.607736,2.9207063,-0.49342898,-0.51129854
2.2174482,-1.8104918,-2.9577365,1.0443681,-0.17041083
1.1699783,-1.484573,-2.9875567,-0.5696748,-1.6348283
-0.36159799,-1.7173648,-2.9838822,0.48601845,-0.71797556
-0.1261009,-1.5348477,2.9198146,0.4906451,-1.7927809
1.0156801,-1.395457,2.962686,-0.57948124,-1.4866688
0.7198061,-1.6051991,-2.8804462,-0.6382369,-0.9629648
2.1471453,-1.5007176,2.864751,-0.56032,-0.6082186
0.27239725,-1.2119768,2.8690846,0.68208116,-0.88213825
2.5060089,-1.4949751,-2.6622958,-0.64573336,-0.7998456
1.6054646,-1.5545572,2.7212255,0.58205205,-0.8585347
1.2649587,-1.4652632,-2.970564,-0.5690633,-1.8896952
0.4455173,-1.4745365,-2.6551514,0.58244336,-1.4176819
-0.23549551,-1.4258282,2.9042797,0.52098167,-1.8811383
1.4815395,-1.4643946,2.974733,0.5628913,-0.71000266
2.227463,-1.544841,-2.7409043,0.49120075,-1.6847055
-1.2776577,-1.378428,-2.9256613,0.6416626,-1.3523363
2.9722865,-1.4364532,-2.7886903,-0.57665867,-0.7885543
-0.216674,-1.4053423,2.8705604,-0.5436713,-1.0443422
1.4528755,-1.6751916,2.8990054,0.5590391,-1.2496624
-1.205914,-1.1246253,-2.9490533,0.64820284,-1.2948825
1.0476863,-1.4874358,-2.9867988,-0.6463172,-1.2379864
-1.8048791,-1.4100816,2.9646788,-0.56279796,-1.4807131
2.832789,-1.5226622,-2.926621,0.49362022,-1.2623743
1.8109195,-1.4691172,-2.5649383,0.46902418,-1.5373926
2.289083,-1.3935367,-2.8054314,0.57477236,-1.0625573
-0.25253537,-1.0842807,-2.9335551,-0.7055115,-0.6443062
-2.133883,-1.4897707,2.5090184,-0.4980074,-0.96527123
2.0332718,-1.650331,2.9137816,-0.6345851,-1.2108545
0.8139408,-1.3163332,-2.8528535,0.5569381,-1.3045046
2.7008357,-1.5482068,-2.7242126,0.50027496,-1.4910325
2.8092725,-1.6658045,2.6481225,-0.49145633,-0.88754356
2.6498485,-1.3770355,2.6938193,0.613973,-1.7080767
2.5485098,-1.4580821,-2.8914962,-0.59354246,-1.5286232
2.3880904,-1.6268034,2.973805,-0.47551325,-0.5110442
2.2588558,-1.6312617,-2.492931,-0.6667706,-0.32605904
-2.6416664,-1.0121255,-2.7161057,-0.63136005,-0.64664346
2.09433,-1.490405,-2.8322923,-0.5681482,-1.8069495
0.16540648,-1.5454483,-2.8237832,-0.52412504,-1.0384138
1.3765078,-1.0667971,-2.6641717,-0.809021,0.46079254
2.1156135,-1.6404103,-2.773626,0.54390407,-1.1218419
2.1712363,-1.538862,2.8492715,0.5449104,-1.5937008
0.18586472,-1.5103471,2.879267,0.50099754,-1.7474613
2.864094,-1.5790609,-2.8589284,-0.528853,-1.7850425
2.359181,-1.5475701,-2.9145951,0.56671166,-2.0489697
1.0450172,-1.4691018,2.6379993,-0.5299173,-0.5394715
-2.8205416,-1.234236,2.9166265,-0.59091556,-1.6349993
1.8885411,-1.6051288,2.8720214,-0.5937762,-0.33385405
1.354957,-1.5250831,2.9004118,-0.49288642,-0.97959673
-1.1490157,-1.4544111,2.9414206,0.53870845,-1.7296813
2.4166768,-1.3531184,-2.7280676,0.55111104,-0.5810473
2.5821784,-1.5237128,2.9767532,-0.57278043,-1.987403
-0.20956731,-1.5110351,-2.832124,-0.5284321,-1.2519809
0.89551806,-1.4720869,2.934561,-0.52471787,-2.0247834
1.7264678,-1.456524,-2.7839622,-0.557114,-1.6529018
2.638035,-1.4982895,2.9433193,-0.5436428,-1.3480144
-2.40822,-1.3969598,2.6883214,0.5250114,-0.8923495
2.7235506,-1.5515946,2.8144135,0.46012968,-1.4113233
2.724513,-1.5200342,2.9138281,-0.54164904,-1.7027887
2.9407275,-1.564373,-2.9374826,-0.54150444,-0.7392845
0.042486817,-1.479789,2.9677756,0.5378199,-1.6670585
0.98461396,-1.5539541,2.9793043,-0.6156654,-0.8875296
2.402535,-1.6299415,2.8237877,-0.5300919,-0.85455227
2.6668148,-1.6696032,-2.50599,-0.5700655,-1.0358597
1.3315902,-1.4856893,-2.8913746,-0.55469257,-2.1825209
1.957044,-1.645535,2.6721518,-0.5759994,-1.2204182
2.7862036,-1.4489269,-2.7866468,-0.50953394,-0.7699011
2.5465095,-1.3269966,-2.747785,0.6340077,-1.3456771
2.1011965,-1.5483271,-2.57173,-0.46462485,-1.808259
1.2447326,-1.589394,2.9919572,-0.60084444,-1.534902
1.0956419,-1.394671,2.964099,0.5821029,-1.4891167
0.05439827,-1.4028732,2.886174,0.5879425,-1.1282836
1.6463411,-1.5266966,2.8124473,0.48112395,-1.5447991
0.8995985,-1.6860976,-2.9537635,-0.54370946,-1.0001683
0.9368408,-1.40158,-2.8486977,0.5428187,-1.8877859
2.8789248,-1.5226406,2.9395533,-0.45317504,-1.2391998
2.5242128,-1.5738989,2.949015,-0.5644291,-0.8237301
2.5311482,-1.5700567,-2.8990815,0.5442057,-0.7271307
1.8598517,-1.4575136,-2.5915236,-0.50825214,-1.3099184
2.0038302,-1.4626932,2.899103,0.5606945,-2.0131118
1.3150635,-1.4738306,-2.995981,-0.5335827,-1.2638718
0.56401676,-1.5470303,-2.846184,0.4777191,-0.69650173
2.9589493,-1.6366049,-2.607482,-0.47021577,-1.1991258
2.765091,-1.4991773,-2.95189,0.5690339,-1.7070332
2.089268,-1.5885278,2.9547434,-0.53978217,-1.9933708
2.3690343,-1.625301,2.5621455,0.5986017,-0.20567775
0.32820517,-1.4614481,2.9204931,0.5489553,-2.1099105
1.1406012,-1.4679749,2.9376268,-0.52650845,-1.5718443
2.1749597,-1.5839078,-2.8447154,-0.5048793,-1.5731244
1.3247937,-1.5226026,-2.6433473,-0.5149909,-1.5640454
-0.39211714,-1.4741194,2.9636817,0.54219145,-2.0970006
0.2839902,-1.3945744,2.9558082,-0.57594794,-1.999276
2.1388104,-1.5141544,-2.9880333,0.5469659,-0.96964914
0.65327173,-1.4782257,-2.9784877,-0.5191284,-1.1357821
2.74398,-1.6875111,2.9724946,-0.6934227,-0.38151115
1.2242815,-1.453337,-2.7629411,0.5240795,-1.715233
2.9328814,-1.4415787,2.9727635,0.6416183,-1.5770328
-0.09185147,-1.3092666,-2.9425561,0.6311911,-1.1021953
0.21445285,-1.4220793,-2.9366193,-0.5224876,-1.7364988
0.837126,-1.5050987,-2.8185844,0.51872253,-1.9857538
1.6827897,-1.6032429,-2.9457726,0.6385175,-1.3715943
2.5104456,-1.5071074,2.8295004,0.5148041,-1.9405093
