$\alpha$,$\beta$,$\gamma$,$\delta$
1.4929094,0.023651535,0.6769998,0.06726206
1.4899322,0.021887839,0.6863379,0.0678902
1.5025046,0.021831078,0.68391883,0.06560584
1.4975647,0.024352923,0.67790836,0.07072976
1.4858742,0.022833208,0.68518233,0.06993388
1.5101082,0.024180016,0.67633456,0.06788509
1.4706689,0.019709367,0.7048272,0.07154701
1.4913995,0.024494266,0.6765738,0.07013324
1.5094721,0.024288721,0.67353165,0.06635636
1.486597,0.021961313,0.6899971,0.07030735
1.4962229,0.0238533,0.6793192,0.069748394
1.5114443,0.02186497,0.68540066,0.06696143
1.4917359,0.024534166,0.67775476,0.06955918
1.4926528,0.021345388,0.69223344,0.06866069
1.4772513,0.023365771,0.6825074,0.069567814
1.4862592,0.022944346,0.6863376,0.07088568
1.5233048,0.024449758,0.67411435,0.06634673
1.4890283,0.022720868,0.6861454,0.07014971
1.4960164,0.023495328,0.6810782,0.06797004
1.5102739,0.023162799,0.68026614,0.06773882
1.4960027,0.023272669,0.6821253,0.06978382
1.5064825,0.023278495,0.6820771,0.067714475
1.5000398,0.024129044,0.67567134,0.06725802
1.4734181,0.022751251,0.6905798,0.07189234
1.5098814,0.022338618,0.68335944,0.06619866
1.4817632,0.023793042,0.6820802,0.07040493
1.4842894,0.022154143,0.68875635,0.07041737
1.5133778,0.02485997,0.67157507,0.06687387
1.4797736,0.02156671,0.69194853,0.070430234
1.4763192,0.02252333,0.6884747,0.07184991
1.479855,0.02204031,0.6903353,0.07236651
1.4931941,0.022055348,0.68911976,0.070043355
1.4915756,0.023639763,0.67864114,0.06904696
1.4961904,0.022699209,0.68305427,0.06821336
1.4953696,0.022501448,0.6850167,0.06866579
1.4767356,0.023012592,0.68383694,0.07016703
1.4836802,0.024755051,0.67467254,0.0688091
1.4937211,0.021786403,0.6893575,0.06889476
1.4837333,0.021793256,0.69279116,0.07020513
1.502191,0.023662904,0.6781759,0.0675005
1.4829229,0.023457631,0.68154603,0.069881104
1.508686,0.022217702,0.6846516,0.06654642
1.4891944,0.022874705,0.6839194,0.068768874
1.4607008,0.021283315,0.69997007,0.07315971
1.4720904,0.023196256,0.68642586,0.07211527
1.5013609,0.024166577,0.6780853,0.06849897
1.4978611,0.025229486,0.6721186,0.0700343
1.4792082,0.023290198,0.6837935,0.07010718
1.4982308,0.023204874,0.6816162,0.06831438
1.49549,0.023657968,0.6770769,0.06679163
1.4904634,0.023081772,0.68338645,0.06973112
1.4749793,0.023353297,0.6844377,0.07144422
1.4708056,0.0232662,0.68689233,0.071295075
1.490209,0.021217963,0.6906369,0.06874305
1.4677559,0.019905794,0.6993388,0.069715194
1.4857279,0.022332132,0.6856844,0.068825245
1.4895945,0.023114523,0.68557745,0.071035154
1.4810331,0.023722522,0.6809714,0.06960093
1.4956803,0.022172907,0.6863933,0.06833577
1.4798812,0.022500096,0.68753564,0.07070297
1.4908664,0.021733336,0.6884064,0.068830855
1.4955633,0.023276687,0.6809394,0.067904584
1.4809659,0.022282915,0.6898505,0.071928434
1.5182409,0.024822237,0.670021,0.06550837
1.4993361,0.023706194,0.67959595,0.06872172
1.4935715,0.022093574,0.68592656,0.06970786
1.4927661,0.024073623,0.67745644,0.06872966
1.4920241,0.021675048,0.68793625,0.06860267
1.4666685,0.021171503,0.69674426,0.07230844
1.4908539,0.024171393,0.6775201,0.069374576
1.4991342,0.024247838,0.67636484,0.068178155
1.5037009,0.023546489,0.67628694,0.06615549
1.4932096,0.025663564,0.6706807,0.06940493
1.4863228,0.023286765,0.6823197,0.07028735
1.4802781,0.022621773,0.6890024,0.071943596
1.4813347,0.022113288,0.6902636,0.07003783
1.502098,0.02367209,0.6784278,0.06793537
1.5019236,0.024334727,0.67754906,0.06836903
1.5240352,0.025436895,0.6671206,0.06646196
1.4896638,0.023584047,0.68169665,0.07045983
1.4637004,0.021498056,0.694243,0.0726251
1.4763403,0.022417614,0.6883932,0.071698554
1.4879782,0.02203839,0.6865371,0.068494834
1.4942532,0.024476746,0.6755205,0.06830109
1.504039,0.022925377,0.683168,0.069033846
1.4946191,0.024633098,0.67513067,0.06940684
1.5057338,0.024225995,0.6744033,0.06787047
1.5113215,0.024143666,0.6733939,0.06644044
1.5120314,0.022614282,0.68489265,0.06771778
1.4915028,0.023783594,0.67889965,0.06868697
1.4836222,0.023459941,0.6831574,0.069821835
1.4884379,0.023521975,0.6809872,0.06978111
1.4971533,0.022815956,0.684787,0.06760467
1.4741937,0.0211203,0.6941071,0.070430905
1.4958986,0.022449352,0.6853305,0.06930246
1.4640436,0.02269693,0.68824625,0.0696421
1.4933214,0.021272425,0.69145495,0.06940687
1.5016248,0.022580836,0.68316054,0.06701421
1.487083,0.023381699,0.68528414,0.0716038
1.5002892,0.022689903,0.683798,0.06861697
1.5020646,0.022769667,0.683287,0.06853275
1.475042,0.022151116,0.6918038,0.07131267
1.4746753,0.019887047,0.70470417,0.07249968
1.4940364,0.02270189,0.68582803,0.07005346
1.4967337,0.024619259,0.67550045,0.06853872
1.4821154,0.020882001,0.69765705,0.06964482
1.5045453,0.02299843,0.67852455,0.06562067
1.4923646,0.023929887,0.6804363,0.068680786
1.4894391,0.022056136,0.68650126,0.06667265
1.5149639,0.024792274,0.67301524,0.06713527
1.5167471,0.02396272,0.67613786,0.06698892
1.5019958,0.022882592,0.68252933,0.067889646
1.505157,0.023513647,0.6780615,0.06719827
1.4784416,0.023317339,0.68634164,0.07286294
1.5237072,0.026178395,0.66333854,0.06391751
1.4851145,0.022830518,0.68470365,0.068848416
1.4927646,0.022250913,0.6861173,0.06960556
1.5022826,0.023107156,0.68120897,0.06820424
1.4919178,0.022551788,0.6839749,0.06902657
1.4903015,0.023441194,0.6804173,0.0684071
1.4921895,0.023325896,0.6831865,0.06823005
1.4912459,0.024411572,0.676738,0.06951389
1.486197,0.023262938,0.6825455,0.07035902
1.5091478,0.024416829,0.67357,0.0671332
1.4910297,0.024063993,0.67923737,0.070590526
1.498833,0.024545569,0.675545,0.070574686
1.5123615,0.02475209,0.67341495,0.06766213
1.484947,0.025633125,0.6756105,0.071849264
1.4952682,0.023309173,0.681606,0.06986068
1.4822403,0.022467755,0.6906157,0.071680404
1.4909227,0.024495987,0.67543024,0.06817873
1.5089829,0.02395092,0.67601776,0.065722756
1.4676874,0.022994565,0.6889637,0.07307661
1.4986678,0.023123028,0.68353826,0.0697703
1.4826725,0.023485964,0.68342376,0.07174946
1.5125003,0.024134539,0.6730535,0.06571558
1.4943874,0.021891592,0.6865556,0.067920536
1.4829094,0.02316835,0.68479776,0.06996018
1.4937643,0.023153486,0.68068576,0.068054356
1.4663074,0.024115391,0.6807578,0.07125018
1.4931048,0.024106901,0.6766472,0.06849121
1.4895865,0.02237925,0.68512464,0.068133146
1.4912664,0.023954872,0.6794821,0.06853947
1.477726,0.02244188,0.689254,0.07112525
1.4931687,0.022028137,0.6867181,0.0688453
1.4758973,0.022683823,0.6872416,0.07048184
1.4780461,0.021318683,0.693848,0.07221219
1.4640458,0.024526745,0.6812415,0.07282171
1.4980875,0.023965107,0.6787667,0.069078825
1.509236,0.023726137,0.6802534,0.067717075
1.4968876,0.023669874,0.6796979,0.06842026
1.4538388,0.02159335,0.69551694,0.073447
1.4853506,0.022212125,0.68876433,0.06988776
1.5013542,0.022659369,0.6826287,0.06783544
1.4998883,0.023562191,0.6798789,0.06862796
1.4968832,0.023843948,0.6781143,0.06787739
1.4768448,0.020998057,0.6975011,0.07291641
1.4672323,0.02157265,0.6947261,0.07170699
1.4736056,0.02209409,0.6887024,0.06991775
1.4904033,0.022351617,0.685847,0.068901904
1.4901723,0.023925694,0.6794083,0.06942739
1.4879335,0.023388991,0.6876845,0.07272219
1.4834055,0.023453817,0.6835232,0.07035197
1.4913374,0.023167295,0.6825301,0.0694478
1.5167655,0.02311179,0.6767591,0.065604694
1.508863,0.023723982,0.675798,0.06675096
1.4844904,0.02484482,0.6775838,0.07038813
1.4791346,0.021734973,0.69268405,0.072028786
1.4834685,0.02209098,0.68850386,0.07070891
1.4772282,0.022163182,0.6916168,0.07134638
1.498995,0.023562128,0.6784576,0.06814065
1.4757336,0.024084518,0.6812738,0.07197573
1.4942276,0.024862217,0.67483294,0.07026903
1.4891902,0.023164975,0.684337,0.071023084
1.4958225,0.023494713,0.68188596,0.06876272
1.5138488,0.025066558,0.6695758,0.06609716
1.4741377,0.021574754,0.6942149,0.071840286
1.5190035,0.024778612,0.6700049,0.06515366
1.4808387,0.022864252,0.68507075,0.06849468
1.4951416,0.023926228,0.6761039,0.066614375
1.5079993,0.025088053,0.6713224,0.06823581
1.4900752,0.024217581,0.67979825,0.069951385
1.5016388,0.022480594,0.68354106,0.06831529
1.4775739,0.023362134,0.6826348,0.07061074
1.4873109,0.021514598,0.69073224,0.069953516
1.4911505,0.024864037,0.6736646,0.07011124
1.4944779,0.02347816,0.68260294,0.06940258
1.4803414,0.021564098,0.6927669,0.07046508
1.4889838,0.024275111,0.6778878,0.06954999
1.4960986,0.023252353,0.681696,0.069726914
1.4740256,0.021854946,0.6925719,0.071641654
1.5017883,0.022515556,0.68542546,0.06782121
1.4946775,0.023535712,0.68137956,0.06863703
1.48434,0.022651576,0.6856835,0.068770245
1.4952524,0.023700498,0.6769691,0.06708285
1.5054563,0.022971643,0.6828197,0.06779216
1.4697564,0.021249639,0.69417626,0.07094533
1.485216,0.02332335,0.6856596,0.07200029
1.4767729,0.022707757,0.6856931,0.070577584
1.4921207,0.023832023,0.6804299,0.069157876
1.4787171,0.02527452,0.6761167,0.07022209
1.5081407,0.022612913,0.6831045,0.06652397
1.4681047,0.022571815,0.6893347,0.07350728
1.4649116,0.021939475,0.6923777,0.072385095
1.5118722,0.025067478,0.6715398,0.067673095
1.488826,0.024088005,0.67886275,0.07004723
1.5119637,0.024423582,0.6745154,0.06623614
1.5030315,0.023914356,0.6770341,0.06798999
1.4913158,0.024520945,0.6791506,0.07136334
1.4679867,0.02202119,0.69234526,0.07189627
1.482144,0.02195435,0.6888318,0.070258304
1.498109,0.023268629,0.6806261,0.06768584
1.489468,0.022936137,0.68261456,0.068356596
1.4786038,0.023506165,0.6835282,0.07090987
1.4985311,0.023455948,0.6772423,0.06636799
1.4996238,0.024255782,0.6756275,0.0685743
1.4729805,0.02459602,0.680008,0.07201437
1.4732631,0.02182201,0.6924121,0.07112699
1.5131915,0.025671141,0.67103666,0.06801377
1.4875119,0.02370447,0.6795272,0.069322
1.5005598,0.025032146,0.6724253,0.06881942
1.5053891,0.024865726,0.6760827,0.06859704
1.4833237,0.024219383,0.68251556,0.07181892
1.4935018,0.023029942,0.6831486,0.06922782
1.4931165,0.022138355,0.68603235,0.067097396
1.5026693,0.023370385,0.67827433,0.06750766
1.4831736,0.02149717,0.6903346,0.067953706
1.5058749,0.02414293,0.6740489,0.06645885
1.5002983,0.02319853,0.6847164,0.07047718
1.4693437,0.022762232,0.6892716,0.07231212
1.4571313,0.021509588,0.6962447,0.07384707
1.500517,0.022300517,0.6838501,0.06702239
1.4944992,0.023426065,0.68127483,0.067998454
1.50143,0.02467413,0.67250115,0.066703156
1.5058774,0.023531072,0.67841417,0.06693482
1.4942958,0.02276416,0.6827101,0.06823138
1.4574046,0.020676017,0.7006811,0.07355372
1.5118866,0.023157382,0.68098176,0.06757887
1.4790529,0.021980401,0.6914229,0.06987567
1.4765271,0.02378763,0.6803966,0.070385784
1.4837114,0.024564404,0.6798763,0.07282978
1.4962473,0.023512391,0.679969,0.06794026
1.4869517,0.023693485,0.6810401,0.07067469
1.5095361,0.022943553,0.68134356,0.068411246
1.4736772,0.024839453,0.6780512,0.07112104
1.4948493,0.02272311,0.68132615,0.06731285
1.5113772,0.02272279,0.68084943,0.06565824
1.500764,0.023672797,0.68085027,0.06870095
1.4759252,0.023715217,0.68161976,0.07019366
1.4834993,0.024078524,0.6790458,0.06963021
1.486023,0.02247172,0.6862752,0.06852824
1.4855176,0.021916576,0.68984956,0.06956298
1.5096031,0.024077917,0.67322034,0.06700582
1.5005219,0.024325138,0.6763065,0.06796361
1.4829358,0.024034029,0.6811146,0.07202106
1.4726136,0.02252173,0.68728125,0.07063728
1.472242,0.022580981,0.6900722,0.07204703
1.5177209,0.023537075,0.67698497,0.066030316
1.4889642,0.023479061,0.68170816,0.07085187
1.52317,0.024358323,0.67005503,0.06397627
1.4645512,0.022946196,0.6876454,0.0725202
1.4890487,0.022685992,0.6865265,0.068945006
1.4875952,0.021958895,0.6895426,0.07014809
1.5008099,0.022771677,0.6829166,0.06704666
1.4876077,0.021442,0.6903955,0.06886001
1.5130713,0.025198653,0.6722543,0.067818865
1.4859228,0.021540133,0.6932637,0.07083946
1.4918644,0.022209244,0.6868128,0.069973685
1.4770635,0.021334201,0.69366217,0.07093361
1.5017251,0.023318378,0.67933977,0.06768839
1.4867694,0.023885932,0.6802106,0.069747195
1.4744773,0.022854688,0.6882217,0.07105284
1.4969965,0.024549238,0.67674994,0.069589965
1.497948,0.021124985,0.6898406,0.06648221
1.4750956,0.02182794,0.6947085,0.07204911
1.4921331,0.02407466,0.681109,0.07120309
1.4777701,0.022124177,0.68986434,0.07069289
1.5038005,0.023378583,0.6789846,0.06775406
1.4884256,0.024693046,0.6755481,0.069673106
1.4930418,0.02342974,0.6812086,0.069495074
1.4966,0.022130286,0.6863795,0.068142
1.4970163,0.023963079,0.67770934,0.06942779
1.4867023,0.023774834,0.6795684,0.069185235
1.4913224,0.022938538,0.6815164,0.06785275
1.4849148,0.023440953,0.68488324,0.07228965
1.4889491,0.022845633,0.6857754,0.070155665
1.4930252,0.021364726,0.69451576,0.07015221
1.4967256,0.0239987,0.6777073,0.06801444
1.5135853,0.024975073,0.6725121,0.067214005
1.493823,0.02231599,0.6854327,0.067153744
1.4913148,0.02345247,0.6827965,0.06932307
1.48202,0.024101635,0.68304294,0.07161694
1.5075787,0.024490908,0.6735434,0.066003166
1.5069171,0.023772493,0.6790292,0.06915543
1.4865687,0.024178961,0.67886263,0.06953742
1.4858774,0.02336013,0.68476117,0.07033505
1.5012615,0.023447711,0.67973864,0.06921454
1.4764167,0.022514686,0.6887444,0.07221408
1.4956667,0.022414358,0.6863858,0.06926026
1.5012064,0.022117564,0.6871022,0.06791586
1.5027288,0.02468846,0.6757558,0.069315225
1.5035429,0.02252456,0.6857108,0.069863245
1.4986696,0.022515068,0.685403,0.06875189
1.5067259,0.024372986,0.6736009,0.06692228
1.4858806,0.023508765,0.68167865,0.07044289
1.499581,0.023664478,0.67927825,0.06873956
1.4933205,0.024016278,0.6783441,0.06992769
1.5098274,0.02303578,0.6826291,0.068539746
1.4986104,0.02433584,0.67625576,0.06954067
1.4970971,0.024155827,0.6800835,0.0695848
1.4923314,0.02343631,0.6836437,0.06973808
1.5046536,0.024665508,0.6736683,0.06884144
1.4714597,0.022863338,0.6901489,0.07298824
1.4956884,0.023770323,0.6783535,0.06789489
1.4677386,0.0222658,0.690229,0.07254339
1.4930651,0.024332019,0.6749518,0.06783426
1.4967178,0.023127219,0.68276316,0.06785008
1.4756385,0.023651315,0.6808452,0.06949189
1.4891833,0.022957621,0.6828206,0.06726224
1.4973556,0.02505806,0.67233974,0.06898261
1.4950656,0.024049086,0.677469,0.06832122
1.4930935,0.024475643,0.67534924,0.06740357
1.4890946,0.023863317,0.67980725,0.07037465
1.4824486,0.021627089,0.69213015,0.07056456
1.4909917,0.02371309,0.68148416,0.0702822
1.4949247,0.024964457,0.6759573,0.069679216
1.5050309,0.022677189,0.6825377,0.0669936
1.4781404,0.022933748,0.6861207,0.071607895
1.4864546,0.023267563,0.68112445,0.06907538
1.4989995,0.024107235,0.68020374,0.06979494
1.5106655,0.025447577,0.6698343,0.067052506
1.4628975,0.02139498,0.699161,0.07303357
1.4914688,0.024464786,0.6755738,0.06674079
1.4973577,0.024091208,0.6789378,0.06876697
1.473612,0.0229017,0.6886714,0.07224985
1.4671464,0.02157336,0.6924006,0.07173308
1.4954224,0.021495191,0.6872837,0.06690184
1.5035043,0.024123257,0.67553085,0.06639061
1.4950812,0.022717774,0.6863699,0.06765288
1.4725723,0.023272596,0.6836244,0.06993461
1.4921757,0.023432527,0.6835665,0.070801705
1.5227367,0.023313642,0.6753916,0.06484531
1.5077617,0.023342097,0.67940146,0.06690618
1.4784335,0.022601642,0.6854597,0.069638245
1.5038397,0.023576317,0.6780291,0.06809223
1.5014307,0.023292275,0.6772988,0.06733913
1.4786729,0.023055747,0.6873694,0.07196413
1.4936666,0.022338107,0.68471074,0.068494834
1.4989074,0.024286626,0.67597365,0.068327
1.4958537,0.02313641,0.6844455,0.07097414
1.4947882,0.024607904,0.6718144,0.067334026
1.4966004,0.022719854,0.6836565,0.06821128
1.4996068,0.022474587,0.6850271,0.069158666
1.4823726,0.022569839,0.6882217,0.07149362
1.4823433,0.02281265,0.6867778,0.07099684
1.488209,0.023899565,0.67904854,0.06828956
1.4967612,0.02260909,0.6824511,0.0675553
1.4935306,0.02253583,0.6840826,0.0691343
1.4867526,0.022444546,0.6861344,0.06897633
1.4851358,0.022702781,0.68859315,0.07098773
1.4993029,0.022642035,0.68569267,0.06961117
1.485194,0.022918317,0.68443483,0.06991077
1.483611,0.023284512,0.68195933,0.06942146
1.4918792,0.022713626,0.6848344,0.069960654
1.4961032,0.024659293,0.6754859,0.06841713
1.4907937,0.023491917,0.67835975,0.06819843
1.4724283,0.02359996,0.6859434,0.07310958
1.4732298,0.022497436,0.6881641,0.0710116
1.4706042,0.02307672,0.6869852,0.07253652
1.4800246,0.02494668,0.67538804,0.070478976
1.5080819,0.024217488,0.67451954,0.06734191
1.4949847,0.024981022,0.6754184,0.070035025
1.5033354,0.02412266,0.676688,0.068128645
1.4771949,0.020877864,0.6944233,0.06987163
1.5203602,0.024549443,0.67136127,0.06552082
1.482499,0.022490684,0.6913339,0.07318288
1.4846002,0.023072226,0.684926,0.07048652
1.5054418,0.023742292,0.6780375,0.06664896
1.5176319,0.025622554,0.66767085,0.06643119
1.5010555,0.025692552,0.670425,0.06827165
1.5072672,0.022621736,0.684549,0.067508966
1.4706441,0.022597682,0.69011235,0.072402135
1.4969293,0.023082081,0.6816307,0.06914998
1.4951869,0.023427768,0.6807067,0.068110555
1.4821972,0.022143882,0.69164973,0.07120769
1.4810333,0.022684023,0.6865263,0.071208164
1.4937543,0.022190189,0.6856046,0.06822357
1.485674,0.023025364,0.68243676,0.069767736
1.5056441,0.023536969,0.681631,0.06918658
1.4805624,0.022416925,0.68801725,0.070933886
1.501704,0.023642058,0.6804759,0.06786511
1.5117213,0.023746273,0.6772191,0.067261934
1.4838543,0.024066294,0.67882615,0.06940659
1.4898872,0.023477841,0.6830602,0.07005577
1.4941885,0.021721598,0.6901383,0.06882392
1.463852,0.022742193,0.6889914,0.07269116
1.4796435,0.022977045,0.6860093,0.07144074
1.497678,0.02288387,0.6828452,0.06799124
1.4809034,0.024287505,0.67997783,0.07064257
1.4670955,0.021901198,0.69425994,0.07230815
1.4948634,0.02320275,0.6808286,0.06870787
1.4873236,0.022172146,0.6894955,0.07223605
1.5027112,0.022874743,0.6835044,0.06745949
1.5042701,0.023415685,0.67670345,0.06543162
1.4847981,0.023690786,0.682139,0.070224226
1.4899033,0.021809375,0.68773055,0.06766354
1.5077461,0.023630932,0.67977965,0.0688442
1.5023485,0.023592573,0.67499393,0.065437034
1.4999009,0.02358849,0.6791026,0.06659902
1.4953407,0.024617223,0.6742147,0.06870309
1.4759471,0.022348974,0.6905527,0.07233881
1.4734585,0.021257285,0.6969535,0.07059423
1.5004272,0.024079006,0.67708576,0.06697032
1.4740183,0.02231524,0.6877812,0.070532605
1.4920763,0.023255624,0.6812033,0.06803583
1.4853966,0.02398887,0.67920697,0.06913905
1.4926726,0.024267439,0.67798835,0.069736704
1.4888096,0.022960769,0.68285394,0.06842809
1.5056301,0.023363193,0.6776493,0.06767164
1.4838914,0.022189893,0.68943155,0.07034141
1.4581802,0.021365093,0.7000904,0.074834704
1.5008435,0.022937926,0.68405056,0.06950401
1.4954078,0.022451917,0.6844053,0.06843673
1.4783517,0.023900082,0.68084097,0.070473
1.4886364,0.023274722,0.6822216,0.07063157
1.5004817,0.023826575,0.67811733,0.06843625
1.4935682,0.022890018,0.6844807,0.069134615
1.4747632,0.024165176,0.67923886,0.07055378
1.4748169,0.022127701,0.69130224,0.072568156
1.4946195,0.02208325,0.6872963,0.068298064
1.471036,0.022649653,0.68959314,0.071339116
1.480043,0.022830991,0.6859892,0.07038236
1.4812145,0.02297958,0.6858409,0.070641905
1.4975026,0.023079274,0.683091,0.06998829
1.481462,0.021501532,0.6912988,0.06861641
1.5060464,0.02323806,0.68187404,0.06743265
1.4872848,0.021501046,0.690432,0.06873612
1.4840958,0.025520701,0.67478406,0.07175951
1.5145532,0.025434773,0.6697568,0.066953555
1.5034881,0.025775326,0.6692551,0.06972342
1.4878175,0.023508748,0.68520355,0.07202177
1.4855068,0.023913927,0.68044835,0.070395984
1.488226,0.02382403,0.6821914,0.07148544
1.487013,0.022812953,0.6847419,0.07003394
1.4895444,0.022503074,0.6878351,0.06988362
1.4824874,0.023008268,0.683023,0.06902221
1.5044904,0.023075566,0.6806199,0.068654396
1.5076648,0.02295853,0.67867,0.06597192
1.4819293,0.023258219,0.68525356,0.07125181
1.490378,0.023748865,0.6836568,0.07190991
1.4952595,0.023215886,0.68078196,0.06845866
1.4815048,0.022951629,0.68515515,0.071431324
1.485607,0.023633277,0.68140316,0.06907464
1.4845829,0.023091823,0.68586975,0.07168397
1.475048,0.02216266,0.6908007,0.07235568
1.4813055,0.022521704,0.68690836,0.06970994
1.4777411,0.024149412,0.6775383,0.068457335
1.5012503,0.024792133,0.67671466,0.06966576
1.488989,0.022829102,0.68360794,0.06846871
1.5146146,0.025370043,0.66866934,0.066972956
1.5175582,0.02473517,0.6739379,0.06727319
1.5075848,0.025554823,0.6682572,0.067490846
1.4878061,0.023083407,0.68222034,0.0698852
1.5086446,0.02392084,0.6765055,0.06880031
1.4789342,0.022601137,0.6877033,0.06997899
1.5064268,0.021776646,0.6873466,0.06835804
1.4956278,0.02501562,0.6751266,0.070497766
1.484431,0.02249878,0.6879645,0.070274256
1.5011151,0.022395011,0.686231,0.069320574
1.493174,0.023389693,0.682764,0.068652555
1.4891284,0.023694344,0.6838795,0.070876405
1.5029017,0.024147507,0.6737829,0.065507874
1.5000662,0.023453498,0.68039894,0.067033805
1.5004058,0.022922842,0.68264914,0.068600036
1.4915117,0.022820733,0.68433994,0.06883987
1.4911672,0.023671323,0.68454796,0.07097704
1.459754,0.02444727,0.68284297,0.074342765
1.5024306,0.024427077,0.674841,0.06915202
1.4908476,0.022292214,0.68660176,0.06940631
1.488095,0.023524828,0.6815312,0.06989677
1.5130095,0.023589142,0.6761238,0.0669522
1.4784737,0.021116298,0.6958185,0.070728585
1.4874394,0.024727728,0.6775596,0.07011773
1.4942158,0.023202782,0.68064237,0.0694126
1.4809868,0.022941202,0.68603235,0.07145662
1.5078669,0.023420079,0.67754686,0.06610587
1.4845198,0.02299792,0.68286383,0.068752296
1.4874091,0.024265472,0.678477,0.07047891
1.492128,0.022406248,0.6889929,0.07029415
1.4984714,0.023283917,0.6819203,0.06959428
1.473669,0.020860033,0.69707346,0.070911914
1.4756589,0.023761319,0.68325275,0.07186055
1.4982662,0.022628473,0.68471366,0.069280624
1.4988736,0.024939258,0.67342615,0.06870679
1.4886657,0.022433396,0.6877291,0.07037677
1.4567583,0.022012953,0.69636565,0.07326399
1.4898689,0.022257572,0.6855508,0.06877176
1.5097142,0.023110963,0.6804369,0.067089155
1.4771401,0.022366837,0.69140244,0.07224985
1.5078026,0.026557786,0.6645221,0.06709108
1.4915761,0.023812866,0.67829794,0.0691021
1.4769969,0.02278276,0.68694,0.07201761
1.4771707,0.025453039,0.6742671,0.07054217
1.504227,0.023659294,0.68127286,0.06920396
1.5038003,0.022755764,0.683726,0.06765051
1.4914166,0.022202985,0.6853391,0.06919411
1.4686189,0.02364549,0.6852252,0.07129545
1.5097424,0.024107618,0.6771407,0.06719232
1.4875553,0.023400884,0.6835733,0.07064644
1.5033044,0.023702193,0.67997986,0.06938983
1.4977037,0.023755604,0.67811793,0.068557724
1.4709151,0.021856828,0.6951789,0.072910935
1.4900357,0.023866203,0.6807572,0.07056111
1.4977732,0.021865048,0.6853382,0.06664321
1.506858,0.023256766,0.682779,0.06785417
1.5082089,0.023945678,0.67609465,0.06626306
1.493204,0.023693435,0.6815144,0.070613734
1.4953461,0.023176914,0.6830082,0.0697131
1.5165969,0.023449585,0.67676866,0.066038325
1.4694805,0.02245356,0.6888187,0.071766965
1.4961817,0.021565964,0.68977517,0.06906756
1.4823351,0.02172638,0.6883041,0.06980199
1.5029824,0.02452461,0.67288166,0.06696398
1.4951392,0.022456016,0.68380564,0.06744149
1.4594088,0.023133053,0.68551105,0.071763046
1.4707432,0.021306543,0.6953305,0.07236303
1.51107,0.026162028,0.66564876,0.06691851
1.4770327,0.023303555,0.6828547,0.070989564
1.4977144,0.022395397,0.68723327,0.06996018
1.4917078,0.023230743,0.6811976,0.066175215
1.4888226,0.023326881,0.6845515,0.07061951
1.4891146,0.023117421,0.6826871,0.06940836
1.4928956,0.024943218,0.6749396,0.0698602
1.495843,0.02432635,0.6761609,0.06814905
1.5024672,0.021741992,0.68653107,0.06683358
1.5002813,0.022025973,0.6872775,0.06838757
1.4946152,0.023235573,0.6808016,0.069353096
1.5064842,0.02437785,0.676378,0.069597065
