$\alpha$,$\beta$,$\gamma$,$\delta$
0.82861996,0.058875836,0.66602004,0.18683963
0.82369035,0.055861317,0.6764828,0.1883517
0.82961935,0.06668088,0.6534302,0.18501219
0.8355576,0.062311664,0.6585957,0.1857121
0.8288448,0.054021247,0.68360984,0.19217537
0.8297121,0.062093277,0.65725636,0.18372704
0.8299712,0.05661178,0.67052156,0.18831038
0.82076186,0.05573096,0.6773744,0.18974021
0.8252301,0.06350326,0.664729,0.18772136
0.828509,0.05844278,0.6682743,0.18721713
0.82779384,0.058989353,0.67254484,0.18984427
0.8318563,0.060732044,0.6638757,0.18771186
0.82333946,0.058277562,0.66736555,0.18657272
0.8328454,0.06311744,0.6592862,0.18691412
0.830807,0.060964145,0.6575136,0.18412009
0.8239941,0.057943527,0.6633846,0.18454802
0.8235729,0.05550318,0.6801454,0.1911846
0.8257954,0.06215735,0.6706821,0.19000487
0.8285311,0.057145238,0.6738681,0.19004957
0.8351947,0.060034655,0.6665809,0.18859188
0.81768376,0.058644176,0.67183137,0.18694289
0.83375,0.058335226,0.66992086,0.18928915
0.8295492,0.059979074,0.66606045,0.18785615
0.8228925,0.06125916,0.6640885,0.18645087
0.82887554,0.05515102,0.6735881,0.18863726
0.8218579,0.057528287,0.6757828,0.18912804
0.8223656,0.0580092,0.66870433,0.18642946
0.8286842,0.059269004,0.6692515,0.18805772
0.8306856,0.065432854,0.66188073,0.18811615
0.8307786,0.056522083,0.6719772,0.1883402
0.8230123,0.057699714,0.67287636,0.18819587
0.83346957,0.057634696,0.6674313,0.18815751
0.83267117,0.059275914,0.66874534,0.18836446
0.8308115,0.05608906,0.67169815,0.18781583
0.8175085,0.061382525,0.6649091,0.18599053
0.8301541,0.056658838,0.6676993,0.18678257
0.83242065,0.07060746,0.64708066,0.18406214
0.8301606,0.06714311,0.6577439,0.18701006
0.8304282,0.060674064,0.6654343,0.1877587
0.8322056,0.0598804,0.6662573,0.18745907
0.8290379,0.0553007,0.6743853,0.18910928
0.8268403,0.06962108,0.6531505,0.18472417
0.8246257,0.06060513,0.6635884,0.18555044
0.8172512,0.052422214,0.6831915,0.18958266
0.82718027,0.055904526,0.67524064,0.18913896
0.82629406,0.063498884,0.66232675,0.18696187
0.8280776,0.058671754,0.6721373,0.18915734
0.82456136,0.05718074,0.66971576,0.1866524
0.8272041,0.06157539,0.6687739,0.18872947
0.826355,0.059843145,0.67196536,0.18935816
0.8246597,0.058573052,0.66569144,0.18527381
0.8271356,0.057773236,0.66829926,0.18731102
0.8236376,0.055926774,0.6749854,0.18869556
0.82691187,0.06228184,0.6653222,0.18817258
0.82924503,0.061480332,0.6662909,0.18836439
0.826989,0.061705112,0.66862315,0.18920144
0.8244453,0.056303535,0.67201304,0.18742418
0.82771945,0.058156334,0.67005664,0.1876835
0.8247218,0.057896204,0.6758707,0.1904041
0.8278563,0.06011886,0.66581964,0.18702328
0.835325,0.06080931,0.66543144,0.18831371
0.8185629,0.058340427,0.6706334,0.1867641
0.8182849,0.053527404,0.682089,0.18940303
0.825185,0.057300944,0.6713019,0.18739524
0.8320214,0.058773525,0.6685628,0.188723
0.826528,0.059787072,0.6710638,0.1892737
0.82556826,0.0517074,0.6838196,0.1911614
0.8248439,0.06106877,0.6667934,0.1879109
0.8325857,0.06641551,0.65494925,0.18639171
0.82705975,0.056674797,0.6742943,0.18910804
0.8329326,0.06598576,0.6548667,0.18503967
0.82475156,0.056756616,0.67271274,0.18882048
0.8209477,0.05594978,0.6776949,0.18888237
0.8303449,0.059917584,0.67025304,0.18985331
0.83157545,0.06683134,0.6565079,0.18668051
0.8403728,0.064989515,0.66222745,0.18985626
0.82315093,0.05849776,0.6665838,0.1859774
0.8318632,0.061736636,0.66029537,0.1864626
0.8374155,0.06319973,0.6558197,0.18518482
0.82427955,0.057169657,0.66829836,0.1864073
0.8320315,0.06162828,0.66700333,0.18869309
0.8216192,0.061549325,0.6685367,0.1871222
0.8246633,0.057493336,0.6763732,0.18982339
0.82378054,0.058602247,0.6728044,0.18867733
0.83094805,0.05554477,0.6709223,0.1872677
0.8211211,0.058931928,0.67485243,0.18933387
0.8247205,0.05636665,0.6724097,0.18837593
0.82753825,0.060769062,0.6663651,0.18759842
0.8262981,0.060554925,0.67124873,0.18993904
0.8330295,0.06450144,0.6615145,0.18772341
0.82870626,0.06177225,0.6620548,0.18674085
0.82913536,0.06098944,0.66305405,0.1866002
0.820792,0.051325586,0.68986356,0.1923148
0.8261032,0.058773383,0.66673756,0.1863615
0.83283776,0.067021385,0.66321605,0.18958458
0.8244955,0.060460303,0.67239857,0.18988213
0.83126384,0.06348352,0.660183,0.18646808
0.8248195,0.060949538,0.6666168,0.18739
0.8234881,0.06111356,0.6700285,0.18870918
0.82558393,0.060865823,0.6670232,0.18772213
0.82542044,0.058638416,0.67388767,0.19023287
0.8234462,0.063680835,0.6616535,0.1868728
0.8215743,0.058094054,0.67264664,0.18803221
0.8204288,0.06053206,0.6694496,0.18826215
0.828313,0.060161434,0.6671003,0.18725309
0.82648224,0.058567926,0.67043924,0.18820505
0.8257986,0.060505208,0.67020845,0.18918896
0.8224088,0.05592928,0.676898,0.18881732
0.82498115,0.06075281,0.665947,0.18733735
0.8288383,0.060116068,0.6633096,0.1865699
0.8356558,0.061815802,0.6617682,0.18770884
0.83280796,0.06318828,0.6589997,0.18575819
0.8258591,0.057251703,0.66894174,0.18657294
0.8227641,0.05744397,0.675933,0.18966375
0.8252226,0.06149177,0.6685401,0.18868738
0.8236173,0.062213868,0.66139096,0.18556999
0.83513516,0.05696508,0.6671045,0.18764436
0.8279999,0.05899796,0.67381364,0.19036794
0.82356787,0.06703964,0.658716,0.18601646
0.82196844,0.060545065,0.66793096,0.18770054
0.827107,0.05637255,0.67318326,0.18845034
0.82889605,0.05988682,0.66280055,0.18539391
0.8318283,0.06351449,0.6582531,0.18593542
0.83374125,0.062447064,0.6616573,0.18667376
0.8156914,0.05680404,0.67404646,0.18675707
0.83093834,0.05786397,0.66665566,0.18716107
0.8293836,0.05886657,0.6646833,0.18614095
0.82761985,0.060397718,0.66059524,0.18528685
0.82432973,0.05691212,0.668847,0.18610047
0.8295227,0.060884386,0.66149026,0.18561603
0.8256024,0.058117468,0.6685031,0.18714271
0.82657534,0.05178321,0.6787195,0.18862464
0.8258427,0.052985564,0.6729692,0.18682764
0.82239336,0.059692882,0.668858,0.18738122
0.8176246,0.05811463,0.6678967,0.18511069
0.82920533,0.057789795,0.6651927,0.18598653
0.83883536,0.05666515,0.6691996,0.18937649
0.82646155,0.056899153,0.6703214,0.186785
0.82975394,0.060538873,0.6686925,0.18896286
0.8240219,0.05696394,0.6726358,0.1881018
0.8321561,0.05783077,0.66881764,0.1883704
0.82686305,0.06200568,0.6636396,0.18723097
0.8290924,0.058623374,0.6723249,0.18976353
0.82445335,0.058484595,0.670338,0.18720986
0.8328471,0.05410353,0.67293185,0.1879839
0.8298114,0.056821134,0.6680684,0.18658572
0.8238258,0.06962316,0.65873057,0.18670736
0.82916456,0.056635056,0.66758776,0.1863105
0.8303077,0.058537062,0.6680877,0.18788767
0.82413256,0.06049054,0.6641178,0.1852206
0.82509875,0.055651043,0.6745003,0.18875252
0.82489264,0.053163808,0.6830205,0.19182022
0.82311904,0.056482263,0.672162,0.18743064
0.83666366,0.063522235,0.65573597,0.1854587
0.8283752,0.055015672,0.6744366,0.18900794
0.82857966,0.059684075,0.67088485,0.18976851
0.8250899,0.05782447,0.67052215,0.18753946
0.82326347,0.059960358,0.6706861,0.18885131
0.8277259,0.05560986,0.67575043,0.18920319
0.8246793,0.05833193,0.6666553,0.18559118
0.8278192,0.056898963,0.6732158,0.18926598
0.83059275,0.05579483,0.67067343,0.18822399
0.82406765,0.055861928,0.6820146,0.19131885
0.8279792,0.05851764,0.67103225,0.18867168
0.82614887,0.05348282,0.676928,0.18930602
0.82276344,0.05881767,0.6695732,0.18676256
0.8208019,0.05558437,0.68258536,0.19199674
0.8246233,0.058047216,0.670863,0.18818179
0.82917583,0.059122197,0.6607566,0.18388695
0.8295292,0.06500616,0.6632809,0.18817438
0.8398593,0.07095758,0.648973,0.1866478
0.8224635,0.0613444,0.6625903,0.18543595
0.82809895,0.06593949,0.66561294,0.19003932
0.82463694,0.057310466,0.6711581,0.18775721
0.826958,0.06151617,0.6658931,0.18839583
0.8252309,0.06041847,0.6701852,0.18899249
0.8190617,0.056097053,0.67753,0.18887664
0.8274036,0.055715498,0.67312676,0.18775257
0.82973695,0.056780778,0.6692925,0.18717757
0.8215543,0.058170438,0.6744224,0.1891422
0.8256676,0.06495011,0.650097,0.18179457
0.8254977,0.055932228,0.6762957,0.18901695
0.8235342,0.056828327,0.6736398,0.18801585
0.82912064,0.055014268,0.67144424,0.18802865
0.8315507,0.060769267,0.6671864,0.18834665
0.8247747,0.059408385,0.6643687,0.18579638
0.8242325,0.056523874,0.67379445,0.18839626
0.82606936,0.059297074,0.6674518,0.18740696
0.82721823,0.05924196,0.66691524,0.18680933
0.8274722,0.061704554,0.66843385,0.1892051
0.82185,0.061638962,0.6658397,0.18676627
0.8262596,0.05969637,0.6761332,0.19125591
0.8241551,0.05912242,0.66934645,0.18783845
0.82766896,0.059488848,0.6669945,0.1866284
0.82242197,0.059146363,0.6701808,0.18766421
0.8288674,0.06267037,0.6631454,0.18752104
0.8193069,0.054336984,0.6843177,0.19152366
0.8276296,0.057667326,0.6674101,0.18657932
0.825838,0.05892292,0.6690676,0.1870429
0.83167976,0.06023839,0.6609575,0.18598151
0.83220476,0.06421254,0.66183496,0.18781681
0.8245537,0.0657705,0.6577531,0.18585195
0.8235822,0.05067804,0.6867084,0.19156641
0.82466465,0.061294105,0.6679377,0.18825665
0.82342917,0.053313114,0.67560416,0.1879627
0.83329254,0.069863066,0.6476756,0.1840741
0.822988,0.0628973,0.6649443,0.18707368
0.82404876,0.05997511,0.6674021,0.18746276
0.8270298,0.05940221,0.67031676,0.18886346
0.82274705,0.05583201,0.6756307,0.18915111
0.81775725,0.058715023,0.6657929,0.18432605
0.8360433,0.06167627,0.66383886,0.1883199
0.82629377,0.052865323,0.6779884,0.18933024
0.82257515,0.05861904,0.6725654,0.18837959
0.8252664,0.05814581,0.6768436,0.19062094
0.8266788,0.055977147,0.6707938,0.18751755
0.833881,0.05317708,0.68115914,0.19266838
0.822375,0.06269982,0.6666201,0.1870623
0.8228489,0.0557908,0.6772224,0.18936294
0.82719964,0.05679093,0.67192864,0.18885799
0.82599676,0.05455795,0.67885584,0.19068842
0.81827193,0.05941024,0.6724345,0.18808347
0.8228593,0.06196015,0.6583602,0.18414183
0.82127124,0.061652042,0.6725095,0.18958251
0.8293044,0.05809497,0.6693408,0.18780532
0.8293554,0.06319569,0.660631,0.18669288
0.8257538,0.058283467,0.6736435,0.18967634
0.82439125,0.058869928,0.67325175,0.18891835
0.82493436,0.062291138,0.66427,0.18701729
0.8296206,0.055281535,0.66933393,0.18670654
0.83794534,0.05997591,0.66023123,0.1863134
0.8239924,0.06125218,0.66497076,0.18652077
0.8317221,0.058492027,0.668768,0.18853545
0.8252513,0.05916151,0.66734236,0.18673404
0.82531977,0.053866472,0.67981046,0.19004732
0.82620883,0.061378032,0.664394,0.18730171
0.8300308,0.064448334,0.6628116,0.1875954
0.8270421,0.056421816,0.67031425,0.18732813
0.82663435,0.058663294,0.6704355,0.18785557
0.82623464,0.05900564,0.67380065,0.1905916
0.8262647,0.05906505,0.6690883,0.18801151
0.82081085,0.056873016,0.6695466,0.186505
0.8267692,0.05987944,0.665175,0.18617266
0.82282305,0.053574976,0.6768587,0.18750526
0.81807685,0.055679683,0.67444617,0.18769468
0.8209418,0.057604074,0.6656267,0.18456827
0.8388937,0.06628557,0.64875144,0.18422258
0.82757235,0.059153877,0.66622704,0.18704388
0.8395456,0.065946534,0.6562044,0.18744415
0.82961977,0.057949677,0.6748168,0.19052725
0.82781005,0.061597165,0.6687034,0.1892547
0.8252328,0.059790023,0.6667061,0.18654786
0.82820255,0.057338458,0.66663694,0.18659307
0.8261313,0.054579444,0.67041874,0.18665692
0.8351014,0.05537787,0.67271537,0.18920386
0.8285548,0.058963537,0.6683473,0.18809158
0.827618,0.05719567,0.67258173,0.1888558
0.8274011,0.064700514,0.6561231,0.18442388
0.8292353,0.05294865,0.6786845,0.18997668
0.8361529,0.05875782,0.66584015,0.18770303
0.8282661,0.06943425,0.65285605,0.1855342
0.8258514,0.05728809,0.67461574,0.18970567
0.82205284,0.062417828,0.6614552,0.18536477
0.82893586,0.06483032,0.65125185,0.18227723
0.8325671,0.06343707,0.6539269,0.18351635
0.8256812,0.06272486,0.6682616,0.18912026
0.8335841,0.059283208,0.66689885,0.18802103
0.8237545,0.05032854,0.684878,0.190112
0.83009166,0.058554217,0.6666424,0.18681535
0.8335148,0.06290318,0.66429,0.18797168
0.83135337,0.0629788,0.6629874,0.18837005
0.8380436,0.06645566,0.6635886,0.19058633
0.83693635,0.06794332,0.652721,0.18618232
0.83306944,0.056475516,0.6744944,0.19092669
0.8247859,0.055749197,0.6732673,0.1876396
0.82988435,0.06189601,0.6648634,0.18850856
0.8271884,0.061332215,0.66561437,0.18754071
0.8259999,0.0583648,0.67054415,0.18820176
0.83019274,0.06595545,0.655138,0.18548906
0.82668865,0.060078714,0.6665316,0.18711786
0.82634187,0.05950892,0.66525304,0.18621485
0.82883763,0.060905177,0.6620052,0.18638967
0.82519275,0.05469452,0.6744587,0.1880697
0.8251883,0.060460202,0.66952175,0.18811138
0.8238853,0.061944008,0.6614472,0.18505047
0.8279087,0.06158276,0.6635833,0.18608658
0.82645535,0.060546394,0.66903204,0.18838361
0.8288588,0.06551674,0.6582636,0.1861007
0.8306738,0.064092405,0.66007286,0.18675241
0.82389283,0.054149665,0.6770905,0.18851104
0.828441,0.05753963,0.6735889,0.190026
0.8249678,0.060114734,0.6687465,0.18767047
0.8349757,0.061000552,0.66485584,0.188439
0.83305836,0.05869711,0.66236705,0.18560857
0.8255269,0.051640686,0.6877338,0.19244595
0.84317094,0.067005426,0.64954966,0.18571419
0.8236279,0.061443612,0.66055125,0.18473862
0.83219534,0.06614821,0.65314466,0.18519214
0.83066523,0.06153773,0.66150427,0.18676694
0.82006174,0.056476325,0.67553824,0.1886308
0.8272632,0.06048431,0.66592723,0.18752351
0.82335794,0.06117999,0.66879344,0.18889764
0.82320404,0.059642352,0.6707786,0.18862522
0.82580817,0.058649644,0.6719439,0.18903369
0.8207197,0.060056143,0.6705524,0.18811879
0.8280759,0.06406643,0.65808475,0.18563789
0.8215145,0.0594132,0.67026985,0.18774523
0.828277,0.059283998,0.666615,0.18730032
0.82874423,0.053970538,0.6764608,0.18883522
0.82964873,0.06288027,0.6629715,0.18716587
0.82669044,0.055560295,0.6771817,0.18968724
0.8231379,0.060566995,0.6684258,0.18707669
0.8252767,0.055489894,0.66925097,0.18600728
0.82616013,0.057997376,0.6657621,0.18632025
0.8223513,0.065569125,0.6650006,0.18786435
0.8196744,0.057255607,0.6732566,0.18725398
0.8278896,0.06415437,0.66381496,0.1877339
0.8282657,0.06178586,0.6606979,0.18521865
0.8254372,0.05611617,0.67517334,0.18878543
0.8226488,0.064041235,0.65980434,0.185002
0.8240845,0.05707982,0.6768559,0.19027802
0.82421124,0.06642169,0.6599601,0.1867429
0.8345757,0.059685227,0.6603451,0.18605706
0.8246354,0.05818099,0.6713504,0.18875836
0.8246367,0.061139617,0.664857,0.18665539
0.8224467,0.05771602,0.66890013,0.18665825
0.8321924,0.06438937,0.6604614,0.18763544
0.83592796,0.06532184,0.654476,0.18501228
0.81687313,0.056430317,0.67550206,0.18788089
0.82312596,0.05941535,0.66990805,0.18767302
0.8303651,0.060606807,0.66843057,0.18938124
0.81522316,0.06226422,0.6696593,0.18717565
0.82082736,0.05355167,0.6802406,0.18872792
0.8260798,0.058894087,0.6698817,0.18765865
0.82393515,0.05326063,0.6806373,0.18973948
0.83520824,0.066219434,0.6611195,0.18897058
0.82205725,0.05520638,0.6781768,0.18909098
0.8312644,0.05684597,0.66574115,0.18576252
0.83777386,0.061191224,0.66052836,0.18683973
0.82686985,0.069507636,0.65582764,0.1857573
0.8263355,0.06491952,0.66130006,0.18676741
0.82588375,0.058898948,0.66965574,0.18829496
0.82095164,0.061204005,0.6654735,0.18568788
0.8262879,0.0625108,0.6633184,0.18660893
0.83086306,0.06065979,0.6686826,0.18948402
0.82484156,0.057520565,0.6672061,0.18611906
0.8372849,0.06357492,0.66487515,0.18976423
0.8273608,0.054829873,0.6756178,0.18966858
0.8326385,0.063188896,0.6602649,0.18728271
0.8328703,0.059691075,0.6674899,0.18908368
0.8276749,0.061368726,0.6675129,0.18802334
0.8258797,0.05912968,0.67112255,0.188632
0.82901865,0.0610458,0.66622585,0.18725519
0.82675505,0.061567478,0.66355956,0.18670614
0.82696867,0.06012669,0.6667821,0.18768956
0.8266991,0.06488999,0.6548382,0.18442348
0.8271376,0.057904597,0.67520136,0.19048958
0.8289694,0.061304543,0.66647214,0.18768686
0.83107597,0.060199916,0.66445535,0.1870156
0.8350829,0.06314063,0.66003627,0.18726394
0.82489884,0.06252352,0.6683973,0.18945046
0.8251589,0.05988635,0.66722625,0.18746817
0.8194226,0.05820705,0.665874,0.18427628
0.8269557,0.06381446,0.6624987,0.1874352
0.82284254,0.058656916,0.6684549,0.18641612
0.83098304,0.058427315,0.66843355,0.18830372
0.8213898,0.059717778,0.67198503,0.18872981
0.8218462,0.0552857,0.674505,0.18792017
0.8269069,0.05662401,0.67816967,0.19084114
0.8288345,0.060511947,0.6664134,0.18744928
0.81901866,0.06195563,0.66424394,0.18571301
0.8283006,0.057187352,0.67307377,0.18922484
0.8220256,0.061067328,0.661209,0.18469912
0.83238876,0.05704558,0.671004,0.18857846
0.82025844,0.06228607,0.6671523,0.18750374
0.82645965,0.05797068,0.6683725,0.18756278
0.82314277,0.06285076,0.6631203,0.18676113
0.8221334,0.056363788,0.67277306,0.18756604
0.8222992,0.05479767,0.6792911,0.18953905
0.825559,0.06132789,0.66217124,0.18578385
0.8239335,0.05753713,0.66983217,0.1870207
0.81750345,0.055006623,0.68047583,0.18921646
0.82706213,0.062017582,0.669057,0.18874034
0.8321361,0.060036544,0.66825587,0.18951093
0.8190859,0.057563026,0.6691086,0.18661529
0.834608,0.05583124,0.67155176,0.18921272
0.8272349,0.058792837,0.6706653,0.18909019
0.8289451,0.06018664,0.6708299,0.1903125
0.83323616,0.06305166,0.66025954,0.1861
0.8266262,0.061386373,0.6617892,0.18614177
0.8319003,0.06370876,0.6561345,0.18502195
0.82711005,0.05729642,0.67299134,0.18844198
0.8286798,0.05998475,0.67070293,0.18900694
0.8283763,0.058725286,0.6665939,0.18658462
0.82328266,0.05664671,0.6794242,0.19080777
0.8185242,0.056493238,0.6692222,0.18540972
0.82582057,0.057691116,0.6686871,0.18726088
0.8385625,0.056192283,0.6674479,0.1883173
0.8177868,0.06185136,0.6632452,0.1842823
0.8247384,0.058958758,0.66634464,0.18645959
0.8275269,0.06025781,0.66726446,0.18785098
0.82650584,0.05831811,0.6715881,0.18866967
0.8209884,0.061072074,0.6648787,0.18502608
0.81831515,0.05745312,0.6733883,0.1877076
0.82330966,0.06136798,0.664528,0.18578535
0.8232061,0.057152566,0.67312115,0.1885355
0.8244619,0.06583723,0.65824014,0.18553054
0.8251822,0.056558467,0.6754136,0.18943197
0.823139,0.057620406,0.67008,0.18763365
0.8232593,0.05828779,0.6751342,0.18929327
0.83011204,0.057217218,0.6685642,0.18676427
0.8198359,0.060198452,0.67336935,0.1890111
0.82676965,0.05815621,0.6682743,0.18714747
0.83218485,0.0638868,0.6609127,0.18695444
0.8288723,0.056140874,0.6731287,0.18841562
0.8294088,0.060948245,0.66209775,0.18615624
0.82869154,0.06001094,0.66891074,0.188851
0.8304769,0.058405697,0.66623324,0.18681784
0.8220567,0.060872935,0.6689122,0.18743758
0.8317354,0.058457382,0.6700593,0.18878822
0.8324623,0.061691802,0.66328347,0.18784116
0.8329206,0.060789436,0.6592831,0.18541442
0.8210292,0.06282678,0.66715807,0.18744777
0.8365682,0.064187296,0.65998083,0.18786548
0.83544475,0.0601997,0.66428256,0.18848386
0.82361424,0.05663765,0.67292696,0.18809627
0.82466525,0.05868229,0.66965646,0.18782268
0.82395333,0.058411673,0.6643572,0.18496189
0.8153416,0.059284903,0.6702166,0.18618685
0.83071285,0.061999146,0.6616196,0.18710707
0.8298697,0.06114899,0.66207063,0.18667087
0.82386214,0.06355424,0.6683654,0.18913655
0.8174331,0.054727938,0.6802076,0.18970484
0.82577264,0.056114256,0.6718285,0.18704712
0.8294266,0.064044796,0.65919447,0.18620887
0.8258509,0.057657428,0.67550105,0.18991545
0.8186023,0.058560386,0.67888314,0.19087234
0.82817346,0.06717898,0.6548071,0.18438998
0.83163875,0.057584643,0.6705916,0.18934317
0.8314457,0.06030517,0.6668155,0.1882784
0.8200799,0.05760458,0.67188007,0.18712513
0.8296349,0.06110996,0.66594505,0.18844956
0.8255004,0.05916965,0.66618985,0.18618071
0.82640666,0.06331044,0.6613988,0.186613
0.82063544,0.053725515,0.6801662,0.1893266
0.82206964,0.05951833,0.67010266,0.18814033
0.827206,0.05498723,0.67879295,0.1901006
0.82062054,0.05844225,0.67469895,0.18925554
0.82329303,0.06150014,0.66044116,0.18406698
0.82726854,0.05583832,0.67482513,0.18904948
0.82816553,0.06024599,0.672176,0.19005316
0.82631344,0.061835937,0.66386026,0.18704435
0.82231635,0.057435162,0.67635846,0.18964685
0.83023,0.060212232,0.6674548,0.18779439
0.8328707,0.06214726,0.66326755,0.18804492
0.8224785,0.054375265,0.6753186,0.1870353
0.8252378,0.0598583,0.66855496,0.18759997
0.8251802,0.05735876,0.6741258,0.18887003
0.824386,0.060670707,0.6725685,0.18985048
0.82522434,0.05732028,0.6732322,0.1889495
0.823987,0.06288499,0.66951,0.18981116
0.83191574,0.06036622,0.6686027,0.18896309
0.8319743,0.06575793,0.65989375,0.1871151
0.82735896,0.056346685,0.67569774,0.18946627
0.82867056,0.06613154,0.65550405,0.18560426
0.82906216,0.05924609,0.6722408,0.18953545
0.8447465,0.06688554,0.64913905,0.18525502
0.82421577,0.05971483,0.66892964,0.1877525
0.8291296,0.057960343,0.6669486,0.18677044
0.82712954,0.05525227,0.6776148,0.18949609
0.8222543,0.05115564,0.6879656,0.1918303
0.8218004,0.05502004,0.68251973,0.19192372
0.8191899,0.056570522,0.6730585,0.18699172
0.83141613,0.062494695,0.6582416,0.18556587
0.8282619,0.059191447,0.6708045,0.18833843
0.8248196,0.058318272,0.67562187,0.19002979
0.8257648,0.061535943,0.6620405,0.18601333
0.8239632,0.05926379,0.67354923,0.1895897
0.8281445,0.05923969,0.66653556,0.18662897
0.82724965,0.052146964,0.67897975,0.18942773
0.82992995,0.064251155,0.6632094,0.18834108
0.8314415,0.06248708,0.6568651,0.18514988
0.8235845,0.060318183,0.66947305,0.1881095
0.83191115,0.063085884,0.6600253,0.1862477
0.82592356,0.058931943,0.6719527,0.18926777
0.82857007,0.05833692,0.66839385,0.18732344
0.82249,0.059632372,0.6678865,0.18632129
0.8360782,0.066103004,0.6509873,0.1847876
0.81962836,0.062121764,0.66839784,0.1876625
0.8225201,0.06301465,0.6663034,0.18812713
0.8289492,0.059726108,0.6686487,0.18849267
0.8267704,0.060231112,0.6697228,0.18820137
0.8244196,0.054116484,0.67854375,0.18943198
0.8284346,0.062044676,0.6640598,0.18733113
0.82171214,0.054615956,0.67742723,0.18848838
0.82773405,0.057959225,0.6725578,0.18906301
0.8271091,0.06355735,0.6571161,0.18514921
0.82314503,0.059615698,0.6739544,0.18994373
0.8342414,0.06204089,0.65877026,0.18636179
0.82589465,0.059260555,0.66726077,0.18774086
0.8261396,0.059715215,0.66224563,0.18447062
0.8242097,0.059439808,0.6741043,0.19033517
0.8253783,0.06686842,0.66233045,0.18855488
0.8176049,0.05533436,0.67855895,0.18835482
0.8367354,0.059640232,0.66422886,0.18801923
0.82622164,0.060695376,0.6705565,0.18885215
0.8322257,0.063399404,0.66621727,0.18945897
0.8278244,0.05329996,0.67937684,0.18999968
0.8247867,0.05740017,0.67439395,0.18942614
0.82774293,0.06187835,0.6672401,0.18846877
0.8297738,0.05992607,0.666288,0.18758775
0.8293508,0.06470519,0.6620573,0.18839799
0.8265321,0.056293722,0.6739166,0.1887741
0.8294172,0.060235105,0.66625744,0.18798183
0.82960814,0.058292888,0.6724936,0.1906294
0.8214101,0.060116425,0.6687598,0.18747604
0.8289551,0.055552665,0.67120576,0.18747725
0.82571864,0.055693373,0.67600024,0.18916273
0.83037883,0.059935316,0.6674815,0.18896845
0.83367604,0.064372644,0.6622005,0.18885545
0.8287507,0.05820347,0.6714736,0.18815614
0.82475793,0.057290837,0.67169064,0.18791144
0.82286936,0.060080603,0.6633664,0.18543723
0.82357806,0.06106203,0.6662723,0.18659098
0.82481027,0.05804978,0.6705959,0.18803383
0.82531327,0.0645649,0.6581652,0.18492946
0.83048546,0.0626822,0.6592961,0.18614857
0.82451963,0.053371005,0.6714139,0.18506533
0.8333085,0.060831383,0.6616288,0.18672489
0.8343134,0.060476884,0.6691458,0.19012491
0.8359804,0.061948348,0.6583837,0.18529071
0.82514524,0.057626795,0.67168677,0.18832107
0.82782316,0.06067573,0.6697153,0.18944874
0.82248497,0.055139504,0.6716906,0.18648848
0.82324255,0.06233544,0.6664215,0.18781582
0.8296025,0.05733831,0.66783816,0.18678135
0.8299008,0.066779025,0.65580106,0.1862662
0.82802176,0.06232578,0.6666504,0.18822367
0.83079934,0.06403191,0.6643258,0.18895006
