parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10
-0.08948392,-0.51914334,0.34581167,-0.948558,0.6312443,0.6535845,0.122963786,0.15341425,-0.59669024,-0.8643333
0.37774915,-0.797566,0.8032485,-0.8129473,0.8233236,0.35960603,0.20574056,-0.89276445,-0.7978163,-0.94740236
-0.11218095,-0.98681104,0.72058237,-0.6461976,0.8978743,0.16807504,-0.15084791,-0.39882332,-0.34207618,-0.99534774
0.35247284,-0.7631006,0.30548042,-0.7901224,0.8584118,0.68009484,0.40104368,-0.71735084,-0.81118214,-0.7867651
-0.12572491,-0.70328736,0.2831688,-0.84300596,0.84956574,0.099274635,0.25319928,-0.23814222,-0.8034146,-0.76472855
0.9514684,-0.97752684,0.5487878,-0.86774814,0.9848132,0.028852552,0.4161318,-0.41693336,-0.4025962,-0.50611436
0.5669537,-0.29269838,0.92806494,-0.9541075,0.7747597,0.60648775,0.08269155,-0.8540678,-0.70883673,-0.69016606
0.6132601,-0.78311604,0.21749455,-0.6940357,0.9990791,0.48960277,0.4461181,-0.61965495,-0.85392594,-0.8804803
0.42539322,-0.9362864,0.09495929,-0.89589334,0.9991096,0.44362918,0.700048,-0.5457108,-0.94485,-0.9713508
0.85098386,-0.9091708,0.30644146,-0.9635338,0.67945397,0.60737574,0.45479682,-0.6826845,-0.77121454,-0.9639036
0.53049135,-0.73861074,0.8434621,-0.9976764,0.5277493,0.6195861,0.19075802,-0.9743689,-0.74654806,-0.94755113
0.40767044,-0.5876313,0.6443271,-0.95628273,0.915174,0.34729755,-0.23844361,-0.6841241,-0.85698575,-0.7406215
0.335222,-0.84740996,0.6323488,-0.9315562,0.6059191,0.2580165,0.45251122,-0.5965019,-0.7992403,-0.9870117
0.20823324,-0.5058762,0.66059947,-0.8282142,0.9247664,0.2196733,0.66377085,-0.69876605,-0.24253768,-0.8457103
0.96589166,-0.8466718,0.809472,-0.94029874,0.98489773,0.0876022,0.21406351,-0.29558262,-0.33059445,-0.6055913
0.27955547,-0.5516855,-0.28236932,-0.9441368,0.79795754,0.32948768,0.66472256,-0.8036932,-0.91543376,-0.9973312
-0.11705923,-0.6649861,0.21333572,-0.989872,0.6391425,0.40159598,-0.16689706,-0.4586471,-0.4094236,-0.70864266
0.28645077,-0.8130083,0.38670263,-0.93096924,0.8366301,0.8710637,0.20910504,-0.63439345,-0.74959767,-0.9842775
0.89882046,-0.97313625,0.3866448,-0.9502582,0.45055825,0.2951135,0.28370145,0.0036776662,-0.4786846,-0.7247845
0.7961414,-0.8347598,0.31578216,-0.8499897,0.9417728,0.33259764,0.02664262,-0.8678911,-0.66337657,-0.86045265
0.6739373,-0.39561823,0.47795987,-0.83751166,0.6639476,0.6906476,0.467708,-0.9544913,-0.7076276,-0.80632687
0.72131526,-0.18643719,0.65799236,-0.88914055,0.32504237,0.6519817,0.04641509,-0.23828474,-0.81748515,-0.8933221
0.38505232,-0.36318254,0.5936401,-0.98186517,0.55583256,0.5811768,0.5941579,-0.3981835,-0.5166248,-0.75962824
0.5128784,-0.43837568,0.43642756,-0.9541725,0.9660337,0.4574388,0.2604005,-0.13146833,-0.19201845,-0.97651535
0.44605544,-0.6765246,0.77122736,-0.9926875,0.9894412,0.3159847,-0.045437247,-0.4523689,-0.7405102,-0.967154
0.25843,-0.7512681,0.76013935,-0.4007417,0.9677292,0.30840287,0.49822718,-0.26199085,-0.9104397,-0.97906184
0.53609693,-0.84200615,-0.066567004,-0.8939508,0.7850828,0.36563137,0.32176772,-0.05342853,-0.65011626,-0.90358394
0.8003487,-0.91602,0.29941267,-0.9043242,0.9146477,0.44990164,0.47833425,-0.016166806,-0.44774136,-0.88638794
0.504361,-0.97406125,0.8630655,-0.7472156,0.71540874,0.4031138,0.44750378,-0.38353288,-0.8784403,-0.57802206
0.589219,-0.76190674,0.1843408,-0.92471623,0.91559404,-0.11989826,0.2376956,-0.39967376,-0.3387346,-0.7177572
-0.06367567,-0.95326936,0.5317749,-0.5814423,0.81069386,-0.327053,0.5215933,-0.8675729,-0.7180706,-0.555429
0.09942782,-0.9060318,0.7218394,-0.92806363,0.69432783,0.5452101,0.4632355,-0.7597797,-0.22083384,-0.87848747
0.08036867,-0.38963124,0.02302289,-0.759018,0.8117463,0.56267715,-0.054355145,-0.5327549,-0.46670657,-0.9477177
0.2774673,-0.62429976,0.8065161,-0.9555037,0.46031934,0.78610754,0.541513,-0.6927788,-0.5615527,-0.71006656
0.35443556,-0.6756261,0.39173225,-0.85095346,0.9412082,0.22893551,0.10253093,-0.41769204,-0.9643564,-0.9970919
0.5364177,-0.75465703,0.93953156,-0.9666492,0.646868,0.4038912,0.67988914,-0.71497023,-0.8802054,-0.8482299
0.46091032,-0.6619969,0.33713078,-0.8066776,0.8140804,0.18751004,0.7334571,-0.21593195,-0.98044646,-0.89792
0.56803787,-0.7919707,0.9758871,-0.9217121,0.93914974,0.19362824,0.76895607,-0.8407376,-0.640083,-0.9433793
-0.12501037,-0.5350713,0.061561435,-0.9958321,0.8154095,0.6705029,0.43627855,-0.45081574,-0.820143,-0.6616348
0.68627304,-0.34945968,0.5341217,-0.8827304,0.70149505,0.3306271,-0.030541182,-0.33103204,-0.6748011,-0.7979135
0.47794214,-0.17250454,0.25336248,-0.895869,0.7801691,0.7174602,0.457744,-0.07799649,-0.80660903,-0.7468357
0.30459726,-0.9721994,0.15296125,-0.9889574,0.53434455,0.8419579,0.93687195,-0.21322992,-0.60507727,-0.5970811
0.30938187,-0.97326195,0.5251598,-0.95434964,0.66295964,0.4614407,0.44441622,-0.4484854,-0.8585564,-0.99047804
0.067355365,-0.74172443,0.37902978,-0.9055118,0.9760862,0.5697871,0.26979578,-0.6047483,-0.7683293,-0.4757554
0.12189001,-0.96526057,0.5361349,-0.9500636,0.9219562,-0.08436462,0.626087,-0.4068876,-0.5445651,-0.6566139
0.32198146,-0.752015,0.13769439,-0.8550944,0.9664255,0.38191697,0.5979912,-0.7820237,-0.6908868,-0.93796784
-0.11180431,-0.55249035,0.3260205,-0.95664024,0.77216184,0.07302505,0.59848565,-0.08520949,-0.69532293,-0.93645734
0.82867163,-0.859267,0.09313515,-0.85230446,0.9061583,0.37545857,0.71923614,-0.5500303,-0.8209646,-0.40783036
0.3435248,-0.46849483,0.6950702,-0.9768469,0.51108474,0.8480164,0.15869159,-0.7664058,-0.7614955,-0.965366
0.9007865,-0.49850148,0.18784976,-0.89493746,0.36291784,0.46894383,0.3040356,-0.6037889,-0.34320903,-0.85334826
0.5307739,-0.29298797,0.39283875,-0.94842815,0.8877686,0.47285366,0.23388505,-0.74420404,-0.3537726,-0.9003618
0.16537254,-0.76549387,0.11005008,-0.68147254,0.7571747,0.68223494,0.41160205,-0.5880325,-0.5570016,-0.9786364
0.4539773,-0.79847646,0.6940287,-0.758725,0.7855903,0.105304,0.22412743,-0.30892783,-0.48699215,-0.881329
0.35115886,-0.6972651,0.23897053,-0.9693657,0.2913891,0.26414856,0.5724914,-0.57705224,-0.3166775,-0.97652304
0.4383174,-0.40256733,0.3382056,-0.99759644,0.8912595,0.3226386,0.19120501,-0.626105,-0.5368706,-0.79349947
0.36513644,-0.67701817,0.12953958,-0.66255283,0.4588672,0.16167754,0.7013043,-0.9123879,-0.59502745,-0.8216388
-0.23236609,-0.8783358,0.13314858,-0.9502512,0.5736716,0.29723814,-0.042449534,-0.4822181,-0.6466679,-0.7543168
0.6248734,-0.859358,0.79771984,-0.77640504,0.67688215,0.119200826,0.7936008,-0.25189874,-0.6572594,-0.99439085
0.22157982,-0.57501537,0.21567944,-0.7832316,0.83274174,0.23293468,0.63725936,-0.46327192,-0.7677577,-0.55727077
0.5871195,-0.8543711,0.88954484,-0.9156975,0.9852058,0.34125936,0.3729928,-0.42275807,-0.72756004,-0.85826766
0.6886429,-0.502457,0.31263798,-0.94280636,0.6053053,0.11670056,0.111341834,-0.3757402,-0.6958537,-0.89750063
0.5034946,-0.72136515,0.44801235,-0.9200862,0.5924516,0.3374532,0.48316938,-0.42825633,-0.7697303,-0.94786966
0.9367675,-0.7890311,0.98008937,-0.99731386,0.08928865,0.3920212,0.547794,-0.38134465,-0.4499447,-0.9853426
0.31896806,0.06885952,0.29329056,-0.97073376,0.6843609,-0.038478285,0.42464855,-0.47911346,-0.81398475,-0.952919
0.18509056,-0.7688771,0.76398695,-0.9689025,0.9942066,0.50713414,0.30735025,-0.3612134,-0.5026661,-0.9676194
-0.12923378,-0.6516174,0.091496974,-0.80020106,0.64568865,-0.0021978915,-0.1440556,-0.51175123,-0.81644166,-0.922267
0.5068909,-0.9443918,0.12865093,-0.872179,0.97661155,0.080857486,0.3710217,0.091237724,0.2582255,-0.9055653
0.042485178,-0.5116669,0.42372134,-0.8873368,0.8275391,0.4105498,0.8943174,-0.6581658,-0.29054558,-0.9770082
0.45274192,-0.366868,0.73352313,-0.9872862,0.838783,0.020076394,0.59698313,-0.61687154,-0.4531575,-0.9785522
0.9836024,-0.6794928,-0.013689965,-0.9124528,0.9115037,0.32241064,0.5728008,-0.6066857,-0.48470765,-0.61542314
-0.19296348,-0.75766474,0.28583702,-0.83045757,0.94009733,0.83053136,0.08502939,-0.71656036,-0.92586386,-0.8993933
0.36017394,-0.6434416,0.28777617,-0.6881861,0.40199023,0.53443855,0.31076533,-0.82298315,-0.37771463,-0.694574
0.3060525,-0.5365006,0.209748,-0.76693636,0.6116943,0.7982129,0.7593469,-0.6313437,-0.5539149,-0.67354685
0.28574455,-0.807296,0.40170768,-0.7572784,0.81649214,0.5384593,0.7108134,-0.2651027,-0.81385374,-0.7971742
0.14715979,-0.5915774,0.88582325,-0.9388525,0.8310651,0.046194553,0.7465337,-0.74198306,-0.7704723,-0.7224866
0.09520614,-0.7052172,0.75106424,-0.91378057,0.8084028,0.050709933,0.5097561,-0.90697396,-0.81782067,-0.8892497
0.68299544,-0.8952263,0.67288435,-0.8137969,0.76340187,0.14047717,0.52650905,-0.14891016,-0.5914179,-0.8486444
0.5287324,-0.81646025,0.4735724,-0.8963042,0.72779584,0.87357616,-0.03906578,-0.8064427,-0.8151709,-0.95184386
0.25530052,-0.8694866,0.55426127,-0.73925656,0.7128326,0.19194248,0.14607847,-0.7689188,-0.73481524,-0.5162051
-0.19362432,-0.86713403,0.9747081,-0.95215166,0.8906205,0.5386155,0.16016003,-0.5461603,-0.8346494,-0.635574
0.18143716,-0.76477325,0.21776852,-0.8648344,0.72708654,0.58723485,0.3989955,-0.22299069,-0.4361582,-0.821738
-0.39183313,-0.9041263,0.44655052,-0.7049592,0.52907157,0.94257635,0.18657808,-0.7783157,-0.9631738,-0.9134865
0.6537261,-0.7609263,0.07704085,-0.90541905,0.5202961,0.5914386,0.12327173,-0.46257988,-0.7152291,-0.97042245
0.13562846,-0.7895439,0.2525754,-0.9699153,0.9417192,0.6485269,0.8057751,-0.5790194,-0.6450333,-0.75583893
0.36081707,-0.37418792,0.48633096,-0.9153587,0.7869363,0.64671004,0.7033441,-0.54379195,-0.7023192,-0.79468584
-0.22211742,-0.46681312,0.27175456,-0.9763371,0.57607687,0.019155055,0.16733703,-0.44948182,-0.546129,-0.97614706
-0.03988856,-0.953743,0.43588358,-0.9648624,0.7653332,0.6855339,0.21798788,-0.743996,-0.90548813,-0.847271
0.5502802,-0.37600693,0.5330648,-0.9580455,0.93033355,0.5296949,0.5328688,-0.28681046,-0.36385787,-0.10408354
0.08423245,-0.7459073,0.45114812,-0.9238984,0.9197589,0.52490205,0.56020945,-0.5823595,-0.63078076,-0.934408
0.4528624,-0.21304792,0.58786285,-0.6730962,0.65647435,0.30849916,0.51462984,-0.97522545,-0.4149913,-0.9861101
-0.35256606,-0.5968135,0.92340785,-0.9216281,0.80278116,0.82083106,-0.056417823,-0.9133464,-0.83845925,-0.5436613
0.7533076,-0.6504724,0.4129347,-0.9855942,0.59492797,0.23554032,0.07061407,-0.8997264,-0.95385003,-0.87816554
0.07079941,-0.5686444,0.89984787,-0.9327775,0.77497435,0.5852244,0.46581766,-0.7855125,-0.6342836,-0.7482907
0.12676537,-0.90694314,0.95958877,-0.90632933,0.91481787,0.57015455,0.58072937,-0.7749629,-0.8033215,-0.80221736
0.079392016,-0.555754,-0.32856196,-0.9603455,0.7845913,0.19290483,0.15016547,-0.8289447,-0.963131,-0.9178368
0.26335174,-0.6869716,0.32958323,-0.9980639,0.61352384,0.5097883,0.6157617,-0.45714772,-0.79499626,-0.74402815
0.40978837,-0.7133257,0.5436497,-0.9771085,0.8882916,0.53292805,0.2528417,-0.36027282,-0.48269147,-0.83767295
0.5011632,-0.8724899,0.09558985,-0.82129806,0.79479176,0.15062696,0.54700255,-0.86005384,-0.43663627,-0.73745996
0.30354732,-0.99192137,0.6201949,-0.7992184,0.43208915,-0.13025111,0.68445504,-0.56537735,-0.8901747,-0.6559038
0.7807745,-0.31296977,0.19857362,-0.9052055,0.58219695,0.33731496,0.72385335,-0.8400491,-0.84618413,-0.867508
0.2574249,-0.93870145,-0.012537181,-0.9877169,0.79023075,-0.3097238,0.27283788,-0.27312127,-0.6308234,-0.9677049
0.28685868,-0.2680567,0.47610208,-0.75669295,0.88092417,0.3265551,0.073248655,-0.6754246,-0.69505507,-0.8526163
0.43957108,-0.3707214,0.86731166,-0.81457955,0.9254673,0.52630156,0.1127767,-0.77473044,-0.24970126,-0.90378785
0.6922455,-0.7248795,0.40338397,-0.76319575,0.93847793,-0.047949463,0.29527092,-0.6194707,-0.92376566,-0.9215748
0.6787689,-0.7380587,0.4037148,-0.982769,0.5052796,0.0019393861,0.09226787,-0.8801825,-0.5675263,-0.9627471
0.45630684,-0.7166498,0.14603096,-0.6752121,0.46383315,0.49470887,0.4046156,-0.12073153,-0.75687015,-0.7449954
0.6412686,-0.82149106,0.57703674,-0.7951269,0.93868196,0.87347513,0.6332868,-0.52010405,-0.75692874,-0.94551456
0.8664198,-0.037158906,0.5495421,-0.9724941,0.9590664,0.37154257,0.94569916,-0.5569684,-0.6834039,-0.87494576
0.025048167,-0.9351796,0.8180113,-0.8443941,0.30549043,0.2685722,0.9958187,-0.34889936,-0.72625315,-0.8508086
0.9668128,-0.74197733,0.86415225,-0.99879694,0.7449757,-0.4013427,0.053834826,-0.5881765,-0.8104084,-0.9500493
0.5200064,-0.42847472,0.05963424,-0.98290473,0.92529804,0.2460056,-0.07994637,-0.78612995,-0.6016551,-0.9393525
0.28555232,-0.36982292,0.15526,-0.91051507,0.5860088,0.35480958,-0.006534964,-0.5129524,-0.35780302,-0.88182753
0.1303263,-0.49991795,0.7536963,-0.7912952,0.57167566,0.3939911,0.7354814,-0.02345252,-0.85393775,-0.8240278
0.33561382,-0.95800996,0.76030064,-0.9840245,0.9782454,-0.1104179,0.74792826,-0.8166441,-0.8587059,-0.751753
0.27559066,-0.6098366,0.67866623,-0.88620293,0.8953882,0.6666044,0.5232506,-0.33221382,-0.75430065,-0.8641578
-0.039619565,-0.97145194,0.30315542,-0.90694135,0.96390516,0.24651922,0.34928212,-0.48305592,-0.6693984,-0.5282785
0.4106828,-0.4628982,0.9076632,-0.9282089,0.7988869,-0.044379324,0.5864769,-0.01941055,-0.60712826,-0.7585918
0.23121247,-0.80372584,0.87274724,-0.94461554,0.56426847,0.43776113,0.4478284,-0.60659534,-0.4889123,-0.9839606
0.66918916,-0.86156976,0.35701665,-0.9424144,0.8549707,0.14032283,0.37993,0.03384483,-0.49376702,-0.9833224
0.33813554,-0.9343779,0.034590304,-0.8229903,0.99576247,0.14731431,0.14446622,-0.89841354,-0.045489132,-0.9236865
0.5493476,-0.6570383,0.39025748,-0.82903147,0.96992826,0.86662245,0.7833084,-0.8939304,-0.66794884,-0.9826815
0.76708853,-0.6425885,0.5562844,-0.5104051,0.9439627,-0.012658566,0.9118329,-0.5398282,-0.6114619,-0.976909
0.5844847,-0.45291397,0.48281634,-0.95723635,0.6538477,0.47213224,-0.23106277,-0.6978461,-0.9906073,-0.9967561
0.29280853,-0.47477543,0.85620713,-0.8985745,0.97041255,0.24626777,0.22087897,-0.99468446,-0.7382824,-0.9324242
0.91318357,-0.7098758,0.24491897,-0.99311936,0.7175906,0.27243304,0.22171482,-0.6691005,-0.96775603,-0.97439396
0.34880036,-0.96891296,0.28301448,-0.92563695,0.03024888,0.7635554,0.33470398,-0.64744055,-0.77232206,-0.9748589
0.43293536,-0.97963643,0.43525672,-0.981784,0.35151625,0.21216978,0.7291358,-0.8898853,-0.64795685,-0.88361853
0.3478687,-0.4214483,0.28862706,-0.9006321,0.82089853,0.18824221,0.4295402,-0.47906375,-0.27628988,-0.78413856
-0.11878741,-0.7734933,0.7067868,-0.90190256,0.5025487,-0.34554094,0.27715153,-0.42740932,-0.8488889,-0.63606817
0.71342075,-0.007396698,0.500901,-0.85981864,0.82430255,0.29506028,0.918102,-0.65816516,-0.87396544,-0.87640035
0.80450666,-0.9818227,0.9166813,-0.9901197,0.727015,0.16504249,0.5498724,-0.6657146,-0.87903893,-0.7235808
0.5434102,-0.5287093,0.1224823,-0.99731624,0.14943022,0.040109754,0.71703446,-0.4758258,-0.2930662,-0.9423595
0.5816055,-0.5791721,0.17491913,-0.61900073,0.96625054,0.5013604,0.81811106,-0.33816844,-0.4354601,-0.96861947
0.27879226,-0.96451557,0.15186492,-0.97908026,0.87059903,0.5032665,0.64976,-0.7885592,-0.9132915,-0.9404597
0.4550165,-0.23273396,0.66101533,-0.8883459,0.85428315,0.32728067,0.61368155,0.09575021,-0.36109948,-0.57260835
0.26228803,-0.35566464,0.5841404,-0.92035586,0.9509853,0.21298738,0.30221617,-0.29942432,-0.9756958,-0.7402776
0.037841767,-0.99602467,0.07827088,-0.9982342,0.9210091,0.8560874,0.66674197,-0.62527686,-0.5679455,-0.7902483
0.36853716,-0.97022617,0.4767402,-0.8644937,0.37020725,0.28585583,0.81574035,-0.15210164,-0.7331649,-0.7337972
0.64147985,-0.61603445,0.7070348,-0.48220068,0.90143967,0.5741847,0.6237533,-0.8144108,-0.25732434,-0.68492717
0.37868452,-0.868294,0.7020993,-0.7860682,0.66525793,0.08746788,0.1259411,-0.65028775,-0.8818034,-0.86773324
0.57931316,-0.31215402,0.7554842,-0.7233773,0.94919413,0.132848,0.69237345,-0.70731044,-0.13769639,-0.6134622
0.4642621,-0.44607252,0.5742389,-0.6036639,0.48751324,0.79440486,0.73435915,-0.4547049,-0.97133535,-0.92399347
