parameter_1,parameter_2,parameter_3,parameter_4,parameter_5
0.5571027,1.4268212,-2.3003514,-2.7289019,1.6830688
2.4784076,0.79858935,-2.4323528,-2.7888727,2.189262
2.5906456,0.5796044,2.1932971,-2.9968064,1.5725638
2.38492,2.9884076,-2.5140834,2.914438,0.9489831
2.530793,2.1986032,-2.086858,2.507661,1.7799981
1.3070915,0.07976787,-2.81384,2.8810782,1.0205895
0.39175454,-2.7051277,-2.2605762,-2.7024388,0.9494144
2.3881469,1.4836384,-1.7583482,-2.3062906,1.401787
2.1636012,-0.9441023,-2.3875194,-2.986547,2.3386128
2.342873,0.399055,2.2833874,-2.821427,1.8190751
2.52947,2.8145235,-1.9585799,2.4492548,1.2988627
1.6106429,2.6962543,-2.4248762,-2.7007585,1.1277981
1.3338006,-1.075816,1.9462159,-2.6574843,1.4446679
2.7720737,-1.6125338,2.1122901,2.7722423,1.7856668
2.4146395,0.9330761,2.0129554,2.4793031,2.4123235
2.1850636,1.2443918,2.734199,-2.3476994,0.036037683
2.6142464,0.7419633,-2.3612797,2.6545446,1.9896758
1.9415394,0.40037048,-2.3014781,2.7947876,1.1940871
0.8970435,0.15836008,-2.2825763,2.6899724,1.5762855
1.4551797,2.0858893,-2.3827515,2.519209,0.5696676
0.9293089,1.3597808,2.4571667,-2.78412,0.6699021
2.756612,-0.32641134,-2.3168807,2.9379885,1.8335092
1.540164,-0.42299268,2.0772214,2.5553784,1.6498302
2.4805846,1.1332436,-1.941988,-2.4361913,2.1202679
-1.7765232,-2.2034833,-2.979995,-2.5754135,0.40868187
1.7670835,-0.18925115,-2.348113,-2.9654958,2.214329
2.3801389,0.8380029,2.826518,-2.0376992,0.5866692
2.498589,0.8969176,1.9305809,-2.758639,1.101077
-2.035496,0.43228555,2.659371,-2.838593,1.1925936
2.4792244,2.272108,2.0503263,2.6015713,1.7088091
2.3007174,0.35386592,2.0737796,2.94172,1.6357771
1.1934817,0.8939454,1.9741346,2.6884902,1.0275806
1.3119416,2.769498,-1.9594355,-2.5850408,0.81391114
2.21332,0.5763656,-2.2840328,-2.9283447,1.4894997
1.5434042,0.93302494,-2.355426,2.7636101,2.4094887
1.5015775,2.9206138,-2.3203802,-2.3221743,0.45537317
2.1973748,0.30161926,-2.43463,2.7499397,1.8917398
-0.025345802,0.059949923,-2.0613725,-2.6602013,1.4593143
2.6411874,-0.6304027,2.8137486,-2.765027,1.0747137
2.5386796,0.17246889,-2.6106257,-2.8251746,1.7447546
0.66174155,-1.5970448,2.22617,-2.4736092,1.61858
2.4067838,0.84345037,-1.5785575,-2.4652634,0.8179722
2.321241,-0.8603481,2.4280725,2.7587092,1.1310859
2.3211818,0.597243,2.3156312,2.8821547,1.7428424
2.2131264,2.923141,2.574464,1.9569659,0.09285802
2.2259233,-0.67080766,-2.566824,-2.5715559,1.4377302
1.6637787,-1.7309768,2.1602669,-2.8136337,0.6415329
1.2303072,-0.48023614,1.9792036,-2.302995,0.9382089
-1.2307248,-1.0752133,2.6178164,2.907919,1.2263222
1.9067035,-0.57536817,-2.1731734,2.979729,0.91159046
2.3548493,1.865038,-2.3966336,-2.9867563,0.70253336
0.57545424,0.06938228,-2.2120402,-2.8016832,1.1963667
2.0278676,0.70096743,2.6282928,-2.95894,1.6801782
2.0397124,1.3740323,-2.00571,-2.918761,1.2651365
2.0920093,2.5618896,-2.7189057,2.6340299,1.1058542
1.1634899,-2.389447,2.1340888,2.9301348,2.2864466
1.6206595,-0.82589304,2.2390227,2.7900488,2.359921
2.81848,0.37071028,2.2371988,2.5469718,0.93018174
1.744848,0.87941325,-2.0974424,2.6677463,1.4072961
2.0614357,-0.043101437,2.0795348,2.701,1.4652445
2.9403517,2.428211,-2.3670235,2.696975,0.9541124
2.222915,-0.7454583,1.8009179,2.3860972,1.1793653
1.8723304,-1.618058,-2.1948059,2.987786,1.849091
2.7641644,1.9788387,-1.8675084,-2.6235473,1.0309169
0.082346946,-0.7173862,-2.9354079,-2.8303077,0.7391357
2.9401672,0.21764903,-1.6432475,2.1502779,1.1976354
1.760535,-1.153871,2.2216032,2.8489914,2.0406313
2.4154,-0.63024104,-1.8608446,2.540128,1.7299147
2.0171163,-0.096479036,-2.2727523,-2.92469,2.249601
1.4535196,0.18221046,2.170708,-2.7612967,1.6300294
2.0434992,1.3223274,2.4021509,2.9758906,2.313818
2.953399,0.46093452,-1.8982232,-2.9215403,1.5182809
0.7222231,-0.23719478,2.8287234,-2.964136,1.6575757
1.431237,-0.34966353,-2.1077356,-2.469533,1.5987631
1.9587185,-1.5686836,-1.8455613,2.7653456,0.8701253
-1.0937113,-2.1744153,-2.5624845,2.8891785,1.1981916
1.6071632,-1.243734,-2.1706035,2.8532999,2.578805
2.5025136,-0.24771404,-1.9967363,2.8768373,1.4950128
2.1671944,-0.18482128,2.0738852,-2.6952143,1.5216082
2.8617237,1.6089259,2.341218,2.4735115,1.2325124
0.12554279,-1.2649199,2.6934626,-2.813552,1.7354089
1.305553,-0.2551891,-2.312761,-2.6849184,1.9239018
2.6026623,-0.14841405,-1.9531498,-2.9441867,1.5006605
2.9356735,1.9419782,-1.8411975,2.4667494,1.5554377
-1.731194,-2.1814427,-2.6327553,-2.8914614,1.2081553
2.83112,0.834969,1.9535608,-2.7674503,0.9873484
1.899516,-1.988386,-1.8098171,-2.530577,1.7501826
2.2083025,2.2055032,2.383883,-2.9934356,1.5504084
2.1221037,-0.15424986,2.0542924,2.522831,1.8118114
2.3727446,0.9778002,2.3012574,-2.891758,1.5387704
0.699207,-1.4839242,-2.0625646,2.5661662,1.5749563
2.6168418,1.085059,-2.1545277,2.818392,2.1104095
2.7593641,-1.0714486,1.8532993,2.7185729,1.5380929
2.0683627,2.7425342,2.6151514,2.2921922,0.940822
2.615947,1.0995035,-2.4947386,-2.8780246,1.9434596
2.0888124,-1.7547565,2.2581453,-2.7580616,1.5953946
1.9813046,-1.2699442,2.801376,2.8402061,1.5106658
1.7755737,0.056717187,2.2827113,2.8755875,1.8876052
2.0396237,2.5704963,2.5519936,-2.6583085,1.4001769
0.39873478,-2.190075,2.303299,2.5952358,1.6512539
2.9429686,2.061269,-2.1215453,2.8055506,1.6303132
2.3283646,0.18012074,2.3526702,-2.8179,1.8522735
1.9281969,1.0680476,-2.042418,-2.7343204,1.6254492
2.3157039,0.21132948,2.0904775,-2.949885,2.3055239
1.9307637,-2.7131026,1.8963256,2.5047638,1.3174134
2.9255462,1.1553745,2.5046754,-2.8637908,1.7168541
1.1195647,2.0999422,-2.32756,-2.9078004,1.2845206
1.9502187,2.4892697,-2.6404493,-2.967461,1.9355884
2.9025164,2.5969353,-2.6659803,-2.8375013,0.9973859
1.9173958,-0.9755415,1.7499573,-2.6210744,1.397166
1.945121,2.0354881,-2.4132905,-2.6013765,1.3848643
1.3049531,-1.2293223,2.3227077,2.8055305,1.2964123
2.349103,0.6606181,2.2122674,2.960408,1.7306651
2.4356675,-1.1402181,-1.9024549,-2.9611793,1.5958543
2.5807443,2.944712,2.5027373,2.7051725,0.9073885
1.040349,0.07212375,-2.458785,-2.4478817,1.7501931
2.2336593,0.81187147,2.1587086,-2.785248,1.8349074
2.5332005,0.7667998,1.9637523,2.557716,1.4653789
2.1932702,1.2487689,-2.222402,-2.723269,1.7597207
0.50341034,-1.9732506,2.5491457,-2.9934807,1.6320206
2.7019234,-0.08818581,2.00867,-2.3469694,1.5236515
2.453091,-2.322446,2.3201306,-2.8149345,2.11562
2.516089,1.2693353,-2.1152093,-2.9643178,0.920702
1.7277768,-0.4853887,-1.9124713,-2.7015748,2.029583
2.7581747,2.9694247,-2.7446992,2.8729727,1.8223257
0.23828842,-0.16109632,-2.466362,-2.9906905,1.3791335
2.7231576,2.1216416,2.6150193,-2.8786414,1.6101613
2.5668917,-0.7186263,1.8842989,2.6153896,1.6989441
1.6385975,-0.7820465,-2.6170352,-2.6305547,1.2094436
0.9994941,1.3078799,-2.4655764,-2.7913895,1.6134962
0.29400003,0.7195742,2.6345286,-2.9168699,1.8856808
-0.31243283,-2.856988,2.2132657,2.7981322,2.1867664
1.5648209,-1.0970131,-2.2945275,2.8655984,1.794376
2.5811481,-1.0337619,-1.8275759,2.5125551,1.0321437
2.102677,2.005508,2.0983326,2.56567,0.8985261
-0.17236447,2.4947739,-2.462565,1.9709568,1.2748833
1.942301,-2.3971567,2.5462773,2.9477556,0.43708742
0.82436943,-1.7005212,-2.510096,2.9040427,2.0248458
0.383992,-1.8054574,-2.647609,2.9631093,2.056311
0.13811146,-0.7404259,2.2675593,-2.6582668,1.4696712
2.3127005,1.1054511,-2.1048164,-2.685182,1.8610194
0.92707205,-2.9585116,2.0870655,-2.469476,1.182249
2.9413745,-1.2482287,2.0120535,2.9424489,2.1952305
2.4916942,1.147145,-2.2775452,2.9042795,1.7709842
-0.65643275,0.9442473,2.4383273,2.5381234,1.2531195
2.3629024,-0.797321,2.2956767,2.8996344,1.8265336
0.7131859,1.8986315,2.1291282,2.9362926,0.47162503
1.9643528,1.6665678,-2.6482487,2.9134953,1.3474714
2.4357958,-0.013735618,-2.129041,2.8188772,1.0300214
1.8869927,1.2261208,-2.2316933,-2.6858535,2.1670232
0.8110308,-0.70395654,2.3208818,-2.7520812,1.8164122
1.1087884,-2.9147887,-2.2003338,-2.5808446,1.4274677
2.8075964,0.55556613,-2.27212,2.9806082,2.045118
1.8554738,-1.5660857,-2.3761823,-2.925398,1.9964283
1.2952063,0.02797074,-2.1480434,2.7309859,0.9057523
1.893569,0.09952531,2.4864647,2.9197924,1.7376097
-0.40551353,-0.8411772,2.4447765,-2.740861,1.1962357
-0.1428014,-2.5231042,-2.329215,-2.7527108,1.3800968
0.19165868,2.8741062,-2.713112,2.7799883,1.6362361
1.118063,-2.3564966,-1.9367635,2.477059,1.9184158
1.6369056,-0.024751725,2.2772171,-2.8872535,2.082281
2.379097,0.10195947,2.028588,-2.6872609,1.7587655
2.1936765,-0.422292,-2.1342697,-2.8548083,1.839681
2.6174378,-2.2725098,-2.1107385,2.934886,1.3074689
2.4151278,-2.0976605,1.943908,2.7535417,1.6796112
1.2095209,2.3367705,-2.3906164,2.592108,1.6885633
2.6251688,0.7758202,-2.7183163,-2.9829347,1.3303418
0.5196142,-1.5403191,-2.8185184,-2.9478877,1.7436624
2.7558718,2.7858202,2.1927052,-2.4442422,1.7323458
2.7535236,-0.31545827,2.408643,2.9308352,1.708635
1.9163262,-2.8786132,-1.9185498,-2.8172393,1.4495616
1.4920852,0.95870507,-2.4485884,2.8243206,1.1272097
0.29004097,0.3814974,2.4377599,2.4017763,0.7088196
1.3884432,-0.29193825,-2.5093746,2.9281735,2.203613
2.6220222,-0.5876707,-1.7753298,-2.4229481,1.2622148
1.498377,0.2765277,2.3287551,2.9707377,1.9722903
2.080622,-0.87290806,-2.1554024,2.6767294,1.8026631
1.8976471,0.33068824,-2.5665345,2.8313375,2.0136201
2.743416,0.28730035,-2.3607507,2.7773702,1.5925272
2.263872,-0.45487115,-2.1691165,2.783447,1.727838
0.6621963,-0.5449414,-2.552186,2.8847122,1.9141417
2.0337596,-0.2961543,2.0011551,-2.5291002,1.7866782
2.8878682,2.693698,2.2509966,2.6405537,1.1300083
2.8784878,0.9341044,-2.206445,-2.8336663,2.2473724
1.7386206,-1.5971391,-2.2291772,2.9571202,1.7451816
1.5809294,-1.2846823,-2.1160111,-2.7506788,2.1012654
-0.28772178,1.2508144,-2.1849124,2.364754,0.7223535
1.1653517,-0.79611546,-2.4287353,2.6713812,1.5804163
2.3403733,-1.1364181,1.8530369,-2.9180617,0.73964703
1.7200747,2.2753525,2.8072028,-2.7083702,0.4215202
1.7844979,-2.7884061,2.049875,-2.67789,1.745624
1.8557546,2.316472,2.323844,-2.6981378,1.428139
2.9909997,2.1297612,-1.9718149,2.7687051,1.782586
2.1976814,-0.9423334,1.9856873,2.8899038,1.4318336
2.8519053,1.9573543,2.0876834,2.777595,1.6144524
-1.6552501,2.7541118,-2.7821226,-2.6803849,1.2884649
2.6135383,0.19385093,-2.3838224,-2.8922598,1.7107627
2.5743644,1.3814906,-1.9586828,-2.6627834,2.0849795
2.671943,-0.09488367,-1.7108691,-2.3341594,0.99233305
2.777945,1.6961983,2.104745,-2.4648247,1.8877795
0.5465989,-0.51495063,2.3830464,2.7475967,1.5866522
1.3752627,-0.40202093,-2.6141891,2.8244967,1.384397
0.07761705,-0.19121861,2.6370926,2.9718215,1.5682955
2.2477968,1.9502386,-2.0146859,-2.1323953,0.9948117
2.9234767,-2.370097,-2.7507868,-2.853972,0.63174766
2.8213778,1.6384255,2.0532188,2.4752486,0.55758846
1.5235528,0.3234813,-2.3094268,-2.573111,1.6747342
2.924918,-0.5748551,1.842675,-2.9033203,1.5633445
2.084413,2.185296,-2.4067163,-2.9643278,1.3438402
2.8183763,0.09437092,-1.9523257,2.9753635,0.8916172
1.7813191,-1.3940123,1.9636546,2.823092,1.954607
0.35268664,0.8746892,-2.4448628,2.7041728,1.1445677
2.3762393,1.0477407,2.708678,2.7027016,1.8146724
1.7010608,2.9141228,2.7845175,-2.9770782,1.1484852
2.855052,-0.834048,-1.6908362,-2.296326,0.95886755
1.5886095,2.8326526,-2.336128,2.6390524,1.2732964
2.75914,2.360803,-2.685298,-2.4958258,0.724237
2.2087135,-0.1007723,1.8025333,-2.2036827,1.4676368
1.9331079,-1.1090956,2.120273,2.617911,1.2434958
0.42209715,-1.2401391,-2.551477,2.76598,0.8989408
0.8879062,0.14376222,2.4661283,2.8999476,1.9972086
1.2139465,0.36975336,2.3704367,2.5974004,1.5626391
1.6260995,0.31299645,-2.1790855,-2.577475,1.6959778
1.2839493,1.7780561,1.9462545,-2.4569666,1.3384883
1.3859603,-0.5919714,2.0361798,2.3325222,1.3145592
1.6163127,-1.2192781,1.8757081,2.6514328,2.0951793
2.972516,-1.3871541,2.6578512,-2.5603094,0.40785217
2.902965,1.484988,2.2859187,-2.905284,2.1180232
1.0031333,0.022224586,-2.5697405,-2.8552258,1.8417397
2.0427341,-0.40342876,-2.2643414,-2.9110956,2.165331
1.1658657,0.81500536,2.1681628,-2.6906078,0.93179
2.4353747,1.3565365,2.0405557,-2.52344,1.8072431
2.987471,0.46285054,-1.992504,-2.6241071,1.4962358
2.537857,1.2644814,-2.1173356,-2.7062948,0.67317545
2.1103635,2.5289092,2.9657109,2.2930648,1.0373925
2.465149,0.5244603,-1.9044654,2.6434743,0.44814783
2.6093538,1.0737407,-1.9831967,-2.9876869,1.5062611
2.8111641,1.3310837,2.0222487,2.389648,0.5612268
2.5937662,-0.49071544,2.2395458,-2.9531784,2.3459663
2.5758169,0.35205853,2.2965567,2.932899,1.5102012
2.841082,2.503741,-1.7106695,-2.3873148,1.0415413
2.0031543,2.8834825,-2.8698604,-2.952641,-0.4668313
2.2950516,1.0636156,-2.1093326,2.7846596,2.0928965
1.7895298,-2.947776,-2.096022,2.7402835,1.824369
-0.27418125,0.7483936,2.3944347,2.2503834,0.517939
2.0782018,-0.6942273,2.214911,2.9164777,2.059122
-1.3411206,1.2017632,-2.9131887,-2.7394,0.07192087
2.6857681,2.6702175,2.2978046,-2.6776,1.8714862
-0.4072629,-1.6828388,-2.6252856,2.9602525,1.5519847
1.9531773,1.3061606,-2.5253785,-2.9027817,1.8198487
2.8208523,2.0699978,-2.462039,2.264061,0.56652457
1.1887108,0.03041889,2.4458456,2.6966324,1.1112734
2.9328012,1.8453608,2.0283453,-2.5861356,1.4898583
2.8200312,0.60453254,2.4978592,-2.9186318,1.8845469
0.6081762,1.8142853,-1.967544,-2.8271606,0.84381425
1.9261334,1.4125636,-2.2400994,2.9398348,1.9431497
1.1806625,2.8054342,2.016026,-2.5986102,0.83036673
2.7402322,2.4405863,2.2557778,2.989255,1.599119
0.44181067,0.26537725,2.2537317,-2.4431083,1.1515542
2.3313365,2.0893064,-2.2280002,2.7977078,1.6217254
2.8030293,-1.7782068,-2.2241457,2.6407564,1.2310133
2.4965208,1.5779674,2.3871257,2.9693992,1.801222
0.44888654,2.1379807,2.646307,2.7584367,1.4697162
2.3600624,0.44271308,2.6570969,-2.971174,1.8033522
-2.7053883,1.9660602,2.6942449,-2.2206662,0.187671
2.4853928,1.9623699,2.2644336,2.88403,1.7663826
2.697495,1.5386553,-2.2758584,-2.631115,1.4651686
2.732405,-0.2714759,-2.234007,-2.7098644,1.3929416
2.4034417,1.3127981,-2.1026428,2.6012862,1.8898288
0.6122954,0.9140672,-2.2561598,2.4912927,0.68093216
-0.43440142,0.79486644,-2.693962,-2.9017086,1.4330602
2.9530773,0.6770806,1.8341331,2.5684323,1.2820649
1.8920975,-0.90602577,2.1550312,-2.857183,1.7221963
2.170263,-1.3454114,-2.4251919,-2.6336253,1.2910826
2.998053,2.1905482,2.2690516,-2.8729472,2.3861635
1.4378598,0.14559808,-2.5465407,2.9369013,1.7511127
-0.038549215,-1.6357955,2.4058297,2.8835044,1.9554299
2.1744459,-1.1673273,-2.157875,2.911232,1.452873
2.3799062,-1.7807004,2.1022463,-2.9934113,1.8270998
-0.6647295,-0.9026696,2.934235,2.9507318,0.28215164
1.1067673,-0.8917563,2.1269555,2.7559884,1.8306177
0.42417812,-2.3695977,-2.2515032,-2.7874947,2.3638985
2.8355346,0.3233776,-2.0696783,2.7631505,1.839591
1.8930147,1.8678657,-1.8776093,-2.7302964,1.374381
2.7567427,0.6952378,2.1671982,2.5754943,1.9134587
2.1047637,1.0740868,1.7498775,2.794278,1.072361
2.015531,1.8278707,2.624413,2.8333848,1.6501058
-0.24321955,-2.358515,2.8355794,-2.7396364,1.4110998
1.6619517,1.1453458,2.5344427,2.8486688,1.7736634
0.5525802,-1.0264591,2.0820909,2.4702415,1.635772
1.494859,1.9936409,2.5899885,2.8571877,2.0469794
0.6320819,1.4428722,2.6840684,-2.8435578,0.7527674
2.7298813,-0.21361794,2.0372586,2.783891,2.2531977
2.9655192,1.8866266,2.132811,-2.7849045,2.0166
0.85270756,0.8823304,2.2152026,2.6968944,1.3392305
1.6240013,-1.0011544,2.1624956,2.7256362,2.1408753
1.6307541,0.48564327,-2.387725,2.937444,2.4285107
2.2286918,1.8976834,2.8303473,-2.9012787,1.5509648
2.4585605,2.3659058,2.2647488,2.899101,0.35421425
1.9911175,2.7673047,2.0777755,-2.4319472,0.9236941
1.3024005,-2.430235,-2.1636567,2.710992,0.9341249
1.8826748,1.71675,-2.0028698,-2.4168935,1.9939857
1.591953,0.7087155,2.1236575,-2.7977974,1.6203508
0.65832436,1.986634,2.9056168,2.9116952,1.5216336
2.3131127,0.36498514,2.425225,2.7044132,1.7612202
1.0153939,1.8714303,2.2295623,-2.6617785,1.3368059
1.4213436,-0.45873588,-2.3823664,2.8354795,2.3304574
2.025342,1.4896876,2.0128605,2.2720563,0.92942315
0.33085382,-2.6936407,-2.158681,-2.8489757,1.2537783
0.3380983,1.9183115,-2.3518834,-2.6026773,1.1953638
2.04923,2.4559417,2.2115717,-2.8438663,1.3879515
2.4914777,1.3406391,-2.3893993,-2.9485312,2.2883427
1.2235218,-0.6773073,1.8456779,-2.5378656,1.4474007
