parameter_1,parameter_2,parameter_3
1.6229824,2.1338694,-1.7511287
1.2654095,2.6703928,-1.8968043
1.5912797,2.3426766,-1.8455038
2.513117,2.8625906,-2.5563402
1.2569853,2.9008112,-2.033184
2.1086543,2.4804702,-2.138038
1.0723368,2.3294327,-1.6196066
0.9695618,2.2662644,-1.5358492
1.347671,2.4032986,-1.7749515
1.4425163,2.551323,-1.9159069
1.8531432,2.708889,-2.1588752
1.7663907,2.59729,-2.0759199
1.5892245,2.786456,-2.1173663
1.6949947,2.4948869,-1.9770403
1.0509827,2.9738932,-2.0013049
1.0853765,2.9795585,-2.0262656
1.5948044,1.6462787,-1.4353743
1.2684164,2.764479,-1.9574105
0.88116777,1.5936779,-1.1016653
1.2834364,2.8366215,-2.0182474
1.8567551,2.7772746,-2.222757
1.6113732,2.4891977,-1.9297922
1.5622994,2.076766,-1.672522
1.0153439,2.4865868,-1.6958628
1.3717691,2.871362,-2.0556536
0.96739197,1.7911711,-1.267028
1.5355371,2.2903144,-1.789033
1.6867101,2.5758097,-2.0179703
0.778185,2.3247159,-1.503295
1.8041954,2.8051732,-2.2161775
0.71141744,1.497125,-0.9645346
1.0396277,2.5998018,-1.7767876
1.4440063,2.389909,-1.8092948
1.7818578,2.8775706,-2.2440531
1.5210057,2.617801,-1.9706632
1.5328861,2.6325386,-1.9949028
1.2923433,2.477834,-1.7974166
1.3847045,2.5185633,-1.8568716
0.6772342,2.6659706,-1.6642946
2.3228853,2.920838,-2.5000021
1.640666,2.4980843,-1.9676235
1.4726393,2.2204742,-1.7252907
1.3174024,2.21594,-1.6682538
0.9506974,2.266563,-1.5639253
0.5550069,2.6902106,-1.6183283
1.4437362,2.5448825,-1.905658
0.86145854,2.79178,-1.8098698
0.78696865,2.678346,-1.7118505
1.2883455,2.7028399,-1.9303746
1.6335366,2.6760256,-2.0797594
1.0108258,1.8951925,-1.3287991
0.8317024,2.6320057,-1.677899
1.5590808,2.4552763,-1.8992442
1.2028931,2.1988811,-1.5734005
1.5286964,2.5659432,-1.9574264
1.3952023,2.1313272,-1.6435221
1.2365872,2.6250472,-1.8600165
0.7064826,2.2875383,-1.4667566
1.64197,2.1548471,-1.740152
1.268442,2.1890826,-1.6106864
1.4552245,2.428105,-1.8535314
0.7596238,2.4250932,-1.547808
1.4393541,2.7815206,-2.0492377
2.2584121,2.08536,-1.9653387
1.4401075,2.5718431,-1.936395
1.736966,2.8648126,-2.2411718
1.6612788,2.7020693,-2.0797498
1.2666006,2.9056933,-2.0462499
1.2483788,2.9950948,-2.1114924
1.0518444,2.780043,-1.8668741
1.9309106,2.3539164,-1.9814239
1.7321248,2.973355,-2.2823486
1.7624576,2.5683854,-2.076528
0.9878058,2.484298,-1.6895057
1.8740091,2.610288,-2.1276276
0.10198814,1.9807565,-1.0149919
1.7106917,2.7069929,-2.0965717
2.1164382,2.9704702,-2.4424076
2.3083127,2.7756994,-2.4089308
1.7536305,2.320201,-1.9112372
1.7131623,2.749926,-2.1567352
2.3204272,2.9407618,-2.5082226
1.3313364,2.633881,-1.9036905
1.1307056,2.5458596,-1.78472
1.2852287,2.3613365,-1.7098719
0.97644085,2.577585,-1.7310184
1.5827805,2.8369906,-2.130597
1.7856642,2.7179554,-2.1591473
1.6917413,2.9695787,-2.2811985
1.253718,2.7442966,-1.9498476
1.4865098,2.1447577,-1.6812587
1.253333,1.6285807,-1.2730886
0.3249509,1.787543,-0.9940333
1.189986,2.3054397,-1.6413797
1.8060613,2.2528057,-1.8717856
1.0882684,2.6049166,-1.7910025
1.7911898,2.6927702,-2.1244664
1.4793392,2.8339307,-2.100892
1.3093573,2.3870451,-1.7549914
0.6494523,2.5365903,-1.5697045
1.68414,2.0562265,-1.7196691
1.4175473,2.7219715,-2.0192275
2.0330637,2.9890158,-2.4135268
1.0545292,2.3181887,-1.6085666
1.5187892,2.1341965,-1.6758183
0.7301913,2.5903068,-1.6229646
1.6167151,2.815243,-2.136437
1.4842485,2.825263,-2.0730307
1.3163121,2.2420638,-1.6733127
1.6930428,2.5179837,-2.011231
0.44672057,2.2319732,-1.3123387
1.3535897,2.0555058,-1.5781199
1.7839761,2.7644336,-2.1773207
1.0870484,2.843409,-1.93445
1.6563847,2.278268,-1.8402362
1.2244726,2.8648772,-2.0262997
1.2310579,2.4704669,-1.7716116
2.0800865,2.9116914,-2.4060023
0.41706923,2.6830318,-1.5593609
2.145009,2.6676438,-2.2709947
1.5614103,2.4027402,-1.8648025
1.0541402,2.5963862,-1.7662216
1.2497259,2.1156693,-1.5529313
1.8967563,2.3363721,-1.9666864
0.9442307,2.5504165,-1.7038729
1.439876,2.4909873,-1.8559755
1.8253013,2.9330726,-2.2915907
0.8655755,2.2497916,-1.4810568
1.016534,1.982058,-1.385152
1.1719782,2.7759254,-1.9197112
1.2506089,2.6136677,-1.8588102
1.0049566,2.870137,-1.9079179
0.35469133,1.7718265,-0.99043626
1.3495686,2.8392541,-2.0355613
1.8271203,2.9908166,-2.3227973
1.822719,2.8305721,-2.2466335
1.3702948,2.3514378,-1.7541168
1.488172,2.8089073,-2.0678864
1.3561804,2.633691,-1.9167956
0.9205009,2.7529655,-1.8221835
1.4278389,2.656085,-1.954424
0.8544618,2.0322256,-1.3663336
0.60004264,2.3614657,-1.438948
1.5639987,2.6137786,-1.9900589
0.81712884,2.2594237,-1.4720834
0.9893612,2.420061,-1.6460505
1.0346452,2.5873284,-1.7548738
1.9061679,2.8372924,-2.2638645
1.689859,2.9813087,-2.2814488
0.8483996,1.9373473,-1.2778833
2.1583858,2.5414858,-2.2328005
1.4084824,2.3705454,-1.7913415
1.3038746,2.658468,-1.9221191
1.4578742,2.8904853,-2.109402
1.1169866,2.6392863,-1.8276129
1.0036727,2.4563086,-1.6500735
1.388784,2.326191,-1.732061
0.5923661,2.2863786,-1.3982819
0.93140674,2.341752,-1.5687941
1.4506279,2.7352371,-2.0174441
1.4534246,2.4191384,-1.8537616
0.72358876,2.16121,-1.3672316
1.3816025,2.051609,-1.5926263
1.859317,2.406753,-1.996502
1.4789581,2.775653,-2.0643795
1.2734157,2.4034567,-1.7507783
0.87352234,2.7473862,-1.7917944
0.81082106,2.2872157,-1.480417
1.4842882,2.3925412,-1.8116465
1.8304776,2.4673936,-2.0200462
2.0623143,2.7284417,-2.2762058
1.6542696,1.9305519,-1.630484
1.1484993,2.749652,-1.9110955
1.3676625,2.581812,-1.8849128
1.728812,2.609762,-2.047734
1.1285673,2.5753818,-1.7859977
1.4846369,2.686717,-2.00623
1.3887657,2.53704,-1.8617501
1.7172236,2.8469508,-2.2042599
1.7319118,2.5063791,-2.0211852
1.4457302,2.7016387,-1.995304
1.3040391,2.6374102,-1.8973116
1.1966416,2.9557068,-2.063179
0.9738349,2.8098762,-1.8541408
1.1392132,2.3051426,-1.6340455
1.2816213,2.7493398,-1.9521958
0.53963196,2.2147844,-1.3360835
1.4454039,2.5727968,-1.9213287
1.1767881,2.279152,-1.6146412
1.1925973,2.3599205,-1.682509
0.571301,2.013314,-1.2119223
1.379931,2.8381262,-2.0653224
1.5372751,2.4176276,-1.8695822
1.8562112,2.9772623,-2.339245
0.9907727,2.8346968,-1.8933682
0.9823179,2.1312516,-1.4564718
0.9767404,2.445155,-1.6464726
1.7269448,2.6331165,-2.082304
0.92440647,1.9821775,-1.3528748
1.6822228,2.235001,-1.7927523
1.4983096,2.5632648,-1.930112
1.50166,2.6461341,-2.0024507
1.3994012,2.8600051,-2.0797834
1.6257867,2.6927505,-2.0731292
1.1132609,2.1898103,-1.5474523
1.9455723,2.9111898,-2.346789
1.297974,2.4170783,-1.7581426
1.9825075,2.6878848,-2.2204845
1.5097392,2.9038017,-2.1440525
1.6538752,2.581359,-2.0200515
1.4325563,2.439236,-1.8440831
1.7974533,2.9787834,-2.3123884
1.2063513,2.7854643,-1.9492385
1.869783,2.0775537,-1.8079561
1.760113,2.9979475,-2.3082154
1.926403,2.931951,-2.3255353
1.0642306,2.1750088,-1.516488
0.81015164,2.80956,-1.7906773
1.3999348,2.91501,-2.0981293
0.7641235,2.5614805,-1.6340245
1.2896974,2.2840393,-1.6716698
1.6465741,2.773583,-2.1385708
1.3018473,2.1950352,-1.6397235
1.52767,2.4160638,-1.846384
1.2477366,2.8393078,-2.014669
0.751441,2.6014063,-1.6392463
1.291484,2.9049394,-2.0674942
1.546615,1.9652053,-1.6000267
1.7049333,2.7876608,-2.1525846
0.65965873,2.3498394,-1.4611008
1.3714924,2.877975,-2.0770628
1.4194865,2.4683843,-1.8640515
1.5610541,2.7512429,-2.0826662
0.86474437,2.1312697,-1.410779
1.7276514,2.9393759,-2.257133
0.8247075,2.0168693,-1.3243511
1.0676955,2.2458782,-1.5646144
0.63544315,2.7710721,-1.6943551
0.9320681,2.0522861,-1.3957467
1.1733447,2.901971,-2.0113673
0.63060427,2.2089777,-1.3567239
1.6341078,2.3090158,-1.8487805
1.5731663,2.5099432,-1.9451472
1.5365177,2.9710436,-2.2061694
1.358612,1.6719061,-1.3732808
1.3499695,2.22046,-1.6691592
1.7146902,2.4577582,-1.9776813
1.2504345,2.627441,-1.8755546
0.7103748,1.9062468,-1.2063397
2.3031209,2.937647,-2.5121162
1.662614,1.7259445,-1.5132371
2.167173,2.4810941,-2.1833026
1.3719369,2.5252385,-1.8475677
0.9923104,2.568579,-1.7251439
0.21569656,1.6311195,-0.85433656
1.1270471,2.3814769,-1.675236
0.8075522,2.7333515,-1.7548286
1.0952845,2.4166949,-1.6798098
1.2544452,2.8316941,-2.0047507
1.1167253,1.9507797,-1.4015594
1.7618493,2.6417239,-2.091796
2.028078,2.3223314,-2.0241847
0.8506101,2.507139,-1.617943
0.5960043,2.416928,-1.4667813
1.2721404,2.6723318,-1.9160862
0.89388263,2.346902,-1.5494058
1.480267,2.4210222,-1.8440096
1.3299487,2.7824955,-2.0140343
1.2648996,2.1452482,-1.5892941
0.44681036,2.449175,-1.4038917
0.87184393,2.2856936,-1.5080369
0.76080567,2.6474876,-1.6734016
1.7651075,2.199856,-1.8265812
0.6579087,2.2670758,-1.3996291
1.1317166,2.460012,-1.7247344
1.4495869,2.673489,-2.0002205
0.86454624,2.6395452,-1.7214117
1.504088,1.9332223,-1.556537
0.96480113,2.6977334,-1.7957356
1.6029614,2.71451,-2.074213
2.0906396,2.306245,-2.0323732
1.3639137,2.425108,-1.7817476
0.7919097,2.6117837,-1.6586443
1.4380766,2.55275,-1.9176962
1.5155339,2.3543851,-1.8198502
0.99262357,2.6448793,-1.775675
1.6850449,2.523199,-2.000469
1.2167095,2.8919191,-2.0323558
0.84884644,2.4304025,-1.5825114
0.66225165,2.6798449,-1.6616571
2.0585053,2.548061,-2.1672454
1.4423919,2.4339218,-1.8440119
1.6065121,2.499293,-1.946305
1.5219023,2.4485104,-1.8722714
1.4958863,2.7779744,-2.0653977
1.7218916,2.7333941,-2.1272423
1.1137542,2.7346268,-1.8672906
0.48462817,2.3539567,-1.4079818
1.4517897,2.63777,-1.9604352
1.1349602,2.8078978,-1.9418095
0.8960165,2.7143395,-1.7663397
1.2094704,2.7227414,-1.9070514
1.3305002,2.301792,-1.7075529
0.81801724,2.2201579,-1.4473097
1.2773664,2.2321045,-1.6432244
1.1124188,2.5240192,-1.7620118
0.27942023,1.4943005,-0.78503966
1.5208001,2.4778297,-1.8853858
1.0987906,1.995183,-1.4192883
1.0023428,2.2956543,-1.5649023
0.6808426,2.080738,-1.3042829
2.1069796,2.9895205,-2.4691863
0.69306785,1.7102305,-1.0784206
0.83194166,2.299514,-1.5028965
1.1000091,2.3046515,-1.6221352
1.4863422,2.3928497,-1.8261569
1.1129891,2.668953,-1.8379402
0.97089446,2.3896148,-1.6294063
1.0623349,1.867169,-1.3354398
0.52692497,1.6594068,-0.98984706
1.8492157,2.993628,-2.3529415
0.97663665,2.037908,-1.4026196
1.7762256,2.8714142,-2.248583
1.2670487,2.8632429,-2.0116549
1.7710488,2.3756282,-1.9387078
1.212039,2.8978953,-2.0115814
1.226234,2.4931617,-1.790001
1.6054647,2.6440697,-2.0252357
1.2957739,2.7741182,-1.9926596
1.1713191,2.2935994,-1.6507465
1.0502933,2.0947597,-1.4707353
0.78355336,2.6828837,-1.7235992
1.4225546,2.348879,-1.8012711
1.4787812,2.648136,-1.987521
1.9189768,2.936678,-2.3313007
1.5020872,2.9000719,-2.1417787
1.0681187,2.4459386,-1.7024909
2.26382,2.4535992,-2.1841033
1.089949,2.0610948,-1.4891132
1.3813206,2.2635791,-1.7055963
1.6005726,2.779339,-2.1077726
1.3727574,1.729185,-1.367521
1.8665284,2.8747203,-2.2786365
1.697355,2.9577906,-2.2589157
1.7342916,2.2031558,-1.8266819
1.7177463,2.7616692,-2.1430664
2.1458936,2.924227,-2.416069
0.97465914,2.6830957,-1.7968497
0.9751567,2.7654512,-1.8406254
0.76733667,2.1865108,-1.4098738
1.183904,2.478146,-1.7511939
1.6797736,2.5198755,-1.993035
1.4546522,2.995675,-2.18418
1.1672306,2.1385376,-1.5396297
1.9147534,2.8984532,-2.3185492
0.99360096,2.565598,-1.7270685
1.430783,2.744507,-2.026077
1.5229402,2.5258276,-1.9152473
1.2833095,2.4574544,-1.7857221
1.8801649,2.4385493,-2.0332289
0.75788367,2.4955702,-1.5879678
0.5286115,1.8403176,-1.1239038
1.7148721,2.2095673,-1.8340435
1.8234435,2.1859045,-1.855968
1.9979336,2.331347,-2.0276494
1.4375534,2.8408902,-2.0814576
1.8249543,2.2255678,-1.8634982
1.584731,2.68754,-2.042145
1.3486875,1.8820578,-1.4614456
2.1180365,2.61557,-2.2261775
1.1424928,2.5273128,-1.7764827
1.4224024,2.8077335,-2.0482376
1.7644168,2.66132,-2.109455
1.2148247,1.9301175,-1.4445055
1.7571281,2.9535587,-2.297623
1.5095559,2.7754116,-2.069563
1.1454874,2.3167398,-1.6431769
0.6287752,1.8828996,-1.1592735
0.82601863,2.3929133,-1.5542263
0.9792021,2.7246435,-1.8242344
0.9176398,2.133466,-1.4379282
1.4772879,2.5345762,-1.921469
1.0056283,1.8001254,-1.2809838
1.3554754,2.732777,-1.9681157
1.8569415,2.7217,-2.1873646
1.833498,2.6999283,-2.1571558
1.6051397,2.2839837,-1.8113124
1.1384646,1.9131796,-1.4114436
2.275982,2.5293086,-2.2585745
1.103441,2.842896,-1.9431775
1.1744808,2.1361394,-1.5485188
1.0069574,2.8796377,-1.9213433
1.0729309,2.0878382,-1.4801066
1.165317,2.6158106,-1.822849
1.253705,2.5718904,-1.8382887
2.0821865,2.7546482,-2.2979622
1.1818427,2.4845562,-1.7623024
0.8735791,2.298603,-1.5305051
1.0083352,2.4606895,-1.6747382
1.4240913,2.5523458,-1.9139951
1.5273666,2.3728502,-1.8263395
1.5396388,2.837475,-2.1273386
1.6215148,2.699257,-2.062102
0.7542495,2.5535128,-1.6135352
0.98896736,2.3233786,-1.5827152
1.908104,2.3686116,-1.9969373
1.2389734,2.479051,-1.7934853
1.607375,2.898886,-2.1974542
1.1820453,2.5876014,-1.8319913
1.764814,2.5585854,-2.0536761
1.7116708,2.9000752,-2.2367628
1.5889298,2.8175738,-2.135884
1.4266365,2.3680823,-1.7815747
1.4952708,2.3987248,-1.826033
1.5414857,2.6689289,-2.0152414
1.1637827,2.8214068,-1.9574175
1.061999,2.7013452,-1.8309867
2.3000946,2.8988419,-2.4841573
1.18812,2.51148,-1.7599244
1.5758629,2.2341726,-1.7702492
0.7891038,2.2827344,-1.4763036
1.7753583,2.8629956,-2.242663
1.6204952,2.3895671,-1.8834568
2.1180522,2.6835523,-2.2843292
2.088657,2.5187185,-2.152027
1.0424474,2.3867943,-1.6359141
2.2065969,2.9475727,-2.4406178
1.5251116,2.8419642,-2.112155
0.78774875,2.6585999,-1.6864015
1.5421876,2.9231505,-2.1716003
1.5359234,2.3428385,-1.7937249
1.385962,2.591271,-1.9089515
0.44054225,2.4464872,-1.4242096
1.3231841,2.1213539,-1.6086625
1.947951,2.4274874,-2.045143
0.8907333,2.299545,-1.5263208
1.0880854,2.108249,-1.5014222
1.6559247,2.9698348,-2.2608607
1.3475466,1.7771946,-1.4175537
2.0438812,2.5146065,-2.1340914
1.6780326,2.7958243,-2.1557887
2.1087005,2.988032,-2.4520595
1.1310027,2.629122,-1.8160932
1.0250112,2.2329447,-1.5398211
0.99218315,2.7003038,-1.8081247
1.5081794,2.2457917,-1.7630496
1.69008,2.8624215,-2.1921203
1.9656906,2.735308,-2.2410514
1.1080611,1.9224799,-1.3893819
1.0972714,2.8823643,-1.9576403
1.2770678,2.569795,-1.8664434
0.33007106,1.7670903,-0.9736355
1.4632094,2.9610872,-2.1746597
0.52446854,2.4273016,-1.4406539
1.8455175,2.6825926,-2.1440926
1.8403313,2.88301,-2.2595801
1.3978804,1.8567785,-1.4687835
1.4994694,2.7997448,-2.0900428
0.94017226,2.30693,-1.5518157
1.8597322,2.7310517,-2.2204251
1.358122,2.694817,-1.9688733
1.7279229,2.689857,-2.1201487
0.38646126,1.9913163,-1.1254028
1.837529,2.7650754,-2.202352
1.2157791,2.412766,-1.7184138
1.9417967,2.545709,-2.107025
1.6679254,2.8071764,-2.1687355
1.6266418,2.3162878,-1.8232211
1.2041254,2.9014928,-2.017499
1.8907965,2.3646474,-1.9932173
1.1540694,2.319376,-1.6501486
1.6309522,2.2630408,-1.8207183
0.83937263,2.0971603,-1.3839927
2.1105464,2.4036326,-2.0955007
1.0469518,2.3545036,-1.6206466
1.0501994,2.8152466,-1.8942424
1.2182685,2.5316172,-1.8213261
1.5866975,2.5383425,-1.940842
1.455289,2.8359206,-2.0782154
0.9257115,2.5149,-1.6814948
1.7484509,2.9685936,-2.2902844
1.8379409,2.775507,-2.213062
2.2152882,2.9577053,-2.4801545
1.8136493,2.6039412,-2.0984237
1.1597304,2.5207705,-1.7677534
1.0567135,2.6005924,-1.7685007
1.3654305,2.769621,-2.018686
0.85084844,2.189689,-1.4497117
1.0420905,2.1113374,-1.472936
1.7936242,2.8616061,-2.2365842
1.7839556,2.9125044,-2.268346
1.2488952,2.156437,-1.5764813
1.6476966,2.4783828,-1.9346982
1.3008453,2.4441617,-1.790933
1.5004634,2.7392058,-2.0561936
1.5393174,2.613448,-1.9849118
1.7585225,2.7367775,-2.1522415
2.18566,2.989936,-2.4838934
1.5314171,2.8603878,-2.134619
2.189024,2.7806308,-2.3766198
1.4240756,2.8592403,-2.0848398
1.0641453,2.9313972,-1.9804467
1.5424429,2.8405042,-2.1165714
1.5372515,2.041252,-1.6449517
1.5931262,2.678399,-2.0495708
1.2108657,2.0321712,-1.493244
1.5150621,2.8760438,-2.1435285
1.3545915,2.6852765,-1.9578025
1.3076268,2.92486,-2.078776
1.2280687,2.8174536,-1.9804587
0.61923665,2.8389456,-1.7455494
1.1341892,2.980584,-2.0351393
1.0628699,2.7083914,-1.8358052
1.9136007,2.7964318,-2.2491133
1.1718192,2.5369055,-1.7975674
1.5518216,2.1509697,-1.7237345
0.77278477,1.7596171,-1.1473731
1.6384376,2.8316505,-2.1640677
1.4607186,2.2349894,-1.7245147
1.7848904,2.5940151,-2.067394
2.1366422,2.4923687,-2.1518772
1.1708723,2.9619823,-2.036217
1.5019876,2.4708889,-1.8856333
1.2282144,2.969866,-2.0578115
1.1345654,1.9499671,-1.4302654
1.7363694,2.5172868,-2.019569
1.0469363,2.2555227,-1.5697144
1.9236013,2.965643,-2.3577173
0.6814371,2.2548437,-1.4178481
1.0752351,2.3008952,-1.6081333
1.7027888,2.8715963,-2.2218611
1.4576597,2.463491,-1.8591983
1.4474517,2.3605497,-1.7953892
0.7867316,2.340765,-1.5137705
1.8091458,2.8213615,-2.2353573
1.4913133,2.0374744,-1.6436504
1.9160397,2.9624987,-2.3586254
1.4629679,2.5973923,-1.9383804
1.1140939,2.1577532,-1.5337737
1.8419236,2.1706717,-1.8642919
1.9017195,2.9840808,-2.3663013
1.7888069,2.7746959,-2.1884837
0.95930415,2.4590805,-1.6518241
1.5494562,2.8006687,-2.0908453
1.0973086,2.5257206,-1.745297
2.0556679,2.754718,-2.2868865
1.329997,2.5734944,-1.879176
1.4883996,1.9703107,-1.5773076
0.50911134,2.3831863,-1.4242611
1.2040485,2.5170166,-1.7896733
0.91741586,2.7086716,-1.7746994
1.4846483,2.305086,-1.777422
1.5947914,2.167615,-1.7448747
1.6466895,2.688462,-2.0745947
1.7403504,2.862707,-2.2224255
1.2669805,2.5453837,-1.8251295
1.0424571,2.5162241,-1.7226493
1.4960237,2.8856626,-2.1186838
1.5872293,2.240503,-1.7846607
1.9127424,2.8820307,-2.3159463
0.7175936,2.4793181,-1.566443
1.3415478,2.2502513,-1.6787033
1.5255961,2.8288188,-2.1186223
1.5158017,2.6061425,-1.9737886
1.7558289,2.6691008,-2.1137857
1.4271502,2.2057118,-1.7012287
1.0003052,2.9802792,-1.9870375
1.5353485,2.923061,-2.172643
0.8798905,1.8348365,-1.2365121
1.1706291,2.8278158,-1.9687395
0.8397747,2.5263999,-1.6619463
1.6447,2.5461524,-1.9901865
1.231137,2.586778,-1.8321213
0.8753906,2.9385986,-1.8991072
0.8027621,2.0437856,-1.354945
0.85191387,2.17354,-1.4446309
1.8242315,2.1726186,-1.8475293
1.4556706,2.9583309,-2.1478236
1.2991965,2.9552689,-2.099326
1.3404121,2.9952703,-2.1340363
1.1172158,2.8296394,-1.9444277
1.142145,2.540295,-1.7670918
0.97008336,2.1767478,-1.4895483
1.7718227,2.4141645,-1.9661908
1.2637756,2.2662387,-1.674581
1.9520888,2.8290718,-2.285757
1.6400373,2.4269052,-1.9166026
1.2517723,2.6414168,-1.8797846
1.2077185,2.7373912,-1.9104183
0.96015793,2.924275,-1.9284667
1.4859726,2.5830634,-1.9449368
1.2651697,2.3093972,-1.7109338
1.0561363,2.7509148,-1.8689659
1.892716,2.6556442,-2.148585
1.6397702,2.713877,-2.0822954
0.8262313,2.4194117,-1.5846239
1.6243747,2.961102,-2.2315452
0.8809423,2.9306905,-1.8943306
1.2403145,2.2271419,-1.6325407
1.2190313,2.5748465,-1.8239621
1.4290836,2.12619,-1.6392177
1.7000484,2.6343608,-2.0735643
1.6161155,2.3628726,-1.8643212
1.2131133,2.8744836,-1.9851496
1.3731,2.6411119,-1.9278803
2.1526594,2.7030408,-2.2930412
1.5844824,2.436771,-1.8875496
1.8414547,2.4132771,-1.9842869
1.7694113,2.8291337,-2.2376232
1.5865349,2.4491222,-1.9160398
0.868872,2.5624497,-1.6859567
1.2506418,2.3005602,-1.6781558
0.9160987,2.9624128,-1.9436713
1.7062532,2.4878626,-1.9794234
0.8335741,2.3891845,-1.563323
1.1956159,2.635654,-1.8442632
1.3726112,2.172888,-1.6622244
1.1489229,2.0104578,-1.4753158
0.8469742,2.046597,-1.3782836
2.3587666,2.619666,-2.3381906
1.7531934,2.8694787,-2.2377026
1.2831992,2.6382234,-1.9109081
0.8050554,2.0482488,-1.3272723
1.2415096,2.8183734,-1.980553
1.3050604,2.6327298,-1.9166409
1.7753518,2.2177231,-1.8654952
1.100964,2.7120104,-1.8625518
0.8583861,2.3298173,-1.5506465
1.4984269,2.9036913,-2.1381626
1.2279698,2.7401023,-1.9277343
1.6636218,2.5368564,-1.9897109
0.71433175,1.5296625,-1.000318
1.1554321,2.1317737,-1.535295
1.4253932,2.3758037,-1.8136044
1.2893467,2.510473,-1.819249
1.5557588,2.6728022,-2.0298402
0.8252156,2.5320325,-1.6232393
1.3067473,2.407695,-1.7587123
1.9300464,2.6804368,-2.18633
1.6599038,2.6498897,-2.0723603
1.553722,2.4500399,-1.8992517
1.2564813,1.8874515,-1.4245605
1.4493465,2.5548368,-1.906995
1.1683979,2.4797454,-1.7408237
1.2648319,2.44162,-1.7676114
1.5918576,2.2970073,-1.8284973
0.8134651,2.5154562,-1.6122745
1.3287723,2.4954855,-1.8452634
1.1179287,2.828964,-1.9459873
1.434042,2.730313,-1.9964323
1.1057081,2.6415727,-1.8185573
1.2245861,2.8328097,-1.9775108
1.5228722,2.8181365,-2.1084955
1.480201,2.5925677,-1.9539088
0.5508992,2.8332057,-1.7127627
2.4051802,2.8389707,-2.4839263
1.1142727,2.6331494,-1.8174688
1.1397231,2.7038105,-1.8654056
1.425444,2.8875415,-2.1087868
1.2052721,2.5529683,-1.8100582
1.6577336,2.193957,-1.7775294
1.7348317,2.865405,-2.215085
1.3213625,1.867113,-1.4323282
1.3843994,2.281725,-1.707364
1.9043319,2.8474686,-2.2887506
2.1799924,2.9223814,-2.4344697
1.3096746,2.6471534,-1.9121975
2.005983,2.761421,-2.2754729
1.2257408,2.1315427,-1.5625166
1.5274627,1.9918777,-1.5967377
1.2814941,2.4356973,-1.7662052
0.7049978,2.71971,-1.7112257
1.0307617,1.7825752,-1.2823757
1.6296244,1.9447918,-1.6176733
1.2144989,2.0897377,-1.5350367
1.5095668,2.9221005,-2.165118
1.2184128,2.8645988,-1.9970993
0.7526103,2.836235,-1.7771786
1.5834355,2.6318214,-2.0138617
1.3462994,2.59367,-1.878122
1.5868165,2.8451588,-2.139122
1.0727286,2.5338612,-1.7192473
0.9602632,2.3635752,-1.6071155
1.578162,2.8787675,-2.1709406
1.0048473,1.9867592,-1.366776
