$\alpha$,$\beta$,$\gamma$,$\delta$
0.6772277,0.040367506,0.8694053,0.0800033
0.66713446,0.03950099,0.88139725,0.08239291
0.68590397,0.04420541,0.8533668,0.07898034
0.6767815,0.04152509,0.8632593,0.079794
0.66488403,0.04068414,0.8789738,0.08243042
0.66016173,0.03848342,0.8901662,0.08164018
0.6650191,0.04111113,0.8748324,0.08041684
0.66881067,0.041240424,0.87373745,0.07998291
0.6719698,0.04041818,0.87485707,0.08119507
0.6665299,0.04264246,0.8683662,0.081258126
0.6786526,0.0388478,0.8745062,0.08092155
0.70214486,0.045765743,0.83524615,0.077834986
0.6701351,0.039653406,0.87729317,0.07989872
0.6726547,0.040206358,0.875579,0.07973484
0.6787816,0.043255877,0.85421413,0.07946588
0.66275364,0.039877657,0.8908136,0.08365542
0.6792086,0.03903782,0.88085,0.08112799
0.67618674,0.041695267,0.86532146,0.07925941
0.66532815,0.03534106,0.90267867,0.082919076
0.6734386,0.03909762,0.8810552,0.08296687
0.6634898,0.039255086,0.88255024,0.08152444
0.6718689,0.04635354,0.8531014,0.07944605
0.66125053,0.040926833,0.8835507,0.082393266
0.66186345,0.038713075,0.8891677,0.08211606
0.6781434,0.04270064,0.85213464,0.0787264
0.6747879,0.04115759,0.87246585,0.08018412
0.6742886,0.039659496,0.8840844,0.08172312
0.6659442,0.040738177,0.8745116,0.080708794
0.66080576,0.037549358,0.89652693,0.08147342
0.673862,0.039796486,0.87362105,0.08078442
0.6751702,0.042044733,0.8640561,0.07990602
0.6787778,0.042401478,0.8643525,0.080526605
0.6671648,0.039151926,0.8875402,0.082674734
0.6857904,0.04306367,0.8516938,0.07872648
0.68439364,0.04126458,0.8610627,0.07888139
0.67880553,0.040854126,0.87147176,0.08041822
0.66463846,0.036798224,0.89717627,0.08229406
0.6788786,0.04231945,0.8637768,0.08075478
0.67782354,0.039918028,0.8709362,0.08072421
0.6845201,0.04177647,0.8657665,0.08154818
0.6733088,0.03990224,0.8781337,0.08185224
0.65788853,0.038728233,0.8951306,0.0838798
0.6638468,0.03952796,0.8848877,0.08302804
0.68796587,0.043096516,0.84947705,0.07881569
0.67352784,0.04031771,0.8758572,0.08246899
0.6618371,0.041621044,0.8737866,0.081519544
0.6721211,0.038489576,0.8832987,0.082872495
0.6679172,0.040980134,0.87410915,0.08087089
0.6636739,0.039358437,0.8863036,0.08139643
0.6730224,0.037141006,0.8790446,0.081586525
0.6851378,0.04046454,0.8613791,0.079152524
0.6620997,0.036290716,0.899212,0.08357988
0.6819951,0.03844359,0.87994254,0.08042207
0.67427987,0.043604348,0.8614843,0.08068586
0.67525256,0.041351344,0.8704965,0.08154867
0.6527811,0.0379473,0.9023334,0.08443378
0.6676685,0.041275904,0.8706981,0.0805023
0.6765612,0.038060635,0.87743014,0.08072841
0.6893445,0.040974353,0.8565306,0.07824855
0.6757855,0.043049123,0.85373694,0.07786818
0.6851918,0.04084427,0.8663382,0.08125534
0.6661193,0.039479014,0.8866792,0.08284614
0.6762865,0.044005454,0.8564809,0.08017331
0.6891278,0.04336186,0.8514304,0.07923715
0.67372304,0.03895729,0.8738822,0.08065684
0.67051,0.039305724,0.8839259,0.082819246
0.66174036,0.038276233,0.8926756,0.08293031
0.6614342,0.039055303,0.88223106,0.08127785
0.66244984,0.03879062,0.88899404,0.08089254
0.6758319,0.04238753,0.86484087,0.08070832
0.67128175,0.040191256,0.8710618,0.08074423
0.68034804,0.039138168,0.8778749,0.08174641
0.678492,0.04190198,0.86560565,0.080545306
0.6841002,0.043588497,0.8537208,0.07938331
0.65819985,0.037906196,0.88947976,0.08267586
0.6757732,0.039197367,0.8688734,0.0786897
0.67124045,0.038275287,0.8812125,0.080501094
0.6697072,0.038395703,0.89143085,0.084273115
0.6557431,0.038062595,0.8894467,0.08160577
0.6814293,0.043154147,0.8561151,0.07994005
0.6740768,0.03988476,0.87976134,0.08301017
0.69640887,0.044527713,0.8362359,0.07659607
0.67046374,0.044123583,0.86448354,0.080914624
0.6859974,0.04133981,0.8614077,0.07900192
0.66972697,0.04140273,0.87717754,0.08188156
0.67755276,0.042525325,0.8620534,0.08134795
0.6841198,0.04016769,0.86560684,0.07968271
0.6595207,0.038884956,0.886046,0.08033411
0.66722995,0.03591544,0.8945125,0.08279141
0.67792994,0.039654475,0.87529236,0.07993365
0.6808278,0.04135429,0.86495805,0.080117196
0.67273945,0.04210664,0.86590993,0.08074254
0.6722421,0.042951155,0.8650884,0.0794612
0.6654429,0.037746534,0.89291614,0.084216066
0.6871603,0.041702792,0.8598733,0.07983577
0.68324476,0.04119179,0.8667416,0.08094119
0.65612286,0.036916636,0.9046071,0.08426124
0.6679903,0.040879983,0.87144876,0.08076354
0.66110426,0.037538018,0.9022919,0.08446874
0.6665813,0.03719421,0.8943458,0.0828072
0.6742214,0.04108543,0.8751583,0.08329025
0.6593668,0.037247386,0.8989779,0.083719924
0.69167465,0.042210944,0.8551475,0.08015552
0.67122424,0.039830346,0.8802847,0.082861155
0.6563425,0.035729,0.9099687,0.08625652
0.668547,0.04010476,0.87758577,0.08236842
0.6814574,0.040820252,0.8632594,0.08139228
0.67523277,0.039819248,0.86960214,0.079621695
0.67981493,0.043054596,0.8471935,0.07719838
0.6636107,0.038924806,0.8949838,0.08499124
0.666547,0.0379816,0.8857819,0.08073243
0.6713802,0.040183935,0.8763972,0.08252622
0.65980977,0.03972754,0.88382417,0.08249455
0.6659128,0.041332044,0.87572116,0.08028225
0.66874003,0.040316585,0.8696692,0.07928874
0.6847698,0.04015839,0.87586725,0.08194704
0.66562766,0.039650325,0.8877223,0.08114108
0.6803489,0.04234428,0.85313815,0.07800789
0.66561115,0.03788929,0.8872436,0.08109238
0.664478,0.03789087,0.8896049,0.08232128
0.67737347,0.04015894,0.8685693,0.080075845
0.6794174,0.04349427,0.8603962,0.081409246
0.66373,0.042621814,0.8685457,0.08149277
0.6509896,0.042933967,0.88474387,0.083839595
0.6868644,0.044133596,0.85302997,0.07879884
0.66182655,0.040442046,0.88019806,0.08077329
0.66986364,0.03954575,0.88068235,0.08207394
0.6580502,0.039287604,0.88510144,0.08143776
0.67447037,0.041776195,0.8656196,0.079895444
0.68375504,0.042924486,0.8564575,0.07952896
0.674132,0.03960715,0.87624544,0.08115735
0.67505133,0.039230462,0.8786428,0.082548894
0.6675244,0.04123475,0.8767508,0.08185981
0.67606384,0.03814192,0.88398844,0.08146992
0.6539676,0.03711186,0.90468204,0.08450967
0.6647371,0.0388099,0.8890749,0.08371785
0.67511314,0.040856104,0.86881936,0.080444016
0.66226363,0.03897878,0.88168657,0.08056983
0.6677479,0.039574772,0.8784577,0.08095642
0.6721933,0.040977977,0.8743708,0.08058893
0.6613509,0.03897288,0.89066005,0.082571074
0.70099276,0.0444902,0.8381583,0.077318884
0.68408304,0.0409657,0.8596614,0.07871988
0.67024565,0.038866457,0.8794368,0.08082262
0.68852514,0.040791456,0.86327374,0.08115193
0.7026547,0.046262763,0.83244467,0.07778375
0.6791695,0.04232512,0.8672126,0.08003285
0.6678625,0.040166426,0.88454086,0.08352655
0.6848012,0.039652802,0.86559296,0.07993045
0.66937935,0.043116506,0.8691145,0.08122787
0.6934463,0.041068498,0.85366756,0.07947556
0.6801675,0.042528834,0.85357785,0.07714465
0.6650852,0.03861188,0.89209676,0.08333564
0.64831656,0.038316783,0.898314,0.08321605
0.6858922,0.0414623,0.8580139,0.078457184
0.65636224,0.035826065,0.91621506,0.08647338
0.65402555,0.038874105,0.8992772,0.0838056
0.6650334,0.038175546,0.88457227,0.082746595
0.6731501,0.039979022,0.88171136,0.08325491
0.66288835,0.037174344,0.8922253,0.08171234
0.66868895,0.041406296,0.8792883,0.082535036
0.66329706,0.03959746,0.8829439,0.08156809
0.6647058,0.039818022,0.88233984,0.082458116
0.65547895,0.034825955,0.914742,0.08450933
0.66549295,0.03933358,0.89455307,0.08443587
0.65719885,0.04150631,0.87843513,0.08141718
0.67069787,0.043301042,0.86338377,0.079093516
0.6735736,0.0405541,0.8741951,0.08101806
0.67164654,0.03624743,0.89119387,0.082920425
0.68675494,0.03977855,0.86617815,0.079972915
0.6792769,0.040475413,0.8711284,0.08143634
0.6552847,0.036403693,0.9054011,0.085021354
0.6583371,0.038995076,0.8931748,0.084159106
0.67157537,0.040852606,0.8717917,0.07989598
0.6909338,0.0401475,0.8559743,0.0768234
0.6569151,0.040846393,0.88797796,0.08379705
0.6809827,0.04491589,0.85023886,0.079375595
0.66815364,0.040613383,0.87860626,0.08233547
0.6771265,0.041698366,0.86507404,0.08101896
0.6484771,0.036453318,0.9126298,0.085190885
0.67248017,0.04006616,0.8796574,0.0814665
0.67392987,0.035805903,0.8897313,0.08080642
0.68201345,0.040394645,0.86347705,0.079694524
0.67926675,0.042474672,0.8561822,0.07914392
0.66718626,0.040310454,0.88183373,0.08351867
0.6948836,0.043141082,0.8459457,0.078138
0.67767715,0.037962236,0.8831526,0.081040874
0.68731093,0.041110102,0.85648197,0.07892415
0.6668311,0.04158698,0.87195945,0.08142023
0.6730588,0.03650761,0.8917378,0.08109466
0.68789923,0.042830978,0.8557846,0.07951494
0.6774993,0.042116437,0.8631294,0.07912354
0.6659945,0.039444186,0.88335496,0.080857776
0.67851627,0.0429198,0.8587315,0.079134785
0.65625614,0.039058607,0.8898062,0.08166702
0.6544673,0.03715316,0.9011889,0.08336389
0.6779468,0.041232556,0.86377573,0.07934246
0.66726005,0.039860614,0.88098586,0.08190075
0.66946644,0.04052028,0.87560827,0.08100981
0.6802326,0.040779445,0.8714095,0.08089854
0.673193,0.038281854,0.88436335,0.08145565
0.6803233,0.039764885,0.86979806,0.08039687
0.66179544,0.03996042,0.88489836,0.08070801
0.6797579,0.03795283,0.8835616,0.08174459
0.6782672,0.04109697,0.8711098,0.08217938
0.6724946,0.04417498,0.8606212,0.07970167
0.6666231,0.03837,0.891675,0.084725715
0.67179507,0.042955507,0.8646088,0.08113377
0.67586136,0.04071816,0.8708732,0.08075405
0.67550236,0.039820757,0.8701119,0.07934814
0.6679578,0.04081747,0.875266,0.08100228
0.6840297,0.043040864,0.84838694,0.07718307
0.6826252,0.041788008,0.8679613,0.08134644
0.68121856,0.04087642,0.86218107,0.07917185
0.6546391,0.03833065,0.8955281,0.08283316
0.67777693,0.040886935,0.8698637,0.08161853
0.65340745,0.0355184,0.90760624,0.084065594
0.6663823,0.039869186,0.8947573,0.08490757
0.6740468,0.042385325,0.860648,0.07861167
0.66792524,0.038617555,0.8919484,0.084810965
0.68046165,0.03898605,0.8778417,0.08134588
0.6593662,0.038764317,0.88558066,0.08185464
0.6764565,0.04039094,0.8758795,0.081176974
0.6705956,0.039297752,0.87988377,0.081481405
0.6724524,0.037095096,0.8859026,0.081518784
0.67423165,0.040430825,0.8786799,0.08207754
0.6712353,0.042764686,0.86728466,0.08099258
0.66327065,0.039377987,0.8827742,0.08181894
0.6839057,0.04023033,0.8711429,0.08128475
0.67018497,0.040888563,0.88021076,0.08238745
0.6745316,0.042549837,0.8599946,0.07832138
0.67573464,0.03800949,0.87699324,0.0796448
0.66478705,0.0450321,0.86224943,0.08148814
0.672986,0.040673114,0.8778939,0.081847094
0.6882293,0.045891866,0.8422838,0.077555664
0.6794313,0.040011853,0.8729601,0.08044595
0.6683343,0.04014076,0.8757024,0.080332905
0.6726166,0.042517275,0.87303936,0.08304463
0.65161043,0.038398348,0.90132475,0.08482589
0.6459301,0.038891885,0.8978875,0.08244626
0.6746037,0.04163343,0.8690863,0.0810418
0.6880859,0.041342225,0.8593419,0.07842174
0.6618934,0.039524645,0.87766886,0.0804081
0.66764903,0.038145404,0.88723785,0.082327284
0.67702705,0.039799914,0.8701777,0.079591155
0.67209345,0.038966563,0.8813466,0.08175629
0.66548723,0.040638868,0.874444,0.08057252
0.67338,0.04301171,0.8662825,0.08191434
0.6755569,0.038743712,0.8759927,0.08010481
0.6637869,0.036499593,0.89997876,0.082964815
0.7001779,0.04280495,0.84076416,0.077462934
0.6552826,0.036947798,0.90219855,0.082853116
0.67125636,0.03933337,0.8820796,0.083452746
0.67329556,0.041554708,0.87255365,0.08103001
0.68323636,0.042433526,0.8555473,0.07967811
0.65944296,0.03672167,0.90010536,0.08398358
0.6673564,0.03849781,0.8812895,0.08277503
0.6842759,0.04392311,0.8571282,0.08024239
0.672424,0.039179258,0.87388724,0.07968765
0.69275874,0.043783717,0.84686404,0.07743075
0.6658121,0.04035669,0.8729248,0.08040495
0.6379316,0.034395996,0.92842567,0.08623743
0.68409365,0.040388405,0.861935,0.07916875
0.6515697,0.037627082,0.8988012,0.08273549
0.6458852,0.038363457,0.9065086,0.084198445
0.69085836,0.04251682,0.8503402,0.07841167
0.66920793,0.039845448,0.87563306,0.08136758
0.6790866,0.039743833,0.87784266,0.08176954
0.66385865,0.04189454,0.87539166,0.081693605
0.6789287,0.039538085,0.86775833,0.08072167
0.67610747,0.039860927,0.8714925,0.08077398
0.658877,0.03663417,0.90055543,0.08331102
0.6694575,0.038627196,0.8840386,0.08141693
0.6594924,0.037672862,0.89213413,0.08145625
0.6641507,0.039803557,0.8867808,0.08324695
0.6773502,0.039364573,0.8746993,0.0814028
0.6632571,0.039993763,0.88875085,0.08405806
0.6750956,0.04242517,0.8619278,0.07977077
0.662479,0.038623814,0.890197,0.08447665
0.6806958,0.041389506,0.86461705,0.08049603
0.6620769,0.042306073,0.86374056,0.07969162
0.6864623,0.043379843,0.84644336,0.076464765
0.66297054,0.040378354,0.8811687,0.08120413
0.65983117,0.038495164,0.890075,0.082447246
0.67086035,0.03900215,0.88013315,0.08077411
0.65827507,0.03957696,0.8905308,0.08194644
0.65772235,0.039293487,0.8903962,0.08306998
0.6715273,0.037355117,0.88888305,0.0820364
0.6711648,0.039883573,0.8794147,0.0811001
0.6665281,0.041956384,0.8802587,0.083328724
0.65520585,0.040355697,0.89414006,0.08346906
0.67250067,0.043743867,0.8626375,0.08082705
0.65339935,0.038860545,0.8998229,0.08443561
0.6719217,0.040635545,0.87178785,0.0806519
0.66030073,0.04321989,0.87117904,0.08172867
0.6615548,0.03959221,0.8875688,0.08313377
0.6909923,0.04465318,0.85223883,0.08023963
0.6678022,0.044067264,0.86165977,0.0802023
0.66961503,0.04189357,0.86792684,0.08097368
0.69707346,0.04422142,0.83989644,0.07622228
0.6706722,0.04054737,0.8710677,0.079223946
0.6641054,0.042484242,0.8711742,0.08173134
0.68237036,0.044823866,0.8583246,0.08165487
0.6780331,0.04125003,0.86879164,0.08192257
0.6705947,0.042086937,0.8653145,0.07909444
0.66999805,0.040596046,0.87520593,0.08149677
0.66536826,0.039112695,0.88676304,0.08273338
0.67418206,0.040781457,0.8709351,0.08111559
0.662222,0.041188806,0.87634856,0.08148599
0.6631655,0.0385536,0.89348865,0.08381541
0.6663941,0.037260335,0.8947579,0.08341288
0.6937783,0.044913843,0.8470775,0.08023315
0.68772876,0.043481402,0.8517249,0.07878544
0.6636383,0.039461575,0.87886614,0.08082767
0.6664786,0.037994187,0.8896173,0.08348831
0.64911085,0.040943466,0.8956188,0.084143974
0.68114305,0.041002713,0.8661562,0.08017578
0.69106925,0.043724474,0.848407,0.07917385
0.6668248,0.039217923,0.88382924,0.08112381
0.67376614,0.04090085,0.86943984,0.080448136
0.6820803,0.038843602,0.8718586,0.08121755
0.6715638,0.03986766,0.8820592,0.08383892
0.66916835,0.03625602,0.8945454,0.08260371
0.6767263,0.042977307,0.8580784,0.07982036
0.6578887,0.035816994,0.90741545,0.08446062
0.6601458,0.038599346,0.89166087,0.08317045
0.69455594,0.04055345,0.8550013,0.078523055
0.67611,0.045621645,0.85390276,0.080972776
0.68598986,0.04163193,0.8599585,0.081483774
0.68268716,0.04237982,0.85619074,0.07889838
0.6680448,0.04059831,0.87674826,0.08112541
0.6707263,0.038442526,0.8833302,0.08078854
0.6863017,0.04182741,0.85914564,0.078413084
0.6820839,0.046547733,0.83998585,0.078926355
0.6755883,0.039581224,0.86755437,0.07944936
0.66583824,0.03810238,0.88997597,0.08115342
0.6603285,0.039606627,0.8924806,0.084146485
0.67969733,0.041286524,0.866967,0.079948895
0.6609467,0.040362444,0.8827723,0.082281195
0.6808021,0.042356163,0.8629017,0.08013068
0.67807823,0.041763216,0.8626993,0.07977595
0.67236304,0.042048655,0.86915165,0.080308035
0.669843,0.041392516,0.87081265,0.08145294
0.6747226,0.039474573,0.8691789,0.080757305
0.6755235,0.04424632,0.85876733,0.08099241
0.6572688,0.03902241,0.88934183,0.08280892
0.656586,0.039910883,0.8905898,0.08294791
0.65344375,0.043432206,0.87870556,0.081993885
0.6656128,0.039740093,0.88223165,0.08178335
0.6682412,0.04356196,0.87078637,0.082706474
0.67606634,0.040112775,0.8702132,0.079480276
0.6710479,0.03976321,0.8764594,0.082556926
0.67278004,0.041632716,0.86849916,0.078926764
0.6572018,0.041005537,0.8829613,0.08258848
0.68404126,0.044140227,0.85209817,0.0790285
0.6780398,0.04397507,0.8519684,0.07842287
0.66378033,0.042331904,0.87170684,0.081957184
0.65551454,0.03812021,0.9022845,0.08431562
0.6773255,0.03781811,0.88022155,0.08154553
0.67984396,0.040688194,0.85682166,0.07755021
0.66832924,0.040925525,0.8758969,0.080659166
0.6981546,0.04227789,0.8431589,0.0772213
0.6590924,0.03770914,0.8954769,0.083482556
0.66669995,0.039537605,0.8787698,0.0827104
0.66357255,0.039263457,0.8842133,0.081497006
0.66261697,0.040784445,0.878757,0.08174519
0.65346974,0.037205234,0.91189796,0.08599846
0.67671704,0.04210998,0.86435455,0.0802828
0.6639046,0.041412484,0.8804229,0.082397215
0.67691594,0.044064667,0.8597231,0.08069835
0.6513147,0.034886423,0.9127678,0.083906285
0.6850921,0.043481268,0.8533164,0.07850652
0.6812105,0.045673415,0.85549784,0.081481345
0.6694365,0.03887043,0.8864006,0.08366639
0.6697959,0.03974994,0.87543637,0.07964753
0.6790677,0.04195036,0.8660609,0.081888646
0.69176555,0.044063754,0.84272957,0.07776889
0.66419595,0.039507065,0.87788516,0.08179918
0.6639039,0.038208537,0.88682294,0.08142493
0.6702098,0.03772584,0.88403255,0.081974596
0.67805564,0.043532476,0.86277795,0.08094106
0.67100346,0.040875383,0.8685862,0.079990365
0.66913134,0.040660102,0.8725131,0.0804899
0.67789704,0.038655017,0.87757075,0.079943426
0.67269886,0.04077308,0.874126,0.08216719
0.68362767,0.043220222,0.85272723,0.07841645
0.66634935,0.040926777,0.87022245,0.079813465
0.6593965,0.039399248,0.8889587,0.08365349
0.6639184,0.039605144,0.8877766,0.08293349
0.67535305,0.040963784,0.8774306,0.082761
0.67696804,0.03933264,0.8787182,0.082197666
0.65969914,0.03937821,0.89490277,0.083427735
0.67721796,0.045303248,0.84717274,0.077844135
0.6839108,0.038909886,0.8708821,0.080550395
0.6639902,0.04032172,0.88644445,0.08381331
0.6669242,0.039385602,0.882471,0.08225497
0.6639863,0.040406868,0.87918705,0.08089765
0.66077805,0.03720741,0.8973812,0.08342434
0.678301,0.0434439,0.8635731,0.0817154
0.6758157,0.042031836,0.86469716,0.080638535
0.6776563,0.04341262,0.85905963,0.07998052
0.6833453,0.04089607,0.86080545,0.07939895
0.67579365,0.04004916,0.8733858,0.081695236
0.6633211,0.038541734,0.89222354,0.08410242
0.6697408,0.041404102,0.8739442,0.08153529
0.65397066,0.037972707,0.89894295,0.08302525
0.6788414,0.040728416,0.8658612,0.081742115
0.68417376,0.03884301,0.863157,0.07994274
0.66221964,0.038543176,0.8899351,0.0814786
0.6729074,0.03886678,0.8784901,0.08129646
0.683945,0.041761555,0.85983944,0.08002701
0.6789724,0.038506493,0.87372065,0.08030928
0.6740754,0.03975355,0.8745342,0.081681274
0.67270225,0.040622156,0.87658066,0.082720794
0.6729211,0.04033623,0.86454386,0.07996613
0.65795445,0.038645536,0.8894045,0.08168761
0.67566216,0.040481243,0.868176,0.08051188
0.6786636,0.04148766,0.8652263,0.07894308
0.66911316,0.038779248,0.88718003,0.08272168
