parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10
-0.9501515,0.66345257,0.27889276,0.09555125,-0.69049627,0.80972826,-0.6861255,0.1916873,0.18178937,0.07018653
-0.96785057,0.60541195,0.47169495,0.2353349,-0.26103777,0.8775096,-0.92151487,0.009210467,-0.010092944,0.3691099
-0.998808,0.781074,0.43427706,-0.49558586,-0.46443632,0.5030041,-0.7764293,0.30546495,-0.33752388,0.0055829585
-0.44858918,0.61123717,0.479217,-0.026631296,-0.03230524,0.59004885,-0.9075899,0.6921089,-0.6260265,0.683581
-0.99231493,0.9040978,0.42796624,-0.049860135,-0.06433952,0.45727277,-0.79151106,0.17816526,-0.6505748,0.43347958
-0.18629652,0.25244933,0.72541815,0.4624715,-0.55187494,0.98267055,-0.8674055,0.6142301,-0.03189315,0.4164506
-0.28824398,0.4866459,0.9621353,-0.13060413,-0.785795,0.72996855,-0.8236475,0.19322982,-0.38306245,-0.08492403
-0.7348559,0.98573613,-0.30812022,0.060555775,-0.21290013,0.7257396,-0.6123084,0.37838632,-0.08175059,0.36270368
-0.83402914,0.23034143,0.15667126,-0.17921232,-0.86525464,0.33182228,-0.9829869,0.7735721,-0.32031864,0.57846713
-0.7355806,0.6570762,0.3026425,0.091232434,-0.58804834,0.37478423,-0.17728776,0.55093676,0.1685659,0.2796545
-0.719446,0.46647847,0.26282856,0.066009656,-0.4209004,0.4858438,-0.9562503,0.21206604,-0.587842,0.29757002
-0.50723314,0.9282994,0.37534863,0.12996256,0.12930602,0.90049505,-0.5810436,0.10570027,0.19982532,0.11949886
-0.02651763,0.87692785,0.118664384,-0.09642619,-0.3665582,0.12963212,-0.2847268,0.64203763,-0.533553,0.19461639
-0.6492583,0.5273838,0.14214592,0.25719276,-0.5725598,0.91879547,-0.5116656,0.20958358,0.083315015,-0.059744462
-0.34383094,0.37434736,0.4941724,0.36889768,-0.9542271,0.7369627,-0.6709293,0.5897429,-0.06272249,0.12087856
-0.5472964,0.9304586,0.2246716,0.63915384,-0.14087239,0.49655128,-0.4551171,-0.04054007,-0.17801812,-0.52603054
-0.6300217,0.31505504,0.6213547,0.53033054,-0.4571286,0.9971458,-0.9004466,-0.13337794,-0.22785832,0.07438701
-0.93730366,0.8803227,0.40450832,-0.19754119,-0.7846477,0.71699107,-0.73395056,0.36895242,0.094576776,0.20461483
-0.72862905,0.37220842,0.088563666,0.23725608,-0.73871535,0.319009,-0.45242268,0.43051708,-0.14818168,0.080983244
-0.33545098,0.6878306,0.46163726,0.176608,-0.61234945,0.20707479,-0.9883211,0.45099157,-0.34416035,0.1136747
-0.6977731,0.66086864,0.5190136,0.21910046,-0.68206465,0.5140438,-0.963311,0.34485528,-0.1535325,0.22478187
-0.9835149,0.1969398,0.61819625,0.6166316,-0.42159438,0.8767985,-0.6238826,-0.06274608,-0.14502859,-0.20379195
-0.32973015,0.3590155,0.05714585,0.40459222,0.18033415,0.4302296,-0.89658207,0.20029631,0.04695064,-0.09681457
-0.6333711,0.80167305,0.08999728,0.1779184,-0.25757417,0.7300698,-0.6515728,-0.34538203,-0.47207427,0.014646769
-0.6183564,0.82061243,-0.004129499,0.13910913,-0.6451202,0.7029219,-0.8777433,0.5850829,0.3110072,0.47257304
-0.62737393,0.99277854,0.469599,0.046507154,-0.75856006,0.7911706,-0.5973691,0.09739299,-0.5894473,0.58081365
-0.7042739,0.9204471,0.88776505,0.2587044,-0.41918087,0.30343008,-0.39867857,0.9440794,-0.69298947,0.43901628
-0.42008528,0.9998876,0.16093557,0.24142203,0.05545914,0.21224463,-0.97264916,0.15371896,-0.44823563,0.106745176
-0.7927544,0.98029757,0.60997593,0.42032617,-0.7552431,0.6158421,-0.57608974,0.23961595,-0.44448346,0.0039853454
-0.53387505,0.25777397,0.38319573,-0.008845657,-0.6025087,0.5692109,-0.90071213,0.15532528,0.04265204,0.54925674
-0.52888733,0.5822643,0.65665644,0.42178595,-0.73061234,0.84531057,-0.6629902,-0.0048829615,-0.3932071,0.1448923
-0.48890808,0.8773272,0.45159388,0.35715032,-0.2264696,0.35681674,-0.83194983,0.48808354,0.277959,0.34684873
0.1073972,0.7148083,0.6001316,0.53325343,-0.44641745,0.64674914,-0.85528064,-0.55846983,-0.40451783,0.16439013
-0.16703373,0.40298206,0.34037444,0.21301526,-0.5085356,-0.29310346,-0.9141401,-0.046952218,0.37013012,0.31317508
-0.9150811,0.49885356,0.36733028,0.34704405,-0.8403868,0.44273764,-0.95335704,0.44382486,0.37530828,0.26342174
-0.6113064,0.6003362,-0.104500115,-0.38855594,-0.10873166,0.6988465,-0.8284425,0.40693676,0.13862166,0.015143901
-0.23567694,0.89184856,-0.060052246,-0.3258046,-0.45186505,0.74347186,-0.6380821,0.18142143,-0.114599705,0.23604295
-0.40757704,0.61602104,0.04621747,-0.13704582,-0.23165065,0.55978775,-0.25647205,-0.09541777,-0.30431104,0.26704732
-0.034731507,0.73697275,0.6902924,-0.15873988,0.19915372,0.8115713,-0.9912229,0.5501274,0.24085829,0.107717805
-0.032154083,0.6668572,-0.14398462,0.0761845,-0.5949549,0.83398443,-0.9176118,0.6503575,-0.6630057,0.13165817
-0.5842586,0.7777576,0.7892859,0.54681,-0.116859555,0.40769017,-0.8386129,0.3539062,0.37316442,-0.0458605
-0.74810874,0.6535119,0.387077,-0.12628041,-0.7890501,0.22415906,-0.43560138,0.6970722,-0.14025533,0.5051224
-0.7311365,0.21503693,0.35758233,0.59407336,-0.89091307,0.60861754,-0.80920804,0.4177297,-0.024988577,-0.20991585
-0.6193489,0.6672955,0.7563652,0.3628857,-0.4225233,0.76931494,-0.9858303,-0.0977743,-0.23157461,0.8277314
-0.86565566,0.5066362,-0.029664963,-0.006552182,-0.1728214,0.5396561,-0.8648659,0.6797346,0.06719327,0.12990157
-0.5558629,0.18222132,0.33443093,-0.01548069,-0.78275836,0.21030688,-0.98310626,0.68241656,-0.15282641,-0.11815485
-0.21956128,0.5966515,0.28532892,-0.25807726,0.1714161,0.8119861,-0.26172465,0.095911935,0.43193597,0.29077885
-0.37009,0.43358904,0.42185706,0.069918916,-0.43934393,0.38588735,-0.84988594,0.23545672,-0.19357699,0.5315743
-0.7273687,0.3338467,-0.07630208,-0.11190911,-0.7687104,0.23832929,-0.8069329,0.17227973,0.4049881,-0.2696854
-0.55174845,0.41446525,-0.024716496,0.37170887,-0.70692587,0.6274675,-0.7104649,0.8451149,-0.34366685,0.34615123
-0.39036387,0.85125315,-0.12257385,0.1511049,-0.33831632,0.83789223,-0.763005,-0.1174736,-0.8390587,0.4011426
-0.051112175,0.23557553,0.23292202,0.3912996,-0.3787901,0.57850623,-0.87106836,-0.27160287,0.27900767,0.06352186
-0.12873751,0.20564696,0.42971617,0.3783635,-0.7624433,0.4630486,-0.7064341,0.13806923,0.17895976,-0.59144366
-0.17104363,0.648498,0.8147105,0.32539344,0.08172786,0.47640634,-0.6283823,0.4462929,-0.121346116,-0.0077148676
-0.6239089,0.75446486,0.19562615,0.76269746,-0.57664293,0.5119556,-0.66802406,0.28675175,-0.742885,0.31779152
-0.4949361,0.8885198,0.23760918,0.0043480545,-0.30234787,0.34614688,-0.980591,0.86578935,-0.16825151,0.90491533
-0.6605241,0.27965608,-0.15925685,-0.48011494,-0.5476727,0.6942987,-0.970543,0.25452593,-0.63691175,0.19561702
-0.57018733,0.84800625,0.31749436,0.32793725,-0.40656275,0.47515547,-0.8396101,-0.022007436,-0.34246686,-0.47661474
-0.70103383,0.8175142,0.57137895,0.5560185,-0.5304962,0.9801868,-0.51295304,0.61574876,0.03160855,0.7269095
-0.1592241,0.29796752,0.57253146,-0.22821395,-0.29632017,0.808902,-0.8267512,0.16613925,-0.057186723,0.18292895
-0.7363017,0.4101972,0.94415104,0.6001921,-0.28534162,0.84631413,-0.78401005,0.6344,0.26566446,-0.31931868
-0.52984214,0.64739525,0.6624741,-0.6530363,-0.5526443,0.4838016,-0.87224644,0.30223292,-0.75108093,-0.30727577
-0.83084345,0.7268375,0.8463392,0.43425953,-0.3871928,0.60155714,-0.98563325,0.6041714,-0.67899466,0.33969194
-0.7312279,0.35896796,0.45618802,0.6187056,-0.94833946,0.86506945,-0.6097767,0.68467546,-0.2534289,0.18398869
-0.0791617,0.4715888,0.11215605,-0.20611475,-0.67328036,0.054962516,-0.92407507,0.21197511,-0.4526487,0.23412186
-0.5651888,0.57644486,0.5706408,0.12179512,-0.45869923,0.48758832,-0.90173876,0.03731969,0.15711474,0.21538767
-0.2275019,0.57376605,-0.19761142,0.19501881,-0.57421297,0.0431841,-0.3974839,0.048908085,-0.056274623,0.50348824
-0.43674126,0.525412,0.030348778,-0.38893014,-0.54613644,0.74391294,-0.6317146,0.112690926,0.039969355,0.20806482
-0.47321618,0.5565646,0.6973872,-0.0037261322,-0.30527765,0.46374428,-0.53724706,0.928952,-0.37625492,0.09315464
-0.73286724,0.32094017,0.5745325,-0.47445565,-0.45797342,0.20050701,-0.88261247,0.28877726,-0.25378808,0.777616
-0.7232236,0.7553536,-0.21412477,-0.026525065,-0.37682995,0.39076748,-0.90001154,0.33821,-0.8295032,0.7418976
-0.051439703,0.8351774,0.16040012,0.7178602,-0.09736544,0.50754744,-0.8745158,0.8103775,-0.7993089,0.27047527
-0.8112538,0.4128063,0.088602245,0.001416333,-0.43828732,0.758505,-0.86044407,0.16662171,-0.1260523,0.41738582
-0.93373,0.36575165,-0.0768061,0.435939,-0.07070321,0.37188414,-0.25873226,0.76614916,-0.28249204,0.5720898
-0.6250832,0.2928484,0.2503778,0.38284665,-0.73101497,0.8815077,-0.8369896,0.41572472,-0.56614304,-0.070005044
-0.72841305,0.47313944,0.41541195,-0.04969524,-0.41499102,0.560925,-0.89382875,0.4194093,-0.5770695,-0.05776854
-0.29057607,0.19065654,-0.045734018,-0.36663252,-0.4809161,0.80555654,-0.3724544,-0.093581885,-0.16999018,-0.10766059
-0.6850898,0.89320946,0.51506346,0.58478653,-0.43594635,0.20827666,-0.989271,0.1657802,0.22060043,-0.35969576
-0.4381769,0.8419926,0.12348427,0.4905836,0.03201121,0.9596213,-0.50057197,0.743582,-0.16927119,0.059788644
-0.5482423,0.7643991,0.39879048,0.9468895,-0.780075,0.42349052,-0.5343891,0.6234585,-0.3921741,0.46135223
-0.8217016,-0.0056682825,0.086567655,0.4084413,-0.8739003,0.8448688,-0.96729326,0.6414156,0.12880304,-0.03431326
-0.9983764,0.9861379,0.75147283,0.31776422,-0.253404,-0.056044817,-0.8541463,0.39456588,-0.64079463,0.23934084
-0.3286044,0.93298084,0.0017333329,-0.5417918,-0.9351547,0.7767604,-0.8474472,-0.12591237,-0.76508975,-0.19605142
-0.8448762,0.11308992,0.7910695,0.09498577,-0.7924931,0.45781845,-0.68061674,0.533839,0.23923618,0.2874428
-0.4595511,0.491123,0.051441282,0.18500333,-0.63469136,-0.00209409,-0.28197575,0.4930045,-0.5078295,0.035792895
-0.7628914,0.23471814,0.47652626,0.056299146,-0.8665962,0.41865504,-0.72420895,0.68051445,-0.09202744,0.69921005
-0.77674526,0.544223,0.16321,-0.0023495778,-0.9536505,0.794522,-0.6558758,0.29394946,0.23004934,0.55845386
-0.95064616,0.9086029,0.6904997,-0.04366979,-0.669348,0.31191224,-0.77402335,0.28862798,-0.20444858,0.9012741
-0.22821125,0.45889288,0.55549765,0.47169393,-0.83028877,0.50139815,-0.49101597,0.28285187,0.2798314,-0.078339964
-0.86325985,0.5855725,0.564205,-0.1492612,-0.5714332,0.8321387,-0.21192849,0.8568016,-0.2869057,-0.09473655
-0.79885405,0.54303586,0.07483286,-0.43798208,-0.65787816,0.7399586,-0.5900046,0.12161259,-0.11009422,0.043403335
-0.38970405,0.12306005,0.3113035,0.16674295,-0.8459873,0.69932914,-0.9083264,0.24947879,-0.51663554,0.10857302
-0.9129595,0.82092226,0.4990852,0.03383986,-0.9812331,0.7660607,-0.76402724,0.42618626,0.20950487,-0.42079547
-0.664914,0.67653835,0.332868,-0.3608837,-0.687088,0.46156794,-0.60529304,0.83885795,0.37668836,0.063173085
-0.58158094,0.70292306,0.36221468,-0.2924239,-0.56755733,0.57833856,-0.92189807,0.0658713,-0.3435498,-0.017042592
-0.53537804,-0.026981115,0.35478878,0.26212436,-0.95079374,0.6999339,-0.93974316,0.1313374,-0.06717025,0.012250677
