$\alpha$,$\beta$,$\gamma$,$\delta$
2.1497557,0.07689902,3.4426272,0.07517969
2.1550436,0.08003449,3.4261432,0.07277983
2.3087387,0.0845776,3.3018713,0.06565043
2.1325955,0.0773373,3.4592462,0.07423611
2.239983,0.08054471,3.3607252,0.07060725
2.193089,0.07612138,3.4176698,0.073447816
2.2637312,0.07821246,3.369498,0.06926716
2.1881428,0.079029575,3.4016693,0.07348695
2.2382574,0.08568418,3.331326,0.06901347
2.1203406,0.078669645,3.4664993,0.07360524
2.139924,0.07876288,3.412243,0.07783556
2.2405345,0.082493864,3.344284,0.070056334
2.1428168,0.07374495,3.4932346,0.073737256
2.236777,0.08607477,3.3148983,0.07013675
2.220756,0.07879863,3.3729143,0.07242834
2.2906604,0.08502492,3.2870903,0.06900982
2.1698782,0.08104924,3.4130962,0.07177331
2.2009988,0.07479691,3.4200447,0.07343028
2.2495875,0.08185767,3.350294,0.06896036
2.243563,0.08623764,3.2919397,0.07237223
2.152054,0.07397067,3.4718006,0.07471856
2.3058562,0.0856882,3.2567868,0.06934514
2.211806,0.0800346,3.3791971,0.07148176
2.1660762,0.07011079,3.504416,0.073927544
2.1722457,0.07696764,3.4275444,0.07324004
2.1557212,0.07650178,3.436233,0.07507993
2.2155347,0.082868665,3.3455162,0.07215577
2.4055192,0.0966254,3.1627524,0.06279827
2.2555609,0.083266266,3.303148,0.07250471
2.1247318,0.07401867,3.481999,0.07653608
2.1530426,0.076498516,3.433887,0.07632585
2.3155365,0.08875158,3.2465236,0.067566335
2.178369,0.077899836,3.431346,0.07208437
2.24534,0.079067364,3.3532805,0.07166552
2.269174,0.09028646,3.2668009,0.0693096
2.1503956,0.076360084,3.4393973,0.07646114
2.2684,0.08544905,3.3152533,0.0687033
2.33677,0.09458697,3.2213082,0.06427869
2.1199377,0.07735224,3.4434862,0.07762167
2.3033276,0.08224075,3.3249426,0.06585985
2.3254173,0.08894205,3.2327166,0.06779342
2.213495,0.08467937,3.3380933,0.07179442
2.1845248,0.079745084,3.3780167,0.07532297
2.1448033,0.07433226,3.4621828,0.07515442
2.1187284,0.07833535,3.4407072,0.07745091
2.2772667,0.08478288,3.330117,0.06643718
2.208155,0.082805485,3.369785,0.070636
2.1794007,0.0798876,3.426659,0.07084782
2.1473897,0.07052704,3.5101473,0.073931865
2.1654532,0.082241654,3.39526,0.07313038
2.2603273,0.07855149,3.3724902,0.069323614
2.2889185,0.082672074,3.3366144,0.06671411
2.1867497,0.08634349,3.3407621,0.07235951
2.191774,0.078494266,3.4208784,0.070873536
2.2845817,0.08356039,3.2958546,0.069654666
2.1471894,0.06900116,3.5093617,0.07540923
2.2087092,0.08260461,3.356712,0.07224391
2.241597,0.084681086,3.3305998,0.069586314
2.2792702,0.09135088,3.2667134,0.06720282
2.2285402,0.08069082,3.3743804,0.069805674
2.123812,0.07477612,3.4750457,0.07662609
2.1747234,0.07738433,3.4361105,0.072672665
2.287873,0.08797734,3.2860832,0.06657751
2.287717,0.07705556,3.3688872,0.067002706
2.357692,0.09434184,3.2129457,0.06313314
2.2135837,0.07751222,3.41012,0.07079934
2.1507056,0.07379816,3.4645875,0.07562674
2.1899464,0.074507385,3.418107,0.07508269
2.2312114,0.078911506,3.3723614,0.07136086
2.276781,0.081220955,3.3456857,0.067503154
2.1565938,0.074265674,3.4739592,0.073390685
2.2532685,0.084053546,3.3114858,0.07044202
2.1883638,0.08010707,3.4139614,0.070892155
2.209094,0.08685567,3.32602,0.07194112
2.2912261,0.08459006,3.2991638,0.067725986
2.2057483,0.08224852,3.3571503,0.07250177
2.2259974,0.07453046,3.4134507,0.07118903
2.2075746,0.0797324,3.4071558,0.06941521
2.228918,0.08586762,3.331917,0.07011408
2.2469463,0.082712606,3.3458602,0.06914587
2.2839828,0.08947778,3.2763653,0.06720199
2.1863666,0.08077446,3.3932893,0.07252556
2.1816075,0.07646699,3.4425545,0.071957454
2.132845,0.07045667,3.500259,0.077211335
2.3134682,0.09557239,3.2311587,0.064211145
2.2123165,0.08024166,3.3902729,0.06986408
2.2588775,0.082542226,3.332806,0.0694238
2.1932797,0.07689776,3.415238,0.0723022
2.1621742,0.072291255,3.4606874,0.07625802
2.3262184,0.087786146,3.2528145,0.06635404
2.1638856,0.07285967,3.4863667,0.072708786
2.2866945,0.08976305,3.2608347,0.067496896
2.3609536,0.09000262,3.227834,0.06416563
2.378818,0.09021324,3.2362611,0.062114596
2.2190952,0.08052937,3.3817182,0.07000471
2.223203,0.08653579,3.3350759,0.06983622
2.1845853,0.082664505,3.3526094,0.07451215
2.1648881,0.07672955,3.4312322,0.07507938
2.2048342,0.07311284,3.436585,0.07341034
2.26905,0.08284954,3.3300548,0.068627976
2.1859753,0.07299026,3.4620166,0.07260956
2.228344,0.080088414,3.3658872,0.07078587
2.1649551,0.072340675,3.4832609,0.07317677
2.204773,0.077153206,3.4035866,0.07311563
2.2364085,0.082696356,3.3504384,0.07032789
2.1639054,0.08237329,3.3917804,0.07344903
2.2641182,0.09035623,3.2760513,0.06882078
2.227338,0.07807918,3.401448,0.06948871
2.194493,0.07923632,3.40864,0.07117872
2.2445157,0.083632626,3.3263135,0.07060404
2.1388948,0.07060316,3.5016665,0.075561635
2.1927924,0.07923418,3.3959131,0.07245036
2.2260928,0.08142898,3.3525124,0.071167484
2.2829022,0.094406255,3.2312818,0.06773366
2.3578331,0.097153105,3.1829722,0.06402704
2.2052078,0.08087468,3.3712928,0.07181921
2.1697626,0.07916428,3.4228523,0.07313122
2.2248228,0.082729034,3.3353581,0.07210147
2.2235723,0.07463237,3.4255056,0.07113649
2.2405877,0.075400874,3.4077663,0.069569595
2.1257446,0.073239855,3.5038326,0.075183615
2.1094522,0.07646043,3.4845874,0.07622377
2.150394,0.07333111,3.4826756,0.07440875
2.2155325,0.08046005,3.3612833,0.07256598
2.2285888,0.07891967,3.3839428,0.07082154
2.2876978,0.087092504,3.2735658,0.068642475
2.215207,0.075652435,3.4132342,0.07162077
2.264547,0.08396123,3.2977738,0.07095139
2.2133796,0.0795041,3.367544,0.07304886
2.2272208,0.08149739,3.3533924,0.07164473
2.2068617,0.07089823,3.487617,0.06992442
2.2214057,0.07911136,3.3902607,0.07045758
2.254104,0.08256842,3.3199644,0.07095032
2.307334,0.08731589,3.2813222,0.065454334
2.2899876,0.08141887,3.328387,0.06792635
2.1975572,0.07975469,3.3710375,0.07446969
2.1493518,0.073156886,3.47162,0.07625198
2.2082381,0.081183806,3.3639176,0.07327099
2.1772513,0.082302384,3.3769727,0.073510185
2.3224719,0.08743465,3.270236,0.06604404
2.3313515,0.08634905,3.26075,0.06656545
2.2869005,0.0852301,3.3006017,0.067902334
2.2942545,0.08209602,3.3337471,0.066394344
2.2063138,0.0830658,3.3686903,0.07044345
2.1483696,0.07805232,3.4320648,0.07479486
2.2281988,0.08351839,3.342526,0.07069015
2.2335327,0.08727135,3.347662,0.06708497
2.3056765,0.08977386,3.2494953,0.06772333
2.2292662,0.075151086,3.4093668,0.07090741
2.200514,0.073991306,3.443249,0.071985856
2.2821198,0.079619944,3.355733,0.06853131
2.1919093,0.08563165,3.3494475,0.07182462
2.147626,0.07649718,3.4521713,0.07469941
2.2414074,0.07630401,3.4181647,0.06795485
2.320192,0.08410613,3.2905252,0.06655445
2.25658,0.07832187,3.3804085,0.06827278
2.1741645,0.07910608,3.403568,0.07386546
2.1667001,0.07394671,3.4402366,0.07690361
2.2690086,0.08134287,3.3344915,0.06945378
2.1645741,0.07306926,3.4559267,0.07582598
2.1714475,0.07703548,3.4366732,0.07368705
2.124221,0.07688555,3.4741929,0.075140014
2.2884078,0.07702288,3.3681715,0.06813394
2.3228166,0.09654239,3.1977108,0.06625453
2.197654,0.07876752,3.3952286,0.07337004
2.1884503,0.08200055,3.38633,0.07242502
2.202609,0.07711356,3.4041066,0.0722321
2.1770272,0.06834212,3.4926233,0.07482666
2.1880891,0.077046245,3.443141,0.07030829
2.1930304,0.086914115,3.3215053,0.0737669
2.189038,0.0756362,3.4522693,0.07063068
2.2024765,0.08409244,3.3407023,0.07352659
2.142504,0.07185615,3.5012279,0.07367916
2.12714,0.07803168,3.4497664,0.07576041
2.171146,0.076989904,3.399371,0.07669445
2.275617,0.090557754,3.2701151,0.06782066
2.2484763,0.086220965,3.3059788,0.07003678
2.170196,0.08046446,3.3944945,0.07357868
2.241974,0.08028092,3.380361,0.068531185
2.171051,0.08291362,3.3888974,0.07259317
2.205153,0.07055128,3.4849544,0.07101412
2.1539536,0.07922542,3.400896,0.07671726
2.3369563,0.08832243,3.2560127,0.06525835
2.2841458,0.07899182,3.3575714,0.06710466
2.2253122,0.08213343,3.350352,0.071849
2.191887,0.08325582,3.3812466,0.07127398
2.249409,0.079937495,3.3316815,0.07226467
2.1865706,0.07993723,3.3696525,0.07589573
2.1034582,0.0727567,3.492949,0.07940561
2.1907835,0.07723093,3.3963697,0.07445887
2.192533,0.077233724,3.4164436,0.07188341
2.1431193,0.081122704,3.3931334,0.07670352
2.2505388,0.078980565,3.370305,0.06956082
2.087935,0.07317642,3.5493171,0.07557575
2.2533128,0.08068892,3.358721,0.069356665
2.2316928,0.08721939,3.2995498,0.07114029
2.2164521,0.0845063,3.339147,0.07126427
2.1793375,0.07830305,3.4186628,0.07250319
2.1864867,0.074883506,3.447135,0.07200175
2.2794898,0.08382584,3.321453,0.06796252
2.0944066,0.07150111,3.5152137,0.07927421
2.124691,0.07405293,3.4678252,0.07785281
2.136675,0.07678372,3.4472132,0.07592747
2.1637352,0.0756274,3.4455998,0.07493003
2.3230019,0.08593232,3.2845025,0.06543558
2.228384,0.07735477,3.4048293,0.06998304
2.2868133,0.08205023,3.307838,0.06945961
2.2540658,0.08150357,3.349429,0.06951668
2.3947685,0.10277519,3.1558027,0.060161762
2.266745,0.082581766,3.3181584,0.07050182
2.3758335,0.09122378,3.2064295,0.06430119
2.3103814,0.08758906,3.2503915,0.06917715
2.2112834,0.077040605,3.4362211,0.06868113
2.3146327,0.08014701,3.3195016,0.06660999
2.1942546,0.079485245,3.395958,0.07191401
2.246862,0.078295305,3.3925927,0.06851604
2.205243,0.08164387,3.3570478,0.0730706
2.2193434,0.08115468,3.3576338,0.07163079
2.226738,0.0781394,3.3626904,0.07457589
2.2730715,0.07766006,3.3691936,0.06923804
2.2442834,0.084355004,3.3388908,0.0688241
2.2074068,0.08113899,3.3844662,0.07064159
2.1326995,0.07497372,3.4667788,0.07618489
2.208856,0.07883542,3.3937805,0.07121873
2.2756722,0.0889086,3.2641954,0.069267906
2.1757855,0.07592925,3.4576986,0.07136747
2.3465278,0.08863527,3.2255669,0.06688414
2.1389415,0.074699,3.4741142,0.075299755
2.2578037,0.08553696,3.3051522,0.06953982
2.2089484,0.081901066,3.3462281,0.07392388
2.3534498,0.08486869,3.27358,0.06442808
2.2156084,0.07764584,3.3913324,0.07161008
2.149926,0.0839637,3.3948011,0.07368246
2.242627,0.076222844,3.4008207,0.06895681
2.157364,0.081865184,3.388457,0.07544493
2.2476027,0.085623875,3.2949145,0.07161148
2.1627543,0.07541965,3.4482136,0.07432999
2.2513285,0.085296996,3.3234122,0.068506874
2.1618907,0.07003285,3.5096107,0.0729479
2.272213,0.092524774,3.259198,0.06737661
2.2986085,0.09385697,3.2511444,0.06529464
2.2947934,0.08424049,3.3055472,0.06729241
2.1963303,0.07564702,3.4567275,0.069627374
2.2761385,0.08768031,3.2781887,0.07002537
2.1962068,0.079193465,3.3818383,0.07401728
2.2806225,0.081523746,3.3346772,0.06804788
2.1864178,0.07323392,3.444524,0.07357676
2.1128304,0.076278344,3.4644663,0.077110745
2.1967618,0.07973649,3.40795,0.07067289
2.1526847,0.0733462,3.4998622,0.07230725
2.1857831,0.07500676,3.4338596,0.07325824
2.2646694,0.086949535,3.3201115,0.0660206
2.2240937,0.08915946,3.27612,0.07351653
2.2720952,0.082236186,3.3224812,0.06946347
2.2977371,0.087424494,3.2847044,0.065812804
2.1523314,0.07549686,3.434785,0.07633708
2.2810156,0.07907843,3.3382165,0.06929391
2.1630566,0.06783562,3.5116458,0.07549963
2.1748264,0.07946118,3.3945806,0.07461159
2.1428437,0.070785165,3.5136583,0.07351911
2.2048755,0.07579784,3.4206092,0.071846366
2.2157874,0.08006573,3.3458636,0.075699
2.2744365,0.07967756,3.334228,0.06977015
2.3269897,0.08434789,3.2766404,0.06686527
2.1855435,0.08695455,3.3512568,0.070567355
2.191848,0.07672161,3.4277048,0.07118988
2.2087402,0.07618013,3.407495,0.072048664
2.2736611,0.08973716,3.2570438,0.07003684
2.1836975,0.074548714,3.4443648,0.073106304
2.1599195,0.07696025,3.4452431,0.07379591
2.2377267,0.080974124,3.3620908,0.06905375
2.1396043,0.07248853,3.482942,0.07597244
2.276261,0.084384196,3.3278773,0.067017965
2.2565305,0.08104387,3.352922,0.06864102
2.168437,0.07403734,3.4466667,0.0741574
2.1491325,0.077626996,3.4346833,0.074935585
2.2429376,0.079003036,3.3511534,0.07201433
2.161276,0.085910685,3.3543108,0.07474277
2.1632798,0.07360924,3.4559634,0.07538357
2.2303956,0.0814998,3.3606431,0.07014483
2.233166,0.08505341,3.320689,0.07113294
2.3234177,0.090135925,3.2319338,0.06713887
2.342249,0.09004206,3.2423794,0.064374864
2.1795492,0.07926422,3.405456,0.073031254
2.244921,0.08845547,3.3099282,0.06882999
2.1589923,0.08025817,3.4231274,0.07239474
2.316715,0.08760224,3.2838826,0.06408078
2.1621404,0.071837924,3.4522343,0.07700057
2.2907524,0.0980643,3.2116594,0.06679082
2.2777731,0.086363584,3.2969346,0.068541735
2.263611,0.08116463,3.3253968,0.07064698
2.2513187,0.082761824,3.3172758,0.07132889
2.2239137,0.080311306,3.3650992,0.07127783
2.164366,0.07327592,3.4840808,0.07296488
2.1899729,0.07691162,3.4257498,0.07351261
2.2461789,0.091922946,3.2708497,0.06957525
2.263454,0.08790637,3.2965004,0.06825601
2.1301236,0.0714341,3.4903085,0.07803559
2.1689079,0.07846096,3.4217684,0.07269859
2.204707,0.07749892,3.3939288,0.073351294
2.2270916,0.080458455,3.380901,0.06938114
2.208976,0.08105732,3.3776867,0.07173881
2.1639962,0.07485027,3.4794483,0.072079465
2.1657465,0.08318729,3.369988,0.07529252
2.3495736,0.09021748,3.2253761,0.06563763
2.2126827,0.07998283,3.3774307,0.07215037
2.161604,0.07967382,3.4262292,0.07333033
2.388232,0.09518994,3.1641996,0.064491175
2.1661334,0.07257217,3.458069,0.07574731
2.2839458,0.07728731,3.3857317,0.06593295
2.2344987,0.07626211,3.4042218,0.07066111
2.1831179,0.07631988,3.433349,0.07240911
2.2272432,0.08079605,3.3544,0.07244148
2.3037522,0.08980439,3.2739084,0.06509906
2.1500053,0.07096435,3.4838173,0.07578718
2.1566074,0.07361723,3.4624417,0.07447463
2.2257574,0.07839523,3.375469,0.07238491
2.3057826,0.0870354,3.2748697,0.067480125
2.249805,0.08082536,3.3383157,0.0709911
2.2163253,0.079091325,3.397939,0.070097886
2.2701635,0.08300459,3.310516,0.0703405
2.2379255,0.0849789,3.3147118,0.07111609
2.2507424,0.08903912,3.2971873,0.068758756
2.165695,0.07885138,3.4227672,0.07270837
2.1991832,0.08141343,3.4018834,0.069685064
2.348001,0.08373897,3.2832465,0.064574935
2.164402,0.08183796,3.3914528,0.074336246
2.282767,0.08048461,3.3482156,0.067352585
2.2932281,0.08470404,3.3053236,0.06753963
2.2763307,0.07980631,3.346144,0.068433955
2.312648,0.0931198,3.237472,0.065360926
2.2654943,0.0823661,3.3272977,0.06999459
2.265361,0.08754007,3.3154984,0.06654355
2.1632867,0.07628644,3.4342318,0.07481071
2.2686157,0.08614909,3.3041425,0.06844151
2.1684825,0.07381625,3.450206,0.07581736
2.1440494,0.07694887,3.4485476,0.0749431
2.203487,0.08285697,3.3780763,0.07063677
2.1953623,0.07146209,3.4627767,0.07350887
2.1839812,0.08286003,3.3670728,0.073165506
2.236623,0.08189921,3.3382266,0.07146182
2.2180257,0.07635832,3.4091616,0.07188939
2.1486106,0.071700044,3.4699984,0.07666198
2.2756233,0.08036649,3.3422136,0.068369515
2.320166,0.090328105,3.251887,0.06561535
2.2189968,0.08131033,3.364239,0.07104561
2.2568486,0.08164409,3.3392582,0.06963081
2.15775,0.07813174,3.4161565,0.075368725
2.184822,0.07698774,3.414359,0.07381176
2.1599874,0.07696009,3.444097,0.07331087
2.2301943,0.08736363,3.3166423,0.07049402
2.2323816,0.0831052,3.3344398,0.071479626
2.2833598,0.0921619,3.2578616,0.06723944
2.1710768,0.06958476,3.4932904,0.074188106
2.2173316,0.08090637,3.36228,0.07118625
2.2007916,0.07320708,3.4361658,0.07412725
2.1988297,0.076618895,3.41863,0.07271076
2.2960942,0.08497677,3.298085,0.06718781
2.1939094,0.07609683,3.4183824,0.07323203
2.2995493,0.09575458,3.2435136,0.06401634
2.2290413,0.07795468,3.3999767,0.06924228
2.1463912,0.071703136,3.470148,0.07733433
2.2038102,0.08312349,3.3607893,0.07083284
2.2380176,0.08672383,3.3185482,0.06960981
2.2062016,0.083724715,3.3419235,0.073111534
2.1812708,0.08034942,3.410294,0.071697466
2.2689755,0.07775245,3.3631358,0.06960219
2.2186067,0.082276426,3.3673303,0.06998728
2.265128,0.08400567,3.3330839,0.06782537
2.1679688,0.07525291,3.4463713,0.07400376
2.2118773,0.08715496,3.3404927,0.069948934
2.294981,0.08401109,3.2952688,0.06807385
2.1403346,0.07443718,3.4800165,0.074099876
2.1399407,0.07332253,3.4913368,0.0745935
2.2206132,0.086602144,3.3561547,0.067704886
2.2345662,0.08158982,3.3782718,0.06843762
2.2354693,0.08261954,3.336897,0.07187418
2.1940897,0.07747994,3.4357984,0.07053527
2.2849433,0.08663407,3.2780256,0.06857276
2.1901374,0.08255244,3.3759515,0.07216145
2.2706325,0.082303405,3.313608,0.06968455
2.1388083,0.08146217,3.4174595,0.07450315
2.2223754,0.08546748,3.3260937,0.07129298
2.191658,0.08201808,3.3916526,0.07169468
2.2373798,0.090476066,3.28672,0.07021219
2.2407286,0.08502707,3.3209682,0.07115386
2.2936888,0.09055441,3.2529347,0.06819566
2.2424953,0.07760159,3.3902066,0.0695442
2.2556372,0.08573554,3.301704,0.07021896
2.299017,0.085934535,3.2932572,0.06652307
2.245841,0.08733922,3.308584,0.070027694
2.3665533,0.0964474,3.1889791,0.06266773
2.3236976,0.09366008,3.2354417,0.06426625
2.1789107,0.08031284,3.404105,0.071797706
2.2962308,0.0872078,3.2851188,0.06678638
2.1675348,0.076707266,3.4447894,0.07374102
2.2723174,0.08644508,3.2963436,0.06906914
2.244704,0.0874212,3.3254614,0.067295186
2.2123392,0.088584274,3.3116236,0.07106626
2.1825259,0.08015825,3.3961868,0.073109426
2.1817558,0.07798891,3.4150698,0.07282452
2.2226527,0.07363297,3.419587,0.071638495
2.1429791,0.07595972,3.4734237,0.07432248
2.2512388,0.07858085,3.3571978,0.0716053
2.2741158,0.087448634,3.297799,0.06724689
2.2728045,0.08635525,3.307017,0.067204274
2.2379975,0.08386462,3.3515325,0.06945381
2.1696835,0.077871144,3.4194727,0.07430508
2.213475,0.08260173,3.3519847,0.07148298
2.1482468,0.08046233,3.3903894,0.077179536
2.2428105,0.078883834,3.3762133,0.06957754
2.331799,0.087597504,3.2751696,0.0632036
2.2491972,0.07723352,3.36603,0.07125433
2.241287,0.073757105,3.4079545,0.07128428
2.1797943,0.07913152,3.4004965,0.07281698
2.2061486,0.07968761,3.3966131,0.07000252
2.2712011,0.08562575,3.299221,0.06821451
2.1530292,0.07526014,3.4399922,0.07642735
2.2155967,0.08502442,3.3475702,0.07042983
2.2351587,0.073617615,3.411256,0.07176007
2.154706,0.080210134,3.4120684,0.074735425
2.2035768,0.07440629,3.4572964,0.06959309
2.2086806,0.07816891,3.389887,0.072780326
2.2011237,0.08448126,3.3500082,0.07207402
2.1713085,0.07556297,3.4399657,0.07376905
2.218602,0.08032327,3.3736482,0.070727825
2.2166972,0.07965361,3.3720438,0.072450034
2.168753,0.072344676,3.462092,0.07547674
2.1832147,0.07974731,3.3975568,0.07291344
2.2348094,0.081893586,3.3512952,0.07017591
2.151915,0.07077148,3.5023768,0.07501062
2.114101,0.07837311,3.4468207,0.07738719
2.22451,0.08183041,3.3496659,0.07089341
2.2456326,0.08579989,3.3146849,0.06965181
2.1289148,0.07180768,3.5200307,0.07358338
2.08768,0.07439009,3.5376525,0.07574903
2.2646427,0.076760985,3.3837585,0.06900245
2.168576,0.080395676,3.4362893,0.07019092
2.3104374,0.08800344,3.2626264,0.06658332
2.1911836,0.08030711,3.3689864,0.07469052
2.2127233,0.075947404,3.418787,0.07157784
2.1650355,0.07322908,3.4683924,0.074372165
2.1344523,0.07672735,3.4464068,0.07640607
2.1847596,0.08027078,3.407266,0.0721323
2.164734,0.071696095,3.4707453,0.074587435
2.2269,0.077598535,3.3753152,0.07194348
2.2577066,0.07983379,3.3450005,0.070396185
2.1154683,0.07370384,3.482042,0.077582404
2.414126,0.09140921,3.1925166,0.061908603
2.2424374,0.08639157,3.3084717,0.0702794
2.182196,0.07487972,3.4481642,0.07317951
2.2411087,0.081615165,3.3349245,0.07169352
2.3062277,0.08162966,3.3302827,0.06593341
2.2119634,0.084217556,3.3664334,0.07031203
2.2829292,0.09147483,3.2839372,0.0653058
2.1777596,0.072081804,3.4757173,0.07326739
2.1797228,0.08291135,3.402794,0.070739344
2.235709,0.08433309,3.3139896,0.07219718
2.2492566,0.08647738,3.3274481,0.06746709
2.2160583,0.079628736,3.377792,0.07146182
2.2374158,0.07960488,3.3779273,0.068814024
2.1590607,0.075088084,3.4420006,0.07507697
2.2041786,0.08266202,3.3567724,0.072795115
2.2681274,0.090141386,3.279481,0.06747303
2.2223907,0.08333689,3.335934,0.072698005
2.1897345,0.07245141,3.4474194,0.07443959
2.1376324,0.075960934,3.4260342,0.078966275
2.1891456,0.07929774,3.4213276,0.07059037
2.1130166,0.07195183,3.503601,0.078080796
2.207918,0.080713436,3.383317,0.070825726
2.1852818,0.08011899,3.3854322,0.07391034
2.2752814,0.09268518,3.252913,0.06789063
2.231927,0.08163682,3.3425415,0.071582235
2.1584976,0.08114282,3.3949106,0.075130895
2.1386244,0.07915239,3.4470792,0.073562816
2.1869917,0.07934025,3.3916187,0.07393325
2.2221916,0.08183915,3.3440125,0.071827374
2.2953138,0.08491787,3.3147442,0.06577886
2.2526627,0.08677491,3.3038144,0.069489494
2.2292693,0.084233984,3.334067,0.070589095
2.1769292,0.08155222,3.3843923,0.07376769
2.2296402,0.07869871,3.377006,0.07096668
2.2374976,0.081056505,3.371929,0.06991347
2.1125402,0.07264301,3.5021763,0.077266715
2.1826885,0.084671535,3.348353,0.07381266
2.1350825,0.07364923,3.485172,0.075383246
2.1420338,0.078227796,3.4298549,0.07628879
2.2212448,0.080835976,3.359993,0.07258953
2.207482,0.07657769,3.419926,0.07018315
2.371441,0.09021698,3.2003462,0.06593794
2.2773633,0.089312814,3.2646885,0.068711065
2.127875,0.07896159,3.4413137,0.07619467
2.1451147,0.07371151,3.468394,0.07566243
2.1589725,0.07632379,3.4497018,0.0730308
2.2455697,0.08294484,3.3438666,0.06912344
2.2209525,0.08356508,3.3434763,0.07144977
2.2071087,0.072008476,3.4444273,0.07311229
2.2260993,0.08096843,3.36649,0.07042385
2.2529705,0.083423205,3.3013084,0.07271307
2.2112358,0.08186895,3.3485951,0.073335744
2.199136,0.07936328,3.3898995,0.07265699
2.173061,0.07756049,3.4291852,0.072680965
2.257906,0.08378269,3.3249679,0.069085315
2.1423914,0.07117646,3.5024042,0.07496407
2.1845272,0.08010205,3.3982563,0.0738792
