$\alpha$,$\beta$,$\gamma$,$\delta$
0.5288608,0.045686465,1.0319945,0.11515325
0.5334358,0.047703415,1.0258104,0.11457014
0.5258828,0.04747288,1.0331975,0.115241334
0.53580195,0.044888247,1.0299495,0.11608037
0.5396068,0.05123514,0.990221,0.1111229
0.5288591,0.04567522,1.0290878,0.11364826
0.5367741,0.04529354,1.0195655,0.11377307
0.5334153,0.04832412,1.0179605,0.11335018
0.51621264,0.04313818,1.0620782,0.11669858
0.53930247,0.050981782,0.9974624,0.11250547
0.5393948,0.045738865,1.010488,0.111180216
0.5402594,0.04772156,1.0059961,0.11309549
0.5339267,0.049720272,1.012034,0.11393869
0.52347064,0.044636287,1.0476197,0.11714155
0.52953744,0.051974196,1.0022649,0.11137684
0.5366469,0.04865923,1.0139208,0.11415118
0.51648724,0.044462893,1.058245,0.117826484
0.5352438,0.04768661,1.0123216,0.11305576
0.52926475,0.05146199,0.991518,0.10923686
0.53511363,0.047381468,1.0144557,0.113219485
0.52038497,0.045719925,1.0379324,0.11398324
0.53192383,0.046485804,1.0202731,0.11371439
0.52911687,0.04350604,1.0376105,0.1154208
0.5230208,0.047219854,1.0312995,0.11462014
0.5265138,0.04352733,1.0426737,0.11530521
0.5373694,0.049742755,0.9981951,0.11142884
0.5314718,0.04834975,1.0141861,0.11331892
0.51548296,0.04280662,1.0614303,0.11720919
0.5418155,0.048090365,1.0116526,0.114271425
0.5256797,0.049053524,1.0173024,0.11367579
0.52896196,0.044603024,1.0337381,0.115143314
0.5216345,0.04908729,1.0231624,0.112249866
0.5322159,0.047099803,1.022498,0.113641046
0.5295416,0.045147117,1.0401331,0.11568774
0.53242815,0.04771162,1.009947,0.113486014
0.5218421,0.04506026,1.0365653,0.11391856
0.5305811,0.046932235,1.0123715,0.11180495
0.5250542,0.048280887,1.0270522,0.11390889
0.52914053,0.053162716,0.9966964,0.1109681
0.53898674,0.047221612,1.0049597,0.112513736
0.5244306,0.043718252,1.0375402,0.11404359
0.53826874,0.05226128,0.9944816,0.11288456
0.5220648,0.04661555,1.0359795,0.114889964
0.52919084,0.046526596,1.03297,0.116622314
0.52912,0.043992426,1.040425,0.11517753
0.53780466,0.046742387,1.013581,0.11310282
0.5224965,0.040941834,1.0524638,0.11573194
0.5351069,0.04681941,1.0173401,0.11351724
0.5288697,0.045878116,1.019642,0.111823075
0.5319327,0.046971727,1.022931,0.11388757
0.54193294,0.05003995,1.0044369,0.113241464
0.5302952,0.05056229,1.0067236,0.11179052
0.52658874,0.047200955,1.0324104,0.11535159
0.5296526,0.045665022,1.03447,0.1149666
0.5294696,0.043960616,1.0243347,0.11288055
0.5328945,0.04769317,1.0222957,0.11524254
0.5470973,0.051044907,0.9920454,0.113616586
0.52422667,0.048320293,1.0230756,0.113219246
0.537196,0.04600819,1.0098947,0.11232778
0.53745824,0.042199623,1.0297588,0.114457354
0.53001183,0.047909353,1.0180563,0.11260713
0.54850584,0.045573853,0.9964746,0.110436216
0.5332488,0.04559224,1.0250235,0.11459459
0.5342465,0.04317261,1.029426,0.114056565
0.53884774,0.046212416,1.0147412,0.11340479
0.52676153,0.049962234,1.0148733,0.11283115
0.537239,0.04792667,1.0075699,0.11254075
0.529777,0.046300422,1.0354183,0.11636298
0.5369624,0.04894222,1.0022767,0.112602055
0.533964,0.05005336,1.0082761,0.112823024
0.52810514,0.043896623,1.0501777,0.11842468
0.5233954,0.046125688,1.0473404,0.11797077
0.51403683,0.042537503,1.0614477,0.116339624
0.5368794,0.047015063,1.0051516,0.11197632
0.5283207,0.051378526,1.0111955,0.11330631
0.52528274,0.0536503,0.99769515,0.1107385
0.5300571,0.05063269,0.9930403,0.1088558
0.5241145,0.0423759,1.0515687,0.116530895
0.522801,0.048708353,1.0332897,0.11633014
0.55140543,0.053731997,0.9734715,0.11091694
0.52326906,0.045303583,1.0414597,0.11646073
0.53353393,0.04345967,1.0364383,0.115902446
0.5338023,0.05047216,1.0015323,0.11203148
0.5325088,0.04897997,1.0078832,0.11243541
0.52315205,0.04945323,1.0124078,0.11249879
0.52314466,0.043233216,1.0511415,0.11675529
0.5387288,0.048695255,1.011226,0.11542606
0.52528447,0.044131905,1.0576649,0.11827671
0.54058033,0.051842432,0.9936767,0.111453556
0.5377067,0.04949921,1.0062296,0.11314023
0.5381936,0.047252614,1.0142429,0.1141459
0.52456266,0.048115812,1.0255942,0.11379345
0.5226173,0.046627764,1.0314875,0.114100866
0.52645206,0.047031265,1.0269496,0.113643594
0.5240959,0.042561993,1.047871,0.11586001
0.52988374,0.044364087,1.0285547,0.113202296
0.53742856,0.048660323,1.0049884,0.113173716
0.5254156,0.046188436,1.0349836,0.1142838
0.5373186,0.04860241,1.007026,0.11313497
0.52538395,0.04717263,1.0294563,0.11420731
0.522649,0.04310185,1.048643,0.11550987
0.5269838,0.044811033,1.0360944,0.115225345
0.53154624,0.049910028,1.0084682,0.11197639
0.5303773,0.043885835,1.0426233,0.11714856
0.5397373,0.049045723,1.0020268,0.11224914
0.5287909,0.045388516,1.033755,0.11456621
0.54056525,0.045413792,1.0315939,0.117240995
0.5219867,0.045771156,1.0423154,0.115715824
0.54183984,0.047376286,1.0055273,0.113412306
0.5249296,0.051204745,1.0118397,0.11315235
0.53706837,0.045067403,1.0273056,0.114296384
0.537512,0.047250938,1.0153915,0.113838874
0.52788144,0.046430435,1.0341485,0.11530983
0.53838414,0.04417354,1.0326273,0.11646973
0.5166772,0.04507814,1.0515143,0.11650992
0.5299184,0.04707314,1.0225743,0.11420922
0.51650447,0.04437181,1.0548475,0.11602631
0.5333092,0.045996476,1.0274422,0.11491898
0.5341432,0.050205328,1.0114526,0.113277644
0.53321624,0.04828427,1.0071476,0.11111248
0.52871233,0.047442716,1.0240599,0.113340944
0.52674145,0.04612513,1.0256513,0.11353329
0.5459267,0.047903884,1.0064702,0.11379467
0.5333728,0.04857852,1.0103291,0.11216576
0.53043664,0.044820435,1.0247747,0.11246669
0.5403228,0.048472706,1.0041401,0.11324068
0.5332605,0.045873336,1.0227501,0.11381906
0.53914285,0.053992275,0.99632186,0.112985775
0.53706175,0.043731596,1.0213691,0.111770645
0.5400274,0.048498776,0.99641263,0.11012396
0.5300622,0.049078595,1.0126084,0.11297917
0.52602166,0.04948138,1.0175598,0.11284258
0.52783066,0.049772386,1.0265188,0.115966246
0.5358037,0.047235236,1.0190206,0.1149848
0.52420396,0.050095864,1.0160446,0.11219598
0.5320273,0.047174282,1.0201658,0.1135426
0.53889275,0.04688667,1.0151002,0.11434076
0.53360164,0.04404262,1.0309834,0.114417635
0.54032487,0.04557032,1.0150243,0.112665534
0.52633184,0.04492665,1.036531,0.11555457
0.54384345,0.050497774,0.99067974,0.11150216
0.5217202,0.043231033,1.0529166,0.11566805
0.52616256,0.048457175,1.0249666,0.11542821
0.52579135,0.044513837,1.039806,0.11605165
0.52078855,0.03997847,1.0686691,0.11808212
0.5270297,0.047852788,1.0308846,0.115603864
0.5271901,0.04712891,1.0287842,0.114481375
0.52863866,0.047885988,1.0251935,0.11480341
0.52787733,0.04776057,1.0254514,0.11478212
0.53572357,0.049368996,0.9984187,0.1114098
0.54138595,0.04957131,1.0006008,0.11309406
0.5224432,0.046213575,1.0297586,0.1140359
0.5184749,0.04325257,1.0536584,0.11584648
0.53286386,0.04344012,1.0424173,0.11682616
0.5262209,0.04767124,1.0254364,0.114501275
0.52939487,0.041743595,1.0458306,0.11581585
0.52591884,0.04778854,1.0266777,0.114248164
0.5173168,0.04373445,1.0461946,0.115581684
0.53354216,0.04489347,1.0344249,0.11514598
0.5362681,0.046281353,1.020569,0.11460391
0.5297623,0.0412874,1.0404626,0.11472346
0.5385573,0.048317496,1.014593,0.11298524
0.5264842,0.044790536,1.0487634,0.117732525
0.5379864,0.045739386,1.0183308,0.11401635
0.53557175,0.047774486,1.0173157,0.113626905
0.5357444,0.047273416,1.0206158,0.114751086
0.52976906,0.045912802,1.0263604,0.11389069
0.53693056,0.047674797,1.0163144,0.114858955
0.5428393,0.04759118,1.0095754,0.113596104
0.5390145,0.04877578,1.0062443,0.11322451
0.5402007,0.050767083,0.99657965,0.11274284
0.5350088,0.047573425,1.0135617,0.1134519
0.5328002,0.047604673,1.0265684,0.11455968
0.5224205,0.045617327,1.032476,0.11407087
0.5316938,0.045134537,1.0262794,0.11422676
0.53136986,0.048741333,1.0044637,0.11120342
0.5248659,0.04837742,1.0285504,0.11439519
0.53518647,0.04848587,1.0107012,0.11410098
0.52924293,0.049235303,1.015758,0.11245795
0.5268411,0.04741388,1.0281643,0.11466327
0.52778554,0.0447049,1.0447096,0.11736494
0.53369004,0.047005896,1.0103158,0.11216047
0.5286464,0.050262097,1.0195948,0.114715256
0.5207793,0.04668359,1.0289277,0.11224901
0.53528005,0.044260055,1.0371777,0.116640635
0.5270712,0.045914903,1.0289419,0.11422795
0.5294134,0.049584087,1.020559,0.11455173
0.5302527,0.046626918,1.0275667,0.114622384
0.5303421,0.045221135,1.0376261,0.116246685
0.52534974,0.047506146,1.022892,0.112955235
0.52810824,0.046746433,1.0314167,0.1151767
0.52367747,0.047748066,1.0307686,0.11425445
0.53472304,0.04388169,1.0354803,0.116981156
0.52208644,0.04650824,1.0318974,0.11403625
0.52705616,0.047963448,1.0215532,0.113411605
0.53064966,0.05052181,1.0156095,0.114161305
0.5348857,0.05095997,1.0092131,0.114489615
0.54251647,0.05015857,1.00134,0.11363644
0.53020746,0.04534297,1.0285944,0.11482014
0.52759683,0.046031076,1.0318383,0.114529066
0.5340202,0.047303826,1.0134393,0.112531684
0.5456803,0.045525875,1.0133121,0.11457263
0.52711236,0.048752096,1.0269834,0.11458443
0.5217038,0.0427172,1.0476061,0.11491906
0.5365294,0.050646756,0.99814063,0.112111725
0.52583116,0.045375932,1.0372745,0.1143416
0.5284527,0.0459279,1.0233182,0.11387647
0.51491696,0.046043515,1.0424267,0.11435319
0.5235641,0.048827395,1.026499,0.11263221
0.5231518,0.043604545,1.0428851,0.11550799
0.5252704,0.04649281,1.0269836,0.11365573
0.54128844,0.050073806,1.0053508,0.11319824
0.52576697,0.04789077,1.0315349,0.11575702
0.5311175,0.04776912,1.011913,0.11194306
0.51773566,0.050880853,1.016025,0.111561626
0.5345439,0.048003487,1.0137473,0.11308428
0.5230867,0.04783439,1.0246276,0.113609135
0.5322407,0.04958468,1.021644,0.11590919
0.54340816,0.049384937,1.008384,0.114290334
0.53401595,0.044792384,1.0291547,0.114656545
0.5332794,0.046660926,1.0270414,0.1155862
0.52971137,0.047659706,1.0160533,0.11362295
0.5239546,0.04017016,1.0628498,0.11702676
0.5271296,0.048216168,1.0238284,0.11508889
0.52879715,0.048417162,1.0217698,0.11355627
0.5311356,0.049597695,1.0079904,0.11266868
0.53219604,0.048435196,1.0155227,0.11353443
0.5243088,0.045149755,1.035078,0.114590876
0.53893596,0.04746241,1.0115074,0.11388103
0.5274151,0.042811774,1.0488691,0.11680418
0.523703,0.04670912,1.0296955,0.11286005
0.538227,0.045536123,1.0177264,0.114494205
0.53533584,0.044630904,1.0320944,0.11581591
0.53465396,0.047928732,1.0098066,0.11170151
0.52512527,0.04729575,1.033859,0.11606488
0.5270907,0.048411068,1.0234503,0.11388904
0.53133404,0.043154,1.0392063,0.11598687
0.52728844,0.04743992,1.0243566,0.113241866
0.537413,0.04503646,1.027601,0.11534007
0.5303777,0.042669326,1.0313368,0.11330709
0.54036486,0.047822725,1.0066832,0.112371035
0.5281064,0.046646353,1.0302416,0.116119154
0.5229145,0.04656141,1.0294044,0.114028774
0.5224011,0.04548931,1.042766,0.115585014
0.5290276,0.045847543,1.029652,0.114752375
0.5432016,0.047598112,1.0076411,0.11304365
0.5312176,0.04926966,1.0118235,0.11266212
0.52427024,0.049634226,1.0155853,0.11166735
0.52988064,0.0441941,1.0299891,0.1137396
0.5262855,0.04264875,1.044759,0.11507514
0.5284378,0.04719112,1.0250062,0.11390596
0.5332342,0.046561066,1.0202861,0.113074355
0.537336,0.04663935,1.0128803,0.11245717
0.5391036,0.054552566,0.98538923,0.11161808
0.5288863,0.04422895,1.0451955,0.116994485
0.51705647,0.043612886,1.055598,0.116763
0.5328088,0.045942083,1.0293823,0.11506938
0.5239296,0.04568347,1.0276632,0.11293647
0.53508365,0.047235765,1.0121592,0.11304878
0.53792864,0.05017138,0.99993646,0.11285461
0.5433897,0.047895238,1.0054028,0.113923095
0.52939487,0.044890452,1.0300683,0.114091374
0.5190628,0.044331584,1.0501379,0.116246745
0.537529,0.052728128,0.99637616,0.11210224
0.5390626,0.048008822,1.0191463,0.11528404
0.5185609,0.0455505,1.0324881,0.113185994
0.52659214,0.04511535,1.0347391,0.11442658
0.52577955,0.046506844,1.0223594,0.1131769
0.5227532,0.045292977,1.0403847,0.115585566
0.52260685,0.04627516,1.0323098,0.11327322
0.5246367,0.047145475,1.0335336,0.11558863
0.52093434,0.04492841,1.0509143,0.117736936
0.5308284,0.051479355,1.0106194,0.113994636
0.52813405,0.051460665,1.0037608,0.11148284
0.5311348,0.04486178,1.0260502,0.11333589
0.5301532,0.045067962,1.0176294,0.111863285
0.53415555,0.046538636,1.0216784,0.11446647
0.5303353,0.047284633,1.0211419,0.11324808
0.525011,0.042804714,1.0530382,0.116970755
0.53232896,0.04545061,1.0348451,0.1156539
0.5272114,0.047803994,1.021614,0.11366281
0.5335361,0.04643266,1.019197,0.11366855
0.5166131,0.04511501,1.0391381,0.113081954
0.53750837,0.045547187,1.0225254,0.11535555
0.52645266,0.04630058,1.0276738,0.113166645
0.52979857,0.0435772,1.0354935,0.11525309
0.525874,0.048616547,1.0256048,0.11403573
0.5324697,0.047200043,1.0132518,0.11191271
0.51585263,0.048439078,1.0256401,0.113189474
0.5373266,0.04934751,1.0045276,0.11272537
0.53008,0.04440735,1.0365349,0.11730902
0.525191,0.04816318,1.0251536,0.11373912
0.5342288,0.04890199,1.0011641,0.1119366
0.528009,0.047110565,1.0199665,0.11219077
0.5415043,0.050970238,0.9948112,0.11081935
0.537383,0.048040584,1.0085196,0.11268345
0.5246563,0.046090696,1.0364038,0.11706449
0.53608394,0.047088496,1.0112344,0.11271801
0.54600835,0.04791156,1.011118,0.11440751
0.53281474,0.047902625,1.0182416,0.11423596
0.52943146,0.04553874,1.031231,0.11358836
0.5249245,0.04350903,1.0442113,0.116029546
0.53422534,0.04728514,1.0135984,0.113518134
0.5274535,0.04569057,1.0398825,0.11687625
0.5256401,0.045257494,1.0453408,0.11610521
0.53699833,0.04810348,1.0103999,0.113226
0.5274828,0.049535878,1.0275053,0.116225794
0.5280906,0.046239693,1.0237602,0.113628775
0.54558283,0.047650717,1.0018792,0.11245208
0.5270949,0.046888504,1.0329313,0.11610224
0.53399473,0.046812188,1.0260864,0.1151627
0.53612775,0.05055362,0.99997145,0.1121029
0.53655624,0.05002376,1.0108733,0.11521746
0.51943463,0.047331598,1.0324631,0.1133377
0.5340096,0.04548585,1.0216395,0.11389105
0.5201679,0.045075517,1.0423045,0.11513963
0.52463853,0.04578934,1.046399,0.116906464
0.51646924,0.044169217,1.0567797,0.11615673
0.5359175,0.042244118,1.0360736,0.115030296
0.5314421,0.04869988,1.0186648,0.11456047
0.53569585,0.047113135,1.0113548,0.1121233
0.5239843,0.046193656,1.0336721,0.11576232
0.5397692,0.04548316,1.0176114,0.11360589
0.5259729,0.045062345,1.0387844,0.11579704
0.52223366,0.045210205,1.0417455,0.11465165
0.52748823,0.048930272,1.0170715,0.11284285
0.5357504,0.050273888,0.99645114,0.110477455
0.53174716,0.04590559,1.0286767,0.114811294
0.53093505,0.049438138,1.0030146,0.11066487
0.53842163,0.04636636,1.0099362,0.112169206
0.52339745,0.044828944,1.0407176,0.115428984
0.5331081,0.045915835,1.0328448,0.11582145
0.53173894,0.047215465,1.0271938,0.11527948
0.5236082,0.045192465,1.0269197,0.11170843
0.53437495,0.049274724,1.0103219,0.11290596
0.5392005,0.05115253,0.9900202,0.11033855
0.53178716,0.04989769,1.008159,0.112232395
0.5210631,0.048237935,1.0335172,0.11543432
0.5333021,0.044930764,1.0240579,0.1133883
0.5342845,0.048096832,1.0102527,0.11232855
0.52928114,0.047590874,1.0243795,0.1150487
0.5262697,0.045969747,1.0380927,0.11518939
0.53541553,0.04898407,1.0124037,0.11364452
0.53234977,0.047330707,1.0276663,0.115775235
0.5371645,0.04453371,1.0263274,0.114375494
0.53385204,0.0465206,1.0163631,0.11360158
0.5294981,0.045239575,1.0334464,0.11598416
0.53003097,0.043128103,1.0332719,0.11425516
0.5461652,0.051844433,0.98051316,0.11085951
0.5303924,0.052083943,1.0146443,0.1156881
0.527629,0.045646515,1.0271144,0.114221856
0.52911216,0.045437314,1.0283335,0.11423822
0.53272474,0.051243935,1.0114412,0.1134766
0.528116,0.047386747,1.0247331,0.11485622
0.53148514,0.045369267,1.0299177,0.11577916
0.52925175,0.048244122,1.0215696,0.11429017
0.519861,0.044837054,1.0460472,0.11543052
0.529856,0.04601158,1.0335377,0.115413815
0.5223407,0.04205794,1.0595286,0.119093515
0.5308153,0.04989587,1.0129833,0.113167346
0.5290139,0.046547025,1.0237473,0.11352092
0.5220033,0.044721644,1.0444372,0.115355305
0.53257376,0.048242558,1.0157344,0.114303336
0.5321038,0.04426507,1.0299569,0.11402749
0.51513433,0.04221984,1.0626308,0.116311364
0.5329033,0.046807524,1.025587,0.114608094
0.5242508,0.042919688,1.0616478,0.11922528
0.5183125,0.048072755,1.0419819,0.11531375
0.53744155,0.04966345,0.99858713,0.11136638
0.5317989,0.04435075,1.036084,0.115395054
0.53120464,0.05038575,1.0083452,0.11267816
0.51731175,0.043195415,1.055509,0.115541205
0.5275038,0.04936489,1.014813,0.11242664
0.53883094,0.046993066,1.0107046,0.11315952
0.53670454,0.051609535,0.99150836,0.111402385
0.54022306,0.045067202,1.0157728,0.11287673
0.5318415,0.046545982,1.0211341,0.114035085
0.53590816,0.046494927,1.011225,0.1115274
0.5336224,0.04439744,1.02808,0.114014335
0.53278416,0.04549106,1.0288837,0.11528632
0.530572,0.04388733,1.03586,0.11446756
0.5364469,0.04804409,1.0095413,0.11272787
0.5253327,0.043758065,1.0395285,0.11535261
0.5351757,0.04748007,1.008617,0.112457305
0.53502387,0.046859358,1.020629,0.11494578
0.5214886,0.046136215,1.038236,0.11526609
0.52407545,0.045706183,1.044341,0.11670984
0.52166677,0.043436848,1.0518259,0.11564902
0.5288795,0.04561005,1.0306013,0.11502687
0.53898066,0.05052951,1.0004591,0.11266317
0.5345058,0.05150533,1.0026065,0.11281811
0.53001714,0.04605415,1.0320374,0.11584501
0.52451354,0.04585876,1.0334889,0.11535882
0.5303568,0.04900867,1.0271286,0.11604648
0.52613246,0.044983137,1.0346974,0.11521652
0.53209674,0.045603257,1.0269539,0.115657434
0.524909,0.045588665,1.0317854,0.11357152
0.51638037,0.04510946,1.0512329,0.11656129
0.5273673,0.048591133,1.0181166,0.11284097
0.5237124,0.04987532,1.0256692,0.11480125
0.5249038,0.04687632,1.0201185,0.1125396
0.5377815,0.04386743,1.029512,0.115369275
0.5404782,0.045164105,1.0259126,0.115728654
0.5393896,0.05189765,1.0028718,0.11472176
0.5338318,0.046843708,1.0231102,0.11487202
0.52995455,0.039209414,1.0606612,0.11802189
0.54269284,0.04899937,0.99634403,0.11036007
0.52514017,0.04489242,1.0498672,0.117530964
0.5257667,0.045619044,1.0315173,0.114011265
0.53217614,0.046546236,1.0169502,0.11316506
0.5298875,0.048498068,1.0164021,0.113005765
0.52301455,0.04669627,1.0284648,0.11318481
0.53143364,0.043830696,1.032578,0.11421926
0.53321123,0.047473207,1.0198793,0.114417635
0.5259925,0.043776836,1.0530474,0.11791872
0.52854747,0.051366806,1.0112097,0.113763064
0.5262151,0.04865978,1.0279962,0.11601519
0.5343411,0.044810135,1.0220276,0.112586565
0.5344727,0.047883376,1.0123374,0.113484554
0.51882905,0.045198586,1.0487918,0.11613596
0.5208923,0.043649834,1.0448428,0.11479463
0.5221588,0.044109117,1.0439538,0.11477396
0.52863675,0.04847199,1.0152378,0.112693556
0.52790636,0.045024928,1.0370362,0.115397334
0.5337347,0.04785409,1.0086967,0.112567775
0.5367016,0.048531115,1.0132709,0.114019014
0.53719425,0.044015873,1.0200467,0.112930536
0.53523386,0.04537618,1.0271503,0.11520496
0.53038526,0.0496942,1.0136223,0.11330009
0.5260782,0.047664136,1.0222923,0.11331571
0.53718996,0.04588341,1.0184597,0.11465682
0.52153474,0.044913724,1.0440708,0.116819054
0.5369413,0.050692953,1.0012307,0.112718545
0.5345294,0.045123216,1.0245101,0.113180734
0.52775085,0.048564486,1.0224339,0.11449415
0.5275354,0.046518013,1.0244496,0.11296915
0.5359398,0.045819916,1.0217454,0.11372192
0.52702,0.048526764,1.0207675,0.11217528
0.525262,0.04666217,1.0279859,0.11351581
0.5293451,0.048227884,1.0204543,0.113051064
0.528949,0.04808157,1.0232366,0.11365411
0.5208276,0.043756165,1.0546471,0.11690451
0.52919066,0.044196945,1.0340785,0.11449289
0.53020376,0.047319673,1.0190903,0.11373887
0.53074026,0.049117364,1.0175675,0.113713
0.53255504,0.04707266,1.0099301,0.11148449
0.52656347,0.04443889,1.0447813,0.11716585
0.53480476,0.046188008,1.0281336,0.11587167
0.54222697,0.048931416,1.000048,0.11300668
0.5372543,0.04939086,1.017569,0.11662498
0.51662296,0.045219455,1.0468552,0.11503172
0.53354156,0.051515207,1.0039487,0.112188384
0.51550555,0.042355537,1.0631233,0.11632875
0.53278977,0.044465013,1.0454557,0.1186028
0.52642703,0.04678028,1.0258554,0.11348993
0.53825134,0.046804465,1.0165722,0.11521076
0.5339611,0.04575297,1.0302149,0.11569061
0.525524,0.04539268,1.0432231,0.11654512
0.5291817,0.043885782,1.0325574,0.11412976
0.5320092,0.04638716,1.0305548,0.11534898
0.5300131,0.04296354,1.0373113,0.11510162
0.5295153,0.04646176,1.0257355,0.114953615
0.5231832,0.040500674,1.064513,0.11790458
0.53878766,0.04366189,1.0257039,0.11479807
0.5308733,0.046097666,1.0313487,0.11487657
0.5202413,0.044836722,1.0491381,0.11568805
0.53064793,0.048384022,1.0114301,0.11237307
0.53230953,0.046640314,1.0222794,0.11391935
0.54159707,0.046471976,1.0106502,0.1134374
0.51892734,0.04736786,1.0530539,0.11737163
0.5352092,0.049412932,1.0028921,0.11213955
0.525168,0.04923974,1.0216832,0.1141885
0.5265105,0.0426909,1.0475024,0.11652648
0.52624875,0.043511797,1.0413729,0.11504601
0.53054833,0.049370635,1.016846,0.114391744
0.53421634,0.045167584,1.0235262,0.11416849
0.5236845,0.047856327,1.0235631,0.11323212
0.5270514,0.048561465,1.0211018,0.11339103
0.52669084,0.04208782,1.0400292,0.114272326
0.52818835,0.04761288,1.0153499,0.11280057
0.5398368,0.04989749,0.9995087,0.11252063
0.5330641,0.045388527,1.0233556,0.113726124
0.546809,0.05379817,0.97624797,0.110048346
0.5271761,0.04581299,1.0231085,0.112670474
0.5337882,0.047129426,1.0148997,0.113736324
0.5219478,0.045402717,1.0454943,0.115159675
0.52841246,0.04224031,1.0356299,0.11383822
0.52459925,0.047656886,1.0288533,0.11441398
0.53252745,0.04745948,1.0300428,0.11659531
0.52522033,0.041634105,1.0617418,0.11853035
0.52806795,0.043953594,1.0372304,0.115230426
0.5313274,0.049901698,1.0070335,0.11214862
0.5311234,0.04488219,1.025275,0.11226758
0.52694756,0.046286482,1.0349646,0.11528819
0.52989066,0.04847065,1.0235796,0.11541016
0.5285722,0.05059825,1.0164391,0.11418771
0.53546387,0.047408316,1.02127,0.11518414
0.52006,0.044094104,1.0494516,0.1156456
0.5303855,0.046072107,1.0170062,0.11192302
0.52527076,0.046289034,1.0272676,0.11340963
0.526526,0.047363624,1.0219848,0.11300385
0.52379227,0.0489788,1.0259218,0.1140731
0.5259812,0.04563633,1.030095,0.113749966
0.52841824,0.047944766,1.0205132,0.11279449
0.5334405,0.047080122,1.0123787,0.11140321
0.5278503,0.048095237,1.0224906,0.11409698
0.54389256,0.048993528,0.9979015,0.11245358
0.53594005,0.04702278,1.0222484,0.115680546
0.5180982,0.04886009,1.0238917,0.11425192
0.5293781,0.045132145,1.0244874,0.113604315
0.5273841,0.04929134,1.0139005,0.112443395
0.52573687,0.048246365,1.0289961,0.11537024
0.53755224,0.04669312,1.0146112,0.1138845
0.5340833,0.047564432,1.0191294,0.11435548
0.53787935,0.04872588,1.0028071,0.1114051
0.53915477,0.048020408,1.0046699,0.11180566
