parameter_1,parameter_2,parameter_3
0.35734552,2.244407,-1.0959554
0.6787456,2.1292956,-1.15898
0.506649,2.3427157,-1.2136202
0.41678977,2.160185,-1.0714825
0.44738108,2.2856593,-1.1597021
0.5943331,2.5815039,-1.3874406
0.477163,2.0795255,-1.0420803
0.2886997,1.9591993,-0.9000425
0.3384872,2.092959,-0.9926661
0.24005882,1.9303142,-0.8531469
0.20249972,2.0833404,-0.931927
0.5851659,2.175575,-1.1487015
0.6240175,2.4982133,-1.3559335
0.293632,2.0165017,-0.9274701
0.4898085,2.2812257,-1.1707196
0.46976674,2.162876,-1.0941936
0.53625256,2.4228609,-1.2771698
0.63278395,2.2391722,-1.2100805
0.37123978,1.9949262,-0.946539
0.26927644,2.0499072,-0.9390005
0.72286826,2.4590766,-1.3673819
0.6589353,2.2902687,-1.2440231
0.47891465,2.421947,-1.2551976
0.6083673,2.232522,-1.1893841
0.6891716,2.3323383,-1.2821604
0.52697974,2.0902128,-1.0637233
0.35771376,2.0882688,-0.9986958
0.72631973,1.9460552,-1.0723284
0.38418758,2.25546,-1.1123557
0.67793757,2.4207656,-1.3343897
0.49506858,2.2113853,-1.1277959
0.737239,2.2601142,-1.257684
0.6000765,2.2744722,-1.215413
0.67335004,2.26212,-1.2384598
0.5036609,2.08954,-1.0599071
0.51055217,2.159276,-1.1032196
0.5141863,2.2640934,-1.1672223
0.33814478,2.1056824,-0.99636066
0.6842743,2.4259343,-1.3310869
0.22515345,2.040447,-0.91425747
0.41385022,1.8572053,-0.8857133
0.45783347,2.3173754,-1.1760418
0.26589718,1.751483,-0.7545156
0.4643443,2.357604,-1.2118077
0.38209078,2.1497326,-1.050283
0.610055,2.104098,-1.1179115
0.5804816,2.1383579,-1.1269252
0.52477384,2.292542,-1.1958916
0.42142013,1.9913722,-0.9678243
0.63814414,2.3291273,-1.2604269
0.52755,2.2232516,-1.1506661
0.40917358,2.1043885,-1.0299377
0.42456618,2.2023742,-1.0987517
0.18285932,1.9488028,-0.84550405
0.5889236,2.03823,-1.0665628
0.38910452,2.1849225,-1.0626855
0.5741386,1.953965,-1.0086294
0.7125302,2.3093343,-1.2746356
0.51152045,2.1580844,-1.0991658
0.47102913,2.2215438,-1.1246223
0.4109493,2.1915927,-1.0826806
0.39140138,1.9467227,-0.9284674
0.6812091,2.4218998,-1.3340224
0.5990865,2.1515555,-1.1334633
0.33130127,2.0457203,-0.96158296
0.5916288,2.1416073,-1.129252
0.33034137,2.0464053,-0.96673346
0.31116253,2.093769,-0.98312694
0.553998,2.2335234,-1.167278
0.58866006,2.3180692,-1.2302827
0.3530125,1.874748,-0.8696849
0.4965118,2.112487,-1.0706551
0.52233297,2.2103572,-1.1354097
0.4276585,2.0182178,-0.9830507
0.4787498,2.144899,-1.0862001
0.6286017,2.65637,-1.4522152
0.42016706,2.2672303,-1.130158
0.42307574,2.1007385,-1.0320488
0.5504153,2.2520413,-1.1833365
0.45909473,2.191457,-1.103887
0.3242952,1.9487392,-0.9007942
0.4512294,1.9897436,-0.98236614
0.51752394,2.1476657,-1.1062393
0.44752327,2.372731,-1.2046386
0.48549992,2.160584,-1.0882496
0.5640054,1.9643084,-1.011263
0.3971601,2.1898406,-1.0791491
0.48376626,1.9359497,-0.9582775
0.43294036,2.2093723,-1.0997335
0.24868527,1.9140683,-0.85134137
0.47341543,2.2042394,-1.1212816
0.35707378,2.0812583,-0.99161637
0.47232115,2.1208878,-1.071002
0.51825356,2.4064271,-1.2545189
0.42328998,2.2289689,-1.115803
0.5835096,2.244591,-1.1891699
0.6179422,2.1983218,-1.1693559
0.6274239,2.3751929,-1.274425
0.2888838,2.056904,-0.9574301
0.27358457,2.1349118,-0.99497044
0.29884988,2.0198865,-0.93504614
0.5604672,2.019138,-1.0402428
0.21305144,2.2095728,-1.0117768
0.49729875,2.1978889,-1.1235725
0.41465417,1.8574553,-0.88637984
0.3221192,1.9746785,-0.91476464
0.4811022,2.4164124,-1.2453505
0.5311864,2.2321017,-1.157234
0.39172626,2.1444783,-1.0450996
0.53831965,2.2242913,-1.1560888
0.5467964,2.1173308,-1.0945635
0.5318407,2.240453,-1.1648437
0.5392693,2.4275577,-1.2738788
0.40719813,2.2949846,-1.1390419
0.42058876,2.0605915,-1.007951
0.42912275,2.2216961,-1.1138281
0.49299583,2.174531,-1.1157081
0.38083017,2.060876,-0.99664134
0.3940454,2.3135874,-1.1499286
0.12205627,2.0369873,-0.8722994
0.28151077,2.3225951,-1.1089227
0.5545891,2.16262,-1.1261623
0.5984846,2.4465961,-1.3155783
0.5505712,2.1546333,-1.1192113
0.5592406,2.3497484,-1.237487
0.47316587,2.0223155,-1.0097572
0.5110073,2.1528342,-1.1012217
0.50134844,2.2810216,-1.1738887
0.36123547,2.103258,-1.0045328
0.54411227,2.1128507,-1.0869193
0.20961247,1.9366901,-0.8462179
0.5686232,2.2811403,-1.1971065
0.33046204,2.0837383,-0.9891642
0.5638499,2.1632562,-1.1249605
0.64714456,2.3519895,-1.2863102
0.38628697,2.2929358,-1.1357044
0.29731917,2.0778358,-0.966571
0.7112085,2.206281,-1.2192047
0.42456317,2.34354,-1.1821601
0.648646,2.3155107,-1.2521111
0.6787309,2.1649206,-1.1769594
0.6127463,2.2508225,-1.2015586
0.6883503,2.1825008,-1.1916628
0.5168287,2.3744364,-1.2410818
0.65192425,2.261794,-1.2237931
0.58608085,2.327445,-1.2390662
0.64279574,2.1698658,-1.1621583
0.54452324,2.1831086,-1.1307964
0.38153324,2.1474392,-1.0436623
0.47625515,2.0847805,-1.0404065
0.50501424,2.3886533,-1.2407842
0.41900107,2.3538315,-1.1840655
0.5583999,2.2145426,-1.1585993
0.69140625,2.1466448,-1.1708912
0.46775717,2.4287245,-1.2455901
0.48726472,2.3247664,-1.1979082
0.38257262,2.0889254,-1.0035343
0.4547404,2.1842706,-1.1008502
0.5021892,2.3166537,-1.203812
0.64298135,2.415685,-1.310195
0.662475,2.3998854,-1.3155286
0.6218923,2.2257946,-1.2025467
0.66821486,2.0944993,-1.1338427
0.3560435,2.2129865,-1.0729913
0.6018067,2.1090357,-1.1142579
0.53394705,2.2292483,-1.1527841
0.3444641,2.2460165,-1.0896648
0.6150825,2.4677656,-1.3315024
0.68566954,2.0953445,-1.1496689
0.43928188,2.4838097,-1.2725581
0.6328039,2.2174444,-1.1923116
0.3861238,1.9814558,-0.94881076
0.3143012,1.9336957,-0.8952828
0.58684975,2.229608,-1.1804034
0.33135828,2.2613158,-1.0895294
0.46277514,2.1789083,-1.1022278
0.4385352,2.0371408,-1.0044339
0.65957475,2.3688934,-1.2914089
0.50474185,2.1474829,-1.0931178
0.41563722,2.17119,-1.0771394
0.6334723,2.3891394,-1.293911
0.42430183,2.000713,-0.9745134
0.52068716,2.289753,-1.1861405
0.4557862,2.0463972,-1.0129255
0.4914349,2.1735198,-1.1088536
0.53325087,2.1892414,-1.1396306
0.39693785,2.1825619,-1.073625
0.537062,2.14197,-1.1057084
0.086513735,2.0734012,-0.8794747
0.39900744,2.2388003,-1.1108772
0.4222215,2.1439724,-1.0584389
0.41753507,2.0368664,-0.9918616
0.26350018,1.7193942,-0.74278927
0.46097976,2.2452254,-1.1306263
0.3930758,2.0831344,-1.014087
0.6386688,2.2174542,-1.1975368
0.46273333,2.1877677,-1.0982453
0.46144766,2.2517064,-1.1329452
0.40368253,2.203349,-1.0862212
0.44613776,2.402293,-1.223975
0.6938714,2.1465373,-1.1724864
0.52246296,2.4262438,-1.2675964
0.68314886,2.2468672,-1.2257141
0.8321317,2.707781,-1.5663033
0.54653984,2.0684042,-1.0678062
0.3483234,2.2056115,-1.0677981
0.14477172,2.0070543,-0.86395246
0.6503379,2.283674,-1.2441818
0.45112088,2.2217414,-1.1148822
0.38700792,2.0592444,-1.0020821
0.46750912,2.105418,-1.0563941
0.3705025,2.179266,-1.0599164
0.33173847,2.1193292,-1.0017446
0.4474751,2.3499207,-1.201625
0.5323454,2.0994482,-1.0787969
0.44702798,2.1650338,-1.0858952
0.413726,2.1189902,-1.0426173
0.68240196,2.4655163,-1.3656707
0.6879245,2.4342597,-1.3454838
0.47363472,1.8927636,-0.9320326
0.4951875,2.2643483,-1.1602451
0.4573543,1.8952684,-0.92688096
0.6219228,2.2620478,-1.2128968
0.59643567,2.4112134,-1.290117
0.75633526,2.2764957,-1.2791514
0.41132277,2.0200133,-0.985517
0.4020781,2.1403968,-1.0478128
0.32523003,2.1796777,-1.0403855
0.47342333,2.3211,-1.1865743
0.576541,2.259073,-1.1936101
0.2248423,2.054715,-0.9191244
0.66802895,2.4001985,-1.3148061
0.46055254,2.202713,-1.1116287
0.24397531,1.8625323,-0.8143165
0.49628618,2.003408,-1.0110407
0.5606226,2.3320696,-1.2283136
0.23068137,2.0847101,-0.9411019
0.51326114,2.0902317,-1.0685188
0.47093597,2.2049863,-1.1065066
0.5578787,2.1684356,-1.1303476
0.55004567,2.0658891,-1.0633279
0.6642309,2.2904446,-1.2468048
0.5788101,2.3057044,-1.2207437
0.48047093,2.163891,-1.0918936
0.38158986,2.1147041,-1.0273792
0.6649612,2.385478,-1.305726
0.4077522,2.0925624,-1.022267
0.35868677,2.0376687,-0.9717126
0.38103107,2.075906,-1.0021527
0.20823877,2.0946388,-0.9403014
0.38982752,2.166069,-1.0545168
0.23135099,1.9843271,-0.8822517
0.41411602,2.0967464,-1.026611
0.38632822,2.1426997,-1.041194
0.4054973,2.3050766,-1.1523902
0.5135238,2.0668547,-1.052361
0.3807932,2.0197291,-0.96698797
0.32112256,2.0348957,-0.9437278
0.36802846,1.9815091,-0.9460634
0.29030287,2.0363562,-0.9371604
0.53055614,1.9972627,-1.0144099
0.48591244,2.1363862,-1.0823143
0.34314835,2.0946777,-0.99618137
0.28042904,2.2723775,-1.0756423
0.48058888,2.2850685,-1.1666496
0.448289,2.163447,-1.0885057
0.8138132,2.2030249,-1.2536871
0.49928445,2.1640174,-1.1051039
0.5614623,2.3764076,-1.2621017
0.5976971,1.9572862,-1.017751
0.38111308,2.338674,-1.16224
0.2969311,2.1067166,-0.984551
0.49524012,2.1153605,-1.0692755
0.4348533,2.2717166,-1.1383796
0.39766547,2.1313095,-1.0455594
0.50640225,2.3327856,-1.2056319
0.4417471,2.4268265,-1.2375731
0.32460567,2.1367686,-1.0188941
0.43627897,2.0729096,-1.0222275
0.38433135,1.9464346,-0.92507386
0.40554547,2.1590095,-1.0569206
0.39445934,1.896847,-0.9001832
0.43193752,2.2438219,-1.1261219
0.63370216,2.343911,-1.2617369
0.6672574,2.0251746,-1.088843
0.47370306,2.021381,-1.0125641
0.72211176,2.2909107,-1.2683791
0.2866749,2.1345391,-0.98835814
0.5989464,2.3090005,-1.2263647
0.5371885,2.1916218,-1.1354959
0.42395678,2.1062245,-1.038677
0.409257,1.889684,-0.9068538
0.30717158,2.0285363,-0.9461562
0.8138695,2.5247025,-1.4514527
0.5350937,2.2858028,-1.1896929
0.49951488,2.4015896,-1.2404637
0.6472106,2.439501,-1.3342005
0.5216918,2.093359,-1.0694628
0.4329105,2.098487,-1.0344222
0.7928167,2.4603007,-1.402364
0.52639467,2.352042,-1.2218729
0.40862963,2.2529876,-1.1181737
0.66356945,2.2203686,-1.208173
0.5994556,2.3280778,-1.2424971
0.50479573,2.187286,-1.1189247
0.5132735,2.1124706,-1.0793147
0.43212408,2.3015397,-1.156021
0.44240156,2.1461031,-1.074046
0.49068007,2.2380676,-1.1455913
0.42199498,1.9833653,-0.9658517
0.5049581,2.136959,-1.0920088
0.19840376,1.8325317,-0.7804259
0.7003559,2.5835257,-1.4425325
0.5839556,2.1109004,-1.1058217
0.73252404,2.216528,-1.2373086
0.5689633,2.4348676,-1.2934536
0.35626617,2.1851158,-1.0568631
0.41112053,2.3613677,-1.1852462
0.40589833,1.92738,-0.9207732
0.3557535,2.3048196,-1.127414
0.24930857,2.1106052,-0.9675291
0.34842804,2.0394993,-0.96742254
0.58630836,2.32497,-1.2400739
0.33509552,2.354446,-1.1535715
0.6500857,2.0340998,-1.0863404
0.44356996,2.2473786,-1.1303775
0.6769838,2.3883305,-1.3118197
0.37385193,1.8827077,-0.8830239
0.45212787,2.3134174,-1.1757663
0.3155328,2.2138844,-1.0551858
0.5678131,2.0049577,-1.0322162
0.46723947,2.0766387,-1.0386373
0.5169369,2.222149,-1.1449724
0.45142293,2.4687421,-1.2660564
0.2631267,2.0649714,-0.9418611
0.16943415,2.1174228,-0.9447855
0.76695704,2.3297958,-1.3111781
0.6462082,2.1859126,-1.1805996
0.5355543,2.0652745,-1.0664895
0.45140386,2.1434057,-1.0776707
0.64161074,2.3272164,-1.2666005
0.4012744,2.2294538,-1.1047502
0.52447754,2.149739,-1.1086929
0.31941402,2.2854419,-1.0990736
0.32410824,2.1594636,-1.0229189
0.51471084,2.1420417,-1.0930262
0.38126692,2.0128613,-0.9650552
0.41943175,2.176771,-1.0789421
0.54346,2.464391,-1.2936376
0.52803254,2.2348359,-1.1577826
0.59038675,2.0792825,-1.0900764
0.477562,2.228079,-1.1295031
0.6075354,2.3441198,-1.2589444
0.25106975,1.9806975,-0.89223504
0.24498229,1.9313251,-0.8602789
0.6709411,2.5256302,-1.3988792
0.45909742,1.8976783,-0.9289231
0.52068835,2.3149137,-1.2067364
0.6355201,2.186289,-1.1780924
0.34779406,2.1356158,-1.018484
0.60373473,2.4413667,-1.3100301
0.5686712,2.1936862,-1.1481696
0.6709908,2.474003,-1.3620918
0.22543398,2.0446024,-0.9162502
0.5801872,1.9503058,-1.0121675
0.5176458,2.2425382,-1.1548344
0.64954716,2.5332613,-1.3885128
0.40840596,2.003688,-0.97189385
0.5808685,2.132721,-1.1211187
0.52683914,2.3427486,-1.2195513
0.6615394,2.452809,-1.3442477
0.37516043,2.1066883,-1.0185419
0.51332706,2.0767934,-1.0568445
0.43139598,2.3159943,-1.1665492
0.3946433,1.9514259,-0.93753844
0.49977785,2.0142236,-1.0160464
0.5141832,2.3610537,-1.2297062
0.40049207,2.035068,-0.983107
0.46295482,2.04835,-1.0186793
0.35384187,2.147693,-1.0351105
0.472446,2.1546009,-1.0899216
0.36449748,2.2575688,-1.103424
0.5330212,2.1982388,-1.1393632
0.21587247,2.081698,-0.9350202
0.52384144,2.4235559,-1.2704494
0.6387719,1.9823669,-1.0549177
0.33302245,2.0019178,-0.94717586
0.46464992,2.3002648,-1.169524
0.3592532,2.2217093,-1.0768483
0.4433604,2.2134848,-1.1115545
0.4373816,1.9956013,-0.97535145
0.5599134,2.1693366,-1.1277704
0.53876364,2.3057241,-1.2045679
0.63938373,2.3072693,-1.2442235
0.5807182,2.1382895,-1.121784
0.6768477,2.4706154,-1.3546
0.59720534,2.1594226,-1.1416584
0.27349815,1.8411684,-0.81949514
0.27606454,1.9385558,-0.875154
0.29869556,2.0219443,-0.93511426
0.3401769,2.004853,-0.939067
0.48700905,2.0926642,-1.0552826
0.35895076,2.272621,-1.110804
0.33305535,2.0961807,-0.9929159
0.63123757,2.3049293,-1.2458162
0.5111144,2.1137326,-1.08226
0.4671632,1.7459491,-0.8378703
0.54016024,2.2648113,-1.1763943
0.46115267,2.1092954,-1.0558678
0.57133096,2.0551527,-1.0685565
0.30940536,1.7992427,-0.8080909
0.57886446,2.1413076,-1.1331108
0.35137233,1.9642732,-0.9132407
0.5534806,2.1780498,-1.1271505
0.55570674,1.8220116,-0.9238064
0.52287453,2.279784,-1.180371
0.20791695,2.047541,-0.91421574
0.41435805,2.262289,-1.1292953
0.55388325,2.1059728,-1.0857449
0.43522725,2.276577,-1.1504012
0.735871,2.3258061,-1.3015944
0.3946704,2.3130825,-1.1471596
0.48249355,2.3077197,-1.184895
0.5093043,2.1966605,-1.123203
0.27130908,2.2128453,-1.0353028
0.3123697,2.2991269,-1.1043147
0.7318232,2.2506669,-1.2554078
0.5969022,2.3689997,-1.2717232
0.5976408,2.3005176,-1.2232556
0.42295718,2.0210767,-0.9874235
0.47635955,2.1626265,-1.0919282
0.45019323,2.2277071,-1.1243032
0.40732253,2.3557875,-1.1789844
0.5243053,2.2378206,-1.157513
0.5541374,1.9182714,-0.9809736
0.3158341,2.019269,-0.93839556
0.39668697,2.3599784,-1.1769948
0.4485087,2.4267256,-1.238976
0.41534245,2.1689,-1.0713494
0.4284387,2.0655584,-1.0159357
0.6372692,2.2052944,-1.1852113
0.5616636,2.32161,-1.2202525
0.4417204,2.198325,-1.1010656
0.48842984,2.0431585,-1.0272691
0.43837655,2.2119484,-1.1077766
0.49309456,2.0435479,-1.0295994
0.336988,1.8367747,-0.8375959
0.44119015,1.9214256,-0.9396171
0.6933071,2.531161,-1.4020039
0.54434043,2.1590006,-1.117809
0.8375327,2.6132817,-1.5128142
0.49526107,2.3598843,-1.2221267
0.6436881,2.252105,-1.2143697
0.7834168,2.4259582,-1.379404
0.4360573,2.2351904,-1.1192361
0.37828675,2.1841311,-1.0711647
0.45108363,2.000796,-0.9849869
0.5591899,2.184228,-1.1416734
0.6575307,2.145757,-1.1552601
0.65324664,2.2758887,-1.2351025
0.55653083,2.2697017,-1.185689
0.23997906,2.2791617,-1.067254
0.43371433,2.193834,-1.0988276
0.56398463,2.1508899,-1.1225406
0.5183203,2.1452594,-1.0971842
0.356221,1.8259922,-0.8366379
0.62496805,2.4132676,-1.3080822
0.52835244,2.2062798,-1.1416382
0.5848944,2.27217,-1.2022055
0.46334848,2.3442938,-1.2002048
0.41556695,2.3632576,-1.1850474
0.5035072,2.2242122,-1.145559
0.51251626,2.2282808,-1.1524752
0.43292284,2.1269279,-1.0549409
0.231347,2.1347601,-0.97061044
0.34357953,2.080926,-0.9908295
0.43624994,2.1533043,-1.0694058
0.53643894,2.0771024,-1.0648817
0.49104849,2.3230844,-1.1924189
0.14617127,1.8892874,-0.79477924
0.5720685,2.458527,-1.3086728
0.4108455,2.2328956,-1.1081108
0.38512838,2.3759763,-1.1820527
0.5981834,2.3965547,-1.2867723
0.5964941,2.2493944,-1.193599
0.5259565,2.468698,-1.2973526
0.40294796,2.0095336,-0.9684902
0.5164353,2.2781243,-1.175957
0.64633393,2.4110353,-1.3153671
0.64815015,2.2252152,-1.1988771
0.47827289,2.1838946,-1.1027228
0.45611268,1.9830713,-0.9785501
0.46190596,1.8883408,-0.9268153
0.36674297,2.230924,-1.0886028
0.4091839,2.0978723,-1.021976
0.49091798,2.1950076,-1.1179795
0.30433217,1.9443195,-0.90000373
0.4643946,2.3827364,-1.2194756
0.42750144,2.223074,-1.1096133
0.59107745,2.3338344,-1.2416503
0.3080967,2.1004233,-0.9844912
0.64923537,2.3879468,-1.302935
0.5462675,2.346684,-1.2316049
0.4151118,1.950164,-0.9388423
0.4879337,2.2218473,-1.1382602
0.73584366,2.3678818,-1.3308508
0.41071618,2.030254,-0.98953897
0.32906747,2.0502682,-0.9597301
0.6405399,2.441221,-1.3282393
0.5731179,2.164871,-1.1431653
0.37277812,2.0219529,-0.9647653
0.47826722,2.1173763,-1.0683074
0.3261885,2.2267053,-1.0648276
0.6440524,2.2854178,-1.2365505
0.3473074,2.1036952,-1.005364
0.4691613,2.1469898,-1.0824087
0.52988815,1.9829504,-1.0073574
0.42443588,1.9932557,-0.9695665
0.35309607,2.0004563,-0.9475644
0.6960441,2.3887596,-1.3240507
0.45452568,2.2289631,-1.1244373
0.3831987,2.1415036,-1.047473
0.45791066,2.2092042,-1.1113389
0.35991254,2.0381749,-0.9702039
0.5438166,2.0268798,-1.0437891
0.48220697,2.341742,-1.2050703
0.38632974,1.9593239,-0.9351624
0.57695407,2.1528904,-1.1259933
0.7140681,1.9655558,-1.0737259
0.44708052,2.0832577,-1.0340517
0.44332895,2.0991268,-1.0460294
0.553039,2.218612,-1.1562215
0.59829724,2.159769,-1.1421022
0.62967104,2.2126677,-1.1899941
0.39163902,2.0412436,-0.9841924
0.45385662,2.1400158,-1.0703202
0.67964494,2.2649283,-1.2370045
0.5999126,2.1730363,-1.1468823
0.68896127,2.3903759,-1.3150034
0.4541462,2.2736464,-1.150933
0.6093639,2.4401722,-1.3092947
0.44593024,2.1767592,-1.0910231
0.36592758,1.9553406,-0.9199722
0.54715395,2.1815393,-1.1308594
0.6399443,2.4172246,-1.3121325
0.39542025,2.3811886,-1.189633
0.49096245,2.0123336,-1.0045041
0.3290524,2.1080666,-1.0072688
0.645034,2.298966,-1.2456061
0.5810057,2.1478455,-1.1295959
0.4851164,2.108483,-1.0639604
0.3996328,2.052736,-0.9942033
0.49141678,2.172196,-1.1041178
0.5509182,2.1721683,-1.1306831
0.47746655,2.14303,-1.0741827
0.4549942,2.6469123,-1.372008
0.60781527,2.2824163,-1.2223226
0.3586156,2.1918516,-1.0607966
0.546304,2.1526475,-1.1096976
0.43157923,2.013881,-0.9816317
0.7174552,2.3798978,-1.317396
0.5245529,2.3063333,-1.199316
0.6537109,2.1877763,-1.1783239
0.5372484,2.1824045,-1.1292146
0.3587263,2.0744052,-0.987932
0.39417154,2.079969,-1.0098976
0.32766688,1.9541723,-0.9021105
0.2990136,2.1921775,-1.0367162
0.3914693,2.2417088,-1.1075041
0.37199444,2.155942,-1.0516398
0.20819125,2.1716251,-0.9861218
0.32102996,1.983415,-0.91938996
0.38958016,2.1646478,-1.0618641
0.6284535,2.127343,-1.1364274
0.5247934,2.339651,-1.2166427
0.5816962,2.1145222,-1.1078992
0.65472746,2.3874385,-1.3003742
0.5492269,2.331976,-1.2224157
0.55947083,2.3688416,-1.2508972
0.48890454,2.2910795,-1.1808236
0.76900876,2.504605,-1.4229285
0.7106388,2.5621371,-1.4298203
0.50743335,2.2182715,-1.1367562
0.47459644,2.1562798,-1.0918099
0.5368343,2.127516,-1.0980303
0.536866,2.371193,-1.2402357
0.0807984,1.9465914,-0.80145115
0.4218631,2.1378262,-1.0588839
0.40485862,2.0611508,-1.0019029
0.6528119,2.3399255,-1.2720265
0.53882855,2.4314837,-1.2797205
0.31331334,2.0286796,-0.94036806
0.4859303,2.2123644,-1.1281794
0.3899875,1.9475987,-0.9298031
0.48896214,2.1945405,-1.1210119
0.24206033,2.1372585,-0.9846756
0.4175602,2.283011,-1.1406384
0.49668506,2.2455425,-1.1487157
0.4933606,2.2650979,-1.1561565
0.65900743,2.3682039,-1.2922682
0.5525398,2.3708892,-1.2538555
0.41421467,2.2661412,-1.1285161
0.2705643,2.1784744,-1.019758
0.31053135,2.0866916,-0.98253775
0.34928247,2.0931044,-0.99168813
0.5109315,2.2299054,-1.1428347
0.3127399,2.0239174,-0.94201034
0.2590382,2.1034105,-0.972909
0.37779558,2.2078645,-1.0852772
0.32949963,2.1569104,-1.0292858
0.68166363,2.3321624,-1.2814181
0.603808,2.16517,-1.1482823
0.56149924,2.3412247,-1.242299
0.65052336,2.420292,-1.3205835
0.44661364,2.1623957,-1.0829215
0.3566035,2.1566865,-1.0415325
0.69778156,2.1488967,-1.1741796
0.36873734,2.0575225,-0.9882184
0.50511426,2.211169,-1.1300272
0.5405997,2.3019862,-1.2021164
0.46770248,1.9663674,-0.96708477
0.41562095,2.2285082,-1.1029723
0.5923845,2.5830727,-1.3954875
0.39189526,2.3939068,-1.197403
0.51251817,2.2477884,-1.1620393
0.56047076,2.1778588,-1.1355807
