parameter_1,parameter_2
-9.33309,-2.8476577
-9.550964,-1.4697882
-9.059213,-0.8273828
-9.579005,-2.0231016
-9.350325,-1.4137175
-9.567233,-1.3518772
-7.901085,-1.3435447
-8.538626,-2.3478906
-9.595976,-1.4511652
-8.434383,-1.210197
-9.860092,-2.7026412
-8.42973,-1.0338022
-9.516743,-1.6031445
-9.528505,-1.4018807
-9.569753,-1.7167972
-9.496915,-1.5198185
-9.249326,-0.9908613
-9.071247,-1.9753184
-8.620297,-0.31862092
-9.983005,0.1147598
-7.9760284,-1.6169199
-9.481419,-0.990297
-9.404041,-1.4402837
-8.316692,-0.99886537
-9.398791,-1.4703217
-9.3904085,-1.5626798
-8.453824,-1.2930653
-9.506015,-1.5381095
-9.713924,-2.437334
-9.401571,-1.2314594
-9.521403,-1.395113
-9.412238,-1.4904704
-9.458065,-1.6356117
-9.4463625,-1.5405154
-9.043023,-2.7029605
-9.513635,-1.4478531
-9.566075,-3.1347456
-9.48283,-1.571791
-9.625691,-2.046738
-9.003242,0.58974576
-9.50853,-1.4140912
-9.299441,-1.4180416
-6.626899,-2.7313066
-7.282641,-2.3752275
-8.562825,-0.9386197
-9.334672,-1.527731
-9.474131,-1.4291735
-8.726837,-1.6778368
-9.33424,-1.5815609
-9.278343,-1.5407424
-9.441606,-1.4348645
-9.4277525,-1.2641475
-9.455533,-1.4558287
-9.523837,-1.5687909
-9.44447,-1.3862494
-9.624285,-2.5537484
-9.382326,-1.441663
-7.4013505,-2.3443203
-9.386637,-1.516188
-9.454755,-1.5022665
-8.58481,-1.4999291
-9.38605,-1.5436031
-9.508214,0.021383286
-8.765872,-1.1118484
-9.04881,-3.002407
-9.506059,-1.9752548
-9.580199,-1.5006565
-9.419241,-1.4622091
-9.407171,-1.5259476
-8.853885,-2.1501193
-9.409262,-1.5492908
-9.483473,-1.5353937
-9.589151,-1.5144522
-9.483419,-1.5745572
-9.760074,-1.5939009
-9.456717,-1.4650383
-9.430764,-1.4219594
-8.9331045,-2.9338229
-9.3516655,-1.5906707
-8.446838,0.08548379
-9.345894,-1.4939543
-8.092588,-2.3745594
-9.482913,-1.4340495
-9.439508,-1.3388302
-9.641979,-1.509545
-8.567684,-1.8381732
-7.9718065,-3.213174
-9.655297,-1.4836783
-7.383416,-1.7001199
-9.185901,-0.93854105
-8.889993,1.3394239
-9.375562,-1.4894927
-9.267107,-1.384296
-9.381326,-1.4672782
-9.351414,-1.5436585
-9.5188675,-1.4714924
-9.595181,-1.3886911
-9.663291,-1.5317731
-9.448296,-1.6201082
-9.38722,-1.4676015
-8.805216,-3.6342075
-9.319503,-1.5087267
-9.419839,-1.4072595
-9.459393,-1.6999817
-8.758481,-3.3087096
-9.350701,-1.448038
-9.394141,-1.5137401
-9.28636,1.8193519
-8.296132,-1.9919089
-9.468137,-1.414844
-9.555421,-1.4672203
-9.353509,-1.2799697
-9.863682,-1.5220972
-8.24467,-1.4598476
-9.382157,-1.3523417
-8.959153,-1.7589824
-8.513801,-1.4321328
-8.947057,-0.0428946
-8.188087,-2.214151
-9.455985,-1.2693496
-9.8923025,-1.0418923
-9.567151,-1.5616254
-9.554377,-1.3142295
-9.421208,-1.4650596
-9.523075,-1.6832657
-7.2326355,-2.0004003
-9.060011,-0.25248086
-9.527126,-1.5245404
-9.4181595,-1.6336669
-9.390751,-1.5117701
-9.454671,-1.4753796
-8.858708,-3.586584
-8.779466,-2.529573
-9.654886,-1.4368085
-9.065289,-3.1717114
-9.547984,-1.3869126
-9.637216,-1.6170706
-9.566835,-1.4011003
-9.398948,-1.5705904
-9.315314,-1.441622
-9.399121,-1.3097717
-9.263108,-1.5116035
-9.479219,-1.6323848
-9.580321,-0.43834853
-8.415779,-1.4876611
-9.348863,-1.4121861
-8.325943,-3.4575992
-8.834149,-1.9872326
-9.534179,-1.5228347
-9.482127,-1.6514235
-9.455542,-1.2019674
-8.6879225,-0.15779567
-7.2417355,-0.7021193
-9.04432,-3.2616844
-9.747327,-2.5101192
-9.672294,-1.513983
-9.613986,-1.7060893
-9.481053,-1.4996736
-8.881829,0.44552398
-9.526321,-1.6958243
-9.352633,-1.5749056
-9.043438,-3.355524
-9.302176,-1.4727635
-9.43783,-1.5153204
-7.9541116,-1.3042668
-9.380356,-1.9168551
-9.826967,-2.4293785
-9.430484,-1.5374777
-9.428591,-1.5286641
-9.444542,-1.54067
-9.054249,-1.0160362
-8.900019,-0.4386375
-7.0924234,-1.3619655
-9.339581,-1.4311054
-9.547131,-1.341297
-9.328864,-1.3430513
-9.209215,-1.6125785
-9.413445,-1.4630969
-9.389639,-1.627264
-8.304437,-2.7120295
-9.1517315,-2.1344109
-9.43317,-1.5218357
-9.527567,-1.3657887
-9.475191,-1.5440582
-9.384541,-1.399642
-8.34972,-0.0149924755
-9.345781,-1.5368421
-9.93293,-1.494406
-9.464555,-1.4263339
-9.574204,-1.335927
-9.381894,-1.4717654
-9.323934,-1.6289454
-9.313649,-1.4480495
-9.084194,-0.53749466
-9.589705,-1.5815728
-9.449717,-1.5896528
-9.529211,-1.455784
-9.450086,-1.4014994
-9.25274,-1.387965
-9.915959,-2.789907
-9.4600525,-1.7789775
-9.565762,-1.4364674
-8.941657,-2.1550832
-9.792276,-3.1244535
-9.5082855,-1.4124188
-9.357492,-1.6287608
-9.342022,-1.5093154
-8.805879,-2.135334
-9.443145,-1.5898068
-9.68808,-1.62419
-9.363607,-1.5103608
-9.538863,-1.5316192
-9.55709,-1.8449907
-9.918571,-1.8611636
-9.516951,-1.5535656
-9.526675,-1.3396386
-8.886062,1.1060989
-9.482163,-1.5735534
-9.490492,-1.4638815
-9.424205,-1.9051092
-9.455709,-1.3423454
-9.360807,-1.9840896
-8.4483595,-0.75945044
-9.469354,-1.5824084
-9.532521,-1.3721017
-9.47192,-1.5463527
-9.85534,-0.20927346
-8.782681,-2.254761
-9.595124,-1.7017502
-9.002067,-1.8327609
-9.782985,-1.2934711
-9.207711,-1.4976263
-8.253992,-1.8214527
-9.395441,-1.4583833
-9.455946,-1.4033098
-9.561688,-1.4379973
-9.590865,-1.5135784
-9.41549,-1.510814
-8.587317,-1.8895984
-9.549841,-1.2316365
-9.68972,1.0520606
-9.414331,-2.0176816
-9.4959345,-1.4330024
-9.373137,-1.1527798
-9.522109,-1.4120953
-9.444972,-1.5227227
-8.877547,-1.7654604
-9.5194435,-1.5448123
-8.986197,-1.9974053
-9.456079,-1.4845301
-9.102753,-2.6975768
-8.332534,-2.1492302
-9.501639,-1.5653358
-7.5568323,-1.4715917
-9.290704,-1.5380416
-9.42092,-1.4667251
-9.014621,-1.8037627
-8.153622,-1.1997341
-9.263215,-0.39716554
-9.546882,-1.4184881
-9.507903,-1.5625957
-8.252035,-1.737796
-9.453318,-1.4907054
-7.93524,-1.928005
-8.539236,-2.2331688
-8.0653305,-0.6749531
-9.502681,-1.501474
-9.544854,-1.3651416
-9.128196,-0.75934917
-9.525528,-1.4389081
-8.928927,-1.1526738
-7.5709267,-1.6748945
-9.614759,-1.5749564
-9.408837,-1.4917991
-8.585958,-1.1285969
-9.1940775,-1.2724854
-9.625942,-1.485414
-9.535554,-1.525365
-9.6147175,-1.4689934
-9.421361,-1.5774655
-9.398308,-1.410892
-9.489233,-1.4965167
-9.637789,-0.8996656
-9.438658,-1.3616779
-9.416342,-1.45755
-9.316296,-1.658826
-9.0594845,-0.8228967
-9.4185095,-2.0508056
-9.58667,-2.3827739
-9.431999,-1.5510721
-9.600224,-1.1955415
-9.54461,-1.058904
-9.586369,-1.3602754
-9.796967,-1.1030807
-9.4033,-1.404551
-9.527304,-1.6985745
-7.786588,-2.0037959
-9.373618,-1.5256939
-9.506262,-1.5685059
-9.509238,-1.5410686
-8.865591,-0.0015797615
-9.473036,-1.4322063
-9.524972,-1.4685197
-9.486182,-1.4435394
-9.380562,-1.4727103
-8.572669,-0.7699201
-9.429997,-1.4339488
-9.5881405,-1.2091812
-9.348713,-1.5589391
-9.350575,-1.4562342
-9.398307,-1.5722467
-9.452133,-1.5946462
-9.502914,-1.3021958
-9.387871,-1.4625041
-9.574005,-1.5176774
-9.411694,-1.492584
-9.522282,-1.4412764
-9.443405,-1.4586216
-9.724211,-0.964747
-8.710928,-1.1544845
-9.384803,-1.2337563
-9.293158,-1.3836043
-9.81549,-1.5078006
-9.508481,-1.3427303
-9.551516,-1.5110602
-8.733009,-1.4033276
-9.466918,-1.490187
-9.290653,-1.5449711
-9.00051,-0.3874898
-9.857001,-2.276553
-9.307273,-0.47134316
-9.478316,-0.892123
-9.449078,-1.280045
-9.388408,-1.3352985
-8.761338,-0.27423358
-9.352584,-1.4185678
-9.104256,-0.08754361
-9.6798115,-1.3562789
-8.449584,-0.31882083
-9.564857,-1.3959593
-9.515981,-1.5983605
-9.45305,-1.4172138
-9.513341,-1.5354183
-9.591092,-1.2889323
-9.464248,-1.4213333
-9.885048,0.22235501
-8.691,0.023446083
-9.520712,-1.5129411
-9.40995,-1.5118585
-9.556106,-1.4953144
-9.954856,-2.5532846
-7.460374,-2.03684
-9.486017,-1.4156778
-9.4004545,-1.4654202
-9.557043,-1.4012034
-9.952812,-4.261458
-9.400214,-2.3612652
-9.373693,-1.6194745
-8.443371,-1.2603656
-9.308174,-1.4079947
-8.608072,-1.2692686
-9.530176,-1.5223813
-9.372929,-1.5269746
-6.566356,-2.1529388
-9.812264,-1.7104471
-9.122344,-1.1658901
-9.4607725,-1.4854294
-9.495728,-1.662179
-7.574046,-0.77504927
-8.856184,0.8838601
-8.354564,-0.68131423
-9.593922,-1.5792962
-9.983281,-1.6414808
-9.601566,-1.6712723
-9.453188,-1.5263785
-9.116772,-2.8790154
-9.4098625,-1.5872316
-9.411804,-1.5045519
-9.63921,-1.5966079
-8.042476,-1.7338703
-9.502408,-1.4591055
-9.246254,-1.5714451
-9.462383,-1.5972416
-9.741486,-1.498172
-8.876418,-0.39003026
-9.396832,-2.056151
-9.968221,-1.006386
-9.872143,-2.346261
-9.396964,-2.632474
-7.0506887,-0.61589813
-9.5895195,-1.6308496
-9.75027,-1.5419459
-9.406817,-1.408675
-9.653281,-1.5383916
-9.416138,-1.3809408
-9.423237,-1.4682112
-9.646417,-1.5108281
-9.412027,-1.564911
-8.914766,-3.0679235
-9.507683,-1.3837212
-9.389195,-1.5366899
-9.410457,-1.5097909
-9.434312,-0.49391735
-9.476668,-1.4435248
-8.776286,-0.109050155
-9.450435,-1.2656926
-9.821426,-2.4551017
-9.516927,-1.6869453
-8.440609,-0.27803314
-9.440014,-1.5369639
-9.49745,-1.5159144
-9.568214,-1.4343138
-9.290215,-1.6429678
-9.913009,-0.6315163
-8.182154,-0.5781187
-7.8656397,-1.4462905
-9.308706,-1.5070628
-9.557922,-1.6340377
-9.533786,-1.4739724
-9.537906,-1.4226815
-9.547009,-1.6318034
-9.526963,-1.5572803
-8.596529,-1.7677437
-7.243767,-1.0943209
-9.626733,-1.561669
-9.457299,-1.2916565
-9.6182995,-1.5542722
-9.518257,-1.4091624
-9.500022,-1.6742135
-9.451927,-1.4602405
-9.550858,-1.442569
-9.466842,-1.4503804
-9.461079,-1.5150247
-9.456301,-1.3114418
-9.483291,-0.84417814
-9.652382,-1.4594684
-8.584287,0.018669128
-7.907418,-1.094234
-9.562091,-0.27315176
-9.441219,-1.5954329
-8.140333,-0.5407045
-9.610161,-1.6502136
-9.241437,-1.5094358
-9.506987,-1.540289
-9.701407,-1.7105489
-9.822223,-1.1284173
-8.603154,-0.262218
-9.246535,-0.4572463
-9.798026,-1.9660009
-8.264736,-0.87480336
-9.514329,-1.4028462
-9.486896,-1.5406016
-9.402062,-1.5447212
-9.442549,-1.3686378
-9.502604,-1.7021481
-8.675419,-1.038101
-9.412702,-1.5028282
-9.463859,-1.3685322
-7.6838136,-2.2946548
-8.456349,-1.3354613
-9.828743,-0.29352212
-9.631252,-1.3700795
-9.448136,-1.3614421
-9.220485,-2.273928
-9.641113,-1.5194631
-9.522164,-1.6815349
-9.867328,-0.6710271
-9.357968,-1.4247156
-9.460817,-1.4859014
-9.62785,-1.4388119
-9.425542,-1.4795624
-8.614528,-3.4570026
-9.531389,-1.2965802
-9.685447,-2.652996
-9.511184,-1.4933618
-9.621222,-1.8709068
-8.792248,-0.34880018
-9.512239,-1.4874964
-9.371397,-1.5926937
-9.51511,-1.3510454
-9.35153,-1.4683049
-9.156217,-0.353199
-9.367259,-1.5364667
-9.5077095,-1.6007003
-9.948644,-1.0437654
-9.38052,-1.3568959
-7.314815,-0.57480067
-9.486436,-1.5967242
-9.490879,-1.5559223
-9.483579,-1.0464203
-9.517453,-1.7674098
-9.610293,-1.3739681
-8.425824,-4.8724313
-9.471526,-1.414199
-9.468707,-1.367671
-9.577046,-0.1263926
-9.246835,-1.8029107
-9.575373,-1.4026852
-9.725721,0.699126
-9.466255,-1.3795761
-9.431624,-1.6898856
-9.379409,-1.557565
-9.704714,-1.6190814
-7.448755,-0.73291796
-9.513838,-1.6205837
-9.492557,-1.308759
-9.432789,-1.3566768
-9.244871,-2.6529856
-9.65111,-1.4277792
-9.39028,-1.533465
-9.001487,-2.564002
-9.207894,-1.1202343
-9.8849745,-1.0622704
-8.618908,-1.4577839
-8.227773,-1.3601018
-9.408806,-1.5560993
-9.477138,-1.330004
-8.396882,-1.5574012
-9.473048,-1.1427637
-9.339076,-1.4071226
-9.133652,-1.5118458
-9.518061,-1.4854448
-7.0147743,-1.1161003
-9.4269705,-1.4979879
-9.643151,-1.7646337
-9.58487,-1.5846735
-8.956461,-1.9028373
-9.29681,-1.5087932
-9.951897,-1.7634313
-9.501006,-2.4090211
-9.518244,-1.5536323
-9.63842,-1.5948324
-9.436483,-1.6071737
-9.345323,-1.5168377
-9.38311,-1.5935252
-9.621249,-1.30716
-8.989111,-1.5111078
-9.448509,0.32488823
-8.528853,-0.7781289
-9.358142,-1.2872972
-9.523797,-1.6055475
-9.469877,-1.4434232
-9.386606,-1.4991139
-9.363513,-1.5090919
-9.465498,-1.4623321
-9.211039,-1.553895
-9.943506,-2.3933764
-9.650171,-1.4224296
-9.581126,-1.4132636
-9.628047,-1.5773655
-9.456506,-1.3564324
-9.462078,-1.4885453
-9.545233,-1.4063972
-9.458208,-1.3996181
-9.103042,-1.6309267
-8.75663,-2.3218741
-7.6643753,-0.8738639
-9.413978,-1.4522902
-9.315241,-1.4764223
-9.485253,-1.6274178
-9.534492,-1.4493905
-9.443926,-0.89524966
-9.637783,-1.6747069
-9.592343,-1.4391578
-9.058806,-2.1063755
-9.334315,-1.6432112
-9.336322,-1.4908929
-9.410469,-1.403572
-9.516992,-1.5514338
-9.579923,-1.4830152
-9.334147,-1.404958
-9.393333,-1.5436665
-9.289033,-1.5076973
-9.483552,-1.4877034
-8.551302,-1.9434264
-9.600047,-3.9639971
-9.529695,-1.5081751
-8.674133,-3.9284074
-9.456624,-1.4460377
-8.50978,-2.6343107
-9.515881,-1.4592059
-7.7387915,-1.6730872
-9.157239,-2.012335
-9.48341,0.1961565
-8.686728,-0.12818074
-9.769536,-1.6676538
-9.22029,-0.16932797
-9.557712,-1.3744128
-9.406419,-1.4706932
-9.02814,0.3595841
-9.898386,-1.0764991
-9.49878,-1.5369589
-9.719377,-1.0838002
-9.397524,-1.6170837
-8.036642,-2.4308538
-9.707219,-1.6485536
-9.506112,-1.4573485
-9.034813,-0.7992789
-9.4189205,-1.4183948
-9.192002,-1.5823164
-9.002947,-1.8178232
-9.425777,-1.6085685
-9.559959,-0.20489275
-9.552034,-1.9235514
-7.762289,-2.5873797
-8.607698,-0.5306048
-9.367455,-1.6175629
-9.386653,-1.3570083
-8.7544365,-3.3677306
-9.528004,-1.4805591
-9.242956,-0.22439694
-9.267317,-4.5865517
-9.357788,-1.5109578
-9.465919,-1.4580332
-9.420998,-1.5613415
-9.90627,-2.6171074
-9.528947,-1.3958287
-9.276262,-0.6315575
-9.433458,-1.5146904
-9.63674,-1.4478855
-9.570606,-1.4741379
-9.860897,-0.20131946
-8.880294,-0.35046887
-9.326943,-1.6236093
-8.8843565,-0.9306753
-9.121344,-1.0045195
-9.436549,-1.4687227
-9.536636,-1.3459884
-9.306671,-1.519362
-9.408599,-1.5487503
-7.987624,-4.3600254
-9.499155,-1.5826969
-9.472311,-1.6166935
-9.531286,-1.5412483
-9.20253,-0.88466233
-9.690509,-3.1018677
-8.634619,-1.3190506
-9.440203,-1.4450133
-9.34653,-1.4267013
-9.44224,0.96099114
-9.243088,-0.7606835
-9.429713,-1.5433117
-9.375024,-1.4996667
-9.474407,-1.3077264
-9.524185,-1.6092162
-9.229098,-1.5131123
-9.443701,0.19839084
-9.579253,-1.5366312
-9.735829,-1.827566
-9.783512,-1.4799407
-9.649009,0.15140378
-8.960256,-2.1866446
-9.377357,-1.5305772
-9.536108,-1.6474409
-9.818477,-0.7840447
-9.444128,-1.1414557
-9.43057,-1.4395708
-9.176133,-0.46068275
-8.951293,-2.3120425
-7.8487887,-1.7298032
-9.604771,-1.501709
-9.454122,-1.4682462
-9.605632,-1.4754755
-9.510948,-1.3657513
-7.9012995,-0.7143055
-9.478958,-1.4559652
-9.565224,-1.5838041
-9.413138,-1.4072014
-9.242602,-1.3741381
-9.575795,-1.502795
-9.387858,-1.5275131
-9.411693,-1.5260794
-9.406021,0.09330368
-9.363585,-1.48692
-9.41342,-1.5069368
-7.615142,-0.31422198
-9.4498625,-1.4953738
-9.348444,-1.4996995
-9.218894,-1.6942673
-9.774403,-2.2348537
-9.577318,-1.6026118
-9.442299,-1.3070071
-8.972848,-3.7211833
-9.487459,-1.6595998
-9.665201,-1.5568523
-9.493318,-1.6301434
-9.32322,-1.500034
-9.39023,-1.4140942
-8.536478,-0.76006496
-9.497582,-1.545347
-8.698014,-1.908108
-9.410996,-2.189083
-8.635911,-1.0483987
-7.860838,-1.6692698
-9.467457,-1.462437
-9.917723,-3.3371048
-9.4228325,-1.3975041
-9.350676,-1.4708176
-9.518364,-1.5113989
-9.580147,-1.3451842
-9.365994,-1.5068868
-9.4306,-1.550685
-9.618977,-1.512817
-9.486078,-1.587466
-9.884128,-2.93155
-9.40331,-1.5622936
-8.166435,-0.83524877
-8.119944,-1.1454483
-9.484721,-1.370564
-9.483766,-1.5167977
-9.4787445,-1.4376585
-7.0166645,-2.184598
-9.410535,-1.560583
-9.550573,-1.4274544
-9.651429,-1.4368256
-9.332466,-1.5483956
-9.337335,-1.4623907
-8.698848,-0.09665549
-9.5997925,-1.2440118
-9.691823,-1.4790437
-9.467911,-1.4523032
-8.046266,0.13152266
-9.311691,-1.5977048
-9.563807,-1.4862723
-9.785457,-2.8333607
-9.111521,-1.3342029
-9.275938,-1.4746141
-9.382248,-1.5645536
-9.391817,-1.45879
-9.480647,-1.5250623
-8.769848,-2.9404845
-9.487489,-1.623694
-9.430931,-1.7472062
-9.549667,-1.4117799
-9.439494,-1.4524294
-9.790255,-3.8805969
