parameter_1,parameter_2,parameter_3
0.19144829,1.4247607,-0.57645345
1.6918046,2.6697779,-1.9564573
0.5641584,2.327604,-1.4551022
1.1675063,1.8920144,-1.2941357
1.1055896,0.6442885,-0.76148146
1.2142457,2.8396945,-1.8837049
1.3652842,1.4156278,-1.1826206
2.875515,0.9236237,-1.5955251
0.09465631,1.6142609,-0.7674601
1.9839592,2.0976484,-1.8946878
1.5593144,2.5488892,-1.7906178
0.8741156,2.8758512,-1.7528633
1.043339,2.3741431,-1.4941815
0.09056392,1.1727113,-0.56605315
2.9137123,2.819455,-2.4702373
2.4453268,1.460935,-1.7654436
0.014806116,1.3751564,-0.6417992
2.497398,0.19939122,-1.1211421
2.8692937,2.835702,-2.5806289
2.133486,1.2680899,-1.5681086
2.488419,1.6633525,-1.8484254
2.5892463,0.8735488,-1.3552412
1.0500062,2.0258691,-1.4813104
0.8303202,0.58923143,-0.52057457
0.59057844,1.2608238,-0.78289557
1.7943107,2.6868982,-2.1429281
0.9338387,1.5855068,-1.144493
2.6173224,0.3671165,-1.355944
0.6613338,1.8699903,-1.2115796
2.4606278,0.51183754,-1.2568381
0.23370145,0.6031574,-0.37406167
2.9928021,2.4998813,-2.4028647
2.7285407,1.1850072,-1.7949634
0.104172684,0.7093316,-0.2968135
1.7658106,2.5085523,-2.0169778
0.026151378,2.1536736,-1.0356839
2.6843176,2.7726161,-2.5834653
2.8571286,1.0239282,-1.4690708
1.2982448,2.808481,-1.7151372
2.9606497,1.4940468,-2.0626855
0.76092756,1.0506538,-0.839244
0.2618544,2.8584323,-1.5308541
2.0017176,2.329131,-2.0860927
2.0386183,1.9394935,-1.6919732
0.7213118,1.0646048,-0.7160569
2.8539603,1.3432688,-1.7537068
0.37514782,0.62223893,-0.27927005
2.2130597,0.5262187,-1.0678678
0.56282806,0.68804336,-0.51977515
2.8551736,1.9513613,-2.108232
2.0730066,1.6190406,-1.8155442
1.8055719,1.0471395,-1.1847876
2.06977,1.6158563,-1.3939087
0.28917906,2.3311067,-1.2277561
0.14487353,1.3465881,-0.5429875
0.9851361,2.6558309,-1.7509202
1.2383776,2.23619,-1.7559745
0.08220594,1.4537511,-0.58502966
1.1806008,2.2530894,-1.6418048
1.263874,2.975841,-2.0266366
2.5409942,1.8404977,-2.0290723
2.026174,1.3659714,-1.4588773
1.5630387,1.3218211,-1.2820637
0.86986804,1.3891532,-0.9449492
1.4615363,1.2343825,-1.0684384
1.5532635,0.97001326,-1.0505009
0.91696006,2.525914,-1.5590113
1.4051231,1.5396118,-1.3679698
1.7829871,1.182735,-1.2968223
1.568511,1.2988524,-1.360558
1.5819626,1.5795186,-1.2929714
1.4917161,1.7243776,-1.1886632
1.1267414,2.6075246,-1.7008305
0.8602078,0.74671394,-0.54057735
1.281637,2.5425487,-1.3561419
1.775183,1.5371257,-1.5157893
1.8888938,1.8764303,-1.604556
2.9580712,1.6004298,-2.0164456
1.1556947,1.8994738,-1.1863178
0.9914597,2.1595612,-1.3347993
1.5711746,0.9371138,-1.0696558
2.8342319,2.0626714,-2.2097812
1.8553358,1.8602978,-1.5275182
0.6567064,1.4306461,-0.97129446
0.86304826,1.7024919,-0.8314356
2.8850377,1.6235392,-1.8944259
2.0546913,1.115555,-1.2205644
0.37043506,2.862526,-1.430264
1.2529746,0.92764395,-0.7960399
0.3467747,1.3880919,-0.6994942
0.64978683,0.5967881,-0.54059356
1.6581655,1.8736894,-1.5630617
1.6281031,2.6828496,-2.1641045
2.0692077,2.7306228,-1.8246365
0.6637874,1.2254559,-0.9384766
0.10743126,1.9059825,-1.1011535
2.6138952,2.5293627,-2.3396285
0.94617486,1.6264976,-1.0680717
1.6176242,1.7751592,-1.4573531
1.0844805,2.4306705,-1.5589551
2.5939164,0.71872807,-1.4017346
2.992481,0.2925067,-1.1397109
1.3511164,2.8555515,-2.1543365
1.3466243,2.6859503,-1.7912859
2.3250208,2.601923,-2.316595
0.30592662,2.0778143,-1.062025
0.10469607,1.6585436,-0.66100574
0.10536107,0.58488905,-0.32130584
0.7179449,2.0673032,-1.3210355
0.75427204,1.8023508,-1.1715182
2.86536,0.17780575,-1.1976662
1.7883232,1.9931412,-1.7393948
0.68741405,1.0047847,-0.8003107
2.447027,2.3211696,-2.1459188
1.9503736,2.2386718,-1.9312623
2.7957058,1.2634618,-1.7885257
2.3557618,2.992637,-2.4574647
2.3585405,1.5717201,-1.667559
0.49525115,0.8421274,-0.47688293
2.5887191,0.6172169,-1.3272432
2.0627878,1.4697927,-1.405333
1.7976642,2.34314,-1.6617537
1.5557665,1.1544198,-1.0837945
0.6700357,2.7698052,-1.6743622
1.7368525,1.71087,-1.4695848
1.4584014,2.6841393,-1.7571574
0.4120676,1.475646,-0.84135234
1.9329816,0.60941374,-1.1336567
1.4598956,1.124209,-1.052742
1.8346244,1.6083163,-1.4696171
0.94046634,1.4133534,-1.0261463
2.4524677,1.0878291,-1.4359504
2.1753724,1.6020786,-1.7062598
1.3716769,2.1350732,-1.567884
0.9142538,0.4545491,-0.48306507
2.883447,2.025853,-1.9922309
1.3545977,2.9029408,-1.6505057
1.549135,2.4851327,-1.8377929
0.41766506,1.8190054,-1.0805004
1.2344881,1.7302836,-1.3335854
2.400392,2.6796224,-2.3706594
0.7802653,1.4377838,-0.97367316
2.0447137,2.82242,-2.1521935
0.82878447,2.4379065,-1.6010156
2.9256327,1.3561983,-1.7328806
1.2379785,2.2256415,-1.5886681
0.56289554,0.4777728,-0.28527918
1.5565522,1.5417324,-1.217447
0.5150333,0.7754173,-0.5760731
0.5940717,0.3608946,-0.338306
1.0556602,2.6858726,-1.588977
1.9580903,1.8515881,-1.4278575
0.6470537,2.9442186,-1.7681341
0.9129404,1.7471235,-1.1303104
2.1409388,2.2456212,-1.9757612
2.7390568,2.8022,-2.672277
1.717156,1.2679275,-1.149101
0.26917005,1.5345058,-0.94238883
0.10754698,1.4359692,-0.540235
0.7157501,0.5313295,-0.48571783
1.8794645,1.0039413,-1.1894928
2.5573003,2.1652153,-2.0906446
1.1263361,1.7381638,-1.2358567
2.6876884,1.5092301,-1.7186521
2.2657797,1.168775,-1.5285231
2.6842866,1.2657096,-1.6740341
0.44663632,1.5401434,-0.8106072
0.82665485,1.1200992,-0.8193225
0.07339696,1.1456536,-0.46808797
0.7499561,1.6400983,-1.1020297
1.7446227,1.2492949,-1.115363
2.5554326,0.26234522,-1.0022475
1.1224443,0.5649995,-0.6552872
2.8773718,2.8386214,-2.293425
0.82156205,0.70438457,-0.7102542
0.09102701,1.6203045,-0.72550106
0.6070307,2.077464,-1.2290872
1.2936498,1.0863315,-1.0292997
1.513906,1.6447879,-1.3605114
0.85867345,1.8039461,-1.2557245
1.8539915,2.8276145,-2.0924468
1.8830981,2.550082,-1.9918078
2.9414527,2.4557643,-2.26279
0.5014384,2.8295841,-1.580856
1.1911572,2.2286253,-1.5358075
2.2912633,2.8409042,-2.3872023
0.6512307,1.1296992,-0.77308494
0.9632931,2.0367274,-1.3098097
1.0549598,1.9414828,-1.3782275
0.81679565,1.9604162,-1.2527843
1.6252124,1.6185808,-1.1790191
0.49484298,1.1353648,-0.5843207
2.2670417,2.8224838,-2.3636777
1.5954735,2.9856694,-2.1607842
0.5330018,1.5082766,-1.0206934
0.6206121,2.0859127,-1.2399244
1.0297997,1.4996995,-1.018922
1.7745706,2.0351853,-1.5844886
0.8051312,0.34516346,-0.489163
1.3405151,0.94715947,-1.0047482
0.028276235,1.1886897,-0.46602207
1.1467797,1.8599739,-1.4178563
1.2429026,1.3898506,-1.202548
0.26450354,2.306332,-1.1028544
2.477802,1.2201314,-1.5532472
0.24285157,1.3910209,-0.7057036
2.1224487,0.9955731,-1.2223282
1.4837916,1.178479,-1.1309731
2.747976,1.0364786,-1.5539601
1.4252048,1.2528397,-1.218911
0.1987903,0.5738183,-0.3001817
1.921638,1.1528945,-1.3322314
2.2739952,1.6097945,-1.6829659
0.075199336,2.715623,-1.3243548
2.1971,0.55914944,-1.1656655
2.7554452,1.2128917,-1.6884996
1.8770294,0.998213,-1.3252743
0.51169276,1.9386888,-1.0483497
1.0794138,2.0819979,-1.3922894
1.6177709,2.1483834,-1.7222952
2.2245207,1.7537796,-1.4456552
0.90085566,0.8915248,-0.61475664
1.3887836,2.8462813,-2.0738323
2.0383718,1.5100974,-1.5736418
0.10364438,1.5890075,-0.7657774
2.3454516,0.7072269,-1.1423784
2.8158457,2.0649402,-2.1364052
2.50805,0.05581065,-0.9675083
2.239,1.5177917,-1.5889578
1.8716763,1.0429577,-1.2408448
0.56578636,2.9813395,-1.5969863
2.6320639,2.302218,-2.2060373
0.45604265,1.7871597,-1.0216885
1.5791014,2.7802587,-1.9889115
2.644867,0.86789346,-1.4215586
1.4539214,2.846923,-1.932102
2.7939718,1.9554852,-1.824915
2.5981085,0.7561764,-1.335753
0.021987688,1.5346625,-0.6339374
2.8465068,2.08023,-2.1192098
2.479813,1.9101071,-1.9950168
0.77323145,1.1489877,-0.77746886
2.014864,1.6226434,-1.5827134
2.3086069,2.0344799,-1.8105394
0.75279164,1.5846186,-1.103797
1.992579,1.3607249,-1.5133997
0.6484118,0.4768207,-0.32722667
1.4442397,1.135215,-1.1727371
0.08304419,2.40343,-1.2817256
2.2207208,1.5017643,-1.72104
0.5415988,1.3200731,-0.8524205
0.35333872,2.8495958,-1.4795213
1.0196075,1.6616389,-1.1813071
0.79957545,2.5581453,-1.6136672
0.59660053,1.3008451,-0.83638394
0.954206,2.2324777,-1.3716496
2.430808,1.4577906,-1.4963278
2.4798903,1.6611991,-1.7879586
1.3788906,1.5390306,-1.1940017
1.3629683,1.3539323,-1.0060397
1.8437289,2.751346,-2.1468165
1.9311829,1.783649,-1.545701
2.665453,2.5471652,-2.2631083
0.9871095,2.3016665,-1.5015931
2.6501942,2.6315053,-2.4030194
1.9118487,2.7676036,-2.1386266
2.7702363,2.506437,-2.467789
0.32668856,1.5715479,-0.89644986
2.0045643,1.429229,-1.6306424
1.030112,0.9160765,-0.85016525
2.3360865,2.1172705,-1.8062227
1.0291984,1.3349854,-0.874575
2.4519918,2.4479778,-2.3093724
0.073452875,2.5541863,-1.2986135
2.2508519,1.6970938,-1.7810307
2.5648093,1.8522573,-1.8262125
2.0674884,2.3879464,-1.6216161
2.697773,0.22754091,-0.9971033
0.29010165,1.4139539,-0.6729773
2.233983,2.1744406,-1.9967381
2.1966577,1.9319302,-1.8440387
1.0931976,2.2294548,-1.4166702
2.7198627,2.9979603,-2.6307087
2.2581446,1.6203765,-1.5155514
2.4436114,1.4180986,-1.6379216
0.53176653,2.4968436,-1.0813686
1.0602629,2.8716981,-1.7796861
2.2491827,0.33250195,-0.9663939
2.4451895,2.062072,-1.9705244
1.2414473,2.1336772,-1.437394
1.0115372,2.3477716,-1.4557395
0.10443022,2.0805948,-1.0282328
0.3374117,0.8179554,-0.4537229
0.5004476,1.2329209,-0.64351493
0.20171815,1.9104768,-0.81483996
0.124207705,1.4611939,-0.83741426
0.7026235,1.451105,-1.0832987
2.9087682,2.7613566,-2.3130946
0.5946375,1.3501073,-0.8205766
2.9252505,0.13923506,-1.0113459
2.0831754,1.687999,-1.5230681
2.003235,1.0243398,-1.2968314
2.066224,1.6214598,-1.6478605
1.9943413,1.8627253,-1.6516539
0.9043028,1.8997366,-1.1939527
2.411931,1.4337488,-1.4636116
1.1122968,1.7723684,-1.1402274
1.1066024,2.4090335,-1.5427264
1.8717599,0.9197963,-0.98374265
2.632067,0.5307361,-1.2792691
0.70402473,1.588438,-0.9135129
0.9772361,2.3004594,-1.4163843
1.5069485,0.29396755,-0.6904276
1.3914859,0.4984792,-0.47896242
0.011059862,0.2893125,-0.06230712
0.9954423,1.888491,-1.1766552
0.32156542,2.269256,-1.0922558
0.3025545,1.0898931,-0.61815846
1.3447286,0.30505073,-0.6246594
2.661535,2.3457277,-2.174938
0.9219373,0.64221793,-0.53161675
1.5207807,2.5289354,-1.4969774
0.54054374,1.599417,-0.9719038
2.5432808,2.3945866,-2.1024494
2.3897755,1.6586442,-1.7770308
2.0657227,1.383671,-1.4927434
1.5870793,2.455488,-1.7205272
1.0367619,2.5823565,-1.7638774
2.7137878,1.5699674,-1.8910024
0.8854785,2.1917958,-1.534816
1.3235507,1.5347254,-1.3301775
2.284508,1.2657042,-1.4572768
0.7272641,2.113874,-1.4670097
0.047180273,2.3845627,-1.214962
0.12345556,2.2533224,-1.0198452
0.21999902,2.633778,-1.5236474
0.92033005,2.7032776,-1.761218
2.0083961,1.9588915,-1.7315538
2.665414,2.0181549,-2.1515648
0.74140024,2.2975135,-1.3518966
1.7374262,0.27849996,-0.7216227
2.7719727,2.047557,-2.1891775
1.0549492,1.9625539,-1.2770761
0.57113373,2.8164628,-1.481822
2.2680109,0.52839357,-1.1770452
0.059743106,1.0299428,-0.4278314
1.7778227,0.32527694,-0.78284323
0.35250723,2.444858,-1.2187315
2.2695358,1.8093839,-1.7111565
2.1601796,1.9644109,-1.8968986
1.2498536,0.743865,-0.6764451
0.29813728,1.4395741,-0.7204521
2.4646769,1.8513029,-2.0206342
2.451003,1.8749142,-1.9244928
1.7391694,2.5228915,-1.9758492
1.2191756,0.9440926,-0.76571304
0.34990492,0.9686913,-0.5486506
0.8600835,0.5481414,-0.5311336
0.73848706,2.0182874,-1.2424476
1.8827752,2.460263,-1.9997995
2.3377655,1.9389046,-2.0443835
2.4932911,2.8000474,-2.4599516
0.9058475,0.47328538,-0.47563845
1.2468079,1.8019192,-1.2553289
1.322222,1.571037,-1.3591907
2.462837,2.2646549,-1.97394
0.96749705,1.4179447,-1.0962985
2.647497,2.2648058,-2.3172317
0.67652774,1.438144,-0.82602274
2.9098368,2.114466,-2.3387377
2.952534,2.8763678,-2.6779058
2.2160394,1.8678504,-1.6327268
2.670628,1.7958497,-1.98199
1.3305564,1.0149589,-1.0136033
1.5829521,1.1446671,-1.0186867
2.3074894,1.3783284,-1.419384
2.0892498,1.2643142,-1.4040946
0.46273702,1.8977962,-1.0179687
1.1985412,2.2124248,-1.4312813
1.8287057,0.71243274,-0.98894817
2.3986783,0.1318543,-0.8831197
2.852057,1.6677074,-1.7918411
0.7746823,0.7565316,-0.62449807
2.1401813,2.6919942,-2.252317
2.9947133,1.3576285,-1.9077742
1.1253898,2.0550694,-1.5883546
1.4128785,0.8240501,-1.0869458
2.2303674,1.9171702,-1.5975271
2.2937312,1.2379011,-1.4960146
1.2796003,2.301344,-1.5422149
0.5092566,1.6090161,-1.0344347
2.765479,2.4275413,-2.3288548
2.6207545,0.68566066,-1.3651983
0.9676294,2.2049315,-1.4701934
2.672759,0.70589507,-1.411361
1.02063,2.2809758,-1.5680623
0.66887766,1.7322505,-0.91605455
0.89598095,2.6758158,-1.5203342
2.742276,0.46916863,-1.2262428
0.29311207,2.7593014,-1.584137
2.474764,0.91768295,-1.2675186
2.3872705,2.2179098,-2.073899
1.2348758,2.6979032,-1.8399879
0.3050078,1.054716,-0.49359247
2.116983,2.187788,-1.9225304
0.3474895,0.6340914,-0.4431703
2.2294264,0.29031062,-1.0344764
2.2731888,1.8968731,-1.855386
0.62504643,1.2501113,-0.868812
0.1186468,1.5834855,-0.86080056
0.6336825,0.99861205,-0.6952701
2.853418,2.900885,-2.4269202
0.6431271,1.2894524,-0.6104375
0.5546011,0.62159455,-0.5117671
0.8315376,2.5522482,-1.3989486
1.888217,2.103635,-1.7821065
1.599484,2.9603238,-2.2359216
0.22630246,1.0939586,-0.51200616
2.813628,1.1668515,-1.6915958
0.9705735,0.7045984,-0.6560775
1.9745228,0.5838689,-1.0832714
1.78081,1.3860375,-1.2098815
2.5799258,1.9615954,-1.9281005
2.7827747,1.3060489,-1.668148
1.5898539,1.2282655,-1.0482438
1.9005519,2.6696165,-2.0716372
1.5138706,2.5783534,-1.9206538
0.872549,0.768052,-0.67983407
1.3859935,2.649199,-1.9011426
0.83534503,0.88474816,-0.68270695
2.0467818,1.477711,-1.6448104
1.6536177,1.3146014,-1.3237119
0.5658765,2.5382557,-1.3833135
1.5438514,2.706847,-1.7171503
0.75459206,1.8673218,-1.2560691
1.4305689,2.323851,-1.7918774
2.4727604,1.1030232,-1.5633967
0.2660243,2.8687265,-1.2934064
1.7176045,0.35358733,-0.8302839
1.7432154,1.4768248,-1.3907486
2.5810971,2.2149308,-2.0016866
0.40720233,1.8547728,-1.1201321
2.6123328,1.7544262,-1.5465473
0.97620726,1.5473577,-1.0701343
1.6823157,1.8651179,-1.5550032
0.12178724,1.0739374,-0.4974555
2.0553813,0.38717732,-1.1569995
2.9011629,2.6382911,-2.6586092
1.1238469,2.059046,-1.3844646
1.790009,1.8101166,-1.7194914
1.0256718,2.6752017,-1.7409037
0.43103847,2.338092,-1.008918
1.6022724,1.4747443,-1.3214492
2.8758729,1.2938462,-1.7801509
2.1139328,1.1961323,-1.3672036
2.385663,1.2996807,-1.6153852
2.4583993,0.47243202,-1.1769245
2.979872,1.5388958,-2.002073
2.1344545,2.1391597,-1.6366171
0.44511136,2.876595,-1.711971
2.8307061,1.6967653,-2.1198263
0.25977626,2.8728933,-1.5148185
2.012348,1.5989499,-1.5497574
1.150795,2.3392403,-1.7439954
2.473976,1.0695254,-1.4167494
0.72290206,2.8813818,-1.6296153
1.3534864,0.94278115,-0.9105054
0.69826865,0.89232504,-0.74992526
0.42494997,2.206695,-1.2301587
0.4803053,1.0800607,-0.65348566
2.0361245,2.295979,-1.9639419
2.3477829,2.080962,-2.0505226
2.863679,1.6375676,-1.8481256
2.5431767,1.5163928,-1.7374275
1.3746153,1.9040985,-1.5770389
1.694081,2.5302722,-1.7998856
1.0381283,2.8776636,-1.6671814
1.5299034,2.4677856,-2.1191874
0.78119236,1.5765802,-0.89033306
1.1073312,2.3092713,-1.6028044
2.8401525,2.57407,-2.3104436
0.53562087,2.8681467,-1.4884212
0.235375,2.2020452,-1.1505203
2.346419,1.3590912,-1.5298228
2.3267877,1.365918,-1.5439813
0.11403341,1.3472012,-0.63154054
1.4127579,0.20132722,-0.66558105
1.867815,1.5442216,-1.4617451
2.9560075,0.017390486,-1.07616
2.6112282,2.0519855,-2.0994084
1.6800463,2.4627006,-1.6071075
0.4783689,1.6453216,-0.8566213
0.25215945,0.6382897,-0.33597374
0.16731775,1.9097432,-0.6164272
0.5707128,1.1723597,-0.6946761
0.44676623,2.2566917,-1.1438421
0.574893,2.1237383,-1.0822132
1.2116903,0.9453969,-0.92096436
0.89875245,2.097226,-1.3068537
2.8272324,2.5475442,-2.3679867
2.4321485,0.3399841,-0.9837125
0.08191381,2.1838634,-0.92807025
0.9465636,1.6440969,-1.0291312
1.1476363,2.2102609,-1.4489473
1.3728721,2.573911,-1.7635072
0.9123735,2.555267,-1.724263
0.6023102,0.8315791,-0.52462864
0.99320674,2.338335,-1.5671867
1.9243807,2.6348753,-2.2085443
1.4470588,2.956812,-1.9787146
0.1784378,2.2018907,-1.2981868
1.2761654,1.7540814,-1.281028
0.6338389,2.0316267,-1.3908461
2.2734475,2.6887126,-2.3220878
1.6030266,2.2726066,-1.8607103
1.3801684,1.692928,-1.274305
0.8775631,2.790062,-1.7291825
0.6129146,1.3557973,-0.8268898
2.0335307,2.5532367,-2.0258784
1.5365641,0.48742318,-0.68387604
0.4146971,1.523602,-0.94884473
2.1312916,0.75095475,-1.0758011
2.3928754,2.5806177,-2.3260262
0.6186069,2.0471253,-1.112569
1.2882004,2.2846334,-1.5687727
0.5501877,1.3776792,-0.90775126
2.228226,1.6230865,-1.8021477
2.4891496,1.2893462,-1.5785311
1.5926756,0.9283495,-1.0294045
0.71311903,0.28479862,-0.4263116
2.6334324,0.8394348,-1.284408
2.2635562,1.2087089,-1.3502736
2.7898571,1.7570921,-2.0635712
0.15783724,1.3424511,-0.5532019
0.39753366,1.9529171,-0.97485936
2.7546988,0.73372793,-1.357991
1.1044241,2.507282,-1.7373483
0.5238891,2.0683181,-1.0682484
0.85485524,0.9353566,-0.72623026
0.12346863,1.0688075,-0.50787866
1.7961737,2.2008643,-1.6831572
2.2848005,1.9802178,-1.8757093
2.693125,2.1868157,-2.1260507
0.21992981,1.937172,-0.9496507
0.16337807,2.9766426,-1.5120171
0.86491,2.161706,-1.4620187
2.01359,1.6689264,-1.6365588
0.4863419,2.4984832,-1.3110222
1.8457612,1.4635454,-1.3901845
0.9935211,1.9127042,-1.4813575
0.06020513,2.2770052,-1.1221584
2.2917843,1.0681497,-1.3435472
0.3220589,2.116964,-1.0445906
2.437073,1.2134877,-1.4252399
2.1212397,2.50432,-2.1253383
1.9953334,1.1868272,-1.2401674
2.9214938,2.9901059,-2.596046
0.68613183,1.6841631,-1.0797217
0.13478895,1.7367322,-0.6952579
1.5077112,0.7891018,-0.8993469
0.23793325,1.4139851,-0.6788346
0.69924015,2.0798588,-1.1577846
1.5980222,0.9623964,-0.97948253
2.7532864,2.1002016,-1.932055
0.605752,1.2892659,-0.9544041
0.84765697,1.6724784,-1.1680282
1.3517418,1.7834289,-1.4014161
1.342908,1.3351288,-1.1943426
2.8311217,1.2653462,-1.6680957
2.9278705,0.5817743,-1.2899424
0.8310315,2.328638,-1.5596615
1.8915989,1.5640408,-1.5413281
2.808194,0.84577155,-1.5162737
1.4239398,1.4810371,-1.2933421
1.929176,1.0002562,-1.1870195
0.62347245,1.7103654,-0.8821138
0.49966785,1.3442394,-0.7258715
1.9351137,1.3054835,-1.3752326
2.0033188,2.1306412,-1.8114378
2.0328825,0.9948101,-1.1517595
0.24235097,2.9341738,-1.5731487
0.66406095,2.194941,-1.3162053
1.2899169,1.1700618,-0.9910669
2.5117846,2.317467,-2.2865992
2.8844004,1.3467962,-1.8728974
0.85049844,2.9826827,-1.9476054
2.0589638,2.3239648,-2.0770345
1.284934,2.2200272,-1.5268956
1.4404352,2.0527763,-1.6833531
2.896445,1.4467691,-1.5943798
0.3906473,1.1224397,-0.66826254
0.043568064,1.3562136,-0.505558
2.3089385,2.3232908,-1.9629447
0.8565458,1.6821078,-1.1682209
1.6261221,2.513825,-1.9094249
2.0556376,1.9064713,-1.7378794
1.6922377,2.9159126,-2.0199895
0.22667769,1.1219852,-0.6355137
2.684171,0.28315347,-1.2491411
0.83564323,1.0158325,-0.8093438
2.0998108,1.673817,-1.4003931
1.3194304,1.9805844,-1.4171889
0.5765718,1.3973511,-0.84308004
1.5053072,2.067154,-1.5195067
2.7391875,1.031367,-1.3450434
2.3817492,1.7658408,-1.7915212
1.8449036,0.23509994,-0.76877767
1.6494833,2.9295876,-2.1296632
1.0191085,1.7430742,-1.2725908
2.3400977,1.138192,-1.4937086
1.2694616,1.7267786,-1.3479214
2.7580237,1.541648,-1.9218444
1.3287104,2.1848607,-1.520858
1.7407326,2.274076,-1.8069605
0.45474362,1.9212543,-1.092267
0.8229448,0.5922927,-0.58010954
2.0513284,0.7147789,-1.0410961
2.5967233,1.1083024,-1.4166971
2.8155968,2.2918894,-2.2763047
2.4671175,2.1092563,-2.0532098
1.5823464,0.6448853,-0.8260055
1.8621497,2.0918155,-1.7551653
0.7490504,1.8662446,-1.2377352
0.58495474,2.3328974,-1.398628
1.8621442,1.7602777,-1.6388043
2.3955247,1.8146876,-1.6279482
0.67831916,1.305189,-0.9337027
2.6301022,1.2951518,-1.5977889
0.05656458,1.2960595,-0.46716085
0.045832843,1.3664973,-0.5370672
2.9436302,0.82673115,-1.5661656
2.0708783,2.7652295,-2.2832305
2.4478645,1.0685409,-1.4412545
1.0259572,0.87505114,-0.6928966
2.2577462,2.6136532,-2.0670266
