parameter_1,parameter_2,parameter_3,parameter_4,parameter_5
-2.1652799,0.003054296,-1.4795004,0.23616807,-1.3543739
-2.4496086,0.04768082,1.2726738,-0.28798783,-1.8614539
-2.3591251,0.03204595,-1.22418,0.21667317,-1.1347489
0.30064702,-0.124581724,-1.4844062,-0.36421797,-2.5065744
-2.5751956,0.05044812,1.2237705,0.2869845,-1.8310928
-2.0187266,0.01629987,0.9149826,0.23227635,-1.5067391
-1.446961,-0.014165909,-1.5111918,0.3198518,-0.72048193
-2.5804892,0.089929275,-1.3268167,-0.30881512,-1.8299236
-2.1769528,0.0876562,-0.73721844,0.2340274,-0.20354639
-1.963584,0.079130515,0.7504953,-0.25446558,-0.37131605
0.22361648,-0.19107036,-1.2890687,0.36545432,-1.0117569
-1.3738717,-0.10653717,-1.2761078,-0.4407658,-0.38749498
-2.6299374,0.0069408873,0.90879494,0.2702466,0.51918477
-2.5769851,0.014623428,1.3184649,-0.2769446,0.5958215
-2.1710222,0.018230053,1.0162609,-0.25754398,-1.2179625
-1.8335533,0.03643204,-0.9618749,0.23249273,-0.6262383
-1.2813702,0.019894868,1.221412,-0.20548904,-0.99313915
-2.2314968,0.03914169,1.3669653,-0.2574737,-1.7301714
-1.8425353,0.025556533,1.2524211,0.2646585,-1.9672074
-1.2928008,-0.009863009,-1.2146751,-0.23456338,-0.53496295
-2.6967402,0.023381168,1.081697,-0.24366193,-0.4865581
-2.1930156,0.03768361,-1.2788064,-0.2516202,-1.3629761
-0.69149095,-0.028941581,-1.2149322,-0.23342328,-1.4020783
-2.8226101,0.07110874,-1.1830909,0.26387164,-1.8071165
-1.9481887,0.08343822,0.9696189,0.2868264,-0.5861533
-1.7342076,5.9759466e-05,1.3453076,-0.42978448,-1.860691
-1.4946282,-0.006974191,1.5164679,0.3545788,-2.5501616
-2.1454358,0.038055245,-0.8591058,0.17077075,-0.45493197
-1.624044,0.074461766,-1.2385486,-0.25027338,-0.13721675
-2.14698,0.028951334,-1.1245717,0.28998393,-1.0231514
-2.585005,0.045087095,-1.7080208,-0.36026698,-1.6456981
-2.5054584,0.057480626,-0.97108704,0.23640828,-1.0911676
-2.2349005,0.042880792,0.8461387,-0.25882575,-0.19396073
-2.227683,0.03667594,1.335715,-0.2613188,-0.79181814
-2.3523662,0.058838826,0.7333232,0.18840973,-0.3083464
-1.1139075,-0.049110595,1.7318711,0.43569896,-1.9829078
-2.1941793,0.035790004,-1.5993295,0.32012486,-2.28273
-0.5901993,-0.03455352,2.332978,-0.40926266,-2.314575
-1.5502276,0.0256665,-2.1459517,-0.4818299,-2.1085334
-2.1041217,0.039176714,1.8233759,-0.22839572,-1.0362737
-2.260098,0.033040054,-0.9092788,-0.19317408,-1.44861
-2.660147,0.03903132,-1.5607086,0.30088717,-1.0998226
-1.9480504,0.036145337,-0.89864576,-0.32453376,-1.1279148
-2.4990005,0.05229293,-1.0615641,-0.24156962,-1.0453885
-1.821072,0.023269879,-1.1777472,0.23202224,-1.5493951
-1.7290342,-0.006349504,-1.189406,0.3090396,-1.8093994
-1.7408499,0.047397956,1.361328,-0.30241027,-1.391481
-1.1111938,0.025741136,1.1548672,-0.34347653,-1.0926487
-1.3041077,0.004707533,1.3228351,0.38522613,0.15169
-1.8442788,0.0060890336,-1.0917523,0.26445574,-0.9896349
-2.877068,-0.016058974,1.4049604,0.38140002,-0.632115
-2.715652,0.070731066,1.28737,-0.22353634,-0.012841016
-1.9998066,0.032186706,1.1300923,0.27196437,-1.4219388
-2.7778835,0.043269653,1.8043855,-0.32494253,-1.6416259
-1.9031277,0.0010111628,1.2915897,-0.27997097,-1.7895622
-2.6726823,0.036431834,1.7365613,-0.39508858,-2.702485
-2.6988711,0.04441639,0.9408371,0.23436244,-1.1001519
-1.2443144,0.01013383,-1.7927866,0.3334557,-1.129802
-1.7975106,0.033386614,-1.1235654,-0.33224463,0.48399433
-2.8774312,0.047702674,1.493112,-0.25519934,-1.459108
-1.1656474,0.0041229734,-1.7662227,0.3334053,-1.7309532
-0.19625002,-0.10151417,-1.8585001,0.49361762,-2.7682176
-0.4899744,0.0012429609,-1.5001273,-0.2680952,-1.1494102
-2.487271,0.037962854,1.0339122,0.27641734,-1.5634449
-1.1677775,-0.05724549,-1.0945522,0.28320462,-1.4292786
-0.0029480904,-0.038715318,-2.383344,0.39473155,-1.8061478
-2.044159,0.048061952,1.0979638,-0.21646343,-0.6821113
-2.903102,-0.042964485,-1.5197179,-0.4463091,0.52802455
-0.98393923,0.04115846,2.6511695,0.23595221,-0.7034521
-1.3666785,0.03798937,1.260112,-0.20106472,-0.8277361
-1.6230956,-0.1502069,1.4569325,-0.70069635,1.0440676
-1.9767344,0.036182478,1.1001508,0.20124036,-0.154534
-1.7928246,0.012585245,1.1222638,0.35099787,-1.1289152
0.82330066,-0.16345468,-1.878389,0.5012232,-2.2358167
-1.425513,0.012014117,1.6514883,0.4306774,-2.4558938
-1.6067353,-0.032899678,-1.248857,-0.46152288,-0.39621812
-1.8078907,0.031670667,-1.6266568,0.39944467,-2.144043
-2.704544,0.006984513,-1.1918689,-0.27962244,-0.7602515
-1.1087879,-0.06630168,-1.764048,-0.4976851,-2.1362636
-1.6521721,0.02953153,-1.07676,0.2428108,-0.34725657
-2.4307306,0.029395033,1.0828516,-0.24455096,-0.9872266
-2.9280488,0.04131288,1.2323482,0.26548406,-1.1102768
-2.3779812,0.0496252,-1.1126897,-0.29794905,-1.1418926
0.088213176,-0.06489169,-1.7012774,-0.40865448,-1.8991477
-2.1191447,0.028560128,-0.99699986,0.2906372,-1.4657481
-2.1249583,-0.03742579,-1.266297,-0.5269235,-1.761195
-2.1659565,0.06550502,1.5358201,-0.30524763,-1.5196831
-2.6126254,0.056895267,-1.1118443,-0.23254873,-1.8170613
-1.1458051,-0.025175128,1.1549976,-0.26667067,-1.7558461
-0.7717865,0.22383434,-1.4680256,-0.44241488,0.6933603
-1.8644803,0.034425054,1.0372285,-0.22419693,-1.5463043
-1.9724845,0.028419621,1.4827895,-0.27076375,-1.5627432
-2.1316168,0.06091332,1.8269219,0.35713977,-1.9506587
-1.9580337,-0.05507719,-1.0661846,0.33817467,-0.26967686
-2.4967942,0.05991755,-0.9970777,-0.27875257,0.004335895
-2.058445,-0.03223794,1.1463506,-0.23736824,-0.19703817
-1.0969603,0.016210824,1.0548894,-0.21849845,-0.32249582
-1.8778553,0.03447027,-0.9422488,0.23126653,-1.431901
-1.4160728,0.00083120255,-2.1994758,0.45887604,-2.677548
-2.8676846,0.083558105,0.9619173,-0.23951489,-0.94103986
-0.4587322,-0.026029442,1.1473877,-0.26561815,-1.6477487
-2.1807692,0.016448462,0.8225575,-0.25722536,-0.47254404
-2.2524006,0.05263536,-1.6825403,-0.35483098,-1.0586054
-1.889485,0.03972941,-1.3210254,-0.45335683,0.9993062
-2.1161425,0.034800906,0.7777574,-0.19119371,-0.7339605
-2.9396994,0.10445938,1.0613613,0.36365765,0.06434941
-1.5921072,0.009458899,-1.0047357,0.20933269,-1.2134873
-1.3912014,-0.04124036,0.89598036,0.36388114,-0.387138
-1.5884838,0.115051925,1.1820297,0.2664889,0.03186041
-1.5831203,0.0128353685,-0.85517466,-0.20175447,-1.0029659
-2.8231866,0.06036786,1.2613609,-0.2566419,-1.5647242
-2.4444416,0.054851882,1.5567926,-0.25625977,-1.087313
-2.2548618,0.07624339,-1.2446018,-0.40282413,-0.3708247
-2.0899858,0.048231088,-0.97403544,0.2624021,-0.75394017
-2.290417,0.025169548,-1.0328918,-0.25605074,-0.67936265
-1.6959252,0.039840955,-2.0049353,0.33068064,-1.6401262
-2.9711587,0.08007559,0.93182135,-0.29446405,-0.5213427
-2.2725165,0.022826318,-0.87014556,0.2568103,-0.35479677
-2.855447,0.044207446,1.5572321,-0.3400432,0.47193873
-1.7121323,0.043356985,-0.96792096,-0.24070618,-0.5590574
-2.4241629,0.08132765,-0.8312523,0.27337554,-0.1803055
-1.7466983,0.026142364,-1.2718308,0.34582922,-1.7813755
-1.4661299,-0.025554365,-1.1634786,0.41252092,-1.2101687
-2.4849567,0.027750146,0.95346725,-0.17521313,-0.70776623
-1.6430271,0.049761306,1.062839,0.24066116,-0.50524133
-1.493902,0.045463864,1.1799041,-0.26231298,0.4866109
-2.3251233,0.0668181,0.9261131,0.23530437,-0.7036074
-1.8709713,0.02004186,-0.9161627,0.23181418,-1.5615354
-0.7937429,0.011259407,-1.2498391,-0.24562506,-1.3738828
-2.818647,-0.022174314,1.0973134,0.45246425,0.74676585
-1.8918327,0.008879616,0.907949,0.30483368,0.5138642
-1.1290774,0.0064398567,-1.5327761,-0.2774108,-1.556564
-2.018563,0.019261694,-1.0218408,-0.23396671,-0.9924432
-2.1819403,0.019319076,0.8415824,0.22560781,-1.0816495
-2.8373206,0.07756603,1.1198293,0.2998244,-1.5791683
-0.29265946,0.0012105198,1.6297848,0.22461224,-0.37863344
-2.9537778,0.09544915,-2.4891489,0.49131906,-2.601006
-2.655934,0.03728354,-1.5217532,-0.28203613,-1.0888981
-2.7520142,0.033895284,-1.2055541,-0.2545146,-0.66971606
0.012036357,0.022772068,1.749345,0.23598999,-1.14005
-2.8674266,0.0111611495,1.255177,0.2534137,0.2762915
-1.6849214,0.016485035,-0.9395822,0.19891678,-0.8319207
-2.2998674,0.034059554,1.2471699,0.29252234,-1.7990583
-1.869109,0.007033581,1.3608836,-0.34295297,-2.1163576
-2.0187593,0.030415352,-1.3793935,-0.2930004,-1.8535255
-1.0695345,-0.009402253,-2.7931836,-0.6258849,-2.9669013
-2.858578,0.039376825,-1.2497979,0.25724038,-0.7099239
-2.2321477,0.034230463,1.1693916,0.31296656,-1.78881
-2.6496496,0.040047936,1.0412574,-0.19970833,-0.8633721
-1.5817978,0.05388138,-1.5568697,0.42026487,-1.4541873
-1.6522261,0.03920591,-0.8731395,0.19714558,-0.5411489
-1.9565665,0.021844342,-1.3466623,0.2741591,-1.0793481
-1.7796575,-0.0017934747,1.0540348,-0.23178154,-0.6384801
-2.0342114,0.050053578,1.2392038,0.3861819,-0.475869
-1.7501352,0.028551836,1.3121655,0.25528994,-1.1713722
-1.8113022,0.06714648,1.0588784,0.25984314,-0.5816964
-0.548921,0.04175842,-1.6214969,0.3716137,-0.3107825
-2.3356297,0.08678885,2.1448376,-0.30836362,0.49942464
-1.4921117,-0.0062431586,1.1011735,-0.26362798,-1.5858772
-2.39314,0.03051584,-0.86499727,-0.19316706,-1.2324134
-1.7438169,0.01071493,-1.1343077,-0.36964604,-1.7312568
0.24143031,-0.069643565,-2.7997594,-0.58115965,-2.7273812
-2.437007,0.04178049,-1.4574918,-0.1973337,-0.0060051978
-1.4799204,-0.0024527237,-1.2239194,-0.27968183,-1.0855329
-2.6651468,0.030198451,-1.780517,-0.20456386,-0.9031264
-1.6080685,0.017167835,-1.2583115,-0.23910908,-0.7026851
-2.1912963,-0.07627171,0.83041084,0.3615394,-0.10885836
-2.4802945,0.05442816,-1.0530341,-0.32094917,-1.388716
-2.3376768,0.042890918,-1.2012918,-0.27305448,-1.2534717
-1.9341801,0.02354172,1.459009,0.27116555,-0.8753967
-2.2075078,0.013356313,-1.5466652,-0.484929,0.7555963
-2.3676457,0.068599164,-1.0738112,0.34947696,-1.2796302
-0.9739443,-0.0045968336,1.1046346,0.2286815,-1.1539778
-1.6598871,0.033733834,-1.3057299,0.33224797,-1.7190666
0.13631925,-0.09954904,1.8424712,0.32685134,-0.9290139
-1.8468403,0.05756979,1.6455438,0.45604765,-1.2629598
-2.0467346,0.027494144,2.1513116,-0.2592052,-0.7455586
-1.4658624,0.07532413,1.2083495,-0.37543696,0.7579497
-0.96219456,-0.065745726,-1.4942473,0.31520098,-1.2947283
-2.8357875,0.08479823,1.0830582,-0.67505294,-0.83515877
-2.0675552,0.05926487,-1.4173396,0.24527575,0.028818399
-1.4622486,0.00577231,1.1480939,0.27856866,-1.2047529
-1.7946656,0.040552925,0.8804312,-0.1731333,-0.64877206
-1.469291,-0.05070621,1.3456917,0.40148434,-1.9657447
-2.8732984,0.0881277,1.1308403,-0.24856122,-0.65674806
-2.3396263,0.059975572,0.81033254,-0.4488792,-0.88392055
-1.171642,0.026280696,0.973592,0.2402939,-0.3601291
-2.1966014,0.045669824,-0.9124556,-0.20672573,-0.4213817
-1.9971964,0.064035624,-1.3837714,0.32662204,-1.7396582
-0.6837217,-0.057755966,1.6113284,0.38860232,-2.4191775
-1.7092347,0.012465501,-1.7374377,-0.31101063,0.32531244
-0.14483017,-0.010122052,-2.415966,0.3566289,-2.21481
-1.9862244,0.036022652,1.0319116,0.2284526,-1.1309475
-2.4878905,0.04736304,-1.4625549,0.39354834,-1.4079226
-2.9423037,0.07149211,-1.3502123,0.33904153,-2.388144
-1.8618023,0.048368115,0.95748067,0.28394547,0.21744803
-2.161152,0.04818125,-1.1500704,-0.30944628,-1.2432523
-1.3728672,0.02983973,1.4222243,-0.3254145,-0.7584671
-2.1801088,-0.006485215,1.2553012,0.23252164,-0.014904782
-2.2801769,0.017976362,1.7269257,-0.41715574,-2.1498241
-1.7881964,0.024434509,-1.3831489,0.21355839,-0.108343646
-0.72318125,-0.053323727,-1.1183792,-0.24606663,-1.2881591
-2.1356692,0.008115841,1.0605949,-0.30594507,-1.0227951
-2.5913837,0.046486974,-1.5058072,0.3633002,-2.6414828
-1.9116471,0.02075013,1.3129634,-0.26911795,-1.4428576
-1.5824931,0.0072692116,-1.2674253,-0.33645493,-2.1240816
-1.3898314,-0.0393806,2.3450062,-0.51499623,-1.9653711
-1.7338781,0.0067312694,1.0237483,-0.22682026,-0.54182404
-2.2559352,0.02218381,0.90751505,0.30716538,-0.18882342
-1.0512185,-0.09233919,-1.3914037,0.29220772,-0.365394
-2.917862,-0.01333241,0.8912281,0.29011142,0.070993274
-2.0319688,0.025374198,0.9818672,-0.27070564,-1.293191
-1.4432323,0.025350187,1.7084587,0.40558457,-1.8495837
-1.1267817,0.0033046808,-1.7469993,-0.3581008,-1.8657949
-0.7153928,-0.052276444,-1.7398705,0.45059362,-2.4656332
-0.87987334,0.0389048,-1.6502512,-0.33860013,-0.7139878
-2.8455372,0.07926932,-1.006207,0.24406332,-1.0857701
-1.7490221,0.034105252,-1.0169221,-0.5017143,-1.0111262
-1.5641923,0.016270278,1.3050535,-0.30004582,-0.13573511
-2.2256339,0.028047655,1.1940641,0.2318641,-1.321935
-1.5625602,0.0026270335,1.1571743,0.25699404,-0.8202481
-2.0562756,0.0374412,1.0032041,0.22251701,-1.013987
-0.35009292,0.022889566,1.5031024,-0.20711888,-0.6888565
-1.5780164,0.020631988,-1.1548519,0.23349841,-0.9745787
-2.1469374,0.049234282,1.5184009,-0.46081492,-2.2228353
-1.4471513,0.0037124134,1.5827239,0.3334986,-1.5302012
-2.38133,0.04839289,-2.3932943,0.44434282,-2.1172562
-2.1336508,0.025392318,-1.2384627,-0.32803482,-2.058124
-1.3475841,0.0067249704,-1.361256,-0.4022293,-1.1836652
-1.2592791,-0.056352116,1.4262209,-0.29251873,-0.92002535
-2.444815,0.033748116,-0.97298884,0.25020486,-1.5834031
-2.5537071,0.030207526,-1.4428228,0.31443718,-2.1075203
-1.7995923,0.030404275,1.2981663,0.2515092,-0.65495133
-2.2708158,0.03791547,-0.85984963,-0.19223116,-0.9908155
-2.3029165,0.03774945,-1.5963659,0.3034335,-0.98949254
-1.9331927,0.009045425,1.4516443,0.28339636,-1.6506993
-2.2290857,0.06397364,1.1686468,0.32431632,0.109253675
-2.4031923,0.06917251,1.1720216,-0.32316035,-0.26271537
-0.81789553,-0.020277282,1.0188944,0.24634247,-1.1059024
-1.790965,0.010296016,0.77452314,-0.2253713,-1.130286
-2.2943356,-0.011349494,0.9469515,-0.22456409,-0.39613652
-2.6881824,0.013539281,0.9161675,-0.19583975,-0.277697
-2.4100108,0.06042034,-0.7203425,0.30598602,-0.30854422
-1.8223535,0.013857475,1.6493802,-0.36688146,-2.654858
-2.5316117,0.09351717,0.8505728,0.22900054,-0.34416118
-1.4211415,0.0141079575,2.2931788,-0.28036514,-1.4019605
-2.2160647,0.104535595,-0.88432753,-0.4142742,-0.16990867
-2.5149322,0.036116805,0.89726746,0.1951231,-0.5373335
-1.8335979,-0.06716614,1.322487,0.38076982,-0.96542114
-0.4704541,-0.07417188,1.7100337,0.441276,-2.5318835
-0.9255049,-0.011792547,1.8292077,-0.20874664,-0.5191964
-2.0728097,0.044816233,-0.97851086,-0.26511788,0.29039463
-2.2409384,0.053220563,-0.97608846,-0.19558209,-0.6933094
-1.6707703,0.0050002835,-1.4196508,0.20172545,-0.65553945
-2.576895,0.02202523,-1.1354176,-0.24134068,0.013587445
-1.3235395,0.009606049,-1.4977434,-0.34796992,-2.113596
-2.050744,-0.0062002596,-1.0446154,0.27436516,-0.5747137
-1.3682008,-0.04969907,-1.0992129,0.31343305,-0.51211333
-2.1441655,0.05054382,-1.0148134,-0.24923052,-1.3606777
-2.8514853,0.08608859,1.1355613,0.3260964,-0.82660204
-1.6231253,-0.055369493,-0.9928203,-0.2971485,-1.1091188
-1.9234549,0.018130898,0.9585388,-0.32992938,-0.8807131
-0.25234947,-0.085807726,-1.3895276,-0.34073013,-2.1448257
-2.733655,0.10741789,1.335211,-0.28793117,-0.57191235
-1.9891531,0.07111361,1.2270246,0.24529594,0.041095823
-2.6417725,0.09493972,1.6771352,-0.49896953,-2.8831418
-2.3945465,0.13154584,-1.4843631,-0.52148587,-1.6086261
-2.3985274,0.035905298,1.0296395,-0.2716737,-1.6982534
-1.93648,0.050965495,0.8473886,-0.17416267,-0.6305564
-1.5392044,-0.008736168,0.8353163,0.23144826,-0.64257073
-2.4568412,0.11381738,-1.8112743,-0.4835071,-1.6287255
-2.6748393,0.033211626,1.0488287,0.25306082,-0.68156195
-1.4870881,-0.022161528,1.0427098,0.27495667,-1.3739467
-2.0266907,-0.015833009,-0.9111389,0.33551702,-0.462691
-2.078787,0.03673194,-1.8450215,-0.40050828,-2.0381072
-2.1933563,0.1646146,0.9627695,0.4525173,-1.275627
-0.34755874,-0.0005610371,-1.8373954,-0.35843477,-1.8861318
-2.4488869,0.03415853,-0.8623171,0.23433942,-0.6381116
-1.192418,-0.02088814,-1.2507393,0.28288302,-1.4189835
-2.8724484,0.0832357,-1.6424968,-0.41166836,-1.9910082
-1.2811818,-0.08476219,-1.4868549,-0.6613873,-1.8999519
-1.8969668,-0.016303033,0.9796148,-0.38753602,-0.8357651
-2.936409,0.077517614,0.9855934,-0.264718,-1.141463
-1.6945841,0.016687544,-0.9647316,0.34509295,-0.98584425
-1.4294696,0.019211408,1.0957762,0.31754413,-0.65733266
-2.956787,0.058775734,1.6849083,-0.36317223,-1.7637873
-1.814049,0.08492341,-0.7800296,0.33028138,0.491606
-2.648437,0.060365096,1.4068406,-0.37868237,-2.1679845
-0.9682542,0.024511965,1.8996013,-0.16221233,-0.09440093
-2.3599296,0.013030529,1.245613,-0.23310575,0.30507645
-2.6136675,0.061322413,-1.0366976,0.2502784,-1.5289915
-1.9249096,0.027924277,1.547663,0.288943,-1.581472
-2.5350833,0.029547743,1.1348137,0.15817633,-0.49770322
-2.242409,0.053810824,-1.2555901,-0.39248195,-1.4269874
-2.5368183,0.0068187453,1.3448236,-0.30605173,-1.6664412
-1.6195847,-0.016742451,-1.3118222,-0.33249992,-2.0307841
-2.439838,0.024195855,0.90214264,-0.24971727,0.00023789704
-1.557048,-0.023477672,1.4466195,-0.47156644,-1.4577754
-2.9174984,0.07168303,-1.5168192,0.3525738,-1.2927635
-0.78818583,-0.03359033,-1.2931004,0.26629055,-1.6526676
-1.349652,0.012113207,-1.3322238,0.21817918,-0.94458413
-1.6893983,0.0037528062,-1.3989646,0.30237174,-2.1055207
-2.6654656,0.050552197,-1.0537864,-0.22402853,-1.1874833
-2.4154115,0.0013694096,1.5409989,-0.29398638,-0.7140814
-1.8254461,0.10838399,-1.1992843,0.40310702,0.28649342
-1.5980308,0.015347743,-1.5233779,-0.42405498,-1.9552695
-2.779619,0.07085395,-1.107407,-0.29767624,-1.4860122
-2.008779,0.0032783193,-1.0811143,0.26229537,-1.2539613
-2.1127288,0.006473715,-0.8233031,0.20949876,0.21328497
-1.1225073,-0.033313386,-1.0360962,0.2543887,-1.519449
-1.1148387,0.06562171,1.0890982,0.26932466,0.0022276193
-2.4138217,0.031507503,1.2070953,-0.23921703,-0.7117895
1.5674747,-0.25522166,-2.5856447,-0.67084694,-2.6854396
-2.3289149,0.019420478,-0.97633755,-0.28433302,-0.7948533
-2.5871382,0.042390108,1.7500799,-0.3409301,-2.5357099
-1.152678,-0.0654671,0.97552276,-0.25497496,-0.90066504
-2.2486439,0.06611813,2.059408,0.44448337,-2.2549522
-1.6730192,0.022755522,1.3076876,0.30697834,-1.4609644
-2.041573,0.044836827,1.7589737,-0.47012892,-2.0798461
-2.6823347,0.03541832,-1.3292196,0.3765554,-1.3557012
-0.87060624,-0.0517674,1.7173625,-0.3867299,-1.9203352
-1.8949493,7.178153e-05,2.7673814,0.32694674,-1.07079
-1.7191174,0.12856233,1.8309393,-0.34695476,-0.111472435
-1.5240281,-0.02905489,-1.2427616,0.31239656,-1.6842258
-2.1747847,0.03792857,0.9918568,0.1665032,-0.53864324
-1.831412,0.055856325,-0.8784447,0.24622196,-0.44390053
-2.7624424,0.07780643,-1.2562957,-0.3221534,-1.8244944
-1.9949088,0.05292292,-1.0335389,0.24294287,-0.4910784
-1.9370487,0.042591326,-1.2081048,-0.33973968,-1.2842304
-1.7306443,0.04738853,-2.4555538,0.32067323,-1.9772741
-2.35943,0.03904655,-1.2374685,-0.32799962,-1.2033081
-2.8920016,0.025930692,1.1146305,-0.2985935,0.12025878
-2.446895,-0.007892652,1.2371477,-0.24050039,-0.5058884
-1.6014811,0.03984417,-0.8251051,-0.24020807,-0.115861624
-1.7170126,-0.009448987,1.2785107,0.3038001,-1.9826723
-1.8070748,0.001034152,0.9752914,0.29402083,-0.97594965
-1.9474686,0.037201025,1.0344441,-0.30872673,-0.74136484
-2.5323884,0.0026234973,1.3372484,-0.3255108,0.48649654
