parameter_1,parameter_2,parameter_3
0.22506876,0.8631611,-0.50096023
1.524215,2.2424896,-1.7818556
1.6950887,1.4474373,-1.475768
0.51076835,1.3085793,-0.81007254
2.069692,0.48201948,-0.8865281
1.9911774,1.5450611,-1.4992636
1.340244,1.0693877,-1.0654911
1.8096006,0.4262539,-0.79628235
0.09615821,1.9281161,-0.96007884
2.4244192,2.0845873,-2.0131001
0.63045794,1.0289272,-0.55753255
0.51348907,1.6948841,-0.77294105
0.96155053,1.6630626,-1.2451684
2.4985142,1.4193223,-1.7261045
2.290956,1.197422,-1.5014665
1.5460522,1.5739474,-1.2783744
2.8272429,0.52710384,-1.3753855
0.3583427,1.2446915,-0.60465646
2.699349,2.6789894,-2.2630093
2.5598001,1.968912,-2.131757
2.9376009,2.4687283,-2.4108543
1.6520431,1.6687044,-1.5118833
1.892144,1.7914518,-1.5843825
0.89696544,0.73542,-0.6092008
2.1789742,2.99785,-2.5056927
0.8725253,0.33100772,-0.47919375
0.4346917,2.6336384,-1.3725585
0.13303342,1.8909672,-0.77328557
1.3283325,2.3553462,-1.4903438
0.8531552,1.3175132,-0.8079027
0.9022551,1.7618743,-1.0874419
2.7813814,0.74557066,-1.4355273
1.296487,2.465176,-1.557639
0.65439516,1.8128394,-1.1632712
0.27491176,0.32585624,-0.2464805
2.494391,1.2479495,-1.6079895
2.952319,1.3222492,-1.7476664
1.5645416,1.3270795,-1.0136656
0.18130231,1.414125,-0.7433895
0.025657931,1.825301,-0.8328253
2.4475358,1.8876897,-2.1292498
0.41597384,2.381359,-1.441144
2.8987048,1.4376227,-1.9572986
0.37951094,0.8765013,-0.5732916
1.7856271,1.5623723,-1.4030716
2.250197,1.5484236,-1.268162
2.9886582,2.1184714,-2.209565
2.30532,1.6470428,-1.7223749
1.0392299,0.54500717,-0.635494
2.9428144,0.2793926,-1.3532573
2.343037,2.6545305,-2.2213392
2.153642,2.1375754,-1.9974307
2.908298,1.4704008,-1.9368881
1.9947342,0.62179625,-1.0167929
0.38756087,0.8084298,-0.41461077
1.9000243,0.75171816,-1.0133048
0.43632117,1.7503905,-0.9833442
0.9098392,0.50337964,-0.56669515
0.9421533,2.1952457,-1.3768616
0.6304031,1.0961908,-0.7718044
0.08951829,1.7641206,-0.9748469
2.3806899,1.4317154,-1.5903566
2.1530838,1.8043305,-1.5895272
2.7639828,2.1842446,-1.9718952
0.23714943,1.7713431,-0.7972556
0.58527255,1.4536903,-0.9253392
1.5846953,0.74831045,-0.9635454
0.9748302,2.6975436,-1.6334268
1.7169424,2.4089627,-1.9524984
2.9277549,1.1936408,-1.575146
2.0018156,1.047777,-1.216068
1.4941759,0.8686445,-1.0182737
1.3775218,1.1588309,-1.1629292
2.4266772,1.3727311,-1.7401371
0.27488378,1.6356257,-0.95122266
1.2355512,1.0643287,-0.845079
2.0601091,0.3868944,-0.8808061
1.7897239,1.8181895,-1.5464238
1.8937291,1.23391,-1.4025015
2.869122,2.762799,-2.5470963
1.3188514,0.8839408,-1.0090456
2.258274,0.7752598,-1.2384582
1.9424002,1.261239,-1.2332786
0.113343015,1.0088094,-0.51104426
1.6068655,2.660449,-1.9082761
2.4636,0.5224683,-1.1457059
1.1231271,1.2482991,-0.9742815
0.06862057,1.2072766,-0.31395942
0.8712478,0.87912834,-0.7243606
2.3834357,1.3208929,-1.5197544
1.5913901,2.0112414,-1.6580245
1.9000506,2.01159,-1.83697
2.3143232,2.7755523,-2.4634695
0.38349983,2.7025518,-1.3082025
2.0487924,0.88273543,-1.2932446
0.54408497,0.8451792,-0.30469164
2.519601,1.3014356,-1.5271959
0.7776395,0.87883586,-0.5995859
0.912513,0.7487419,-0.57619315
1.1708438,1.9080539,-1.342701
2.5982218,2.9853375,-2.5775898
0.63810015,1.0351716,-0.6602883
0.52898914,0.801008,-0.6135706
1.8437114,2.2953496,-1.709674
1.4282044,1.571732,-1.2153763
0.770316,1.3992583,-0.79352206
2.2975862,2.1905482,-1.9570298
1.5238392,1.4148768,-1.1919984
0.22659257,1.806212,-0.74538773
2.270196,1.4680523,-1.5402497
1.4681965,1.5270821,-1.0313545
1.7412717,0.12101361,-0.65776163
1.2031832,1.4405483,-1.0802736
2.395035,1.1379281,-1.5946127
1.077299,1.5376345,-1.1694146
1.167971,1.1414067,-0.94248205
2.225661,1.5355393,-1.7612535
0.15463775,0.58225,-0.21460375
1.7528278,0.7253306,-1.012568
0.35839882,1.172146,-0.46026734
0.9728029,1.0916629,-0.7768938
1.8686643,1.0545565,-1.0734026
2.1414142,1.3349136,-1.4505006
1.2093014,1.3829417,-1.0026649
0.67444164,2.0136485,-1.3768718
2.5747986,1.6581472,-1.9511986
2.0071847,0.5439576,-1.0132201
0.36293596,1.9335552,-1.039561
1.4941957,0.47696987,-0.7720277
1.8976175,2.6169145,-2.0956771
2.6766565,0.42485878,-1.253689
0.56939566,1.7350509,-0.9509057
1.5911791,2.0903118,-1.730675
1.7250279,0.76108825,-1.0917927
2.5704105,1.875949,-1.7350224
0.6227082,2.171012,-1.2085303
1.1452775,2.2428577,-1.4862334
0.8620837,2.2536926,-1.4610718
1.2405795,1.0465714,-0.9165513
1.4436456,1.5795839,-1.20482
2.7545307,0.5395798,-1.460143
2.4153054,1.0830904,-1.3481054
1.4718344,1.1367332,-1.0127666
1.0139415,2.4470727,-1.3904555
2.8319662,1.7440493,-2.0167236
1.8157763,1.3022352,-1.1332129
1.1947061,0.23693933,-0.35896435
2.1698909,1.1806245,-1.2525085
0.785243,0.82571954,-0.6524521
2.1316965,1.5002294,-1.6077111
0.53733164,1.7332151,-0.9186173
2.0514674,0.6129659,-1.1491617
2.2491724,0.88700145,-1.2972561
2.602186,2.328606,-2.0812004
1.8589957,2.2155333,-1.6798936
2.7156193,1.4942414,-1.8175466
1.099623,0.97363645,-0.7934896
1.3525183,1.1608926,-0.9255125
2.15595,1.4778235,-1.4893696
0.71976477,1.1277796,-0.7248858
0.14432566,0.6368504,-0.24731024
1.9685085,2.9235675,-2.294228
2.4336076,1.191035,-1.6113425
1.8303614,1.2916504,-1.265463
0.8032829,0.94829655,-0.7080961
1.3203585,1.12164,-0.9604253
2.4623811,0.56119615,-1.1777059
1.5267906,1.3232664,-1.2458662
0.04864098,1.3776878,-0.56702745
0.7012549,0.4943461,-0.41516784
2.3794143,0.90271866,-1.3943893
2.7848358,0.27227557,-1.1925082
1.3046207,1.8103118,-1.3777173
2.685334,1.2243685,-1.7278192
2.3918831,1.4198452,-1.6719419
1.9726037,0.85434645,-1.2022636
0.1477707,1.0984216,-0.54177564
2.503727,2.343634,-2.2313232
1.0873951,0.87087995,-0.5395674
0.27715775,1.7933532,-0.9767477
0.9551133,1.4648347,-1.0551378
0.95417845,1.1881555,-0.90971476
0.053676747,0.26468903,-0.039034605
2.2408495,1.7474297,-1.7722545
2.2588565,0.77304274,-1.3143584
1.3680252,0.78040004,-0.93130577
0.32814318,1.5602814,-0.75593567
2.698546,1.0233551,-1.4895154
2.6779926,0.45151538,-1.2298297
1.1424899,1.4505867,-1.1283629
2.8833973,1.2242075,-1.5653616
1.1324222,1.8581537,-1.3175997
2.7151432,0.87137127,-1.4284883
0.49881947,0.68185985,-0.60384357
1.191768,1.863369,-1.4229715
1.0539529,1.389641,-0.93671
0.76159656,0.4022724,-0.39844102
2.1582174,0.64126885,-1.0346099
0.65471727,0.8355996,-0.4984306
2.2721949,1.2782145,-1.444129
1.1402599,2.1493855,-1.3963947
0.5961554,2.0669827,-1.0475032
0.39472124,0.46897483,-0.23555987
0.45817867,2.147517,-1.2508916
1.556252,0.5689443,-0.8482092
1.5908104,1.5630468,-1.4231902
0.6277193,0.2979574,-0.41459665
0.046353888,1.5538865,-0.54235405
2.2554874,0.5008079,-1.0969485
2.1513047,1.9704123,-1.9467161
0.522564,0.973375,-0.46254098
2.5601766,2.4499812,-2.2431197
2.9087179,1.5651343,-1.6294464
1.283664,1.6688632,-1.2346838
2.8510776,1.5806347,-1.7086844
2.5456243,0.7418804,-1.2726096
0.46858338,1.0672812,-0.5188139
1.4741378,1.777403,-1.4071753
0.6697299,0.5157191,-0.39716867
0.28141126,1.4144163,-0.75409365
1.461959,1.2076838,-1.089744
2.706048,1.4070218,-1.8226454
1.8415251,0.37151638,-0.90905833
0.22752687,2.0148213,-0.6908202
1.9594193,1.8005443,-1.5908213
1.3090535,0.1908583,-0.59555995
1.385836,1.2034756,-1.1663243
2.4429867,1.2780191,-1.6081209
2.224595,0.8305365,-1.1572268
2.1777055,2.547522,-2.1337
2.1654532,0.9073379,-1.213781
0.13275096,1.6364794,-0.7010949
0.39238346,1.8017831,-1.0339099
2.2190561,1.3911686,-1.6960206
1.0342721,0.97847,-0.82212067
0.8963917,0.79155296,-0.6324841
0.4845829,1.9348601,-1.1051198
0.9780236,1.2175739,-0.8391289
1.4177885,1.6559738,-1.3689085
2.561367,2.4534292,-2.366816
1.9631952,2.3528726,-1.9145218
0.79742914,0.279983,-0.35321832
0.60321337,0.27667543,-0.2940786
2.581498,2.689624,-2.2419026
1.065157,1.2421044,-1.0001905
1.5148716,0.4531772,-0.803934
0.38731405,0.3743939,-0.23942986
1.8753449,0.33507127,-0.8415306
0.36855385,2.4305542,-1.2446469
2.1290956,2.138187,-1.7230351
1.956334,2.034362,-1.7748731
2.3487635,0.5704054,-1.1656572
2.2212348,1.3359495,-1.5398366
2.6388156,1.0708704,-1.4565312
1.9603504,0.33892873,-0.95988333
2.9323802,1.1636239,-1.6682255
0.5590346,0.5375826,-0.47069213
1.1767018,0.8703884,-0.8380018
2.8604057,0.7442133,-1.5700648
0.81243414,2.0782874,-1.3068649
1.3043593,0.8282025,-0.9675418
1.0857543,1.0611911,-0.92742664
1.6551176,0.33071816,-0.692825
2.5343437,1.2437018,-1.5844173
0.66663486,0.87923974,-0.58496386
1.68915,1.0975646,-1.0796199
0.9565077,1.9557835,-1.1875601
0.88555634,1.4681971,-0.9808696
2.739551,0.73371994,-1.5750877
1.219562,0.6815858,-0.7706599
2.7198322,1.9286844,-2.1559434
1.4608116,0.19027752,-0.6125796
0.16806307,1.1116794,-0.54344136
0.857767,1.0409204,-0.74885404
0.17112894,1.0550672,-0.47814167
0.9811043,2.0995505,-1.3967686
2.9537687,0.86950624,-1.51393
0.48855594,1.0789851,-0.59798473
1.8349305,1.3806446,-1.4465752
1.2659892,0.45441696,-0.6579316
1.4193621,1.5037302,-1.4251318
1.852397,0.95127124,-1.3057885
0.81684685,0.98720586,-0.6766959
2.68279,0.9742351,-1.5491143
0.9023809,1.2221732,-0.90978795
1.3621198,1.3284925,-1.1236647
0.7025745,1.8581997,-0.8164196
2.0223782,1.469917,-1.3887855
0.7269415,1.1686251,-0.74235153
0.9725582,0.18803489,-0.43768725
2.1941113,0.890786,-1.1536026
0.6188801,1.9303209,-1.1788458
1.1065892,1.7975692,-1.482973
0.020707168,1.596843,-0.81316155
2.9240022,2.0131204,-2.2149541
1.0633006,0.98477817,-0.76673216
0.16390695,1.5680343,-0.7891114
1.7537935,1.183994,-1.2822237
2.0501091,1.3808159,-1.4601436
0.99383116,2.126165,-1.3230036
1.6383891,2.3506405,-1.7700062
0.10386856,0.09977966,-0.058597215
2.626081,0.4243062,-1.2993599
2.9406412,1.2412968,-1.753428
2.2732167,0.8268995,-1.2179052
0.08487234,1.6124629,-0.95921147
1.0166011,1.6190906,-1.276766
1.528716,0.18038093,-0.6419697
2.7992244,2.1775,-2.2334912
0.9938931,2.6827362,-1.629544
1.4286016,2.9954631,-1.9806694
1.2157167,1.6239789,-1.2942263
0.36058235,1.4260464,-0.74449277
0.7312733,1.6282002,-1.017946
1.8860718,2.2084455,-1.7449859
2.2313864,1.2736366,-1.4737234
1.5747936,1.6283882,-1.393247
1.1229029,1.156023,-0.9467766
1.9604806,1.2341677,-1.3848846
0.12965836,1.366672,-0.7653791
0.24125832,1.1363542,-0.50579286
1.8175677,2.3906162,-1.8227503
0.70320696,2.1976733,-1.1022762
2.6362765,1.3607453,-1.8233944
1.1094326,1.7212766,-1.2764374
2.3141325,2.681422,-2.2478576
2.23228,0.998325,-1.4060259
2.2167397,1.0941694,-1.3470713
0.69010425,2.4750047,-1.2378776
2.5959756,0.51860565,-1.1643854
0.03914272,1.1824661,-0.5364009
1.9554102,1.2008235,-1.0979635
2.973482,1.7215964,-2.0741236
0.17681614,1.5369407,-0.5827613
1.2550244,2.3879488,-1.7872871
0.124904335,1.1000684,-0.39683005
2.0748446,0.7424355,-1.3187997
1.9225184,2.5824795,-2.0368466
1.1195304,0.9880051,-0.9246024
1.0584553,2.7576768,-1.7995092
0.7898336,1.2610456,-0.82949346
1.6485511,2.406123,-1.7788725
2.0538783,2.1073709,-1.8044571
1.971163,0.8366609,-1.299714
2.7464004,0.3733115,-1.1605486
0.03912151,1.9258132,-0.95083684
0.5409978,1.0236615,-0.7191409
2.0812297,0.53827894,-0.96245617
0.37164083,1.7937078,-0.95600647
2.3228362,1.3382055,-1.5122676
0.9295022,1.1186258,-0.7828815
1.524812,0.7014698,-0.95593655
0.3384502,1.6706742,-0.92459726
1.4857363,1.746243,-1.395975
2.3771012,1.7584885,-1.6960489
2.1031268,0.5256705,-1.0535598
2.3576021,2.4312055,-2.1640058
2.6061716,2.5638542,-2.246816
2.4814775,1.6255753,-1.5575194
0.54387295,1.6999364,-1.0495353
1.6134878,2.6194642,-2.0053892
0.65824586,1.6087776,-1.0143639
1.1583397,2.9593346,-1.9384438
2.2705586,1.6578953,-1.8680435
0.9253877,1.5269386,-1.0563321
2.9395213,0.30812272,-1.2022163
0.25492513,0.75211346,-0.40010658
2.947083,0.13661213,-1.2361382
0.46292126,2.0876606,-1.1918975
2.1954947,1.8645651,-1.5426136
0.41494083,1.9716674,-1.0541161
2.3129406,0.77100515,-1.2502224
2.6696682,1.2618884,-1.5926164
0.65534896,2.5116432,-1.4633816
0.7110998,1.0891674,-0.8914896
2.6356783,1.5993272,-1.7914445
0.51720315,1.8017929,-1.0966094
1.0049042,0.3027014,-0.44078806
2.7963405,2.267789,-2.231634
0.05580853,0.2775983,-0.02247638
2.9059434,1.1893754,-1.677457
2.8840914,0.33128417,-1.2088007
2.0681684,2.132823,-1.7767904
1.5527929,1.6192344,-1.2869716
2.0462413,1.3613312,-1.3224214
2.9152918,1.9873459,-2.1412148
0.88750774,2.562572,-1.6105204
0.90870535,0.82899,-0.6094273
0.8567571,1.771043,-0.80226576
1.3791053,1.2899817,-1.0092479
2.2106783,0.25641227,-0.9542035
1.210151,1.2198838,-0.90790206
0.6891118,1.3043487,-0.99763507
0.10535318,1.5046082,-0.74101335
0.41809168,0.62719816,-0.40922454
0.77912533,1.1393296,-0.80967337
1.7241644,0.23267701,-0.7836354
1.9230138,0.90876436,-1.1917607
2.3440073,0.9619025,-1.3461441
0.2292802,0.9405585,-0.31411648
1.9307921,0.9932757,-1.154387
0.5678976,1.739653,-0.8062101
1.157611,0.17386213,-0.52463365
0.24648118,1.2474993,-0.5882291
0.9920882,1.8587803,-1.3474141
1.1752328,1.1988991,-1.1166823
1.6288723,0.67696375,-0.9903972
0.32551932,1.5683541,-0.75863045
0.5556582,1.4502217,-0.8900885
2.3045852,1.6742877,-1.6722084
2.412323,2.417566,-2.2446325
2.2589262,1.1992598,-1.1680396
2.0878458,2.2188153,-1.8525089
2.3516133,1.6536762,-1.6587415
0.29802454,1.7957826,-1.0061224
1.3399228,0.3344162,-0.6538466
0.706828,2.2073636,-1.4499196
1.8054072,1.0812522,-1.169851
0.81764615,2.6779194,-1.7179055
2.6722736,1.8640306,-2.0431473
2.4601128,2.5832922,-2.3419495
2.4323149,0.61000824,-1.2184805
2.5976422,1.3140892,-1.5608115
0.8488444,1.4832165,-0.9532673
2.2527995,2.434335,-2.3102877
0.4873615,1.3890595,-0.8056567
0.531939,0.32969138,-0.33629766
2.5361736,1.1699611,-1.4795603
0.40199903,2.0196984,-1.0013415
1.9133195,2.5345728,-1.7928705
2.0768716,0.54420096,-1.0537558
1.6866528,0.4186286,-0.7723538
1.4119394,1.7581893,-1.422213
1.6402868,2.522362,-1.8556803
0.5974887,1.8534123,-1.0582001
1.1274545,1.2889174,-1.0609509
2.107623,1.0014145,-1.3964354
2.7345655,1.917754,-2.090452
0.54885066,0.2561076,-0.32680684
2.7572196,1.1331637,-1.6968095
0.15660751,1.4752352,-0.60806465
0.6281153,1.0904852,-0.64650136
1.4638876,1.1562797,-0.9620929
1.8193375,1.203628,-1.2758027
2.0908933,2.0575078,-1.8045021
2.312957,2.6983712,-2.2857914
0.88476026,1.9366336,-1.3728708
2.458437,1.0800989,-1.5251356
2.566147,2.160566,-1.9793575
1.6067117,1.2526625,-1.1440134
2.7217226,1.937403,-2.1549747
2.8001199,1.1869026,-1.7562721
1.9530371,0.97262615,-1.1489246
2.7915757,2.5093315,-2.350095
1.0268081,1.6212462,-1.1466106
0.25645792,1.9349773,-1.097942
1.6945941,0.6996253,-1.0266213
1.300525,1.5398076,-1.1970706
0.15043877,0.72631913,-0.28066978
1.9733064,2.3912103,-2.0308983
0.67872363,1.3831007,-0.7961716
2.9730792,2.0004592,-2.166013
1.5455526,1.2419178,-1.0702252
1.6143956,1.8768574,-1.4690361
2.8113158,0.82682896,-1.4548573
0.69066596,1.322733,-0.9210688
0.6697711,0.71588844,-0.5857568
0.4097852,1.2598742,-0.629889
0.22905533,0.8070139,-0.38936272
0.7807508,1.8831304,-1.1306486
1.9555951,1.3795842,-1.410129
1.1687394,1.4090426,-0.9654578
1.4018419,1.0898262,-0.99934465
1.393278,2.3848386,-1.6353225
0.33900496,1.7617345,-0.78697795
2.6786447,1.5615007,-1.8996009
0.92346233,0.9415426,-0.79167825
2.224504,1.7285644,-1.817988
1.2425975,0.8694425,-0.8601019
1.9531659,0.95625716,-1.2018986
0.8788202,0.45245486,-0.567956
2.1097634,1.7265984,-1.5165102
0.45790458,1.4033612,-0.79865617
2.3017967,1.3699555,-1.6563541
2.82825,1.7252237,-1.9151984
2.0007126,1.3220181,-1.344101
0.06519789,0.42924944,-0.18429603
2.1510234,2.8095767,-2.0598376
0.05297557,2.6551104,-1.3157088
1.3192258,1.7160062,-1.3511096
0.18217212,1.1919348,-0.5385469
2.256664,1.0177761,-1.2538116
1.2738657,1.7494678,-1.372471
1.844981,1.0152903,-1.2073793
0.20427316,1.8429936,-0.94657654
0.3322382,2.496362,-1.3718736
2.633416,2.4887245,-2.298763
2.6733308,0.12022952,-1.1014087
0.22729091,2.44921,-1.150998
2.8547325,1.7370893,-2.0439568
0.33815295,0.8719488,-0.51655173
0.037857257,1.978877,-0.9540269
2.0336447,0.22476828,-0.8230107
1.6864767,1.111635,-1.1873544
1.682156,1.0013082,-1.1143819
1.7991314,0.8967836,-1.157828
2.0220091,1.2379388,-1.4114088
