parameter_1,parameter_2,parameter_3,parameter_4,parameter_5
-0.70031375,1.3956568,-1.3247855,1.811282,2.0108137
-1.5781869,1.2170806,-1.6439248,1.9279794,1.3377681
-1.3688992,1.7415551,-1.3162063,-2.2744825,1.1226202
-2.0127795,-0.009399224,1.7913613,2.437657,2.9511774
-0.735643,2.5416234,-1.9356861,2.5503685,2.7126365
-2.4368315,-1.1490773,1.383219,-1.7608527,1.4063954
-1.4242476,0.91801655,1.5440861,2.0004358,2.891004
-1.8164356,-0.23479772,1.1101784,-1.5942835,2.2160559
1.2443151,0.35246992,2.2827477,-1.4996052,0.694633
-2.126591,-0.71733177,-1.6877948,-2.277091,2.927929
-1.5379744,0.6969119,-1.7794691,-2.2473724,2.4233239
-1.956725,-0.582123,-1.458832,-1.8798668,2.6183121
-1.8278056,0.06807517,-1.1447698,1.5904658,1.0201215
-0.8542479,1.5088458,-1.4677922,-1.7721334,1.9857278
-1.6322966,1.4492934,-1.5199578,2.1895702,0.9462553
-2.168819,-0.25170052,-1.9069599,-2.957225,2.4152293
-0.52971816,1.609445,-1.9694355,-2.5287616,2.8131828
-2.2446785,-0.49901417,1.2674841,-1.8171046,1.8658285
-1.5662303,1.1496775,-1.5275627,2.2561905,2.106745
-1.3855833,1.2330321,1.3656611,-1.9090387,1.1639235
-0.91253304,1.4492384,1.2863755,-1.681592,1.8651856
-0.5804727,2.4586358,-1.2028972,-1.6204572,2.5137525
-2.3447204,-1.6834702,1.6535213,-2.3524258,2.773318
-1.7770298,-1.0017831,1.5677612,2.250842,1.7424406
-2.401502,-0.8132193,1.5408292,2.2712374,2.588857
-2.1634047,-1.102209,-1.8640184,-2.308534,2.192131
-2.2085729,-0.3838098,-2.0738058,-2.8244526,2.9583385
-2.6728938,-1.4624974,1.4171609,1.8419576,2.85512
-2.549234,0.22782937,-1.5781462,2.4192,2.1645806
-1.1523174,1.8825622,-1.2469907,2.1266162,1.699108
-1.0353916,1.014114,-1.4628758,1.7486624,1.3884218
-1.3265946,1.0895599,1.6510518,-2.2370155,2.3832245
-1.6433214,1.4176252,1.0029435,1.3409214,0.9079711
-1.3721753,0.7326795,-1.9609042,-2.581926,2.8425932
-2.1526134,-0.5340785,-1.352576,2.3491786,1.2684197
-1.5412292,1.6018019,1.2204978,1.652738,1.3976707
-2.4493737,0.0016506881,-1.3100791,-1.531271,1.5240988
-1.7715299,0.09448092,1.3834059,-1.753357,2.7453527
-1.8980296,0.08544094,-1.6824073,2.1658328,2.699382
-1.6238049,0.7397594,-1.2232413,-1.9721496,1.9369144
-2.8584764,-2.4937935,-1.3087635,-2.2198021,1.1238127
-2.234067,0.1454085,-1.884426,2.0079749,0.09119561
-2.9751096,-1.7582473,-1.5980719,2.0490062,2.1943545
-1.416848,0.5705304,1.2583287,-1.6615119,2.773134
-0.9273553,1.8414804,1.4253838,2.0267768,1.512699
-2.2079067,-0.48985252,-1.6039745,-1.9633095,2.5778437
-0.6960858,2.0115364,1.0701714,1.5402492,2.2890677
-1.3685703,1.2662945,1.5166601,-2.1387525,1.512949
-2.4497926,-1.775171,1.5744958,-2.2934556,2.2242956
-1.3440527,0.4952204,1.7046325,-2.3073225,2.3027232
-1.014179,1.066114,1.5618461,-2.5223756,1.1245825
-1.5810559,1.2156897,1.5026298,-1.9073818,1.8884463
-0.891433,1.7633449,-2.1070147,-2.8218913,2.864593
-1.5646688,-0.33033842,-1.2310054,1.6960003,1.467988
-2.1814415,0.096085325,1.2339797,1.4604918,1.4293748
-0.51998305,2.0935233,-1.3678279,1.7235322,1.1650372
-2.132524,-0.5353661,1.7860024,2.2447567,2.315081
-2.5646758,-1.0896258,-1.9009082,2.4550333,2.6960492
-2.149807,-0.22218254,-1.3258617,-1.7365744,2.7679956
-2.5196786,-0.5779735,-1.4440577,1.8594389,1.8809435
-1.9597437,-0.1926909,-1.6701782,-1.8561267,1.9394166
-1.4552879,1.4642048,1.7339084,-2.317643,2.099253
-1.7698683,-0.3362672,-1.559902,2.0518305,2.8301368
-2.120656,0.45259356,-1.1806774,-1.5515902,1.9988658
-0.57310885,2.421706,-1.8723036,2.4566047,2.9958682
-1.2517208,1.3736714,-1.5316365,-2.1365097,2.9211454
-0.95345694,1.2473177,-2.067899,2.5523498,2.7901568
-0.79825664,1.3657513,1.3296704,1.8880167,1.3753245
-0.9949364,1.5759029,1.6011298,2.0598223,2.9745667
-1.9449391,0.14038983,1.5981135,-2.2733786,2.4881806
-2.381169,-1.2679842,-1.3558785,-1.6537665,1.7270598
-1.3914242,0.13946635,-1.3833997,-1.635884,1.8967288
-1.3315885,0.85675156,1.8002911,-2.538179,2.7462115
-2.667658,-1.8548797,1.5488102,-1.7057801,1.118188
-2.7270062,-0.8723888,1.535303,1.980202,2.372311
-2.0427837,-0.07958567,-1.3242496,1.7920496,2.5794961
-2.3165066,-0.79911596,-1.5560014,-2.317866,2.5786395
-1.4852406,-0.016061872,1.9215354,2.6072001,2.4204822
-2.1895783,-0.7607937,1.7498854,2.2628074,2.5544322
-2.1566508,-0.59728277,0.9687376,-1.2896103,1.8164779
-2.409006,-1.3562027,-1.0727265,-1.4957768,1.7892703
-1.1126205,1.1962863,1.7187603,2.2464466,2.5199585
-2.652824,-0.9616308,-1.464867,1.9295261,2.1796112
-1.0805489,1.5728936,1.5985184,-2.323381,2.6798568
-2.5009387,-1.1481618,-1.4465595,-1.6847776,1.7093838
-0.7955534,2.0631592,2.082433,-2.9047472,2.3927388
-1.9301426,-0.49804863,1.0450647,1.5125991,1.3599181
-1.0292025,2.6225736,1.5088367,2.5027,1.83637
-0.8320762,1.9990069,1.323678,1.714828,0.82430357
-1.0267848,1.37825,1.8010238,-2.440662,2.1074178
-2.6519442,-1.1446266,-1.5190433,-1.7802961,1.1717999
-0.98885983,2.0737073,1.4024659,-2.0484035,1.5372437
-0.8368702,0.84110427,-2.9274445,1.74646,0.5413692
-2.1653702,-1.0320014,-1.6046149,2.2910783,2.8118103
-2.7996602,-1.4005992,-1.6028913,1.687483,1.1124115
-1.748074,-0.16471565,-2.092808,-2.9983883,2.816963
-0.81560993,0.4738422,-1.344676,1.6625216,1.7956502
-1.0867707,2.472785,-1.0497617,1.7802498,0.74558353
-2.4679077,-0.4072184,1.3256884,-1.9899005,1.8247886
-2.9348226,-0.84791267,-1.3258917,-1.6959217,1.333184
-0.12017949,2.200071,-2.1795514,-2.5687678,2.5734296
-1.4663746,1.0981792,-1.7939863,2.2263286,2.3965743
-1.1719558,2.453229,1.3960466,-2.141868,0.64819336
-1.3896052,0.04553463,1.5027261,-1.8252314,1.4605967
-1.8439151,-0.4560757,1.2513759,1.6699657,1.9916704
-1.6930356,0.5327139,1.4411407,-2.0133061,2.2490637
-0.64540076,1.7571691,-1.5562589,-2.2059824,2.2113361
-0.45124134,2.801514,1.2262855,-1.704656,2.466279
-2.16878,1.290127,-1.6317787,2.4786847,-0.07763624
-1.3090051,0.9390326,-1.5639185,-2.07284,2.7775347
-1.5423477,0.59692943,-1.1236743,-1.5481561,2.3899703
-0.71714187,0.9968515,-1.4951191,1.8447185,1.2981743
-1.9401302,-0.055883612,-1.9973369,2.354021,2.9887788
-1.5856575,0.85195035,1.2970358,-1.9381173,2.3875785
-2.6316655,-2.0664308,1.2052577,-1.8193197,1.0879201
-2.505985,-2.9723926,-2.4273872,-2.8484695,2.0589437
-0.575003,2.1939762,1.9350806,-2.6810277,2.3849955
-2.518661,-0.39952466,-1.7551682,2.2428558,2.360738
-1.4739088,0.9326578,1.709286,1.8954614,1.7267766
-2.5434797,-2.5133593,-1.4771982,1.8154774,1.843785
-2.5973887,-0.9453866,-1.3947207,2.099051,1.947244
-0.4906413,2.594799,1.2748524,-1.6869278,1.6938834
0.27947378,2.2353714,-1.779418,-1.9755507,1.7867414
-2.6348803,-1.3204802,1.3840185,-1.8122193,2.7425644
-1.8605951,0.051599834,-1.6828917,2.338938,2.9247696
-1.7713795,-0.18373255,1.0593495,1.5083936,1.5089531
-1.7271154,0.1951674,1.6090167,2.4436471,1.6731604
-1.7230643,0.18334456,0.986055,1.3904784,1.8739053
-2.2433147,2.7622213,-1.5387021,1.6651716,0.32785535
-2.401995,-1.8305395,2.3056464,2.8368301,2.5106115
-1.2776129,1.6564666,-1.5371983,2.189872,1.5787143
-0.7254978,1.5230722,1.9101936,-2.485383,2.1975377
-2.0936203,-0.93699646,2.3513165,2.7448792,2.6551151
-2.2994053,0.041118626,1.0871017,-1.5910134,1.3166975
-2.4962094,-0.5898041,1.7983174,2.1158907,1.906882
-1.3891895,1.7770513,1.6229651,-2.2545767,1.8970468
-1.1120286,0.5799159,-1.2725025,-1.6076834,1.3076422
-0.9274832,2.3818173,-1.4034352,2.0425298,2.449585
-0.6102853,-0.1879754,-1.3768766,2.7885609,-0.23441005
-1.7477311,0.12654452,1.8804274,-2.4618592,2.183553
-1.620621,0.7834296,1.2448592,-1.7080532,2.1838264
-0.55894595,2.3285859,1.3027465,1.6414273,2.2923985
-1.2990762,0.24834748,-1.320468,1.8911905,0.474814
-1.5989313,0.6323012,-1.6958263,2.1296165,2.8184423
-2.129309,-0.7706376,-1.863203,2.5760462,2.9922657
-2.0534408,-0.6720899,1.3417245,2.3538623,0.69175017
-2.8969293,-1.6107571,1.9512072,-2.7489724,2.9483073
-1.8190545,-0.720163,1.347642,1.6585009,1.1345298
-1.4859463,-0.68740153,1.2305546,-1.48418,1.21879
-1.1860673,1.0339743,-1.4597805,1.7858936,1.8336968
-1.7746114,0.3229048,-1.3991274,-2.3817046,1.7076898
-0.52133566,2.6694794,-1.8723757,2.4477534,2.7533584
-2.1904058,-0.99493146,1.249201,1.812244,1.531186
-0.3391194,2.0680177,2.0269134,-2.5671313,2.701708
-1.3130344,-0.14735717,1.1505507,-1.7244685,1.309621
-1.1163682,1.4305216,-1.2867601,1.6422199,1.7882881
-0.785563,1.704709,1.3224922,1.6973783,2.4051425
-0.5801207,1.8634087,1.5430038,-1.9783175,1.8475889
-0.49498165,2.4172854,-1.3113525,-1.7811729,1.920341
-2.4806979,-1.9311756,-1.3217747,1.653925,1.6450963
-0.07457647,2.9222393,1.5289509,-1.9293544,2.465562
-1.8216518,-0.3712141,1.3515894,-1.6726034,1.3332772
-2.2907147,-0.5694688,-1.3999591,1.8617443,2.744626
-1.7035081,-0.39006945,-1.8233474,-2.4289,2.7072268
-1.6823701,0.24537079,1.8298298,-2.2878673,2.8363824
-1.527052,0.8160479,1.4611335,2.0540783,1.5055182
-2.0005434,-0.019353213,1.3583512,-2.1672688,1.0040016
-1.2373313,0.8269931,2.0754318,-2.995486,2.6004186
-1.4337031,1.0321016,1.7873305,2.311592,2.3269167
-1.3705397,0.59188455,-1.6101761,-2.0942445,2.7524152
-0.2806891,2.7292528,1.5975335,-2.181873,2.0725212
-2.9280076,-2.0216582,-1.5974506,-2.0417023,2.537377
