parameter_1,parameter_2,parameter_3
0.038370725,2.0225341,-1.0399295
0.52449936,2.8097084,-1.609691
2.7223892,2.5428255,-2.4783292
2.4208386,1.9744025,-2.0881913
2.347685,2.0274823,-1.826902
1.6831598,2.8753061,-2.2775862
2.839365,0.3960045,-1.3825755
2.3434048,2.2877383,-2.2188628
1.5385014,0.8612249,-1.0499202
2.6582708,1.3553901,-1.7090358
1.9036965,0.6814204,-1.1322657
2.4077742,1.8820019,-1.9131992
1.0821742,0.4343206,-0.5873532
0.27301174,2.2343109,-1.3026911
1.6552552,2.8425512,-2.2520616
0.2383075,1.0423225,-0.5099636
1.663514,0.8266893,-1.0640299
2.080318,1.0835557,-1.425206
2.3669312,0.38690624,-1.145983
1.231119,0.64489686,-0.8433982
0.92817485,1.0256941,-0.8778779
2.823718,2.946757,-2.8009834
0.39149678,0.86983734,-0.70271873
1.1371205,1.4017141,-1.1301802
2.1770802,1.4701134,-1.5915881
2.7861085,2.4544551,-2.4563015
2.2804327,1.7797,-1.7471906
2.6741772,2.553607,-2.6220329
0.7284787,0.4610214,-0.45149738
1.6174114,0.8793855,-1.0606834
2.051539,2.9654276,-2.3761535
2.330854,1.589105,-1.8503501
0.6669648,1.1641498,-0.8065797
1.0684052,2.8162425,-1.8962345
0.8621479,1.0884321,-0.85882545
1.1571431,2.701509,-1.8817784
2.110975,1.737923,-1.7139254
2.6900222,0.24296388,-1.2375968
2.87067,2.2077513,-2.4441137
2.3053942,2.3329926,-2.0341332
1.4860888,0.33345,-0.8890281
1.5975522,0.64557457,-1.0189804
2.5556142,2.1598802,-2.2174866
0.663578,0.39359725,-0.42117146
2.226824,2.0182934,-1.9145049
2.65589,1.047378,-1.6895013
1.3573714,0.83376795,-0.9342735
1.0622935,1.2490554,-1.0399815
2.8435578,0.32069662,-1.2535819
1.9384513,0.8861512,-1.191544
2.2244756,0.82139254,-1.428151
2.8998356,1.1831088,-1.850327
2.0889435,1.5737654,-1.620864
2.9878397,1.2206081,-1.8770088
2.7021499,1.2365652,-1.679771
1.2002418,0.83771926,-0.9463761
2.2440624,1.5003202,-1.7333866
1.2383472,1.6325673,-1.2249703
1.8206309,0.49839792,-0.9874371
2.1040325,0.7176303,-1.2657886
2.0883248,1.5565511,-1.7002796
1.8952338,2.7676315,-2.2586176
0.776715,1.9856033,-1.2791007
2.9018521,2.97803,-2.7743418
0.76692826,1.9730134,-1.3507789
2.8634624,1.9854329,-2.1560905
2.0243156,2.737079,-2.3422747
2.5805414,2.0331447,-2.1116095
1.57863,0.9958617,-1.2113277
1.1174138,2.2821722,-1.7181696
2.11852,1.9470661,-1.7122294
1.3413014,1.2583188,-1.207557
1.9516838,1.625449,-1.5776757
2.622562,1.6646575,-1.8764188
2.729735,2.3797464,-2.3816485
2.9586625,2.8232276,-2.6997318
1.8019557,2.8056247,-2.031642
0.8265363,1.5778779,-1.2864394
2.837356,0.92878544,-1.7690775
0.9765396,2.1290545,-1.4380114
1.2426012,1.8047432,-1.4799842
0.19813311,0.315136,-0.22277859
0.08061269,2.0464313,-0.9925671
0.13087784,1.1794049,-0.5232198
1.3478469,0.60307246,-0.783177
2.2703652,2.4858744,-2.224455
1.4866419,0.82815915,-0.899024
0.4112032,0.43397456,-0.33230367
2.7821925,0.4328506,-1.3548295
2.9471693,0.39186305,-1.4221627
1.2842242,0.43905455,-0.75028265
0.056369983,1.8095393,-0.94994545
2.5879898,0.71401906,-1.4250034
1.3055795,2.9107163,-2.0542865
1.8134348,0.038700722,-0.78538316
2.8911796,1.77555,-2.0811694
1.4604542,1.5095835,-1.4396396
2.9543288,2.076618,-2.2688036
1.0609549,0.1698487,-0.50364476
1.0761386,1.7227938,-1.407504
2.650695,1.1761037,-1.720159
1.4194523,1.8923053,-1.6292757
2.1224391,2.168716,-2.0331948
1.9923664,2.7206511,-2.2461905
2.6528728,1.999933,-2.0684638
1.6589168,1.9819036,-1.714123
1.9807814,0.30360493,-0.9828592
1.2958117,1.2049625,-1.1742935
1.822472,1.9260775,-1.8153346
1.8165185,2.38716,-2.1183286
1.3635379,1.2210734,-1.1575087
0.2736019,2.1061828,-1.1389931
2.935469,1.6978278,-2.1906712
1.2766585,0.29844892,-0.51345617
2.8625624,2.1828144,-2.3283916
2.7090855,0.49964353,-1.2445424
0.33823788,0.6007181,-0.30836573
2.195667,1.6064309,-1.7328365
2.4376118,2.038793,-2.122363
0.8511971,0.6449883,-0.6908151
2.9568179,1.744577,-2.1479552
2.7464736,0.74775213,-1.5975122
0.47207814,2.495864,-1.4736555
2.5234392,0.58485186,-1.3650753
0.96548665,0.96814615,-0.8856865
2.8083527,1.482175,-2.0212398
1.6515371,0.9417618,-1.1475102
2.5323703,1.460676,-1.8372138
2.1190152,2.42904,-2.1650033
2.2040076,2.8671427,-2.2802947
1.9401851,0.6149098,-1.0209097
1.6280494,2.0963104,-1.5264411
1.2005857,2.5353818,-1.8825936
2.0167377,2.3525648,-2.0110812
0.83448356,2.324362,-1.466621
0.6860532,1.0785676,-0.98271567
2.378535,1.5380294,-1.7563461
2.846679,0.6720843,-1.4900241
2.9739077,2.415764,-2.4251275
0.56096876,0.6322783,-0.53721637
0.24804834,1.7444379,-0.9470719
2.793312,2.0144656,-2.3391752
0.4543904,0.60446054,-0.532974
0.41043982,2.1591766,-1.208209
2.1783972,1.0042363,-1.3169976
2.0713656,1.3405044,-1.4663931
2.8706384,1.3039613,-1.8812027
1.9924462,1.1666968,-1.3358825
1.4793583,2.342443,-1.8668199
2.275467,2.3320756,-2.1038883
2.079247,2.5032153,-2.1636221
2.4869978,1.4055637,-1.8097593
2.402934,2.937362,-2.6214921
0.44564492,0.8014875,-0.63087505
1.4805582,1.1086175,-1.3201157
2.5963314,0.7513171,-1.4801418
0.3796865,1.840176,-1.0405986
0.22596698,1.094278,-0.65840137
2.0968487,1.0772417,-1.3406161
2.3989005,0.70982236,-1.4295361
1.9171941,1.264907,-1.4759932
0.95042264,2.369473,-1.6616098
2.5937095,1.8340507,-2.1088543
1.0221413,1.8742151,-1.3437953
1.3129803,2.3886032,-1.7788138
1.9117268,1.5279919,-1.6246071
1.8532572,0.79775316,-1.2955045
2.5791066,2.9173203,-2.6291301
2.0285037,0.51216966,-1.0631411
0.9362816,1.171835,-0.9323683
2.739477,2.0414085,-2.2502134
1.8751384,1.9409761,-1.898732
1.9414885,1.149608,-1.4380617
1.2710743,1.3838359,-1.2764195
2.4587383,1.9639509,-1.9584379
2.8444161,1.7138726,-2.1748626
1.362658,0.5090135,-0.7444156
2.7473125,0.7247897,-1.4964375
2.5355787,1.4743505,-1.7647144
2.6184168,1.8088826,-2.0486903
2.3283756,0.40953532,-1.1413382
0.6857125,0.871237,-0.64246863
2.4787226,2.060722,-2.0532126
0.51967186,2.5102057,-1.5503291
2.376654,0.9960433,-1.4093441
1.6734295,2.5725756,-2.1438737
1.5270964,2.3655376,-1.8667481
2.4808812,0.7127773,-1.3816279
2.5473468,1.4089732,-1.7948071
2.6432817,2.3008883,-2.3439066
1.9300152,1.7138432,-1.5474952
2.6010733,1.2933068,-1.7407316
2.7252617,1.8790976,-2.0910354
1.2723489,1.4873956,-1.3268512
1.9767642,0.37568495,-1.003176
2.5831165,1.5942979,-1.8358037
2.133052,1.3192884,-1.5930018
2.5438607,0.29620808,-1.1004691
2.8498466,0.18811744,-1.2154357
2.2544992,0.35191163,-1.0762308
2.7301657,2.319142,-2.4422407
2.240129,1.733144,-1.726688
2.5425038,1.1723119,-1.6690239
1.8692563,0.19983487,-0.84662855
2.6154892,2.0093455,-2.1913679
0.92680866,1.7596986,-1.3051455
0.22380035,2.9947724,-1.6824183
2.9381702,1.1531107,-1.8057808
0.15555081,0.84841853,-0.5769452
1.1435086,1.9242257,-1.677673
2.4179645,0.68994594,-1.341003
0.6001892,0.8788831,-0.56645304
0.32418847,1.5501069,-0.89337707
2.6975183,1.6502361,-1.8906667
1.9066914,1.6562054,-1.6867995
2.7661998,0.26263854,-1.2118229
2.878672,1.2791713,-1.8312621
0.66853833,1.0883877,-0.8264772
2.6283917,1.7712859,-1.8442962
0.47671327,2.6138556,-1.43167
0.4199393,0.28596628,-0.2622731
0.94411707,1.1695176,-0.81815684
2.3355372,0.89578664,-1.3157728
2.6566668,2.9366412,-2.6004424
0.64042336,0.82906073,-0.58875656
1.8720671,0.9069889,-1.1440988
2.734614,2.2169416,-2.2835047
1.7918745,2.9278004,-2.2831168
1.5855993,1.6579176,-1.4305031
2.1511996,2.1390357,-2.129201
1.1042252,0.63193965,-0.8336721
2.9986262,2.4212737,-2.5222647
1.4869407,0.40126652,-0.8153159
2.7310936,1.4705119,-1.9976424
1.3477637,0.3832334,-0.6513216
1.7366163,1.4788972,-1.2834468
2.3621552,0.77085567,-1.3683764
0.68121076,1.226748,-0.8986755
2.8607938,2.8722522,-2.7474098
2.8834605,1.3682561,-1.9888301
0.7999139,2.1987526,-1.4988428
2.3791614,0.6612417,-1.1798933
2.049821,0.67498636,-1.1613537
0.24826723,2.484789,-1.4562122
1.2375154,1.0136774,-0.9296193
0.15858859,1.3771405,-0.7871527
0.9048665,2.7320642,-1.8242135
1.7913322,2.4747488,-2.2226205
2.053584,2.0152626,-1.8267428
1.8150308,0.13160665,-0.6666343
2.7459211,0.8737785,-1.6311512
1.0176337,0.06366743,-0.49275705
1.2992078,1.227541,-1.1333504
0.9782598,1.0800575,-1.0671682
1.9318187,1.2349838,-1.4016112
1.3332615,1.343235,-1.3045167
2.5908926,1.3050588,-1.6928327
2.9552424,2.7079484,-2.8067904
1.9545454,2.601582,-2.218802
2.3554757,1.3005706,-1.6239958
2.1256354,1.5755619,-1.6461905
2.9538078,1.4747066,-1.9532791
1.7622927,1.1204681,-1.2230871
0.20577203,1.1229688,-0.6165958
2.561227,0.5374912,-1.3204664
2.5024629,1.6159691,-1.8274174
2.3496356,1.5159718,-1.6336259
1.815716,0.11434701,-0.7060606
2.1203074,2.0449982,-1.9558015
2.783794,1.694583,-1.8230426
2.236363,0.33578065,-1.0105721
2.8502204,0.5978036,-1.4086378
2.8399906,1.5054842,-1.884742
1.9465963,0.75797814,-1.2370747
2.4356196,1.2140083,-1.6045395
1.5405381,1.6116227,-1.4879934
2.4003315,0.6087666,-1.3212526
0.82592285,0.19869621,-0.4232905
1.8241094,2.2371392,-1.962115
0.56136787,2.071175,-1.2714291
0.87603235,1.1674659,-0.711694
2.4659998,1.6842151,-1.9501352
2.0785403,2.2990444,-2.052512
2.8979776,0.37599197,-1.3520404
1.56629,0.6884809,-1.0038888
1.9977039,0.74863434,-1.1282667
2.618199,1.6174265,-2.0403907
2.9991558,2.8401744,-2.7627645
1.524511,0.8096936,-0.9323699
2.6854944,1.7169355,-2.001348
2.1773722,0.5978458,-1.1072068
2.2415478,1.140692,-1.4946945
2.7260435,1.2618276,-1.9068459
2.2990031,0.7939647,-1.4404322
1.7128751,1.7350018,-1.5940514
2.2615826,2.3169203,-2.195838
2.2069225,1.3172148,-1.6030341
2.835606,0.6491166,-1.5246564
2.2172823,0.1800944,-1.099607
1.5197499,2.7037408,-1.8688403
2.7325833,1.3584818,-1.7951736
2.6072655,1.9192734,-1.9256275
2.3943818,0.62776953,-1.3131613
0.22086412,2.5582633,-1.4569194
0.58705753,0.9705851,-0.6376135
2.2912147,2.6663222,-2.472536
1.8826636,0.07836196,-0.78706247
2.3304865,1.1086559,-1.5178485
2.2822845,1.5626209,-1.7540032
0.18069632,0.95725304,-0.5097052
2.3460891,2.2674599,-2.2509036
1.861051,1.433408,-1.5879173
2.1200333,0.87382144,-1.2828538
2.8314147,0.9093222,-1.6325048
2.7733853,2.503172,-2.477343
2.821016,2.0247297,-2.254105
1.8067828,2.714397,-2.1819108
1.7113789,0.8158763,-1.1033355
2.9993176,1.4718987,-2.0094886
1.3674554,1.427488,-1.3064767
2.197313,0.92531544,-1.374939
2.6806335,1.9162215,-2.1079218
2.4283721,2.4815958,-2.4537349
2.8626184,1.1374798,-1.674288
1.5176455,2.3712454,-1.7182852
1.3923993,2.066418,-1.6468794
1.3482268,0.6040149,-0.9121699
1.3730314,0.8708085,-1.1116372
2.9983134,0.6509165,-1.6007947
2.620187,1.0052017,-1.5173166
0.19923244,1.1845441,-0.6569231
1.8795223,0.41483602,-0.8478925
2.939519,0.26971835,-1.3967249
0.33628798,0.16491295,-0.043655638
1.2218509,1.9966553,-1.4017603
1.0531638,1.3001121,-1.0977824
2.237577,0.8137779,-1.2971436
1.7702101,1.3646995,-1.3811266
2.5953557,2.1275125,-2.3204267
1.2291169,2.7555013,-2.0237544
2.8997111,0.5488348,-1.3249743
2.7853487,1.1702938,-1.7699977
1.0061436,2.5775633,-1.641484
1.5580183,1.0413419,-1.0176278
2.2157638,1.59496,-1.6537106
2.249043,0.49576712,-1.1941888
1.9557602,1.1474802,-1.3741263
2.4998949,1.239359,-1.5903013
2.4029465,0.88185316,-1.3907393
2.8919609,1.0903946,-1.7434783
1.0720419,0.5551562,-0.6425359
1.5349591,1.6383004,-1.3383994
2.6971996,2.9597857,-2.7799556
0.8967671,0.9099002,-0.7731927
0.38261023,0.82284015,-0.54776937
1.7283221,0.4825202,-0.9680287
0.9800419,1.7888069,-1.3523982
1.3316349,1.7376515,-1.4261986
1.7615293,2.138864,-1.8876251
0.94270563,0.9142137,-0.80666476
2.6633136,2.9311163,-2.564582
1.9324154,1.3803973,-1.4707544
1.7357785,0.96362996,-1.0884305
2.464383,0.57024693,-1.2876116
0.110873,1.9300015,-1.0367932
2.9538326,1.1898537,-1.8936296
2.1664383,0.622815,-1.170387
0.16223708,0.5858764,-0.262992
1.2145643,2.0048323,-1.6274005
0.7296697,2.898954,-1.7498646
1.6822573,2.5863564,-2.0168848
0.16150208,0.60487455,-0.44735703
1.0670519,1.2797195,-1.0762305
0.6505825,2.0960755,-1.4424192
2.0625658,1.807558,-1.8001684
2.5216,0.99518,-1.5170919
1.7274069,2.8551602,-2.0920105
0.5860041,2.4874082,-1.4795343
1.291169,2.6927714,-1.9649247
1.1821551,1.5217545,-1.2600143
1.4877127,0.7850923,-0.88981324
2.8968012,2.0273993,-2.1888726
0.27315605,2.8440392,-1.5490596
0.45447257,0.058778316,-0.22150104
1.4587823,1.0216646,-1.2367128
2.6209054,2.0990307,-2.1040814
1.7749476,0.94037384,-1.276376
0.31401777,0.3555505,-0.37355086
2.1177442,0.6944562,-1.2240677
0.99328095,2.035505,-1.3395293
1.3495195,0.53150725,-0.79035336
0.47214046,0.16696286,-0.30533603
1.6436012,0.99149287,-1.183091
2.7598667,2.973459,-2.8951728
0.54072535,1.3516136,-0.82370067
2.9343405,0.51972824,-1.4266672
2.2022853,1.7264522,-1.8012117
2.299506,2.5345201,-2.1179595
2.5727563,2.8807638,-2.7267373
2.898084,2.934342,-2.7274327
1.4003909,2.4919875,-1.9377749
1.4718386,1.1377606,-1.2467493
0.4039227,1.4181136,-0.9402168
2.8771996,2.0302153,-2.2971904
2.5346096,1.8351741,-1.9650376
2.291871,1.3878709,-1.6548214
0.16025093,0.36397564,-0.22171701
2.4745848,1.3408644,-1.6632017
2.8341825,0.3961628,-1.3261032
2.1628344,0.44535485,-0.9596295
2.7245803,2.5695827,-2.507629
1.802734,1.1023153,-1.1533518
2.8716106,1.0726706,-1.7326154
0.7480501,2.5328999,-1.595222
2.0900857,2.1232128,-1.8434715
2.4140768,1.3211017,-1.4427505
2.5933888,0.97852176,-1.5124736
2.9695044,1.3495718,-1.8259157
2.4706013,2.7492504,-2.579039
2.598279,1.1525553,-1.6913987
2.9567993,0.5242601,-1.4549679
0.6297109,0.61127037,-0.574684
1.7331531,2.887424,-2.248455
1.5378975,1.8394254,-1.584351
1.5894861,0.84108865,-0.91771704
2.7457685,2.4527082,-2.3652647
0.082421474,0.9686722,-0.44303504
1.0572631,0.89284575,-0.9661949
1.3378848,0.5587049,-0.7648614
1.6135081,1.6373615,-1.564003
2.2732694,2.6738358,-2.2729976
2.2268772,0.56274664,-1.1166911
1.3940891,1.9302064,-1.5980469
2.2585032,1.6121655,-1.6481282
2.2484303,2.1985605,-2.1652853
1.8236426,1.2754625,-1.4131483
1.5043173,1.1045791,-1.0949211
2.6203864,2.4295943,-2.491766
2.1607995,2.867596,-2.3515587
2.0102699,1.6409842,-1.6695102
2.1369548,0.91086483,-1.2854322
2.7787747,1.4632901,-1.8709089
2.6367984,1.147198,-1.6482642
1.2844115,1.4602767,-1.3265477
1.8973793,2.7615848,-2.3950524
2.65475,0.83297634,-1.4988532
0.6956054,2.6851313,-1.586502
2.7347825,0.05088974,-1.0868572
1.2953622,2.4602125,-1.657514
2.8862104,1.9987968,-2.1799102
1.7638118,1.264081,-1.2756281
2.4093542,0.855204,-1.385654
2.8491812,0.80378133,-1.5765394
2.9563656,0.9666531,-1.5890614
2.84703,0.6476568,-1.4563886
1.8667115,2.4514668,-2.0702946
2.1361928,2.9210944,-2.4941764
2.524667,2.7699926,-2.4767344
2.1175058,0.8262274,-1.3277122
0.5029762,1.2650006,-0.8056028
2.3013263,2.4175332,-2.218797
1.1910436,0.41464266,-0.69461983
2.9888482,0.1685758,-1.3572631
1.0515962,1.0353769,-1.1131754
2.7393172,1.2542506,-1.771473
2.5552044,0.07308814,-0.9771844
2.5645046,1.8727975,-2.094467
2.497587,0.3244358,-1.0862074
2.4806604,0.7310709,-1.377203
2.5923333,0.45155782,-1.3129212
1.3014014,1.429621,-1.2048471
2.692662,1.0639422,-1.5845423
0.80759746,1.9518824,-1.395365
1.8955257,0.45714107,-0.9859436
2.0547137,1.5496703,-1.5218055
0.51305103,0.7641893,-0.53570265
0.4230446,0.18591276,-0.26224267
0.5476803,0.83211297,-0.6425188
1.3478978,1.8682736,-1.4992636
0.88749087,1.626885,-1.2383376
0.4226776,1.2683262,-0.7967827
1.549347,1.0394965,-1.2068752
2.4480085,2.8465943,-2.4829652
1.2723178,1.669411,-1.4678472
2.5911257,0.96707165,-1.4417733
2.7747996,1.4976971,-1.8613282
2.618053,1.3887014,-1.811295
2.7832825,2.1420522,-2.1644883
2.4136546,1.9210266,-1.8465474
2.9368083,2.1590505,-2.47119
2.772792,1.109684,-1.660043
1.496781,1.1647063,-1.2184342
2.6341023,2.7326615,-2.645364
2.9969852,0.6664209,-1.6662732
1.2542464,1.8011789,-1.336225
2.577335,1.5625931,-1.7983918
0.7495999,0.9267959,-0.7007532
2.5838406,2.3063264,-2.347991
2.9064062,1.4097741,-1.9025455
0.7034829,0.2678964,-0.3784611
2.3382404,1.2549095,-1.752748
1.3592352,1.5529326,-1.2459067
2.891316,2.7535107,-2.4910102
0.8349571,1.6360838,-1.0174079
1.8996642,2.110724,-1.8223556
2.1211216,1.8765886,-1.713385
1.649454,0.83715844,-1.0966692
1.7932417,0.9366406,-1.2284238
2.836321,1.121359,-1.6380728
2.5258443,0.9159858,-1.4911625
1.5688953,0.2931364,-0.82449406
2.3702722,0.6427453,-1.2292318
0.49900454,1.9896234,-1.2364962
2.6956494,1.5038191,-1.9265969
1.8664504,1.3320528,-1.3907294
1.7817631,2.4423006,-1.959508
0.13240167,2.1669123,-1.3071558
2.5945635,2.2314832,-2.283844
1.3946669,2.644042,-1.8871065
2.9282694,2.7788665,-2.5724375
0.8019416,2.4788318,-1.6294453
2.8151402,1.6106291,-1.8558046
2.4075818,1.3393135,-1.7190483
1.7662073,1.385673,-1.49512
2.9001186,2.986112,-2.8940148
1.6834456,1.7079977,-1.4365677
2.632783,0.8252935,-1.5052649
1.4751544,2.0533092,-1.6695501
1.4971547,0.99960107,-0.9387472
0.938761,1.8864561,-1.4579146
2.442202,1.285398,-1.526699
0.9673201,1.8613539,-1.3480791
1.9896775,0.82756364,-1.2353368
2.2963939,1.5944326,-1.9388418
1.9080664,2.3716989,-1.8798468
2.6812751,0.15424256,-1.1667467
2.6567397,0.56005365,-1.4496484
2.7187684,2.3921773,-2.3379915
2.5165262,0.65645796,-1.320829
1.3611664,1.6143587,-1.4275323
2.335758,0.73529404,-1.1857216
2.1217482,0.86379147,-1.1648115
1.960325,2.9933755,-2.391523
2.5794868,1.0380133,-1.5480573
2.623806,1.6464208,-1.9731638
1.0739142,1.0401102,-1.0244219
2.7049868,0.7115741,-1.3711314
2.5202644,0.77656114,-1.213091
0.24686345,1.523314,-0.82671195
2.1297164,0.5518937,-1.130132
1.3764251,1.3191609,-1.221482
1.3347486,0.66239214,-0.81916845
2.0669627,1.0602225,-1.3948339
0.47597325,1.4622495,-0.91134346
0.9724993,2.5380602,-1.5805733
2.3900914,0.637061,-1.2907217
0.45852816,1.7590089,-1.1557151
2.5979092,1.4821138,-1.7861859
1.9934618,0.6901047,-1.15559
2.8716888,2.9065578,-2.6364372
0.8397265,0.7035204,-0.7245661
2.7391326,1.3496332,-1.8816948
2.1798813,2.9915302,-2.5568795
1.0491781,2.5679846,-1.7810035
2.1327555,0.30628884,-1.0682861
2.8775902,2.7267032,-2.685891
2.7710054,2.831102,-2.6760473
2.6106274,1.4254582,-1.807596
1.3531085,2.9202995,-2.1151643
1.2670712,0.7593309,-0.9563512
1.790519,0.6438976,-0.9449382
2.6406696,1.6394138,-1.7793077
1.015471,1.3375918,-1.013474
2.0143976,2.2010143,-1.9981748
2.7224975,1.8032564,-2.1145692
1.8566855,1.2595785,-1.34943
1.7289296,1.9439169,-1.6979324
2.408015,0.24359952,-1.0435492
0.7930736,2.0928018,-1.3363758
2.2484903,2.146067,-2.1003425
1.0840845,1.7873496,-1.240646
1.5648749,0.7219346,-0.92973876
1.3793098,0.7404996,-0.9147929
2.7132516,1.77413,-1.9880898
0.35369566,2.8144002,-1.628682
0.2933493,1.88012,-0.9406504
2.8731554,0.557107,-1.3345399
1.4997088,2.8407266,-2.1533332
1.500195,1.9250026,-1.6772231
1.377292,0.62322354,-0.8799053
2.305951,1.7765619,-1.8639418
2.297006,1.5856774,-1.7177988
2.9237401,1.3266242,-1.8675798
0.20223947,1.4137828,-0.752129
1.6098245,0.6993202,-1.038744
2.4517136,0.5231066,-1.2059269
2.151105,2.925035,-2.3908725
2.8144217,0.19372527,-1.1980814
1.9015216,0.6593615,-1.1007087
2.818572,0.8628004,-1.6418645
2.639212,0.6089438,-1.297761
2.5037289,1.8860126,-2.1953797
2.2826989,1.1198477,-1.6026403
1.8159816,0.63783926,-1.0115396
0.45732814,2.1442673,-1.2772223
2.9407208,2.4696414,-2.5285594
2.5094135,1.87464,-1.9547429
2.0700355,1.3460649,-1.4998022
2.6416898,0.8018287,-1.3751881
2.946517,0.65606946,-1.4740869
0.6116887,0.38614717,-0.3941911
2.2370596,1.1763271,-1.5049548
2.8161511,1.6207615,-1.8304589
2.154049,2.1489375,-1.9597408
2.847049,0.52367896,-1.364512
2.4792154,0.5812246,-1.2960836
2.3676212,2.2645268,-2.1644175
0.10267511,1.2977858,-0.6255284
2.2440085,1.6049554,-1.7703587
0.82666475,1.1786925,-0.8268342
0.9338273,2.7349718,-1.8488901
2.7274008,2.556862,-2.568556
2.0320756,1.3415248,-1.561438
1.1358652,1.8913096,-1.5369388
1.2903678,0.3356707,-0.6686418
1.7417117,0.82492423,-1.0032651
2.9627686,1.1108801,-1.7751089
2.8148868,2.7986038,-2.7119346
2.6335878,0.9453242,-1.5543615
2.6915672,2.8581932,-2.5599234
1.9061459,0.78781545,-1.1878474
2.692304,1.5369527,-1.7182817
1.9789984,1.3505437,-1.5080327
1.9524418,2.1349247,-1.9411259
1.3960788,2.2893157,-1.7833468
1.4635963,1.0264213,-1.0343413
1.9781352,1.7238748,-1.776923
2.8607008,2.667972,-2.4250855
0.89404595,1.1628908,-0.96909267
2.8330524,1.9314152,-2.2114213
2.2735462,1.1801072,-1.5275407
0.72223616,2.2648726,-1.5533136
0.78625196,2.5995162,-1.5928568
1.1787255,1.4970998,-1.1988975
2.7000701,2.870853,-2.5918834
0.14343876,0.6620525,-0.38187653
1.8390735,0.41377318,-0.9007468
1.8531188,0.47994393,-0.97300446
2.9167702,0.2950633,-1.2723733
2.3630922,1.8640354,-1.9682018
2.1013896,0.21149188,-0.84697074
1.5610262,1.0468179,-1.109604
2.7700632,0.9456057,-1.6631658
2.2391455,1.9227519,-1.9640218
0.98465264,1.344575,-1.0113474
2.4434822,2.0153894,-1.9858193
1.8494694,1.9992259,-1.8869215
0.342412,2.5075557,-0.9039645
2.2833126,1.7751899,-1.9087421
2.5386198,0.43184456,-1.1105807
2.15059,1.6132338,-1.5492525
1.796845,1.6110884,-1.603207
2.802356,2.4828017,-2.581267
0.4500719,1.4489285,-0.85751534
1.5095739,0.82229006,-1.0574384
1.9421626,0.7738769,-1.235878
2.1003609,0.12884496,-0.88137674
1.8519701,2.660238,-2.179566
1.4697595,1.0505049,-1.1038287
2.2445261,0.7223639,-1.2011006
0.5785615,2.4752421,-1.5343591
1.2713495,2.4786582,-1.6547489
2.2662113,0.9698111,-1.3622745
2.0661073,0.29963392,-0.8907985
1.5089163,1.1606563,-1.2241688
