$\alpha$,$\beta$,$\gamma$,$\delta$
1.5927424,0.057665553,1.0864344,0.096812345
1.5942453,0.05686004,1.087826,0.096204445
1.6374753,0.065635346,1.0437945,0.09077744
1.6093309,0.05956327,1.0715657,0.09362449
1.5967443,0.05553369,1.0959563,0.0983176
1.6436521,0.061009657,1.0540278,0.08786643
1.6681986,0.065888494,1.0339986,0.08755309
1.6142634,0.05760344,1.0819117,0.09504695
1.5989803,0.0557937,1.0892566,0.0955641
1.5879478,0.057455212,1.0911126,0.0988867
1.599428,0.060090873,1.0721428,0.09395246
1.583472,0.05465085,1.103038,0.10024506
1.591635,0.057339333,1.089003,0.09721066
1.589477,0.06293678,1.0778842,0.09961652
1.6186959,0.060895417,1.0687984,0.09446601
1.5706995,0.05744616,1.0920612,0.09715067
1.6238605,0.05880206,1.06913,0.092059545
1.6222305,0.05982764,1.068789,0.09310555
1.6003442,0.058864735,1.0820009,0.09715329
1.6163559,0.062070716,1.0641403,0.09391812
1.6095062,0.06185344,1.0684978,0.095302776
1.5881358,0.05935058,1.0817637,0.09762306
1.6536176,0.06498192,1.0393656,0.08715496
1.5878406,0.059088785,1.0850995,0.09821527
1.6251166,0.061623547,1.0597874,0.09211689
1.6108317,0.06825126,1.050309,0.096393585
1.608901,0.06111602,1.0703409,0.09465286
1.5995774,0.055751123,1.0912917,0.09741949
1.5611043,0.054923527,1.1081759,0.10080824
1.6063058,0.05505601,1.0883864,0.09406973
1.5932235,0.058936354,1.0851167,0.099023916
1.6247954,0.058056697,1.072977,0.0920333
1.5830402,0.061654996,1.082075,0.09967306
1.5883056,0.06060977,1.0868421,0.101505145
1.6192117,0.05903578,1.0708634,0.09309227
1.5825864,0.055200286,1.1031033,0.1004511
1.5947926,0.060625654,1.0756689,0.09543406
1.6022017,0.0595677,1.079615,0.09771194
1.5956405,0.061093863,1.0720775,0.09449964
1.6130689,0.05460537,1.0862178,0.09287876
1.6032832,0.056671053,1.0876702,0.09593417
1.6041939,0.05714616,1.0880821,0.0967169
1.6055213,0.060997512,1.0730777,0.09652453
1.6000328,0.059999783,1.0804406,0.09955133
1.5784382,0.054967567,1.1002223,0.09685264
1.6239027,0.06544635,1.0503219,0.092701904
1.5966924,0.06196114,1.0779158,0.10094969
1.6031814,0.058691666,1.0844103,0.098257564
1.577966,0.058390148,1.0915456,0.09865272
1.592814,0.063473985,1.0708373,0.09839879
1.6230484,0.0622657,1.0625311,0.09407789
1.611698,0.05981824,1.0756861,0.09643822
1.6305058,0.06315851,1.0573999,0.09345743
1.5975289,0.059524372,1.081189,0.09678233
1.6121246,0.058173265,1.0853355,0.098299086
1.5457985,0.050765146,1.1317413,0.10423938
1.6144553,0.06308547,1.0660692,0.09679857
1.6392163,0.06113074,1.0596967,0.0907285
1.5971209,0.05718003,1.0841639,0.09514808
1.5611567,0.061262272,1.0844353,0.099288404
1.5449749,0.05547192,1.108434,0.10053594
1.6253839,0.058400087,1.0758034,0.094909005
1.5911579,0.057164002,1.0968016,0.10082668
1.5955696,0.053729348,1.099267,0.09778838
1.5871332,0.05676095,1.0888212,0.09584514
1.6155381,0.060058534,1.0712894,0.09456714
1.5991173,0.060774744,1.0719411,0.09463436
1.6334107,0.06288306,1.0546107,0.09088969
1.6546718,0.06410063,1.0500481,0.092820734
1.6044941,0.06310973,1.0701311,0.0977252
1.5728312,0.057067603,1.0979848,0.100900576
1.6213989,0.060640845,1.0681176,0.094187036
1.5641395,0.056447368,1.1017236,0.10102006
1.5834801,0.05783299,1.0909021,0.0997114
1.6191467,0.060883384,1.0678867,0.094362445
1.6280652,0.059961084,1.0740654,0.09677708
1.5878037,0.061318897,1.0777092,0.09836919
1.5917909,0.05994959,1.083037,0.09851804
1.5950409,0.057601422,1.0856214,0.09678216
1.6029906,0.06057052,1.0785402,0.098354995
1.6180538,0.060673095,1.063272,0.090835765
1.6211991,0.05496133,1.085148,0.09374229
1.5808609,0.050956883,1.1137925,0.098354764
1.580937,0.058560472,1.089343,0.09773004
1.6255139,0.0615726,1.0643789,0.09371308
1.5628756,0.055204548,1.1080936,0.10203613
1.5753,0.059545465,1.0872811,0.09960284
1.5920136,0.055898607,1.0938069,0.09760893
1.5858432,0.060571417,1.0789953,0.097802766
1.6538408,0.06423154,1.0490624,0.09158597
1.6437426,0.06695178,1.0427582,0.09206266
1.6165243,0.06123124,1.0659764,0.09310199
1.6224523,0.065777384,1.0504919,0.09292434
1.5761764,0.056290343,1.1038287,0.10200067
1.6071795,0.059574462,1.0748005,0.09453914
1.6294177,0.060576152,1.064576,0.09219603
1.6288803,0.060489472,1.0629857,0.09117781
1.6247193,0.059650473,1.0722642,0.09544103
1.6212486,0.06553887,1.0564862,0.096147254
1.6296577,0.060200904,1.0605072,0.08933232
1.6246755,0.06150788,1.067529,0.09525339
1.5914323,0.05400968,1.0928966,0.09315217
1.6268979,0.06197172,1.0636244,0.09487122
1.6071602,0.061532214,1.0701072,0.09558654
1.5898942,0.060295623,1.0825651,0.09934478
1.5905198,0.05646321,1.0899142,0.09659991
1.6231583,0.06194228,1.0627602,0.09473084
1.5945759,0.052053228,1.1019772,0.0959935
1.6129643,0.06274103,1.0605474,0.093770675
1.6171961,0.054171953,1.0939277,0.09612312
1.5992664,0.058340147,1.0842031,0.09794988
1.6441386,0.06646847,1.0435338,0.09131125
1.6263227,0.060433067,1.0623775,0.09132301
1.630559,0.061345786,1.063734,0.09352673
1.584206,0.056117494,1.0933948,0.09714007
1.5856537,0.059343986,1.0817714,0.09538368
1.576914,0.05408638,1.1058815,0.099248335
1.6033094,0.05767794,1.0765135,0.09163326
1.573204,0.05457957,1.101713,0.097012766
1.62103,0.057751365,1.0779815,0.095021896
1.6156541,0.06138055,1.0688071,0.09501569
1.5897781,0.064030014,1.0710047,0.099141605
1.6181812,0.062657885,1.0603489,0.092025705
1.6268326,0.059593655,1.0682007,0.093326256
1.589718,0.05552981,1.0943704,0.09697063
1.615265,0.06132872,1.0672201,0.09358158
1.6023978,0.058749318,1.0832436,0.097071975
1.6009321,0.06009387,1.0753117,0.09592282
1.6080846,0.060358476,1.070292,0.09384657
1.600033,0.061640255,1.0704572,0.09604234
1.5970622,0.055130105,1.0949926,0.09664082
1.604792,0.057087403,1.0842218,0.09542965
1.6153846,0.06346191,1.0603784,0.09391555
1.6028972,0.061637964,1.0735943,0.09755121
1.6273996,0.063203014,1.0616775,0.09487432
1.6010752,0.05986779,1.0806096,0.09767381
1.6157963,0.060529277,1.0687188,0.094169386
1.6036996,0.06175863,1.0652276,0.09215738
1.5723217,0.0574379,1.0946614,0.09831645
1.6194038,0.0608506,1.0686437,0.0943059
1.6178212,0.061242033,1.0645803,0.09279182
1.6024216,0.057892933,1.07781,0.093356386
1.6281604,0.060126286,1.0645834,0.09102438
1.6200083,0.054926615,1.0856078,0.09395035
1.6354593,0.06462051,1.0509217,0.092248805
1.6047888,0.057946526,1.0814687,0.09617422
1.5864716,0.05838398,1.0876907,0.098720245
1.6068807,0.05757657,1.0808618,0.09457314
1.5960844,0.053317677,1.1059669,0.09927283
1.6334103,0.059315752,1.0647182,0.09216271
1.619084,0.060760923,1.0754337,0.09895575
1.601718,0.05319548,1.1009824,0.09757945
1.6050222,0.059688885,1.0751563,0.09499571
1.6084176,0.06119735,1.0636612,0.09268394
1.626506,0.05934198,1.0655484,0.09144312
1.6317433,0.05906642,1.0672153,0.091395736
1.6127403,0.05678018,1.0843086,0.09603207
1.5834284,0.056154996,1.1025026,0.10177121
1.6006863,0.05764162,1.0901545,0.09967598
1.5658345,0.05727379,1.0971684,0.100436464
1.6039227,0.06332307,1.0647177,0.09486227
1.6117464,0.05736754,1.0809698,0.094396174
1.6010479,0.059315242,1.0798771,0.096534476
1.6460041,0.06548589,1.0500194,0.09384976
1.5904363,0.057063438,1.097628,0.10131648
1.581329,0.05591567,1.1002493,0.10062714
1.6307108,0.06634241,1.0462437,0.09223897
1.6139203,0.061089754,1.0699413,0.09547305
1.6077632,0.060862266,1.0715696,0.094837524
1.6015285,0.060023546,1.0740404,0.09466952
1.5874039,0.052821454,1.108683,0.09968521
1.6129848,0.062208187,1.0617638,0.094327934
1.6207993,0.05554309,1.0882522,0.09648334
1.5845596,0.058084086,1.0969087,0.10206533
1.5868132,0.05765233,1.0929536,0.09976253
1.6034182,0.06213837,1.0683893,0.09681272
1.6348947,0.05799302,1.0679593,0.08916911
1.6276762,0.060562607,1.0689193,0.09575716
1.605103,0.061666977,1.069272,0.094555356
1.5939779,0.0608259,1.0780407,0.09753489
1.589621,0.05416764,1.0988312,0.0950936
1.6340404,0.06002412,1.0645298,0.091819935
1.6145471,0.06321388,1.0606402,0.093907736
1.6318601,0.06212692,1.0611012,0.0938239
1.5966072,0.06296846,1.0737993,0.099913985
1.6166786,0.06197562,1.0587658,0.0902386
1.6300399,0.0637624,1.0554818,0.09314622
1.6097142,0.0602316,1.0716554,0.09493279
1.6233754,0.06294408,1.0618913,0.09500361
1.5992831,0.061840728,1.0742021,0.09817011
1.615565,0.05621612,1.0830827,0.09362449
1.6209415,0.06275823,1.062387,0.093318716
1.6142875,0.058491677,1.0782533,0.095109046
1.5834508,0.053157076,1.1053686,0.098706454
1.5939451,0.057956185,1.0845116,0.09621038
1.5693288,0.05685153,1.1001153,0.10168347
1.6013799,0.060538366,1.0771726,0.09819307
1.6144253,0.056582756,1.0866255,0.0963358
1.5900307,0.05402011,1.1060003,0.100214705
1.6170729,0.058835804,1.0795634,0.09702667
1.5912907,0.05720422,1.091282,0.09831725
1.5853089,0.06005351,1.0810467,0.09795062
1.6297903,0.059716955,1.0707347,0.0943973
1.5794562,0.05758948,1.0883871,0.09687585
1.541173,0.053236563,1.1237187,0.10411999
1.6223801,0.060194504,1.068359,0.09351393
1.6042559,0.062946685,1.0712156,0.098658174
1.5898277,0.057856284,1.0864187,0.09729438
1.5823447,0.06001479,1.0844661,0.097618446
1.5859494,0.05608859,1.0955546,0.09861481
1.6143931,0.06436707,1.0617778,0.09681911
1.5670565,0.059603006,1.0893661,0.09853364
1.61794,0.06414602,1.0612175,0.09637343
1.6121852,0.056928705,1.083538,0.095093966
1.5983816,0.06308089,1.0674208,0.096698895
1.6179715,0.06212729,1.0644723,0.094651595
1.5639067,0.053402536,1.1073426,0.09803169
1.5963459,0.06135753,1.0802675,0.10062298
1.5910902,0.056310236,1.0927445,0.09640963
1.592324,0.05670038,1.0907888,0.09755098
1.6139146,0.063049756,1.0606191,0.0924913
1.5780706,0.05819266,1.0891432,0.09866375
1.5833919,0.06150206,1.0770037,0.0972261
1.6086253,0.05815456,1.0851079,0.09812822
1.6145581,0.06568566,1.0594422,0.096242204
1.6481123,0.06418621,1.0471411,0.09038666
1.5830185,0.0568566,1.0926138,0.09824911
1.6408461,0.0614852,1.0587883,0.091573045
1.6193181,0.056052387,1.0811079,0.09369324
1.6272106,0.062300168,1.0623995,0.09357941
1.592513,0.06003925,1.0825642,0.09913102
1.5942415,0.061232775,1.0753279,0.09738322
1.5978377,0.058844276,1.0788134,0.09412855
1.6047137,0.058707815,1.077636,0.09580089
1.6163663,0.062487796,1.0661494,0.09581941
1.6231341,0.06317225,1.0603193,0.09446849
1.5958004,0.056671917,1.0870034,0.09521972
1.591559,0.06127054,1.0757835,0.09692935
1.5733306,0.052938655,1.1116393,0.09983336
1.5786489,0.058884203,1.0902479,0.100097865
1.6228001,0.06353661,1.0567037,0.093007326
1.5953627,0.058158234,1.0778792,0.09264764
1.5859,0.0586577,1.0833203,0.094989546
1.5556741,0.056028914,1.1035947,0.09936639
1.6383164,0.06449814,1.0549412,0.09380661
1.628322,0.060348894,1.0595977,0.09019124
1.5818136,0.057780743,1.0939201,0.10009818
1.5744281,0.058832366,1.09664,0.102583796
1.6052147,0.057337023,1.0796055,0.09268664
1.6156809,0.056786925,1.0843911,0.09658372
1.6737509,0.07192738,1.0188737,0.08802241
1.6077611,0.060978055,1.0723357,0.09728348
1.582466,0.060358133,1.0853146,0.10058777
1.6145579,0.05860321,1.0796334,0.09689084
1.6451961,0.062756106,1.0512173,0.0904449
1.5903473,0.056806423,1.0866146,0.09590256
1.5812941,0.055608377,1.0953932,0.09685113
1.533964,0.051222388,1.1292695,0.103260964
1.6022111,0.061241884,1.0708207,0.09500907
1.6139098,0.06136827,1.0687182,0.095190324
1.6039673,0.05900027,1.0816987,0.09764359
1.6313607,0.058158,1.0697848,0.09094874
1.5726299,0.056400795,1.0986977,0.099797666
1.6374961,0.06120271,1.0566516,0.08917415
1.6048497,0.05757226,1.079964,0.093626454
1.6342545,0.06507881,1.050838,0.093299694
1.6185695,0.058668047,1.0748057,0.094463035
1.5848151,0.061287954,1.0759206,0.0959721
1.5780044,0.05744331,1.0982898,0.101901084
1.5782229,0.060701035,1.0813159,0.09840451
1.5762805,0.061210703,1.0823699,0.09820775
1.6347237,0.06246782,1.0570326,0.09229679
1.6499809,0.06232902,1.0458635,0.08651194
1.6183063,0.062041957,1.0613769,0.093827546
1.6112208,0.06448493,1.0642399,0.09891146
1.5999466,0.059921615,1.0800816,0.09726887
1.6107763,0.056545466,1.0858674,0.095618546
1.6010191,0.061797455,1.0718039,0.095765516
1.5960538,0.059885424,1.0824305,0.09917877
1.6230115,0.058527753,1.0798079,0.09642059
1.5858761,0.061497588,1.0761197,0.0974875
1.5906073,0.061122958,1.0701886,0.09261752
1.6018021,0.05801415,1.0842823,0.09638844
1.6105351,0.060011297,1.0741684,0.09596919
1.6195947,0.060082365,1.0673702,0.09312895
1.6248384,0.06387214,1.0594778,0.09461999
1.6051491,0.061510418,1.0684339,0.09435927
1.6026012,0.061441194,1.0656756,0.09284163
1.6319807,0.0621248,1.0568147,0.09096094
1.5639787,0.056529697,1.0968056,0.09799587
1.5539784,0.056199785,1.1119452,0.10371379
1.5977055,0.059559833,1.0854524,0.09916463
1.5550249,0.05592716,1.108854,0.101219326
1.6076622,0.058557607,1.0769297,0.09448178
1.5911039,0.05800455,1.08457,0.09595633
1.5847403,0.056474857,1.0989264,0.10242028
1.5055631,0.053111926,1.1404285,0.109167054
1.594331,0.062423855,1.0693842,0.09527949
1.621869,0.059349462,1.0737182,0.09615707
1.591965,0.060665257,1.077854,0.09762306
1.6101704,0.057323776,1.074368,0.09148394
1.602569,0.058419723,1.0805789,0.09584955
1.6183716,0.064126156,1.0582542,0.09412651
1.5843968,0.06009112,1.0829225,0.09824374
1.589211,0.059594266,1.080308,0.09541798
1.6015502,0.059220087,1.0799406,0.09870196
1.5795387,0.054455597,1.1050774,0.1008544
1.6334363,0.057927795,1.0739653,0.09279104
1.6149466,0.05982446,1.0743606,0.09626061
1.6037956,0.0641327,1.0614141,0.09478138
1.599365,0.06075626,1.0750935,0.096427694
1.6215713,0.06400556,1.0508935,0.0892458
1.6071924,0.06020435,1.0721669,0.0945048
1.5790617,0.061228745,1.0835258,0.099497154
1.603154,0.061733264,1.0696653,0.095950454
1.594129,0.059099887,1.0804938,0.09700865
1.6271665,0.06274975,1.060088,0.09252387
1.6134317,0.061457235,1.06796,0.09425146
1.5889564,0.060858045,1.0821068,0.099835075
1.6220826,0.06460712,1.0563918,0.09328868
1.6224083,0.061685976,1.0640439,0.09443109
1.6310697,0.061055508,1.0596422,0.09010675
1.5763329,0.056455847,1.096254,0.098802045
1.6158729,0.054311533,1.0921971,0.09580518
1.5891271,0.05918383,1.0857534,0.0986032
1.6327243,0.06419328,1.0548085,0.093733236
1.6125743,0.0616021,1.0682032,0.09376272
1.6200523,0.058115695,1.0746248,0.09379044
1.5670598,0.06001495,1.0872291,0.09917257
1.5764475,0.053652618,1.1080283,0.100739814
1.6319213,0.059536424,1.0699993,0.09400117
1.589532,0.055823453,1.0926763,0.09635776
1.6230475,0.061101437,1.060203,0.09104776
1.603676,0.05799858,1.0831529,0.09582318
1.5809586,0.06005949,1.0829241,0.09874221
1.5791775,0.06384122,1.0752636,0.10052668
1.6239635,0.058885045,1.07079,0.092531174
1.5867057,0.055737592,1.1000905,0.1002674
1.5835338,0.05757631,1.0898656,0.098054625
1.6361206,0.062478963,1.055835,0.09012252
1.6232603,0.061902285,1.0617371,0.09238326
1.6285841,0.060160488,1.063424,0.09056667
1.6130471,0.058751978,1.0750358,0.094130866
1.5767514,0.057847403,1.0955874,0.10071469
1.61695,0.059289016,1.0701673,0.09247782
1.6052048,0.06332037,1.0659798,0.096664734
1.6035948,0.058276355,1.0829327,0.09654359
1.5902418,0.057769198,1.0862473,0.09663222
1.6020535,0.05827966,1.0805553,0.09524756
1.6140953,0.05796905,1.079037,0.09429992
1.6142628,0.05845698,1.0777956,0.09478287
1.5938741,0.060471836,1.0703223,0.093025625
1.5760094,0.053824313,1.100027,0.09452319
1.601362,0.0645869,1.0663003,0.09797636
1.6133548,0.06407152,1.0601323,0.09515434
1.6200237,0.0620817,1.063871,0.09479717
1.5815699,0.05499482,1.1018182,0.098918624
1.6041479,0.05834809,1.0746965,0.092496544
1.5806248,0.055668294,1.0968122,0.098029144
1.6097195,0.06248516,1.073287,0.0975017
1.6152618,0.05747697,1.0884717,0.09946608
1.6244158,0.0599248,1.0672894,0.09342833
1.6352361,0.06306639,1.0544779,0.09080147
1.5993706,0.06157658,1.0706794,0.095715255
1.6317343,0.06080115,1.0648041,0.093075074
1.5782087,0.055187915,1.0973377,0.09661829
1.5357475,0.052369285,1.1336977,0.10829572
1.614187,0.059504423,1.0739288,0.0944119
1.5787823,0.058626715,1.0986726,0.10418726
1.5668988,0.05840439,1.0950712,0.10053948
1.606592,0.06505474,1.0646679,0.09752898
1.6025766,0.05848521,1.0815365,0.09571511
1.6226366,0.06401541,1.0591124,0.095024385
1.5937033,0.05718078,1.0890924,0.09593073
1.5947512,0.059724215,1.0795089,0.09587984
1.6148212,0.06414619,1.0679884,0.09861526
1.6012211,0.057731625,1.0852334,0.09581841
1.5561829,0.052668285,1.1186037,0.102147736
1.5883015,0.055268027,1.0944684,0.09621545
1.6147604,0.059125803,1.0781416,0.09760926
1.5876342,0.055290706,1.1005251,0.09922962
1.6084343,0.05721767,1.0780084,0.09199637
1.5818026,0.06210623,1.0750636,0.09769545
1.6254818,0.06373539,1.0615749,0.09604468
1.6151062,0.060527645,1.0712504,0.094701074
1.633984,0.066009834,1.0486559,0.09290153
1.5751617,0.0559282,1.0983771,0.09900887
1.5818723,0.056603726,1.0879445,0.094719775
1.5619699,0.052031267,1.1184692,0.10065422
1.5870304,0.057009913,1.0932082,0.10003634
1.6416678,0.06416979,1.0515939,0.09219913
1.602235,0.060346577,1.0796232,0.097944364
1.6249422,0.061061185,1.0615765,0.09148089
1.5841851,0.055316616,1.095234,0.095935196
1.6572284,0.06978081,1.0328215,0.09285237
1.6263072,0.061540123,1.064187,0.09516927
1.5479021,0.053776048,1.119418,0.10490059
1.5944976,0.057673402,1.088157,0.098276496
1.571475,0.051988944,1.1143197,0.099703014
1.5745238,0.058957968,1.0908498,0.10041006
1.6590406,0.065111,1.039906,0.08830239
1.6180221,0.06380708,1.0636357,0.09670199
1.597518,0.059556358,1.0788425,0.09688227
1.5923823,0.05984333,1.0769676,0.09596821
1.5832884,0.057911336,1.0863817,0.09615106
1.6102723,0.060457002,1.0748606,0.09628767
1.5794317,0.050208464,1.1195582,0.099091224
1.6076695,0.059828665,1.0732042,0.09286755
1.6031023,0.05874035,1.0890193,0.101416364
1.5961624,0.05854492,1.079881,0.094226204
1.578551,0.05630226,1.098559,0.09944716
1.608811,0.057354152,1.0836648,0.09569798
1.5661792,0.0580175,1.1019143,0.103346646
1.5842043,0.06324196,1.075309,0.099839404
1.6188155,0.065287605,1.0527751,0.09344399
1.5952874,0.065168366,1.066369,0.098139495
1.6251849,0.06123019,1.0635568,0.093740456
1.6143378,0.0596884,1.0728889,0.09307308
1.6220374,0.061726745,1.067953,0.09563471
1.6108571,0.05808086,1.0815957,0.0970064
1.6251951,0.058064535,1.0715352,0.09195563
1.6066061,0.053963743,1.0987632,0.09728402
1.6265,0.06475833,1.0625163,0.098171696
1.6204444,0.057364587,1.0771478,0.09319205
1.621292,0.062923096,1.0550448,0.09039355
1.6346377,0.060715884,1.0641656,0.09269035
1.6007079,0.05929101,1.0829393,0.09931554
1.603204,0.061195266,1.0811845,0.1011177
1.6133327,0.067809425,1.0524331,0.097099125
1.5912752,0.05911732,1.0875118,0.09889221
1.5991141,0.057181925,1.0905535,0.09832445
1.5732161,0.056255084,1.1001084,0.09973965
1.6257739,0.061895438,1.064077,0.0954203
1.588752,0.055296548,1.0939701,0.095923394
1.6161425,0.0657502,1.0556163,0.0948286
1.5757227,0.05544538,1.1071552,0.10302975
1.5958939,0.05767541,1.0840554,0.09568626
1.6335697,0.05940477,1.0664493,0.09126715
1.6180409,0.05985419,1.0741751,0.096296966
1.6030704,0.05707615,1.0863916,0.09664904
1.6080308,0.064330265,1.0632949,0.09707692
1.6094501,0.061257467,1.0716956,0.09655933
1.5993278,0.059616804,1.0798825,0.09778456
1.5955175,0.058748223,1.0865269,0.09885318
1.5953512,0.059355758,1.0846827,0.09754207
1.580648,0.05363205,1.1093581,0.10059396
1.563403,0.055193838,1.1042187,0.0985897
1.6111109,0.061145198,1.0695913,0.09480283
1.6036831,0.06444693,1.0588351,0.09347639
1.5970504,0.057674766,1.0900131,0.09837587
1.6422373,0.061375163,1.0542537,0.087715305
1.6479981,0.06351404,1.0463768,0.08861902
1.5989825,0.056222476,1.0929077,0.09750829
1.6067102,0.059789866,1.0718422,0.09293604
1.5893509,0.058107093,1.0878155,0.09794593
1.5790347,0.05484606,1.103635,0.10028435
1.6003215,0.05890434,1.0823787,0.09657168
1.5762445,0.056213763,1.0989481,0.10090291
1.6174287,0.057198398,1.0760198,0.09215285
1.6263428,0.065504216,1.0487417,0.09231043
1.5941163,0.054975983,1.0931835,0.09544906
1.617969,0.059409503,1.0743732,0.09472668
1.6122336,0.061569665,1.0701193,0.096490085
1.5998566,0.061881583,1.069951,0.0949982
1.6106013,0.06445354,1.0556955,0.09191815
1.6199917,0.063513726,1.0595584,0.09386053
1.5764112,0.053688627,1.103056,0.0965632
1.5779372,0.060695592,1.0860795,0.10070932
1.6102258,0.06201448,1.0678669,0.09626706
1.5716935,0.05559972,1.1001581,0.09772175
1.6199702,0.061784033,1.0673994,0.095021576
1.5785543,0.055109788,1.1054385,0.101273395
1.5852792,0.052786894,1.0994295,0.093822695
1.5926281,0.062196102,1.0747772,0.09828967
1.5987172,0.059707157,1.0834332,0.09906198
1.5837468,0.05992624,1.0823982,0.09714898
1.5966163,0.062485546,1.0700849,0.09645308
1.5886984,0.057371303,1.0947319,0.1000024
1.5921386,0.057105493,1.0909106,0.09781457
1.6022218,0.060091347,1.0760666,0.09607482
1.6345634,0.06312907,1.0598412,0.094077736
1.594855,0.059631348,1.0803291,0.09791632
1.6164855,0.059815217,1.0700889,0.09353315
1.5916603,0.061152577,1.0775259,0.096770786
1.6334789,0.060075775,1.0674177,0.09380484
1.6154613,0.06035353,1.071938,0.09570549
1.6149391,0.05920559,1.0730091,0.09404046
1.5940245,0.05734107,1.0917064,0.09853582
1.6010841,0.056810718,1.0920427,0.09816767
1.630709,0.061004814,1.0623775,0.0927799
1.5678052,0.055209473,1.1095403,0.10368306
1.5866709,0.06356302,1.0746583,0.09991818
1.5875652,0.055445064,1.0972806,0.09872274
1.6791475,0.06426947,1.034406,0.0864695
1.5909522,0.062295977,1.0731565,0.097074956
1.5960552,0.058186196,1.081322,0.09494825
1.6372828,0.06010324,1.0641453,0.09294189
1.539245,0.055008158,1.1242642,0.10718309
1.5674896,0.055638693,1.0996231,0.09727692
1.6216412,0.061751045,1.0654767,0.09423258
1.608252,0.060537316,1.0691313,0.09303024
1.6239953,0.066065826,1.051212,0.09469767
1.6188625,0.062546,1.0630312,0.094187506
1.6279749,0.059281707,1.0707146,0.09460706
1.6267351,0.059556853,1.0654044,0.09064325
1.631547,0.0660177,1.0501817,0.09253777
1.5898485,0.060497317,1.0776992,0.09737788
1.5772581,0.06128512,1.0828137,0.1002085
1.6102017,0.06330443,1.0594207,0.09298963
1.5784963,0.059866708,1.088509,0.100664906
1.5803996,0.057389773,1.0906963,0.09819871
1.6293013,0.061567068,1.0637257,0.094081864
1.6078149,0.060718592,1.0641263,0.09110499
1.5940804,0.055772115,1.0953008,0.09858599
1.5916921,0.057369348,1.0855815,0.09560498
1.6162267,0.058553085,1.0780238,0.095138095
1.579506,0.06048699,1.080949,0.09559764
1.5995567,0.057795152,1.0855755,0.097843
1.6062876,0.06135468,1.0697976,0.09413053
1.5745976,0.056178138,1.0993962,0.099557236
1.6223285,0.061417144,1.0640615,0.09273708
1.6153753,0.05813942,1.0779732,0.095465764
1.6210808,0.0599133,1.0693655,0.09383753
1.6056149,0.060511645,1.0748188,0.096272774
1.5982692,0.055544905,1.089598,0.094638534
1.5927556,0.055963974,1.0927805,0.09715313
1.5782874,0.057147894,1.0896211,0.0952216
