$\beta$,$\gamma$
0.7948246,0.12228795
0.77873147,0.11776063
0.79103863,0.12251397
0.77270645,0.11393716
0.77690685,0.11497617
0.77213997,0.11702897
0.7701569,0.118518904
0.76982266,0.11785708
0.77614474,0.12095844
0.77569824,0.11835721
0.7811187,0.115100935
0.7788244,0.11812171
0.78520525,0.11455389
0.7778456,0.116607994
0.7824891,0.11624087
0.7715513,0.11112971
0.7644491,0.11774437
0.7724712,0.123388484
0.7754776,0.11580652
0.7838831,0.116758466
0.7774992,0.119337216
0.78194225,0.11324281
0.79008734,0.12575127
0.7768108,0.11900924
0.77199227,0.11949395
0.7854615,0.11592256
0.78066355,0.121237144
0.78185904,0.11358124
0.76983273,0.115234055
0.78738016,0.11800954
0.7731812,0.11224013
0.7761337,0.11715697
0.7766435,0.11834322
0.78511876,0.12245592
0.7802335,0.119338326
0.79305774,0.1155357
0.78768325,0.121026635
0.77806175,0.11498231
0.7828123,0.11627612
0.7676885,0.121936515
0.7788207,0.11876635
0.76838386,0.118623696
0.7861357,0.10970308
0.7848598,0.11590015
0.7743694,0.124797896
0.77768016,0.11707047
0.782442,0.12064269
0.77621454,0.112534925
0.781514,0.12256989
0.7859857,0.12141738
0.7783276,0.1208704
0.77652454,0.11277196
0.77857447,0.11423038
0.787682,0.11639023
0.7822089,0.11194575
0.78255785,0.117893085
0.7853155,0.11824848
0.78015304,0.1194072
0.7853009,0.120372474
0.767934,0.12050359
0.7644394,0.117824495
0.78298235,0.1189028
0.7850791,0.11537937
0.77544445,0.12141151
0.76522505,0.11292119
0.769691,0.11401681
0.77905005,0.11618243
0.7812258,0.117967114
0.7787899,0.123444684
0.78441954,0.11559442
0.77821225,0.11604938
0.7818176,0.117007904
0.78043616,0.121915005
0.779648,0.11870085
0.77001095,0.11875882
0.7861293,0.12071437
0.78022546,0.11653115
0.79235715,0.116364814
0.78076595,0.11832265
0.79012495,0.11701153
0.7819596,0.11729965
0.7807976,0.12530296
0.778327,0.11955023
0.78365976,0.11568622
0.773104,0.12113108
0.7696728,0.115892805
0.7854609,0.115159735
0.7795045,0.113619156
0.781742,0.12073037
0.79402727,0.12643477
0.7793883,0.11783922
0.7931838,0.11996807
0.77898735,0.117953055
0.7874712,0.113845274
0.7899551,0.11778801
0.77763236,0.11995202
0.76530033,0.123880155
0.7746637,0.11724158
0.7769568,0.118191265
0.7818425,0.12246032
0.7758805,0.118197404
0.775613,0.11984988
0.7883977,0.1234577
0.7849097,0.115147844
0.7744292,0.11838174
0.7780332,0.11213426
0.788896,0.122476116
0.7801655,0.121515036
0.7662217,0.12400359
0.7741307,0.119064644
0.77938277,0.11453759
0.776289,0.11656152
0.7737045,0.120880544
0.77961624,0.11959228
0.77480286,0.11632861
0.78483665,0.11648798
0.7764144,0.11965051
0.7888116,0.11570095
0.7774473,0.12119922
0.7833644,0.11601118
0.77628297,0.113305494
0.7741702,0.12116279
0.7940171,0.11625606
0.77997726,0.1182438
0.7881613,0.12069114
0.7726587,0.1170247
0.76880175,0.11804058
0.7663253,0.112167686
0.79138,0.11810808
0.7851215,0.1217425
0.7823626,0.11744147
0.775027,0.11636665
0.78161275,0.115615
0.7896347,0.11671491
0.7799845,0.12072884
0.78749406,0.12410681
0.7893063,0.1283149
0.7862098,0.11434515
0.78505313,0.10936833
0.7890125,0.121686146
0.7827611,0.116326615
0.7804478,0.11640247
0.776949,0.11008099
0.7695193,0.11415161
0.78130066,0.117734075
0.77784514,0.115928784
0.7987396,0.12356185
0.7792131,0.11360973
0.77871674,0.11670915
0.78000057,0.11615703
0.776263,0.1209196
0.77884066,0.11818095
0.78269,0.12039314
0.7790175,0.114388995
0.77496034,0.116376325
0.7829932,0.11774303
0.7880458,0.11059099
0.7727388,0.117145464
0.77810204,0.111761
0.7862474,0.11908517
0.7901887,0.11891213
0.7785872,0.11731428
0.7863823,0.124230854
0.7690161,0.11232375
0.77949876,0.11205163
0.78527683,0.11086277
0.7713242,0.11480713
0.77917457,0.12274597
0.7661035,0.121925205
0.7770116,0.115942165
0.76565164,0.11820493
0.7791806,0.11687238
0.7751559,0.11658025
0.79160434,0.116779596
0.77675796,0.11380525
0.77537316,0.112201944
0.7805381,0.12005119
0.79586136,0.12393144
0.7811374,0.122821435
0.7806565,0.11991411
0.7885623,0.11699488
0.7819127,0.11948039
0.7786191,0.12253772
0.798045,0.1211437
0.78765893,0.11264563
0.7727189,0.11135108
0.778158,0.11686126
0.7910974,0.11767015
0.78477514,0.12446005
0.77627414,0.12014141
0.7760307,0.11111471
0.7758173,0.12223589
0.7822464,0.11622538
0.79420775,0.11249461
0.7801315,0.11720388
0.77351695,0.11681939
0.7788988,0.11491736
0.7719404,0.11299221
0.77081954,0.11928806
0.7887418,0.12948479
0.7764239,0.11765929
0.7801668,0.11981303
0.7811672,0.118960366
0.78531617,0.11068241
0.77400345,0.11735176
0.7896023,0.12115361
0.77417606,0.117063574
0.7811245,0.12548846
0.78868467,0.1180703
0.7829847,0.11790475
0.78617305,0.124314435
0.78468597,0.11044688
0.7827117,0.11588576
0.7783182,0.11945584
0.77523464,0.11324306
0.77490324,0.12077522
0.7709124,0.11241581
0.77865803,0.11225412
0.7850696,0.121026866
0.7870983,0.12120523
0.7777697,0.11486153
0.778981,0.11611697
0.7784333,0.11687544
0.77798915,0.119313315
0.7801265,0.116241366
0.7918816,0.120239615
0.7877548,0.117904246
0.7796528,0.11500016
0.78001493,0.116593756
0.7790536,0.11242021
0.779674,0.11265084
0.78829587,0.121150024
0.781784,0.11948893
0.77766716,0.118190505
0.7885692,0.11812692
0.7785248,0.1130356
0.76332575,0.12613621
0.78121084,0.11403897
0.77902514,0.12015934
0.77350813,0.11658783
0.7806225,0.11432061
0.77804166,0.12336198
0.7788667,0.11765508
0.7857275,0.1255598
0.7840791,0.116773054
0.77756155,0.11191288
0.7699846,0.11547655
0.792239,0.118327364
0.7700646,0.11711234
0.7786753,0.11544629
0.7746696,0.111381084
0.7816312,0.11621922
0.7830595,0.111516014
0.7846685,0.120155536
0.7812056,0.10824688
0.7800521,0.11659732
0.7716658,0.11840051
0.7847565,0.10967447
0.77159023,0.111264385
0.76982915,0.11522155
0.7881525,0.11627219
0.77912116,0.1131199
0.7741758,0.12182295
0.7660954,0.11258171
0.78316426,0.11637927
0.78811747,0.12083893
0.77714074,0.11821846
0.7777042,0.12305272
0.783135,0.11703475
0.7874678,0.11318313
0.7733506,0.11800954
0.7855562,0.113735154
0.77574885,0.11614518
0.77341557,0.114586234
0.7776168,0.11799707
0.7769178,0.121878445
0.7767177,0.116198584
0.7755288,0.11936758
0.78076667,0.11797949
0.7819045,0.11409249
0.78789705,0.11704281
0.7744858,0.12115883
0.7773325,0.12171554
0.7874204,0.121421695
0.7818645,0.10954062
0.7829951,0.12373083
0.78344727,0.117089756
0.7775143,0.123921424
0.7955073,0.11411959
0.7830241,0.120781586
0.7740205,0.11715694
0.7866902,0.11945176
0.77596056,0.116477676
0.77618134,0.11538729
0.7806137,0.124979496
0.7703711,0.1264529
0.78381056,0.116498865
0.77798516,0.12235319
0.7731034,0.11831072
0.7799976,0.118962154
0.76540834,0.116378605
0.7916655,0.12788999
0.78747374,0.115672655
0.78530914,0.11333827
0.7668041,0.113802046
0.78140634,0.11338211
0.7689054,0.11288981
0.7857007,0.12122995
0.77524954,0.110141054
0.7745277,0.11605356
0.77894396,0.11664733
0.778416,0.11770895
0.78114253,0.12216526
0.7799422,0.11411931
0.7870241,0.117069654
0.78320307,0.11826974
0.77937657,0.12108987
0.7819183,0.12458328
0.77976424,0.11842775
0.7751546,0.122168876
0.7799798,0.11729725
0.78269655,0.122344755
0.7758711,0.1129481
0.7736603,0.11653909
0.790734,0.11124393
0.78391856,0.12056583
0.7861822,0.1130111
0.7666126,0.109763384
0.78805983,0.12136008
0.77894443,0.118333936
0.77203435,0.11433855
0.78961647,0.11833204
0.78205675,0.12136103
0.7831112,0.1204437
0.78404754,0.11461552
0.7842635,0.11965887
0.77968013,0.113967784
0.78630275,0.11889654
0.7861498,0.1148442
0.7895356,0.12213923
0.777394,0.11718638
0.7753799,0.12019731
0.7857481,0.12306261
0.77590317,0.12788536
0.7845049,0.11317153
0.77985954,0.11744102
0.7828894,0.11805977
0.7822801,0.1177923
0.7663249,0.12120954
0.7892075,0.121033244
0.7811743,0.11929201
0.7821259,0.11709305
0.7901426,0.11706935
0.77730834,0.12287521
0.7796185,0.117099725
0.77873546,0.11782969
0.7840796,0.12051769
0.7855778,0.118249804
0.78222436,0.123257294
0.7839495,0.117552936
0.7837115,0.12184492
0.7777385,0.11627183
0.783233,0.11561773
0.77440506,0.12843576
0.7759633,0.12371292
0.782226,0.115531705
0.78625774,0.11397765
0.7767504,0.115861885
0.7886677,0.121562526
0.78273785,0.115405016
0.78163487,0.11525925
0.7847095,0.12163767
0.78271586,0.11345401
0.7900212,0.10594804
0.7653552,0.11701814
0.7813422,0.12206636
0.7785166,0.11491243
0.78128767,0.11784587
0.7749719,0.11417747
0.78413934,0.1223398
0.7880753,0.12619267
0.77524924,0.11794442
0.76907706,0.11019467
0.78544694,0.11388939
0.7853891,0.11946703
0.7913263,0.12075786
0.788854,0.11281321
0.7758107,0.11392551
0.76651883,0.11887143
0.7823409,0.11685519
0.7775248,0.11858199
0.7813124,0.11976142
0.7759122,0.12908849
0.77636784,0.117366314
0.77706724,0.121081874
0.786385,0.11665757
0.77277464,0.109247044
0.77126426,0.121948324
0.7874875,0.12079593
0.7861596,0.11842936
0.78174096,0.111881204
0.788372,0.115838684
0.7675318,0.11301555
0.78492594,0.11550232
0.7758189,0.11450867
0.78878134,0.12023893
0.778279,0.117235824
0.7761438,0.113740526
0.7822701,0.11595607
0.77153873,0.11882385
0.7767019,0.1152797
0.78840667,0.11061538
0.77037394,0.11541591
0.7838518,0.11072514
0.7791944,0.11505723
0.77571106,0.11572948
0.78141993,0.11674599
0.77722824,0.11885352
0.779303,0.11193756
0.77774423,0.12049376
0.7811819,0.11579031
0.7773615,0.11344213
0.77583677,0.11975671
0.7828319,0.12184585
0.7832034,0.12465465
0.7789461,0.115757294
0.77915865,0.11489054
0.784852,0.11658447
0.7788811,0.118084766
0.7747543,0.113604285
0.777608,0.120398074
0.77319926,0.12138066
0.7798681,0.11769268
0.7799803,0.11435483
0.78293145,0.11374869
0.78168327,0.114153355
0.7824292,0.11915077
0.7809726,0.1224923
0.78344613,0.11732477
0.78116715,0.119681075
0.77706325,0.11733112
0.7809191,0.12634793
0.7808148,0.117013626
0.7667248,0.12309199
0.7825619,0.12330417
0.7790356,0.11393285
0.78668296,0.124885194
0.78953815,0.11257572
0.7764423,0.11518041
0.7720102,0.124394074
0.7811863,0.12121523
0.7719147,0.12070593
0.7721611,0.12050413
0.7709142,0.11432424
0.7855799,0.11695012
0.7708287,0.122046225
0.79294115,0.12470531
0.78798646,0.11119151
0.77091366,0.11462547
0.7892382,0.11524713
0.78394103,0.11376884
0.7795729,0.122423045
0.7941589,0.12062202
0.78091943,0.12183074
0.7794162,0.11813697
0.77982336,0.11952985
0.7802952,0.12150293
0.78547627,0.11520395
0.77108634,0.12036711
0.77246207,0.118136585
0.78073657,0.11506178
0.7853334,0.12022259
0.78056854,0.118359044
0.76713264,0.11767632
0.7856021,0.120849565
0.77767473,0.11989933
0.7689893,0.11471626
0.7925031,0.12412729
0.7839043,0.11732946
0.7675142,0.117316626
0.7717803,0.11950141
0.7854846,0.11833447
0.7765926,0.12451686
0.77447444,0.11709687
0.7793616,0.124497235
0.7788999,0.124538384
0.78471386,0.11710078
0.76777256,0.11765356
0.7755588,0.1179618
0.7758208,0.114824265
0.78067595,0.1151873
0.78831196,0.11863182
0.78493357,0.12473688
0.78854704,0.117901124
0.7921464,0.113495946
0.7699568,0.12242678
0.7799546,0.116025954
0.7797757,0.11817247
0.77924216,0.119514406
0.76761425,0.11500032
0.7736555,0.11398765
0.78182054,0.11967032
0.77265126,0.11985117
0.77451426,0.116636686
0.7929455,0.11783197
0.7871703,0.11586979
0.7949923,0.1190823
0.7788976,0.11452213
0.7753897,0.1195329
0.79339546,0.11488846
0.7898207,0.11898079
0.77451736,0.11429385
0.7778822,0.119527996
0.78262424,0.12038777
0.78979486,0.11841804
0.78773516,0.12675571
0.7753052,0.114113465
0.77199185,0.1206649
0.7803013,0.11792004
0.7820115,0.12136919
0.77296513,0.11341401
0.78706807,0.11869921
0.7774952,0.121144824
0.7791594,0.120256156
0.7710792,0.11916915
0.7798391,0.12128106
0.7793062,0.11998128
0.77627236,0.11920905
0.7767591,0.12225308
0.786676,0.12303911
0.7855116,0.12501508
0.7671933,0.11338757
0.782105,0.11894885
0.7823203,0.116799615
0.7848423,0.1149546
0.78499484,0.120396905
0.775862,0.119076595
0.7893308,0.1190013
0.7744833,0.12442833
0.7790873,0.11155705
0.77302974,0.110905334
0.7946083,0.1091496
0.7852966,0.12219052
0.78353727,0.12327716
0.78426445,0.113756254
0.78321236,0.12099634
0.7933026,0.124208674
0.7807793,0.11451921
0.7906859,0.12016313
0.7843525,0.1162006
0.7929563,0.120916516
0.78750306,0.121388905
0.7828406,0.12080984
0.77994484,0.12206636
0.7817425,0.111914605
0.78893375,0.12392004
0.7883481,0.1201792
0.7867789,0.119817056
0.7775341,0.11234111
0.78143865,0.11725855
0.7820863,0.12494723
0.77490014,0.10935722
0.77918357,0.11371062
0.78222907,0.11651834
0.7887612,0.11534859
0.79160196,0.119133584
0.77854794,0.11653748
0.7832505,0.11913603
0.7847206,0.12743045
0.77946824,0.116565906
0.7797467,0.11989238
0.7831418,0.11903291
0.7833653,0.11206378
0.7886161,0.123460494
0.7779379,0.114187054
0.78259945,0.116352335
0.77642965,0.11401113
0.7777478,0.11939547
0.7771747,0.12235785
0.77678275,0.11802563
0.7869265,0.11998958
0.7763984,0.11829876
0.7662522,0.12587596
0.77487445,0.11869946
0.78249675,0.1158602
0.766562,0.12069972
0.7800124,0.11660429
0.780601,0.117594704
0.7803843,0.11892897
0.77617955,0.117386855
0.77553546,0.1281511
0.7776354,0.12037549
0.7918887,0.11812599
0.7821749,0.112120815
0.7871406,0.118477285
0.7764355,0.11376507
0.7784415,0.12693375
0.77776295,0.11867547
0.7808304,0.11730298
0.7717504,0.119990185
0.79735535,0.12407554
0.78445196,0.12564155
0.7787251,0.11712988
0.7786292,0.12323343
0.7803215,0.11950005
0.7939967,0.114943035
0.7838928,0.119064644
0.79227424,0.11709054
0.7785248,0.12704262
0.79064935,0.117085904
0.77662534,0.12502101
0.7834418,0.118249044
0.77084816,0.11904429
0.77512836,0.11573779
0.77873915,0.11786245
0.77885926,0.119143784
0.7776334,0.12347939
0.7899107,0.11620853
0.78094125,0.11857619
0.77522177,0.11018376
0.7830072,0.11670314
0.7875426,0.11914012
0.77890676,0.11439079
0.78236085,0.11902014
0.7808651,0.11584195
0.78241825,0.11429023
0.775148,0.11673225
0.77317506,0.11134068
0.7804608,0.11659684
0.77057123,0.11886185
0.78959364,0.1219717
0.789942,0.11186352
0.7850923,0.11974755
0.7770643,0.12487647
0.78305584,0.12001745
0.7714604,0.11332327
0.7898507,0.122919604
0.7836226,0.11924441
0.78003,0.11353776
0.7694333,0.114433974
0.7820632,0.12357372
0.78591067,0.1217248
0.774238,0.11725687
0.78521127,0.11710516
0.78485256,0.11528624
0.7779511,0.11765979
0.7712065,0.12027927
0.78709906,0.11993413
0.7785865,0.12265736
0.7704957,0.120676495
0.7714645,0.11896329
0.7766089,0.11031503
0.7841951,0.117903516
0.78899634,0.11796903
0.7845653,0.114101954
0.7743218,0.113966234
0.7763869,0.1242443
0.7828793,0.11858971
0.7653534,0.11591107
0.7707791,0.12183109
0.7861219,0.11654762
0.7894075,0.12056698
0.7847498,0.12421688
0.78576195,0.11924029
0.7737454,0.10999869
0.7783578,0.120689705
0.7844784,0.11826399
0.77473515,0.11509806
0.8007828,0.12391185
0.7710501,0.11585192
0.7788112,0.117884345
0.78428876,0.12380628
0.77839535,0.1253074
0.7889046,0.121628486
0.7750541,0.11742761
0.7950697,0.121130414
0.7709573,0.122447535
0.77762115,0.11685401
0.77867234,0.116686806
0.78346515,0.118073285
0.7807196,0.12117377
0.7658016,0.11603945
0.7805091,0.11538776
0.7784427,0.11143843
0.7815206,0.11756165
0.77561826,0.12213247
0.76590246,0.114662156
0.76069194,0.119466946
0.7805678,0.11785312
0.787382,0.11860922
0.77355176,0.11932575
0.77424955,0.11742699
0.77936155,0.11820445
0.7776173,0.11927256
0.7780375,0.1195508
0.7807706,0.11970738
0.78105944,0.11441976
0.78116184,0.11369611
0.7835332,0.12117036
0.78946364,0.11696041
0.7768903,0.12254622
0.7802542,0.11990388
0.79219335,0.12309204
0.77665067,0.115166545
0.7744459,0.11374104
0.79870343,0.12385892
0.7725731,0.115952335
0.7677565,0.12518822
0.78698313,0.11989247
0.7853123,0.12257898
0.7689865,0.12255256
0.7869454,0.11509918
0.7734794,0.114474386
0.7687296,0.122158185
0.7824561,0.12438019
0.7828308,0.11990356
0.789029,0.118066974
0.7688264,0.11451678
0.78272104,0.11246307
0.7964886,0.11975765
0.77937835,0.11664617
0.78389686,0.120533586
0.7725401,0.12613638
0.77196735,0.117511995
0.785437,0.12210772
0.7821593,0.11620742
0.77926874,0.11393084
0.7768803,0.116568185
0.7777711,0.11636578
0.7861671,0.11800455
0.78832597,0.11144194
0.777425,0.12027568
0.7815184,0.121930845
0.7792657,0.121884085
0.77677023,0.1174317
0.7772975,0.12074344
0.7768861,0.118061826
0.7877087,0.119948395
0.7823105,0.11541706
0.7687823,0.120242655
0.7863954,0.11825677
0.7820679,0.115962535
0.7743106,0.121145174
0.7807297,0.11917464
0.7971066,0.11035202
0.7786149,0.123036444
0.7778102,0.110743284
0.7747108,0.1233222
0.7723989,0.117679514
0.7776754,0.11356532
0.77445525,0.121601634
0.7806081,0.12145389
0.78415287,0.11640891
0.79055905,0.11547027
0.77590644,0.110384196
0.79086685,0.11657016
0.77314687,0.110006794
0.78082955,0.11650009
0.7968873,0.11225011
0.78600353,0.11997433
0.78258795,0.11521914
0.7763462,0.12682542
0.77974504,0.121616244
0.7814605,0.11585926
0.77524775,0.12158638
0.78439116,0.113708936
0.7889778,0.13006322
0.7757872,0.119258255
0.78740656,0.12829562
0.77235556,0.1147385
0.7816363,0.121383086
0.7806038,0.12072841
0.76950413,0.120530255
0.77743304,0.12407368
0.7695361,0.11998929
0.79244703,0.124702066
0.7797888,0.1115024
0.762909,0.12478364
0.78342175,0.1247318
0.7798088,0.11924248
0.78784937,0.11559466
0.7815932,0.11503978
0.77567285,0.1166202
0.7756434,0.11394189
0.78443134,0.11471397
0.7735366,0.123134695
0.78154314,0.11927597
0.7784536,0.11630937
0.7748132,0.11901972
0.7780448,0.11492448
0.7831728,0.123202555
0.77478397,0.12182691
0.7836293,0.115974896
0.7599888,0.11556515
0.7903632,0.12065374
0.773272,0.11807258
0.7871566,0.12099101
0.7599595,0.120767504
0.78092366,0.11536259
0.7703036,0.10436317
0.7789181,0.12527394
0.77435845,0.11973721
0.78318083,0.117887154
0.7842799,0.12132363
0.7763079,0.12264156
0.7692637,0.11849562
0.77797157,0.11250199
0.7723954,0.109956995
0.7800409,0.120096594
0.77598274,0.12205609
0.7791719,0.11736371
0.78013957,0.11819766
0.7847585,0.11115146
0.78509814,0.12116415
0.77867025,0.115308724
0.78599286,0.11753265
0.7878065,0.120793246
0.76531637,0.12128048
0.76927656,0.11080817
0.7778231,0.1208651
0.79253864,0.12074502
0.7678019,0.116803795
0.7848471,0.11907021
0.7778506,0.113118306
0.77309364,0.120950535
0.7888051,0.11656277
0.78047824,0.11706553
0.78831315,0.12406096
0.7735095,0.11727862
0.78278,0.11849893
0.770556,0.11386645
0.7817291,0.12101786
0.7947556,0.12546916
0.7629652,0.11793978
0.7778894,0.123241015
0.78585684,0.12380838
0.77416295,0.116448134
0.78360546,0.11862127
0.7790859,0.11508373
0.77317554,0.11441714
0.78041685,0.12072769
0.7752108,0.119282514
0.7940093,0.122396104
0.793827,0.117913604
0.76457965,0.10768942
0.78194,0.12023276
0.7762648,0.11858866
0.7841382,0.12326402
0.7808465,0.11113593
0.78015304,0.119818546
0.76976305,0.12055517
0.78086656,0.115312055
0.7698822,0.11281926
0.7672103,0.11878258
0.7796405,0.12204707
0.7785871,0.122135445
0.789051,0.123229966
0.79447544,0.12161859
0.7849984,0.11887338
0.78000146,0.11750673
0.77336794,0.11926221
0.78871477,0.11254228
0.78294605,0.121681936
0.7754716,0.111838885
0.78124046,0.11565244
0.7767689,0.116871595
0.778013,0.113719456
0.76980233,0.11646854
0.7767318,0.12073831
0.786837,0.12860934
0.7709309,0.12021697
0.7661794,0.11830527
0.7793895,0.1113984
0.7834232,0.11737594
0.77289855,0.11725933
0.78488904,0.11201602
0.78035676,0.11578087
0.7833864,0.11496299
0.7782408,0.115953356
0.78459954,0.11265702
0.77422494,0.11757727
0.7810893,0.11800267
0.77128726,0.1215089
0.7695873,0.109229095
0.78573865,0.1219307
0.78324145,0.11431388
0.7780091,0.118668616
0.7827595,0.11938719
0.7723691,0.11394089
0.7774164,0.12230346
0.7839185,0.11893175
0.7810929,0.11902565
0.78149456,0.11632975
0.77305347,0.12440243
0.7828928,0.118507065
0.78866386,0.12044493
0.79275507,0.122617915
0.794861,0.11482662
0.78751725,0.117165074
