parameter_1,parameter_2
0.8977934,0.29053298
0.88548875,0.4273255
-0.44090423,-0.8180909
-0.42933315,-0.7749489
-0.3948887,-0.88458914
0.8352124,0.45035213
-0.27771786,-0.9030349
0.8041389,0.43393004
-0.37644413,-0.9209484
-0.43230426,-0.77827847
-0.4355751,-0.7998737
0.85605645,0.44307244
-0.30238503,-0.88945836
-0.38648993,-0.91474193
-0.4140548,-0.74412864
0.90784687,0.31864625
-0.39446634,-0.88406473
-0.4326231,-0.7965906
-0.30713683,-0.90561515
-0.36763564,-0.92961895
0.7748877,0.43516707
-0.29371628,-0.90316176
0.89900815,0.40815544
0.76697415,0.42415994
-0.37193957,-0.9210547
0.8904882,0.39845675
-0.43914467,-0.7470799
0.7748719,0.43873316
0.77175546,0.4278592
-0.42944324,-0.8630066
0.7973447,0.44326398
0.8963649,0.30143344
0.9236785,0.35540438
0.8847418,0.4229559
-0.40141344,-0.8658384
0.7918889,0.44918174
-0.4013538,-0.8813497
-0.38054007,-0.9180011
-0.26314512,-0.896292
0.9038809,0.37031454
0.8985367,0.41097835
-0.32801282,-0.918527
0.8663583,0.4409919
-0.31458268,-0.9080534
0.8962768,0.34325415
0.9038084,0.27789372
-0.2904044,-0.8889278
-0.4382731,-0.8707861
-0.43501163,-0.8472645
0.9044905,0.34528983
-0.42531675,-0.7765241
0.79348546,0.44189852
0.7916365,0.4614281
0.9003247,0.39558074
0.9008167,0.38298795
0.8893945,0.41060534
-0.35505137,-0.9001986
0.8874728,0.41233295
-0.43628514,-0.81872964
-0.3486147,-0.90153646
0.8286307,0.426808
0.8964672,0.28726903
0.9006689,0.38471228
0.7806044,0.44038004
0.8928001,0.41982648
0.89865524,0.3585071
-0.45008308,-0.8374273
0.76742077,0.43620396
0.90467834,0.40477762
0.88359,0.2868406
-0.43499714,-0.79983085
-0.3853491,-0.88898045
0.8353571,0.44779795
-0.4289854,-0.774122
-0.32060605,-0.9198647
-0.3416166,-0.92576027
0.8477225,0.4284764
-0.37542653,-0.9034442
0.88058937,0.407913
-0.44416428,-0.7682351
0.8836205,0.43035284
-0.29743946,-0.8939705
-0.43746698,-0.7539909
-0.44049546,-0.8314059
-0.37871334,-0.8903847
0.90389323,0.34598422
0.84798115,0.44598216
-0.4235347,-0.8737412
0.82134664,0.44520545
0.9130398,0.3345071
-0.31139377,-0.89868975
-0.42048004,-0.86808515
0.91925037,0.34964964
0.8894181,0.4082712
0.9115943,0.3377345
-0.4258603,-0.87445605
0.77010196,0.4222818
0.91284806,0.33668166
0.90774333,0.33431402
0.8294951,0.43513712
-0.45831576,-0.8518934
0.7808413,0.43474442
-0.29027066,-0.8820914
-0.4307499,-0.74970746
0.8862865,0.27554992
-0.2722723,-0.9074386
0.8375104,0.4496557
-0.43401232,-0.79616
-0.41258577,-0.7707218
-0.28711808,-0.8896506
-0.41839656,-0.74420655
-0.43836048,-0.8105812
-0.4379305,-0.78510106
0.7800723,0.4236092
-0.43580052,-0.8756374
0.78051317,0.453792
-0.34045017,-0.8942305
0.8666764,0.40297347
-0.42876554,-0.8677652
0.79029226,0.44936728
0.8678943,0.41645706
-0.4314759,-0.8859329
-0.33705434,-0.93952024
-0.3747632,-0.9249591
0.8637301,0.4408596
-0.4425399,-0.8243704
0.7570963,0.43223715
0.89257085,0.30390656
-0.40237504,-0.909224
-0.4336407,-0.7553537
0.90460926,0.41302592
-0.44031858,-0.8442868
0.8704422,0.4205858
-0.36832806,-0.90122855
-0.33748809,-0.9061593
0.91264164,0.29638752
0.7853857,0.45116723
0.86664975,0.4313288
-0.43218857,-0.80999535
0.9093232,0.36956283
0.8757261,0.44885424
-0.39490068,-0.9040464
-0.43762988,-0.81199485
0.82387435,0.43413278
-0.44479197,-0.7884435
-0.31561372,-0.8982271
0.8989634,0.4009711
0.7473419,0.4357108
-0.38549948,-0.9014963
-0.3714742,-0.92335564
0.9165097,0.35046273
0.76326174,0.42502707
0.89377326,0.28628343
-0.28776363,-0.88947606
0.90746135,0.3515404
-0.26628718,-0.89991117
0.76828027,0.40021932
-0.458658,-0.8134414
0.92039305,0.33681875
0.7754813,0.43949515
0.73587894,0.43313494
0.86362106,0.43502575
0.7629876,0.44519007
0.7811284,0.4393046
-0.4341017,-0.8802241
-0.45178437,-0.8012173
-0.4088853,-0.7745995
-0.4068352,-0.75340474
0.84131134,0.4524887
-0.39018086,-0.89670134
-0.41711754,-0.7688171
-0.36088103,-0.9393422
-0.30571437,-0.90943
0.7660399,0.44705814
0.80756354,0.4387084
-0.45278502,-0.842788
0.89888304,0.38661438
0.83084196,0.4410922
-0.4330144,-0.8632294
0.75276685,0.42525122
-0.28433388,-0.8853505
0.77590597,0.4339261
-0.4382512,-0.7595846
-0.42744404,-0.7520105
-0.34671968,-0.90848273
0.90231943,0.3970796
0.8590064,0.4143417
0.9041925,0.30869275
-0.39679855,-0.90243334
0.9089694,0.33455017
0.9141233,0.34502408
0.91222584,0.35123423
-0.27786547,-0.8969011
-0.4394295,-0.7975757
0.89349544,0.35992253
-0.34299973,-0.9183053
-0.28191084,-0.90164644
-0.42476687,-0.83233166
0.88101447,0.29364324
-0.4416786,-0.77256906
0.7588334,0.44395423
-0.42446625,-0.82497096
0.8423958,0.43840122
-0.43082497,-0.85716534
-0.2947017,-0.8847536
0.8941053,0.41690457
-0.44600984,-0.7904787
-0.4232303,-0.87072897
-0.43470865,-0.8397319
0.90252477,0.31176716
0.8349979,0.4484787
0.78221464,0.44199514
0.8060085,0.4540568
-0.44986826,-0.8565063
-0.39248985,-0.8649959
0.82647914,0.44419318
0.8779088,0.39358068
-0.31661686,-0.9149518
0.7602899,0.4191711
0.897509,0.28108254
-0.42727935,-0.7839018
-0.4597698,-0.8088923
-0.3380871,-0.916569
0.82935375,0.4514572
-0.35284698,-0.91667724
0.891987,0.28542072
0.9112298,0.29783148
0.8964606,0.28308243
0.8929807,0.3818345
-0.31500152,-0.9115349
-0.30557048,-0.89917696
0.9065151,0.38756514
-0.4354932,-0.78107405
-0.31478173,-0.91513675
0.85100055,0.4439304
-0.44981492,-0.82361937
-0.27629212,-0.8912089
0.82659453,0.4366178
-0.42678016,-0.7596019
0.80882,0.442145
0.7842914,0.4444661
0.91947114,0.37532818
-0.31726748,-0.9031059
-0.4376027,-0.84444684
-0.3747659,-0.906127
0.757894,0.42113143
-0.4206962,-0.7810021
0.88490045,0.27167347
-0.43579865,-0.85110617
0.7516098,0.43379068
0.74692124,0.4259382
-0.37801957,-0.8959744
0.90789926,0.28149664
-0.4538595,-0.81992096
0.9164999,0.34015197
0.83332354,0.43138248
-0.33999777,-0.90925264
-0.413831,-0.88126373
0.8198154,0.45893648
-0.44031563,-0.75816476
-0.4072237,-0.7495724
0.89187145,0.27961323
-0.3907845,-0.90063703
-0.28207594,-0.8937351
0.80981684,0.45333922
-0.427096,-0.8320298
-0.42622134,-0.7539221
-0.3002574,-0.8961109
-0.45163316,-0.8692973
-0.3323626,-0.91630787
0.89996207,0.38175753
-0.42215058,-0.8985332
0.77966726,0.42075825
0.9174738,0.321413
0.9172409,0.40058762
-0.42874753,-0.7461332
-0.29263863,-0.8874259
0.8430104,0.43141747
0.90490985,0.34717977
-0.44051823,-0.7912593
-0.43197787,-0.75707793
-0.43206578,-0.77267724
-0.33658242,-0.9135102
0.9027411,0.2919344
0.90413296,0.3249581
0.8951644,0.3802097
-0.2789565,-0.88897455
0.8477371,0.4512389
0.8760985,0.40788698
0.84528244,0.44186494
-0.45440716,-0.8482457
-0.44469887,-0.79848355
-0.44223288,-0.7881024
-0.4244561,-0.7472193
0.89644563,0.3642005
0.80168706,0.4422899
-0.34520635,-0.90088284
0.8948306,0.38271078
0.8246807,0.42685246
0.8728689,0.41874552
0.8071602,0.43193334
-0.42370337,-0.7607067
-0.44685632,-0.81729347
-0.44142947,-0.81901574
-0.44573736,-0.78383756
0.90204513,0.38399878
0.8289622,0.42192754
-0.32634792,-0.92494404
0.9018117,0.42091572
-0.38834572,-0.89584804
-0.4195518,-0.7666648
-0.44293097,-0.8324133
0.7684082,0.4247135
-0.39956108,-0.9101447
0.9048039,0.36580935
0.84702885,0.43915793
0.92489254,0.32308745
-0.33971968,-0.9136853
0.90312034,0.32150823
0.7721429,0.42104483
-0.37941745,-0.89898884
-0.33517876,-0.9119016
0.8329437,0.44758764
0.90631396,0.3099653
0.9176322,0.3463212
-0.40274698,-0.9089777
0.8976591,0.36606127
0.77864623,0.42649043
-0.44737786,-0.803881
-0.28159985,-0.892087
0.89126533,0.41078252
-0.4379545,-0.8409088
0.86338204,0.43667406
-0.33752754,-0.92196846
-0.417857,-0.8707549
-0.42494583,-0.7895762
-0.42972097,-0.89103997
0.8425747,0.42835772
0.929181,0.35470137
0.89730644,0.39404583
0.9106581,0.35314766
-0.35406846,-0.9290387
0.8959195,0.38769144
-0.41773206,-0.750735
-0.38856146,-0.8943304
0.9052617,0.36631113
-0.3044913,-0.90153825
-0.36227095,-0.90775895
-0.29050604,-0.9049411
-0.39260802,-0.89494896
0.9190117,0.38338184
-0.40293735,-0.7540923
0.8641815,0.42389762
-0.41898975,-0.74071634
-0.4342268,-0.8719141
-0.40093762,-0.90291053
0.7958493,0.45242798
0.890808,0.28745088
0.92679006,0.36621612
-0.33914265,-0.92539895
-0.4306826,-0.84112436
-0.45721793,-0.8198751
0.74910414,0.4211935
0.91362923,0.32736593
-0.43264502,-0.8302625
0.87557876,0.43552074
-0.41888422,-0.75310785
0.7717318,0.4446556
-0.4319598,-0.8707238
-0.2982764,-0.9231713
-0.3971459,-0.8878981
0.8506614,0.4318563
-0.42120036,-0.7581365
-0.43330154,-0.8497505
0.8492174,0.4304254
-0.43821216,-0.804351
-0.3604097,-0.9034127
0.7375518,0.42959127
0.88396883,0.3418983
-0.4089983,-0.8660498
0.7933656,0.44579625
0.7626664,0.41307062
-0.3574603,-0.9247595
-0.4338432,-0.8822029
0.9232526,0.37328938
0.9004959,0.39716128
0.91079056,0.299577
-0.38727686,-0.8863512
-0.4005975,-0.7664239
-0.33723,-0.90931344
0.90331316,0.3108298
0.9114095,0.36572075
0.9060724,0.2892675
0.9176081,0.41199976
0.91855085,0.3324403
-0.4353063,-0.8382584
0.89679027,0.300714
0.7820249,0.4274401
0.89941067,0.37753493
0.8794385,0.4171499
-0.29809326,-0.897309
0.9045286,0.40423036
0.91094023,0.31202215
-0.44000238,-0.83468384
0.8026582,0.44112435
0.8771973,0.40779132
-0.4215355,-0.77340996
-0.28957674,-0.89263844
0.89814246,0.40635335
-0.43194222,-0.8411244
-0.41396475,-0.8587396
-0.28998616,-0.89981735
-0.34948325,-0.9316652
0.8454933,0.43710586
-0.31027493,-0.91518724
0.7963755,0.45314598
-0.4175802,-0.7643704
-0.44158822,-0.81588596
0.88904524,0.3216881
0.89853257,0.38752037
-0.4487921,-0.8216032
0.7811854,0.44952083
-0.2881399,-0.90083027
0.89803636,0.42445827
-0.38657728,-0.90578187
0.85177237,0.42116207
0.75382644,0.4308657
0.9168627,0.37500155
-0.31471193,-0.90456474
-0.43052986,-0.85966766
0.89769185,0.36224315
-0.41869125,-0.88337505
0.89459926,0.3953815
-0.3725842,-0.9041923
-0.43381858,-0.75894046
-0.3067974,-0.89424384
0.8460788,0.449341
-0.44364685,-0.79232496
0.91803086,0.36287853
-0.4197687,-0.8872771
0.8851299,0.28685042
0.90575755,0.32904983
0.88181365,0.41195092
0.8966843,0.2810152
-0.40715382,-0.8946167
0.8155507,0.44633937
0.896351,0.39801642
0.93343,0.31307644
-0.29310286,-0.90438926
-0.4253983,-0.7785701
-0.36773416,-0.89230466
-0.37941736,-0.91003364
0.75771725,0.42039752
0.93071014,0.34468538
0.8690156,0.4161696
-0.38909835,-0.87658805
-0.43006638,-0.8180982
0.8893833,0.42261282
0.91016686,0.32160187
0.92773205,0.3549183
-0.4211778,-0.8254369
-0.41763955,-0.861854
-0.43336523,-0.7600261
-0.44614792,-0.81008077
-0.42004907,-0.77192056
-0.43455988,-0.8417197
0.9166017,0.37273902
0.8572316,0.45163706
-0.44166946,-0.80295336
-0.3568118,-0.9099443
-0.4636023,-0.8178263
0.89199144,0.26614636
0.7611927,0.43178713
-0.42489117,-0.86132914
0.87624216,0.42538404
-0.3020517,-0.89715576
-0.44272858,-0.810067
0.9162264,0.30763492
-0.37095433,-0.8929011
0.7691479,0.43766603
-0.27371538,-0.8847141
0.81834096,0.44262868
-0.40408438,-0.90244144
0.80723315,0.44653612
-0.41554648,-0.8759125
0.84667015,0.43994877
-0.4492511,-0.7897768
0.9144709,0.32522956
-0.30958372,-0.91707736
0.76509225,0.42283905
-0.4259476,-0.8502616
-0.4420069,-0.80689317
-0.31802583,-0.9114276
-0.39600548,-0.86947834
-0.404033,-0.86683553
-0.3677841,-0.9087603
-0.29695922,-0.88394994
0.88236886,0.28593665
-0.26875,-0.88852125
-0.30930263,-0.90318435
-0.35915542,-0.9170177
0.8129401,0.42925867
-0.3829237,-0.9187834
-0.4459825,-0.83713067
0.9275665,0.3453764
-0.4315678,-0.8485187
0.91809773,0.32785723
0.80756485,0.45173535
-0.40821165,-0.74966544
0.9093941,0.3442735
-0.3915192,-0.8812016
-0.4388621,-0.8312117
-0.44543716,-0.77884126
-0.43375802,-0.784888
0.8985904,0.37144512
-0.40834832,-0.90110934
0.91103005,0.29273698
-0.30238605,-0.91657615
0.8004136,0.4392345
-0.4495291,-0.78290254
0.9033544,0.33835578
0.9032598,0.2987787
0.79227716,0.43075627
-0.34465024,-0.90944195
0.81663114,0.44744438
0.7503412,0.43480995
-0.30037627,-0.8838011
-0.4238662,-0.75813097
0.8356173,0.4316603
-0.40468866,-0.75380796
0.908548,0.33381295
0.7640683,0.4281128
0.8745888,0.39319342
0.8453715,0.42371395
-0.36786982,-0.90738595
-0.4287951,-0.8885404
0.7674322,0.4399046
-0.27619526,-0.914979
0.9053122,0.36967185
0.91248477,0.3206997
-0.43738556,-0.81352067
0.91779745,0.36449492
-0.37595168,-0.89630556
0.8778219,0.43102312
-0.31658044,-0.9125122
0.835876,0.42684114
-0.33926255,-0.89927894
-0.42988098,-0.86860013
-0.2744451,-0.9116776
-0.42340052,-0.8932642
-0.33197945,-0.90108377
0.91144407,0.34618318
-0.36149827,-0.92379177
-0.40585476,-0.8947764
-0.3493246,-0.91537786
-0.42161465,-0.8730166
0.9176549,0.33236727
0.8222244,0.44072512
0.871225,0.40781632
0.8894429,0.37056935
0.9078027,0.31549934
0.9211596,0.34083322
0.8906069,0.35346055
0.90021807,0.40156776
0.79389894,0.4474243
-0.28895164,-0.9038255
0.9044851,0.29042897
0.9122261,0.34976384
-0.4368295,-0.85360533
0.8087807,0.463265
-0.36501566,-0.92176914
-0.41637483,-0.8639854
0.9278021,0.2921019
0.8280109,0.45214736
0.91956246,0.31758323
0.90967864,0.37496442
0.900957,0.381546
-0.42041898,-0.8498843
0.8861486,0.28651896
-0.4269986,-0.7485671
-0.43337673,-0.75666374
0.7798661,0.44042468
-0.43763977,-0.8644113
0.7706395,0.42559642
-0.308056,-0.8873807
-0.45088732,-0.83373356
-0.29596466,-0.8807829
0.85195035,0.441027
0.9382544,0.36130077
0.8884772,0.42595565
0.80721027,0.44209188
-0.45175546,-0.8253568
0.90298647,0.32132024
0.7777147,0.41365585
-0.43186975,-0.76977324
-0.43956855,-0.81766045
-0.40108287,-0.88542044
-0.43978745,-0.77336913
-0.41825742,-0.76838535
-0.41856104,-0.8005144
-0.28777596,-0.8984535
0.80427337,0.43722916
0.77179945,0.42817497
0.83041334,0.43957755
0.89790195,0.41764885
-0.43122447,-0.74177253
0.77927,0.4334194
-0.32943112,-0.912137
-0.37785003,-0.8925767
-0.43787658,-0.8303069
0.9166858,0.30356932
-0.4429652,-0.8485895
0.8513154,0.44201016
0.7948879,0.44406268
-0.43468985,-0.87172246
-0.3147357,-0.90483576
-0.44221443,-0.8051705
0.81977844,0.44071066
0.80302364,0.44276887
-0.3954723,-0.9148371
-0.43623805,-0.8451743
-0.32009774,-0.91635376
-0.3195126,-0.9151803
-0.3000708,-0.910949
-0.42949408,-0.7688101
0.8323185,0.44202548
-0.42493057,-0.8832388
0.9258724,0.3561905
0.8902662,0.41349828
-0.297919,-0.9000896
0.9095901,0.3987297
-0.41362143,-0.7686486
0.9108553,0.36577645
0.8255427,0.45110562
-0.444313,-0.7869839
-0.3352897,-0.9139278
0.8868356,0.29032996
-0.43767095,-0.8101653
-0.45344153,-0.8079387
0.89516586,0.37497908
-0.4312756,-0.751122
0.88097775,0.42112887
-0.36678421,-0.91831315
0.9073523,0.39376488
0.9088932,0.2891916
-0.4450254,-0.7689891
0.86822104,0.406623
0.84345865,0.43648812
0.8942981,0.3030809
0.9181986,0.31604448
-0.43107927,-0.7806541
-0.43762743,-0.82625496
-0.2926431,-0.8823494
0.86521757,0.43569157
-0.4413715,-0.83331555
0.8779512,0.42351562
-0.4150915,-0.8468354
0.77952754,0.44977543
0.90271336,0.38686854
-0.44050252,-0.8020823
-0.33665052,-0.9135816
-0.44550842,-0.7989889
-0.4442224,-0.7849625
0.80871993,0.44909328
0.8930039,0.40159053
0.92389446,0.36372727
0.89359426,0.3708909
-0.33054507,-0.93670464
-0.40219143,-0.8906714
-0.3490395,-0.9236428
0.7682086,0.42706466
0.93646926,0.35002202
0.8231456,0.47164512
-0.42983016,-0.78445315
-0.2931369,-0.89084953
-0.44256836,-0.80184954
0.888589,0.40179956
0.7488071,0.43171334
0.8026514,0.43847153
0.7568014,0.42094606
-0.4199894,-0.8613505
0.8486683,0.42647225
-0.28039408,-0.88392746
0.8927957,0.38210773
-0.44810492,-0.8010121
-0.4374193,-0.7942853
0.87087184,0.40529126
-0.31016698,-0.91429865
-0.304211,-0.9154053
0.88181126,0.2816292
-0.36681405,-0.91363585
0.770948,0.45006877
0.89316344,0.3817364
0.7866624,0.43178648
-0.3689763,-0.9250981
-0.45235592,-0.76533264
-0.36549526,-0.9081245
-0.3376344,-0.91273856
-0.31353015,-0.9140459
-0.3041086,-0.8945174
0.8773907,0.39046663
0.8710407,0.40485382
-0.37042883,-0.9070126
0.76124334,0.44517517
-0.37524807,-0.90437627
-0.33812764,-0.92893267
0.8863711,0.28549606
0.776706,0.4502975
-0.42675906,-0.8471028
0.9199805,0.32781446
-0.44779515,-0.7764015
0.9243332,0.3313986
-0.44342864,-0.8607558
-0.4247821,-0.7836866
0.9030211,0.3826654
0.78434443,0.4577447
-0.43002778,-0.8825428
0.881734,0.40365812
0.81141984,0.45514822
-0.45062435,-0.8338934
0.80022967,0.4271487
-0.42963478,-0.76476943
0.81094325,0.45775783
-0.35904244,-0.9179058
0.9062358,0.32146052
-0.43972072,-0.82527053
0.89981794,0.3589306
-0.34602773,-0.9200398
-0.30004507,-0.9122868
-0.39478126,-0.9089211
-0.3399087,-0.908115
-0.43508196,-0.84640455
0.889582,0.40780658
-0.432509,-0.7962974
0.74502635,0.4292878
0.9006846,0.39444312
0.9065727,0.31596527
-0.37027085,-0.92228043
-0.35564497,-0.9019177
0.89641327,0.28872806
0.88781214,0.29128525
-0.42896175,-0.8340925
0.89396584,0.28609386
0.7852207,0.4293024
0.8901696,0.28108183
-0.43398288,-0.8133143
-0.3158605,-0.90216446
0.9165932,0.3506286
0.8823634,0.27968568
0.9088416,0.30708802
0.8803898,0.42643964
0.89576226,0.40339357
-0.41563672,-0.87366456
0.8884511,0.29544565
-0.41607687,-0.7486098
0.899678,0.31348518
-0.43034232,-0.85317254
-0.45824558,-0.85391945
-0.4323129,-0.75627226
0.9005452,0.37381452
0.93764913,0.3236262
-0.32182926,-0.90897506
0.8513818,0.45208916
-0.28129578,-0.8936565
0.8221814,0.4423681
0.9071667,0.35626888
0.91548157,0.3299075
0.8493285,0.45714596
0.8837049,0.29627654
0.8811268,0.41262895
0.89009213,0.4037857
-0.27204168,-0.89098036
0.8063475,0.438736
-0.43592292,-0.7628018
0.89121974,0.35316637
0.8319292,0.45704886
0.916983,0.37971923
0.79687613,0.44272906
0.80781114,0.44153595
-0.35246944,-0.9116912
-0.43662652,-0.82947314
-0.33337057,-0.92692924
0.7748235,0.46395212
-0.41435677,-0.8762713
-0.42599025,-0.7623111
0.8592437,0.43022448
0.771534,0.44851762
0.9238723,0.36543518
-0.44241637,-0.7751742
-0.4131661,-0.7647094
-0.40078637,-0.90096176
0.8335588,0.44060728
-0.33600986,-0.89352417
-0.38686797,-0.9227593
0.90924513,0.35687435
-0.3799042,-0.91470486
0.9090955,0.28620073
0.87679386,0.28236747
0.79326487,0.44567597
0.88898575,0.2739589
0.8503682,0.42844552
0.9078443,0.35893813
0.9234482,0.35554788
-0.35750687,-0.92029977
0.73190415,0.4264393
0.7797567,0.44214886
0.88701993,0.28418833
0.93652356,0.34739697
-0.44708854,-0.8235703
-0.42806754,-0.8593563
-0.3540369,-0.916803
0.9075797,0.3261053
0.8246758,0.4507841
-0.33894038,-0.9147625
0.90435797,0.33686298
0.91275436,0.26307935
-0.43792528,-0.80924493
-0.30936328,-0.916558
-0.3632586,-0.9181144
-0.42497212,-0.873856
0.9142602,0.38502532
-0.42291826,-0.85595936
-0.43895012,-0.74416894
-0.41855335,-0.78996587
0.8726897,0.4272145
0.8515863,0.4207192
0.91640127,0.29800633
-0.28621662,-0.90940857
-0.3932834,-0.91463304
-0.4049747,-0.88025165
0.76760316,0.43327978
-0.4338042,-0.82357174
0.9091374,0.30151194
0.81784153,0.4511739
0.85376275,0.40643275
-0.40642196,-0.75576526
0.7874113,0.44110173
0.8588646,0.43469805
-0.43188703,-0.7585883
